,QUARTER,TIME_REMAINING,MIAMI_ACTION,ATLANTA_ACTION,MIAMI_SCORE,ATLANTA_SCORE
85,1,3:23.0,Turnover by H. Whiteside (offensive foul),,18,19
86,1,3:23.0,,M. Dunleavy enters the game for T. Hardaway,18,19
87,1,3:23.0,W. Reed enters the game for H. Whiteside,,18,19
88,1,3:23.0,G. Dragić enters the game for D. Waiters,,18,19
89,1,3:07.0,,P. Millsap misses 2-pt jump shot from 12 ft,18,19
90,1,3:05.0,,Offensive rebound by T. Sefolosha,18,19
91,1,3:05.0,,T. Sefolosha misses 2-pt layup from 1 ft,18,19
92,1,3:05.0,Defensive rebound by Team,,18,19
93,1,2:59.0,Shooting foul by P. Millsap (drawn by J. Johnson),,18,19
94,1,2:59.0,J. Johnson makes free throw 1 of 2,,19,19
95,1,2:59.0,W. Ellington enters the game for R. McGruder,,19,19
96,1,2:59.0,J. Johnson makes free throw 2 of 2,,20,19
97,1,2:47.0,,P. Millsap makes 2-pt layup at rim (assist by M. Delaney),20,21
98,1,2:32.0,Turnover by J. Johnson (bad pass; steal by T. Sefolosha),,20,21
99,1,2:23.0,,T. Sefolosha misses 3-pt jump shot from 23 ft,20,21
100,1,2:21.0,Defensive rebound by G. Dragić,,20,21
101,1,2:14.0,G. Dragić misses 2-pt jump shot from 18 ft,,20,21
102,1,2:13.0,,Defensive rebound by P. Millsap,20,21
103,1,2:04.0,,T. Sefolosha misses 2-pt layup from 1 ft,20,21
104,1,2:01.0,Defensive rebound by W. Reed,,20,21
105,1,1:56.0,W. Reed makes 2-pt jump shot from 5 ft (assist by J. Johnson),,22,21
106,1,1:41.0,,M. Delaney misses 2-pt jump shot from 13 ft,22,21
107,1,1:39.0,,Offensive rebound by M. Delaney,22,21
108,1,1:31.0,,M. Delaney misses 2-pt jump shot from 7 ft (block by G. Dragić),22,21
109,1,1:29.0,Defensive rebound by T. Johnson,,22,21
110,1,1:22.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by T. Johnson),,25,21
111,1,1:01.0,,P. Millsap misses 2-pt jump shot from 15 ft,25,21
112,1,1:01.0,,Offensive rebound by Team,25,21
113,1,1:01.0,Loose ball foul by W. Reed (drawn by M. Muscala),,25,21
114,1,1:01.0,,M. Muscala makes free throw 1 of 2,25,22
115,1,1:01.0,,T. Prince enters the game for T. Sefolosha,25,22
116,1,1:01.0,,E. İlyasova enters the game for P. Millsap,25,22
117,1,1:01.0,,M. Muscala makes free throw 2 of 2,25,23
118,1,0:51.0,J. Johnson misses 2-pt jump shot from 18 ft,,25,23
119,1,0:50.0,,Defensive rebound by T. Prince,25,23
120,1,0:36.0,,M. Delaney misses 3-pt jump shot from 25 ft,25,23
121,1,0:34.0,Defensive rebound by G. Dragić,,25,23
122,1,0:26.0,T. Johnson misses 3-pt jump shot from 25 ft,,25,23
123,1,0:24.0,Offensive rebound by J. Johnson,,25,23
124,1,0:24.0,J. Johnson misses 2-pt layup from 2 ft,,25,23
125,1,0:23.0,,Defensive rebound by T. Prince,25,23
126,1,0:01.0,,T. Prince misses 2-pt jump shot from 10 ft,25,23
127,1,0:00.0,,Offensive rebound by M. Muscala,25,23
128,1,0:00.0,,Shooting foul by T. Johnson (drawn by M. Muscala),25,23
129,1,0:00.0,,M. Muscala misses free throw 1 of 2,25,23
130,1,0:00.0,,Offensive rebound by Team,25,23
131,1,0:00.0,,M. Muscala makes free throw 2 of 2,25,24
132,2,11:46.0,W. Ellington misses 3-pt jump shot from 25 ft,,25,24
133,2,11:45.0,,Defensive rebound by M. Muscala,25,24
134,2,11:23.0,,Turnover by T. Prince (bad pass; steal by J. Johnson),25,24
135,2,11:19.0,T. Johnson makes 2-pt layup at rim (assist by G. Dragić),,27,24
136,2,11:05.0,,M. Muscala makes 2-pt layup from 3 ft (assist by M. Delaney),27,26
137,2,10:46.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Johnson),,30,26
138,2,10:34.0,,M. Delaney makes 2-pt jump shot from 20 ft,30,28
139,2,10:12.0,T. Johnson makes 2-pt layup from 1 ft (assist by J. Johnson),,32,28
140,2,10:00.0,,Personal foul by G. Dragić (drawn by M. Delaney),32,28
141,2,10:00.0,,D. Howard enters the game for M. Muscala,32,28
142,2,9:55.0,,M. Delaney misses 2-pt jump shot from 17 ft,32,28
143,2,9:54.0,Defensive rebound by G. Dragić,,32,28
144,2,9:48.0,Turnover by G. Dragić (bad pass; steal by T. Prince),,32,28
145,2,9:42.0,,T. Prince makes 2-pt layup from 1 ft,32,30
146,2,9:26.0,W. Ellington misses 3-pt jump shot from 24 ft,,32,30
147,2,9:25.0,,Defensive rebound by T. Prince,32,30
148,2,9:19.0,,Offensive foul by D. Howard (drawn by W. Ellington),32,30
149,2,9:19.0,,Turnover by D. Howard (offensive foul),32,30
150,2,9:04.0,G. Dragić misses 2-pt jump shot from 18 ft,,32,30
151,2,9:03.0,,Defensive rebound by M. Delaney,32,30
152,2,8:58.0,,Shooting foul by W. Ellington (drawn by M. Dunleavy),32,30
153,2,8:58.0,Official timeout,,32,30
154,2,8:58.0,,M. Dunleavy misses free throw 1 of 2,32,30
155,2,8:58.0,,Offensive rebound by Team,32,30
156,2,8:58.0,,K. Bazemore enters the game for M. Delaney,32,30
157,2,8:58.0,,M. Dunleavy makes free throw 2 of 2,32,31
158,2,8:38.0,W. Reed misses 2-pt jump shot from 9 ft,,32,31
159,2,8:36.0,,Defensive rebound by T. Prince,32,31
160,2,8:28.0,,M. Dunleavy makes 3-pt jump shot from 26 ft (assist by T. Prince),32,34
161,2,8:15.0,G. Dragić misses 2-pt layup from 2 ft,,32,34
162,2,8:15.0,Offensive rebound by W. Reed,,32,34
163,2,8:15.0,Personal foul by T. Prince (drawn by W. Reed),,32,34
164,2,8:15.0,D. Waiters enters the game for G. Dragić,,32,34
165,2,8:04.0,W. Reed makes 2-pt layup from 1 ft (assist by D. Waiters),,34,34
166,2,7:44.0,,T. Prince misses 2-pt jump shot from 19 ft,34,34
167,2,7:43.0,Defensive rebound by W. Reed,,34,34
168,2,7:34.0,T. Johnson makes 3-pt jump shot from 24 ft (assist by D. Waiters),,37,34
169,2,7:22.0,,K. Bazemore misses 2-pt layup from 5 ft (block by D. Waiters),37,34
170,2,7:22.0,Defensive rebound by Team,,37,34
171,2,7:22.0,,T. Hardaway enters the game for M. Dunleavy,37,34
172,2,7:22.0,L. Babbitt enters the game for J. Johnson,,37,34
173,2,7:22.0,H. Whiteside enters the game for W. Reed,,37,34
174,2,7:12.0,D. Waiters makes 2-pt layup at rim,,39,34
175,2,7:00.0,,E. İlyasova misses 3-pt jump shot from 25 ft,39,34
176,2,6:59.0,Defensive rebound by Team,,39,34
177,2,6:59.0,,T. Sefolosha enters the game for T. Prince,39,34
178,2,6:42.0,L. Babbitt makes 3-pt jump shot from 25 ft (assist by D. Waiters),,42,34
179,2,6:38.0,,Technical foul by Team,42,34
180,2,6:38.0,W. Ellington misses technical free throw,,42,34
181,2,6:38.0,,Offensive rebound by Team,42,34
182,2,6:38.0,,P. Millsap enters the game for E. İlyasova,42,34
183,2,6:30.0,,Shooting foul by L. Babbitt (drawn by P. Millsap),42,34
184,2,6:30.0,,P. Millsap makes free throw 1 of 2,42,35
185,2,6:30.0,J. Johnson enters the game for L. Babbitt,,42,35
186,2,6:30.0,J. Richardson enters the game for W. Ellington,,42,35
187,2,6:30.0,,P. Millsap makes free throw 2 of 2,42,36
188,2,6:20.0,J. Johnson misses 2-pt jump shot from 19 ft,,42,36
189,2,6:18.0,,Defensive rebound by D. Howard,42,36
190,2,6:12.0,,Shooting foul by J. Johnson (drawn by P. Millsap),42,36
191,2,6:12.0,,P. Millsap misses free throw 1 of 2,42,36
192,2,6:12.0,,Offensive rebound by Team,42,36
193,2,6:12.0,,P. Millsap makes free throw 2 of 2,42,37
194,2,5:49.0,H. Whiteside makes 2-pt hook shot from 11 ft (assist by J. Richardson),,44,37
195,2,5:26.0,,T. Hardaway misses 2-pt jump shot from 21 ft,44,37
196,2,5:25.0,Defensive rebound by H. Whiteside,,44,37
197,2,5:15.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),,47,37
198,2,5:07.0,,Personal block foul by J. Johnson (drawn by P. Millsap),47,37
199,2,5:07.0,,Atlanta full timeout,47,37
200,2,5:07.0,,P. Millsap misses free throw 1 of 2,47,37
201,2,5:07.0,,Offensive rebound by Team,47,37
202,2,5:07.0,O. White enters the game for J. Johnson,,47,37
203,2,5:07.0,,P. Millsap makes free throw 2 of 2,47,38
204,2,4:53.0,Shooting foul by P. Millsap (drawn by O. White),,47,38
205,2,4:53.0,O. White misses free throw 1 of 2,,47,38
206,2,4:53.0,Offensive rebound by Team,,47,38
207,2,4:53.0,O. White makes free throw 2 of 2,,48,38
208,2,4:35.0,,P. Millsap makes 2-pt jump shot from 8 ft,48,40
209,2,4:18.0,D. Waiters makes 3-pt jump shot from 24 ft,,51,40
210,2,3:59.0,,Personal foul by O. White (drawn by P. Millsap),51,40
211,2,3:59.0,,P. Millsap makes free throw 1 of 2,51,41
212,2,3:59.0,G. Dragić enters the game for T. Johnson,,51,41
213,2,3:59.0,,P. Millsap makes free throw 2 of 2,51,42
214,2,3:45.0,G. Dragić makes 2-pt layup from 4 ft (assist by H. Whiteside),,53,42
215,2,3:26.0,,Turnover by K. Bazemore (bad pass; steal by D. Waiters),53,42
216,2,3:21.0,G. Dragić misses 2-pt jump shot from 18 ft,,53,42
217,2,3:18.0,,Defensive rebound by Team,53,42
218,2,2:59.0,,P. Millsap makes 2-pt layup from 1 ft,53,44
219,2,2:43.0,Offensive foul by D. Waiters (drawn by P. Millsap),,53,44
220,2,2:43.0,Turnover by D. Waiters (offensive foul),,53,44
221,2,2:43.0,Miami full timeout,,53,44
222,2,2:43.0,,M. Delaney enters the game for K. Bazemore,53,44
223,2,2:43.0,Violation by Team (jump ball),,53,44
224,2,2:29.0,,Turnover by D. Howard (offensive goaltending),53,44
225,2,2:20.0,D. Waiters makes 3-pt jump shot from 25 ft,,56,44
226,2,2:07.0,,Shooting foul by J. Richardson (drawn by T. Hardaway),56,44
227,2,2:07.0,,T. Hardaway makes free throw 1 of 2,56,45
228,2,2:07.0,,M. Muscala enters the game for D. Howard,56,45
229,2,2:07.0,,T. Hardaway makes free throw 2 of 2,56,46
230,2,1:47.0,D. Waiters misses 2-pt jump shot from 16 ft,,56,46
231,2,1:46.0,Offensive rebound by Team,,56,46
232,2,1:46.0,,K. Bazemore enters the game for T. Sefolosha,56,46
233,2,1:45.0,Miami full timeout,,56,46
234,2,1:45.0,T. Johnson enters the game for J. Richardson,,56,46
235,2,1:42.0,D. Waiters misses 3-pt jump shot from 26 ft,,56,46
236,2,1:41.0,,Defensive rebound by P. Millsap,56,46
237,2,1:33.0,,T. Hardaway misses 3-pt jump shot from 25 ft,56,46
238,2,1:32.0,Defensive rebound by D. Waiters,,56,46
239,2,1:24.0,O. White makes 3-pt jump shot from 23 ft (assist by D. Waiters),,59,46
240,2,1:04.0,,M. Muscala misses 3-pt jump shot from 24 ft,59,46
241,2,1:02.0,Defensive rebound by O. White,,59,46
242,2,0:53.0,H. Whiteside misses 2-pt layup from 2 ft (block by K. Bazemore),,59,46
243,2,0:51.0,Offensive rebound by G. Dragić,,59,46
244,2,0:50.0,G. Dragić misses 2-pt layup at rim (block by K. Bazemore),,59,46
245,2,0:49.0,Offensive rebound by H. Whiteside,,59,46
246,2,0:49.0,H. Whiteside misses 2-pt layup from 2 ft (block by M. Muscala),,59,46
247,2,0:49.0,Offensive rebound by Team,,59,46
248,2,0:49.0,W. Reed enters the game for H. Whiteside,,59,46
249,2,0:43.0,Turnover by W. Reed (lost ball; steal by M. Muscala),,59,46
250,2,0:38.0,,Turnover by P. Millsap (lost ball; steal by O. White),59,46
251,2,0:34.0,G. Dragić misses 2-pt layup from 1 ft (block by M. Muscala),,59,46
252,2,0:33.0,Offensive rebound by Team,,59,46
253,2,0:29.0,W. Reed makes 2-pt jump shot from 6 ft (assist by O. White),,61,46
254,2,0:10.0,,Turnover by T. Hardaway (bad pass; steal by O. White),61,46
255,2,0:02.0,Shooting foul by T. Hardaway (drawn by T. Johnson),,61,46
256,2,0:02.0,T. Johnson makes free throw 1 of 2,,62,46
257,2,0:02.0,T. Johnson makes free throw 2 of 2,,63,46
258,2,0:00.0,,K. Bazemore makes 3-pt jump shot from 37 ft,63,49
259,3,11:37.0,D. Waiters misses 2-pt jump shot from 21 ft,,63,49
260,3,11:36.0,,Defensive rebound by D. Howard,63,49
261,3,11:32.0,,K. Bazemore misses 2-pt layup from 3 ft (block by D. Waiters),63,49
262,3,11:29.0,Defensive rebound by G. Dragić,,63,49
263,3,11:14.0,G. Dragić makes 2-pt jump shot from 12 ft,,65,49
264,3,10:51.0,,T. Hardaway misses 3-pt jump shot from 25 ft,65,49
265,3,10:50.0,Defensive rebound by Team,,65,49
266,3,10:39.0,D. Waiters misses 2-pt layup from 2 ft,,65,49
267,3,10:38.0,,Defensive rebound by K. Bazemore,65,49
268,3,10:33.0,,K. Bazemore makes 3-pt jump shot from 25 ft,65,52
269,3,10:15.0,D. Waiters misses 2-pt layup from 1 ft (block by D. Howard),,65,52
270,3,10:15.0,Offensive rebound by Team,,65,52
271,3,10:11.0,H. Whiteside misses 2-pt jump shot from 17 ft,,65,52
272,3,10:10.0,,Defensive rebound by T. Hardaway,65,52
273,3,10:09.0,,Shooting foul by L. Babbitt (drawn by M. Delaney),65,52
274,3,10:09.0,,M. Delaney makes free throw 1 of 2,65,53
275,3,10:09.0,,M. Delaney misses free throw 2 of 2,65,53
276,3,10:08.0,Defensive rebound by H. Whiteside,,65,53
277,3,9:43.0,D. Waiters misses 2-pt jump shot from 22 ft,,65,53
278,3,9:41.0,,Defensive rebound by D. Howard,65,53
279,3,9:31.0,,K. Bazemore misses 2-pt jump shot from 18 ft,65,53
280,3,9:29.0,Defensive rebound by H. Whiteside,,65,53
281,3,9:27.0,Turnover by H. Whiteside (bad pass; steal by M. Delaney),,65,53
282,3,9:24.0,,M. Delaney makes 2-pt layup from 1 ft,65,55
283,3,9:04.0,L. Babbitt misses 2-pt layup at rim (block by K. Bazemore),,65,55
284,3,9:02.0,Offensive rebound by D. Waiters,,65,55
285,3,8:52.0,R. McGruder makes 2-pt layup at rim (assist by G. Dragić),,67,55
286,3,8:29.0,,K. Bazemore misses 3-pt jump shot from 23 ft,67,55
287,3,8:26.0,Defensive rebound by L. Babbitt,,67,55
288,3,8:22.0,Personal foul by K. Bazemore (drawn by D. Waiters),,67,55
289,3,8:12.0,Personal foul by K. Bazemore (drawn by H. Whiteside),,67,55
290,3,8:03.0,Shooting foul by M. Delaney (drawn by G. Dragić),,67,55
291,3,8:03.0,G. Dragić makes free throw 1 of 2,,68,55
292,3,8:03.0,G. Dragić makes free throw 2 of 2,,69,55
293,3,7:51.0,,Turnover by M. Delaney (bad pass; steal by H. Whiteside),69,55
294,3,7:26.0,D. Waiters makes 2-pt jump shot from 14 ft (assist by G. Dragić),,71,55
295,3,7:11.0,,D. Howard makes 2-pt jump shot from 20 ft (assist by P. Millsap),71,57
296,3,6:59.0,G. Dragić misses 3-pt jump shot from 25 ft,,71,57
297,3,6:57.0,Offensive rebound by L. Babbitt,,71,57
298,3,6:54.0,Turnover by L. Babbitt (bad pass; steal by P. Millsap),,71,57
299,3,6:51.0,,T. Sefolosha enters the game for M. Delaney,71,57
300,3,6:46.0,,T. Hardaway misses 2-pt jump shot from 20 ft,71,57
301,3,6:45.0,Defensive rebound by R. McGruder,,71,57
302,3,6:25.0,L. Babbitt makes 3-pt jump shot from 25 ft (assist by D. Waiters),,74,57
303,3,6:19.0,,Atlanta full timeout,74,57
304,3,6:19.0,T. Johnson enters the game for G. Dragić,,74,57
305,3,6:08.0,,D. Howard misses 2-pt hook shot from 6 ft,74,57
306,3,6:06.0,Defensive rebound by L. Babbitt,,74,57
307,3,5:43.0,R. McGruder makes 3-pt jump shot from 24 ft (assist by T. Johnson),,77,57
308,3,5:28.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by K. Bazemore),77,60
309,3,5:01.0,T. Johnson makes 2-pt jump shot from 17 ft (assist by D. Waiters),,79,60
310,3,4:47.0,,P. Millsap makes 2-pt layup from 3 ft (assist by K. Bazemore),79,62
311,3,4:26.0,D. Waiters makes 2-pt layup from 2 ft (assist by T. Johnson),,81,62
312,3,4:07.0,,Shooting foul by L. Babbitt (drawn by P. Millsap),81,62
313,3,4:07.0,,P. Millsap misses free throw 1 of 2,81,62
314,3,4:07.0,,Offensive rebound by Team,81,62
315,3,4:07.0,,P. Millsap misses free throw 2 of 2,81,62
316,3,4:07.0,J. Johnson enters the game for L. Babbitt,,81,62
317,3,4:07.0,,M. Muscala enters the game for D. Howard,81,62
318,3,4:07.0,,M. Delaney enters the game for K. Bazemore,81,62
319,3,4:05.0,Defensive rebound by H. Whiteside,,81,62
320,3,3:51.0,D. Waiters misses 3-pt jump shot from 25 ft,,81,62
321,3,3:50.0,,Defensive rebound by T. Hardaway,81,62
322,3,3:43.0,,T. Hardaway misses 2-pt jump shot from 16 ft,81,62
323,3,3:42.0,Defensive rebound by T. Johnson,,81,62
324,3,3:32.0,H. Whiteside misses 2-pt hook shot from 5 ft,,81,62
325,3,3:31.0,,Defensive rebound by M. Muscala,81,62
326,3,3:22.0,,M. Muscala misses 3-pt jump shot from 24 ft,81,62
327,3,3:21.0,Defensive rebound by H. Whiteside,,81,62
328,3,3:11.0,T. Johnson makes 3-pt jump shot from 25 ft,,84,62
329,3,2:55.0,,T. Hardaway misses 2-pt dunk at rim (block by H. Whiteside),84,62
330,3,2:54.0,Defensive rebound by T. Johnson,,84,62
331,3,2:49.0,D. Waiters misses 2-pt layup from 1 ft,,84,62
332,3,2:48.0,,Defensive rebound by T. Sefolosha,84,62
333,3,2:40.0,,Turnover by P. Millsap (bad pass; steal by T. Johnson),84,62
334,3,2:36.0,R. McGruder makes 2-pt jump shot from 5 ft (assist by D. Waiters),,86,62
335,3,2:36.0,Shooting foul by M. Delaney (drawn by R. McGruder),,86,62
336,3,2:36.0,Miami full timeout,,86,62
337,3,2:36.0,,M. Dunleavy enters the game for T. Hardaway,86,62
338,3,2:36.0,W. Reed enters the game for H. Whiteside,,86,62
339,3,2:36.0,R. McGruder makes free throw 1 of 1,,87,62
340,3,2:21.0,,M. Delaney misses 3-pt jump shot from 23 ft,87,62
341,3,2:20.0,Defensive rebound by R. McGruder,,87,62
342,3,1:57.0,D. Waiters misses 3-pt jump shot from 26 ft,,87,62
343,3,1:56.0,,Defensive rebound by P. Millsap,87,62
344,3,1:48.0,,M. Delaney misses 2-pt jump shot from 5 ft,87,62
345,3,1:47.0,,Offensive rebound by M. Delaney,87,62
346,3,1:47.0,,Personal foul by T. Johnson (drawn by M. Delaney),87,62
347,3,1:47.0,W. Ellington enters the game for R. McGruder,,87,62
348,3,1:47.0,G. Dragić enters the game for D. Waiters,,87,62
349,3,1:47.0,,E. İlyasova enters the game for P. Millsap,87,62
350,3,1:32.0,,M. Delaney misses 2-pt jump shot from 15 ft,87,62
351,3,1:30.0,Defensive rebound by T. Johnson,,87,62
352,3,1:20.0,G. Dragić misses 2-pt jump shot from 18 ft,,87,62
353,3,1:18.0,,Defensive rebound by M. Muscala,87,62
354,3,1:05.0,,T. Sefolosha makes 2-pt jump shot from 8 ft (assist by M. Muscala),87,64
355,3,0:52.0,Turnover by J. Johnson (offensive foul),,87,64
356,3,0:52.0,Offensive foul by J. Johnson (drawn by M. Dunleavy),,87,64
357,3,0:52.0,,T. Prince enters the game for M. Delaney,87,64
358,3,0:39.0,,Shooting foul by W. Reed (drawn by T. Prince),87,64
359,3,0:39.0,,T. Prince makes free throw 1 of 2,87,65
360,3,0:39.0,O. White enters the game for J. Johnson,,87,65
361,3,0:39.0,,T. Prince makes free throw 2 of 2,87,66
362,3,0:15.0,G. Dragić misses 3-pt jump shot from 26 ft,,87,66
363,3,0:12.0,,Defensive rebound by M. Muscala,87,66
364,3,0:02.0,,E. İlyasova misses 3-pt jump shot from 22 ft,87,66
365,3,0:01.0,Defensive rebound by W. Reed,,87,66
366,4,11:51.0,,Shooting foul by W. Ellington (drawn by M. Dunleavy),87,66
367,4,11:51.0,,M. Dunleavy makes free throw 1 of 2,87,67
368,4,11:51.0,,M. Dunleavy makes free throw 2 of 2,87,68
369,4,11:25.0,T. Johnson makes 2-pt layup from 1 ft,,89,68
370,4,11:16.0,,M. Muscala misses 3-pt jump shot from 25 ft,89,68
371,4,11:14.0,Defensive rebound by O. White,,89,68
372,4,10:57.0,Turnover by G. Dragić (lost ball),,89,68
373,4,10:43.0,,E. İlyasova misses 2-pt jump shot from 12 ft,89,68
374,4,10:41.0,Defensive rebound by O. White,,89,68
375,4,10:28.0,G. Dragić makes 3-pt jump shot from 25 ft (assist by T. Johnson),,92,68
376,4,10:12.0,,T. Sefolosha misses 2-pt jump shot from 14 ft,92,68
377,4,10:09.0,Defensive rebound by O. White,,92,68
378,4,10:02.0,T. Johnson makes 2-pt jump shot from 11 ft,,94,68
379,4,9:55.0,,Atlanta full timeout,94,68
380,4,9:55.0,,D. Bembry enters the game for T. Sefolosha,94,68
381,4,9:55.0,,K. Humphries enters the game for M. Muscala,94,68
382,4,9:55.0,,L. Patterson enters the game for T. Prince,94,68
383,4,9:29.0,T. Johnson misses 2-pt jump shot from 4 ft,,94,68
384,4,9:27.0,Offensive rebound by W. Reed,,94,68
