,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
68,1,2:23.0,,K. Leonard misses free throw 2 of 2,19,21
69,1,2:23.0,J. Ennis enters the game for V. Carter,,19,21
70,1,2:21.0,,Offensive rebound by K. Leonard,19,21
71,1,2:15.0,,L. Aldridge misses 2-pt jump shot from 18 ft,19,21
72,1,2:14.0,Defensive rebound by A. Harrison,,19,21
73,1,1:57.0,Turnover by M. Gasol (bad pass; steal by P. Mills),,19,21
74,1,1:57.0,,J. Simmons enters the game for K. Leonard,19,21
75,1,1:46.0,,P. Mills misses 3-pt jump shot from 24 ft,19,21
76,1,1:45.0,Defensive rebound by M. Gasol,,19,21
77,1,1:30.0,Z. Randolph makes 2-pt layup from 3 ft,,21,21
78,1,1:15.0,,Shooting foul by Z. Randolph (drawn by M. Ginóbili),21,21
79,1,1:15.0,,M. Ginóbili makes free throw 1 of 3,21,22
80,1,1:15.0,,M. Ginóbili makes free throw 2 of 3,21,23
81,1,1:15.0,,M. Ginóbili makes free throw 3 of 3,21,24
82,1,0:55.0,M. Gasol misses 2-pt jump shot from 12 ft,,21,24
83,1,0:54.0,,Defensive rebound by M. Ginóbili,21,24
84,1,0:45.0,,Shooting foul by T. Daniels (drawn by J. Simmons),21,24
85,1,0:45.0,,J. Simmons misses free throw 1 of 2,21,24
86,1,0:45.0,,Offensive rebound by Team,21,24
87,1,0:45.0,,J. Simmons misses free throw 2 of 2,21,24
88,1,0:45.0,Defensive rebound by M. Gasol,,21,24
89,1,0:45.0,,D. Lee enters the game for L. Aldridge,21,24
90,1,0:30.0,A. Harrison misses 2-pt jump shot from 7 ft,,21,24
91,1,0:29.0,,Defensive rebound by D. Lee,21,24
92,1,0:07.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by M. Ginóbili),21,27
93,1,0:02.0,Shooting foul by D. Lee (drawn by A. Harrison),,21,27
94,1,0:02.0,A. Harrison misses free throw 1 of 2,,21,27
95,1,0:02.0,Offensive rebound by Team,,21,27
96,1,0:02.0,T. Allen enters the game for T. Daniels,,21,27
97,1,0:02.0,J. Green enters the game for Z. Randolph,,21,27
98,1,0:02.0,B. Wright enters the game for M. Gasol,,21,27
99,1,0:02.0,A. Harrison makes free throw 2 of 2,,22,27
100,1,0:00.0,,J. Simmons misses 3-pt jump shot from 49 ft,22,27
101,1,0:00.0,,Offensive rebound by Team,22,27
102,2,11:36.0,Z. Randolph misses 2-pt hook shot from 5 ft,,22,27
103,2,11:35.0,,Defensive rebound by D. Lee,22,27
104,2,11:23.0,,M. Ginóbili makes 3-pt jump shot from 26 ft (assist by J. Simmons),22,30
105,2,11:05.0,J. Ennis makes 3-pt jump shot from 23 ft (assist by M. Conley),,25,30
106,2,10:51.0,,P. Gasol misses 2-pt hook shot from 5 ft,25,30
107,2,10:50.0,Defensive rebound by Z. Randolph,,25,30
108,2,10:40.0,M. Conley makes 2-pt jump shot from 6 ft,,27,30
109,2,10:26.0,,P. Gasol makes 2-pt jump shot from 20 ft (assist by P. Mills),27,32
110,2,10:11.0,M. Conley makes 3-pt jump shot from 25 ft,,30,32
111,2,9:55.0,,P. Gasol misses 2-pt jump shot from 12 ft,30,32
112,2,9:54.0,Defensive rebound by J. Ennis,,30,32
113,2,9:42.0,M. Conley misses 3-pt jump shot from 26 ft,,30,32
114,2,9:41.0,,Defensive rebound by M. Ginóbili,30,32
115,2,9:29.0,,P. Mills makes 2-pt layup from 2 ft (assist by D. Lee),30,34
116,2,9:29.0,,Shooting foul by M. Conley (drawn by P. Mills),30,34
117,2,9:29.0,,D. Green enters the game for M. Ginóbili,30,34
118,2,9:29.0,,P. Mills makes free throw 1 of 1,30,35
119,2,9:08.0,M. Conley misses 2-pt layup from 1 ft,,30,35
120,2,9:06.0,,Defensive rebound by D. Lee,30,35
121,2,8:52.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by J. Simmons),30,38
122,2,8:44.0,Memphis full timeout,,30,38
123,2,8:44.0,Official timeout,,30,38
124,2,8:44.0,,T. Parker enters the game for P. Mills,30,38
125,2,8:44.0,,D. Dedmon enters the game for P. Gasol,30,38
126,2,8:37.0,Turnover by T. Daniels (lost ball),,30,38
127,2,8:37.0,,K. Leonard enters the game for J. Simmons,30,38
128,2,8:14.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by D. Green),30,41
129,2,8:00.0,Personal foul by D. Green (drawn by Z. Randolph),,30,41
130,2,8:00.0,M. Gasol enters the game for Z. Randolph,,30,41
131,2,7:53.0,M. Conley misses 3-pt jump shot from 25 ft,,30,41
132,2,7:52.0,,Defensive rebound by D. Dedmon,30,41
133,2,7:32.0,,T. Parker makes 2-pt jump shot from 6 ft,30,43
134,2,7:06.0,T. Daniels misses 3-pt jump shot from 26 ft,,30,43
135,2,7:05.0,,Defensive rebound by D. Dedmon,30,43
136,2,6:52.0,,D. Green misses 3-pt jump shot from 25 ft,30,43
137,2,6:51.0,Defensive rebound by J. Green,,30,43
138,2,6:40.0,Personal foul by D. Dedmon (drawn by M. Gasol),,30,43
139,2,6:40.0,A. Harrison enters the game for M. Conley,,30,43
140,2,6:40.0,V. Carter enters the game for T. Daniels,,30,43
141,2,6:40.0,T. Allen enters the game for J. Ennis,,30,43
142,2,6:40.0,,L. Aldridge enters the game for D. Dedmon,30,43
143,2,6:27.0,M. Gasol misses 2-pt jump shot from 15 ft,,30,43
144,2,6:26.0,,Defensive rebound by D. Lee,30,43
145,2,6:15.0,,T. Parker makes 2-pt jump shot from 4 ft,30,45
146,2,6:07.0,Memphis full timeout,,30,45
147,2,5:50.0,J. Green makes 2-pt layup from 2 ft (assist by M. Gasol),,32,45
148,2,5:23.0,,T. Parker misses 2-pt jump shot from 17 ft,32,45
149,2,5:22.0,Defensive rebound by T. Allen,,32,45
150,2,5:16.0,A. Harrison misses 2-pt layup from 1 ft (block by L. Aldridge),,32,45
151,2,5:15.0,,Defensive rebound by K. Leonard,32,45
152,2,5:10.0,,Turnover by D. Green (bad pass; steal by T. Allen),32,45
153,2,5:05.0,T. Allen makes 2-pt layup from 2 ft,,34,45
154,2,5:05.0,,San Antonio full timeout,34,45
155,2,5:05.0,,P. Gasol enters the game for D. Lee,34,45
156,2,5:05.0,,M. Ginóbili enters the game for D. Green,34,45
157,2,4:43.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,34,45
158,2,4:42.0,Defensive rebound by J. Green,,34,45
159,2,4:29.0,M. Gasol misses 2-pt jump shot from 18 ft,,34,45
160,2,4:28.0,,Defensive rebound by T. Parker,34,45
161,2,4:19.0,,P. Gasol makes 2-pt layup from 3 ft (assist by T. Parker),34,47
162,2,4:01.0,A. Harrison makes 2-pt layup from 2 ft,,36,47
163,2,3:49.0,,Personal foul by J. Green (drawn by L. Aldridge),36,47
164,2,3:49.0,Z. Randolph enters the game for J. Green,,36,47
165,2,3:49.0,M. Conley enters the game for A. Harrison,,36,47
166,2,3:38.0,,K. Leonard misses 2-pt hook shot from 5 ft,36,47
167,2,3:37.0,Defensive rebound by Z. Randolph,,36,47
168,2,3:29.0,Z. Randolph misses 2-pt jump shot from 19 ft,,36,47
169,2,3:27.0,Offensive rebound by M. Gasol,,36,47
170,2,3:05.0,M. Conley misses 3-pt jump shot from 25 ft,,36,47
171,2,3:04.0,,Defensive rebound by L. Aldridge,36,47
172,2,2:58.0,,T. Parker makes 2-pt jump shot from 21 ft,36,49
173,2,2:40.0,Turnover by M. Conley (bad pass; steal by P. Gasol),,36,49
174,2,2:33.0,,K. Leonard misses 2-pt jump shot from 13 ft,36,49
175,2,2:32.0,Defensive rebound by Z. Randolph,,36,49
176,2,2:23.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),,39,49
177,2,2:23.0,,San Antonio full timeout,39,49
178,2,2:23.0,,P. Mills enters the game for T. Parker,39,49
179,2,2:06.0,,L. Aldridge makes 2-pt jump shot from 14 ft,39,51
180,2,1:50.0,Personal foul by M. Ginóbili (drawn by Z. Randolph),,39,51
181,2,1:42.0,Z. Randolph misses 2-pt jump shot from 19 ft,,39,51
182,2,1:41.0,,Defensive rebound by P. Gasol,39,51
183,2,1:29.0,Violation by Z. Randolph (kicked ball),,39,51
184,2,1:17.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,39,51
185,2,1:16.0,,Offensive rebound by Team,39,51
186,2,1:08.0,,P. Gasol misses 2-pt jump shot from 6 ft (block by M. Gasol),39,51
187,2,1:07.0,Defensive rebound by M. Gasol,,39,51
188,2,0:46.0,M. Gasol misses 2-pt jump shot from 17 ft,,39,51
189,2,0:46.0,Offensive rebound by Team,,39,51
190,2,0:46.0,,Loose ball foul by M. Ginóbili (drawn by Z. Randolph),39,51
191,2,0:46.0,Z. Randolph makes free throw 1 of 2,,40,51
192,2,0:46.0,Z. Randolph makes free throw 2 of 2,,41,51
193,2,0:33.0,,Turnover by K. Leonard (bad pass; steal by V. Carter),41,51
194,2,0:28.0,V. Carter misses 3-pt jump shot from 27 ft,,41,51
195,2,0:25.0,,Defensive rebound by K. Leonard,41,51
196,2,0:22.0,,Turnover by P. Gasol (bad pass; steal by T. Allen),41,51
197,2,0:17.0,T. Allen misses 2-pt jump shot from 17 ft,,41,51
198,2,0:17.0,Offensive rebound by M. Gasol,,41,51
199,2,0:17.0,Turnover by M. Gasol (bad pass),,41,51
200,2,0:17.0,,Technical foul by Team,41,51
201,2,0:17.0,M. Conley makes technical free throw,,42,51
202,2,0:17.0,J. Ennis enters the game for M. Conley,,42,51
203,2,0:05.0,,Personal take foul by T. Allen (drawn by K. Leonard),42,51
204,2,0:01.0,,K. Leonard misses 2-pt layup from 2 ft,42,51
205,2,0:01.0,,Offensive rebound by P. Gasol,42,51
206,2,0:01.0,,P. Gasol misses 2-pt layup from 1 ft,42,51
207,2,0:01.0,,Offensive rebound by Team,42,51
208,3,11:42.0,V. Carter misses 2-pt layup from 2 ft (block by L. Aldridge),,42,51
209,3,11:42.0,Offensive rebound by Team,,42,51
210,3,11:37.0,M. Gasol misses 2-pt jump shot from 16 ft,,42,51
211,3,11:36.0,,Defensive rebound by L. Aldridge,42,51
212,3,11:23.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by T. Parker),42,53
213,3,10:56.0,T. Allen makes 2-pt layup from 2 ft (assist by V. Carter),,44,53
214,3,10:39.0,,Shooting foul by M. Conley (drawn by T. Parker),44,53
215,3,10:39.0,,T. Parker makes free throw 1 of 2,44,54
216,3,10:39.0,,T. Parker misses free throw 2 of 2,44,54
217,3,10:39.0,Defensive rebound by J. Green,,44,54
218,3,10:19.0,T. Allen makes 2-pt layup from 2 ft,,46,54
219,3,10:03.0,,T. Parker misses 2-pt jump shot from 6 ft,46,54
220,3,10:01.0,Defensive rebound by M. Conley,,46,54
221,3,9:56.0,V. Carter misses 3-pt jump shot from 26 ft,,46,54
222,3,9:55.0,,Defensive rebound by L. Aldridge,46,54
223,3,9:43.0,,Shooting foul by V. Carter (drawn by D. Green),46,54
224,3,9:43.0,,D. Green makes free throw 1 of 3,46,55
225,3,9:43.0,,D. Green makes free throw 2 of 3,46,56
226,3,9:43.0,,D. Green misses free throw 3 of 3,46,56
227,3,9:43.0,Defensive rebound by J. Green,,46,56
228,3,9:20.0,Shooting foul by L. Aldridge (drawn by M. Conley),,46,56
229,3,9:20.0,M. Conley makes free throw 1 of 2,,47,56
230,3,9:20.0,M. Conley makes free throw 2 of 2,,48,56
231,3,9:04.0,,Personal foul by M. Gasol (drawn by K. Leonard),48,56
232,3,9:04.0,Technical foul by Team,,48,56
233,3,9:04.0,,K. Leonard makes technical free throw,48,57
234,3,8:55.0,,K. Leonard makes 2-pt jump shot from 9 ft (assist by T. Parker),48,59
235,3,8:35.0,J. Green makes 2-pt jump shot from 17 ft (assist by M. Conley),,50,59
236,3,8:20.0,,K. Leonard misses 3-pt jump shot from 25 ft,50,59
237,3,8:19.0,,Offensive rebound by K. Leonard,50,59
238,3,8:09.0,,T. Parker misses 3-pt jump shot from 23 ft,50,59
239,3,8:07.0,Defensive rebound by V. Carter,,50,59
240,3,7:48.0,V. Carter misses 3-pt jump shot from 25 ft,,50,59
241,3,7:46.0,,Defensive rebound by K. Leonard,50,59
242,3,7:31.0,,L. Aldridge makes 2-pt jump shot from 14 ft,50,61
243,3,7:10.0,Memphis full timeout,,50,61
244,3,7:10.0,,P. Gasol enters the game for D. Dedmon,50,61
245,3,7:03.0,M. Gasol misses 2-pt hook shot from 5 ft,,50,61
246,3,7:02.0,,Defensive rebound by P. Gasol,50,61
247,3,6:42.0,,K. Leonard makes 2-pt hook shot from 3 ft (assist by D. Green),50,63
248,3,6:21.0,V. Carter makes 3-pt jump shot from 23 ft (assist by J. Green),,53,63
249,3,6:06.0,,Turnover by P. Gasol (bad pass),53,63
250,3,6:06.0,Z. Randolph enters the game for J. Green,,53,63
251,3,5:44.0,M. Conley misses 2-pt jump shot from 19 ft,,53,63
252,3,5:43.0,Offensive rebound by Team,,53,63
253,3,5:42.0,,P. Mills enters the game for T. Parker,53,63
254,3,5:42.0,,M. Ginóbili enters the game for D. Green,53,63
255,3,5:28.0,T. Allen makes 2-pt jump shot from 16 ft (assist by Z. Randolph),,55,63
256,3,5:28.0,,San Antonio full timeout,55,63
257,3,5:17.0,,Personal foul by Z. Randolph (drawn by M. Ginóbili),55,63
258,3,5:02.0,,L. Aldridge misses 2-pt jump shot from 14 ft,55,63
259,3,5:00.0,Defensive rebound by M. Gasol,,55,63
260,3,4:52.0,M. Gasol misses 3-pt jump shot from 25 ft,,55,63
261,3,4:51.0,,Defensive rebound by L. Aldridge,55,63
262,3,4:33.0,,Personal foul by T. Allen (drawn by K. Leonard),55,63
263,3,4:33.0,,K. Leonard misses free throw 1 of 2,55,63
264,3,4:33.0,,Offensive rebound by Team,55,63
265,3,4:33.0,T. Daniels enters the game for V. Carter,,55,63
266,3,4:33.0,,K. Leonard makes free throw 2 of 2,55,64
267,3,4:17.0,Personal foul by M. Ginóbili (drawn by T. Allen),,55,64
268,3,4:03.0,Z. Randolph misses 2-pt jump shot from 10 ft,,55,64
269,3,4:01.0,Offensive rebound by M. Gasol,,55,64
270,3,4:01.0,M. Gasol makes 2-pt layup from 1 ft,,57,64
271,3,3:49.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by P. Mills),57,66
272,3,3:26.0,M. Conley makes 2-pt jump shot from 7 ft,,59,66
273,3,3:26.0,Shooting foul by P. Gasol (drawn by M. Conley),,59,66
274,3,3:26.0,M. Conley makes free throw 1 of 1,,60,66
275,3,3:12.0,,P. Gasol makes 3-pt jump shot from 23 ft (assist by P. Mills),60,69
276,3,2:47.0,,D. Lee enters the game for L. Aldridge,60,69
277,3,2:47.0,A. Harrison enters the game for M. Conley,,60,69
278,3,2:47.0,J. Ennis enters the game for T. Allen,,60,69
279,3,2:38.0,A. Harrison makes 2-pt jump shot from 18 ft,,62,69
280,3,2:22.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,62,69
281,3,2:21.0,Defensive rebound by A. Harrison,,62,69
282,3,2:14.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Harrison),,65,69
283,3,2:01.0,,P. Mills makes 3-pt jump shot from 25 ft,65,72
284,3,1:38.0,Turnover by A. Harrison (offensive foul),,65,72
285,3,1:38.0,Offensive foul by A. Harrison (drawn by P. Mills),,65,72
286,3,1:21.0,,P. Mills misses 3-pt jump shot from 24 ft,65,72
287,3,1:19.0,Defensive rebound by J. Ennis,,65,72
288,3,1:14.0,J. Ennis makes 2-pt dunk at rim,,67,72
289,3,1:00.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,67,72
290,3,0:59.0,,Offensive rebound by D. Lee,67,72
291,3,0:54.0,,K. Leonard misses 3-pt jump shot from 25 ft,67,72
292,3,0:52.0,Defensive rebound by A. Harrison,,67,72
293,3,0:35.0,Turnover by T. Daniels (lost ball),,67,72
294,3,0:28.0,,M. Ginóbili misses 2-pt jump shot from 14 ft,67,72
295,3,0:26.0,Defensive rebound by Z. Randolph,,67,72
296,3,0:24.0,J. Ennis makes 2-pt dunk at rim (assist by Z. Randolph),,69,72
297,3,0:02.0,,K. Leonard makes 2-pt layup from 2 ft,69,74
298,3,0:02.0,Turnover by M. Gasol (bad pass; steal by M. Ginóbili),,69,74
299,3,0:01.0,,M. Ginóbili misses 2-pt jump shot from 21 ft,69,74
300,3,0:00.0,,Offensive rebound by Team,69,74
301,4,11:43.0,,Turnover by P. Mills (bad pass; steal by A. Harrison),69,74
302,4,11:19.0,Turnover by Z. Randolph (lost ball; steal by D. Lee),,69,74
303,4,11:13.0,,D. Green misses 3-pt jump shot from 25 ft,69,74
304,4,11:09.0,Defensive rebound by J. Ennis,,69,74
305,4,10:48.0,B. Wright misses 2-pt jump shot from 7 ft,,69,74
306,4,10:48.0,Offensive rebound by Z. Randolph,,69,74
307,4,10:48.0,Shooting foul by P. Gasol (drawn by Z. Randolph),,69,74
308,4,10:48.0,Z. Randolph misses free throw 1 of 2,,69,74
309,4,10:48.0,Offensive rebound by Team,,69,74
310,4,10:48.0,Z. Randolph misses free throw 2 of 2,,69,74
311,4,10:48.0,,Defensive rebound by P. Gasol,69,74
312,4,10:48.0,,T. Parker enters the game for P. Mills,69,74
313,4,10:27.0,,P. Gasol misses 2-pt jump shot from 8 ft (block by B. Wright),69,74
314,4,10:25.0,Defensive rebound by B. Wright,,69,74
315,4,10:18.0,A. Harrison makes 3-pt jump shot from 25 ft (assist by M. Conley),,72,74
316,4,9:53.0,,T. Parker misses 2-pt jump shot from 19 ft,72,74
317,4,9:52.0,Defensive rebound by J. Ennis,,72,74
318,4,9:31.0,A. Harrison misses 2-pt jump shot from 6 ft,,72,74
319,4,9:30.0,Offensive rebound by B. Wright,,72,74
320,4,9:30.0,B. Wright makes 2-pt layup from 2 ft,,74,74
321,4,9:11.0,,D. Lee makes 2-pt jump shot from 5 ft (assist by J. Simmons),74,76
322,4,8:49.0,M. Conley misses 3-pt jump shot from 24 ft,,74,76
323,4,8:48.0,,Defensive rebound by J. Simmons,74,76
324,4,8:34.0,,T. Parker misses 2-pt jump shot from 4 ft,74,76
325,4,8:34.0,Defensive rebound by Team,,74,76
326,4,8:34.0,,Loose ball foul by D. Lee (drawn by J. Ennis),74,76
327,4,8:34.0,Memphis full timeout,,74,76
328,4,8:34.0,,L. Aldridge enters the game for P. Gasol,74,76
329,4,8:19.0,Z. Randolph misses 3-pt jump shot from 24 ft,,74,76
330,4,8:18.0,,Defensive rebound by L. Aldridge,74,76
331,4,8:05.0,,D. Lee makes 2-pt layup from 2 ft (assist by T. Parker),74,78
332,4,7:41.0,A. Harrison misses 3-pt jump shot from 26 ft,,74,78
333,4,7:40.0,,Defensive rebound by J. Simmons,74,78
334,4,7:31.0,,J. Simmons misses 2-pt dunk at rim (block by B. Wright),74,78
335,4,7:31.0,,Offensive rebound by Team,74,78
336,4,7:31.0,M. Gasol enters the game for Z. Randolph,,74,78
337,4,7:31.0,,K. Leonard enters the game for D. Green,74,78
338,4,7:31.0,T. Allen enters the game for A. Harrison,,74,78
339,4,7:23.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by T. Parker),74,80
340,4,7:13.0,Memphis full timeout,,74,80
341,4,6:53.0,M. Conley misses 3-pt jump shot from 24 ft,,74,80
342,4,6:51.0,Offensive rebound by B. Wright,,74,80
343,4,6:47.0,M. Conley misses 3-pt jump shot from 23 ft,,74,80
344,4,6:46.0,,Defensive rebound by L. Aldridge,74,80
345,4,6:31.0,,K. Leonard makes 2-pt jump shot from 11 ft,74,82
346,4,6:16.0,Personal foul by T. Parker (drawn by M. Conley),,74,82
347,4,6:16.0,A. Harrison enters the game for M. Conley,,74,82
348,4,5:59.0,Turnover by Team (shot clock),,74,82
349,4,5:36.0,,T. Parker misses 3-pt jump shot from 25 ft,74,82
350,4,5:35.0,,Offensive rebound by D. Lee,74,82
351,4,5:22.0,,Shooting foul by A. Harrison (drawn by T. Parker),74,82
352,4,5:22.0,,T. Parker makes free throw 1 of 2,74,83
353,4,5:22.0,,T. Parker misses free throw 2 of 2,74,83
354,4,5:22.0,Defensive rebound by J. Ennis,,74,83
355,4,5:00.0,Turnover by M. Gasol (bad pass),,74,83
356,4,5:00.0,,P. Mills enters the game for T. Parker,74,83
357,4,4:43.0,,Shooting foul by J. Ennis (drawn by L. Aldridge),74,83
358,4,4:43.0,,L. Aldridge makes free throw 1 of 2,74,84
359,4,4:43.0,Z. Randolph enters the game for J. Ennis,,74,84
360,4,4:43.0,T. Daniels enters the game for A. Harrison,,74,84
361,4,4:43.0,M. Conley enters the game for B. Wright,,74,84
362,4,4:43.0,,T. Parker enters the game for P. Mills,74,84
363,4,4:43.0,,L. Aldridge makes free throw 2 of 2,74,85
364,4,4:33.0,Personal foul by L. Aldridge (drawn by M. Gasol),,74,85
365,4,4:33.0,,P. Mills enters the game for J. Simmons,74,85
366,4,4:25.0,Z. Randolph makes 2-pt layup from 3 ft (assist by T. Allen),,76,85
367,4,4:07.0,,K. Leonard misses 3-pt jump shot from 25 ft,76,85
368,4,4:05.0,Defensive rebound by Z. Randolph,,76,85
369,4,3:58.0,Turnover by M. Conley (bad pass; steal by K. Leonard),,76,85
370,4,3:54.0,,P. Mills makes 2-pt layup from 3 ft (assist by T. Parker),76,87
371,4,3:54.0,,Shooting foul by T. Daniels (drawn by P. Mills),76,87
372,4,3:54.0,,P. Mills makes free throw 1 of 1,76,88
373,4,3:44.0,T. Allen misses 3-pt jump shot from 25 ft,,76,88
374,4,3:42.0,Offensive rebound by Team,,76,88
375,4,3:36.0,M. Conley makes 2-pt jump shot from 10 ft,,78,88
376,4,3:36.0,Shooting foul by L. Aldridge (drawn by M. Conley),,78,88
377,4,3:36.0,,San Antonio full timeout,78,88
378,4,3:36.0,M. Conley makes free throw 1 of 1,,79,88
379,4,3:24.0,,K. Leonard misses 2-pt jump shot from 5 ft (block by T. Allen),79,88
380,4,3:22.0,Defensive rebound by M. Conley,,79,88
381,4,3:18.0,M. Conley misses 2-pt layup from 3 ft,,79,88
382,4,3:15.0,Offensive rebound by T. Allen,,79,88
383,4,3:12.0,T. Allen misses 2-pt layup from 3 ft (block by L. Aldridge),,79,88
384,4,3:10.0,,Defensive rebound by L. Aldridge,79,88
385,4,2:55.0,,L. Aldridge misses 3-pt jump shot from 25 ft,79,88
386,4,2:54.0,Defensive rebound by M. Gasol,,79,88
387,4,2:32.0,M. Gasol makes 2-pt hook shot from 7 ft (assist by M. Conley),,81,88
