,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
97,1,0:57.0,D. Lillard misses 2-pt jump shot from 5 ft,,25,31
98,1,0:56.0,,Defensive rebound by M. Speights,25,31
99,1,0:52.0,,J. Crawford makes 2-pt jump shot from 20 ft,25,33
100,1,0:52.0,,Shooting foul by E. Turner (drawn by J. Crawford),25,33
101,1,0:52.0,,A. Anderson enters the game for C. Paul,25,33
102,1,0:52.0,C. McCollum enters the game for D. Lillard,,25,33
103,1,0:52.0,,J. Crawford makes free throw 1 of 1,25,34
104,1,0:37.0,Shooting block foul by A. Anderson (drawn by C. McCollum),,25,34
105,1,0:37.0,C. McCollum makes free throw 1 of 2,,26,34
106,1,0:37.0,C. McCollum makes free throw 2 of 2,,27,34
107,1,0:31.0,,Shooting foul by N. Vonleh (drawn by J. Crawford),27,34
108,1,0:31.0,,J. Crawford makes free throw 1 of 2,27,35
109,1,0:31.0,,J. Crawford makes free throw 2 of 2,27,36
110,1,0:12.0,N. Vonleh misses 2-pt hook shot from 12 ft,,27,36
111,1,0:10.0,,Defensive rebound by A. Anderson,27,36
112,1,0:02.0,,J. Crawford makes 2-pt jump shot from 11 ft,27,38
113,1,0:00.0,C. McCollum misses 3-pt jump shot from 70 ft,,27,38
114,1,0:00.0,Offensive rebound by Team,,27,38
115,2,11:42.0,E. Turner makes 2-pt jump shot from 9 ft,,29,38
116,2,11:26.0,,W. Johnson misses 3-pt jump shot from 25 ft,29,38
117,2,11:25.0,Defensive rebound by Team,,29,38
118,2,11:09.0,A. Crabbe misses 2-pt jump shot from 14 ft,,29,38
119,2,11:05.0,Offensive rebound by N. Vonleh,,29,38
120,2,11:01.0,Turnover by A. Crabbe (bad pass; steal by R. Felton),,29,38
121,2,10:50.0,,J. Crawford misses 3-pt jump shot from 25 ft (block by N. Vonleh),29,38
122,2,10:47.0,Defensive rebound by C. McCollum,,29,38
123,2,10:44.0,,Offensive charge foul by C. McCollum (drawn by M. Speights),29,38
124,2,10:44.0,Turnover by C. McCollum (offensive foul),,29,38
125,2,10:31.0,,R. Felton misses 2-pt jump shot from 19 ft,29,38
126,2,10:30.0,Defensive rebound by N. Vonleh,,29,38
127,2,10:21.0,A. Crabbe makes 3-pt jump shot from 26 ft (assist by E. Turner),,32,38
128,2,10:00.0,,A. Anderson misses 3-pt jump shot from 27 ft,32,38
129,2,9:59.0,Defensive rebound by C. McCollum,,32,38
130,2,9:51.0,C. McCollum misses 3-pt jump shot from 26 ft,,32,38
131,2,9:50.0,,Defensive rebound by Team,32,38
132,2,9:50.0,,B. Griffin enters the game for W. Johnson,32,38
133,2,9:33.0,,B. Griffin makes 2-pt jump shot from 17 ft,32,40
134,2,9:16.0,E. Turner misses 3-pt jump shot from 24 ft,,32,40
135,2,9:15.0,,Defensive rebound by M. Speights,32,40
136,2,8:58.0,,B. Griffin misses 2-pt jump shot from 19 ft,32,40
137,2,8:55.0,,Offensive rebound by M. Speights,32,40
138,2,8:55.0,,M. Speights misses 2-pt layup from 2 ft,32,40
139,2,8:54.0,Defensive rebound by E. Davis,,32,40
140,2,8:49.0,A. Crabbe makes 2-pt layup from 1 ft (assist by E. Turner),,34,40
141,2,8:32.0,,M. Speights misses 3-pt jump shot from 27 ft,34,40
142,2,8:32.0,,Offensive rebound by B. Griffin,34,40
143,2,8:32.0,Loose ball foul by N. Vonleh (drawn by B. Griffin),,34,40
144,2,8:32.0,Official timeout,,34,40
145,2,8:32.0,M. Plumlee enters the game for E. Davis,,34,40
146,2,8:32.0,A. Aminu enters the game for N. Vonleh,,34,40
147,2,8:19.0,,B. Griffin makes 2-pt jump shot from 18 ft (assist by J. Crawford),34,42
148,2,8:01.0,Shooting foul by R. Felton (drawn by C. McCollum),,34,42
149,2,8:01.0,C. McCollum makes 2-pt jump shot from 3 ft (assist by E. Turner),,36,42
150,2,8:01.0,C. McCollum makes free throw 1 of 1,,37,42
151,2,7:41.0,,A. Anderson misses 2-pt jump shot from 4 ft,37,42
152,2,7:40.0,Defensive rebound by C. McCollum,,37,42
153,2,7:34.0,E. Turner makes 3-pt jump shot from 25 ft (assist by A. Aminu),,40,42
154,2,7:18.0,,B. Griffin makes 2-pt hook shot from 4 ft (assist by J. Crawford),40,44
155,2,7:06.0,C. McCollum makes 2-pt jump shot from 18 ft (assist by M. Plumlee),,42,44
156,2,6:49.0,,R. Felton makes 3-pt jump shot from 26 ft (assist by B. Griffin),42,47
157,2,6:40.0,Turnover by C. McCollum (bad pass; steal by R. Felton),,42,47
158,2,6:32.0,,Shooting foul by E. Turner (drawn by B. Griffin),42,47
159,2,6:32.0,,B. Griffin misses free throw 1 of 2,42,47
160,2,6:32.0,,Offensive rebound by Team,42,47
161,2,6:32.0,,D. Jordan enters the game for M. Speights,42,47
162,2,6:32.0,,J. Redick enters the game for A. Anderson,42,47
163,2,6:32.0,,C. Paul enters the game for R. Felton,42,47
164,2,6:32.0,D. Lillard enters the game for C. McCollum,,42,47
165,2,6:32.0,M. Harkless enters the game for A. Crabbe,,42,47
166,2,6:32.0,,B. Griffin makes free throw 2 of 2,42,48
167,2,6:15.0,M. Plumlee misses 2-pt jump shot from 5 ft,,42,48
168,2,6:11.0,Offensive rebound by A. Aminu,,42,48
169,2,6:11.0,A. Aminu makes 2-pt layup from 2 ft,,44,48
170,2,6:05.0,,Turnover by B. Griffin (bad pass; steal by M. Harkless),44,48
171,2,6:00.0,Turnover by E. Turner (bad pass; steal by C. Paul),,44,48
172,2,5:45.0,,J. Crawford misses 2-pt jump shot from 12 ft,44,48
173,2,5:44.0,,Offensive rebound by D. Jordan,44,48
174,2,5:44.0,,Shooting foul by A. Aminu (drawn by D. Jordan),44,48
175,2,5:44.0,,LA Clippers full timeout,44,48
176,2,5:44.0,,D. Jordan makes free throw 1 of 2,44,49
177,2,5:44.0,,D. Jordan makes free throw 2 of 2,44,50
178,2,5:30.0,M. Plumlee makes 2-pt jump shot from 14 ft (assist by E. Turner),,46,50
179,2,5:01.0,,B. Griffin makes 2-pt layup from 2 ft,46,52
180,2,4:36.0,A. Aminu makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,49,52
181,2,4:19.0,,Turnover by J. Crawford (lost ball),49,52
182,2,4:19.0,,L. Mbah a Moute enters the game for J. Crawford,49,52
183,2,4:06.0,M. Plumlee makes 2-pt dunk at rim,,51,52
184,2,3:42.0,,B. Griffin misses 2-pt layup from 1 ft (block by M. Plumlee),51,52
185,2,3:42.0,Defensive rebound by Team,,51,52
186,2,3:25.0,D. Lillard misses 3-pt jump shot from 27 ft,,51,52
187,2,3:24.0,,Defensive rebound by D. Jordan,51,52
188,2,3:13.0,,C. Paul misses 2-pt jump shot from 16 ft,51,52
189,2,3:10.0,Defensive rebound by M. Harkless,,51,52
190,2,3:01.0,E. Turner makes 2-pt jump shot from 9 ft,,53,52
191,2,2:46.0,,B. Griffin misses 2-pt layup from 2 ft,53,52
192,2,2:45.0,Defensive rebound by M. Plumlee,,53,52
193,2,2:39.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,56,52
194,2,2:09.0,,B. Griffin misses 2-pt layup from 3 ft (block by M. Plumlee),56,52
195,2,2:09.0,,Offensive rebound by Team,56,52
196,2,2:09.0,,Turnover by Team (shot clock),56,52
197,2,2:09.0,Portland full timeout,,56,52
198,2,2:09.0,C. McCollum enters the game for E. Turner,,56,52
199,2,1:55.0,Turnover by M. Harkless (bad pass; steal by L. Mbah a Moute),,56,52
200,2,1:53.0,,Personal foul by M. Plumlee (drawn by C. Paul),56,52
201,2,1:39.0,,J. Redick misses 3-pt jump shot from 26 ft,56,52
202,2,1:39.0,,Offensive rebound by Team,56,52
203,2,1:26.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by B. Griffin),56,54
204,2,1:20.0,C. McCollum makes 2-pt jump shot from 16 ft (assist by D. Lillard),,58,54
205,2,1:07.0,,L. Mbah a Moute misses 2-pt layup from 2 ft (block by M. Plumlee),58,54
206,2,1:06.0,Defensive rebound by A. Aminu,,58,54
207,2,1:06.0,Turnover by A. Aminu (bad pass),,58,54
208,2,0:46.0,,L. Mbah a Moute misses 2-pt layup from 3 ft (block by M. Plumlee),58,54
209,2,0:43.0,Defensive rebound by M. Plumlee,,58,54
210,2,0:41.0,M. Harkless makes 2-pt layup from 3 ft (assist by M. Plumlee),,60,54
211,2,0:30.0,,C. Paul misses 2-pt jump shot from 13 ft,60,54
212,2,0:28.0,Defensive rebound by M. Plumlee,,60,54
213,2,0:19.0,D. Lillard misses 2-pt jump shot from 4 ft (block by D. Jordan),,60,54
214,2,0:18.0,,Defensive rebound by L. Mbah a Moute,60,54
215,2,0:13.0,,LA Clippers full timeout,60,54
216,2,0:13.0,,J. Crawford enters the game for L. Mbah a Moute,60,54
217,2,0:13.0,,M. Speights enters the game for D. Jordan,60,54
218,2,0:13.0,A. Crabbe enters the game for M. Plumlee,,60,54
219,2,0:13.0,E. Turner enters the game for C. McCollum,,60,54
220,2,0:13.0,E. Davis enters the game for D. Lillard,,60,54
221,2,0:01.0,,B. Griffin makes 2-pt layup from 3 ft (assist by C. Paul),60,56
222,3,11:48.0,C. McCollum makes 3-pt jump shot from 26 ft (assist by D. Lillard),,63,56
223,3,11:30.0,,J. Redick makes 2-pt jump shot from 21 ft (assist by C. Paul),63,58
224,3,11:11.0,C. McCollum misses 2-pt jump shot from 18 ft,,63,58
225,3,11:09.0,,Defensive rebound by D. Jordan,63,58
226,3,11:03.0,,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),63,60
227,3,10:40.0,M. Plumlee misses 2-pt jump shot from 5 ft (block by D. Jordan),,63,60
228,3,10:38.0,Offensive rebound by M. Plumlee,,63,60
229,3,10:38.0,Personal foul by B. Griffin (drawn by M. Plumlee),,63,60
230,3,10:32.0,Shooting foul by D. Jordan (drawn by M. Plumlee),,63,60
231,3,10:32.0,M. Plumlee misses free throw 1 of 2,,63,60
232,3,10:32.0,Offensive rebound by Team,,63,60
233,3,10:32.0,M. Plumlee makes free throw 2 of 2,,64,60
234,3,10:24.0,,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),64,62
235,3,10:04.0,M. Harkless misses 3-pt jump shot from 26 ft,,64,62
236,3,10:03.0,,Defensive rebound by B. Griffin,64,62
237,3,9:57.0,,B. Griffin misses 2-pt layup from 3 ft,64,62
238,3,9:55.0,Defensive rebound by D. Lillard,,64,62
239,3,9:50.0,A. Aminu misses 2-pt layup from 2 ft,,64,62
240,3,9:49.0,Offensive rebound by M. Plumlee,,64,62
241,3,9:49.0,M. Plumlee makes 2-pt dunk at rim,,66,62
242,3,9:34.0,,J. Redick makes 3-pt jump shot from 27 ft (assist by C. Paul),66,65
243,3,9:18.0,Personal foul by C. Paul (drawn by M. Harkless),,66,65
244,3,9:12.0,C. McCollum makes 2-pt jump shot from 4 ft,,68,65
245,3,9:02.0,,Personal foul by M. Harkless (drawn by C. Paul),68,65
246,3,8:51.0,,J. Redick misses 3-pt jump shot from 25 ft (block by M. Plumlee),68,65
247,3,8:49.0,Defensive rebound by C. McCollum,,68,65
248,3,8:26.0,M. Plumlee misses 2-pt jump shot from 17 ft (block by D. Jordan),,68,65
249,3,8:26.0,Offensive rebound by Team,,68,65
250,3,8:26.0,Turnover by Team (shot clock),,68,65
251,3,8:14.0,,B. Griffin makes 2-pt hook shot from 3 ft,68,67
252,3,7:53.0,D. Lillard misses 2-pt jump shot from 20 ft,,68,67
253,3,7:52.0,,Defensive rebound by C. Paul,68,67
254,3,7:33.0,,C. Paul makes 2-pt jump shot from 15 ft,68,69
255,3,7:15.0,Personal foul by L. Mbah a Moute (drawn by D. Lillard),,68,69
256,3,7:10.0,Turnover by C. McCollum (lost ball),,68,69
257,3,7:00.0,,L. Mbah a Moute makes 3-pt jump shot from 25 ft (assist by C. Paul),68,72
258,3,6:37.0,C. McCollum makes 2-pt jump shot from 11 ft,,70,72
259,3,6:27.0,,Turnover by C. Paul (bad pass),70,72
260,3,6:10.0,M. Plumlee misses 2-pt jump shot from 17 ft,,70,72
261,3,6:08.0,Offensive rebound by M. Harkless,,70,72
262,3,6:08.0,M. Harkless misses 2-pt layup from 1 ft,,70,72
263,3,6:05.0,,Defensive rebound by L. Mbah a Moute,70,72
264,3,5:57.0,,C. Paul makes 3-pt jump shot from 26 ft,70,75
265,3,5:57.0,Portland full timeout,,70,75
266,3,5:57.0,N. Vonleh enters the game for A. Aminu,,70,75
267,3,5:38.0,D. Lillard makes 2-pt layup from 2 ft,,72,75
268,3,5:16.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by B. Griffin),72,77
269,3,5:00.0,C. McCollum makes 2-pt layup from 2 ft (assist by M. Plumlee),,74,77
270,3,4:41.0,,Personal foul by C. McCollum (drawn by J. Redick),74,77
271,3,4:41.0,E. Turner enters the game for C. McCollum,,74,77
272,3,4:28.0,,C. Paul misses 2-pt jump shot from 17 ft,74,77
273,3,4:27.0,,Offensive rebound by D. Jordan,74,77
274,3,4:27.0,,D. Jordan misses 2-pt layup from 1 ft,74,77
275,3,4:23.0,Defensive rebound by M. Harkless,,74,77
276,3,4:21.0,Turnover by N. Vonleh (step out of bounds),,74,77
277,3,4:15.0,,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),74,79
278,3,4:04.0,Personal foul by L. Mbah a Moute (drawn by D. Lillard),,74,79
279,3,4:04.0,D. Lillard makes free throw 1 of 2,,75,79
280,3,4:04.0,,J. Crawford enters the game for J. Redick,75,79
281,3,4:04.0,A. Crabbe enters the game for M. Harkless,,75,79
282,3,4:04.0,D. Lillard makes free throw 2 of 2,,76,79
283,3,3:49.0,,Turnover by B. Griffin (bad pass; steal by D. Lillard),76,79
284,3,3:42.0,E. Turner misses 3-pt jump shot from 25 ft,,76,79
285,3,3:41.0,Offensive rebound by N. Vonleh,,76,79
286,3,3:36.0,M. Plumlee makes 2-pt dunk at rim (assist by E. Turner),,78,79
287,3,3:23.0,,Personal foul by E. Turner (drawn by J. Crawford),78,79
288,3,3:23.0,,R. Felton enters the game for L. Mbah a Moute,78,79
289,3,3:18.0,,Turnover by J. Crawford (bad pass; steal by N. Vonleh),78,79
290,3,3:12.0,N. Vonleh makes 2-pt dunk at rim (assist by D. Lillard),,80,79
291,3,2:52.0,,D. Jordan misses 2-pt dunk at rim,80,79
292,3,2:50.0,Defensive rebound by E. Turner,,80,79
293,3,2:46.0,E. Turner misses 2-pt jump shot from 12 ft,,80,79
294,3,2:42.0,,Defensive rebound by D. Jordan,80,79
295,3,2:23.0,,C. Paul misses 3-pt jump shot from 26 ft,80,79
296,3,2:22.0,,Offensive rebound by Team,80,79
297,3,2:22.0,Loose ball foul by E. Turner (drawn by D. Jordan),,80,79
298,3,2:22.0,,LA Clippers full timeout,80,79
299,3,2:22.0,,M. Speights enters the game for D. Jordan,80,79
300,3,2:22.0,E. Davis enters the game for M. Plumlee,,80,79
301,3,2:13.0,,J. Crawford misses 2-pt layup from 2 ft,80,79
302,3,2:11.0,Defensive rebound by N. Vonleh,,80,79
303,3,2:05.0,A. Crabbe makes 2-pt jump shot from 21 ft (assist by D. Lillard),,82,79
304,3,1:53.0,,J. Crawford makes 3-pt jump shot from 27 ft (assist by C. Paul),82,82
305,3,1:33.0,A. Crabbe misses 3-pt jump shot from 26 ft,,82,82
306,3,1:33.0,,Defensive rebound by Team,82,82
307,3,1:33.0,Loose ball foul by E. Davis (drawn by M. Speights),,82,82
308,3,1:33.0,,M. Speights makes free throw 1 of 2,82,83
309,3,1:33.0,,W. Johnson enters the game for B. Griffin,82,83
310,3,1:33.0,C. McCollum enters the game for D. Lillard,,82,83
311,3,1:33.0,,A. Anderson enters the game for C. Paul,82,83
312,3,1:33.0,,M. Speights makes free throw 2 of 2,82,84
313,3,1:18.0,Offensive foul by C. McCollum (drawn by R. Felton),,82,84
314,3,1:18.0,Turnover by C. McCollum (offensive foul),,82,84
315,3,1:04.0,,M. Speights makes 2-pt jump shot from 5 ft (assist by J. Crawford),82,86
316,3,0:55.0,Personal foul by J. Crawford (drawn by E. Davis),,82,86
317,3,0:55.0,E. Davis makes free throw 1 of 2,,83,86
318,3,0:55.0,E. Davis makes free throw 2 of 2,,84,86
319,3,0:46.0,,Turnover by J. Crawford (lost ball; steal by E. Davis),84,86
320,3,0:34.0,C. McCollum misses 2-pt jump shot from 7 ft,,84,86
321,3,0:34.0,Offensive rebound by E. Davis,,84,86
322,3,0:34.0,Shooting foul by M. Speights (drawn by E. Davis),,84,86
323,3,0:34.0,E. Davis makes free throw 1 of 2,,85,86
324,3,0:34.0,M. Harkless enters the game for E. Turner,,85,86
325,3,0:34.0,E. Davis makes free throw 2 of 2,,86,86
326,3,0:26.0,,W. Johnson makes 3-pt jump shot from 28 ft (assist by R. Felton),86,89
327,3,0:04.0,C. McCollum misses 2-pt jump shot from 20 ft,,86,89
328,3,0:00.0,,Defensive rebound by A. Anderson,86,89
329,4,11:44.0,,M. Speights misses 2-pt jump shot from 16 ft,86,89
330,4,11:40.0,Defensive rebound by A. Crabbe,,86,89
331,4,11:37.0,,Violation by W. Johnson (kicked ball),86,89
332,4,11:32.0,Shooting foul by W. Johnson (drawn by E. Davis),,86,89
333,4,11:32.0,E. Davis makes free throw 1 of 2,,87,89
334,4,11:32.0,E. Davis misses free throw 2 of 2,,87,89
335,4,11:31.0,,Defensive rebound by W. Johnson,87,89
336,4,11:18.0,,J. Crawford misses 2-pt layup from 2 ft,87,89
337,4,11:15.0,Defensive rebound by C. McCollum,,87,89
338,4,11:09.0,E. Turner makes 2-pt jump shot from 14 ft (assist by C. McCollum),,89,89
339,4,10:59.0,,R. Felton misses 2-pt jump shot from 19 ft,89,89
340,4,10:57.0,Defensive rebound by E. Davis,,89,89
341,4,10:46.0,Personal foul by M. Speights (drawn by E. Davis),,89,89
342,4,10:37.0,E. Turner makes 2-pt jump shot from 3 ft,,91,89
343,4,10:24.0,,Shooting foul by E. Davis (drawn by J. Crawford),91,89
344,4,10:24.0,,J. Crawford makes free throw 1 of 2,91,90
345,4,10:24.0,,B. Griffin enters the game for W. Johnson,91,90
346,4,10:24.0,,J. Crawford makes free throw 2 of 2,91,91
347,4,10:04.0,E. Turner misses 2-pt jump shot from 17 ft,,91,91
348,4,10:03.0,,Defensive rebound by B. Griffin,91,91
349,4,9:53.0,,B. Griffin misses 2-pt layup from 2 ft,91,91
350,4,9:53.0,,Offensive rebound by M. Speights,91,91
351,4,9:51.0,,M. Speights makes 2-pt layup from 1 ft,91,93
352,4,9:35.0,C. McCollum misses 2-pt jump shot from 16 ft (block by R. Felton),,91,93
353,4,9:30.0,,Defensive rebound by B. Griffin,91,93
354,4,9:27.0,,M. Speights makes 3-pt jump shot from 27 ft,91,96
355,4,9:27.0,Portland full timeout,,91,96
356,4,9:27.0,D. Lillard enters the game for C. McCollum,,91,96
357,4,9:27.0,M. Harkless enters the game for E. Davis,,91,96
358,4,9:27.0,M. Plumlee enters the game for N. Vonleh,,91,96
359,4,9:06.0,A. Crabbe makes 2-pt layup from 2 ft (assist by M. Plumlee),,93,96
360,4,8:50.0,,M. Speights misses 3-pt jump shot from 27 ft,93,96
361,4,8:49.0,Defensive rebound by A. Crabbe,,93,96
362,4,8:35.0,M. Plumlee makes 2-pt hook shot from 11 ft (assist by D. Lillard),,95,96
363,4,8:18.0,,Turnover by B. Griffin (offensive foul),95,96
364,4,8:18.0,Offensive charge foul by B. Griffin (drawn by M. Plumlee),,95,96
365,4,8:18.0,,C. Paul enters the game for A. Anderson,95,96
366,4,8:05.0,Shooting foul by R. Felton (drawn by D. Lillard),,95,96
367,4,8:05.0,D. Lillard makes free throw 1 of 2,,96,96
368,4,8:05.0,,D. Jordan enters the game for M. Speights,96,96
369,4,8:05.0,D. Lillard makes free throw 2 of 2,,97,96
370,4,7:52.0,,C. Paul misses 2-pt jump shot from 16 ft,97,96
371,4,7:51.0,Defensive rebound by M. Harkless,,97,96
372,4,7:39.0,M. Plumlee makes 2-pt layup from 3 ft (assist by E. Turner),,99,96
373,4,7:23.0,,J. Crawford misses 2-pt jump shot from 20 ft,99,96
374,4,7:22.0,Defensive rebound by D. Lillard,,99,96
375,4,7:19.0,A. Crabbe makes 2-pt layup from 2 ft (assist by D. Lillard),,101,96
376,4,7:19.0,,LA Clippers full timeout,101,96
377,4,7:03.0,,C. Paul makes 2-pt jump shot from 3 ft,101,98
378,4,6:37.0,E. Turner misses 3-pt jump shot from 25 ft,,101,98
