,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,CHARLOTTE_ACTION,LA CLIPPERS_SCORE,CHARLOTTE_SCORE
25,1,8:33.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 11 ft,2,9
26,1,8:27.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,2,9
27,1,8:25.0,,Defensive rebound by N. Batum,2,9
28,1,8:13.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 9 ft,2,11
29,1,8:07.0,LA Clippers full timeout,,2,11
30,1,7:53.0,L. Mbah a Moute makes 2-pt dunk at rim (assist by B. Griffin),,4,11
31,1,7:31.0,,F. Kaminsky makes 2-pt hook shot from 6 ft,4,13
32,1,7:21.0,Personal foul by M. Williams (drawn by B. Griffin),,4,13
33,1,7:12.0,L. Mbah a Moute makes 2-pt jump shot from 19 ft (assist by J. Redick),,6,13
34,1,6:54.0,,N. Batum makes 3-pt jump shot from 26 ft,6,16
35,1,6:38.0,B. Griffin makes 2-pt jump shot from 17 ft (assist by A. Rivers),,8,16
36,1,6:24.0,,Personal foul by D. Jordan (drawn by M. Williams),8,16
37,1,6:17.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by M. Williams),8,19
38,1,5:57.0,A. Rivers misses 3-pt jump shot from 28 ft,,8,19
39,1,5:56.0,Offensive rebound by D. Jordan,,8,19
40,1,5:50.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by D. Jordan),,10,19
41,1,5:39.0,,Personal foul by A. Rivers (drawn by K. Walker),10,19
42,1,5:31.0,,Turnover by N. Batum (lost ball; steal by L. Mbah a Moute),10,19
43,1,5:14.0,B. Griffin makes 2-pt layup from 2 ft,,12,19
44,1,4:53.0,,K. Walker misses 3-pt jump shot from 23 ft,12,19
45,1,4:52.0,Defensive rebound by J. Redick,,12,19
46,1,4:43.0,J. Redick misses 3-pt jump shot from 29 ft,,12,19
47,1,4:42.0,Offensive rebound by D. Jordan,,12,19
48,1,4:33.0,Turnover by D. Jordan (offensive foul),,12,19
49,1,4:33.0,,Offensive charge foul by D. Jordan (drawn by M. Kidd-Gilchrist),12,19
50,1,4:33.0,M. Speights enters the game for D. Jordan,,12,19
51,1,4:15.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,12,19
52,1,4:14.0,Defensive rebound by M. Speights,,12,19
53,1,4:08.0,Turnover by A. Rivers (lost ball),,12,19
54,1,4:08.0,,M. Plumlee enters the game for F. Kaminsky,12,19
55,1,4:08.0,,J. Lamb enters the game for N. Batum,12,19
56,1,3:53.0,,J. Lamb misses 2-pt jump shot from 6 ft,12,19
57,1,3:52.0,,Offensive rebound by J. Lamb,12,19
58,1,3:38.0,,K. Walker misses 2-pt layup from 1 ft,12,19
59,1,3:37.0,Defensive rebound by B. Griffin,,12,19
60,1,3:28.0,M. Speights makes 3-pt jump shot from 25 ft (assist by B. Griffin),,15,19
61,1,3:21.0,,Charlotte full timeout,15,19
62,1,3:21.0,,M. Belinelli enters the game for M. Kidd-Gilchrist,15,19
63,1,3:21.0,J. Crawford enters the game for L. Mbah a Moute,,15,19
64,1,3:21.0,R. Felton enters the game for J. Redick,,15,19
65,1,3:14.0,,K. Walker misses 2-pt layup from 1 ft (block by M. Speights),15,19
66,1,3:12.0,Defensive rebound by R. Felton,,15,19
67,1,3:02.0,M. Speights makes 2-pt hook shot from 7 ft (assist by B. Griffin),,17,19
68,1,2:46.0,,Turnover by M. Williams (bad pass; steal by M. Speights),17,19
69,1,2:40.0,R. Felton makes 2-pt layup from 2 ft (assist by M. Speights),,19,19
70,1,2:23.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by J. Lamb),19,22
71,1,1:57.0,B. Griffin misses 2-pt jump shot from 16 ft,,19,22
72,1,1:55.0,Offensive rebound by B. Griffin,,19,22
73,1,1:54.0,Shooting foul by K. Walker (drawn by B. Griffin),,19,22
74,1,1:54.0,B. Griffin makes 2-pt layup from 1 ft,,21,22
75,1,1:54.0,B. Griffin makes free throw 1 of 1,,22,22
76,1,1:43.0,,Personal foul by J. Crawford (drawn by M. Belinelli),22,22
77,1,1:43.0,,B. Roberts enters the game for K. Walker,22,22
78,1,1:36.0,,M. Belinelli misses 3-pt jump shot from 25 ft,22,22
79,1,1:35.0,Defensive rebound by B. Griffin,,22,22
80,1,1:17.0,M. Speights misses 2-pt jump shot from 20 ft,,22,22
81,1,1:16.0,,Defensive rebound by B. Roberts,22,22
82,1,1:13.0,,Offensive foul by M. Williams (drawn by B. Griffin),22,22
83,1,1:13.0,,Turnover by M. Williams (offensive foul),22,22
84,1,1:04.0,Shooting foul by M. Plumlee (drawn by B. Griffin),,22,22
85,1,1:04.0,B. Griffin makes 2-pt dunk at rim (assist by J. Crawford),,24,22
86,1,1:04.0,B. Griffin misses free throw 1 of 1,,24,22
87,1,1:01.0,,Defensive rebound by M. Plumlee,24,22
88,1,0:55.0,,B. Roberts misses 2-pt jump shot from 11 ft,24,22
89,1,0:54.0,,Offensive rebound by B. Roberts,24,22
90,1,0:51.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by B. Roberts),24,25
91,1,0:43.0,M. Speights makes 3-pt jump shot from 26 ft (assist by R. Felton),,27,25
92,1,0:30.0,,J. Lamb makes 2-pt jump shot from 16 ft,27,27
93,1,0:08.0,B. Griffin makes 2-pt jump shot from 18 ft,,29,27
94,2,11:42.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by B. Roberts),29,29
95,2,11:22.0,W. Johnson makes 2-pt layup from 1 ft (assist by M. Speights),,31,29
96,2,11:11.0,,Personal block foul by W. Johnson (drawn by J. Lamb),31,29
97,2,11:06.0,,Shooting foul by W. Johnson (drawn by J. Lamb),31,29
98,2,11:06.0,,J. Lamb makes free throw 1 of 3,31,30
99,2,11:06.0,,J. Lamb makes free throw 2 of 3,31,31
100,2,11:06.0,,J. Lamb misses free throw 3 of 3,31,31
101,2,11:02.0,Defensive rebound by R. Felton,,31,31
102,2,10:51.0,J. Crawford makes 3-pt jump shot from 30 ft,,34,31
103,2,10:33.0,,Shooting foul by A. Anderson (drawn by J. Lamb),34,31
104,2,10:33.0,,J. Lamb misses free throw 1 of 2,34,31
105,2,10:33.0,,Offensive rebound by Team,34,31
106,2,10:33.0,,J. Lamb makes free throw 2 of 2,34,32
107,2,10:19.0,M. Speights misses 2-pt hook shot from 7 ft,,34,32
108,2,10:18.0,,Defensive rebound by M. Plumlee,34,32
109,2,9:53.0,,M. Plumlee misses 2-pt jump shot from 10 ft (block by W. Johnson),34,32
110,2,9:51.0,Defensive rebound by W. Johnson,,34,32
111,2,9:50.0,Shooting foul by J. Lamb (drawn by J. Crawford),,34,32
112,2,9:50.0,J. Crawford misses free throw 1 of 3,,34,32
113,2,9:50.0,Offensive rebound by Team,,34,32
114,2,9:50.0,J. Crawford makes free throw 2 of 3,,35,32
115,2,9:50.0,,N. Batum enters the game for J. Lamb,35,32
116,2,9:50.0,J. Crawford makes free throw 3 of 3,,36,32
117,2,9:23.0,,M. Belinelli misses 3-pt jump shot from 26 ft,36,32
118,2,9:22.0,Defensive rebound by J. Crawford,,36,32
119,2,9:17.0,Shooting foul by N. Batum (drawn by J. Crawford),,36,32
120,2,9:17.0,J. Crawford misses free throw 1 of 2,,36,32
121,2,9:17.0,Offensive rebound by Team,,36,32
122,2,9:17.0,J. Crawford misses free throw 2 of 2,,36,32
123,2,9:16.0,,Defensive rebound by M. Kidd-Gilchrist,36,32
124,2,9:00.0,,N. Batum misses 2-pt jump shot from 16 ft,36,32
125,2,8:59.0,Defensive rebound by A. Anderson,,36,32
126,2,8:49.0,J. Crawford misses 3-pt jump shot from 28 ft,,36,32
127,2,8:47.0,,Defensive rebound by B. Roberts,36,32
128,2,8:37.0,,M. Belinelli misses 3-pt jump shot from 28 ft,36,32
129,2,8:36.0,Defensive rebound by R. Felton,,36,32
130,2,8:22.0,R. Felton makes 3-pt jump shot from 25 ft (assist by J. Crawford),,39,32
131,2,8:02.0,,M. Belinelli misses 2-pt jump shot from 19 ft,39,32
132,2,8:00.0,Defensive rebound by M. Speights,,39,32
133,2,7:42.0,A. Anderson makes 2-pt layup from 1 ft (assist by R. Felton),,41,32
134,2,7:38.0,,Charlotte full timeout,41,32
135,2,7:38.0,,K. Walker enters the game for M. Kidd-Gilchrist,41,32
136,2,7:38.0,,M. Williams enters the game for M. Plumlee,41,32
137,2,7:38.0,,F. Kaminsky enters the game for B. Roberts,41,32
138,2,7:28.0,,N. Batum misses 2-pt jump shot from 19 ft,41,32
139,2,7:27.0,Defensive rebound by R. Felton,,41,32
140,2,7:04.0,R. Felton misses 3-pt jump shot from 27 ft,,41,32
141,2,7:02.0,Offensive rebound by W. Johnson,,41,32
142,2,6:51.0,J. Crawford misses 2-pt jump shot from 11 ft,,41,32
143,2,6:50.0,,Defensive rebound by F. Kaminsky,41,32
144,2,6:42.0,,Offensive foul by M. Belinelli (drawn by J. Crawford),41,32
145,2,6:42.0,,Turnover by M. Belinelli (offensive foul),41,32
146,2,6:42.0,A. Rivers enters the game for M. Speights,,41,32
147,2,6:42.0,D. Jordan enters the game for W. Johnson,,41,32
148,2,6:20.0,R. Felton misses 3-pt jump shot from 24 ft,,41,32
149,2,6:19.0,,Defensive rebound by F. Kaminsky,41,32
150,2,6:12.0,,K. Walker makes 2-pt jump shot from 18 ft (assist by N. Batum),41,34
151,2,5:59.0,A. Anderson misses 3-pt jump shot from 25 ft,,41,34
152,2,5:56.0,,Defensive rebound by N. Batum,41,34
153,2,5:49.0,,M. Belinelli makes 2-pt jump shot from 16 ft (assist by N. Batum),41,36
154,2,5:25.0,J. Crawford makes 2-pt jump shot from 18 ft (assist by R. Felton),,43,36
155,2,5:08.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,43,36
156,2,5:07.0,,Offensive rebound by M. Belinelli,43,36
157,2,5:02.0,,M. Williams misses 3-pt jump shot from 25 ft,43,36
158,2,5:01.0,Defensive rebound by D. Jordan,,43,36
159,2,4:37.0,A. Rivers misses 2-pt layup from 2 ft,,43,36
160,2,4:36.0,,Defensive rebound by F. Kaminsky,43,36
161,2,4:25.0,,K. Walker misses 2-pt layup from 2 ft,43,36
162,2,4:24.0,,Offensive rebound by N. Batum,43,36
163,2,4:23.0,,M. Belinelli makes 2-pt layup from 2 ft (assist by N. Batum),43,38
164,2,4:23.0,,Shooting foul by D. Jordan (drawn by M. Belinelli),43,38
165,2,4:23.0,Official timeout,,43,38
166,2,4:23.0,B. Griffin enters the game for D. Jordan,,43,38
167,2,4:23.0,L. Mbah a Moute enters the game for R. Felton,,43,38
168,2,4:23.0,J. Redick enters the game for A. Anderson,,43,38
169,2,4:23.0,,M. Belinelli makes free throw 1 of 1,43,39
170,2,4:10.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by A. Rivers),,46,39
171,2,3:52.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),46,42
172,2,3:52.0,,Shooting foul by J. Redick (drawn by N. Batum),46,42
173,2,3:52.0,,M. Kidd-Gilchrist enters the game for M. Belinelli,46,42
174,2,3:52.0,,N. Batum makes free throw 1 of 1,46,43
175,2,3:41.0,J. Redick misses 3-pt jump shot from 25 ft,,46,43
176,2,3:38.0,,Defensive rebound by M. Kidd-Gilchrist,46,43
177,2,3:27.0,,M. Williams makes 2-pt layup from 3 ft (assist by K. Walker),46,45
178,2,3:25.0,Personal foul by M. Williams (drawn by A. Rivers),,46,45
179,2,3:25.0,,M. Belinelli enters the game for M. Williams,46,45
180,2,3:15.0,J. Redick makes 3-pt jump shot from 25 ft (assist by A. Rivers),,49,45
181,2,2:53.0,,Shooting foul by B. Griffin (drawn by N. Batum),49,45
182,2,2:53.0,LA Clippers full timeout,,49,45
183,2,2:53.0,,N. Batum makes free throw 1 of 2,49,46
184,2,2:53.0,,N. Batum makes free throw 2 of 2,49,47
185,2,2:38.0,B. Griffin misses 2-pt layup from 3 ft,,49,47
186,2,2:37.0,Offensive rebound by J. Redick,,49,47
187,2,2:29.0,J. Crawford misses 3-pt jump shot from 25 ft,,49,47
188,2,2:27.0,,Defensive rebound by M. Belinelli,49,47
189,2,2:20.0,R. Felton enters the game for J. Crawford,,49,47
190,2,2:13.0,,M. Belinelli makes 2-pt jump shot from 18 ft (assist by K. Walker),49,49
191,2,1:57.0,Turnover by A. Rivers (bad pass; steal by M. Belinelli),,49,49
192,2,1:50.0,,F. Kaminsky misses 2-pt hook shot from 6 ft,49,49
193,2,1:46.0,Defensive rebound by R. Felton,,49,49
194,2,1:31.0,L. Mbah a Moute makes 2-pt dunk at rim (assist by J. Redick),,51,49
195,2,1:17.0,,K. Walker makes 2-pt layup from 1 ft,51,51
196,2,1:12.0,Personal foul by M. Belinelli (drawn by R. Felton),,51,51
197,2,0:53.0,J. Redick misses 2-pt jump shot from 16 ft,,51,51
198,2,0:51.0,,Defensive rebound by N. Batum,51,51
199,2,0:43.0,,M. Belinelli misses 3-pt jump shot from 25 ft,51,51
200,2,0:42.0,,Offensive rebound by K. Walker,51,51
201,2,0:38.0,,K. Walker misses 2-pt layup from 1 ft,51,51
202,2,0:37.0,Defensive rebound by Team,,51,51
203,2,0:25.0,J. Redick misses 3-pt jump shot from 24 ft,,51,51
204,2,0:23.0,,Defensive rebound by M. Kidd-Gilchrist,51,51
205,2,0:19.0,,M. Kidd-Gilchrist misses 2-pt layup from 3 ft (block by R. Felton),51,51
206,2,0:16.0,Defensive rebound by J. Redick,,51,51
207,2,0:04.0,A. Rivers makes 2-pt layup from 2 ft,,53,51
208,2,0:00.0,,K. Walker misses 3-pt jump shot from 29 ft,53,51
209,2,0:00.0,,Offensive rebound by Team,53,51
210,3,11:51.0,,Personal foul by L. Mbah a Moute (drawn by N. Batum),53,51
211,3,11:39.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 18 ft (assist by F. Kaminsky),53,53
212,3,11:13.0,D. Jordan misses 2-pt jump shot from 7 ft,,53,53
213,3,11:12.0,Offensive rebound by D. Jordan,,53,53
214,3,11:12.0,D. Jordan misses 2-pt jump shot from 8 ft,,53,53
215,3,11:10.0,,Defensive rebound by F. Kaminsky,53,53
216,3,11:03.0,,F. Kaminsky misses 2-pt jump shot from 21 ft,53,53
217,3,11:02.0,Defensive rebound by B. Griffin,,53,53
218,3,10:51.0,A. Rivers misses 2-pt jump shot from 5 ft,,53,53
219,3,10:49.0,,Defensive rebound by F. Kaminsky,53,53
220,3,10:30.0,,F. Kaminsky misses 2-pt jump shot from 16 ft,53,53
221,3,10:29.0,Defensive rebound by D. Jordan,,53,53
222,3,10:16.0,J. Redick misses 2-pt jump shot from 20 ft,,53,53
223,3,10:15.0,,Defensive rebound by M. Williams,53,53
224,3,10:02.0,,K. Walker misses 2-pt jump shot from 18 ft,53,53
225,3,10:01.0,Defensive rebound by B. Griffin,,53,53
226,3,9:49.0,J. Redick makes 2-pt layup at rim (assist by B. Griffin),,55,53
227,3,9:36.0,,K. Walker misses 3-pt jump shot from 29 ft,55,53
228,3,9:35.0,Defensive rebound by Team,,55,53
229,3,9:12.0,J. Redick makes 3-pt jump shot from 25 ft (assist by A. Rivers),,58,53
230,3,8:50.0,,Shooting foul by A. Rivers (drawn by K. Walker),58,53
231,3,8:50.0,,F. Kaminsky makes free throw 1 of 2,58,54
232,3,8:50.0,,F. Kaminsky misses free throw 2 of 2,58,54
233,3,8:49.0,Defensive rebound by B. Griffin,,58,54
234,3,8:34.0,Turnover by D. Jordan (offensive goaltending),,58,54
235,3,8:24.0,,N. Batum makes 2-pt jump shot from 14 ft (assist by K. Walker),58,56
236,3,8:01.0,Turnover by A. Rivers (bad pass; steal by K. Walker),,58,56
237,3,8:01.0,,Personal foul by J. Redick (drawn by M. Kidd-Gilchrist),58,56
238,3,7:46.0,,F. Kaminsky misses 2-pt layup from 2 ft,58,56
239,3,7:45.0,Defensive rebound by B. Griffin,,58,56
240,3,7:39.0,A. Rivers makes 3-pt jump shot from 24 ft (assist by B. Griffin),,61,56
241,3,7:14.0,,N. Batum misses 3-pt jump shot from 25 ft,61,56
242,3,7:13.0,Defensive rebound by B. Griffin,,61,56
243,3,7:07.0,B. Griffin misses 2-pt layup from 1 ft,,61,56
244,3,7:06.0,,Defensive rebound by M. Kidd-Gilchrist,61,56
245,3,6:57.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by N. Batum),61,58
246,3,6:37.0,L. Mbah a Moute misses 2-pt jump shot from 19 ft,,61,58
247,3,6:36.0,,Defensive rebound by K. Walker,61,58
248,3,6:29.0,,K. Walker makes 2-pt layup from 1 ft,61,60
249,3,6:24.0,LA Clippers full timeout,,61,60
250,3,6:15.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by B. Griffin),,64,60
251,3,5:49.0,,N. Batum makes 2-pt jump shot from 11 ft,64,62
252,3,5:38.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by B. Griffin),,67,62
253,3,5:20.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by F. Kaminsky),67,65
254,3,5:01.0,B. Griffin misses 2-pt layup from 2 ft,,67,65
255,3,4:59.0,Offensive rebound by B. Griffin,,67,65
256,3,4:59.0,B. Griffin misses 2-pt layup from 1 ft,,67,65
257,3,4:57.0,,Defensive rebound by F. Kaminsky,67,65
258,3,4:41.0,,F. Kaminsky misses 2-pt layup from 1 ft,67,65
259,3,4:40.0,Defensive rebound by J. Redick,,67,65
260,3,4:36.0,B. Griffin misses 2-pt layup from 1 ft (block by K. Walker),,67,65
261,3,4:36.0,Offensive rebound by Team,,67,65
262,3,4:30.0,J. Redick misses 3-pt jump shot from 25 ft (block by F. Kaminsky),,67,65
263,3,4:29.0,,Defensive rebound by N. Batum,67,65
264,3,4:23.0,,N. Batum misses 3-pt jump shot from 27 ft,67,65
265,3,4:22.0,Defensive rebound by D. Jordan,,67,65
266,3,4:13.0,Shooting foul by M. Williams (drawn by A. Rivers),,67,65
267,3,4:13.0,A. Rivers misses free throw 1 of 2,,67,65
268,3,4:13.0,Offensive rebound by Team,,67,65
269,3,4:13.0,A. Rivers misses free throw 2 of 2,,67,65
270,3,4:13.0,J. Crawford enters the game for J. Redick,,67,65
271,3,4:13.0,,J. Lamb enters the game for M. Williams,67,65
272,3,4:11.0,,Defensive rebound by M. Kidd-Gilchrist,67,65
273,3,4:01.0,,K. Walker misses 3-pt jump shot from 25 ft,67,65
274,3,4:00.0,Defensive rebound by B. Griffin,,67,65
275,3,3:51.0,Turnover by B. Griffin (bad pass; steal by M. Kidd-Gilchrist),,67,65
276,3,3:42.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 17 ft,67,65
277,3,3:41.0,Defensive rebound by D. Jordan,,67,65
278,3,3:26.0,A. Rivers makes 2-pt layup from 1 ft,,69,65
279,3,3:12.0,,K. Walker misses 2-pt layup from 1 ft,69,65
280,3,3:11.0,Defensive rebound by D. Jordan,,69,65
281,3,3:00.0,B. Griffin makes 2-pt layup from 1 ft,,71,65
282,3,3:00.0,Shooting foul by N. Batum (drawn by B. Griffin),,71,65
283,3,3:00.0,R. Felton enters the game for L. Mbah a Moute,,71,65
284,3,3:00.0,B. Griffin makes free throw 1 of 1,,72,65
285,3,2:43.0,,J. Lamb makes 3-pt jump shot from 25 ft,72,68
286,3,2:17.0,J. Crawford makes 3-pt jump shot from 30 ft (assist by R. Felton),,75,68
287,3,2:01.0,,Personal foul by B. Griffin (drawn by K. Walker),75,68
288,3,2:01.0,,Charlotte full timeout,75,68
289,3,2:01.0,,M. Plumlee enters the game for F. Kaminsky,75,68
290,3,1:48.0,,J. Lamb misses 2-pt layup at rim (block by B. Griffin),75,68
291,3,1:48.0,,Offensive rebound by Team,75,68
292,3,1:45.0,,J. Lamb misses 2-pt jump shot from 19 ft,75,68
293,3,1:44.0,Defensive rebound by A. Rivers,,75,68
294,3,1:33.0,Turnover by D. Jordan (bad pass; steal by M. Kidd-Gilchrist),,75,68
295,3,1:19.0,,M. Kidd-Gilchrist misses 2-pt layup from 3 ft,75,68
296,3,1:18.0,Defensive rebound by D. Jordan,,75,68
297,3,1:10.0,Shooting foul by M. Kidd-Gilchrist (drawn by B. Griffin),,75,68
298,3,1:10.0,B. Griffin makes free throw 1 of 2,,76,68
299,3,1:10.0,B. Griffin makes free throw 2 of 2,,77,68
300,3,0:58.0,,Shooting foul by A. Rivers (drawn by N. Batum),77,68
301,3,0:58.0,,N. Batum makes free throw 1 of 3,77,69
302,3,0:58.0,,N. Batum makes free throw 2 of 3,77,70
303,3,0:58.0,,N. Batum misses free throw 3 of 3,77,70
304,3,0:56.0,Defensive rebound by D. Jordan,,77,70
305,3,0:47.0,Turnover by R. Felton (bad pass),,77,70
306,3,0:47.0,A. Anderson enters the game for A. Rivers,,77,70
307,3,0:47.0,W. Johnson enters the game for B. Griffin,,77,70
308,3,0:38.0,,K. Walker misses 3-pt jump shot from 25 ft,77,70
309,3,0:37.0,Defensive rebound by D. Jordan,,77,70
310,3,0:29.0,J. Crawford misses 2-pt jump shot from 13 ft,,77,70
311,3,0:29.0,Offensive rebound by Team,,77,70
312,3,0:26.0,W. Johnson misses 2-pt jump shot from 18 ft,,77,70
313,3,0:25.0,,Defensive rebound by N. Batum,77,70
314,3,0:04.0,,J. Lamb misses 3-pt jump shot from 29 ft,77,70
315,3,0:02.0,Defensive rebound by D. Jordan,,77,70
316,3,0:00.0,Turnover by D. Jordan (bad pass),,77,70
317,4,11:41.0,A. Anderson makes 2-pt layup from 1 ft,,79,70
318,4,11:24.0,,Shooting foul by M. Speights (drawn by K. Walker),79,70
319,4,11:24.0,,K. Walker misses free throw 1 of 2,79,70
320,4,11:24.0,,Offensive rebound by Team,79,70
321,4,11:24.0,,K. Walker makes free throw 2 of 2,79,71
322,4,11:01.0,J. Crawford makes 3-pt jump shot from 27 ft (assist by A. Anderson),,82,71
323,4,11:01.0,,Charlotte full timeout,82,71
324,4,10:41.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by J. Lamb),82,74
325,4,10:33.0,Personal foul by M. Belinelli (drawn by A. Anderson),,82,74
326,4,10:32.0,,F. Kaminsky enters the game for M. Kidd-Gilchrist,82,74
327,4,10:32.0,,M. Williams enters the game for M. Plumlee,82,74
328,4,10:20.0,M. Speights misses 3-pt jump shot from 28 ft,,82,74
329,4,10:19.0,,Defensive rebound by K. Walker,82,74
330,4,10:08.0,,Turnover by K. Walker (traveling),82,74
331,4,9:57.0,W. Johnson misses 3-pt jump shot from 24 ft,,82,74
332,4,9:55.0,Offensive rebound by M. Speights,,82,74
333,4,9:49.0,,Offensive charge foul by M. Speights (drawn by F. Kaminsky),82,74
334,4,9:49.0,Turnover by M. Speights (offensive foul),,82,74
335,4,9:32.0,,J. Lamb makes 2-pt jump shot from 8 ft,82,76
336,4,9:18.0,R. Felton makes 2-pt jump shot from 18 ft,,84,76
337,4,8:58.0,,F. Kaminsky makes 3-pt jump shot from 26 ft (assist by K. Walker),84,79
338,4,8:43.0,M. Speights misses 3-pt jump shot from 26 ft,,84,79
339,4,8:41.0,,Defensive rebound by M. Belinelli,84,79
340,4,8:36.0,,M. Belinelli misses 3-pt jump shot from 28 ft,84,79
341,4,8:32.0,Defensive rebound by R. Felton,,84,79
342,4,8:22.0,Shooting foul by F. Kaminsky (drawn by A. Anderson),,84,79
343,4,8:22.0,A. Anderson makes free throw 1 of 2,,85,79
344,4,8:22.0,A. Rivers enters the game for W. Johnson,,85,79
345,4,8:22.0,A. Anderson makes free throw 2 of 2,,86,79
346,4,8:07.0,,Personal foul by A. Anderson (drawn by F. Kaminsky),86,79
347,4,7:56.0,,J. Lamb misses 3-pt jump shot from 26 ft,86,79
348,4,7:55.0,Defensive rebound by M. Speights,,86,79
349,4,7:33.0,R. Felton misses 2-pt layup from 1 ft (block by F. Kaminsky),,86,79
350,4,7:31.0,,Defensive rebound by M. Williams,86,79
351,4,7:20.0,,M. Belinelli makes 2-pt jump shot from 9 ft (assist by J. Lamb),86,81
352,4,6:58.0,Turnover by A. Rivers (bad pass; steal by F. Kaminsky),,86,81
353,4,6:57.0,,Personal foul by M. Speights (drawn by M. Williams),86,81
354,4,6:57.0,B. Griffin enters the game for M. Speights,,86,81
355,4,6:57.0,D. Jordan enters the game for A. Anderson,,86,81
356,4,6:57.0,,N. Batum enters the game for J. Lamb,86,81
357,4,6:39.0,,M. Williams makes 2-pt layup from 1 ft (assist by F. Kaminsky),86,83
358,4,6:21.0,R. Felton makes 2-pt jump shot from 18 ft,,88,83
359,4,6:03.0,,M. Belinelli makes 2-pt jump shot from 19 ft (assist by N. Batum),88,85
360,4,5:43.0,J. Crawford makes 3-pt jump shot from 26 ft (assist by R. Felton),,91,85
361,4,5:19.0,,F. Kaminsky makes 3-pt jump shot from 24 ft (assist by N. Batum),91,88
362,4,4:52.0,A. Rivers makes 2-pt layup from 2 ft,,93,88
363,4,4:31.0,,M. Williams misses 3-pt jump shot from 24 ft,93,88
364,4,4:30.0,Defensive rebound by R. Felton,,93,88
365,4,4:18.0,B. Griffin makes 2-pt hook shot from 7 ft,,95,88
366,4,3:57.0,,F. Kaminsky misses 2-pt layup from 1 ft,95,88
367,4,3:56.0,,Offensive rebound by F. Kaminsky,95,88
368,4,3:56.0,,F. Kaminsky makes 2-pt layup at rim,95,90
369,4,3:45.0,B. Griffin misses 2-pt layup from 1 ft,,95,90
370,4,3:44.0,,Defensive rebound by M. Belinelli,95,90
371,4,3:37.0,,F. Kaminsky makes 2-pt dunk at rim (assist by N. Batum),95,92
372,4,3:37.0,LA Clippers full timeout,,95,92
373,4,3:37.0,J. Redick enters the game for J. Crawford,,95,92
374,4,3:27.0,D. Jordan makes 2-pt layup from 1 ft (assist by A. Rivers),,97,92
