,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SACRAMENTO_ACTION,HOUSTON_SCORE,SACRAMENTO_SCORE
383,4,5:06.0,Houston full timeout,,123,109
384,4,4:44.0,T. Williams misses 2-pt jump shot from 10 ft,,123,109
385,4,4:42.0,,Defensive rebound by G. Temple,123,109
386,4,4:28.0,,B. McLemore makes 2-pt layup from 2 ft (assist by S. Labissière),123,111
387,4,4:28.0,,Shooting foul by T. Williams (drawn by B. McLemore),123,111
388,4,4:28.0,,B. McLemore makes free throw 1 of 1,123,112
389,4,4:07.0,L. Williams makes 2-pt layup from 2 ft (assist by J. Harden),,125,112
390,4,3:59.0,,G. Temple makes 3-pt jump shot from 26 ft (assist by L. Galloway),125,115
391,4,3:37.0,J. Harden makes 2-pt layup from 2 ft,,127,115
392,4,3:20.0,,B. McLemore misses 2-pt jump shot from 21 ft,127,115
393,4,3:19.0,Defensive rebound by L. Williams,,127,115
394,4,3:04.0,Turnover by J. Harden (lost ball; steal by G. Temple),,127,115
395,4,3:01.0,,Shooting foul by T. Williams (drawn by A. Tolliver),127,115
396,4,3:01.0,,A. Tolliver makes free throw 1 of 2,127,116
397,4,3:01.0,,A. Tolliver misses free throw 2 of 2,127,116
398,4,3:01.0,B. Brown enters the game for P. Beverley,,127,116
399,4,3:01.0,,B. Hield enters the game for B. McLemore,127,116
400,4,2:58.0,Defensive rebound by J. Harden,,127,116
401,4,2:56.0,T. Williams makes 2-pt layup from 2 ft (assist by J. Harden),,129,116
402,4,2:56.0,,Sacramento full timeout,129,116
403,4,2:56.0,I. Taylor enters the game for J. Harden,,129,116
404,4,2:46.0,,Personal foul by B. Brown (drawn by S. Labissière),129,116
405,4,2:46.0,,S. Labissière makes free throw 1 of 2,129,117
406,4,2:46.0,,S. Labissière makes free throw 2 of 2,129,118
407,4,2:31.0,L. Williams misses 2-pt jump shot from 15 ft,,129,118
408,4,2:30.0,Offensive rebound by T. Williams,,129,118
409,4,2:28.0,T. Williams makes 2-pt layup from 2 ft,,131,118
410,4,2:05.0,,Personal foul by I. Taylor (drawn by A. Tolliver),131,118
411,4,2:05.0,,A. Tolliver makes free throw 1 of 2,131,119
412,4,2:05.0,,A. Tolliver misses free throw 2 of 2,131,119
413,4,2:04.0,Defensive rebound by B. Brown,,131,119
414,4,1:53.0,L. Williams makes 2-pt dunk at rim,,133,119
415,4,1:41.0,,S. Labissière makes 2-pt hook shot from 6 ft,133,121
416,4,1:34.0,Turnover by L. Williams (lost ball; steal by G. Temple),,133,121
417,4,1:31.0,,G. Temple misses 2-pt layup from 2 ft (block by L. Williams),133,121
418,4,1:29.0,Defensive rebound by C. Onuaku,,133,121
419,4,1:10.0,B. Brown misses 3-pt jump shot from 26 ft,,133,121
420,4,1:09.0,,Defensive rebound by B. Hield,133,121
421,4,1:07.0,,Personal foul by I. Taylor (drawn by B. Hield),133,121
422,4,1:07.0,,B. Hield makes free throw 1 of 2,133,122
423,4,1:07.0,,B. McLemore enters the game for A. Tolliver,133,122
424,4,1:07.0,,B. Hield makes free throw 2 of 2,133,123
425,4,0:45.0,L. Williams misses 2-pt jump shot from 19 ft,,133,123
426,4,0:44.0,,Defensive rebound by B. McLemore,133,123
427,4,0:31.0,,B. Hield misses 3-pt jump shot from 25 ft,133,123
428,4,0:30.0,,Offensive rebound by S. Labissière,133,123
429,4,0:30.0,,S. Labissière makes 2-pt dunk at rim,133,125
430,4,0:06.0,B. Brown makes 2-pt jump shot from 10 ft,,135,125
431,4,0:01.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by L. Galloway),135,128
