,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,TORONTO_ACTION,BROOKLYN_SCORE,TORONTO_SCORE
474,4,0:57.0,C. LeVert misses 2-pt jump shot from 3 ft,,100,116
475,4,0:57.0,,Defensive rebound by J. Poeltl,100,116
476,4,0:51.0,,F. VanVleet misses 2-pt layup from 2 ft (block by J. Hamilton),100,116
477,4,0:49.0,Defensive rebound by J. Hamilton,,100,116
478,4,0:42.0,S. Dinwiddie makes 2-pt layup from 2 ft,,102,116
479,4,0:26.0,,F. VanVleet misses 2-pt jump shot from 19 ft,102,116
480,4,0:25.0,Defensive rebound by A. Bennett,,102,116
481,4,0:05.0,Personal foul by B. Caboclo (drawn by S. Dinwiddie),,102,116
482,4,0:05.0,S. Dinwiddie makes free throw 1 of 2,,103,116
483,4,0:05.0,S. Dinwiddie makes free throw 2 of 2,,104,116
