,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
51,1,6:44.0,,B. Lopez makes 2-pt hook shot from 5 ft (assist by T. Booker),7,14
52,1,6:30.0,N. Noel makes 2-pt jump shot from 17 ft (assist by T. McConnell),,9,14
53,1,6:17.0,,S. Kilpatrick enters the game for J. Harris,9,14
54,1,6:17.0,D. Šarić enters the game for E. İlyasova,,9,14
55,1,6:10.0,,Turnover by I. Whitehead (lost ball; steal by T. McConnell),9,14
56,1,6:04.0,Shooting block foul by S. Kilpatrick (drawn by D. Šarić),,9,14
57,1,6:04.0,D. Šarić makes free throw 1 of 2,,10,14
58,1,6:04.0,,J. Hamilton enters the game for B. Lopez,10,14
59,1,6:04.0,D. Šarić makes free throw 2 of 2,,11,14
60,1,5:40.0,,B. Bogdanović makes 2-pt jump shot from 19 ft (assist by I. Whitehead),11,16
61,1,5:22.0,G. Henderson misses 2-pt jump shot from 15 ft,,11,16
62,1,5:21.0,,Defensive rebound by T. Booker,11,16
63,1,5:12.0,,J. Hamilton makes 3-pt jump shot from 24 ft (assist by T. Booker),11,19
64,1,4:53.0,Turnover by D. Šarić (bad pass),,11,19
65,1,4:53.0,,S. Dinwiddie enters the game for I. Whitehead,11,19
66,1,4:53.0,,R. Hollis-Jefferson enters the game for T. Booker,11,19
67,1,4:38.0,,J. Hamilton makes 3-pt jump shot from 24 ft (assist by S. Kilpatrick),11,22
68,1,4:19.0,N. Noel makes 2-pt jump shot from 17 ft (assist by T. McConnell),,13,22
69,1,3:57.0,,Turnover by S. Kilpatrick (lost ball; steal by N. Noel),13,22
70,1,3:53.0,R. Covington makes 2-pt dunk at rim,,15,22
71,1,3:48.0,,Brooklyn full timeout,15,22
72,1,3:48.0,,C. LeVert enters the game for B. Bogdanović,15,22
73,1,3:48.0,S. Rodríguez enters the game for T. McConnell,,15,22
74,1,3:48.0,E. İlyasova enters the game for R. Covington,,15,22
75,1,3:30.0,Offensive charge foul by R. Hollis-Jefferson (drawn by E. İlyasova),,15,22
76,1,3:30.0,,Turnover by R. Hollis-Jefferson (offensive foul),15,22
77,1,3:19.0,N. Noel misses 2-pt layup from 2 ft,,15,22
78,1,3:18.0,,Defensive rebound by J. Hamilton,15,22
79,1,3:07.0,,S. Kilpatrick misses 2-pt layup from 2 ft,15,22
80,1,3:06.0,Defensive rebound by N. Noel,,15,22
81,1,2:55.0,G. Henderson makes 2-pt layup from 3 ft (assist by S. Rodríguez),,17,22
82,1,2:35.0,,S. Kilpatrick misses 3-pt jump shot from 26 ft,17,22
83,1,2:34.0,Defensive rebound by D. Šarić,,17,22
84,1,2:16.0,D. Šarić misses 2-pt jump shot from 17 ft,,17,22
85,1,2:15.0,Offensive rebound by Team,,17,22
86,1,2:15.0,J. Embiid enters the game for N. Noel,,17,22
87,1,2:15.0,,B. Lopez enters the game for J. Hamilton,17,22
88,1,2:15.0,N. Stauskas enters the game for G. Henderson,,17,22
89,1,2:09.0,S. Rodríguez misses 2-pt layup from 3 ft (block by S. Dinwiddie),,17,22
90,1,2:08.0,Offensive rebound by Team,,17,22
91,1,2:03.0,S. Rodríguez misses 2-pt jump shot from 17 ft,,17,22
92,1,2:02.0,,Defensive rebound by Team,17,22
93,1,1:40.0,,B. Lopez misses 2-pt layup from 3 ft,17,22
94,1,1:39.0,Defensive rebound by J. Embiid,,17,22
95,1,1:31.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by S. Rodríguez),,20,22
96,1,1:20.0,,Shooting foul by J. Embiid (drawn by B. Lopez),20,22
97,1,1:20.0,,B. Lopez makes free throw 1 of 2,20,23
98,1,1:20.0,,B. Lopez makes free throw 2 of 2,20,24
99,1,1:08.0,N. Stauskas misses 2-pt layup from 2 ft,,20,24
100,1,1:07.0,Offensive rebound by J. Embiid,,20,24
101,1,1:06.0,J. Embiid makes 2-pt dunk at rim,,22,24
102,1,0:52.0,,Personal foul by N. Stauskas (drawn by R. Hollis-Jefferson),22,24
103,1,0:52.0,,R. Hollis-Jefferson misses free throw 1 of 2,22,24
104,1,0:52.0,,Offensive rebound by Team,22,24
105,1,0:52.0,,R. Hollis-Jefferson makes free throw 2 of 2,22,25
106,1,0:44.0,S. Rodríguez makes 2-pt jump shot from 18 ft,,24,25
107,1,0:34.0,,S. Dinwiddie misses 2-pt jump shot from 19 ft,24,25
108,1,0:32.0,Defensive rebound by J. Embiid,,24,25
109,1,0:27.0,D. Šarić misses 2-pt jump shot from 22 ft,,24,25
110,1,0:24.0,,Defensive rebound by S. Kilpatrick,24,25
111,1,0:02.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by S. Dinwiddie),24,27
112,2,11:54.0,Turnover by S. Rodríguez (back court),,24,27
113,2,11:42.0,,S. Dinwiddie makes 2-pt jump shot from 15 ft,24,29
114,2,11:31.0,Shooting foul by R. Hollis-Jefferson (drawn by E. İlyasova),,24,29
115,2,11:31.0,E. İlyasova makes free throw 1 of 2,,25,29
116,2,11:31.0,E. İlyasova makes free throw 2 of 2,,26,29
117,2,11:20.0,,Shooting foul by S. Rodríguez (drawn by S. Dinwiddie),26,29
118,2,11:20.0,,S. Dinwiddie makes free throw 1 of 2,26,30
119,2,11:20.0,,S. Dinwiddie makes free throw 2 of 2,26,31
120,2,11:05.0,G. Henderson makes 2-pt jump shot from 23 ft (assist by J. Embiid),,28,31
121,2,10:51.0,,B. Bogdanović misses 2-pt jump shot from 5 ft,28,31
122,2,10:50.0,Defensive rebound by E. İlyasova,,28,31
123,2,10:38.0,Shooting foul by J. Hamilton (drawn by J. Embiid),,28,31
124,2,10:38.0,J. Embiid makes free throw 1 of 2,,29,31
125,2,10:38.0,J. Embiid makes free throw 2 of 2,,30,31
126,2,10:21.0,,J. Hamilton makes 2-pt dunk at rim (assist by C. LeVert),30,33
127,2,9:59.0,J. Embiid misses 2-pt jump shot from 14 ft,,30,33
128,2,9:58.0,,Defensive rebound by C. LeVert,30,33
129,2,9:48.0,,J. Hamilton makes 2-pt jump shot from 4 ft (assist by R. Hollis-Jefferson),30,35
130,2,9:48.0,,Shooting foul by J. Embiid (drawn by J. Hamilton),30,35
131,2,9:48.0,,J. Hamilton makes free throw 1 of 1,30,36
132,2,9:24.0,E. İlyasova misses 3-pt jump shot from 26 ft,,30,36
133,2,9:23.0,,Defensive rebound by B. Bogdanović,30,36
134,2,9:17.0,,B. Bogdanović misses 2-pt jump shot from 19 ft,30,36
135,2,9:16.0,Defensive rebound by E. İlyasova,,30,36
136,2,9:06.0,J. Embiid makes 2-pt layup from 2 ft (assist by S. Rodríguez),,32,36
137,2,9:05.0,,Brooklyn full timeout,32,36
138,2,9:05.0,R. Covington enters the game for E. İlyasova,,32,36
139,2,9:05.0,N. Noel enters the game for J. Embiid,,32,36
140,2,9:05.0,D. Šarić enters the game for N. Stauskas,,32,36
141,2,9:05.0,,S. Kilpatrick enters the game for B. Bogdanović,32,36
142,2,8:54.0,,Turnover by S. Kilpatrick (lost ball),32,36
143,2,8:38.0,N. Noel misses 2-pt layup from 3 ft (block by J. Hamilton),,32,36
144,2,8:36.0,Offensive rebound by N. Noel,,32,36
145,2,8:35.0,N. Noel misses 2-pt layup from 2 ft (block by S. Dinwiddie),,32,36
146,2,8:33.0,,Defensive rebound by R. Hollis-Jefferson,32,36
147,2,8:28.0,,Flagrant foul type 1 by G. Henderson (drawn by J. Hamilton),32,36
148,2,8:28.0,,J. Hamilton misses flagrant free throw 1 of 2,32,36
149,2,8:28.0,,Offensive rebound by Team,32,36
150,2,8:28.0,,J. Hamilton makes flagrant free throw 2 of 2,32,37
151,2,8:23.0,,Turnover by C. LeVert (lost ball; steal by R. Covington),32,37
152,2,8:09.0,Def 3 sec tech foul by C. LeVert,,32,37
153,2,8:09.0,G. Henderson makes technical free throw,,33,37
154,2,8:01.0,D. Šarić misses 3-pt jump shot from 25 ft,,33,37
155,2,8:00.0,,Defensive rebound by S. Kilpatrick,33,37
156,2,7:49.0,,C. LeVert misses 3-pt jump shot from 25 ft,33,37
157,2,7:48.0,Defensive rebound by R. Covington,,33,37
158,2,7:34.0,R. Covington misses 3-pt jump shot from 24 ft,,33,37
159,2,7:33.0,,Defensive rebound by J. Hamilton,33,37
160,2,7:19.0,,R. Hollis-Jefferson makes 2-pt jump shot from 12 ft,33,39
161,2,7:05.0,D. Šarić makes 2-pt jump shot from 6 ft,,35,39
162,2,7:01.0,,Turnover by S. Kilpatrick (lost ball; steal by R. Covington),35,39
163,2,6:53.0,Shooting foul by J. Hamilton (drawn by D. Šarić),,35,39
164,2,6:53.0,D. Šarić makes free throw 1 of 2,,36,39
165,2,6:53.0,T. McConnell enters the game for S. Rodríguez,,36,39
166,2,6:53.0,,B. Bogdanović enters the game for R. Hollis-Jefferson,36,39
167,2,6:53.0,,B. Lopez enters the game for S. Kilpatrick,36,39
168,2,6:53.0,D. Šarić makes free throw 2 of 2,,37,39
169,2,6:29.0,,C. LeVert makes 2-pt layup from 3 ft,37,41
170,2,6:13.0,G. Henderson makes 2-pt layup from 2 ft,,39,41
171,2,6:01.0,,B. Lopez makes 2-pt dunk at rim (assist by C. LeVert),39,43
172,2,5:35.0,D. Šarić makes 2-pt layup from 2 ft,,41,43
173,2,5:24.0,,S. Dinwiddie makes 2-pt jump shot from 11 ft,41,45
174,2,5:05.0,N. Noel misses 2-pt jump shot from 17 ft,,41,45
175,2,5:04.0,,Defensive rebound by C. LeVert,41,45
176,2,4:51.0,,B. Lopez misses 2-pt hook shot from 5 ft,41,45
177,2,4:49.0,Defensive rebound by N. Noel,,41,45
178,2,4:38.0,R. Covington misses 3-pt jump shot from 26 ft,,41,45
179,2,4:36.0,Offensive rebound by Team,,41,45
180,2,4:36.0,Official timeout,,41,45
181,2,4:36.0,,J. Harris enters the game for S. Dinwiddie,41,45
182,2,4:36.0,,T. Booker enters the game for J. Hamilton,41,45
183,2,4:36.0,,I. Whitehead enters the game for C. LeVert,41,45
184,2,4:36.0,N. Stauskas enters the game for G. Henderson,,41,45
185,2,4:36.0,J. Embiid enters the game for N. Noel,,41,45
186,2,4:27.0,Turnover by J. Embiid (lost ball),,41,45
187,2,4:23.0,,I. Whitehead misses 2-pt layup from 2 ft,41,45
188,2,4:22.0,Defensive rebound by R. Covington,,41,45
189,2,4:16.0,T. McConnell misses 2-pt layup from 4 ft,,41,45
190,2,4:14.0,,Defensive rebound by Team,41,45
191,2,4:14.0,Loose ball foul by J. Embiid (drawn by B. Bogdanović),,41,45
192,2,4:13.0,N. Noel enters the game for J. Embiid,,41,45
193,2,4:03.0,,B. Bogdanović makes 3-pt jump shot from 24 ft (assist by J. Harris),41,48
194,2,3:49.0,Shooting foul by T. Booker (drawn by D. Šarić),,41,48
195,2,3:49.0,D. Šarić misses free throw 1 of 2,,41,48
196,2,3:49.0,Offensive rebound by Team,,41,48
197,2,3:49.0,D. Šarić makes free throw 2 of 2,,42,48
198,2,3:39.0,,J. Harris misses 3-pt jump shot from 25 ft,42,48
199,2,3:38.0,Defensive rebound by T. McConnell,,42,48
200,2,3:36.0,N. Stauskas misses 2-pt layup from 3 ft (block by I. Whitehead),,42,48
201,2,3:36.0,Offensive rebound by Team,,42,48
202,2,3:24.0,R. Covington misses 2-pt layup from 1 ft,,42,48
203,2,3:23.0,Offensive rebound by N. Noel,,42,48
204,2,3:22.0,N. Noel makes 2-pt dunk at rim,,44,48
205,2,3:12.0,,Turnover by I. Whitehead (bad pass; steal by N. Noel),44,48
206,2,3:05.0,D. Šarić misses 3-pt jump shot from 25 ft,,44,48
207,2,3:04.0,,Defensive rebound by I. Whitehead,44,48
208,2,3:00.0,,Turnover by I. Whitehead (lost ball; steal by R. Covington),44,48
209,2,2:49.0,T. McConnell misses 3-pt jump shot from 25 ft,,44,48
210,2,2:48.0,Offensive rebound by Team,,44,48
211,2,2:48.0,,Loose ball foul by T. Booker (drawn by N. Noel),44,48
212,2,2:48.0,Philadelphia full timeout,,44,48
213,2,2:48.0,N. Noel makes free throw 1 of 2,,45,48
214,2,2:48.0,N. Noel makes free throw 2 of 2,,46,48
215,2,2:35.0,,B. Lopez makes 2-pt hook shot from 7 ft (assist by B. Bogdanović),46,50
216,2,2:17.0,Turnover by D. Šarić (bad pass; steal by B. Lopez),,46,50
217,2,2:04.0,,Shooting foul by N. Noel (drawn by B. Lopez),46,50
218,2,2:04.0,,B. Lopez makes free throw 1 of 2,46,51
219,2,2:04.0,E. İlyasova enters the game for N. Stauskas,,46,51
220,2,2:04.0,,B. Lopez makes free throw 2 of 2,46,52
221,2,1:55.0,T. McConnell misses 2-pt layup from 2 ft,,46,52
222,2,1:54.0,,Defensive rebound by J. Harris,46,52
223,2,1:34.0,,J. Harris misses 3-pt jump shot from 25 ft,46,52
224,2,1:33.0,Defensive rebound by T. McConnell,,46,52
225,2,1:28.0,Philadelphia full timeout,,46,52
226,2,1:28.0,G. Henderson enters the game for R. Covington,,46,52
227,2,1:17.0,T. McConnell misses 3-pt jump shot from 25 ft,,46,52
228,2,1:16.0,Offensive rebound by Team,,46,52
229,2,1:02.0,E. İlyasova misses 3-pt jump shot from 24 ft,,46,52
230,2,1:01.0,,Defensive rebound by B. Bogdanović,46,52
231,2,0:56.0,,Turnover by B. Bogdanović (bad pass; steal by D. Šarić),46,52
232,2,0:45.0,Turnover by D. Šarić (bad pass),,46,52
233,2,0:40.0,,I. Whitehead makes 2-pt layup from 2 ft,46,54
234,2,0:29.0,T. McConnell misses 2-pt jump shot from 18 ft,,46,54
235,2,0:28.0,,Defensive rebound by J. Harris,46,54
236,2,0:08.0,,B. Lopez makes 3-pt jump shot from 27 ft (assist by I. Whitehead),46,57
237,2,0:01.0,T. McConnell misses 2-pt jump shot from 11 ft (block by I. Whitehead),,46,57
238,2,0:00.0,,Defensive rebound by I. Whitehead,46,57
239,3,11:49.0,E. İlyasova misses 2-pt jump shot from 20 ft,,46,57
240,3,11:48.0,,Defensive rebound by B. Lopez,46,57
241,3,11:31.0,,Turnover by B. Bogdanović (lost ball),46,57
242,3,11:17.0,J. Embiid makes 2-pt jump shot from 16 ft (assist by E. İlyasova),,48,57
243,3,11:04.0,,Turnover by J. Harris (lost ball),48,57
244,3,10:53.0,E. İlyasova misses 2-pt layup from 2 ft (block by T. Booker),,48,57
245,3,10:51.0,,Defensive rebound by B. Bogdanović,48,57
246,3,10:36.0,,B. Lopez misses 2-pt jump shot from 18 ft,48,57
247,3,10:35.0,Defensive rebound by R. Covington,,48,57
248,3,10:34.0,Personal foul by T. Booker (drawn by R. Covington),,48,57
249,3,10:14.0,J. Embiid misses 2-pt hook shot from 7 ft,,48,57
250,3,10:13.0,,Defensive rebound by T. Booker,48,57
251,3,10:03.0,,B. Lopez misses 3-pt jump shot from 23 ft,48,57
252,3,10:02.0,Defensive rebound by T. McConnell,,48,57
253,3,9:47.0,E. İlyasova makes 2-pt jump shot from 19 ft (assist by J. Embiid),,50,57
254,3,9:32.0,,Personal foul by R. Covington (drawn by I. Whitehead),50,57
255,3,9:17.0,,B. Lopez misses 3-pt jump shot from 22 ft,50,57
256,3,9:16.0,Defensive rebound by R. Covington,,50,57
257,3,9:07.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by J. Embiid),,53,57
258,3,9:07.0,,Brooklyn full timeout,53,57
259,3,9:07.0,,R. Hollis-Jefferson enters the game for T. Booker,53,57
260,3,8:45.0,,Offensive foul by I. Whitehead (drawn by E. İlyasova),53,57
261,3,8:45.0,,Turnover by I. Whitehead (offensive foul),53,57
262,3,8:36.0,E. İlyasova misses 3-pt jump shot from 24 ft,,53,57
263,3,8:34.0,,Defensive rebound by B. Bogdanović,53,57
264,3,8:27.0,,B. Bogdanović misses 2-pt layup from 2 ft (block by E. İlyasova),53,57
265,3,8:25.0,Defensive rebound by R. Covington,,53,57
266,3,8:24.0,Personal foul by I. Whitehead (drawn by R. Covington),,53,57
267,3,8:15.0,J. Embiid makes 2-pt layup from 1 ft (assist by N. Stauskas),,55,57
268,3,7:57.0,,I. Whitehead misses 3-pt jump shot from 25 ft,55,57
269,3,7:56.0,Defensive rebound by J. Embiid,,55,57
270,3,7:51.0,Shooting foul by I. Whitehead (drawn by N. Stauskas),,55,57
271,3,7:51.0,N. Stauskas makes free throw 1 of 2,,56,57
272,3,7:51.0,N. Stauskas makes free throw 2 of 2,,57,57
273,3,7:44.0,,Turnover by R. Hollis-Jefferson (lost ball),57,57
274,3,7:29.0,J. Embiid makes 2-pt jump shot from 18 ft (assist by E. İlyasova),,59,57
275,3,7:23.0,,Personal foul by T. McConnell (drawn by I. Whitehead),59,57
276,3,7:23.0,,S. Dinwiddie enters the game for I. Whitehead,59,57
277,3,7:23.0,D. Šarić enters the game for E. İlyasova,,59,57
278,3,7:18.0,,B. Lopez makes 2-pt jump shot from 5 ft,59,59
279,3,7:18.0,,Shooting foul by J. Embiid (drawn by B. Lopez),59,59
280,3,7:18.0,N. Noel enters the game for J. Embiid,,59,59
281,3,7:18.0,,B. Lopez makes free throw 1 of 1,59,60
282,3,7:06.0,D. Šarić misses 2-pt jump shot from 18 ft,,59,60
283,3,7:05.0,,Defensive rebound by R. Hollis-Jefferson,59,60
284,3,6:55.0,,B. Bogdanović makes 3-pt jump shot from 23 ft (assist by S. Dinwiddie),59,63
285,3,6:53.0,Philadelphia full timeout,,59,63
286,3,6:43.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by T. McConnell),,62,63
287,3,6:32.0,,J. Harris misses 3-pt jump shot from 25 ft,62,63
288,3,6:31.0,Defensive rebound by T. McConnell,,62,63
289,3,6:21.0,D. Šarić misses 2-pt hook shot from 4 ft,,62,63
290,3,6:20.0,Offensive rebound by Team,,62,63
291,3,6:18.0,,J. Hamilton enters the game for B. Lopez,62,63
292,3,6:18.0,,S. Kilpatrick enters the game for J. Harris,62,63
293,3,6:09.0,T. McConnell makes 2-pt jump shot from 5 ft,,64,63
294,3,5:50.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by R. Covington),64,63
295,3,5:36.0,Turnover by N. Stauskas (bad pass; steal by S. Kilpatrick),,64,63
296,3,5:33.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,64,63
297,3,5:31.0,Defensive rebound by N. Stauskas,,64,63
298,3,5:15.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by R. Covington),,67,63
299,3,4:59.0,,S. Dinwiddie makes 2-pt layup from 3 ft,67,65
300,3,4:40.0,N. Stauskas makes 2-pt layup from 2 ft,,69,65
301,3,4:24.0,,J. Hamilton misses 2-pt hook shot from 5 ft,69,65
302,3,4:23.0,Defensive rebound by T. McConnell,,69,65
303,3,4:15.0,Turnover by T. McConnell (lost ball; steal by R. Hollis-Jefferson),,69,65
304,3,4:11.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft (block by R. Covington),69,65
305,3,4:09.0,Defensive rebound by D. Šarić,,69,65
306,3,4:03.0,R. Covington makes 2-pt jump shot from 8 ft,,71,65
307,3,3:47.0,,J. Hamilton misses 3-pt jump shot from 24 ft,71,65
308,3,3:46.0,Defensive rebound by N. Stauskas,,71,65
309,3,3:26.0,N. Stauskas makes 3-pt jump shot from 27 ft,,74,65
310,3,3:14.0,,S. Kilpatrick misses 2-pt layup from 2 ft,74,65
311,3,3:12.0,Defensive rebound by R. Covington,,74,65
312,3,3:02.0,Turnover by D. Šarić (bad pass; steal by B. Bogdanović),,74,65
313,3,3:02.0,,Personal foul by N. Stauskas (drawn by B. Bogdanović),74,65
314,3,3:02.0,,C. LeVert enters the game for B. Bogdanović,74,65
315,3,3:02.0,G. Henderson enters the game for T. McConnell,,74,65
316,3,3:02.0,S. Rodríguez enters the game for R. Covington,,74,65
317,3,2:52.0,,S. Kilpatrick misses 2-pt layup from 2 ft (block by N. Stauskas),74,65
318,3,2:50.0,Defensive rebound by D. Šarić,,74,65
319,3,2:41.0,G. Henderson misses 2-pt layup from 2 ft,,74,65
320,3,2:40.0,,Defensive rebound by C. LeVert,74,65
321,3,2:34.0,,Turnover by C. LeVert (bad pass; steal by N. Noel),74,65
322,3,2:24.0,N. Stauskas misses 3-pt jump shot from 25 ft,,74,65
323,3,2:23.0,,Defensive rebound by Team,74,65
324,3,2:23.0,,B. Lopez enters the game for R. Hollis-Jefferson,74,65
325,3,2:12.0,,Shooting block foul by D. Šarić (drawn by S. Dinwiddie),74,65
326,3,2:12.0,,S. Dinwiddie makes free throw 1 of 2,74,66
327,3,2:12.0,,S. Dinwiddie misses free throw 2 of 2,74,66
328,3,2:11.0,Defensive rebound by D. Šarić,,74,66
329,3,1:55.0,N. Noel misses 2-pt jump shot from 19 ft,,74,66
330,3,1:54.0,Offensive rebound by Team,,74,66
331,3,1:54.0,,Loose ball foul by C. LeVert (drawn by N. Stauskas),74,66
332,3,1:54.0,R. Covington enters the game for N. Stauskas,,74,66
333,3,1:46.0,S. Rodríguez makes 2-pt jump shot from 16 ft,,76,66
334,3,1:41.0,,S. Kilpatrick makes 2-pt layup from 2 ft (assist by S. Dinwiddie),76,68
335,3,1:25.0,R. Covington misses 2-pt jump shot from 7 ft,,76,68
336,3,1:24.0,Offensive rebound by Team,,76,68
337,3,1:15.0,S. Rodríguez misses 2-pt jump shot from 8 ft,,76,68
338,3,1:14.0,,Defensive rebound by S. Dinwiddie,76,68
339,3,1:06.0,,Turnover by S. Dinwiddie (bad pass; steal by R. Covington),76,68
340,3,0:57.0,R. Covington misses 2-pt jump shot from 4 ft,,76,68
341,3,0:57.0,Offensive rebound by R. Covington,,76,68
342,3,0:56.0,R. Covington makes 2-pt layup from 3 ft,,78,68
343,3,0:43.0,,B. Lopez makes 3-pt jump shot from 23 ft (assist by S. Kilpatrick),78,71
344,3,0:33.0,S. Rodríguez misses 2-pt jump shot from 12 ft,,78,71
345,3,0:32.0,,Defensive rebound by J. Hamilton,78,71
346,3,0:20.0,,J. Hamilton makes 2-pt jump shot from 7 ft (assist by B. Lopez),78,73
347,3,0:02.0,D. Šarić misses 2-pt layup from 3 ft (block by B. Lopez),,78,73
348,3,0:02.0,Offensive rebound by Team,,78,73
349,3,0:01.0,G. Henderson misses 2-pt jump shot from 16 ft,,78,73
350,3,0:00.0,Offensive rebound by Team,,78,73
351,4,11:39.0,,C. LeVert misses 2-pt layup from 3 ft (block by J. Embiid),78,73
352,4,11:37.0,Defensive rebound by E. İlyasova,,78,73
353,4,11:26.0,J. Embiid makes 2-pt layup from 3 ft,,80,73
354,4,11:05.0,,B. Lopez misses 2-pt layup from 3 ft,80,73
355,4,11:04.0,Defensive rebound by R. Covington,,80,73
356,4,10:54.0,E. İlyasova misses 3-pt jump shot from 23 ft,,80,73
357,4,10:53.0,,Defensive rebound by R. Hollis-Jefferson,80,73
358,4,10:44.0,,B. Lopez misses 3-pt jump shot from 24 ft,80,73
359,4,10:43.0,Defensive rebound by E. İlyasova,,80,73
360,4,10:34.0,Personal foul by B. Lopez (drawn by J. Embiid),,80,73
361,4,10:34.0,,S. Kilpatrick enters the game for B. Bogdanović,80,73
362,4,10:23.0,J. Embiid makes 2-pt jump shot from 14 ft,,82,73
363,4,10:02.0,,S. Kilpatrick makes 3-pt jump shot from 26 ft (assist by B. Lopez),82,76
364,4,9:53.0,J. Embiid misses 3-pt jump shot from 25 ft,,82,76
365,4,9:52.0,,Defensive rebound by S. Dinwiddie,82,76
366,4,9:41.0,,Personal foul by G. Henderson (drawn by B. Lopez),82,76
367,4,9:41.0,,B. Lopez makes free throw 1 of 2,82,77
368,4,9:41.0,,I. Whitehead enters the game for S. Dinwiddie,82,77
369,4,9:41.0,,B. Lopez makes free throw 2 of 2,82,78
370,4,9:21.0,G. Henderson misses 2-pt jump shot from 15 ft,,82,78
371,4,9:20.0,,Defensive rebound by I. Whitehead,82,78
372,4,9:19.0,,Personal foul by E. İlyasova (drawn by I. Whitehead),82,78
373,4,9:19.0,,J. Hamilton enters the game for B. Lopez,82,78
