,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,HOUSTON_ACTION,MEMPHIS_SCORE,HOUSTON_SCORE
106,2,9:53.0,,Turnover by P. Beverley (lost ball),29,34
107,2,9:37.0,V. Carter makes 2-pt jump shot from 7 ft,,31,34
108,2,9:29.0,Violation by Z. Randolph (kicked ball),,31,34
109,2,9:20.0,,Turnover by P. Beverley (lost ball),31,34
110,2,9:04.0,V. Carter misses 2-pt jump shot from 14 ft,,31,34
111,2,9:03.0,Offensive rebound by T. Douglas,,31,34
112,2,9:01.0,T. Douglas misses 2-pt jump shot from 6 ft,,31,34
113,2,9:01.0,Offensive rebound by Team,,31,34
114,2,8:56.0,M. Conley misses 3-pt jump shot from 25 ft,,31,34
115,2,8:55.0,Offensive rebound by J. Green,,31,34
116,2,8:55.0,J. Green makes 2-pt layup from 2 ft,,33,34
117,2,8:38.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by P. Beverley),33,37
118,2,8:20.0,V. Carter makes 3-pt jump shot from 26 ft (assist by M. Conley),,36,37
119,2,8:07.0,,L. Williams makes 3-pt jump shot from 24 ft (assist by P. Beverley),36,40
120,2,7:52.0,M. Conley makes 2-pt jump shot from 7 ft (assist by T. Douglas),,38,40
121,2,7:43.0,,L. Williams makes 2-pt layup from 4 ft,38,42
122,2,7:23.0,Z. Randolph misses 2-pt hook shot from 8 ft,,38,42
123,2,7:22.0,Offensive rebound by J. Green,,38,42
124,2,7:22.0,Shooting foul by L. Williams (drawn by J. Green),,38,42
125,2,7:22.0,Official timeout,,38,42
126,2,7:22.0,J. Green makes free throw 1 of 2,,39,42
127,2,7:22.0,,C. Capela enters the game for N. Hilário,38,42
128,2,7:22.0,C. Parsons enters the game for T. Douglas,,38,42
129,2,7:22.0,M. Gasol enters the game for Z. Randolph,,38,42
130,2,7:22.0,J. Green makes free throw 2 of 2,,40,42
131,2,7:05.0,,C. Capela makes 2-pt dunk at rim (assist by L. Williams),40,44
132,2,6:49.0,M. Gasol makes 2-pt jump shot from 16 ft (assist by M. Conley),,42,44
133,2,6:34.0,,L. Williams misses 3-pt jump shot from 26 ft,42,44
134,2,6:32.0,Defensive rebound by M. Gasol,,42,44
135,2,6:24.0,C. Parsons misses 2-pt layup from 2 ft,,42,44
136,2,6:23.0,Offensive rebound by C. Parsons,,42,44
137,2,6:10.0,Turnover by M. Gasol (bad pass; steal by P. Beverley),,42,44
138,2,5:54.0,,C. Capela misses 2-pt hook shot from 6 ft,42,44
139,2,5:53.0,Defensive rebound by Team,,42,44
140,2,5:52.0,,Houston full timeout,42,44
141,2,5:52.0,,R. Anderson enters the game for P. Beverley,42,44
142,2,5:52.0,,J. Harden enters the game for S. Dekker,42,44
143,2,5:52.0,T. Allen enters the game for M. Conley,,42,44
144,2,5:52.0,T. Douglas enters the game for V. Carter,,42,44
145,2,5:34.0,T. Douglas misses 2-pt jump shot from 21 ft,,42,44
146,2,5:32.0,Offensive rebound by T. Allen,,42,44
147,2,5:22.0,Turnover by C. Parsons (bad pass; steal by J. Harden),,42,44
148,2,5:17.0,Violation by C. Parsons (def goaltending),,42,44
149,2,5:17.0,,J. Harden makes 2-pt layup from 1 ft,42,46
150,2,4:57.0,T. Allen misses 2-pt jump shot from 3 ft,,42,46
151,2,4:55.0,,Defensive rebound by C. Capela,42,46
152,2,4:47.0,,Shooting foul by T. Allen (drawn by J. Harden),42,46
153,2,4:47.0,,J. Harden misses free throw 1 of 3,42,46
154,2,4:47.0,,Offensive rebound by Team,42,46
155,2,4:47.0,,J. Harden makes free throw 2 of 3,42,47
156,2,4:47.0,,T. Ariza enters the game for L. Williams,42,47
157,2,4:47.0,Z. Randolph enters the game for J. Green,,42,47
158,2,4:47.0,,J. Harden makes free throw 3 of 3,42,48
159,2,4:33.0,T. Douglas misses 2-pt jump shot from 6 ft,,42,48
160,2,4:32.0,,Defensive rebound by T. Ariza,42,48
161,2,4:18.0,,R. Anderson misses 2-pt jump shot from 22 ft,42,48
162,2,4:17.0,Defensive rebound by Z. Randolph,,42,48
163,2,4:02.0,Z. Randolph makes 2-pt layup from 3 ft (assist by M. Gasol),,44,48
164,2,3:36.0,,T. Ariza misses 3-pt jump shot from 24 ft,44,48
165,2,3:36.0,Defensive rebound by C. Parsons,,44,48
166,2,3:28.0,M. Gasol misses 3-pt jump shot from 29 ft,,44,48
167,2,3:27.0,,Defensive rebound by Team,44,48
168,2,3:26.0,,P. Beverley enters the game for E. Gordon,44,48
169,2,3:14.0,,R. Anderson misses 3-pt jump shot from 26 ft,44,48
170,2,3:13.0,Defensive rebound by C. Parsons,,44,48
171,2,3:03.0,C. Parsons misses 3-pt jump shot from 26 ft,,44,48
172,2,3:03.0,Offensive rebound by Team,,44,48
173,2,3:03.0,,Loose ball foul by R. Anderson (drawn by Z. Randolph),44,48
174,2,3:03.0,M. Conley enters the game for T. Douglas,,44,48
175,2,2:47.0,M. Gasol makes 2-pt hook shot from 13 ft,,46,48
176,2,2:47.0,Shooting foul by R. Anderson (drawn by M. Gasol),,46,48
177,2,2:47.0,Memphis full timeout,,46,48
178,2,2:47.0,M. Gasol makes free throw 1 of 1,,47,48
179,2,2:27.0,,R. Anderson misses 2-pt jump shot from 14 ft,47,48
180,2,2:27.0,Defensive rebound by C. Parsons,,47,48
181,2,2:27.0,Personal foul by R. Anderson (drawn by C. Parsons),,47,48
182,2,2:27.0,C. Parsons misses free throw 1 of 2,,47,48
183,2,2:27.0,Offensive rebound by Team,,47,48
184,2,2:27.0,C. Parsons misses free throw 2 of 2,,47,48
185,2,2:27.0,,E. Gordon enters the game for R. Anderson,47,48
186,2,2:26.0,,Defensive rebound by T. Ariza,47,48
187,2,2:12.0,,C. Capela makes 2-pt layup at rim (assist by J. Harden),47,50
188,2,1:48.0,C. Parsons makes 2-pt layup from 2 ft (assist by M. Conley),,49,50
189,2,1:33.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by T. Ariza),49,53
190,2,1:13.0,T. Allen misses 2-pt layup from 1 ft,,49,53
191,2,1:11.0,,Defensive rebound by T. Ariza,49,53
192,2,1:05.0,,T. Ariza misses 3-pt jump shot from 25 ft,49,53
193,2,1:04.0,,Offensive rebound by C. Capela,49,53
194,2,1:00.0,,T. Ariza makes 2-pt layup from 1 ft (assist by C. Capela),49,55
195,2,0:52.0,Memphis full timeout,,49,55
196,2,0:52.0,T. Douglas enters the game for Z. Randolph,,49,55
197,2,0:38.0,Memphis full timeout,,49,55
198,2,0:35.0,M. Conley misses 2-pt jump shot from 20 ft,,49,55
199,2,0:34.0,,Defensive rebound by C. Capela,49,55
200,2,0:27.0,,J. Harden misses 3-pt jump shot from 25 ft,49,55
201,2,0:26.0,Defensive rebound by M. Conley,,49,55
202,2,0:07.0,Personal foul by T. Ariza (drawn by M. Conley),,49,55
203,2,0:07.0,M. Conley makes free throw 1 of 2,,50,55
204,2,0:07.0,J. Green enters the game for C. Parsons,,50,55
205,2,0:07.0,M. Conley makes free throw 2 of 2,,51,55
206,2,0:00.0,,C. Capela misses 2-pt jump shot from 22 ft,51,55
207,2,0:00.0,,Offensive rebound by Team,51,55
208,3,11:51.0,,J. Harden misses 3-pt jump shot from 26 ft,51,55
209,3,11:49.0,Defensive rebound by J. Green,,51,55
210,3,11:35.0,M. Conley misses 2-pt jump shot from 7 ft,,51,55
211,3,11:33.0,,Defensive rebound by T. Ariza,51,55
212,3,11:26.0,,R. Anderson misses 3-pt jump shot from 23 ft,51,55
213,3,11:24.0,Defensive rebound by C. Parsons,,51,55
214,3,11:12.0,J. Green makes 2-pt layup from 3 ft (assist by T. Allen),,53,55
215,3,10:48.0,,P. Beverley makes 2-pt hook shot from 10 ft,53,57
216,3,10:30.0,J. Green makes 2-pt layup from 1 ft (assist by M. Gasol),,55,57
217,3,10:16.0,,Shooting foul by J. Green (drawn by J. Harden),55,57
218,3,10:16.0,,J. Harden makes free throw 1 of 2,55,58
219,3,10:16.0,,J. Harden misses free throw 2 of 2,55,58
220,3,10:16.0,Defensive rebound by J. Green,,55,58
221,3,9:55.0,C. Parsons misses 3-pt jump shot from 22 ft,,55,58
222,3,9:54.0,Offensive rebound by C. Parsons,,55,58
223,3,9:53.0,,Offensive charge foul by C. Parsons (drawn by R. Anderson),55,58
224,3,9:53.0,Turnover by C. Parsons (offensive foul),,55,58
225,3,9:37.0,,Shooting foul by J. Green (drawn by J. Harden),55,58
226,3,9:37.0,Violation by Team (jump ball),,55,58
227,3,9:37.0,,J. Harden makes free throw 1 of 2,55,59
228,3,9:37.0,,J. Harden misses free throw 2 of 2,55,59
229,3,9:35.0,Defensive rebound by M. Conley,,55,59
230,3,9:18.0,M. Gasol misses 2-pt jump shot from 10 ft,,55,59
231,3,9:17.0,Offensive rebound by T. Allen,,55,59
232,3,9:17.0,T. Allen misses 2-pt layup from 2 ft,,55,59
233,3,9:16.0,,Defensive rebound by C. Capela,55,59
234,3,9:09.0,,J. Harden makes 3-pt jump shot from 26 ft,55,62
235,3,8:58.0,Personal foul by P. Beverley (drawn by M. Conley),,55,62
236,3,8:58.0,V. Carter enters the game for C. Parsons,,55,62
237,3,8:52.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,57,62
238,3,8:42.0,,R. Anderson misses 3-pt jump shot from 27 ft,57,62
239,3,8:41.0,Defensive rebound by V. Carter,,57,62
240,3,8:19.0,J. Green misses 2-pt jump shot from 9 ft,,57,62
241,3,8:18.0,Offensive rebound by J. Green,,57,62
242,3,8:17.0,J. Green makes 2-pt layup from 3 ft,,59,62
243,3,7:58.0,,J. Harden makes 3-pt jump shot from 25 ft,59,65
244,3,7:41.0,M. Conley misses 2-pt jump shot from 11 ft (block by P. Beverley),,59,65
245,3,7:41.0,,Defensive rebound by Team,59,65
246,3,7:27.0,,Turnover by J. Harden (bad pass; steal by M. Conley),59,65
247,3,7:24.0,,Offensive charge foul by J. Green (drawn by J. Harden),59,65
248,3,7:24.0,Turnover by J. Green (offensive foul),,59,65
249,3,7:15.0,,Shooting foul by T. Allen (drawn by J. Harden),59,65
250,3,7:15.0,,J. Harden makes free throw 1 of 2,59,66
251,3,7:15.0,,J. Harden makes free throw 2 of 2,59,67
252,3,7:02.0,V. Carter makes 3-pt jump shot from 25 ft (assist by M. Gasol),,62,67
253,3,6:51.0,,J. Harden makes 3-pt jump shot from 28 ft,62,70
254,3,6:36.0,T. Allen misses 2-pt layup from 2 ft,,62,70
255,3,6:35.0,Offensive rebound by T. Allen,,62,70
256,3,6:34.0,T. Allen misses 2-pt layup from 1 ft,,62,70
257,3,6:33.0,,Defensive rebound by R. Anderson,62,70
258,3,6:22.0,,R. Anderson misses 3-pt jump shot from 27 ft,62,70
259,3,6:20.0,Defensive rebound by V. Carter,,62,70
260,3,6:10.0,Turnover by M. Conley (lost ball; steal by P. Beverley),,62,70
261,3,6:06.0,,J. Harden makes 2-pt dunk at rim (assist by C. Capela),62,72
262,3,6:06.0,Memphis full timeout,,62,72
263,3,6:06.0,,E. Gordon enters the game for R. Anderson,62,72
264,3,6:06.0,Z. Randolph enters the game for J. Green,,62,72
265,3,5:46.0,Shooting foul by P. Beverley (drawn by M. Conley),,62,72
266,3,5:46.0,M. Conley makes free throw 1 of 2,,63,72
267,3,5:46.0,T. Douglas enters the game for T. Allen,,63,72
268,3,5:46.0,M. Conley makes free throw 2 of 2,,64,72
269,3,5:32.0,,E. Gordon makes 3-pt jump shot from 28 ft (assist by J. Harden),64,75
270,3,5:06.0,V. Carter misses 2-pt jump shot from 11 ft,,64,75
271,3,5:05.0,,Defensive rebound by P. Beverley,64,75
272,3,4:57.0,,C. Capela makes 2-pt layup from 2 ft (assist by J. Harden),64,77
273,3,4:37.0,Personal foul by C. Capela (drawn by Z. Randolph),,64,77
274,3,4:37.0,,N. Hilário enters the game for C. Capela,64,77
275,3,4:37.0,,L. Williams enters the game for P. Beverley,64,77
276,3,4:24.0,M. Gasol makes 2-pt jump shot from 9 ft (assist by T. Douglas),,66,77
277,3,4:06.0,,E. Gordon makes 3-pt jump shot from 24 ft (assist by J. Harden),66,80
278,3,3:50.0,V. Carter misses 3-pt jump shot from 24 ft,,66,80
279,3,3:48.0,,Defensive rebound by J. Harden,66,80
280,3,3:46.0,,Shooting foul by T. Douglas (drawn by T. Ariza),66,80
281,3,3:46.0,,T. Ariza misses free throw 1 of 2,66,80
282,3,3:46.0,,Offensive rebound by Team,66,80
283,3,3:46.0,J. Green enters the game for M. Gasol,,66,80
284,3,3:46.0,,T. Ariza makes free throw 2 of 2,66,81
285,3,3:23.0,Z. Randolph misses 2-pt jump shot from 17 ft,,66,81
286,3,3:22.0,Offensive rebound by J. Green,,66,81
287,3,3:17.0,J. Green makes 2-pt jump shot from 3 ft,,68,81
288,3,3:07.0,,E. Gordon misses 3-pt jump shot from 25 ft,68,81
289,3,3:07.0,Defensive rebound by M. Conley,,68,81
290,3,3:01.0,M. Conley makes 2-pt layup from 2 ft,,70,81
291,3,2:50.0,,Offensive foul by J. Harden (drawn by T. Douglas),70,81
292,3,2:50.0,,Turnover by J. Harden (offensive foul),70,81
293,3,2:50.0,,Houston full timeout,70,81
294,3,2:50.0,,S. Dekker enters the game for T. Ariza,70,81
295,3,2:33.0,M. Conley misses 2-pt layup from 2 ft,,70,81
296,3,2:32.0,Offensive rebound by Team,,70,81
297,3,2:26.0,Shooting foul by L. Williams (drawn by Z. Randolph),,70,81
298,3,2:26.0,Z. Randolph makes free throw 1 of 2,,71,81
299,3,2:26.0,Z. Randolph misses free throw 2 of 2,,71,81
300,3,2:26.0,,Defensive rebound by J. Harden,71,81
301,3,2:14.0,,J. Harden makes 2-pt layup from 1 ft,71,83
302,3,1:56.0,Z. Randolph misses 2-pt layup from 2 ft (block by N. Hilário),,71,83
303,3,1:55.0,Offensive rebound by Z. Randolph,,71,83
304,3,1:55.0,Z. Randolph makes 2-pt layup from 1 ft,,73,83
305,3,1:45.0,,Shooting foul by M. Conley (drawn by L. Williams),73,83
306,3,1:45.0,,L. Williams makes free throw 1 of 2,73,84
307,3,1:45.0,,L. Williams makes free throw 2 of 2,73,85
308,3,1:34.0,J. Green misses 3-pt jump shot from 26 ft,,73,85
309,3,1:33.0,Offensive rebound by T. Douglas,,73,85
310,3,1:22.0,T. Douglas misses 2-pt jump shot from 18 ft,,73,85
311,3,1:21.0,Offensive rebound by Z. Randolph,,73,85
312,3,1:19.0,J. Green makes 2-pt layup from 1 ft (assist by Z. Randolph),,75,85
313,3,0:59.0,,E. Gordon makes 3-pt jump shot from 26 ft,75,88
314,3,0:45.0,T. Douglas misses 3-pt jump shot from 26 ft,,75,88
315,3,0:43.0,,Defensive rebound by J. Harden,75,88
316,3,0:37.0,,Shooting foul by V. Carter (drawn by N. Hilário),75,88
317,3,0:37.0,,N. Hilário makes 2-pt jump shot from 7 ft (assist by J. Harden),75,90
318,3,0:37.0,,N. Hilário misses free throw 1 of 1,75,90
319,3,0:37.0,Defensive rebound by J. Green,,75,90
320,3,0:24.0,T. Douglas makes 2-pt jump shot from 9 ft (assist by M. Conley),,77,90
321,3,0:24.0,Shooting foul by L. Williams (drawn by T. Douglas),,77,90
322,3,0:24.0,T. Douglas makes free throw 1 of 1,,78,90
323,3,0:02.0,,J. Harden makes 3-pt jump shot from 26 ft,78,93
324,4,11:47.0,T. Daniels misses 3-pt jump shot from 27 ft,,78,93
325,4,11:46.0,Offensive rebound by T. Douglas,,78,93
326,4,11:43.0,Turnover by T. Douglas (lost ball; steal by L. Williams),,78,93
327,4,11:38.0,,Shooting foul by T. Daniels (drawn by N. Hilário),78,93
328,4,11:38.0,,N. Hilário makes free throw 1 of 2,78,94
329,4,11:38.0,,N. Hilário makes free throw 2 of 2,78,95
330,4,11:20.0,J. Green makes 2-pt layup from 2 ft (assist by V. Carter),,80,95
331,4,11:08.0,,E. Gordon misses 3-pt jump shot from 28 ft,80,95
332,4,11:07.0,,Offensive rebound by N. Hilário,80,95
333,4,11:06.0,,Shooting foul by Z. Randolph (drawn by N. Hilário),80,95
334,4,11:06.0,,N. Hilário makes free throw 1 of 2,80,96
335,4,11:06.0,,N. Hilário misses free throw 2 of 2,80,96
336,4,11:06.0,Defensive rebound by Z. Randolph,,80,96
337,4,10:49.0,Turnover by V. Carter (lost ball; steal by E. Gordon),,80,96
338,4,10:48.0,,Turnover by P. Beverley (lost ball; steal by T. Douglas),80,96
339,4,10:44.0,V. Carter misses 3-pt jump shot from 25 ft,,80,96
340,4,10:44.0,,Defensive rebound by Team,80,96
341,4,10:44.0,Loose ball foul by Z. Randolph (drawn by P. Beverley),,80,96
342,4,10:21.0,,Turnover by L. Williams (lost ball; steal by V. Carter),80,96
343,4,10:10.0,T. Douglas makes 2-pt jump shot from 18 ft,,82,96
344,4,10:03.0,,Personal foul by T. Douglas,82,96
345,4,10:03.0,M. Gasol enters the game for J. Green,,82,96
346,4,9:55.0,,N. Hilário makes 2-pt layup from 1 ft (assist by P. Beverley),82,98
347,4,9:46.0,Shooting foul by L. Williams (drawn by T. Douglas),,82,98
348,4,9:46.0,T. Douglas makes free throw 1 of 2,,83,98
349,4,9:46.0,T. Douglas makes free throw 2 of 2,,84,98
350,4,9:38.0,,Shooting foul by T. Daniels (drawn by P. Beverley),84,98
351,4,9:38.0,,P. Beverley makes free throw 1 of 2,84,99
352,4,9:38.0,,P. Beverley makes free throw 2 of 2,84,100
353,4,9:32.0,Personal foul by P. Beverley (drawn by T. Douglas),,84,100
354,4,9:32.0,M. Conley enters the game for T. Daniels,,84,100
355,4,9:13.0,V. Carter misses 2-pt jump shot from 21 ft,,84,100
356,4,9:12.0,,Defensive rebound by N. Hilário,84,100
357,4,9:06.0,,S. Dekker misses 2-pt jump shot from 5 ft,84,100
358,4,9:05.0,,Offensive rebound by S. Dekker,84,100
359,4,9:02.0,,Turnover by E. Gordon (bad pass; steal by M. Conley),84,100
360,4,8:57.0,T. Douglas misses 2-pt layup from 2 ft (block by L. Williams),,84,100
361,4,8:54.0,,Defensive rebound by N. Hilário,84,100
362,4,8:50.0,,L. Williams misses 3-pt jump shot from 26 ft,84,100
363,4,8:48.0,Defensive rebound by Z. Randolph,,84,100
364,4,8:38.0,M. Conley makes 3-pt jump shot from 25 ft (assist by V. Carter),,87,100
365,4,8:18.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by S. Dekker),87,103
366,4,8:16.0,Memphis full timeout,,87,103
367,4,8:16.0,T. Daniels enters the game for T. Douglas,,87,103
368,4,8:16.0,,C. Capela enters the game for N. Hilário,87,103
369,4,8:01.0,M. Gasol misses 2-pt jump shot from 11 ft,,87,103
370,4,8:00.0,,Defensive rebound by C. Capela,87,103
371,4,7:56.0,,P. Beverley misses 2-pt layup from 4 ft (block by M. Conley),87,103
372,4,7:55.0,Defensive rebound by Team,,87,103
373,4,7:45.0,T. Daniels misses 3-pt jump shot from 25 ft,,87,103
374,4,7:44.0,,Defensive rebound by S. Dekker,87,103
375,4,7:36.0,,E. Gordon misses 3-pt jump shot from 27 ft (block by V. Carter),87,103
376,4,7:35.0,,Offensive rebound by P. Beverley,87,103
377,4,7:24.0,,L. Williams makes 2-pt layup from 5 ft,87,105
378,4,7:01.0,T. Daniels makes 2-pt jump shot from 19 ft (assist by M. Gasol),,89,105
379,4,6:45.0,,Personal foul by V. Carter (drawn by P. Beverley),89,105
380,4,6:45.0,,P. Beverley makes free throw 1 of 2,89,106
381,4,6:45.0,,P. Beverley makes free throw 2 of 2,89,107
382,4,6:28.0,Turnover by M. Gasol (bad pass),,89,107
383,4,6:28.0,,J. Harden enters the game for P. Beverley,89,107
384,4,6:13.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),89,109
385,4,6:02.0,Z. Randolph misses 3-pt jump shot from 26 ft,,89,109
386,4,6:02.0,,Defensive rebound by Team,89,109
387,4,6:02.0,T. Allen enters the game for V. Carter,,89,109
388,4,5:50.0,,L. Williams misses 3-pt jump shot from 25 ft,89,109
