,QUARTER,TIME_REMAINING,ORLANDO_ACTION,INDIANA_ACTION,ORLANDO_SCORE,INDIANA_SCORE
43,1,6:09.0,,M. Turner misses 2-pt layup from 2 ft,6,11
44,1,6:08.0,Defensive rebound by S. Ibaka,,6,11
45,1,6:02.0,D. Augustin misses 2-pt layup from 1 ft (block by J. Teague),,6,11
46,1,6:01.0,,Defensive rebound by G. Robinson,6,11
47,1,5:48.0,,P. George makes 3-pt jump shot from 27 ft (assist by G. Robinson),6,14
48,1,5:33.0,Shooting foul by T. Young (drawn by S. Ibaka),,6,14
49,1,5:33.0,S. Ibaka makes free throw 1 of 2,,7,14
50,1,5:33.0,S. Ibaka misses free throw 2 of 2,,7,14
51,1,5:33.0,,Defensive rebound by M. Turner,7,14
52,1,5:33.0,E. Payton enters the game for D. Augustin,,7,14
53,1,5:33.0,N. Vučević enters the game for B. Biyombo,,7,14
54,1,5:19.0,,M. Turner misses 2-pt jump shot from 12 ft,7,14
55,1,5:18.0,Defensive rebound by N. Vučević,,7,14
56,1,5:05.0,A. Gordon makes 3-pt jump shot from 26 ft (assist by S. Ibaka),,10,14
57,1,4:54.0,,Shooting foul by N. Vučević (drawn by G. Robinson),10,14
58,1,4:54.0,,G. Robinson makes free throw 1 of 2,10,15
59,1,4:54.0,,K. Séraphin enters the game for T. Young,10,15
60,1,4:54.0,,G. Robinson makes free throw 2 of 2,10,16
61,1,4:38.0,S. Ibaka misses 3-pt jump shot from 23 ft,,10,16
62,1,4:37.0,,Defensive rebound by J. Teague,10,16
63,1,4:32.0,,M. Turner makes 2-pt dunk at rim (assist by J. Teague),10,18
64,1,4:20.0,S. Ibaka makes 2-pt jump shot from 14 ft (assist by E. Payton),,12,18
65,1,4:07.0,,G. Robinson misses 2-pt jump shot from 17 ft,12,18
66,1,4:06.0,Defensive rebound by N. Vučević,,12,18
67,1,3:55.0,Turnover by E. Payton (lost ball),,12,18
68,1,3:55.0,J. Green enters the game for A. Gordon,,12,18
69,1,3:39.0,,P. George misses 2-pt jump shot from 21 ft,12,18
70,1,3:38.0,,Offensive rebound by M. Turner,12,18
71,1,3:34.0,,Turnover by J. Teague (bad pass; steal by S. Ibaka),12,18
72,1,3:29.0,Personal foul by J. Teague (drawn by J. Green),,12,18
73,1,3:18.0,J. Meeks misses 3-pt jump shot from 26 ft,,12,18
74,1,3:16.0,,Defensive rebound by P. George,12,18
75,1,2:52.0,,G. Robinson misses 3-pt jump shot from 24 ft,12,18
76,1,2:52.0,Defensive rebound by S. Ibaka,,12,18
77,1,2:43.0,J. Green makes 3-pt jump shot from 27 ft (assist by E. Payton),,15,18
78,1,2:36.0,,Indiana full timeout,15,18
79,1,2:36.0,C. Watson enters the game for J. Meeks,,15,18
80,1,2:36.0,,A. Jefferson enters the game for M. Turner,15,18
81,1,2:36.0,,A. Brooks enters the game for J. Teague,15,18
82,1,2:26.0,,A. Jefferson misses 2-pt jump shot from 19 ft,15,18
83,1,2:24.0,Defensive rebound by C. Watson,,15,18
84,1,2:05.0,N. Vučević makes 2-pt layup from 3 ft,,17,18
85,1,1:45.0,,A. Jefferson makes 2-pt dunk from 2 ft (assist by P. George),17,20
86,1,1:28.0,S. Ibaka misses 2-pt jump shot from 16 ft,,17,20
87,1,1:27.0,,Defensive rebound by G. Robinson,17,20
88,1,1:09.0,,A. Brooks makes 2-pt jump shot from 14 ft (assist by A. Jefferson),17,22
89,1,0:55.0,N. Vučević misses 2-pt hook shot from 6 ft,,17,22
90,1,0:55.0,,Defensive rebound by A. Jefferson,17,22
91,1,0:49.0,,P. George makes 2-pt jump shot from 21 ft,17,24
92,1,0:39.0,S. Ibaka misses 3-pt jump shot from 26 ft,,17,24
93,1,0:38.0,,Defensive rebound by G. Robinson,17,24
94,1,0:30.0,,P. George misses 2-pt jump shot from 20 ft,17,24
95,1,0:29.0,Defensive rebound by E. Payton,,17,24
96,1,0:19.0,N. Vučević misses 2-pt hook shot from 8 ft,,17,24
97,1,0:18.0,,Defensive rebound by A. Jefferson,17,24
98,1,0:06.0,,Personal take foul by J. Green (drawn by P. George),17,24
99,1,0:03.0,,Shooting foul by J. Green (drawn by P. George),17,24
100,1,0:03.0,,P. George makes free throw 1 of 3,17,25
101,1,0:03.0,,P. George makes free throw 2 of 3,17,26
102,1,0:03.0,,M. Ellis enters the game for G. Robinson,17,26
103,1,0:03.0,,P. George makes free throw 3 of 3,17,27
104,1,0:00.0,N. Vučević misses 3-pt jump shot from 34 ft,,17,27
105,1,0:00.0,Offensive rebound by Team,,17,27
106,2,11:44.0,,A. Jefferson makes 2-pt layup from 4 ft,17,29
107,2,11:32.0,N. Vučević misses 2-pt layup from 2 ft (block by M. Ellis),,17,29
108,2,11:30.0,,Defensive rebound by K. Séraphin,17,29
109,2,11:19.0,,C. Miles misses 3-pt jump shot from 23 ft,17,29
110,2,11:17.0,Defensive rebound by C. Watson,,17,29
111,2,11:12.0,J. Green makes 2-pt layup from 1 ft (assist by C. Watson),,19,29
112,2,11:01.0,,M. Ellis misses 2-pt jump shot from 18 ft,19,29
113,2,11:00.0,Defensive rebound by J. Green,,19,29
114,2,10:58.0,Turnover by J. Green (bad pass; steal by M. Ellis),,19,29
115,2,10:51.0,,K. Séraphin makes 2-pt dunk from 2 ft (assist by C. Miles),19,31
116,2,10:36.0,J. Green misses 2-pt jump shot from 8 ft,,19,31
117,2,10:36.0,,Defensive rebound by A. Jefferson,19,31
118,2,10:24.0,,K. Séraphin makes 2-pt layup from 3 ft (assist by A. Brooks),19,33
119,2,10:09.0,C. Watson misses 3-pt jump shot from 25 ft,,19,33
120,2,10:07.0,,Defensive rebound by K. Séraphin,19,33
121,2,9:57.0,,A. Jefferson misses 2-pt jump shot from 18 ft,19,33
122,2,9:56.0,Defensive rebound by C. Watson,,19,33
123,2,9:51.0,B. Biyombo misses 2-pt layup from 1 ft,,19,33
124,2,9:49.0,Offensive rebound by B. Biyombo,,19,33
125,2,9:45.0,N. Vučević makes 2-pt hook shot from 6 ft (assist by B. Biyombo),,21,33
126,2,9:28.0,,C. Miles misses 3-pt jump shot from 23 ft,21,33
127,2,9:27.0,Defensive rebound by N. Vučević,,21,33
128,2,9:16.0,B. Biyombo makes 2-pt hook shot from 6 ft (assist by C. Watson),,23,33
129,2,9:00.0,,A. Brooks makes 3-pt jump shot from 29 ft,23,36
130,2,8:42.0,N. Vučević misses 2-pt jump shot from 17 ft,,23,36
131,2,8:42.0,Offensive rebound by E. Payton,,23,36
132,2,8:31.0,E. Payton misses 2-pt jump shot from 6 ft,,23,36
133,2,8:31.0,Offensive rebound by Team,,23,36
134,2,8:31.0,,Loose ball foul by A. Brooks (drawn by B. Biyombo),23,36
135,2,8:31.0,,T. Young enters the game for K. Séraphin,23,36
136,2,8:24.0,Personal foul by C. Miles (drawn by J. Green),,23,36
137,2,8:16.0,N. Vučević misses 2-pt hook shot from 6 ft,,23,36
138,2,8:15.0,Offensive rebound by B. Biyombo,,23,36
139,2,8:15.0,B. Biyombo makes 2-pt layup from 2 ft,,25,36
140,2,7:52.0,,A. Jefferson makes 2-pt jump shot from 12 ft (assist by M. Ellis),25,38
141,2,7:39.0,J. Green misses 3-pt jump shot from 28 ft,,25,38
142,2,7:39.0,,Defensive rebound by Team,25,38
143,2,7:39.0,,M. Turner enters the game for A. Jefferson,25,38
144,2,7:21.0,,C. Miles misses 3-pt jump shot from 29 ft,25,38
145,2,7:20.0,Defensive rebound by N. Vučević,,25,38
146,2,7:16.0,Personal foul by C. Miles (drawn by J. Green),,25,38
147,2,7:12.0,B. Biyombo makes 2-pt layup from 3 ft (assist by C. Watson),,27,38
148,2,7:12.0,Shooting foul by A. Brooks (drawn by B. Biyombo),,27,38
149,2,7:12.0,B. Biyombo makes free throw 1 of 1,,28,38
150,2,6:54.0,,A. Brooks misses 2-pt layup from 3 ft,28,38
151,2,6:51.0,,Offensive rebound by M. Turner,28,38
152,2,6:51.0,,M. Turner makes 2-pt dunk at rim,28,40
153,2,6:33.0,N. Vučević makes 2-pt jump shot from 16 ft,,30,40
154,2,6:22.0,,T. Young misses 2-pt layup from 4 ft (block by N. Vučević),30,40
155,2,6:22.0,Defensive rebound by N. Vučević,,30,40
156,2,6:16.0,E. Payton makes 2-pt jump shot from 10 ft,,32,40
157,2,6:12.0,,Indiana full timeout,32,40
158,2,6:12.0,,J. Teague enters the game for A. Brooks,32,40
159,2,6:12.0,,P. George enters the game for C. Miles,32,40
160,2,5:59.0,,T. Young makes 2-pt layup from 2 ft (assist by M. Turner),32,42
161,2,5:48.0,E. Payton misses 2-pt jump shot from 14 ft,,32,42
162,2,5:47.0,,Defensive rebound by M. Turner,32,42
163,2,5:34.0,,J. Teague misses 3-pt jump shot from 27 ft,32,42
164,2,5:30.0,Defensive rebound by E. Payton,,32,42
165,2,5:25.0,J. Green makes 2-pt layup from 1 ft (assist by E. Payton),,34,42
166,2,5:09.0,S. Ibaka enters the game for N. Vučević,,34,42
167,2,5:09.0,A. Gordon enters the game for J. Green,,34,42
168,2,5:09.0,J. Meeks enters the game for C. Watson,,34,42
169,2,5:09.0,,G. Robinson enters the game for M. Ellis,34,42
170,2,5:02.0,,Shooting foul by A. Gordon (drawn by P. George),34,42
171,2,5:02.0,,P. George makes free throw 1 of 2,34,43
172,2,5:02.0,,P. George makes free throw 2 of 2,34,44
173,2,4:56.0,Personal foul by P. George (drawn by A. Gordon),,34,44
174,2,4:56.0,A. Gordon makes free throw 1 of 2,,35,44
175,2,4:56.0,A. Gordon makes free throw 2 of 2,,36,44
176,2,4:43.0,,P. George misses 2-pt jump shot from 18 ft,36,44
177,2,4:42.0,Defensive rebound by J. Meeks,,36,44
178,2,4:32.0,Turnover by E. Payton (bad pass; steal by T. Young),,36,44
179,2,4:23.0,,P. George makes 3-pt jump shot from 24 ft (assist by J. Teague),36,47
180,2,4:23.0,Orlando full timeout,,36,47
181,2,4:23.0,N. Vučević enters the game for B. Biyombo,,36,47
182,2,4:23.0,D. Augustin enters the game for E. Payton,,36,47
183,2,4:13.0,S. Ibaka makes 2-pt hook shot from 3 ft (assist by J. Meeks),,38,47
184,2,3:49.0,,P. George misses 2-pt jump shot from 16 ft,38,47
185,2,3:49.0,Defensive rebound by A. Gordon,,38,47
186,2,3:29.0,N. Vučević misses 2-pt layup from 2 ft,,38,47
187,2,3:29.0,,Defensive rebound by M. Turner,38,47
188,2,3:28.0,,Personal foul by S. Ibaka (drawn by M. Turner),38,47
189,2,3:16.0,,J. Teague misses 2-pt layup from 2 ft (block by S. Ibaka),38,47
190,2,3:16.0,Defensive rebound by S. Ibaka,,38,47
191,2,3:13.0,Personal foul by P. George (drawn by A. Gordon),,38,47
192,2,3:13.0,A. Gordon makes free throw 1 of 2,,39,47
193,2,3:13.0,A. Gordon makes free throw 2 of 2,,40,47
194,2,3:02.0,Offensive charge foul by T. Young (drawn by J. Meeks),,40,47
195,2,3:02.0,,Turnover by T. Young (offensive foul),40,47
196,2,2:48.0,S. Ibaka makes 2-pt layup from 4 ft,,42,47
197,2,2:36.0,,G. Robinson makes 2-pt jump shot from 19 ft (assist by M. Turner),42,49
198,2,2:08.0,A. Gordon makes 2-pt jump shot from 21 ft,,44,49
199,2,1:50.0,,M. Turner makes 2-pt dunk at rim (assist by J. Teague),44,51
200,2,1:35.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by D. Augustin),,46,51
201,2,1:26.0,,M. Turner makes 2-pt layup from 2 ft (assist by J. Teague),46,53
202,2,1:26.0,,Shooting foul by J. Meeks (drawn by M. Turner),46,53
203,2,1:26.0,,M. Turner makes free throw 1 of 1,46,54
204,2,1:10.0,D. Augustin misses 3-pt jump shot from 30 ft,,46,54
205,2,1:09.0,,Defensive rebound by M. Turner,46,54
206,2,1:00.0,,M. Turner makes 3-pt jump shot from 27 ft (assist by J. Teague),46,57
207,2,1:00.0,Orlando full timeout,,46,57
208,2,1:00.0,,K. Séraphin enters the game for P. George,46,57
209,2,1:00.0,,C. Miles enters the game for T. Young,46,57
210,2,0:48.0,S. Ibaka makes 2-pt jump shot from 17 ft,,48,57
211,2,0:36.0,,Turnover by J. Teague (lost ball; steal by D. Augustin),48,57
212,2,0:31.0,J. Meeks makes 3-pt jump shot from 26 ft (assist by D. Augustin),,51,57
213,2,0:31.0,,Indiana full timeout,51,57
214,2,0:31.0,E. Payton enters the game for A. Gordon,,51,57
215,2,0:31.0,C. Watson enters the game for D. Augustin,,51,57
216,2,0:31.0,,A. Brooks enters the game for J. Teague,51,57
217,2,0:31.0,,Violation by Team (jump ball),51,57
218,2,0:19.0,,A. Brooks makes 2-pt layup from 3 ft,51,59
219,2,0:05.0,S. Ibaka misses 3-pt jump shot from 26 ft,,51,59
220,2,0:04.0,,Defensive rebound by A. Brooks,51,59
221,2,0:00.0,,A. Brooks makes 3-pt jump shot from 26 ft,51,62
222,3,11:51.0,,Shooting foul by B. Biyombo (drawn by M. Turner),51,62
223,3,11:51.0,,M. Turner makes free throw 1 of 2,51,63
224,3,11:51.0,,M. Turner makes free throw 2 of 2,51,64
225,3,11:33.0,E. Payton misses 2-pt jump shot from 16 ft,,51,64
226,3,11:32.0,,Defensive rebound by G. Robinson,51,64
227,3,11:24.0,,P. George makes 2-pt jump shot from 18 ft (assist by J. Teague),51,66
228,3,11:10.0,S. Ibaka makes 2-pt jump shot from 18 ft (assist by E. Payton),,53,66
229,3,10:50.0,,G. Robinson misses 2-pt jump shot from 20 ft,53,66
230,3,10:49.0,,Offensive rebound by M. Turner,53,66
231,3,10:47.0,,Personal foul by E. Payton (drawn by M. Turner),53,66
232,3,10:45.0,,Personal foul by A. Gordon (drawn by P. George),53,66
233,3,10:40.0,,P. George misses 3-pt jump shot from 26 ft,53,66
234,3,10:39.0,,Offensive rebound by M. Turner,53,66
235,3,10:34.0,,J. Teague makes 2-pt layup from 2 ft,53,68
236,3,10:16.0,A. Gordon misses 3-pt jump shot from 23 ft,,53,68
237,3,10:15.0,Offensive rebound by S. Ibaka,,53,68
238,3,10:11.0,J. Meeks makes 3-pt jump shot from 28 ft (assist by E. Payton),,56,68
239,3,9:53.0,,M. Turner misses 2-pt hook shot from 6 ft,56,68
240,3,9:53.0,Defensive rebound by B. Biyombo,,56,68
241,3,9:41.0,J. Meeks misses 2-pt jump shot from 13 ft,,56,68
242,3,9:40.0,,Defensive rebound by M. Turner,56,68
243,3,9:25.0,,G. Robinson misses 3-pt jump shot from 27 ft,56,68
244,3,9:24.0,,Offensive rebound by J. Teague,56,68
245,3,9:21.0,,J. Teague makes 2-pt layup from 2 ft,56,70
246,3,9:21.0,Orlando full timeout,,56,70
247,3,9:09.0,S. Ibaka misses 3-pt jump shot from 27 ft,,56,70
248,3,9:09.0,,Defensive rebound by Team,56,70
249,3,9:09.0,Loose ball foul by B. Biyombo (drawn by M. Turner),,56,70
250,3,8:53.0,,J. Teague makes 2-pt jump shot from 6 ft,56,72
251,3,8:44.0,E. Payton misses 2-pt layup from 2 ft,,56,72
252,3,8:43.0,,Defensive rebound by M. Turner,56,72
253,3,8:30.0,,M. Turner makes 2-pt dunk at rim (assist by J. Teague),56,74
254,3,8:17.0,S. Ibaka misses 3-pt jump shot from 28 ft,,56,74
255,3,8:15.0,Offensive rebound by A. Gordon,,56,74
256,3,8:13.0,Shooting foul by J. Teague (drawn by J. Meeks),,56,74
257,3,8:13.0,J. Meeks makes free throw 1 of 2,,57,74
258,3,8:13.0,J. Meeks makes free throw 2 of 2,,58,74
259,3,7:55.0,,Shooting foul by B. Biyombo (drawn by P. George),58,74
260,3,7:55.0,,P. George misses free throw 1 of 2,58,74
261,3,7:55.0,,Offensive rebound by Team,58,74
262,3,7:55.0,,P. George makes free throw 2 of 2,58,75
263,3,7:43.0,E. Payton misses 3-pt jump shot from 29 ft,,58,75
264,3,7:41.0,,Defensive rebound by Team,58,75
265,3,7:23.0,,P. George misses 2-pt jump shot from 7 ft (block by A. Gordon),58,75
266,3,7:22.0,,Offensive rebound by P. George,58,75
267,3,7:20.0,,T. Young misses 3-pt jump shot from 28 ft,58,75
268,3,7:20.0,Defensive rebound by Team,,58,75
269,3,7:08.0,Turnover by J. Meeks (bad pass),,58,75
270,3,6:55.0,,T. Young misses 2-pt jump shot from 18 ft,58,75
271,3,6:54.0,Defensive rebound by J. Meeks,,58,75
272,3,6:47.0,Turnover by E. Payton (traveling),,58,75
273,3,6:37.0,,Turnover by J. Teague (bad pass; steal by A. Gordon),58,75
274,3,6:35.0,,Offensive charge foul by A. Gordon (drawn by J. Teague),58,75
275,3,6:35.0,Turnover by A. Gordon (offensive foul),,58,75
276,3,6:35.0,J. Green enters the game for A. Gordon,,58,75
277,3,6:21.0,,P. George misses 3-pt jump shot from 24 ft,58,75
278,3,6:21.0,Defensive rebound by B. Biyombo,,58,75
279,3,5:57.0,J. Green makes 2-pt jump shot from 20 ft,,60,75
280,3,5:40.0,,T. Young makes 3-pt jump shot from 28 ft (assist by J. Teague),60,78
281,3,5:20.0,J. Green makes 3-pt jump shot from 27 ft (assist by J. Meeks),,63,78
282,3,5:09.0,,Shooting foul by S. Ibaka (drawn by G. Robinson),63,78
283,3,5:09.0,,G. Robinson makes free throw 1 of 2,63,79
284,3,5:09.0,N. Vučević enters the game for B. Biyombo,,63,79
285,3,5:09.0,,G. Robinson makes free throw 2 of 2,63,80
286,3,4:51.0,S. Ibaka makes 2-pt jump shot from 16 ft (assist by J. Green),,65,80
287,3,4:31.0,,T. Young makes 3-pt jump shot from 22 ft (assist by P. George),65,83
288,3,4:17.0,E. Payton misses 2-pt layup from 4 ft,,65,83
289,3,4:16.0,Offensive rebound by J. Green,,65,83
290,3,4:06.0,J. Green misses 3-pt jump shot from 25 ft,,65,83
291,3,4:05.0,,Defensive rebound by P. George,65,83
292,3,3:54.0,,J. Teague misses 2-pt layup from 2 ft (block by E. Payton),65,83
293,3,3:52.0,Defensive rebound by N. Vučević,,65,83
294,3,3:48.0,J. Meeks misses 3-pt jump shot from 27 ft,,65,83
295,3,3:47.0,Offensive rebound by S. Ibaka,,65,83
296,3,3:45.0,S. Ibaka makes 2-pt layup from 2 ft,,67,83
297,3,3:45.0,,Indiana full timeout,67,83
298,3,3:45.0,,A. Brooks enters the game for M. Turner,67,83
299,3,3:45.0,,A. Jefferson enters the game for J. Teague,67,83
300,3,3:29.0,,A. Jefferson misses 2-pt jump shot from 12 ft,67,83
301,3,3:28.0,Defensive rebound by S. Ibaka,,67,83
302,3,3:16.0,N. Vučević makes 2-pt layup from 1 ft (assist by J. Green),,69,83
303,3,2:57.0,,P. George misses 2-pt jump shot from 3 ft,69,83
304,3,2:56.0,Defensive rebound by N. Vučević,,69,83
305,3,2:55.0,Personal foul by P. George (drawn by N. Vučević),,69,83
306,3,2:35.0,N. Vučević makes 2-pt jump shot from 10 ft,,71,83
307,3,2:10.0,,A. Brooks misses 2-pt jump shot from 9 ft,71,83
308,3,2:09.0,Defensive rebound by N. Vučević,,71,83
309,3,2:06.0,Turnover by N. Vučević (lost ball; steal by T. Young),,71,83
310,3,2:03.0,,Turnover by T. Young (bad pass; steal by N. Vučević),71,83
311,3,1:58.0,S. Ibaka misses 2-pt layup from 1 ft (block by A. Brooks),,71,83
312,3,1:57.0,,Defensive rebound by G. Robinson,71,83
313,3,1:47.0,,T. Young misses 2-pt layup from 2 ft (block by N. Vučević),71,83
314,3,1:47.0,,Offensive rebound by Team,71,83
315,3,1:47.0,,C. Miles enters the game for P. George,71,83
316,3,1:44.0,,A. Brooks makes 2-pt jump shot from 17 ft (assist by C. Miles),71,85
317,3,1:24.0,S. Ibaka misses 2-pt jump shot from 17 ft,,71,85
318,3,1:24.0,,Defensive rebound by G. Robinson,71,85
319,3,1:14.0,C. Watson enters the game for J. Meeks,,71,85
320,3,1:14.0,,M. Ellis enters the game for G. Robinson,71,85
321,3,1:14.0,D. Augustin enters the game for E. Payton,,71,85
322,3,1:03.0,,C. Miles makes 2-pt jump shot from 9 ft,71,87
323,3,0:48.0,N. Vučević makes 2-pt jump shot from 19 ft (assist by D. Augustin),,73,87
324,3,0:36.0,,Shooting foul by N. Vučević (drawn by A. Jefferson),73,87
325,3,0:36.0,,A. Jefferson makes free throw 1 of 2,73,88
326,3,0:36.0,,K. Séraphin enters the game for T. Young,73,88
327,3,0:36.0,,A. Jefferson makes free throw 2 of 2,73,89
328,3,0:25.0,J. Green misses 3-pt jump shot from 26 ft,,73,89
329,3,0:23.0,,Defensive rebound by M. Ellis,73,89
330,3,0:01.0,,A. Jefferson misses 2-pt jump shot from 10 ft,73,89
331,3,0:00.0,,Offensive rebound by Team,73,89
332,4,11:42.0,N. Vučević makes 2-pt jump shot from 8 ft,,75,89
333,4,11:23.0,,C. Miles misses 3-pt jump shot from 26 ft,75,89
334,4,11:22.0,Defensive rebound by N. Vučević,,75,89
335,4,11:15.0,C. Watson misses 3-pt jump shot from 27 ft,,75,89
336,4,11:15.0,,Defensive rebound by M. Ellis,75,89
337,4,10:57.0,,A. Brooks misses 3-pt jump shot from 24 ft,75,89
338,4,10:57.0,Defensive rebound by C. Watson,,75,89
339,4,10:50.0,D. Augustin makes 3-pt jump shot from 23 ft (assist by C. Watson),,78,89
340,4,10:35.0,,Personal block foul by C. Watson (drawn by M. Ellis),78,89
341,4,10:35.0,,Offensive foul by A. Jefferson (drawn by C. Watson),78,89
342,4,10:35.0,,Turnover by A. Jefferson (offensive foul),78,89
343,4,10:16.0,J. Green makes 2-pt jump shot from 19 ft,,80,89
344,4,10:00.0,,A. Brooks makes 2-pt jump shot from 15 ft,80,91
345,4,9:44.0,Personal foul by A. Jefferson (drawn by N. Vučević),,80,91
346,4,9:34.0,J. Green misses 2-pt layup from 3 ft (block by A. Jefferson),,80,91
347,4,9:34.0,Offensive rebound by Team,,80,91
348,4,9:31.0,C. Watson misses 2-pt layup from 2 ft,,80,91
349,4,9:30.0,,Defensive rebound by K. Séraphin,80,91
350,4,9:22.0,,A. Jefferson makes 2-pt layup from 1 ft (assist by A. Brooks),80,93
351,4,9:09.0,D. Augustin misses 3-pt jump shot from 26 ft,,80,93
352,4,9:08.0,Offensive rebound by N. Vučević,,80,93
353,4,9:00.0,C. Watson misses 3-pt jump shot from 24 ft,,80,93
354,4,9:00.0,,Defensive rebound by K. Séraphin,80,93
355,4,8:51.0,,A. Jefferson makes 2-pt dunk from 2 ft (assist by M. Ellis),80,95
356,4,8:51.0,Orlando full timeout,,80,95
357,4,8:51.0,,M. Turner enters the game for A. Jefferson,80,95
358,4,8:51.0,,T. Young enters the game for K. Séraphin,80,95
359,4,8:51.0,J. Meeks enters the game for D. Augustin,,80,95
360,4,8:51.0,E. Payton enters the game for J. Green,,80,95
361,4,8:51.0,B. Biyombo enters the game for C. Watson,,80,95
362,4,8:37.0,B. Biyombo makes 2-pt layup from 1 ft (assist by N. Vučević),,82,95
363,4,8:24.0,,C. Miles makes 2-pt dunk at rim (assist by M. Ellis),82,97
364,4,8:03.0,J. Meeks misses 3-pt jump shot from 27 ft,,82,97
365,4,8:03.0,,Defensive rebound by A. Brooks,82,97
366,4,8:03.0,Loose ball foul by E. Payton (drawn by A. Brooks),,82,97
367,4,7:42.0,,M. Turner misses 2-pt jump shot from 21 ft,82,97
368,4,7:40.0,,Offensive rebound by T. Young,82,97
369,4,7:40.0,,T. Young misses 2-pt layup from 3 ft,82,97
370,4,7:40.0,Defensive rebound by N. Vučević,,82,97
371,4,7:32.0,A. Gordon misses 3-pt jump shot from 23 ft,,82,97
372,4,7:30.0,,Defensive rebound by M. Ellis,82,97
373,4,7:12.0,,T. Young misses 2-pt layup from 2 ft,82,97
374,4,7:12.0,Defensive rebound by A. Gordon,,82,97
375,4,7:03.0,A. Gordon misses 2-pt layup from 1 ft (block by M. Turner),,82,97
376,4,7:02.0,,Defensive rebound by T. Young,82,97
377,4,6:52.0,,M. Ellis makes 2-pt layup from 2 ft,82,99
378,4,6:52.0,Orlando full timeout,,82,99
379,4,6:52.0,J. Green enters the game for B. Biyombo,,82,99
380,4,6:52.0,S. Ibaka enters the game for A. Gordon,,82,99
381,4,6:47.0,Personal foul by M. Turner (drawn by N. Vučević),,82,99
382,4,6:47.0,,P. George enters the game for C. Miles,82,99
383,4,6:47.0,,J. Teague enters the game for A. Brooks,82,99
384,4,6:37.0,N. Vučević misses 2-pt layup from 4 ft,,82,99
385,4,6:36.0,,Defensive rebound by P. George,82,99
386,4,6:24.0,,Personal foul by N. Vučević (drawn by M. Ellis),82,99
387,4,6:15.0,,M. Ellis makes 2-pt jump shot from 16 ft (assist by T. Young),82,101
388,4,6:03.0,J. Meeks makes 3-pt jump shot from 24 ft (assist by E. Payton),,85,101
