,QUARTER,TIME_REMAINING,UTAH_ACTION,OKLAHOMA CITY_ACTION,UTAH_SCORE,OKLAHOMA CITY_SCORE
33,1,6:27.0,J. Withey misses 2-pt layup from 2 ft (block by R. Westbrook),,7,9
34,1,6:26.0,,Defensive rebound by R. Westbrook,7,9
35,1,6:17.0,,Turnover by R. Westbrook (bad pass; steal by G. Hill),7,9
36,1,6:01.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Hill),,10,9
37,1,5:48.0,,T. Gibson makes 2-pt jump shot from 6 ft (assist by R. Westbrook),10,11
38,1,5:48.0,,Shooting foul by J. Johnson (drawn by T. Gibson),10,11
39,1,5:48.0,,Oklahoma City full timeout,10,11
40,1,5:48.0,,Á. Abrines enters the game for V. Oladipo,10,11
41,1,5:48.0,,E. Freedom enters the game for S. Adams,10,11
42,1,5:48.0,J. Ingles enters the game for J. Johnson,,10,11
43,1,5:48.0,T. Lyles enters the game for J. Withey,,10,11
44,1,5:48.0,B. Diaw enters the game for R. Hood,,10,11
45,1,5:48.0,,T. Gibson makes free throw 1 of 1,10,12
46,1,5:31.0,T. Lyles misses 2-pt jump shot from 8 ft (block by E. Freedom),,10,12
47,1,5:30.0,,Defensive rebound by R. Westbrook,10,12
48,1,5:16.0,Violation by J. Ingles (kicked ball),,10,12
49,1,5:04.0,,R. Westbrook makes 3-pt jump shot from 25 ft,10,15
50,1,4:48.0,T. Lyles misses 3-pt jump shot from 24 ft,,10,15
51,1,4:48.0,,Defensive rebound by E. Freedom,10,15
52,1,4:45.0,,Personal foul by T. Lyles (drawn by T. Gibson),10,15
53,1,4:45.0,,D. Sabonis enters the game for T. Gibson,10,15
54,1,4:38.0,,Á. Abrines makes 2-pt layup from 1 ft,10,17
55,1,4:20.0,G. Hayward misses 2-pt layup from 2 ft,,10,17
56,1,4:19.0,Offensive rebound by G. Hayward,,10,17
57,1,4:19.0,G. Hayward misses 2-pt layup from 2 ft,,10,17
58,1,4:18.0,,Defensive rebound by D. Sabonis,10,17
59,1,4:09.0,,Turnover by R. Westbrook (bad pass; steal by G. Hill),10,17
60,1,4:03.0,G. Hayward makes 2-pt layup from 1 ft,,12,17
61,1,3:43.0,,E. Freedom misses 2-pt layup from 1 ft,12,17
62,1,3:42.0,,Offensive rebound by E. Freedom,12,17
63,1,3:42.0,,E. Freedom makes 2-pt layup from 2 ft,12,19
64,1,3:25.0,Shooting foul by D. Sabonis (drawn by G. Hill),,12,19
65,1,3:25.0,G. Hill makes free throw 1 of 2,,13,19
66,1,3:25.0,G. Hill makes free throw 2 of 2,,14,19
67,1,3:14.0,,E. Freedom makes 2-pt layup from 1 ft (assist by R. Westbrook),14,21
68,1,2:55.0,B. Diaw makes 2-pt layup from 1 ft,,16,21
69,1,2:45.0,,R. Westbrook makes 3-pt jump shot from 25 ft,16,24
70,1,2:43.0,Utah full timeout,,16,24
71,1,2:43.0,,S. Christon enters the game for R. Westbrook,16,24
72,1,2:43.0,D. Exum enters the game for G. Hill,,16,24
73,1,2:27.0,D. Exum makes 3-pt jump shot from 25 ft (assist by J. Ingles),,19,24
74,1,2:02.0,,Turnover by A. Roberson (traveling),19,24
75,1,1:52.0,Personal foul by Á. Abrines (drawn by B. Diaw),,19,24
76,1,1:39.0,G. Hayward misses 3-pt jump shot from 24 ft,,19,24
77,1,1:39.0,,Defensive rebound by E. Freedom,19,24
78,1,1:22.0,Violation by G. Hayward (kicked ball),,19,24
79,1,1:22.0,R. Hood enters the game for G. Hayward,,19,24
80,1,1:22.0,A. Burks enters the game for T. Lyles,,19,24
81,1,1:22.0,,V. Oladipo enters the game for A. Roberson,19,24
82,1,1:14.0,,V. Oladipo makes 3-pt jump shot from 25 ft,19,27
83,1,0:43.0,J. Ingles makes 2-pt jump shot from 15 ft,,21,27
84,1,0:32.0,,V. Oladipo misses 2-pt layup from 1 ft (block by B. Diaw),21,27
85,1,0:32.0,,Offensive rebound by Team,21,27
86,1,0:23.0,,S. Christon misses 2-pt layup at rim,21,27
87,1,0:21.0,Defensive rebound by A. Burks,,21,27
88,1,0:21.0,Personal foul by E. Freedom (drawn by A. Burks),,21,27
89,1,0:21.0,A. Burks makes free throw 1 of 2,,22,27
90,1,0:21.0,A. Burks makes free throw 2 of 2,,23,27
91,1,0:13.0,,Personal foul by J. Ingles (drawn by V. Oladipo),23,27
92,1,0:00.0,,V. Oladipo makes 2-pt jump shot from 14 ft,23,29
93,2,11:38.0,D. Exum makes 2-pt jump shot from 4 ft,,25,29
94,2,11:23.0,,E. Freedom makes 2-pt dunk at rim,25,31
95,2,11:04.0,A. Burks misses 2-pt layup from 2 ft,,25,31
96,2,11:02.0,,Defensive rebound by Team,25,31
97,2,10:48.0,,Turnover by E. Freedom (bad pass; steal by J. Withey),25,31
98,2,10:41.0,R. Hood misses 2-pt jump shot from 5 ft,,25,31
99,2,10:41.0,,Defensive rebound by Team,25,31
100,2,10:25.0,,S. Christon misses 3-pt jump shot from 23 ft,25,31
101,2,10:24.0,Defensive rebound by A. Burks,,25,31
102,2,10:17.0,A. Burks makes 2-pt layup from 1 ft,,27,31
103,2,9:55.0,,E. Freedom makes 2-pt jump shot from 3 ft (assist by D. Sabonis),27,33
104,2,9:43.0,Shooting foul by D. Sabonis (drawn by D. Exum),,27,33
105,2,9:43.0,D. Exum makes free throw 1 of 2,,28,33
106,2,9:43.0,B. Diaw enters the game for J. Withey,,28,33
107,2,9:43.0,D. Exum makes free throw 2 of 2,,29,33
108,2,9:29.0,,V. Oladipo misses 2-pt jump shot from 17 ft,29,33
109,2,9:29.0,Defensive rebound by R. Hood,,29,33
110,2,9:16.0,A. Burks makes 3-pt jump shot from 25 ft (assist by B. Diaw),,32,33
111,2,8:53.0,,V. Oladipo misses 2-pt layup from 2 ft,32,33
112,2,8:52.0,,Offensive rebound by V. Oladipo,32,33
113,2,8:51.0,,V. Oladipo makes 2-pt layup from 2 ft,32,35
114,2,8:31.0,B. Diaw makes 2-pt jump shot from 9 ft,,34,35
115,2,8:16.0,,V. Oladipo makes 3-pt jump shot from 24 ft (assist by D. Sabonis),34,38
116,2,8:16.0,Utah full timeout,,34,38
117,2,8:16.0,,S. Adams enters the game for E. Freedom,34,38
118,2,8:16.0,,R. Westbrook enters the game for V. Oladipo,34,38
119,2,8:16.0,J. Ingles enters the game for R. Hood,,34,38
120,2,8:00.0,A. Burks misses 2-pt jump shot from 17 ft,,34,38
121,2,7:59.0,,Defensive rebound by R. Westbrook,34,38
122,2,7:41.0,,S. Adams misses 2-pt jump shot from 7 ft,34,38
123,2,7:40.0,Defensive rebound by A. Burks,,34,38
124,2,7:35.0,Personal foul by D. Sabonis (drawn by D. Exum),,34,38
125,2,7:35.0,D. Exum makes free throw 1 of 2,,35,38
126,2,7:35.0,D. Exum misses free throw 2 of 2,,35,38
127,2,7:35.0,,T. Gibson enters the game for D. Sabonis,35,38
128,2,7:34.0,,Defensive rebound by S. Christon,35,38
129,2,7:24.0,,R. Westbrook misses 2-pt jump shot from 8 ft,35,38
130,2,7:23.0,Defensive rebound by B. Diaw,,35,38
131,2,7:15.0,Turnover by B. Diaw (bad pass; steal by S. Adams),,35,38
132,2,7:12.0,,Shooting foul by J. Johnson (drawn by R. Westbrook),35,38
133,2,7:12.0,,R. Westbrook makes free throw 1 of 3,35,39
134,2,7:12.0,,R. Westbrook makes free throw 2 of 3,35,40
135,2,7:12.0,,R. Westbrook misses free throw 3 of 3,35,40
136,2,7:12.0,T. Lyles enters the game for J. Johnson,,35,40
137,2,7:12.0,G. Hayward enters the game for A. Burks,,35,40
138,2,7:12.0,,V. Oladipo enters the game for D. McDermott,35,40
139,2,7:12.0,,A. Roberson enters the game for S. Christon,35,40
140,2,7:11.0,Defensive rebound by B. Diaw,,35,40
141,2,7:03.0,D. Exum makes 2-pt layup from 1 ft,,37,40
142,2,6:46.0,,V. Oladipo makes 2-pt dunk at rim,37,42
143,2,6:32.0,G. Hayward misses 2-pt jump shot from 16 ft,,37,42
144,2,6:32.0,,Defensive rebound by T. Gibson,37,42
145,2,6:24.0,,R. Westbrook misses 3-pt jump shot from 25 ft,37,42
146,2,6:23.0,Defensive rebound by G. Hayward,,37,42
147,2,5:59.0,Turnover by Team (shot clock),,37,42
148,2,5:59.0,Official timeout,,37,42
149,2,5:59.0,J. Withey enters the game for B. Diaw,,37,42
150,2,5:59.0,G. Hill enters the game for D. Exum,,37,42
151,2,5:52.0,,Shooting foul by T. Lyles (drawn by S. Adams),37,42
152,2,5:52.0,,S. Adams makes free throw 1 of 2,37,43
153,2,5:52.0,,S. Adams misses free throw 2 of 2,37,43
154,2,5:52.0,,Offensive rebound by T. Gibson,37,43
155,2,5:46.0,,R. Westbrook misses 3-pt jump shot from 24 ft,37,43
156,2,5:45.0,Defensive rebound by J. Ingles,,37,43
157,2,5:28.0,Turnover by G. Hayward (bad pass),,37,43
158,2,5:13.0,,T. Gibson makes 2-pt layup from 2 ft,37,45
159,2,4:49.0,G. Hill makes 2-pt layup from 2 ft,,39,45
160,2,4:28.0,,T. Gibson misses 2-pt layup from 1 ft (block by T. Lyles),39,45
161,2,4:27.0,,Offensive rebound by S. Adams,39,45
162,2,4:23.0,,R. Westbrook makes 3-pt jump shot from 24 ft (assist by V. Oladipo),39,48
163,2,4:05.0,T. Lyles makes 3-pt jump shot from 23 ft (assist by J. Withey),,42,48
164,2,3:52.0,,V. Oladipo misses 2-pt layup from 2 ft,42,48
165,2,3:52.0,Defensive rebound by J. Withey,,42,48
166,2,3:40.0,T. Lyles misses 3-pt jump shot from 23 ft,,42,48
167,2,3:39.0,,Defensive rebound by R. Westbrook,42,48
168,2,3:25.0,,R. Westbrook misses 2-pt jump shot from 17 ft,42,48
169,2,3:24.0,,Offensive rebound by R. Westbrook,42,48
170,2,3:16.0,,A. Roberson makes 3-pt jump shot from 25 ft (assist by R. Westbrook),42,51
171,2,3:15.0,Utah full timeout,,42,51
172,2,3:15.0,R. Hood enters the game for J. Ingles,,42,51
173,2,3:15.0,J. Johnson enters the game for T. Lyles,,42,51
174,2,3:04.0,J. Johnson misses 3-pt jump shot from 24 ft,,42,51
175,2,3:04.0,,Defensive rebound by R. Westbrook,42,51
176,2,2:48.0,,V. Oladipo misses 3-pt jump shot from 22 ft,42,51
177,2,2:47.0,,Offensive rebound by S. Adams,42,51
178,2,2:43.0,,S. Adams misses 2-pt hook shot from 4 ft,42,51
179,2,2:43.0,Defensive rebound by J. Withey,,42,51
180,2,2:32.0,Turnover by R. Hood (lost ball; steal by A. Roberson),,42,51
181,2,2:28.0,,Shooting foul by G. Hill (drawn by A. Roberson),42,51
182,2,2:28.0,,Oklahoma City full timeout,42,51
183,2,2:28.0,,A. Roberson misses free throw 1 of 2,42,51
184,2,2:28.0,,Offensive rebound by Team,42,51
185,2,2:28.0,,A. Roberson makes free throw 2 of 2,42,52
186,2,2:13.0,G. Hayward misses 2-pt jump shot from 14 ft,,42,52
187,2,2:12.0,,Defensive rebound by T. Gibson,42,52
188,2,2:01.0,,A. Roberson makes 2-pt dunk at rim (assist by R. Westbrook),42,54
189,2,1:43.0,Turnover by G. Hill (bad pass; steal by V. Oladipo),,42,54
190,2,1:39.0,,V. Oladipo makes 2-pt dunk at rim,42,56
191,2,1:17.0,Shooting block foul by V. Oladipo (drawn by R. Hood),,42,56
192,2,1:17.0,R. Hood makes free throw 1 of 2,,43,56
193,2,1:17.0,R. Hood makes free throw 2 of 2,,44,56
194,2,1:03.0,,S. Adams makes 2-pt hook shot from 7 ft (assist by R. Westbrook),44,58
195,2,0:46.0,Shooting foul by A. Roberson (drawn by G. Hayward),,44,58
196,2,0:46.0,G. Hayward makes free throw 1 of 3,,45,58
197,2,0:46.0,,Oklahoma City full timeout,45,58
198,2,0:46.0,G. Hayward misses free throw 2 of 3,,45,58
199,2,0:46.0,Offensive rebound by Team,,45,58
200,2,0:46.0,B. Diaw enters the game for J. Withey,,45,58
201,2,0:46.0,G. Hayward makes free throw 3 of 3,,46,58
202,2,0:31.0,,T. Gibson makes 2-pt layup from 2 ft,46,60
203,2,0:19.0,G. Hayward makes 2-pt layup from 2 ft,,48,60
204,2,0:02.0,,R. Westbrook misses 3-pt jump shot from 25 ft,48,60
205,2,0:00.0,,Offensive rebound by Team,48,60
206,2,0:00.0,J. Bolomboy enters the game for J. Johnson,,48,60
207,2,0:00.0,J. Withey enters the game for B. Diaw,,48,60
208,2,0:00.0,,Á. Abrines enters the game for A. Roberson,48,60
209,2,0:00.0,,R. Westbrook makes 2-pt layup from 3 ft (assist by Á. Abrines),48,62
210,3,11:44.0,J. Johnson misses 2-pt jump shot from 5 ft,,48,62
211,3,11:43.0,Offensive rebound by J. Johnson,,48,62
212,3,11:43.0,J. Johnson misses 2-pt layup from 2 ft,,48,62
213,3,11:42.0,,Defensive rebound by S. Adams,48,62
214,3,11:29.0,,T. Gibson makes 2-pt jump shot from 15 ft (assist by R. Westbrook),48,64
215,3,11:12.0,G. Hill makes 2-pt jump shot from 19 ft (assist by J. Johnson),,50,64
216,3,10:53.0,,R. Westbrook misses 3-pt jump shot from 26 ft,50,64
217,3,10:53.0,Defensive rebound by G. Hill,,50,64
218,3,10:36.0,G. Hill makes 3-pt jump shot from 23 ft,,53,64
219,3,10:19.0,,V. Oladipo makes 2-pt jump shot from 9 ft,53,66
220,3,9:55.0,R. Hood misses 2-pt jump shot from 11 ft,,53,66
221,3,9:54.0,,Defensive rebound by A. Roberson,53,66
222,3,9:47.0,,S. Adams makes 2-pt jump shot from 12 ft (assist by R. Westbrook),53,68
223,3,9:29.0,J. Withey misses 2-pt layup from 2 ft (block by S. Adams),,53,68
224,3,9:28.0,,Defensive rebound by R. Westbrook,53,68
225,3,9:14.0,,T. Gibson makes 2-pt jump shot from 15 ft (assist by R. Westbrook),53,70
226,3,8:57.0,G. Hill misses 2-pt layup from 2 ft,,53,70
227,3,8:56.0,,Defensive rebound by R. Westbrook,53,70
228,3,8:50.0,,A. Roberson makes 2-pt layup from 1 ft (assist by V. Oladipo),53,72
229,3,8:50.0,Utah full timeout,,53,72
230,3,8:50.0,D. Exum enters the game for G. Hayward,,53,72
231,3,8:50.0,J. Ingles enters the game for G. Hill,,53,72
232,3,8:41.0,R. Hood misses 3-pt jump shot from 26 ft,,53,72
233,3,8:40.0,,Defensive rebound by T. Gibson,53,72
234,3,8:23.0,,R. Westbrook makes 2-pt jump shot from 13 ft,53,74
235,3,7:56.0,R. Hood misses 3-pt jump shot from 27 ft,,53,74
236,3,7:56.0,,Defensive rebound by Team,53,74
237,3,7:41.0,,S. Adams makes 2-pt hook shot from 4 ft (assist by R. Westbrook),53,76
238,3,7:21.0,,Violation by S. Adams (kicked ball),53,76
239,3,7:21.0,T. Lyles enters the game for J. Johnson,,53,76
240,3,7:13.0,J. Withey makes 2-pt dunk at rim (assist by J. Ingles),,55,76
241,3,6:56.0,,T. Gibson misses 2-pt jump shot from 16 ft,55,76
242,3,6:56.0,Defensive rebound by J. Ingles,,55,76
243,3,6:43.0,Shooting foul by T. Gibson (drawn by J. Ingles),,55,76
244,3,6:43.0,J. Ingles makes free throw 1 of 2,,56,76
245,3,6:43.0,J. Ingles misses free throw 2 of 2,,56,76
246,3,6:42.0,,Defensive rebound by T. Gibson,56,76
247,3,6:32.0,,R. Westbrook misses 2-pt jump shot from 9 ft,56,76
248,3,6:32.0,Defensive rebound by J. Ingles,,56,76
249,3,6:20.0,D. Exum makes 2-pt layup from 1 ft,,58,76
250,3,5:58.0,,T. Gibson makes 2-pt dunk at rim,58,78
251,3,5:37.0,T. Lyles misses 2-pt layup from 2 ft,,58,78
252,3,5:37.0,,Defensive rebound by T. Gibson,58,78
253,3,5:32.0,,Turnover by R. Westbrook (bad pass; steal by R. Hood),58,78
254,3,5:22.0,Turnover by T. Lyles (step out of bounds),,58,78
255,3,5:22.0,,Oklahoma City full timeout,58,78
256,3,5:22.0,A. Burks enters the game for R. Hood,,58,78
257,3,5:22.0,,S. Christon enters the game for A. Roberson,58,78
258,3,5:22.0,,Á. Abrines enters the game for V. Oladipo,58,78
259,3,5:12.0,,Personal foul by J. Ingles (drawn by Á. Abrines),58,78
260,3,5:07.0,,Turnover by T. Gibson (traveling),58,78
261,3,4:50.0,J. Withey misses 2-pt dunk at rim (block by R. Westbrook),,58,78
262,3,4:48.0,Offensive rebound by D. Exum,,58,78
263,3,4:48.0,Personal foul by S. Christon (drawn by D. Exum),,58,78
264,3,4:48.0,,E. Freedom enters the game for T. Gibson,58,78
265,3,4:35.0,D. Exum makes 2-pt jump shot from 9 ft,,60,78
266,3,4:20.0,,E. Freedom makes 2-pt jump shot from 17 ft (assist by R. Westbrook),60,80
267,3,3:58.0,Turnover by J. Ingles (bad pass; steal by R. Westbrook),,60,80
268,3,3:54.0,,R. Westbrook makes 2-pt dunk at rim,60,82
269,3,3:35.0,T. Lyles misses 3-pt jump shot from 24 ft,,60,82
270,3,3:35.0,Offensive rebound by J. Withey,,60,82
271,3,3:33.0,J. Withey misses 2-pt layup from 1 ft (block by E. Freedom),,60,82
272,3,3:31.0,Offensive rebound by J. Withey,,60,82
273,3,3:24.0,T. Lyles makes 3-pt jump shot from 25 ft (assist by A. Burks),,63,82
274,3,3:04.0,,E. Freedom makes 2-pt layup from 1 ft,63,84
275,3,2:54.0,T. Lyles makes 2-pt layup from 1 ft,,65,84
276,3,2:40.0,,R. Westbrook misses 3-pt jump shot from 25 ft,65,84
277,3,2:39.0,Defensive rebound by T. Lyles,,65,84
278,3,2:32.0,Shooting foul by E. Freedom (drawn by A. Burks),,65,84
279,3,2:32.0,A. Burks makes free throw 1 of 2,,66,84
280,3,2:32.0,J. Bolomboy enters the game for J. Withey,,66,84
281,3,2:32.0,,V. Oladipo enters the game for R. Westbrook,66,84
282,3,2:32.0,,D. Sabonis enters the game for S. Adams,66,84
283,3,2:32.0,A. Burks makes free throw 2 of 2,,67,84
284,3,2:09.0,,Á. Abrines makes 3-pt jump shot from 23 ft (assist by E. Freedom),67,87
285,3,2:00.0,Shooting foul by D. Sabonis (drawn by D. Exum),,67,87
286,3,2:00.0,D. Exum misses free throw 1 of 2,,67,87
287,3,2:00.0,Offensive rebound by Team,,67,87
288,3,2:00.0,D. Exum makes free throw 2 of 2,,68,87
289,3,1:49.0,,Shooting foul by T. Lyles (drawn by V. Oladipo),68,87
290,3,1:49.0,,V. Oladipo makes free throw 1 of 2,68,88
291,3,1:49.0,,V. Oladipo makes free throw 2 of 2,68,89
292,3,1:40.0,A. Burks makes 2-pt layup from 2 ft,,70,89
293,3,1:40.0,Shooting foul by S. Christon (drawn by A. Burks),,70,89
294,3,1:40.0,,Violation by E. Freedom (lane),70,89
295,3,1:40.0,A. Burks makes free throw 1 of 1,,71,89
296,3,1:25.0,,S. Christon misses 2-pt layup from 1 ft,71,89
297,3,1:25.0,Defensive rebound by T. Lyles,,71,89
298,3,1:06.0,J. Bolomboy makes 2-pt jump shot from 4 ft,,73,89
299,3,1:05.0,,Oklahoma City full timeout,73,89
300,3,1:05.0,R. Neto enters the game for D. Exum,,73,89
301,3,0:51.0,,E. Freedom misses 2-pt hook shot from 4 ft,73,89
302,3,0:50.0,Defensive rebound by J. Bolomboy,,73,89
303,3,0:34.0,T. Lyles makes 2-pt jump shot from 18 ft (assist by A. Burks),,75,89
304,3,0:24.0,,E. Freedom misses 2-pt jump shot from 17 ft,75,89
305,3,0:23.0,,Offensive rebound by D. Sabonis,75,89
306,3,0:18.0,,D. Sabonis makes 2-pt hook shot from 3 ft,75,91
307,3,0:03.0,Shooting foul by D. Sabonis (drawn by A. Burks),,75,91
308,3,0:03.0,A. Burks misses free throw 1 of 2,,75,91
309,3,0:03.0,Offensive rebound by Team,,75,91
310,3,0:03.0,,J. Grant enters the game for D. Sabonis,75,91
311,3,0:03.0,A. Burks makes free throw 2 of 2,,76,91
312,3,0:00.0,,S. Christon misses 3-pt jump shot from 33 ft,76,91
313,3,0:00.0,,Offensive rebound by Team,76,91
314,4,11:44.0,,J. Grant misses 2-pt jump shot from 14 ft,76,91
315,4,11:43.0,,Offensive rebound by E. Freedom,76,91
316,4,11:42.0,,E. Freedom makes 2-pt layup from 2 ft,76,93
317,4,11:22.0,J. Ingles misses 3-pt jump shot from 22 ft,,76,93
318,4,11:22.0,,Defensive rebound by E. Freedom,76,93
319,4,11:02.0,,S. Christon misses 3-pt jump shot from 22 ft,76,93
320,4,11:01.0,Defensive rebound by J. Ingles,,76,93
321,4,10:48.0,J. Bolomboy misses 2-pt dunk at rim,,76,93
322,4,10:47.0,,Defensive rebound by V. Oladipo,76,93
323,4,10:41.0,,E. Freedom misses 2-pt layup from 1 ft,76,93
324,4,10:41.0,Defensive rebound by J. Ingles,,76,93
325,4,10:29.0,R. Neto misses 2-pt jump shot from 15 ft,,76,93
326,4,10:29.0,,Defensive rebound by E. Freedom,76,93
327,4,10:05.0,,V. Oladipo misses 3-pt jump shot from 25 ft,76,93
328,4,10:05.0,Defensive rebound by J. Ingles,,76,93
329,4,9:56.0,Turnover by J. Bolomboy (step out of bounds),,76,93
330,4,9:56.0,D. Exum enters the game for J. Ingles,,76,93
331,4,9:46.0,,E. Freedom makes 2-pt dunk at rim (assist by S. Christon),76,95
332,4,9:29.0,J. Bolomboy makes 2-pt dunk at rim (assist by R. Neto),,78,95
333,4,9:17.0,,Offensive foul by E. Freedom (drawn by R. Neto),78,95
334,4,9:17.0,,Turnover by E. Freedom (offensive foul),78,95
335,4,9:17.0,,R. Westbrook enters the game for V. Oladipo,78,95
336,4,8:59.0,J. Bolomboy makes 2-pt layup from 1 ft (assist by T. Lyles),,80,95
337,4,8:47.0,,Á. Abrines misses 2-pt layup from 2 ft,80,95
338,4,8:47.0,Defensive rebound by T. Lyles,,80,95
339,4,8:35.0,A. Burks makes 3-pt jump shot from 23 ft (assist by J. Bolomboy),,83,95
340,4,8:16.0,,R. Westbrook misses 2-pt layup from 2 ft,83,95
341,4,8:15.0,Defensive rebound by A. Burks,,83,95
342,4,8:09.0,A. Burks misses 2-pt layup from 2 ft,,83,95
343,4,8:08.0,Offensive rebound by A. Burks,,83,95
344,4,8:08.0,A. Burks misses 2-pt layup from 1 ft,,83,95
345,4,8:07.0,,Defensive rebound by J. Grant,83,95
346,4,7:59.0,,Shooting foul by A. Burks (drawn by R. Westbrook),83,95
347,4,7:59.0,Official timeout,,83,95
348,4,7:59.0,,R. Westbrook makes free throw 1 of 2,83,96
349,4,7:59.0,,S. Adams enters the game for E. Freedom,83,95
350,4,7:59.0,,R. Westbrook makes free throw 2 of 2,83,97
351,4,7:51.0,D. Exum makes 2-pt layup from 1 ft,,85,97
352,4,7:51.0,Shooting foul by S. Adams (drawn by D. Exum),,85,97
353,4,7:51.0,,A. Roberson enters the game for S. Christon,85,97
354,4,7:51.0,,V. Oladipo enters the game for Á. Abrines,85,97
355,4,7:51.0,D. Exum makes free throw 1 of 1,,86,97
356,4,7:38.0,,R. Westbrook makes 2-pt jump shot from 15 ft (assist by V. Oladipo),86,99
357,4,7:19.0,D. Exum misses 2-pt layup from 1 ft (block by A. Roberson),,86,99
358,4,7:19.0,,Defensive rebound by S. Adams,86,99
359,4,7:12.0,,Turnover by J. Grant (bad pass; steal by R. Neto),86,99
360,4,6:57.0,A. Burks makes 3-pt jump shot from 25 ft (assist by R. Neto),,89,99
361,4,6:42.0,,Turnover by R. Westbrook (bad pass; steal by T. Lyles),89,99
362,4,6:38.0,R. Neto makes 2-pt layup from 1 ft,,91,99
363,4,6:38.0,Shooting foul by J. Grant (drawn by R. Neto),,91,99
364,4,6:38.0,R. Neto makes free throw 1 of 1,,92,99
365,4,6:26.0,,Shooting block foul by T. Lyles (drawn by R. Westbrook),92,99
366,4,6:26.0,,R. Westbrook makes free throw 1 of 2,92,100
367,4,6:26.0,,R. Westbrook makes free throw 2 of 2,92,101
368,4,6:07.0,A. Burks misses 3-pt jump shot from 23 ft,,92,101
369,4,6:06.0,,Defensive rebound by A. Roberson,92,101
370,4,5:53.0,,R. Westbrook misses 2-pt jump shot from 14 ft,92,101
371,4,5:53.0,Defensive rebound by A. Burks,,92,101
372,4,5:52.0,Personal foul by R. Westbrook (drawn by A. Burks),,92,101
373,4,5:52.0,,Oklahoma City full timeout,92,101
374,4,5:30.0,A. Burks misses 3-pt jump shot from 24 ft,,92,101
375,4,5:30.0,,Defensive rebound by S. Adams,92,101
376,4,5:16.0,,R. Westbrook makes 2-pt jump shot from 20 ft,92,103
377,4,4:49.0,Shooting foul by V. Oladipo (drawn by D. Exum),,92,103
378,4,4:49.0,D. Exum makes free throw 1 of 2,,93,103
379,4,4:49.0,D. Exum makes free throw 2 of 2,,94,103
380,4,4:38.0,,R. Westbrook misses 3-pt jump shot from 24 ft,94,103
381,4,4:38.0,Defensive rebound by Team,,94,103
382,4,4:24.0,Turnover by D. Exum (lost ball),,94,103
383,4,4:11.0,,R. Westbrook misses 2-pt jump shot from 12 ft,94,103
384,4,4:10.0,Defensive rebound by A. Burks,,94,103
385,4,4:04.0,J. Bolomboy misses 2-pt layup from 3 ft (block by V. Oladipo),,94,103
386,4,4:02.0,Offensive rebound by T. Lyles,,94,103
387,4,3:58.0,Utah full timeout,,94,103
