,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
141,2,6:38.0,S. Curry enters the game for N. Brussino,,33,33
142,2,6:38.0,W. Matthews enters the game for J. Gibson,,33,33
143,2,6:37.0,Defensive rebound by S. Mejri,,33,33
144,2,6:15.0,S. Mejri makes 2-pt jump shot from 9 ft (assist by S. Curry),,35,33
145,2,5:58.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by D. Green),35,36
146,2,5:35.0,H. Barnes misses 2-pt jump shot from 16 ft,,35,36
147,2,5:35.0,,Defensive rebound by K. Leonard,35,36
148,2,5:19.0,,Shooting foul by D. Finney-Smith (drawn by D. Green),35,36
149,2,5:19.0,Official timeout,,35,36
150,2,5:19.0,,D. Green makes free throw 1 of 2,35,37
151,2,5:19.0,,D. Lee enters the game for P. Gasol,35,36
152,2,5:19.0,,D. Green makes free throw 2 of 2,35,38
153,2,5:02.0,Shooting foul by B. Forbes (drawn by W. Matthews),,35,38
154,2,5:02.0,W. Matthews makes free throw 1 of 2,,36,38
155,2,5:02.0,W. Matthews makes free throw 2 of 2,,37,38
156,2,4:45.0,,K. Leonard makes 2-pt jump shot from 14 ft,37,40
157,2,4:23.0,H. Barnes misses 2-pt jump shot from 11 ft,,37,40
158,2,4:21.0,,Defensive rebound by D. Green,37,40
159,2,4:03.0,,D. Lee misses 2-pt hook shot from 6 ft,37,40
160,2,4:02.0,Defensive rebound by H. Barnes,,37,40
161,2,3:52.0,D. Finney-Smith makes 2-pt layup at rim (assist by S. Curry),,39,40
162,2,3:52.0,,San Antonio full timeout,39,40
163,2,3:52.0,,M. Ginóbili enters the game for D. Green,39,40
164,2,3:37.0,,Turnover by K. Leonard (bad pass),39,40
165,2,3:20.0,Shooting foul by K. Leonard (drawn by W. Matthews),,39,40
166,2,3:20.0,W. Matthews makes free throw 1 of 2,,40,40
167,2,3:20.0,,J. Simmons enters the game for K. Leonard,40,40
168,2,3:20.0,W. Matthews makes free throw 2 of 2,,41,40
169,2,3:03.0,,B. Forbes misses 2-pt jump shot from 23 ft,41,40
170,2,3:02.0,,Offensive rebound by D. Lee,41,40
171,2,2:58.0,,P. Mills misses 3-pt jump shot from 22 ft,41,40
172,2,2:57.0,Defensive rebound by S. Mejri,,41,40
173,2,2:56.0,Turnover by S. Mejri (bad pass; steal by D. Lee),,41,40
174,2,2:54.0,,Shooting foul by S. Mejri (drawn by J. Simmons),41,40
175,2,2:54.0,,J. Simmons misses free throw 1 of 2,41,40
176,2,2:54.0,,Offensive rebound by Team,41,40
177,2,2:54.0,,J. Simmons misses free throw 2 of 2,41,40
178,2,2:54.0,D. Powell enters the game for S. Mejri,,41,40
179,2,2:53.0,Defensive rebound by D. Powell,,41,40
180,2,2:41.0,S. Curry makes 3-pt jump shot from 25 ft,,44,40
181,2,2:17.0,,B. Forbes makes 3-pt jump shot from 22 ft (assist by J. Simmons),44,43
182,2,2:04.0,Turnover by S. Curry (bad pass; steal by M. Ginóbili),,44,43
183,2,1:57.0,,K. Leonard enters the game for B. Forbes,44,43
184,2,1:51.0,,K. Leonard misses 2-pt layup from 1 ft,44,43
185,2,1:51.0,Defensive rebound by D. Powell,,44,43
186,2,1:41.0,D. Powell makes 2-pt layup at rim (assist by W. Matthews),,46,43
187,2,1:29.0,,M. Ginóbili makes 3-pt jump shot from 25 ft (assist by J. Simmons),46,46
188,2,1:09.0,S. Curry makes 3-pt jump shot from 25 ft (assist by H. Barnes),,49,46
189,2,0:53.0,,P. Mills makes 2-pt layup from 1 ft (assist by D. Lee),49,48
190,2,0:32.0,Turnover by H. Barnes (lost ball; steal by P. Mills),,49,48
191,2,0:27.0,,J. Simmons misses 2-pt dunk at rim,49,48
192,2,0:25.0,,Offensive rebound by Team,49,48
193,2,0:03.0,,K. Leonard misses 2-pt jump shot from 17 ft,49,48
194,2,0:00.0,Defensive rebound by W. Matthews,,49,48
195,3,11:39.0,W. Matthews misses 2-pt jump shot from 14 ft,,49,48
196,3,11:35.0,,Defensive rebound by D. Murray,49,48
197,3,11:27.0,,D. Murray makes 2-pt layup from 1 ft,49,50
198,3,11:09.0,W. Matthews makes 3-pt jump shot from 23 ft (assist by D. Finney-Smith),,52,50
199,3,10:51.0,,Personal foul by D. Finney-Smith (drawn by K. Leonard),52,50
200,3,10:51.0,,B. Forbes enters the game for D. Green,52,50
201,3,10:42.0,,P. Gasol misses 2-pt jump shot from 12 ft (block by H. Barnes),52,50
202,3,10:42.0,Defensive rebound by H. Barnes,,52,50
203,3,10:42.0,Personal foul by P. Gasol (drawn by H. Barnes),,52,50
204,3,10:27.0,S. Curry misses 2-pt jump shot from 22 ft,,52,50
205,3,10:27.0,,Defensive rebound by B. Forbes,52,50
206,3,10:12.0,,P. Gasol misses 2-pt hook shot from 8 ft,52,50
207,3,10:10.0,Defensive rebound by S. Mejri,,52,50
208,3,10:04.0,H. Barnes misses 3-pt jump shot from 24 ft,,52,50
209,3,10:01.0,,Defensive rebound by K. Leonard,52,50
210,3,9:52.0,,D. Murray misses 2-pt layup from 1 ft,52,50
211,3,9:51.0,Defensive rebound by S. Mejri,,52,50
212,3,9:51.0,Personal foul by D. Murray (drawn by S. Mejri),,52,50
213,3,9:31.0,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Finney-Smith),,55,50
214,3,9:08.0,,B. Forbes misses 2-pt jump shot from 17 ft,55,50
215,3,9:07.0,Defensive rebound by H. Barnes,,55,50
216,3,9:01.0,Offensive foul by W. Matthews (drawn by B. Forbes),,55,50
217,3,9:01.0,Turnover by W. Matthews (offensive foul),,55,50
218,3,8:39.0,,K. Leonard misses 2-pt jump shot from 7 ft,55,50
219,3,8:38.0,Defensive rebound by S. Mejri,,55,50
220,3,8:36.0,Personal foul by D. Murray (drawn by S. Curry),,55,50
221,3,8:22.0,W. Matthews makes 3-pt jump shot from 24 ft,,58,50
222,3,8:09.0,,P. Gasol makes 2-pt layup from 1 ft (assist by D. Murray),58,52
223,3,7:51.0,Shooting foul by D. Murray (drawn by D. Finney-Smith),,58,52
224,3,7:51.0,D. Finney-Smith makes free throw 1 of 2,,59,52
225,3,7:51.0,D. Finney-Smith makes free throw 2 of 2,,60,52
226,3,7:41.0,,Turnover by D. Murray (bad pass; steal by S. Mejri),60,52
227,3,7:35.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,60,52
228,3,7:33.0,,Defensive rebound by D. Murray,60,52
229,3,7:22.0,,Turnover by D. Murray (bad pass; steal by W. Matthews),60,52
230,3,7:14.0,H. Barnes misses 3-pt jump shot from 24 ft,,60,52
231,3,7:13.0,,Defensive rebound by P. Gasol,60,52
232,3,6:59.0,,K. Leonard makes 2-pt jump shot from 15 ft,60,54
233,3,6:37.0,H. Barnes makes 2-pt jump shot from 13 ft,,62,54
234,3,6:36.0,,San Antonio full timeout,62,54
235,3,6:36.0,,P. Mills enters the game for D. Murray,62,54
236,3,6:36.0,,D. Lee enters the game for P. Gasol,62,54
237,3,6:36.0,,D. Green enters the game for B. Forbes,62,54
238,3,6:36.0,D. Powell enters the game for H. Barnes,,62,54
239,3,6:21.0,,D. Bertāns misses 3-pt jump shot from 25 ft,62,54
240,3,6:20.0,Defensive rebound by W. Matthews,,62,54
241,3,6:04.0,W. Matthews misses 2-pt jump shot from 13 ft,,62,54
242,3,6:03.0,,Defensive rebound by D. Lee,62,54
243,3,5:51.0,,D. Lee makes 2-pt dunk at rim (assist by K. Leonard),62,56
244,3,5:51.0,,Shooting foul by S. Mejri (drawn by D. Lee),62,56
245,3,5:51.0,,D. Lee misses free throw 1 of 1,62,56
246,3,5:51.0,H. Barnes enters the game for S. Mejri,,62,56
247,3,5:51.0,,M. Ginóbili enters the game for D. Bertāns,62,56
248,3,5:50.0,Defensive rebound by D. Powell,,62,56
249,3,5:34.0,S. Curry misses 3-pt jump shot from 25 ft,,62,56
250,3,5:33.0,,Defensive rebound by D. Green,62,56
251,3,5:19.0,,Personal foul by W. Matthews (drawn by K. Leonard),62,56
252,3,5:06.0,,K. Leonard misses 2-pt jump shot from 16 ft,62,56
253,3,5:06.0,,Offensive rebound by M. Ginóbili,62,56
254,3,4:58.0,,Shooting foul by D. Finney-Smith (drawn by K. Leonard),62,56
255,3,4:58.0,,K. Leonard makes free throw 1 of 2,62,57
256,3,4:58.0,J. Anderson enters the game for D. Finney-Smith,,62,57
257,3,4:58.0,J. Gibson enters the game for S. Curry,,62,57
258,3,4:58.0,,K. Leonard makes free throw 2 of 2,62,58
259,3,4:41.0,Personal foul by D. Lee (drawn by H. Barnes),,62,58
260,3,4:41.0,H. Barnes makes free throw 1 of 2,,63,58
261,3,4:41.0,H. Barnes misses free throw 2 of 2,,63,58
262,3,4:41.0,,P. Gasol enters the game for K. Leonard,63,58
263,3,4:40.0,,Defensive rebound by P. Gasol,63,58
264,3,4:21.0,,D. Lee makes 2-pt jump shot from 18 ft (assist by M. Ginóbili),63,60
265,3,4:06.0,Turnover by J. Anderson (bad pass; steal by D. Lee),,63,60
266,3,4:02.0,,D. Lee makes 2-pt dunk at rim,63,62
267,3,4:02.0,Dallas full timeout,,63,62
268,3,3:45.0,W. Matthews makes 2-pt jump shot from 19 ft,,65,62
269,3,3:31.0,,M. Ginóbili makes 3-pt jump shot from 24 ft (assist by P. Gasol),65,65
270,3,3:22.0,J. Gibson misses 2-pt layup from 2 ft,,65,65
271,3,3:21.0,Offensive rebound by J. Gibson,,65,65
272,3,3:18.0,W. Matthews misses 3-pt jump shot from 23 ft,,65,65
273,3,3:17.0,,Defensive rebound by M. Ginóbili,65,65
274,3,2:54.0,,M. Ginóbili misses 3-pt jump shot from 26 ft,65,65
275,3,2:52.0,,Offensive rebound by D. Lee,65,65
276,3,2:50.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by D. Lee),65,68
277,3,2:28.0,J. Anderson makes 2-pt layup from 1 ft,,67,68
278,3,2:15.0,,P. Mills makes 2-pt jump shot from 16 ft,67,70
279,3,2:10.0,Personal foul by M. Ginóbili (drawn by J. Gibson),,67,70
280,3,2:10.0,J. Gibson makes free throw 1 of 2,,68,70
281,3,2:10.0,J. Gibson makes free throw 2 of 2,,69,70
282,3,1:52.0,,P. Gasol misses 2-pt hook shot from 9 ft,69,70
283,3,1:51.0,,Offensive rebound by P. Mills,69,70
284,3,1:46.0,,M. Ginóbili misses 3-pt jump shot from 24 ft (block by J. Anderson),69,70
285,3,1:45.0,Defensive rebound by D. Powell,,69,70
286,3,1:35.0,D. Powell misses 2-pt jump shot from 20 ft,,69,70
287,3,1:34.0,,Defensive rebound by M. Ginóbili,69,70
288,3,1:27.0,,P. Gasol makes 2-pt layup from 2 ft (assist by D. Green),69,72
289,3,1:27.0,Dallas full timeout,,69,72
290,3,1:03.0,J. Anderson misses 2-pt jump shot from 15 ft,,69,72
291,3,0:59.0,Offensive rebound by H. Barnes,,69,72
292,3,0:59.0,H. Barnes makes 2-pt layup from 2 ft,,71,72
293,3,0:42.0,,Turnover by P. Gasol (lost ball; steal by D. Powell),71,72
294,3,0:35.0,W. Matthews misses 3-pt jump shot from 25 ft,,71,72
295,3,0:33.0,Offensive rebound by J. Anderson,,71,72
296,3,0:21.0,J. Gibson makes 2-pt layup from 1 ft,,73,72
297,3,0:04.0,,Shooting foul by H. Barnes (drawn by P. Gasol),73,72
298,3,0:04.0,,P. Gasol misses free throw 1 of 2,73,72
299,3,0:04.0,,Offensive rebound by Team,73,72
300,3,0:04.0,,P. Gasol makes free throw 2 of 2,73,73
301,3,0:00.0,J. Anderson misses 3-pt jump shot from 38 ft (block by D. Lee),,73,73
302,3,0:00.0,Offensive rebound by Team,,73,73
303,4,11:44.0,,P. Gasol makes 2-pt jump shot from 17 ft (assist by D. Green),73,75
304,4,11:27.0,S. Mejri makes 2-pt jump shot from 18 ft (assist by N. Brussino),,75,75
305,4,11:12.0,,P. Mills makes 3-pt jump shot from 25 ft,75,78
306,4,10:50.0,D. Powell misses 2-pt layup from 2 ft,,75,78
307,4,10:49.0,,Defensive rebound by P. Gasol,75,78
308,4,10:42.0,,P. Mills misses 2-pt jump shot from 17 ft,75,78
309,4,10:41.0,,Offensive rebound by K. Anderson,75,78
310,4,10:41.0,,K. Anderson makes 2-pt layup from 1 ft,75,80
311,4,10:41.0,Dallas full timeout,,75,80
312,4,10:41.0,,K. Leonard enters the game for P. Mills,75,80
313,4,10:41.0,S. Curry enters the game for J. Gibson,,75,80
314,4,10:41.0,W. Matthews enters the game for J. Anderson,,75,80
315,4,10:41.0,H. Barnes enters the game for D. Powell,,75,80
316,4,10:27.0,Shooting foul by D. Lee (drawn by H. Barnes),,75,80
317,4,10:27.0,H. Barnes misses free throw 1 of 2,,75,80
318,4,10:27.0,Offensive rebound by Team,,75,80
319,4,10:27.0,,M. Ginóbili enters the game for D. Green,75,80
320,4,10:27.0,H. Barnes makes free throw 2 of 2,,76,80
321,4,10:02.0,,K. Leonard misses 2-pt layup from 1 ft (block by S. Mejri),76,80
322,4,10:02.0,,Offensive rebound by Team,76,80
323,4,10:02.0,,Turnover by Team (shot clock),76,80
324,4,9:45.0,H. Barnes misses 2-pt jump shot from 17 ft,,76,80
325,4,9:45.0,Offensive rebound by H. Barnes,,76,80
326,4,9:39.0,S. Mejri makes 2-pt dunk at rim (assist by N. Brussino),,78,80
327,4,9:21.0,,P. Gasol misses 2-pt jump shot from 18 ft,78,80
328,4,9:20.0,Defensive rebound by S. Curry,,78,80
329,4,9:09.0,Turnover by S. Curry (bad pass),,78,80
330,4,8:51.0,,Shooting foul by W. Matthews (drawn by K. Leonard),78,80
331,4,8:51.0,,K. Leonard makes free throw 1 of 2,78,81
332,4,8:51.0,,K. Leonard misses free throw 2 of 2,78,81
333,4,8:51.0,,D. Bertāns enters the game for D. Lee,78,81
334,4,8:49.0,Defensive rebound by S. Mejri,,78,81
335,4,8:36.0,Turnover by W. Matthews (lost ball),,78,81
336,4,8:24.0,Violation by S. Curry (kicked ball),,78,81
337,4,8:16.0,,K. Leonard misses 2-pt jump shot from 10 ft,78,81
338,4,8:16.0,Defensive rebound by Team,,78,81
339,4,8:16.0,,Loose ball foul by K. Leonard (drawn by W. Matthews),78,81
340,4,8:01.0,H. Barnes makes 2-pt jump shot from 17 ft,,80,81
341,4,7:46.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,80,81
342,4,7:44.0,Defensive rebound by N. Brussino,,80,81
343,4,7:36.0,,Violation by P. Gasol (kicked ball),80,81
344,4,7:36.0,,P. Mills enters the game for K. Anderson,80,81
345,4,7:27.0,S. Curry makes 2-pt jump shot from 18 ft,,82,81
346,4,7:26.0,,San Antonio full timeout,82,81
347,4,7:26.0,,D. Lee enters the game for P. Gasol,82,81
348,4,7:16.0,,P. Mills misses 2-pt jump shot from 17 ft,82,81
349,4,7:14.0,Defensive rebound by S. Mejri,,82,81
350,4,6:56.0,S. Curry makes 2-pt jump shot from 16 ft,,84,81
351,4,6:42.0,,D. Bertāns misses 3-pt jump shot from 25 ft,84,81
352,4,6:41.0,Defensive rebound by W. Matthews,,84,81
353,4,6:29.0,Offensive foul by S. Mejri (drawn by M. Ginóbili),,84,81
354,4,6:29.0,Turnover by S. Mejri (offensive foul),,84,81
355,4,6:19.0,,D. Lee makes 2-pt layup from 1 ft (assist by M. Ginóbili),84,83
356,4,6:05.0,Turnover by S. Curry (bad pass),,84,83
357,4,6:05.0,,D. Green enters the game for D. Bertāns,84,83
358,4,6:03.0,,Shooting foul by H. Barnes (drawn by K. Leonard),84,83
359,4,6:03.0,,K. Leonard makes free throw 1 of 2,84,84
360,4,6:03.0,,K. Leonard makes free throw 2 of 2,84,85
361,4,5:44.0,S. Curry misses 3-pt jump shot from 24 ft,,84,85
362,4,5:42.0,Offensive rebound by W. Matthews,,84,85
363,4,5:41.0,Turnover by W. Matthews (bad pass),,84,85
364,4,5:33.0,,Personal foul by N. Brussino (drawn by D. Green),84,85
365,4,5:33.0,D. Finney-Smith enters the game for N. Brussino,,84,85
366,4,5:26.0,,D. Lee makes 2-pt layup from 2 ft (assist by P. Mills),84,87
367,4,5:09.0,S. Curry makes 2-pt jump shot from 6 ft (assist by W. Matthews),,86,87
368,4,5:09.0,Shooting foul by D. Green (drawn by S. Curry),,86,87
369,4,5:09.0,S. Curry misses free throw 1 of 1,,86,87
370,4,5:08.0,,Defensive rebound by K. Leonard,86,87
371,4,4:45.0,,D. Green misses 3-pt jump shot from 25 ft,86,87
372,4,4:44.0,Defensive rebound by W. Matthews,,86,87
373,4,4:26.0,Turnover by W. Matthews (lost ball; steal by M. Ginóbili),,86,87
374,4,4:21.0,,P. Mills makes 2-pt layup from 1 ft (assist by K. Leonard),86,89
375,4,4:21.0,Dallas full timeout,,86,89
376,4,3:56.0,W. Matthews misses 3-pt jump shot from 26 ft,,86,89
377,4,3:54.0,Offensive rebound by H. Barnes,,86,89
378,4,3:53.0,Turnover by H. Barnes (lost ball; steal by M. Ginóbili),,86,89
379,4,3:50.0,,Shooting foul by S. Curry (drawn by P. Mills),86,89
380,4,3:50.0,,P. Mills misses free throw 1 of 2,86,89
381,4,3:50.0,,Offensive rebound by Team,86,89
382,4,3:50.0,,K. Anderson enters the game for M. Ginóbili,86,89
383,4,3:50.0,,P. Mills makes free throw 2 of 2,86,90
384,4,3:38.0,D. Finney-Smith misses 3-pt jump shot from 24 ft,,86,90
385,4,3:37.0,,Defensive rebound by K. Leonard,86,90
386,4,3:11.0,,P. Mills misses 3-pt jump shot from 24 ft,86,90
