,QUARTER,TIME_REMAINING,UTAH_ACTION,DALLAS_ACTION,UTAH_SCORE,DALLAS_SCORE
130,2,8:19.0,,S. Curry enters the game for Y. Ferrell,25,28
131,2,8:19.0,,W. Matthews enters the game for D. Finney-Smith,25,28
132,2,8:19.0,G. Hayward enters the game for J. Johnson,,25,28
133,2,8:09.0,,D. Harris makes 2-pt layup from 3 ft,25,30
134,2,7:50.0,Personal foul by W. Matthews (drawn by G. Hayward),,25,30
135,2,7:35.0,J. Ingles misses 2-pt jump shot from 20 ft,,25,30
136,2,7:33.0,,Defensive rebound by W. Matthews,25,30
137,2,7:22.0,,H. Barnes misses 2-pt jump shot from 17 ft,25,30
138,2,7:22.0,Defensive rebound by R. Gobert,,25,30
139,2,7:07.0,Personal foul by H. Barnes (drawn by R. Gobert),,25,30
140,2,6:58.0,G. Hayward makes 2-pt jump shot from 13 ft,,27,30
141,2,6:40.0,,D. Powell misses 2-pt jump shot from 4 ft (block by R. Gobert),27,30
142,2,6:39.0,Defensive rebound by Team,,27,30
143,2,6:39.0,J. Johnson enters the game for B. Diaw,,27,30
144,2,6:27.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by S. Mack),,30,30
145,2,6:26.0,,Dallas full timeout,30,30
146,2,6:26.0,,S. Mejri enters the game for D. Powell,30,30
147,2,6:05.0,,S. Mejri misses 2-pt jump shot from 20 ft,30,30
148,2,6:04.0,Defensive rebound by Team,,30,30
149,2,5:53.0,G. Hayward makes 2-pt jump shot from 9 ft,,32,30
150,2,5:31.0,,Turnover by W. Matthews (lost ball; steal by S. Mack),32,30
151,2,5:14.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by S. Mack),,35,30
152,2,4:47.0,,S. Mejri makes 2-pt hook shot from 2 ft,35,32
153,2,4:34.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by S. Mack),,38,32
154,2,4:26.0,,D. Nowitzki enters the game for S. Mejri,38,32
155,2,4:18.0,,Personal foul by J. Ingles (drawn by D. Nowitzki),38,32
156,2,4:06.0,,D. Harris misses 3-pt jump shot from 25 ft,38,32
157,2,4:05.0,Defensive rebound by J. Ingles,,38,32
158,2,3:53.0,G. Hayward makes 2-pt jump shot from 15 ft,,40,32
159,2,3:33.0,,H. Barnes misses 2-pt jump shot from 9 ft,40,32
160,2,3:31.0,Defensive rebound by R. Gobert,,40,32
161,2,3:18.0,Shooting foul by D. Harris (drawn by G. Hayward),,40,32
162,2,3:18.0,G. Hayward makes free throw 1 of 3,,41,32
163,2,3:18.0,G. Hayward makes free throw 2 of 3,,42,32
164,2,3:18.0,,Y. Ferrell enters the game for D. Harris,42,32
165,2,3:18.0,G. Hayward makes free throw 3 of 3,,43,32
166,2,2:55.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,43,32
167,2,2:54.0,Defensive rebound by R. Gobert,,43,32
168,2,2:38.0,J. Johnson makes 3-pt jump shot from 22 ft (assist by J. Ingles),,46,32
169,2,2:37.0,,Dallas full timeout,46,32
170,2,2:37.0,Official timeout,,46,32
171,2,2:18.0,,Y. Ferrell makes 2-pt jump shot from 17 ft (assist by S. Curry),46,34
172,2,2:01.0,G. Hayward misses 3-pt jump shot from 23 ft,,46,34
173,2,2:00.0,,Defensive rebound by D. Nowitzki,46,34
174,2,1:42.0,,D. Nowitzki makes 2-pt jump shot from 14 ft,46,36
175,2,1:25.0,G. Hayward misses 3-pt jump shot from 25 ft,,46,36
176,2,1:24.0,,Defensive rebound by S. Curry,46,36
177,2,1:08.0,,H. Barnes makes 3-pt jump shot from 24 ft (assist by D. Nowitzki),46,39
178,2,0:43.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by S. Mack),,49,39
179,2,0:35.0,,Y. Ferrell misses 2-pt layup from 1 ft,49,39
180,2,0:35.0,Defensive rebound by J. Ingles,,49,39
181,2,0:28.0,S. Mack makes 3-pt jump shot from 25 ft (assist by J. Johnson),,52,39
182,2,0:10.0,,Turnover by H. Barnes (bad pass; steal by J. Johnson),52,39
183,2,0:06.0,G. Hayward makes 2-pt dunk at rim (assist by J. Johnson),,54,39
184,2,0:00.0,,Y. Ferrell makes 3-pt jump shot from 28 ft (assist by W. Matthews),54,42
185,3,11:41.0,,Shooting block foul by D. Favors (drawn by H. Barnes),54,42
186,3,11:41.0,,H. Barnes makes free throw 1 of 2,54,43
187,3,11:41.0,,H. Barnes makes free throw 2 of 2,54,44
188,3,11:29.0,Shooting foul by D. Nowitzki (drawn by R. Gobert),,54,44
189,3,11:29.0,R. Gobert makes free throw 1 of 2,,55,44
190,3,11:29.0,R. Gobert makes free throw 2 of 2,,56,44
191,3,11:11.0,,H. Barnes misses 2-pt jump shot from 18 ft,56,44
192,3,11:09.0,Defensive rebound by D. Favors,,56,44
193,3,11:04.0,Turnover by D. Exum (bad pass; steal by Y. Ferrell),,56,44
194,3,10:59.0,,H. Barnes makes 2-pt dunk at rim (assist by Y. Ferrell),56,46
195,3,10:40.0,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),,58,46
196,3,10:23.0,,Turnover by Y. Ferrell (bad pass; steal by G. Hayward),58,46
197,3,10:20.0,G. Hayward makes 2-pt dunk at rim,,60,46
198,3,9:54.0,,W. Matthews misses 3-pt jump shot from 28 ft,60,46
199,3,9:53.0,,Offensive rebound by Team,60,46
200,3,9:53.0,,Turnover by Team (shot clock),60,46
201,3,9:39.0,D. Exum makes 2-pt hook shot from 9 ft,,62,46
202,3,9:17.0,,H. Barnes makes 2-pt layup from 2 ft (assist by Y. Ferrell),62,48
203,3,8:56.0,Turnover by R. Gobert (lost ball; steal by D. Nowitzki),,62,48
204,3,8:39.0,,D. Nowitzki misses 2-pt jump shot from 9 ft,62,48
205,3,8:38.0,Defensive rebound by R. Gobert,,62,48
206,3,8:31.0,Offensive foul by R. Gobert (drawn by Y. Ferrell),,62,48
207,3,8:31.0,Turnover by R. Gobert (offensive foul),,62,48
208,3,8:18.0,,Turnover by S. Curry (bad pass; steal by J. Ingles),62,48
209,3,8:12.0,G. Hayward makes 3-pt jump shot from 26 ft (assist by J. Ingles),,65,48
210,3,8:12.0,,Dallas full timeout,65,48
211,3,8:12.0,,D. Harris enters the game for Y. Ferrell,65,48
212,3,8:01.0,,Offensive foul by D. Nowitzki (drawn by R. Gobert),65,48
213,3,8:01.0,,Turnover by D. Nowitzki (offensive foul),65,48
214,3,7:48.0,D. Favors makes 2-pt dunk at rim (assist by R. Gobert),,67,48
215,3,7:28.0,,Turnover by S. Curry (bad pass; steal by D. Favors),67,48
216,3,7:11.0,G. Hayward makes 2-pt layup from 1 ft (assist by J. Ingles),,69,48
217,3,7:00.0,,W. Matthews makes 2-pt layup at rim (assist by S. Curry),69,50
218,3,6:48.0,G. Hayward makes 2-pt layup from 2 ft (assist by R. Gobert),,71,50
219,3,6:44.0,,Dallas full timeout,71,50
220,3,6:44.0,,J. Anderson enters the game for S. Curry,71,50
221,3,6:44.0,S. Mack enters the game for D. Favors,,71,50
222,3,6:44.0,B. Diaw enters the game for D. Exum,,71,50
223,3,6:36.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by J. Anderson),71,53
224,3,6:09.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by S. Mack),,74,53
225,3,6:02.0,,Shooting foul by S. Mack (drawn by D. Harris),74,53
226,3,6:02.0,,D. Harris makes free throw 1 of 2,74,54
227,3,6:02.0,,D. Harris makes free throw 2 of 2,74,55
228,3,5:52.0,Turnover by B. Diaw (offensive foul),,74,55
229,3,5:52.0,Offensive foul by B. Diaw (drawn by W. Matthews),,74,55
230,3,5:43.0,,D. Nowitzki misses 2-pt jump shot from 17 ft,74,55
231,3,5:42.0,Defensive rebound by R. Gobert,,74,55
232,3,5:29.0,J. Ingles misses 3-pt jump shot from 23 ft,,74,55
233,3,5:27.0,,Defensive rebound by D. Harris,74,55
234,3,5:17.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Harris),74,58
235,3,4:58.0,J. Ingles misses 2-pt jump shot from 5 ft,,74,58
236,3,4:58.0,,Defensive rebound by Team,74,58
237,3,4:58.0,Loose ball foul by R. Gobert (drawn by D. Nowitzki),,74,58
238,3,4:58.0,A. Burks enters the game for J. Ingles,,74,58
239,3,4:51.0,,D. Harris makes 2-pt layup from 2 ft,74,60
240,3,4:50.0,Utah full timeout,,74,60
241,3,4:50.0,,S. Mejri enters the game for D. Nowitzki,74,60
242,3,4:38.0,Personal foul by D. Harris (drawn by G. Hayward),,74,60
243,3,4:27.0,G. Hayward misses 3-pt jump shot from 25 ft,,74,60
244,3,4:26.0,,Defensive rebound by H. Barnes,74,60
245,3,4:02.0,,D. Harris misses 2-pt jump shot from 17 ft,74,60
246,3,4:01.0,Defensive rebound by B. Diaw,,74,60
247,3,3:56.0,Turnover by R. Gobert (lost ball; steal by D. Harris),,74,60
248,3,3:34.0,,W. Matthews makes 2-pt jump shot from 6 ft (assist by H. Barnes),74,62
249,3,3:16.0,B. Diaw makes 2-pt hook shot from 5 ft,,76,62
250,3,3:03.0,,W. Matthews makes 2-pt jump shot from 18 ft,76,64
251,3,2:45.0,Turnover by B. Diaw (bad pass; steal by J. Anderson),,76,64
252,3,2:42.0,,Personal foul by R. Gobert (drawn by J. Anderson),76,64
253,3,2:42.0,J. Johnson enters the game for G. Hayward,,76,64
254,3,2:42.0,D. Favors enters the game for R. Gobert,,76,64
255,3,2:33.0,,J. Anderson misses 3-pt jump shot from 23 ft,76,64
256,3,2:33.0,Defensive rebound by Team,,76,64
257,3,2:13.0,D. Favors misses 2-pt jump shot from 20 ft,,76,64
258,3,2:13.0,,Defensive rebound by J. Anderson,76,64
259,3,2:04.0,,W. Matthews makes 2-pt jump shot from 17 ft,76,66
260,3,1:48.0,A. Burks misses 2-pt jump shot from 8 ft,,76,66
261,3,1:46.0,Offensive rebound by D. Favors,,76,66
262,3,1:46.0,D. Favors misses 2-pt layup from 3 ft,,76,66
263,3,1:45.0,Offensive rebound by D. Favors,,76,66
264,3,1:45.0,D. Favors misses 2-pt layup from 1 ft,,76,66
265,3,1:44.0,,Defensive rebound by H. Barnes,76,66
266,3,1:36.0,,W. Matthews misses 3-pt jump shot from 27 ft,76,66
267,3,1:35.0,Defensive rebound by S. Mack,,76,66
268,3,1:21.0,D. Favors misses 2-pt dunk at rim (block by S. Mejri),,76,66
269,3,1:20.0,Offensive rebound by S. Mack,,76,66
270,3,1:12.0,A. Burks misses 3-pt jump shot from 24 ft,,76,66
271,3,1:12.0,Offensive rebound by D. Favors,,76,66
272,3,1:11.0,Shooting foul by J. Anderson (drawn by D. Favors),,76,66
273,3,1:11.0,D. Favors makes 2-pt layup from 1 ft,,78,66
274,3,1:11.0,D. Favors misses free throw 1 of 1,,78,66
275,3,1:11.0,J. Ingles enters the game for B. Diaw,,78,66
276,3,1:11.0,,Y. Ferrell enters the game for W. Matthews,78,66
277,3,1:11.0,,S. Curry enters the game for H. Barnes,78,66
278,3,1:11.0,,D. Nowitzki enters the game for D. Harris,78,66
279,3,1:10.0,,Defensive rebound by D. Nowitzki,78,66
280,3,0:49.0,,Y. Ferrell misses 3-pt jump shot from 27 ft,78,66
281,3,0:47.0,,Offensive rebound by S. Curry,78,66
282,3,0:40.0,,S. Curry misses 3-pt jump shot from 26 ft,78,66
283,3,0:39.0,Defensive rebound by A. Burks,,78,66
284,3,0:35.0,,Offensive charge foul by A. Burks (drawn by J. Anderson),78,66
285,3,0:35.0,Turnover by A. Burks (offensive foul),,78,66
286,3,0:18.0,,Personal foul by S. Mack (drawn by D. Nowitzki),78,66
287,3,0:18.0,,D. Nowitzki makes free throw 1 of 2,78,67
288,3,0:18.0,,D. Finney-Smith enters the game for S. Mejri,78,67
289,3,0:18.0,,D. Nowitzki makes free throw 2 of 2,78,68
290,3,0:01.0,Turnover by J. Johnson (bad pass; steal by Y. Ferrell),,78,68
291,4,11:40.0,A. Burks misses 2-pt jump shot from 18 ft,,78,68
292,4,11:38.0,,Defensive rebound by D. Nowitzki,78,68
293,4,11:20.0,,Shooting foul by D. Exum (drawn by D. Finney-Smith),78,68
294,4,11:20.0,,D. Finney-Smith misses free throw 1 of 2,78,68
295,4,11:20.0,,Offensive rebound by Team,78,68
296,4,11:20.0,,D. Finney-Smith misses free throw 2 of 2,78,68
297,4,11:19.0,,Offensive rebound by J. Anderson,78,68
298,4,11:18.0,,J. Anderson makes 2-pt dunk at rim,78,70
299,4,11:13.0,Turnover by D. Exum (bad pass; steal by Y. Ferrell),,78,70
300,4,11:13.0,,Shooting foul by D. Exum (drawn by Y. Ferrell),78,70
301,4,11:13.0,,Y. Ferrell makes free throw 1 of 2,78,71
302,4,11:13.0,,Y. Ferrell makes free throw 2 of 2,78,72
303,4,10:49.0,J. Johnson makes 2-pt jump shot from 14 ft,,80,72
304,4,10:26.0,,D. Nowitzki misses 2-pt jump shot from 20 ft,80,72
305,4,10:25.0,,Offensive rebound by D. Finney-Smith,80,72
306,4,10:20.0,,D. Finney-Smith misses 3-pt jump shot from 26 ft,80,72
307,4,10:19.0,,Offensive rebound by Team,80,72
308,4,10:19.0,Loose ball foul by D. Favors (drawn by D. Nowitzki),,80,72
309,4,10:06.0,,Shooting foul by A. Burks (drawn by S. Curry),80,72
310,4,10:06.0,,S. Curry makes free throw 1 of 2,80,73
311,4,10:06.0,R. Gobert enters the game for D. Favors,,80,73
312,4,10:06.0,,S. Curry makes free throw 2 of 2,80,74
313,4,9:53.0,Shooting foul by D. Nowitzki (drawn by R. Gobert),,80,74
314,4,9:53.0,R. Gobert misses free throw 1 of 2,,80,74
315,4,9:53.0,Offensive rebound by Team,,80,74
316,4,9:53.0,R. Gobert makes free throw 2 of 2,,81,74
317,4,9:38.0,,Turnover by S. Curry (traveling),81,74
318,4,9:38.0,G. Hayward enters the game for A. Burks,,81,74
319,4,9:15.0,G. Hayward misses 3-pt jump shot from 24 ft,,81,74
320,4,9:15.0,Offensive rebound by R. Gobert,,81,74
321,4,9:10.0,R. Gobert misses 2-pt layup from 1 ft,,81,74
322,4,9:09.0,Offensive rebound by R. Gobert,,81,74
323,4,9:08.0,Turnover by R. Gobert (lost ball; steal by D. Finney-Smith),,81,74
324,4,8:49.0,,D. Nowitzki makes 2-pt jump shot from 7 ft (assist by S. Curry),81,76
325,4,8:49.0,Utah full timeout,,81,76
326,4,8:49.0,,W. Matthews enters the game for J. Anderson,81,76
327,4,8:49.0,S. Mack enters the game for D. Exum,,81,76
328,4,8:29.0,J. Ingles makes 2-pt jump shot from 18 ft (assist by S. Mack),,83,76
329,4,8:17.0,,S. Curry makes 3-pt jump shot from 26 ft,83,79
330,4,7:58.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by S. Mack),,86,79
331,4,7:42.0,,Shooting foul by S. Mack (drawn by D. Nowitzki),86,79
332,4,7:42.0,,D. Nowitzki makes free throw 1 of 2,86,80
333,4,7:42.0,,D. Harris enters the game for Y. Ferrell,86,80
334,4,7:42.0,,H. Barnes enters the game for D. Finney-Smith,86,80
335,4,7:42.0,,D. Nowitzki makes free throw 2 of 2,86,81
336,4,7:22.0,R. Gobert misses 2-pt hook shot from 4 ft,,86,81
337,4,7:20.0,,Defensive rebound by W. Matthews,86,81
338,4,7:09.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by W. Matthews),86,83
339,4,6:58.0,Personal foul by W. Matthews (drawn by G. Hayward),,86,83
340,4,6:58.0,,S. Mejri enters the game for D. Nowitzki,86,83
341,4,6:48.0,Turnover by G. Hayward (lost ball),,86,83
342,4,6:31.0,,D. Harris misses 2-pt jump shot from 21 ft,86,83
343,4,6:30.0,Defensive rebound by R. Gobert,,86,83
344,4,6:21.0,S. Mack misses 2-pt jump shot from 11 ft,,86,83
345,4,6:20.0,,Defensive rebound by W. Matthews,86,83
346,4,6:16.0,,Personal foul by S. Mack (drawn by W. Matthews),86,83
347,4,6:16.0,,W. Matthews makes free throw 1 of 2,86,84
348,4,6:16.0,A. Burks enters the game for S. Mack,,86,84
349,4,6:16.0,D. Favors enters the game for J. Johnson,,86,84
350,4,6:16.0,,W. Matthews makes free throw 2 of 2,86,85
351,4,5:56.0,G. Hayward misses 2-pt jump shot from 19 ft,,86,85
352,4,5:54.0,Offensive rebound by J. Ingles,,86,85
353,4,5:50.0,J. Ingles misses 3-pt jump shot from 31 ft,,86,85
354,4,5:48.0,,Defensive rebound by D. Harris,86,85
355,4,5:41.0,,D. Harris misses 2-pt jump shot from 7 ft,86,85
356,4,5:40.0,Defensive rebound by R. Gobert,,86,85
357,4,5:37.0,Shooting foul by H. Barnes (drawn by R. Gobert),,86,85
358,4,5:37.0,Official timeout,,86,85
359,4,5:37.0,R. Gobert makes free throw 1 of 2,,87,85
360,4,5:37.0,R. Gobert makes free throw 2 of 2,,88,85
361,4,5:26.0,,H. Barnes makes 2-pt dunk at rim (assist by W. Matthews),88,87
362,4,5:08.0,A. Burks makes 2-pt jump shot from 12 ft,,90,87
363,4,5:08.0,Shooting foul by D. Harris (drawn by A. Burks),,90,87
364,4,5:08.0,A. Burks makes free throw 1 of 1,,91,87
365,4,4:49.0,,H. Barnes misses 2-pt jump shot from 17 ft,91,87
366,4,4:47.0,Defensive rebound by A. Burks,,91,87
367,4,4:29.0,R. Gobert misses 2-pt layup from 3 ft (block by S. Mejri),,91,87
368,4,4:27.0,,Defensive rebound by W. Matthews,91,87
369,4,4:18.0,,H. Barnes makes 2-pt layup at rim (assist by W. Matthews),91,89
370,4,3:59.0,Shooting foul by D. Harris (drawn by G. Hayward),,91,89
371,4,3:59.0,G. Hayward makes free throw 1 of 2,,92,89
372,4,3:59.0,G. Hayward misses free throw 2 of 2,,92,89
373,4,3:59.0,,D. Nowitzki enters the game for S. Mejri,92,89
374,4,3:59.0,,Y. Ferrell enters the game for D. Harris,92,89
375,4,3:58.0,,Defensive rebound by S. Curry,92,89
376,4,3:48.0,,Y. Ferrell misses 2-pt jump shot from 21 ft,92,89
377,4,3:47.0,Defensive rebound by G. Hayward,,92,89
378,4,3:35.0,J. Ingles misses 3-pt jump shot from 24 ft,,92,89
379,4,3:35.0,,Defensive rebound by H. Barnes,92,89
380,4,3:12.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,92,89
381,4,3:10.0,Defensive rebound by R. Gobert,,92,89
