,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
118,2,7:28.0,,Defensive rebound by R. McGruder,43,23
119,2,7:11.0,,G. Dragić misses 2-pt jump shot from 19 ft,43,23
120,2,7:10.0,Defensive rebound by Team,,43,23
121,2,7:10.0,,Loose ball foul by R. McGruder (drawn by K. Olynyk),43,23
122,2,6:58.0,Turnover by M. Smart (lost ball; steal by T. Johnson),,43,23
123,2,6:41.0,,Shooting foul by K. Olynyk (drawn by H. Whiteside),43,23
124,2,6:41.0,,H. Whiteside misses free throw 1 of 2,43,23
125,2,6:41.0,,Offensive rebound by Team,43,23
126,2,6:41.0,,H. Whiteside makes free throw 2 of 2,43,24
127,2,6:19.0,M. Smart makes 2-pt jump shot from 8 ft,,45,24
128,2,5:56.0,,Turnover by G. Dragić (traveling),45,24
129,2,5:56.0,,Miami full timeout,45,24
130,2,5:44.0,Turnover by K. Olynyk (traveling),,45,24
131,2,5:32.0,,T. Johnson makes 2-pt jump shot from 20 ft,45,26
132,2,5:17.0,K. Olynyk misses 2-pt layup from 2 ft,,45,26
133,2,5:16.0,,Defensive rebound by G. Dragić,45,26
134,2,4:56.0,,H. Whiteside misses 2-pt layup from 3 ft,45,26
135,2,4:55.0,,Offensive rebound by J. Winslow,45,26
136,2,4:51.0,,Turnover by H. Whiteside (3 sec),45,26
137,2,4:51.0,A. Johnson enters the game for K. Olynyk,,45,26
138,2,4:51.0,I. Thomas enters the game for T. Rozier,,45,26
139,2,4:33.0,M. Smart makes 2-pt jump shot from 5 ft,,47,26
140,2,4:19.0,,R. McGruder makes 3-pt jump shot from 23 ft (assist by G. Dragić),47,29
141,2,4:13.0,J. Brown misses 2-pt layup from 2 ft,,47,29
142,2,4:12.0,,Defensive rebound by R. McGruder,47,29
143,2,4:06.0,,T. Johnson misses 3-pt jump shot from 25 ft,47,29
144,2,4:05.0,Defensive rebound by Team,,47,29
145,2,4:05.0,,Loose ball foul by H. Whiteside (drawn by A. Johnson),47,29
146,2,4:05.0,A. Horford enters the game for M. Smart,,47,29
147,2,4:05.0,A. Bradley enters the game for J. Jerebko,,47,29
148,2,4:05.0,J. Crowder enters the game for J. Brown,,47,29
149,2,3:52.0,I. Thomas makes 2-pt jump shot from 10 ft,,49,29
150,2,3:31.0,,H. Whiteside makes 2-pt hook shot from 5 ft (assist by G. Dragić),49,31
151,2,3:12.0,A. Bradley makes 2-pt jump shot from 22 ft (assist by A. Horford),,51,31
152,2,2:56.0,,G. Dragić misses 2-pt jump shot from 16 ft,51,31
153,2,2:55.0,Defensive rebound by J. Crowder,,51,31
154,2,2:46.0,I. Thomas misses 2-pt jump shot from 18 ft,,51,31
155,2,2:45.0,,Defensive rebound by J. Winslow,51,31
156,2,2:41.0,,Turnover by J. Winslow (bad pass; steal by J. Crowder),51,31
157,2,2:36.0,I. Thomas misses 2-pt layup from 2 ft,,51,31
158,2,2:35.0,,Defensive rebound by R. McGruder,51,31
159,2,2:29.0,,J. Winslow makes 2-pt layup from 1 ft (assist by R. McGruder),51,33
160,2,2:18.0,Personal foul by J. Winslow (drawn by A. Horford),,51,33
161,2,2:18.0,Boston full timeout,,51,33
162,2,2:18.0,,J. Richardson enters the game for T. Johnson,51,33
163,2,2:12.0,A. Bradley makes 2-pt jump shot from 22 ft (assist by J. Crowder),,53,33
164,2,1:57.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),53,35
165,2,1:39.0,Shooting foul by G. Dragić (drawn by J. Crowder),,53,35
166,2,1:39.0,J. Crowder misses free throw 1 of 2,,53,35
167,2,1:39.0,Offensive rebound by Team,,53,35
168,2,1:39.0,J. Crowder makes free throw 2 of 2,,54,35
169,2,1:26.0,,Turnover by G. Dragić (lost ball; steal by A. Bradley),54,35
170,2,1:22.0,Turnover by A. Bradley (lost ball; steal by J. Winslow),,54,35
171,2,1:17.0,,G. Dragić makes 2-pt layup from 1 ft,54,37
172,2,0:59.0,A. Bradley misses 2-pt jump shot from 18 ft,,54,37
173,2,0:58.0,,Defensive rebound by J. Winslow,54,37
174,2,0:51.0,,H. Whiteside makes 2-pt dunk at rim (assist by J. Winslow),54,39
175,2,0:33.0,A. Johnson makes 2-pt hook shot from 5 ft (assist by I. Thomas),,56,39
176,2,0:09.0,,J. Richardson misses 3-pt jump shot from 24 ft,56,39
177,2,0:08.0,,Offensive rebound by R. McGruder,56,39
178,2,0:07.0,,R. McGruder makes 2-pt dunk at rim,56,41
179,2,0:07.0,Boston full timeout,,56,41
180,2,0:07.0,,T. Johnson enters the game for R. McGruder,56,41
181,2,0:07.0,,J. Johnson enters the game for H. Whiteside,56,41
182,2,0:07.0,T. Rozier enters the game for A. Johnson,,56,41
183,2,0:01.0,I. Thomas misses 2-pt layup from 2 ft,,56,41
184,2,0:00.0,Offensive rebound by A. Horford,,56,41
185,2,0:00.0,A. Horford makes 2-pt layup from 1 ft,,58,41
186,3,11:45.0,,Personal foul by A. Johnson (drawn by G. Dragić),58,41
187,3,11:38.0,,J. Richardson makes 2-pt jump shot from 16 ft (assist by G. Dragić),58,43
188,3,11:15.0,A. Bradley misses 3-pt jump shot from 25 ft,,58,43
189,3,11:14.0,,Defensive rebound by H. Whiteside,58,43
190,3,11:01.0,,J. Richardson misses 2-pt layup from 2 ft,58,43
191,3,11:00.0,Defensive rebound by A. Horford,,58,43
192,3,10:49.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by A. Horford),,61,43
193,3,10:30.0,,G. Dragić misses 2-pt jump shot from 16 ft,61,43
194,3,10:29.0,Defensive rebound by A. Bradley,,61,43
195,3,10:22.0,I. Thomas misses 3-pt jump shot from 26 ft,,61,43
196,3,10:21.0,,Defensive rebound by R. McGruder,61,43
197,3,10:12.0,,G. Dragić makes 2-pt layup from 1 ft (assist by J. McRoberts),61,45
198,3,9:55.0,J. Crowder misses 2-pt jump shot from 20 ft,,61,45
199,3,9:54.0,,Defensive rebound by H. Whiteside,61,45
200,3,9:40.0,,H. Whiteside makes 2-pt hook shot from 8 ft (assist by J. McRoberts),61,47
201,3,9:40.0,Boston full timeout,,61,47
202,3,9:28.0,J. Crowder makes 2-pt layup from 3 ft (assist by A. Johnson),,63,47
203,3,9:09.0,Offensive charge foul by G. Dragić (drawn by I. Thomas),,63,47
204,3,9:09.0,,Turnover by G. Dragić (offensive foul),63,47
205,3,8:51.0,A. Horford misses 3-pt jump shot from 25 ft,,63,47
206,3,8:50.0,,Defensive rebound by H. Whiteside,63,47
207,3,8:46.0,,Personal foul by A. Bradley (drawn by G. Dragić),63,47
208,3,8:35.0,,J. McRoberts makes 3-pt jump shot from 25 ft (assist by G. Dragić),63,50
209,3,8:21.0,A. Horford misses 2-pt jump shot from 10 ft,,63,50
210,3,8:20.0,,Defensive rebound by H. Whiteside,63,50
211,3,8:19.0,,G. Dragić misses 2-pt layup from 1 ft,63,50
212,3,8:18.0,Defensive rebound by A. Johnson,,63,50
213,3,8:17.0,Turnover by A. Johnson (lost ball),,63,50
214,3,8:12.0,,H. Whiteside makes 2-pt layup from 1 ft (assist by G. Dragić),63,52
215,3,7:51.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by I. Thomas),,66,52
216,3,7:36.0,,G. Dragić misses 2-pt jump shot from 18 ft,66,52
217,3,7:35.0,Defensive rebound by A. Bradley,,66,52
218,3,7:26.0,I. Thomas makes 2-pt jump shot from 17 ft (assist by A. Horford),,68,52
219,3,7:25.0,,Miami full timeout,68,52
220,3,7:09.0,,Shooting foul by A. Johnson (drawn by R. McGruder),68,52
221,3,7:09.0,,R. McGruder makes free throw 1 of 2,68,53
222,3,7:09.0,,R. McGruder makes free throw 2 of 2,68,54
223,3,6:49.0,A. Johnson misses 2-pt hook shot from 9 ft,,68,54
224,3,6:46.0,,Defensive rebound by H. Whiteside,68,54
225,3,6:32.0,,J. McRoberts misses 2-pt jump shot from 13 ft,68,54
226,3,6:31.0,Defensive rebound by A. Johnson,,68,54
227,3,6:20.0,A. Horford misses 2-pt jump shot from 13 ft,,68,54
228,3,6:19.0,Offensive rebound by J. Crowder,,68,54
229,3,6:14.0,I. Thomas misses 3-pt jump shot from 24 ft,,68,54
230,3,6:13.0,,Defensive rebound by H. Whiteside,68,54
231,3,6:04.0,,J. McRoberts makes 3-pt jump shot from 25 ft (assist by G. Dragić),68,57
232,3,5:48.0,Turnover by I. Thomas (bad pass),,68,57
233,3,5:48.0,,T. Johnson enters the game for J. Richardson,68,57
234,3,5:48.0,J. Jerebko enters the game for A. Johnson,,68,57
235,3,5:31.0,,T. Johnson misses 3-pt jump shot from 23 ft,68,57
236,3,5:30.0,Defensive rebound by A. Horford,,68,57
237,3,5:07.0,J. Crowder misses 3-pt jump shot from 24 ft,,68,57
238,3,5:06.0,Offensive rebound by A. Bradley,,68,57
239,3,5:05.0,A. Bradley makes 2-pt jump shot from 3 ft,,70,57
240,3,4:53.0,,J. McRoberts misses 3-pt jump shot from 26 ft,70,57
241,3,4:52.0,Defensive rebound by A. Horford,,70,57
242,3,4:45.0,J. Jerebko misses 3-pt jump shot from 23 ft,,70,57
243,3,4:44.0,,Defensive rebound by H. Whiteside,70,57
244,3,4:37.0,,G. Dragić makes 2-pt layup from 1 ft,70,59
245,3,4:20.0,Shooting foul by H. Whiteside (drawn by A. Horford),,70,59
246,3,4:20.0,A. Horford makes free throw 1 of 2,,71,59
247,3,4:20.0,M. Smart enters the game for I. Thomas,,71,59
248,3,4:20.0,,J. Johnson enters the game for J. McRoberts,71,59
249,3,4:20.0,,J. Winslow enters the game for R. McGruder,71,59
250,3,4:20.0,A. Horford makes free throw 2 of 2,,72,59
251,3,3:59.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by T. Johnson),72,62
252,3,3:41.0,A. Horford misses 3-pt jump shot from 25 ft,,72,62
253,3,3:40.0,Offensive rebound by M. Smart,,72,62
254,3,3:34.0,J. Jerebko misses 2-pt layup from 1 ft,,72,62
255,3,3:33.0,,Defensive rebound by G. Dragić,72,62
256,3,3:29.0,,Turnover by J. Winslow (bad pass; steal by J. Crowder),72,62
257,3,3:27.0,Personal foul by G. Dragić (drawn by M. Smart),,72,62
258,3,3:16.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by A. Horford),,74,62
259,3,3:03.0,,G. Dragić makes 3-pt jump shot from 25 ft (assist by J. Johnson),74,65
260,3,2:53.0,Personal foul by G. Dragić (drawn by A. Horford),,74,65
261,3,2:53.0,K. Olynyk enters the game for A. Horford,,74,65
262,3,2:53.0,,J. Richardson enters the game for G. Dragić,74,65
263,3,2:48.0,A. Bradley misses 2-pt jump shot from 21 ft,,74,65
264,3,2:47.0,,Defensive rebound by H. Whiteside,74,65
265,3,2:38.0,,Turnover by H. Whiteside (offensive foul),74,65
266,3,2:38.0,Flagrant foul type 1 by H. Whiteside (drawn by K. Olynyk),,74,65
267,3,2:38.0,K. Olynyk misses flagrant free throw 1 of 2,,74,65
268,3,2:38.0,Offensive rebound by Team,,74,65
269,3,2:38.0,K. Olynyk makes flagrant free throw 2 of 2,,75,65
270,3,2:27.0,J. Crowder misses 3-pt jump shot from 24 ft,,75,65
271,3,2:26.0,,Defensive rebound by H. Whiteside,75,65
272,3,2:14.0,,J. Richardson misses 3-pt jump shot from 26 ft,75,65
273,3,2:13.0,,Offensive rebound by H. Whiteside,75,65
274,3,2:11.0,,H. Whiteside makes 2-pt layup from 2 ft,75,67
275,3,1:57.0,M. Smart misses 2-pt hook shot from 8 ft,,75,67
276,3,1:56.0,,Defensive rebound by H. Whiteside,75,67
277,3,1:47.0,,Turnover by T. Johnson (bad pass; steal by J. Crowder),75,67
278,3,1:40.0,Personal foul by T. Johnson (drawn by K. Olynyk),,75,67
279,3,1:40.0,K. Olynyk makes free throw 1 of 2,,76,67
280,3,1:40.0,K. Olynyk misses free throw 2 of 2,,76,67
281,3,1:39.0,,Defensive rebound by J. Johnson,76,67
282,3,1:27.0,,Turnover by T. Johnson (bad pass; steal by K. Olynyk),76,67
283,3,1:19.0,K. Olynyk misses 2-pt layup from 3 ft,,76,67
284,3,1:18.0,,Defensive rebound by H. Whiteside,76,67
285,3,1:17.0,,Turnover by J. Winslow (lost ball),76,67
286,3,1:00.0,M. Smart misses 2-pt layup from 2 ft,,76,67
287,3,0:59.0,,Defensive rebound by T. Johnson,76,67
288,3,0:49.0,,Turnover by J. Johnson (jump ball violation.),76,67
289,3,0:49.0,,Technical foul by Team,76,67
290,3,0:49.0,T. Rozier enters the game for A. Bradley,,76,67
291,3,0:49.0,J. Crowder makes technical free throw,,77,67
292,3,0:43.0,K. Olynyk misses 3-pt jump shot from 24 ft,,77,67
293,3,0:42.0,,Defensive rebound by Team,77,67
294,3,0:29.0,,Shooting foul by J. Jerebko (drawn by H. Whiteside),77,67
295,3,0:29.0,,H. Whiteside makes free throw 1 of 2,77,68
296,3,0:29.0,T. Zeller enters the game for K. Olynyk,,77,67
297,3,0:29.0,,H. Whiteside makes free throw 2 of 2,77,69
298,3,0:12.0,J. Crowder misses 3-pt jump shot from 26 ft,,77,69
299,3,0:11.0,,Defensive rebound by H. Whiteside,77,69
300,3,0:04.0,,J. Johnson makes 2-pt layup from 2 ft,77,71
301,3,0:01.0,M. Smart misses 2-pt jump shot from 22 ft (block by T. Johnson),,77,71
302,3,0:00.0,Offensive rebound by Team,,77,71
303,4,11:44.0,Shooting foul by J. Johnson (drawn by I. Thomas),,77,71
304,4,11:44.0,I. Thomas makes free throw 1 of 2,,78,71
305,4,11:44.0,I. Thomas makes free throw 2 of 2,,79,71
306,4,11:29.0,,Shooting foul by J. Jerebko (drawn by H. Whiteside),79,71
307,4,11:29.0,,H. Whiteside misses free throw 1 of 2,79,71
308,4,11:29.0,,Offensive rebound by Team,79,71
309,4,11:29.0,,H. Whiteside misses free throw 2 of 2,79,71
310,4,11:28.0,Defensive rebound by I. Thomas,,79,71
311,4,11:08.0,M. Smart misses 2-pt jump shot from 16 ft,,79,71
312,4,11:07.0,Offensive rebound by J. Jerebko,,79,71
313,4,10:56.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by M. Smart),,82,71
314,4,10:37.0,,Shooting block foul by J. Jerebko (drawn by J. Winslow),82,71
315,4,10:37.0,,J. Winslow makes free throw 1 of 2,82,72
316,4,10:37.0,,J. Winslow misses free throw 2 of 2,82,72
317,4,10:36.0,Defensive rebound by T. Zeller,,82,72
318,4,10:21.0,Personal foul by J. Richardson (drawn by I. Thomas),,82,72
319,4,10:21.0,,R. McGruder enters the game for T. Johnson,82,72
320,4,10:14.0,T. Zeller misses 3-pt jump shot from 25 ft,,82,72
321,4,10:13.0,,Defensive rebound by H. Whiteside,82,72
322,4,10:02.0,,J. Richardson misses 3-pt jump shot from 24 ft,82,72
323,4,10:01.0,Defensive rebound by M. Smart,,82,72
324,4,9:48.0,T. Rozier makes 2-pt layup from 1 ft,,84,72
325,4,9:29.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by R. McGruder),84,75
326,4,9:10.0,I. Thomas makes 3-pt jump shot from 25 ft,,87,75
327,4,8:49.0,,J. Johnson misses 2-pt jump shot from 13 ft,87,75
328,4,8:48.0,Defensive rebound by Team,,87,75
329,4,8:35.0,T. Zeller misses 2-pt hook shot from 7 ft,,87,75
330,4,8:34.0,,Defensive rebound by H. Whiteside,87,75
331,4,8:32.0,,Turnover by J. Johnson (bad pass),87,75
332,4,8:32.0,Official timeout,,87,75
333,4,8:32.0,,G. Dragić enters the game for H. Whiteside,87,75
334,4,8:32.0,A. Horford enters the game for T. Zeller,,87,75
335,4,8:12.0,J. Jerebko makes 2-pt layup from 2 ft (assist by A. Horford),,89,75
336,4,7:51.0,,G. Dragić makes 3-pt jump shot from 24 ft (assist by J. Winslow),89,78
337,4,7:31.0,A. Horford makes 2-pt dunk at rim,,91,78
338,4,7:17.0,,G. Dragić makes 3-pt jump shot from 25 ft,91,81
339,4,7:05.0,Turnover by A. Horford (bad pass; steal by J. Johnson),,91,81
340,4,6:53.0,,J. Johnson makes 2-pt hook shot from 7 ft,91,83
341,4,6:37.0,I. Thomas misses 3-pt jump shot from 25 ft,,91,83
342,4,6:36.0,Offensive rebound by A. Horford,,91,83
343,4,6:33.0,A. Horford makes 2-pt layup from 1 ft,,93,83
344,4,6:17.0,,Shooting foul by J. Jerebko (drawn by J. Winslow),93,83
345,4,6:17.0,,J. Winslow makes free throw 1 of 2,93,84
346,4,6:17.0,,J. Winslow misses free throw 2 of 2,93,84
347,4,6:17.0,A. Bradley enters the game for J. Jerebko,,93,84
348,4,6:17.0,,T. Johnson enters the game for J. Richardson,93,84
349,4,6:17.0,J. Crowder enters the game for I. Thomas,,93,84
350,4,6:16.0,Defensive rebound by A. Horford,,93,84
351,4,5:56.0,,Miami full timeout,93,84
352,4,5:54.0,A. Horford makes 2-pt layup from 1 ft (assist by M. Smart),,95,84
353,4,5:34.0,,J. Winslow misses 2-pt jump shot from 7 ft (block by A. Horford),95,84
354,4,5:29.0,,Offensive rebound by T. Johnson,95,84
355,4,5:27.0,,G. Dragić misses 2-pt jump shot from 20 ft,95,84
356,4,5:26.0,Defensive rebound by Team,,95,84
357,4,5:26.0,Personal foul by J. Winslow (drawn by M. Smart),,95,84
358,4,5:00.0,A. Horford misses 2-pt jump shot from 16 ft,,95,84
359,4,4:59.0,,Defensive rebound by J. Winslow,95,84
360,4,4:56.0,,Turnover by J. Winslow (lost ball),95,84
361,4,4:55.0,,Loose ball foul by J. Winslow (drawn by T. Rozier),95,84
362,4,4:55.0,,H. Whiteside enters the game for R. McGruder,95,84
363,4,4:55.0,,J. Richardson enters the game for J. Johnson,95,84
364,4,4:41.0,A. Horford misses 3-pt jump shot from 24 ft,,95,84
365,4,4:39.0,,Defensive rebound by J. Richardson,95,84
366,4,4:18.0,,H. Whiteside misses 2-pt jump shot from 16 ft,95,84
367,4,4:17.0,Defensive rebound by J. Crowder,,95,84
368,4,3:58.0,A. Bradley misses 2-pt jump shot from 9 ft,,95,84
369,4,3:57.0,,Defensive rebound by H. Whiteside,95,84
370,4,3:51.0,,Personal block foul by A. Bradley (drawn by H. Whiteside),95,84
371,4,3:51.0,I. Thomas enters the game for T. Rozier,,95,84
372,4,3:41.0,,J. Richardson misses 3-pt jump shot from 26 ft,95,84
373,4,3:40.0,Defensive rebound by A. Horford,,95,84
374,4,3:31.0,I. Thomas makes 2-pt layup from 1 ft,,97,84
375,4,3:16.0,,Personal foul by A. Horford (drawn by G. Dragić),97,84
376,4,3:16.0,,G. Dragić misses free throw 1 of 2,97,84
377,4,3:16.0,,Offensive rebound by Team,97,84
378,4,3:16.0,,G. Dragić makes free throw 2 of 2,97,85
379,4,3:04.0,M. Smart misses 2-pt layup from 3 ft (block by J. Winslow),,97,85
380,4,3:03.0,Offensive rebound by J. Crowder,,97,85
381,4,3:02.0,,Flagrant foul type 1 by I. Thomas (drawn by J. Winslow),97,85
