,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
73,1,3:03.0,A. Afflalo enters the game for M. Barnes,,21,17
74,1,3:03.0,T. Lawson enters the game for D. Collison,,21,17
75,1,3:02.0,Defensive rebound by G. Temple,,21,17
76,1,2:57.0,Sacramento full timeout,,21,17
77,1,2:57.0,A. Tolliver enters the game for K. Koufos,,21,17
78,1,2:49.0,D. Cousins makes 2-pt layup from 1 ft (assist by G. Temple),,23,17
79,1,2:23.0,,Turnover by Team (shot clock),23,17
80,1,2:08.0,D. Cousins misses 2-pt jump shot from 8 ft,,23,17
81,1,2:07.0,,Defensive rebound by K. Towns,23,17
82,1,2:00.0,,Personal foul by A. Tolliver (drawn by K. Towns),23,17
83,1,2:00.0,,K. Towns makes free throw 1 of 2,23,18
84,1,2:00.0,W. Cauley-Stein enters the game for D. Cousins,,23,18
85,1,2:00.0,,K. Towns makes free throw 2 of 2,23,19
86,1,1:50.0,T. Lawson misses 2-pt jump shot from 14 ft,,23,19
87,1,1:48.0,,Defensive rebound by K. Towns,23,19
88,1,1:44.0,,K. Towns makes 2-pt layup from 1 ft,23,21
89,1,1:34.0,Personal foul by K. Dunn (drawn by T. Lawson),,23,21
90,1,1:34.0,T. Lawson makes free throw 1 of 2,,24,21
91,1,1:34.0,,N. Bjelica enters the game for K. Towns,24,21
92,1,1:34.0,T. Lawson makes free throw 2 of 2,,25,21
93,1,1:29.0,,K. Dunn makes 2-pt layup from 2 ft,25,23
94,1,1:29.0,,Shooting foul by W. Cauley-Stein (drawn by K. Dunn),25,23
95,1,1:29.0,Sacramento full timeout,,25,23
96,1,1:29.0,,K. Dunn makes free throw 1 of 1,25,24
97,1,1:06.0,A. Afflalo misses 2-pt jump shot from 20 ft,,25,24
98,1,1:05.0,,Defensive rebound by K. Dunn,25,24
99,1,1:01.0,Offensive charge foul by S. Muhammad (drawn by A. Tolliver),,25,24
100,1,1:01.0,,Turnover by S. Muhammad (offensive foul),25,24
101,1,0:46.0,A. Tolliver misses 3-pt jump shot from 25 ft,,25,24
102,1,0:45.0,,Defensive rebound by G. Dieng,25,24
103,1,0:35.0,,Shooting foul by W. Cauley-Stein (drawn by A. Wiggins),25,24
104,1,0:35.0,,A. Wiggins makes free throw 1 of 2,25,25
105,1,0:35.0,,A. Wiggins makes free throw 2 of 2,25,26
106,1,0:14.0,A. Afflalo misses 2-pt jump shot from 7 ft (block by G. Dieng),,25,26
107,1,0:13.0,,Defensive rebound by S. Muhammad,25,26
108,1,0:02.0,,A. Wiggins misses 2-pt jump shot from 19 ft,25,26
109,1,0:01.0,,Offensive rebound by G. Dieng,25,26
110,1,0:00.0,,Turnover by G. Dieng (lost ball; steal by T. Lawson),25,26
111,2,11:41.0,W. Cauley-Stein misses 2-pt layup from 2 ft,,25,26
112,2,11:40.0,,Defensive rebound by N. Bjelica,25,26
113,2,11:24.0,,Shooting foul by G. Temple (drawn by Z. LaVine),25,26
114,2,11:24.0,,Z. LaVine makes free throw 1 of 2,25,27
115,2,11:24.0,,Z. LaVine makes free throw 2 of 2,25,28
116,2,11:13.0,Personal foul by Z. LaVine (drawn by A. Afflalo),,25,28
117,2,11:06.0,Personal foul by K. Dunn (drawn by T. Lawson),,25,28
118,2,10:58.0,A. Afflalo makes 2-pt jump shot from 14 ft,,27,28
119,2,10:38.0,,N. Bjelica misses 2-pt layup from 1 ft (block by W. Cauley-Stein),27,28
120,2,10:37.0,Defensive rebound by W. Cauley-Stein,,27,28
121,2,10:30.0,G. Temple misses 2-pt layup from 1 ft,,27,28
122,2,10:28.0,,Defensive rebound by Z. LaVine,27,28
123,2,10:07.0,,K. Dunn misses 3-pt jump shot from 26 ft,27,28
124,2,10:05.0,,Offensive rebound by C. Aldrich,27,28
125,2,10:04.0,,C. Aldrich misses 2-pt layup from 4 ft,27,28
126,2,10:02.0,Defensive rebound by W. Cauley-Stein,,27,28
127,2,9:55.0,T. Lawson makes 2-pt jump shot from 21 ft,,29,28
128,2,9:39.0,,Z. LaVine makes 3-pt jump shot from 25 ft (assist by K. Dunn),29,31
129,2,9:28.0,W. Cauley-Stein makes 2-pt dunk at rim (assist by T. Lawson),,31,31
130,2,9:11.0,,Turnover by K. Dunn (traveling),31,31
131,2,8:57.0,Sacramento full timeout,,31,31
132,2,8:57.0,,R. Rubio enters the game for K. Dunn,31,31
133,2,8:52.0,G. Temple makes 2-pt jump shot from 13 ft,,33,31
134,2,8:33.0,,N. Bjelica makes 2-pt layup from 2 ft (assist by R. Rubio),33,33
135,2,8:14.0,A. Tolliver misses 2-pt jump shot from 15 ft,,33,33
136,2,8:12.0,,Defensive rebound by C. Aldrich,33,33
137,2,8:05.0,,Turnover by R. Rubio (bad pass),33,33
138,2,8:05.0,,G. Dieng enters the game for C. Aldrich,33,33
139,2,7:49.0,A. Afflalo misses 3-pt jump shot from 24 ft,,33,33
140,2,7:48.0,,Defensive rebound by Z. LaVine,33,33
141,2,7:35.0,,G. Dieng misses 2-pt hook shot from 4 ft,33,33
142,2,7:32.0,,Offensive rebound by R. Rubio,33,33
143,2,7:31.0,,G. Dieng makes 2-pt dunk at rim (assist by R. Rubio),33,35
144,2,7:21.0,T. Lawson misses 2-pt layup from 1 ft,,33,35
145,2,7:20.0,Offensive rebound by G. Temple,,33,35
146,2,7:19.0,G. Temple makes 2-pt layup at rim,,35,35
147,2,7:02.0,,Z. LaVine makes 2-pt jump shot from 18 ft (assist by R. Rubio),35,37
148,2,6:38.0,W. Cauley-Stein misses 2-pt jump shot from 13 ft,,35,37
149,2,6:37.0,,Defensive rebound by G. Dieng,35,37
150,2,6:19.0,,R. Rubio misses 3-pt jump shot from 23 ft,35,37
151,2,6:18.0,Defensive rebound by T. Lawson,,35,37
152,2,6:11.0,Turnover by W. Cauley-Stein (bad pass),,35,37
153,2,6:11.0,,A. Wiggins enters the game for S. Muhammad,35,37
154,2,6:11.0,,K. Towns enters the game for N. Bjelica,35,37
155,2,6:11.0,D. Cousins enters the game for W. Cauley-Stein,,35,37
156,2,5:58.0,,Z. LaVine misses 2-pt jump shot from 7 ft,35,37
157,2,5:57.0,Defensive rebound by D. Cousins,,35,37
158,2,5:47.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by D. Cousins),,38,37
159,2,5:31.0,,A. Wiggins misses 3-pt jump shot from 25 ft,38,37
160,2,5:30.0,,Offensive rebound by Team,38,37
161,2,5:30.0,Loose ball foul by A. Tolliver (drawn by G. Dieng),,38,37
162,2,5:30.0,,Minnesota full timeout,38,37
163,2,5:30.0,M. Barnes enters the game for G. Temple,,38,37
164,2,5:19.0,,K. Towns makes 3-pt jump shot from 25 ft (assist by A. Wiggins),38,40
165,2,5:02.0,M. Barnes makes 3-pt jump shot from 24 ft (assist by T. Lawson),,41,40
166,2,4:48.0,,R. Rubio misses 2-pt jump shot from 16 ft,41,40
167,2,4:47.0,Defensive rebound by M. Barnes,,41,40
168,2,4:36.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by D. Cousins),,44,40
169,2,4:15.0,,Personal foul by A. Afflalo (drawn by Z. LaVine),44,40
170,2,4:15.0,,Z. LaVine makes free throw 1 of 2,44,41
171,2,4:15.0,,Z. LaVine makes free throw 2 of 2,44,42
172,2,4:02.0,Shooting foul by Z. LaVine (drawn by D. Cousins),,44,42
173,2,4:02.0,D. Cousins misses free throw 1 of 2,,44,42
174,2,4:02.0,Offensive rebound by Team,,44,42
175,2,4:02.0,D. Cousins makes free throw 2 of 2,,45,42
176,2,3:54.0,,A. Wiggins misses 2-pt jump shot from 16 ft,45,42
177,2,3:52.0,,Offensive rebound by G. Dieng,45,42
178,2,3:48.0,,K. Towns misses 2-pt jump shot from 4 ft,45,42
179,2,3:47.0,,Offensive rebound by K. Towns,45,42
180,2,3:45.0,,K. Towns makes 2-pt layup from 1 ft,45,44
181,2,3:17.0,T. Lawson misses 3-pt jump shot from 25 ft,,45,44
182,2,3:16.0,,Defensive rebound by Z. LaVine,45,44
183,2,2:58.0,,R. Rubio misses 3-pt jump shot from 23 ft,45,44
184,2,2:57.0,Defensive rebound by M. Barnes,,45,44
185,2,2:55.0,Turnover by M. Barnes (bad pass; steal by R. Rubio),,45,44
186,2,2:53.0,,Shooting block foul by M. Barnes (drawn by A. Wiggins),45,44
187,2,2:53.0,Sacramento full timeout,,45,44
188,2,2:53.0,,A. Wiggins misses free throw 1 of 2,45,44
189,2,2:53.0,,Offensive rebound by Team,45,44
190,2,2:53.0,D. Collison enters the game for T. Lawson,,45,44
191,2,2:53.0,,A. Wiggins makes free throw 2 of 2,45,45
192,2,2:33.0,Turnover by D. Cousins (bad pass),,45,45
193,2,2:21.0,,A. Wiggins misses 2-pt jump shot from 19 ft,45,45
194,2,2:19.0,,Offensive rebound by G. Dieng,45,45
195,2,2:05.0,,G. Dieng misses 2-pt jump shot from 7 ft,45,45
196,2,2:02.0,Defensive rebound by D. Cousins,,45,45
197,2,1:42.0,D. Collison misses 2-pt layup from 2 ft,,45,45
198,2,1:41.0,Offensive rebound by D. Cousins,,45,45
199,2,1:40.0,D. Cousins makes 2-pt layup from 1 ft,,47,45
200,2,1:22.0,,Z. LaVine makes 2-pt jump shot from 16 ft,47,47
201,2,0:58.0,D. Collison misses 2-pt layup from 2 ft,,47,47
202,2,0:57.0,,Defensive rebound by G. Dieng,47,47
203,2,0:53.0,,Z. LaVine makes 2-pt layup at rim (assist by R. Rubio),47,49
204,2,0:46.0,Personal foul by G. Dieng (drawn by D. Cousins),,47,49
205,2,0:44.0,D. Cousins makes 2-pt dunk at rim (assist by M. Barnes),,49,49
206,2,0:37.0,,Z. LaVine makes 3-pt jump shot from 24 ft,49,52
207,2,0:17.0,M. Barnes makes 2-pt layup from 1 ft,,51,52
208,2,0:01.0,,Z. LaVine makes 3-pt jump shot from 25 ft,51,55
209,3,11:42.0,M. Barnes misses 3-pt jump shot from 25 ft,,51,55
210,3,11:41.0,,Defensive rebound by R. Rubio,51,55
211,3,11:26.0,,A. Wiggins makes 2-pt jump shot from 8 ft,51,57
212,3,11:04.0,D. Collison makes 3-pt jump shot from 23 ft (assist by D. Cousins),,54,57
213,3,10:45.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by K. Towns),54,60
214,3,10:18.0,D. Cousins makes 3-pt jump shot from 24 ft,,57,60
215,3,10:01.0,,Z. LaVine misses 3-pt jump shot from 25 ft,57,60
216,3,10:00.0,Defensive rebound by D. Collison,,57,60
217,3,9:52.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by D. Collison),,60,60
218,3,9:27.0,,Personal foul by D. Collison (drawn by R. Rubio),60,60
219,3,9:23.0,,Personal foul by D. Collison (drawn by Z. LaVine),60,60
220,3,9:16.0,,A. Wiggins makes 2-pt jump shot from 6 ft (assist by R. Rubio),60,62
221,3,8:57.0,B. McLemore makes 2-pt layup from 1 ft (assist by D. Cousins),,62,62
222,3,8:43.0,,A. Wiggins misses 2-pt jump shot from 11 ft,62,62
223,3,8:41.0,Defensive rebound by K. Koufos,,62,62
224,3,8:22.0,D. Cousins misses 2-pt jump shot from 6 ft,,62,62
225,3,8:20.0,Offensive rebound by K. Koufos,,62,62
226,3,8:20.0,K. Koufos makes 2-pt layup from 1 ft,,64,62
227,3,7:56.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by K. Towns),64,65
228,3,7:42.0,D. Cousins makes 3-pt jump shot from 24 ft (assist by D. Collison),,67,65
229,3,7:19.0,,A. Wiggins misses 3-pt jump shot from 26 ft,67,65
230,3,7:18.0,,Offensive rebound by K. Towns,67,65
231,3,7:15.0,,K. Towns makes 2-pt jump shot from 9 ft,67,67
232,3,7:05.0,K. Koufos makes 2-pt layup from 1 ft (assist by D. Collison),,69,67
233,3,6:43.0,,K. Towns misses 2-pt jump shot from 18 ft,69,67
234,3,6:42.0,Defensive rebound by M. Barnes,,69,67
235,3,6:35.0,D. Cousins misses 2-pt layup from 1 ft,,69,67
236,3,6:34.0,,Defensive rebound by Team,69,67
237,3,6:23.0,,Personal foul by D. Cousins (drawn by K. Towns),69,67
238,3,6:14.0,,A. Wiggins misses 2-pt layup from 2 ft,69,67
239,3,6:13.0,,Offensive rebound by K. Towns,69,67
240,3,6:12.0,,K. Towns misses 2-pt layup from 2 ft (block by D. Cousins),69,67
241,3,6:10.0,Defensive rebound by B. McLemore,,69,67
242,3,5:59.0,D. Cousins misses 2-pt layup from 1 ft,,69,67
243,3,5:58.0,,Defensive rebound by R. Rubio,69,67
244,3,5:53.0,,Personal foul by K. Koufos (drawn by R. Rubio),69,67
245,3,5:53.0,,Minnesota full timeout,69,67
246,3,5:43.0,,A. Wiggins makes 2-pt jump shot from 13 ft,69,69
247,3,5:26.0,B. McLemore misses 3-pt jump shot from 25 ft,,69,69
248,3,5:25.0,Offensive rebound by D. Cousins,,69,69
249,3,5:24.0,Personal foul by G. Dieng (drawn by D. Cousins),,69,69
250,3,5:11.0,D. Collison misses 3-pt jump shot from 23 ft,,69,69
251,3,5:09.0,Offensive rebound by Team,,69,69
252,3,5:05.0,D. Cousins misses 2-pt jump shot from 11 ft,,69,69
253,3,5:04.0,,Defensive rebound by G. Dieng,69,69
254,3,4:45.0,,R. Rubio makes 3-pt jump shot from 23 ft (assist by G. Dieng),69,72
255,3,4:23.0,Shooting foul by Z. LaVine (drawn by B. McLemore),,69,72
256,3,4:23.0,B. McLemore misses free throw 1 of 2,,69,72
257,3,4:23.0,Offensive rebound by Team,,69,72
258,3,4:23.0,,S. Muhammad enters the game for Z. LaVine,69,72
259,3,4:23.0,B. McLemore makes free throw 2 of 2,,70,72
260,3,4:08.0,,A. Wiggins makes 2-pt jump shot from 9 ft,70,74
261,3,3:52.0,Turnover by M. Barnes (lost ball; steal by G. Dieng),,70,74
262,3,3:48.0,,Turnover by R. Rubio (bad pass),70,74
263,3,3:37.0,B. McLemore misses 3-pt jump shot from 24 ft,,70,74
264,3,3:36.0,,Defensive rebound by G. Dieng,70,74
265,3,3:33.0,,Personal foul by D. Cousins (drawn by R. Rubio),70,74
266,3,3:33.0,,R. Rubio makes free throw 1 of 2,70,75
267,3,3:33.0,A. Tolliver enters the game for D. Cousins,,70,75
268,3,3:33.0,T. Lawson enters the game for D. Collison,,70,75
269,3,3:33.0,A. Afflalo enters the game for B. McLemore,,70,75
270,3,3:33.0,,R. Rubio makes free throw 2 of 2,70,76
271,3,3:20.0,T. Lawson misses 2-pt jump shot from 10 ft,,70,76
272,3,3:19.0,,Defensive rebound by R. Rubio,70,76
273,3,3:15.0,,Shooting foul by A. Tolliver (drawn by S. Muhammad),70,76
274,3,3:15.0,,S. Muhammad makes free throw 1 of 2,70,77
275,3,3:15.0,,S. Muhammad misses free throw 2 of 2,70,77
276,3,3:14.0,Defensive rebound by K. Koufos,,70,77
277,3,2:55.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by M. Barnes),,73,77
278,3,2:34.0,,A. Wiggins misses 3-pt jump shot from 25 ft,73,77
279,3,2:33.0,Defensive rebound by Team,,73,77
280,3,2:33.0,,Loose ball foul by G. Dieng (drawn by A. Tolliver),73,77
281,3,2:33.0,Sacramento full timeout,,73,77
282,3,2:33.0,G. Temple enters the game for M. Barnes,,73,77
283,3,2:18.0,,Violation by R. Rubio (kicked ball),73,77
284,3,2:04.0,Turnover by T. Lawson (lost ball; steal by R. Rubio),,73,77
285,3,1:52.0,,R. Rubio makes 3-pt jump shot from 24 ft (assist by K. Towns),73,80
286,3,1:38.0,A. Tolliver misses 3-pt jump shot from 22 ft,,73,80
287,3,1:37.0,,Defensive rebound by G. Dieng,73,80
288,3,1:25.0,,R. Rubio makes 2-pt layup from 1 ft,73,82
289,3,0:59.0,G. Temple makes 3-pt jump shot from 25 ft (assist by T. Lawson),,76,82
290,3,0:46.0,,S. Muhammad makes 3-pt jump shot from 23 ft (assist by K. Towns),76,85
291,3,0:41.0,Personal foul by S. Muhammad (drawn by G. Temple),,76,85
292,3,0:41.0,,N. Bjelica enters the game for K. Towns,76,85
293,3,0:28.0,T. Lawson makes 2-pt layup from 1 ft,,78,85
294,3,0:04.0,,N. Bjelica misses 3-pt jump shot from 24 ft,78,85
295,3,0:02.0,Defensive rebound by A. Tolliver,,78,85
296,4,11:54.0,,Turnover by K. Dunn (lost ball; steal by T. Lawson),78,85
297,4,11:42.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by D. Cousins),,81,85
298,4,11:21.0,,Z. LaVine makes 2-pt jump shot from 20 ft,81,87
299,4,11:05.0,D. Cousins misses 3-pt jump shot from 24 ft,,81,87
300,4,11:03.0,Offensive rebound by G. Temple,,81,87
301,4,10:58.0,D. Cousins makes 2-pt layup from 1 ft (assist by A. Afflalo),,83,87
302,4,10:58.0,Shooting foul by C. Aldrich (drawn by D. Cousins),,83,87
303,4,10:58.0,,G. Dieng enters the game for C. Aldrich,83,87
304,4,10:58.0,D. Cousins makes free throw 1 of 1,,84,87
305,4,10:45.0,,Shooting foul by A. Afflalo (drawn by S. Muhammad),84,87
306,4,10:45.0,,S. Muhammad makes free throw 1 of 2,84,88
307,4,10:45.0,,S. Muhammad makes free throw 2 of 2,84,89
308,4,10:32.0,D. Cousins makes 2-pt layup from 2 ft (assist by G. Temple),,86,89
309,4,10:09.0,,Z. LaVine makes 3-pt jump shot from 25 ft,86,92
310,4,9:56.0,T. Lawson makes 2-pt layup from 2 ft,,88,92
311,4,9:44.0,,K. Dunn misses 2-pt layup from 2 ft (block by D. Cousins),88,92
312,4,9:42.0,Defensive rebound by T. Lawson,,88,92
313,4,9:36.0,A. Tolliver makes 2-pt layup at rim (assist by T. Lawson),,90,92
314,4,9:36.0,,Minnesota full timeout,90,92
315,4,9:36.0,,A. Wiggins enters the game for S. Muhammad,90,92
316,4,9:36.0,,K. Towns enters the game for N. Bjelica,90,92
317,4,9:21.0,,Z. LaVine misses 2-pt layup from 1 ft,90,92
318,4,9:20.0,,Offensive rebound by K. Dunn,90,92
319,4,9:16.0,,Personal foul by G. Temple (drawn by A. Wiggins),90,92
320,4,9:16.0,,R. Rubio enters the game for K. Dunn,90,92
321,4,9:02.0,,Z. LaVine makes 2-pt jump shot from 22 ft,90,94
322,4,8:46.0,Personal foul by R. Rubio (drawn by T. Lawson),,90,94
323,4,8:39.0,Turnover by D. Cousins (traveling),,90,94
324,4,8:21.0,,K. Towns misses 3-pt jump shot from 25 ft,90,94
325,4,8:20.0,Defensive rebound by G. Temple,,90,94
326,4,8:13.0,Turnover by D. Cousins (3 sec),,90,94
327,4,7:55.0,Offensive charge foul by Z. LaVine (drawn by D. Cousins),,90,94
328,4,7:55.0,,Turnover by Z. LaVine (offensive foul),90,94
329,4,7:55.0,M. Barnes enters the game for A. Afflalo,,90,94
330,4,7:39.0,T. Lawson misses 2-pt layup from 1 ft (block by A. Wiggins),,90,94
331,4,7:38.0,Offensive rebound by Team,,90,94
332,4,7:32.0,D. Cousins makes 2-pt jump shot from 18 ft,,92,94
333,4,7:17.0,,G. Dieng makes 2-pt dunk at rim (assist by R. Rubio),92,96
334,4,6:58.0,A. Tolliver makes 3-pt jump shot from 24 ft (assist by G. Temple),,95,96
335,4,6:34.0,,Z. LaVine misses 3-pt jump shot from 24 ft,95,96
336,4,6:33.0,Defensive rebound by A. Tolliver,,95,96
337,4,6:24.0,D. Cousins makes 2-pt jump shot from 5 ft (assist by M. Barnes),,97,96
338,4,6:24.0,Shooting block foul by G. Dieng (drawn by D. Cousins),,97,96
339,4,6:24.0,D. Cousins makes free throw 1 of 1,,98,96
340,4,6:12.0,,Z. LaVine misses 3-pt jump shot from 25 ft,98,96
341,4,6:11.0,,Offensive rebound by K. Towns,98,96
342,4,6:10.0,,K. Towns makes 2-pt layup from 1 ft,98,98
343,4,5:53.0,T. Lawson makes 3-pt jump shot from 24 ft (assist by M. Barnes),,101,98
344,4,5:35.0,,A. Wiggins misses 3-pt jump shot from 25 ft,101,98
345,4,5:33.0,Defensive rebound by G. Temple,,101,98
346,4,5:29.0,Turnover by M. Barnes (bad pass),,101,98
347,4,5:29.0,,Minnesota full timeout,101,98
348,4,5:17.0,,K. Towns misses 3-pt jump shot from 24 ft,101,98
349,4,5:16.0,Defensive rebound by Team,,101,98
350,4,4:50.0,G. Temple misses 3-pt jump shot from 25 ft,,101,98
351,4,4:49.0,,Defensive rebound by R. Rubio,101,98
352,4,4:39.0,,Z. LaVine makes 3-pt jump shot from 24 ft (assist by R. Rubio),101,101
353,4,4:11.0,T. Lawson makes 3-pt jump shot from 23 ft (assist by D. Cousins),,104,101
354,4,3:58.0,,Personal foul by T. Lawson (drawn by R. Rubio),104,101
355,4,3:44.0,,R. Rubio misses 2-pt jump shot from 20 ft,104,101
356,4,3:43.0,Defensive rebound by A. Tolliver,,104,101
357,4,3:32.0,Personal foul by R. Rubio (drawn by D. Cousins),,104,101
358,4,3:24.0,T. Lawson misses 2-pt jump shot from 19 ft,,104,101
359,4,3:23.0,,Defensive rebound by Z. LaVine,104,101
360,4,3:18.0,,Z. LaVine misses 2-pt layup from 1 ft,104,101
361,4,3:17.0,Defensive rebound by M. Barnes,,104,101
362,4,3:12.0,Sacramento full timeout,,104,101
363,4,3:03.0,D. Cousins makes 2-pt layup from 1 ft (assist by G. Temple),,106,101
364,4,2:39.0,,R. Rubio misses 3-pt jump shot from 24 ft,106,101
365,4,2:38.0,Defensive rebound by Team,,106,101
366,4,2:19.0,D. Cousins misses 3-pt jump shot from 24 ft,,106,101
367,4,2:18.0,,Defensive rebound by Z. LaVine,106,101
368,4,2:10.0,,Shooting foul by M. Barnes (drawn by Z. LaVine),106,101
369,4,2:10.0,,Z. LaVine makes free throw 1 of 2,106,102
370,4,2:10.0,,Z. LaVine makes free throw 2 of 2,106,103
371,4,1:49.0,G. Temple misses 3-pt jump shot from 24 ft,,106,103
372,4,1:48.0,,Defensive rebound by K. Towns,106,103
373,4,1:35.0,,Z. LaVine misses 3-pt jump shot from 24 ft,106,103
374,4,1:34.0,Defensive rebound by D. Cousins,,106,103
375,4,1:18.0,Turnover by D. Cousins (bad pass; steal by R. Rubio),,106,103
376,4,1:09.0,,A. Wiggins misses 3-pt jump shot from 26 ft,106,103
377,4,1:08.0,,Offensive rebound by Team,106,103
