,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,HOUSTON_ACTION,NEW ORLEANS_SCORE,HOUSTON_SCORE
87,1,2:30.0,Shooting foul by N. Hilário (drawn by D. Cousins),,24,18
88,1,2:30.0,D. Cousins makes free throw 1 of 1,,25,18
89,1,2:19.0,,N. Hilário makes 2-pt dunk at rim (assist by L. Williams),25,20
90,1,2:01.0,T. Frazier misses 2-pt jump shot from 11 ft,,25,20
91,1,2:00.0,,Defensive rebound by E. Gordon,25,20
92,1,1:52.0,,Turnover by E. Gordon (bad pass),25,20
93,1,1:38.0,D. Cunningham misses 3-pt jump shot from 24 ft,,25,20
94,1,1:37.0,,Defensive rebound by S. Dekker,25,20
95,1,1:31.0,,Shooting foul by D. Cousins (drawn by J. Harden),25,20
96,1,1:31.0,,J. Harden makes free throw 1 of 2,25,21
97,1,1:31.0,A. Davis enters the game for D. Cousins,,25,21
98,1,1:31.0,J. Holiday enters the game for T. Frazier,,25,21
99,1,1:31.0,,J. Harden makes free throw 2 of 2,25,22
100,1,1:15.0,S. Hill makes 3-pt jump shot from 25 ft (assist by J. Holiday),,28,22
101,1,1:03.0,,J. Harden makes 3-pt jump shot from 26 ft,28,25
102,1,0:48.0,A. Davis misses 2-pt hook shot from 7 ft,,28,25
103,1,0:46.0,,Defensive rebound by J. Harden,28,25
104,1,0:40.0,,J. Harden makes 3-pt jump shot from 28 ft,28,28
105,1,0:32.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by S. Hill),,31,28
106,1,0:27.0,,J. Harden misses 2-pt layup from 3 ft,31,28
107,1,0:26.0,Defensive rebound by D. Cunningham,,31,28
108,1,0:06.0,J. Holiday makes 2-pt jump shot from 20 ft,,33,28
109,1,0:01.0,,L. Williams misses 3-pt jump shot from 24 ft,33,28
110,1,0:01.0,Defensive rebound by A. Davis,,33,28
111,2,11:48.0,A. Davis misses 2-pt layup from 4 ft (block by C. Capela),,33,28
112,2,11:46.0,,Defensive rebound by C. Capela,33,28
113,2,11:38.0,,L. Williams makes 2-pt jump shot from 13 ft,33,30
114,2,11:24.0,J. Crawford misses 3-pt jump shot from 27 ft,,33,30
115,2,11:23.0,,Defensive rebound by C. Capela,33,30
116,2,11:10.0,,Turnover by L. Williams (bad pass; steal by J. Holiday),33,30
117,2,11:03.0,J. Crawford misses 2-pt jump shot from 21 ft,,33,30
118,2,11:02.0,,Defensive rebound by E. Gordon,33,30
119,2,10:57.0,,E. Gordon makes 2-pt layup from 1 ft,33,32
120,2,10:57.0,,Shooting foul by E. Moore (drawn by E. Gordon),33,32
121,2,10:57.0,,E. Gordon misses free throw 1 of 1,33,32
122,2,10:55.0,Defensive rebound by A. Davis,,33,32
123,2,10:42.0,E. Moore misses 2-pt jump shot from 7 ft,,33,32
124,2,10:41.0,,Defensive rebound by E. Gordon,33,32
125,2,10:33.0,,E. Gordon misses 3-pt jump shot from 26 ft,33,32
126,2,10:32.0,,Offensive rebound by C. Capela,33,32
127,2,10:22.0,,Turnover by P. Beverley (bad pass; steal by J. Holiday),33,32
128,2,10:17.0,E. Moore makes 2-pt layup from 1 ft (assist by J. Holiday),,35,32
129,2,10:07.0,,Turnover by P. Beverley (traveling),35,32
130,2,9:57.0,A. Davis makes 2-pt jump shot from 17 ft (assist by E. Moore),,37,32
131,2,9:36.0,,Turnover by E. Gordon (lost ball; steal by A. Davis),37,32
132,2,9:24.0,E. Moore misses 3-pt jump shot from 25 ft,,37,32
133,2,9:22.0,Offensive rebound by A. Davis,,37,32
134,2,9:22.0,Personal foul by P. Beverley (drawn by A. Davis),,37,32
135,2,9:06.0,A. Davis misses 2-pt jump shot from 20 ft,,37,32
136,2,9:05.0,,Defensive rebound by S. Dekker,37,32
137,2,8:54.0,,L. Williams misses 2-pt jump shot from 12 ft,37,32
138,2,8:53.0,,Offensive rebound by C. Capela,37,32
139,2,8:51.0,,C. Capela misses 2-pt dunk at rim,37,32
140,2,8:50.0,,Offensive rebound by S. Dekker,37,32
141,2,8:49.0,,S. Dekker misses 2-pt layup from 1 ft,37,32
142,2,8:48.0,Defensive rebound by A. Davis,,37,32
143,2,8:37.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Crawford),,39,32
144,2,8:12.0,,Turnover by Team (shot clock),39,32
145,2,8:12.0,Official timeout,,39,32
146,2,8:12.0,,R. Anderson enters the game for S. Dekker,39,32
147,2,8:12.0,D. Cousins enters the game for D. Cunningham,,39,32
148,2,7:53.0,A. Davis makes 2-pt layup from 1 ft (assist by D. Cousins),,41,32
149,2,7:40.0,,E. Gordon misses 3-pt jump shot from 26 ft,41,32
150,2,7:39.0,Defensive rebound by J. Crawford,,41,32
151,2,7:28.0,D. Cousins misses 3-pt jump shot from 26 ft,,41,32
152,2,7:27.0,,Defensive rebound by C. Capela,41,32
153,2,7:17.0,,R. Anderson makes 3-pt jump shot from 26 ft (assist by E. Gordon),41,35
154,2,7:01.0,Offensive foul by D. Cousins (drawn by R. Anderson),,41,35
155,2,7:01.0,Turnover by D. Cousins (offensive foul),,41,35
156,2,6:43.0,,E. Gordon misses 2-pt jump shot from 8 ft (block by J. Holiday),41,35
157,2,6:43.0,,Offensive rebound by Team,41,35
158,2,6:43.0,D. Cunningham enters the game for A. Davis,,41,35
159,2,6:43.0,S. Hill enters the game for E. Moore,,41,35
160,2,6:37.0,,Turnover by E. Gordon (traveling),41,35
161,2,6:24.0,D. Cousins misses 2-pt jump shot from 18 ft,,41,35
162,2,6:23.0,,Defensive rebound by P. Beverley,41,35
163,2,6:15.0,,R. Anderson misses 3-pt jump shot from 28 ft,41,35
164,2,6:14.0,,Offensive rebound by C. Capela,41,35
165,2,6:07.0,,C. Capela makes 2-pt layup from 2 ft (assist by E. Gordon),41,37
166,2,6:00.0,Turnover by J. Crawford (lost ball; steal by E. Gordon),,41,37
167,2,5:55.0,,Turnover by E. Gordon (bad pass; steal by J. Holiday),41,37
168,2,5:41.0,J. Holiday misses 3-pt jump shot from 24 ft,,41,37
169,2,5:40.0,,Defensive rebound by C. Capela,41,37
170,2,5:25.0,,R. Anderson misses 2-pt jump shot from 5 ft,41,37
171,2,5:23.0,Defensive rebound by D. Cunningham,,41,37
172,2,5:16.0,J. Crawford makes 2-pt jump shot from 15 ft,,43,37
173,2,5:16.0,,Houston full timeout,43,37
174,2,5:16.0,T. Frazier enters the game for J. Holiday,,43,37
175,2,5:16.0,,N. Hilário enters the game for C. Capela,43,37
176,2,5:16.0,,J. Harden enters the game for E. Gordon,43,37
177,2,5:16.0,,T. Ariza enters the game for L. Williams,43,37
178,2,4:58.0,,J. Harden misses 3-pt jump shot from 26 ft,43,37
179,2,4:58.0,Defensive rebound by Team,,43,37
180,2,4:34.0,J. Crawford misses 3-pt jump shot from 25 ft,,43,37
181,2,4:33.0,,Defensive rebound by T. Ariza,43,37
182,2,4:18.0,,P. Beverley misses 2-pt dunk at rim (block by D. Cousins),43,37
183,2,4:17.0,Defensive rebound by T. Frazier,,43,37
184,2,4:12.0,J. Crawford makes 3-pt jump shot from 24 ft (assist by S. Hill),,46,37
185,2,3:55.0,,N. Hilário makes 2-pt hook shot from 9 ft (assist by J. Harden),46,39
186,2,3:42.0,Personal foul by N. Hilário (drawn by D. Cousins),,46,39
187,2,3:42.0,A. Davis enters the game for D. Cousins,,46,39
188,2,3:42.0,,E. Gordon enters the game for P. Beverley,46,39
189,2,3:42.0,,C. Capela enters the game for N. Hilário,46,39
190,2,3:31.0,T. Frazier misses 3-pt jump shot from 26 ft,,46,39
191,2,3:30.0,,Defensive rebound by C. Capela,46,39
192,2,3:26.0,,Shooting foul by S. Hill (drawn by J. Harden),46,39
193,2,3:26.0,,J. Harden makes free throw 1 of 3,46,40
194,2,3:26.0,,J. Harden makes free throw 2 of 3,46,41
195,2,3:26.0,,J. Harden misses free throw 3 of 3,46,41
196,2,3:26.0,Defensive rebound by S. Hill,,46,41
197,2,3:17.0,A. Davis misses 2-pt jump shot from 8 ft,,46,41
198,2,3:16.0,,Defensive rebound by J. Harden,46,41
199,2,3:13.0,Violation by S. Hill (kicked ball),,46,41
200,2,3:02.0,,R. Anderson makes 2-pt jump shot from 13 ft (assist by J. Harden),46,43
201,2,2:46.0,,Offensive charge foul by A. Davis (drawn by C. Capela),46,43
202,2,2:46.0,Turnover by A. Davis (offensive foul),,46,43
203,2,2:46.0,New Orleans full timeout,,46,43
204,2,2:26.0,,J. Harden makes 2-pt jump shot from 16 ft,46,45
205,2,2:03.0,Shooting foul by T. Ariza (drawn by J. Crawford),,46,45
206,2,2:03.0,J. Crawford makes free throw 1 of 2,,47,45
207,2,2:03.0,J. Holiday enters the game for T. Frazier,,47,45
208,2,2:03.0,J. Crawford makes free throw 2 of 2,,48,45
209,2,1:53.0,,E. Gordon makes 2-pt layup from 2 ft (assist by J. Harden),48,47
210,2,1:40.0,J. Crawford misses 3-pt jump shot from 27 ft,,48,47
211,2,1:38.0,,Defensive rebound by C. Capela,48,47
212,2,1:30.0,,J. Harden misses 2-pt jump shot from 13 ft,48,47
213,2,1:29.0,,Offensive rebound by J. Harden,48,47
214,2,1:23.0,,J. Harden misses 3-pt jump shot from 23 ft,48,47
215,2,1:22.0,,Offensive rebound by C. Capela,48,47
216,2,1:12.0,,Turnover by E. Gordon (lost ball; steal by A. Davis),48,47
217,2,1:05.0,A. Davis makes 2-pt layup from 2 ft (assist by J. Crawford),,50,47
218,2,0:47.0,,R. Anderson misses 2-pt jump shot from 8 ft,50,47
219,2,0:46.0,,Offensive rebound by R. Anderson,50,47
220,2,0:43.0,,J. Harden misses 2-pt layup from 3 ft (block by J. Holiday),50,47
221,2,0:43.0,,Offensive rebound by Team,50,47
222,2,0:43.0,E. Moore enters the game for J. Crawford,,50,47
223,2,0:33.0,,E. Gordon makes 2-pt layup from 2 ft,50,49
224,2,0:18.0,Personal foul by E. Gordon (drawn by A. Davis),,50,49
225,2,0:18.0,New Orleans full timeout,,50,49
226,2,0:18.0,J. Crawford enters the game for D. Cunningham,,50,49
227,2,0:04.0,Turnover by J. Crawford (bad pass; steal by J. Harden),,50,49
228,3,11:47.0,D. Cousins misses 2-pt jump shot from 20 ft,,50,49
229,3,11:46.0,,Defensive rebound by J. Harden,50,49
230,3,11:32.0,,R. Anderson misses 3-pt jump shot from 28 ft,50,49
231,3,11:31.0,,Offensive rebound by Team,50,49
232,3,11:22.0,,J. Harden makes 2-pt jump shot from 8 ft (assist by C. Capela),50,51
233,3,10:58.0,J. Holiday makes 3-pt jump shot from 28 ft (assist by S. Hill),,53,51
234,3,10:49.0,,Personal foul by T. Frazier (drawn by C. Capela),53,51
235,3,10:33.0,,P. Beverley misses 3-pt jump shot from 24 ft,53,51
236,3,10:32.0,Defensive rebound by T. Frazier,,53,51
237,3,10:20.0,D. Cousins misses 2-pt layup from 3 ft,,53,51
238,3,10:18.0,,Defensive rebound by C. Capela,53,51
239,3,10:10.0,,C. Capela makes 2-pt dunk at rim (assist by J. Harden),53,53
240,3,9:51.0,A. Davis misses 2-pt jump shot from 21 ft,,53,53
241,3,9:50.0,Offensive rebound by D. Cousins,,53,53
242,3,9:47.0,D. Cousins misses 2-pt layup from 1 ft,,53,53
243,3,9:47.0,Offensive rebound by D. Cousins,,53,53
244,3,9:47.0,Shooting foul by J. Harden (drawn by D. Cousins),,53,53
245,3,9:47.0,D. Cousins makes free throw 1 of 2,,54,53
246,3,9:47.0,D. Cousins misses free throw 2 of 2,,54,53
247,3,9:47.0,,Defensive rebound by T. Ariza,54,53
248,3,9:24.0,,J. Harden makes 2-pt jump shot from 18 ft,54,55
249,3,9:17.0,S. Hill misses 3-pt jump shot from 25 ft,,54,55
250,3,9:16.0,,Defensive rebound by P. Beverley,54,55
251,3,9:07.0,,Personal foul by D. Cousins (drawn by R. Anderson),54,55
252,3,9:07.0,D. Cunningham enters the game for D. Cousins,,54,55
253,3,8:56.0,,T. Ariza makes 2-pt layup from 1 ft (assist by J. Harden),54,57
254,3,8:38.0,J. Holiday makes 2-pt jump shot from 19 ft,,56,57
255,3,8:27.0,,R. Anderson makes 3-pt jump shot from 28 ft (assist by J. Harden),56,60
256,3,8:13.0,J. Holiday makes 3-pt jump shot from 28 ft,,59,60
257,3,7:53.0,,Shooting foul by D. Cunningham (drawn by J. Harden),59,60
258,3,7:53.0,,J. Harden misses free throw 1 of 3,59,60
259,3,7:53.0,,Offensive rebound by Team,59,60
260,3,7:53.0,,J. Harden makes free throw 2 of 3,59,61
261,3,7:53.0,,J. Harden makes free throw 3 of 3,59,62
262,3,7:41.0,S. Hill misses 3-pt jump shot from 26 ft,,59,62
263,3,7:40.0,,Defensive rebound by T. Ariza,59,62
264,3,7:30.0,,J. Harden misses 3-pt jump shot from 29 ft,59,62
265,3,7:29.0,Defensive rebound by A. Davis,,59,62
266,3,7:25.0,Personal block foul by T. Ariza (drawn by S. Hill),,59,62
267,3,7:22.0,Personal foul by J. Harden (drawn by S. Hill),,59,62
268,3,7:20.0,Personal foul by T. Ariza (drawn by J. Holiday),,59,62
269,3,7:13.0,A. Davis makes 2-pt jump shot from 22 ft (assist by S. Hill),,61,62
270,3,6:54.0,,T. Ariza misses 2-pt jump shot from 7 ft,61,62
271,3,6:54.0,Defensive rebound by Team,,61,62
272,3,6:54.0,,Loose ball foul by C. Capela (drawn by A. Davis),61,62
273,3,6:54.0,A. Davis misses free throw 1 of 2,,61,62
274,3,6:54.0,Offensive rebound by Team,,61,62
275,3,6:54.0,,N. Hilário enters the game for C. Capela,61,62
276,3,6:54.0,A. Davis makes free throw 2 of 2,,62,62
277,3,6:41.0,,Personal foul by J. Holiday (drawn by T. Ariza),62,62
278,3,6:33.0,,J. Harden misses 2-pt jump shot from 19 ft,62,62
279,3,6:32.0,Defensive rebound by D. Cunningham,,62,62
280,3,6:21.0,Turnover by S. Hill (lost ball; steal by P. Beverley),,62,62
281,3,6:13.0,,P. Beverley misses 3-pt jump shot from 25 ft,62,62
282,3,6:11.0,,Offensive rebound by R. Anderson,62,62
283,3,6:10.0,,R. Anderson makes 2-pt dunk at rim,62,64
284,3,5:47.0,A. Davis misses 3-pt jump shot from 26 ft,,62,64
285,3,5:46.0,,Defensive rebound by N. Hilário,62,64
286,3,5:31.0,,J. Harden misses 3-pt jump shot from 25 ft,62,64
287,3,5:30.0,Defensive rebound by A. Davis,,62,64
288,3,5:19.0,Personal foul by P. Beverley (drawn by A. Davis),,62,64
289,3,5:19.0,,Houston full timeout,62,64
290,3,5:19.0,A. Davis makes free throw 1 of 2,,63,64
291,3,5:19.0,,E. Gordon enters the game for P. Beverley,62,64
292,3,5:19.0,A. Davis makes free throw 2 of 2,,64,64
293,3,5:04.0,,N. Hilário makes 2-pt layup from 2 ft (assist by J. Harden),64,66
294,3,4:47.0,A. Davis makes 2-pt jump shot from 18 ft (assist by J. Holiday),,66,66
295,3,4:35.0,,E. Gordon misses 2-pt layup from 3 ft,66,66
296,3,4:34.0,,Offensive rebound by E. Gordon,66,66
297,3,4:34.0,,Shooting foul by A. Davis (drawn by E. Gordon),66,66
298,3,4:34.0,,E. Gordon makes free throw 1 of 2,66,67
299,3,4:34.0,E. Moore enters the game for J. Holiday,,66,67
300,3,4:34.0,,L. Williams enters the game for R. Anderson,66,67
301,3,4:34.0,,E. Gordon makes free throw 2 of 2,66,68
302,3,4:18.0,T. Frazier misses 3-pt jump shot from 25 ft,,66,68
303,3,4:17.0,,Defensive rebound by E. Gordon,66,68
304,3,4:10.0,,N. Hilário makes 2-pt layup from 2 ft (assist by E. Gordon),66,70
305,3,3:55.0,Shooting foul by N. Hilário (drawn by A. Davis),,66,70
306,3,3:55.0,A. Davis makes free throw 1 of 2,,67,70
307,3,3:55.0,,C. Capela enters the game for N. Hilário,67,70
308,3,3:55.0,A. Davis makes free throw 2 of 2,,68,70
309,3,3:46.0,,L. Williams misses 3-pt jump shot from 26 ft,68,70
310,3,3:45.0,Defensive rebound by A. Davis,,68,70
311,3,3:33.0,A. Davis makes 2-pt jump shot from 16 ft (assist by E. Moore),,70,70
312,3,3:22.0,,T. Ariza misses 3-pt jump shot from 25 ft,70,70
313,3,3:21.0,Defensive rebound by T. Frazier,,70,70
314,3,3:14.0,A. Davis makes 2-pt layup from 2 ft (assist by E. Moore),,72,70
315,3,2:53.0,,C. Capela makes 2-pt hook shot from 6 ft (assist by J. Harden),72,72
316,3,2:31.0,T. Frazier misses 3-pt jump shot from 25 ft,,72,72
317,3,2:30.0,,Defensive rebound by T. Ariza,72,72
318,3,2:20.0,,T. Ariza misses 3-pt jump shot from 25 ft,72,72
319,3,2:19.0,Defensive rebound by A. Davis,,72,72
320,3,2:10.0,A. Davis makes 2-pt jump shot from 17 ft (assist by T. Frazier),,74,72
321,3,2:00.0,Violation by S. Hill (kicked ball),,74,72
322,3,2:00.0,New Orleans full timeout,,74,72
323,3,1:47.0,,T. Ariza makes 2-pt jump shot from 5 ft (assist by E. Gordon),74,74
324,3,1:31.0,A. Davis makes 2-pt jump shot from 18 ft (assist by E. Moore),,76,74
325,3,1:22.0,,Personal foul by E. Moore (drawn by L. Williams),76,74
326,3,1:22.0,,L. Williams makes free throw 1 of 2,76,75
327,3,1:22.0,,L. Williams misses free throw 2 of 2,76,75
328,3,1:22.0,Defensive rebound by E. Moore,,76,75
329,3,1:22.0,J. Holiday enters the game for T. Frazier,,76,75
330,3,1:22.0,J. Crawford enters the game for S. Hill,,76,75
331,3,1:07.0,J. Crawford misses 2-pt jump shot from 19 ft,,76,75
332,3,1:07.0,,Defensive rebound by Team,76,75
333,3,0:54.0,,J. Harden makes 3-pt jump shot from 27 ft,76,78
334,3,0:37.0,A. Davis misses 2-pt jump shot from 21 ft,,76,78
335,3,0:36.0,,Defensive rebound by T. Ariza,76,78
336,3,0:29.0,,T. Ariza makes 2-pt layup from 3 ft (assist by J. Harden),76,80
337,3,0:15.0,J. Crawford makes 3-pt jump shot from 27 ft,,79,80
338,3,0:00.0,,Turnover by J. Harden (lost ball; steal by J. Crawford),79,80
339,4,11:45.0,,L. Williams makes 2-pt layup from 3 ft (assist by C. Capela),79,82
340,4,11:26.0,D. Cousins misses 2-pt jump shot from 6 ft (block by C. Capela),,79,82
341,4,11:24.0,,Defensive rebound by L. Williams,79,82
342,4,11:15.0,,P. Beverley makes 3-pt jump shot from 25 ft (assist by L. Williams),79,85
343,4,11:13.0,New Orleans full timeout,,79,85
344,4,11:13.0,,N. Hilário enters the game for C. Capela,79,85
345,4,10:51.0,J. Crawford makes 2-pt layup from 5 ft,,81,85
346,4,10:34.0,,Personal foul by E. Moore (drawn by E. Gordon),81,85
347,4,10:27.0,,L. Williams misses 3-pt jump shot from 25 ft,81,85
348,4,10:25.0,Defensive rebound by D. Cunningham,,81,85
349,4,10:15.0,J. Holiday makes 3-pt jump shot from 25 ft (assist by D. Cousins),,84,85
350,4,10:02.0,,Shooting foul by D. Cousins (drawn by T. Ariza),84,85
351,4,10:02.0,,T. Ariza makes free throw 1 of 2,84,86
352,4,10:02.0,,T. Ariza makes free throw 2 of 2,84,87
353,4,9:51.0,D. Cousins misses 2-pt layup from 3 ft,,84,87
354,4,9:50.0,,Defensive rebound by N. Hilário,84,87
355,4,9:42.0,,E. Gordon makes 3-pt jump shot from 26 ft (assist by P. Beverley),84,90
356,4,9:27.0,D. Cousins misses 3-pt jump shot from 26 ft,,84,90
357,4,9:26.0,,Defensive rebound by T. Ariza,84,90
358,4,9:13.0,,N. Hilário misses 2-pt jump shot from 17 ft,84,90
359,4,9:12.0,Defensive rebound by J. Holiday,,84,90
360,4,8:59.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by J. Holiday),,87,90
361,4,8:58.0,,Technical foul by P. Beverley,87,90
362,4,8:58.0,J. Holiday misses technical free throw,,87,90
363,4,8:58.0,,Offensive rebound by Team,87,90
364,4,8:58.0,A. Davis enters the game for D. Cunningham,,87,90
365,4,8:46.0,,L. Williams misses 2-pt layup from 3 ft (block by D. Cousins),87,90
366,4,8:46.0,,Offensive rebound by Team,87,90
367,4,8:42.0,,Turnover by N. Hilário (offensive goaltending),87,90
368,4,8:29.0,D. Cousins makes 2-pt jump shot from 6 ft,,89,90
369,4,8:29.0,Shooting foul by T. Ariza (drawn by D. Cousins),,89,90
370,4,8:29.0,,J. Harden enters the game for T. Ariza,89,90
371,4,8:29.0,,R. Anderson enters the game for L. Williams,89,90
372,4,8:29.0,D. Cousins makes free throw 1 of 1,,90,90
373,4,8:14.0,,N. Hilário makes 2-pt dunk at rim (assist by J. Harden),90,92
374,4,8:01.0,J. Crawford misses 3-pt jump shot from 25 ft,,90,92
375,4,8:00.0,,Defensive rebound by J. Harden,90,92
376,4,7:53.0,,J. Harden misses 3-pt jump shot from 26 ft,90,92
377,4,7:49.0,,Offensive rebound by N. Hilário,90,92
378,4,7:32.0,,J. Harden misses 2-pt layup from 2 ft (block by A. Davis),90,92
379,4,7:29.0,,Offensive rebound by R. Anderson,90,92
380,4,7:24.0,,P. Beverley misses 2-pt jump shot from 23 ft,90,92
381,4,7:23.0,Defensive rebound by A. Davis,,90,92
382,4,7:17.0,J. Holiday misses 3-pt jump shot from 26 ft,,90,92
383,4,7:14.0,,Defensive rebound by P. Beverley,90,92
384,4,7:06.0,,P. Beverley makes 3-pt jump shot from 24 ft (assist by J. Harden),90,95
385,4,6:48.0,D. Cousins misses 3-pt jump shot from 26 ft,,90,95
