,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHILADELPHIA_ACTION,DETROIT_SCORE,PHILADELPHIA_SCORE
73,1,3:38.0,,J. Anderson misses 2-pt jump shot from 7 ft (block by M. Morris),18,20
74,1,3:38.0,,Offensive rebound by Team,18,20
75,1,3:26.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,18,20
76,1,3:25.0,Defensive rebound by A. Drummond,,18,20
77,1,3:20.0,I. Smith makes 2-pt layup from 2 ft,,20,20
78,1,3:20.0,Shooting foul by J. Anderson (drawn by I. Smith),,20,20
79,1,3:20.0,I. Smith makes free throw 1 of 1,,21,20
80,1,3:09.0,,Turnover by R. Covington (bad pass; steal by A. Drummond),21,20
81,1,3:09.0,Personal foul by T. Luwawu-Cabarrot (drawn by A. Drummond),,21,20
82,1,2:52.0,M. Morris makes 2-pt jump shot from 17 ft,,23,20
83,1,2:35.0,,Turnover by R. Covington (bad pass; steal by M. Morris),23,20
84,1,2:25.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,23,20
85,1,2:23.0,Offensive rebound by A. Drummond,,23,20
86,1,2:21.0,A. Drummond misses 2-pt layup from 2 ft,,23,20
87,1,2:20.0,Offensive rebound by A. Drummond,,23,20
88,1,2:19.0,A. Drummond misses 2-pt layup from 1 ft,,23,20
89,1,2:17.0,,Defensive rebound by J. Anderson,23,20
90,1,2:09.0,,R. Covington misses 3-pt jump shot from 25 ft,23,20
91,1,2:08.0,Defensive rebound by I. Smith,,23,20
92,1,2:01.0,A. Drummond makes 2-pt jump shot from 8 ft (assist by I. Smith),,25,20
93,1,1:48.0,,J. Harper misses 3-pt jump shot from 25 ft,25,20
94,1,1:47.0,Defensive rebound by T. Harris,,25,20
95,1,1:35.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by I. Smith),,27,20
96,1,1:14.0,,J. Harper makes 2-pt jump shot from 16 ft (assist by R. Covington),27,22
97,1,0:55.0,T. Harris makes 2-pt hook shot from 5 ft,,29,22
98,1,0:49.0,,Turnover by J. Anderson (bad pass; steal by T. Harris),29,22
99,1,0:46.0,Shooting foul by J. Anderson (drawn by T. Harris),,29,22
100,1,0:46.0,T. Harris makes free throw 1 of 2,,30,22
101,1,0:46.0,,N. Stauskas enters the game for J. Anderson,30,22
102,1,0:46.0,S. Johnson enters the game for K. Caldwell-Pope,,30,22
103,1,0:46.0,T. Harris makes free throw 2 of 2,,31,22
104,1,0:39.0,,S. Rodríguez misses 3-pt jump shot from 25 ft,31,22
105,1,0:37.0,Defensive rebound by S. Johnson,,31,22
106,1,0:27.0,Shooting foul by T. Luwawu-Cabarrot (drawn by M. Morris),,31,22
107,1,0:27.0,M. Morris makes free throw 1 of 2,,32,22
108,1,0:27.0,M. Morris makes free throw 2 of 2,,33,22
109,1,0:05.0,,R. Covington makes 3-pt jump shot from 25 ft (assist by S. Rodríguez),33,25
110,1,0:00.0,S. Johnson misses 3-pt jump shot from 29 ft,,33,25
111,1,0:00.0,Offensive rebound by Team,,33,25
112,2,11:45.0,,Turnover by R. Covington (lost ball; steal by S. Johnson),33,25
113,2,11:40.0,J. Leuer misses 2-pt layup from 2 ft (block by D. Šarić),,33,25
114,2,11:38.0,,Defensive rebound by N. Stauskas,33,25
115,2,11:32.0,,Turnover by N. Stauskas (traveling),33,25
116,2,11:20.0,T. Harris misses 3-pt jump shot from 24 ft,,33,25
117,2,11:19.0,Offensive rebound by R. Bullock,,33,25
118,2,11:10.0,S. Johnson misses 2-pt jump shot from 8 ft (block by R. Covington),,33,25
119,2,11:08.0,,Defensive rebound by J. Harper,33,25
120,2,11:00.0,,S. Rodríguez makes 3-pt jump shot from 23 ft (assist by R. Covington),33,28
121,2,10:51.0,Detroit full timeout,,33,28
122,2,10:37.0,Personal foul by D. Šarić (drawn by J. Leuer),,33,28
123,2,10:24.0,T. Harris misses 3-pt jump shot from 25 ft,,33,28
124,2,10:22.0,,Defensive rebound by S. Rodríguez,33,28
125,2,10:16.0,,R. Covington misses 3-pt jump shot from 24 ft,33,28
126,2,10:14.0,Defensive rebound by T. Harris,,33,28
127,2,10:07.0,J. Leuer misses 2-pt jump shot from 16 ft,,33,28
128,2,10:06.0,,Defensive rebound by D. Šarić,33,28
129,2,9:58.0,,Turnover by S. Rodríguez (traveling),33,28
130,2,9:44.0,T. Harris makes 2-pt jump shot from 4 ft,,35,28
131,2,9:20.0,,Turnover by J. Harper (back court),35,28
132,2,9:20.0,,J. Anderson enters the game for R. Covington,35,28
133,2,9:10.0,R. Jackson makes 3-pt jump shot from 25 ft (assist by T. Harris),,38,28
134,2,8:55.0,,Turnover by D. Šarić (traveling),38,28
135,2,8:46.0,Turnover by T. Harris (bad pass; steal by N. Stauskas),,38,28
136,2,8:35.0,,N. Stauskas makes 2-pt dunk at rim (assist by D. Šarić),38,30
137,2,8:19.0,R. Jackson misses 2-pt jump shot from 6 ft,,38,30
138,2,8:17.0,,Defensive rebound by D. Šarić,38,30
139,2,8:12.0,,Shooting foul by J. Leuer (drawn by D. Šarić),38,30
140,2,8:12.0,,D. Šarić makes free throw 1 of 2,38,31
141,2,8:12.0,,R. Holmes enters the game for J. Harper,38,31
142,2,8:12.0,,D. Šarić makes free throw 2 of 2,38,32
143,2,8:01.0,S. Johnson misses 2-pt jump shot from 16 ft,,38,32
144,2,8:00.0,,Defensive rebound by D. Šarić,38,32
145,2,7:54.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by D. Šarić),38,35
146,2,7:47.0,Detroit full timeout,,38,35
147,2,7:47.0,A. Drummond enters the game for J. Leuer,,38,35
148,2,7:36.0,T. Harris misses 2-pt jump shot from 15 ft,,38,35
149,2,7:35.0,,Defensive rebound by J. Anderson,38,35
150,2,7:20.0,,D. Šarić makes 2-pt jump shot from 16 ft (assist by S. Rodríguez),38,37
151,2,7:05.0,T. Harris misses 2-pt jump shot from 9 ft,,38,37
152,2,7:04.0,,Defensive rebound by N. Stauskas,38,37
153,2,6:53.0,,R. Holmes makes 2-pt jump shot from 6 ft (assist by D. Šarić),38,39
154,2,6:40.0,Shooting foul by S. Rodríguez (drawn by R. Bullock),,38,39
155,2,6:40.0,R. Bullock makes free throw 1 of 2,,39,39
156,2,6:40.0,M. Morris enters the game for S. Johnson,,39,39
157,2,6:40.0,I. Smith enters the game for T. Harris,,39,39
158,2,6:40.0,K. Caldwell-Pope enters the game for R. Jackson,,39,39
159,2,6:40.0,,T. McConnell enters the game for S. Rodríguez,39,39
160,2,6:40.0,R. Bullock makes free throw 2 of 2,,40,39
161,2,6:22.0,,N. Stauskas makes 2-pt layup from 2 ft,40,41
162,2,6:10.0,Shooting foul by N. Stauskas (drawn by K. Caldwell-Pope),,40,41
163,2,6:10.0,K. Caldwell-Pope makes free throw 1 of 3,,41,41
164,2,6:10.0,K. Caldwell-Pope makes free throw 2 of 3,,42,41
165,2,6:10.0,K. Caldwell-Pope makes free throw 3 of 3,,43,41
166,2,5:55.0,,D. Šarić misses 2-pt jump shot from 16 ft,43,41
167,2,5:53.0,Defensive rebound by I. Smith,,43,41
168,2,5:45.0,M. Morris makes 3-pt jump shot from 25 ft (assist by I. Smith),,46,41
169,2,5:44.0,,Philadelphia full timeout,46,41
170,2,5:44.0,J. Leuer enters the game for R. Bullock,,46,41
171,2,5:36.0,,T. McConnell makes 2-pt jump shot from 16 ft,46,43
172,2,5:20.0,M. Morris misses 3-pt jump shot from 28 ft,,46,43
173,2,5:19.0,,Defensive rebound by T. McConnell,46,43
174,2,5:02.0,,R. Holmes makes 3-pt jump shot from 24 ft (assist by N. Stauskas),46,46
175,2,4:48.0,I. Smith makes 2-pt layup from 3 ft,,48,46
176,2,4:30.0,,Personal foul by J. Leuer (drawn by R. Holmes),48,46
177,2,4:19.0,,N. Stauskas makes 2-pt jump shot from 17 ft (assist by T. McConnell),48,48
178,2,3:57.0,A. Drummond makes 2-pt hook shot from 10 ft,,50,48
179,2,3:50.0,,Turnover by T. McConnell (bad pass; steal by M. Morris),50,48
180,2,3:44.0,J. Leuer makes 2-pt jump shot from 16 ft (assist by M. Morris),,52,48
181,2,3:27.0,,J. Anderson misses 3-pt jump shot from 24 ft,52,48
182,2,3:26.0,Defensive rebound by J. Leuer,,52,48
183,2,3:20.0,I. Smith makes 2-pt layup from 3 ft,,54,48
184,2,3:20.0,,Philadelphia full timeout,54,48
185,2,3:20.0,,J. Harper enters the game for R. Holmes,54,48
186,2,3:20.0,,R. Covington enters the game for J. Anderson,54,48
187,2,3:09.0,,Turnover by T. McConnell (bad pass; steal by A. Drummond),54,48
188,2,3:06.0,K. Caldwell-Pope makes 2-pt layup from 1 ft (assist by I. Smith),,56,48
189,2,2:54.0,,Turnover by J. Harper (lost ball; steal by A. Drummond),56,48
190,2,2:50.0,J. Leuer makes 2-pt dunk at rim (assist by A. Drummond),,58,48
191,2,2:37.0,,T. McConnell misses 2-pt layup from 3 ft (block by A. Drummond),58,48
192,2,2:34.0,,Offensive rebound by J. Harper,58,48
193,2,2:32.0,,J. Harper misses 2-pt jump shot from 4 ft (block by A. Drummond),58,48
194,2,2:30.0,Defensive rebound by J. Leuer,,58,48
195,2,2:24.0,M. Morris makes 2-pt jump shot from 12 ft (assist by I. Smith),,60,48
196,2,2:11.0,Violation by A. Drummond (def goaltending),,60,48
197,2,2:11.0,,D. Šarić makes 2-pt jump shot from 10 ft,60,50
198,2,1:54.0,A. Drummond misses 2-pt jump shot from 13 ft,,60,50
199,2,1:51.0,,Defensive rebound by R. Covington,60,50
200,2,1:50.0,Official timeout,,60,50
201,2,1:50.0,,T. Luwawu-Cabarrot enters the game for J. Harper,60,50
202,2,1:50.0,T. Harris enters the game for J. Leuer,,60,50
203,2,1:32.0,,N. Stauskas misses 2-pt layup from 1 ft (block by A. Drummond),60,50
204,2,1:29.0,Defensive rebound by A. Drummond,,60,50
205,2,1:29.0,Shooting foul by T. Luwawu-Cabarrot (drawn by K. Caldwell-Pope),,60,50
206,2,1:29.0,K. Caldwell-Pope misses free throw 1 of 2,,60,50
207,2,1:29.0,Offensive rebound by Team,,60,50
208,2,1:29.0,,J. Anderson enters the game for T. Luwawu-Cabarrot,60,50
209,2,1:29.0,K. Caldwell-Pope makes free throw 2 of 2,,61,50
210,2,1:02.0,,R. Covington misses 2-pt jump shot from 7 ft,61,50
211,2,1:01.0,Defensive rebound by T. Harris,,61,50
212,2,0:55.0,T. Harris makes 2-pt jump shot from 7 ft (assist by I. Smith),,63,50
213,2,0:45.0,,T. McConnell makes 2-pt layup from 1 ft,63,52
214,2,0:33.0,T. Harris makes 2-pt layup from 1 ft,,65,52
215,2,0:18.0,,Turnover by N. Stauskas (bad pass),65,52
216,2,0:01.0,I. Smith makes 2-pt jump shot from 11 ft,,67,52
217,3,11:44.0,,R. Holmes makes 2-pt dunk at rim (assist by D. Šarić),67,54
218,3,11:26.0,K. Caldwell-Pope makes 2-pt jump shot from 20 ft (assist by M. Morris),,69,54
219,3,11:13.0,,Turnover by N. Stauskas (bad pass),69,54
220,3,10:57.0,K. Caldwell-Pope makes 2-pt jump shot from 17 ft,,71,54
221,3,10:56.0,,Philadelphia full timeout,71,54
222,3,10:49.0,,D. Šarić misses 3-pt jump shot from 26 ft,71,54
223,3,10:47.0,Defensive rebound by R. Jackson,,71,54
224,3,10:42.0,R. Jackson makes 2-pt jump shot from 6 ft,,73,54
225,3,10:31.0,,D. Šarić makes 2-pt jump shot from 5 ft,73,56
226,3,10:17.0,M. Morris misses 2-pt jump shot from 19 ft,,73,56
227,3,10:14.0,Offensive rebound by A. Drummond,,73,56
228,3,10:14.0,A. Drummond makes 2-pt layup at rim,,75,56
229,3,10:00.0,,T. McConnell makes 2-pt jump shot from 14 ft (assist by D. Šarić),75,58
230,3,9:46.0,J. Leuer misses 2-pt jump shot from 17 ft,,75,58
231,3,9:44.0,Offensive rebound by R. Jackson,,75,58
232,3,9:41.0,M. Morris misses 3-pt jump shot from 25 ft,,75,58
233,3,9:40.0,,Defensive rebound by D. Šarić,75,58
234,3,9:33.0,,N. Stauskas makes 3-pt jump shot from 28 ft (assist by D. Šarić),75,61
235,3,9:11.0,R. Jackson misses 2-pt jump shot from 15 ft,,75,61
236,3,9:09.0,,Defensive rebound by R. Covington,75,61
237,3,9:04.0,,Turnover by T. McConnell (lost ball; steal by K. Caldwell-Pope),75,61
238,3,8:58.0,M. Morris makes 3-pt jump shot from 24 ft (assist by R. Jackson),,78,61
239,3,8:40.0,,D. Šarić misses 3-pt jump shot from 25 ft,78,61
240,3,8:38.0,Defensive rebound by A. Drummond,,78,61
241,3,8:28.0,R. Jackson makes 2-pt jump shot from 18 ft,,80,61
242,3,8:28.0,Violation by Team (jump ball),,80,61
243,3,8:10.0,,R. Covington misses 2-pt jump shot from 3 ft (block by M. Morris),80,61
244,3,8:10.0,,Offensive rebound by Team,80,61
245,3,8:10.0,,S. Rodríguez enters the game for T. McConnell,80,61
246,3,8:10.0,,R. Covington misses 2-pt layup from 3 ft (block by M. Morris),80,61
247,3,8:10.0,,Offensive rebound by Team,80,61
248,3,8:04.0,,D. Šarić misses 2-pt layup from 2 ft,80,61
249,3,8:03.0,Defensive rebound by A. Drummond,,80,61
250,3,7:52.0,R. Jackson makes 2-pt jump shot from 6 ft,,82,61
251,3,7:42.0,,R. Holmes misses 3-pt jump shot from 25 ft,82,61
252,3,7:41.0,Defensive rebound by M. Morris,,82,61
253,3,7:33.0,Turnover by A. Drummond (bad pass; steal by N. Stauskas),,82,61
254,3,7:28.0,,Shooting foul by R. Jackson (drawn by D. Šarić),82,61
255,3,7:28.0,,D. Šarić makes free throw 1 of 2,82,62
256,3,7:28.0,,D. Šarić makes free throw 2 of 2,82,63
257,3,7:12.0,M. Morris makes 2-pt jump shot from 19 ft,,84,63
258,3,7:02.0,,Turnover by S. Rodríguez (bad pass; steal by J. Leuer),84,63
259,3,6:58.0,J. Leuer makes 2-pt layup from 2 ft,,86,63
260,3,6:34.0,,R. Covington makes 2-pt layup from 3 ft (assist by D. Šarić),86,65
261,3,6:14.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by A. Drummond),,89,65
262,3,6:14.0,Shooting foul by N. Stauskas (drawn by K. Caldwell-Pope),,89,65
263,3,6:14.0,,J. Anderson enters the game for D. Šarić,89,65
264,3,6:14.0,,T. Luwawu-Cabarrot enters the game for N. Stauskas,89,65
265,3,6:14.0,K. Caldwell-Pope makes free throw 1 of 1,,90,65
266,3,6:01.0,,R. Covington misses 2-pt jump shot from 17 ft,90,65
267,3,5:59.0,Defensive rebound by R. Jackson,,90,65
268,3,5:54.0,R. Jackson misses 3-pt jump shot from 26 ft,,90,65
269,3,5:50.0,Offensive rebound by M. Morris,,90,65
270,3,5:34.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,,93,65
271,3,5:16.0,,R. Holmes makes 2-pt dunk at rim (assist by R. Covington),93,67
272,3,5:02.0,R. Jackson misses 2-pt layup from 2 ft,,93,67
273,3,5:01.0,,Defensive rebound by R. Covington,93,67
274,3,5:01.0,,Personal foul by R. Jackson (drawn by R. Covington),93,67
275,3,5:01.0,T. Harris enters the game for J. Leuer,,93,67
276,3,5:01.0,I. Smith enters the game for R. Jackson,,93,67
277,3,4:50.0,Violation by A. Drummond (def goaltending),,93,67
278,3,4:50.0,,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by S. Rodríguez),93,69
279,3,4:34.0,M. Morris makes 2-pt jump shot from 16 ft (assist by I. Smith),,95,69
280,3,4:31.0,,Philadelphia full timeout,95,69
281,3,4:31.0,,T. McConnell enters the game for R. Holmes,95,69
282,3,4:31.0,,J. Harper enters the game for R. Covington,95,69
283,3,4:20.0,,J. Harper misses 3-pt jump shot from 26 ft,95,69
284,3,4:19.0,Defensive rebound by I. Smith,,95,69
285,3,4:10.0,A. Drummond makes 2-pt hook shot from 12 ft (assist by I. Smith),,97,69
286,3,4:00.0,,T. McConnell makes 2-pt layup from 2 ft,97,71
287,3,3:31.0,K. Caldwell-Pope makes 2-pt jump shot from 23 ft,,99,71
288,3,3:16.0,,J. Anderson misses 2-pt jump shot from 20 ft,99,71
289,3,3:15.0,,Offensive rebound by T. McConnell,99,71
290,3,3:10.0,,J. Harper misses 3-pt jump shot from 25 ft,99,71
291,3,3:08.0,Defensive rebound by A. Drummond,,99,71
292,3,3:01.0,Personal foul by T. Luwawu-Cabarrot (drawn by I. Smith),,99,71
293,3,3:01.0,S. Johnson enters the game for M. Morris,,99,71
294,3,2:54.0,I. Smith misses 2-pt layup from 2 ft,,99,71
295,3,2:53.0,Offensive rebound by A. Drummond,,99,71
296,3,2:53.0,A. Drummond makes 2-pt layup at rim,,101,71
297,3,2:42.0,,J. Harper misses 2-pt jump shot from 4 ft,101,71
298,3,2:40.0,Defensive rebound by A. Drummond,,101,71
299,3,2:34.0,S. Johnson misses 3-pt jump shot from 26 ft,,101,71
300,3,2:32.0,,Defensive rebound by J. Anderson,101,71
301,3,2:25.0,,S. Rodríguez makes 3-pt jump shot from 27 ft,101,74
302,3,2:09.0,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,,101,74
303,3,2:07.0,,Defensive rebound by T. Luwawu-Cabarrot,101,74
304,3,2:00.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 5 ft (block by T. Harris),101,74
305,3,2:00.0,,Offensive rebound by Team,101,74
306,3,2:00.0,Detroit full timeout,,101,74
307,3,1:48.0,,J. Harper makes 3-pt jump shot from 26 ft (assist by S. Rodríguez),101,77
308,3,1:30.0,A. Drummond makes 2-pt dunk at rim (assist by K. Caldwell-Pope),,103,77
309,3,1:12.0,,S. Rodríguez makes 3-pt jump shot from 24 ft (assist by T. McConnell),103,80
310,3,0:54.0,I. Smith misses 3-pt jump shot from 25 ft,,103,80
311,3,0:51.0,,Defensive rebound by J. Harper,103,80
312,3,0:41.0,,T. McConnell makes 2-pt jump shot from 10 ft (assist by S. Rodríguez),103,82
313,3,0:41.0,,Violation by Team (jump ball),103,82
314,3,0:31.0,T. Harris makes 3-pt jump shot from 24 ft (assist by I. Smith),,106,82
315,3,0:07.0,,T. McConnell misses 2-pt jump shot from 10 ft (block by I. Smith),106,82
316,3,0:05.0,,Offensive rebound by Team,106,82
317,3,0:05.0,,Turnover by Team (shot clock),106,82
318,3,0:03.0,Personal take foul by T. McConnell,,106,82
319,3,0:01.0,I. Smith misses 2-pt jump shot from 20 ft,,106,82
320,3,0:00.0,Offensive rebound by Team,,106,82
321,4,11:41.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft,,109,82
322,4,11:20.0,,D. Šarić makes 2-pt hook shot from 6 ft (assist by N. Stauskas),109,84
323,4,10:54.0,R. Jackson makes 2-pt jump shot from 20 ft,,111,84
324,4,10:39.0,,Personal foul by K. Caldwell-Pope (drawn by N. Stauskas),111,84
325,4,10:39.0,M. Morris enters the game for K. Caldwell-Pope,,111,84
326,4,10:29.0,,R. Holmes misses 2-pt layup from 1 ft,111,84
327,4,10:28.0,Defensive rebound by T. Harris,,111,84
328,4,10:09.0,M. Morris makes 2-pt jump shot from 18 ft (assist by S. Johnson),,113,84
329,4,9:47.0,,S. Rodríguez misses 2-pt jump shot from 5 ft,113,84
330,4,9:46.0,Defensive rebound by T. Harris,,113,84
331,4,9:30.0,Turnover by R. Jackson (step out of bounds),,113,84
332,4,9:30.0,,J. Anderson enters the game for R. Covington,113,84
333,4,9:20.0,,Shooting foul by T. Harris (drawn by J. Anderson),113,84
334,4,9:20.0,,J. Anderson makes free throw 1 of 2,113,85
335,4,9:20.0,,J. Anderson makes free throw 2 of 2,113,86
336,4,9:00.0,A. Baynes makes 2-pt jump shot from 13 ft (assist by R. Jackson),,115,86
337,4,8:43.0,,D. Šarić makes 3-pt jump shot from 25 ft,115,89
338,4,8:22.0,T. Harris misses 2-pt jump shot from 6 ft,,115,89
339,4,8:22.0,Offensive rebound by A. Baynes,,115,89
340,4,8:22.0,Personal foul by R. Holmes (drawn by A. Baynes),,115,89
341,4,8:22.0,Official timeout,,115,89
342,4,8:22.0,,T. Luwawu-Cabarrot enters the game for D. Šarić,115,89
343,4,8:22.0,,J. Harper enters the game for R. Holmes,115,89
344,4,8:16.0,S. Johnson misses 2-pt jump shot from 20 ft,,115,89
345,4,8:14.0,,Defensive rebound by J. Anderson,115,89
346,4,7:56.0,,J. Anderson misses 2-pt jump shot from 15 ft,115,89
347,4,7:54.0,Defensive rebound by S. Johnson,,115,89
348,4,7:49.0,S. Johnson makes 2-pt jump shot from 16 ft,,117,89
349,4,7:33.0,,J. Harper misses 3-pt jump shot from 25 ft,117,89
350,4,7:32.0,Defensive rebound by T. Harris,,117,89
351,4,7:28.0,Personal block foul by N. Stauskas (drawn by S. Johnson),,117,89
352,4,7:14.0,T. Harris misses 2-pt jump shot from 14 ft,,117,89
353,4,7:13.0,,Defensive rebound by J. Anderson,117,89
354,4,7:01.0,,N. Stauskas makes 2-pt jump shot from 14 ft,117,91
355,4,6:43.0,M. Morris misses 3-pt jump shot from 27 ft,,117,91
356,4,6:41.0,,Defensive rebound by N. Stauskas,117,91
357,4,6:36.0,,N. Stauskas misses 3-pt jump shot from 26 ft,117,91
358,4,6:35.0,Defensive rebound by M. Morris,,117,91
359,4,6:24.0,R. Jackson makes 2-pt layup from 3 ft,,119,91
360,4,6:23.0,,Philadelphia full timeout,119,91
361,4,6:05.0,,J. Anderson misses 3-pt jump shot from 27 ft,119,91
362,4,6:03.0,,Offensive rebound by J. Harper,119,91
363,4,5:43.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 4 ft,119,91
364,4,5:41.0,,Offensive rebound by T. Luwawu-Cabarrot,119,91
365,4,5:38.0,,Turnover by J. Harper (lost ball; steal by T. Harris),119,91
366,4,5:26.0,Shooting foul by N. Stauskas (drawn by A. Baynes),,119,91
367,4,5:26.0,A. Baynes misses free throw 1 of 2,,119,91
368,4,5:26.0,Offensive rebound by Team,,119,91
369,4,5:26.0,I. Smith enters the game for R. Jackson,,119,91
370,4,5:26.0,A. Baynes makes free throw 2 of 2,,120,91
371,4,5:17.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,120,91
372,4,5:15.0,Defensive rebound by A. Baynes,,120,91
