,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,DALLAS_ACTION,LA CLIPPERS_SCORE,DALLAS_SCORE
81,1,1:16.0,,D. Powell makes 2-pt dunk at rim (assist by J. Barea),24,26
82,1,0:55.0,B. Griffin misses 2-pt hook shot from 4 ft,,24,26
83,1,0:53.0,,Defensive rebound by D. Harris,24,26
84,1,0:42.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,24,26
85,1,0:42.0,Defensive rebound by R. Felton,,24,26
86,1,0:35.0,Turnover by B. Griffin (lost ball; steal by D. Nowitzki),,24,26
87,1,0:30.0,,D. Harris makes 3-pt jump shot from 28 ft,24,29
88,1,0:10.0,A. Rivers misses 3-pt jump shot from 25 ft,,24,29
89,1,0:09.0,,Defensive rebound by D. Nowitzki,24,29
90,1,0:02.0,,J. Barea misses 3-pt jump shot from 26 ft,24,29
91,1,0:00.0,,Offensive rebound by Team,24,29
92,2,11:40.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by D. Harris),24,31
93,2,11:26.0,Turnover by R. Felton (bad pass; steal by D. Harris),,24,31
94,2,11:17.0,,D. Nowitzki makes 2-pt jump shot from 13 ft (assist by J. Barea),24,33
95,2,11:16.0,LA Clippers full timeout,,24,33
96,2,11:09.0,Turnover by R. Felton (traveling),,24,33
97,2,10:56.0,,Shooting foul by M. Speights (drawn by D. Finney-Smith),24,33
98,2,10:56.0,,D. Finney-Smith misses free throw 1 of 2,24,33
99,2,10:56.0,,Offensive rebound by Team,24,33
100,2,10:56.0,,D. Finney-Smith misses free throw 2 of 2,24,33
101,2,10:55.0,Defensive rebound by P. Pierce,,24,33
102,2,10:37.0,Shooting foul by D. Harris (drawn by M. Speights),,24,33
103,2,10:37.0,M. Speights makes free throw 1 of 2,,25,33
104,2,10:37.0,,Y. Ferrell enters the game for D. Harris,25,33
105,2,10:37.0,M. Speights makes free throw 2 of 2,,26,33
106,2,10:13.0,,D. Finney-Smith misses 3-pt jump shot from 24 ft,26,33
107,2,10:12.0,Defensive rebound by R. Felton,,26,33
108,2,9:58.0,M. Speights misses 2-pt jump shot from 14 ft,,26,33
109,2,9:57.0,,Defensive rebound by Y. Ferrell,26,33
110,2,9:38.0,,Shooting foul by P. Pierce (drawn by D. Finney-Smith),26,33
111,2,9:38.0,,D. Finney-Smith makes free throw 1 of 2,26,34
112,2,9:38.0,,D. Finney-Smith makes free throw 2 of 2,26,35
113,2,9:25.0,A. Rivers makes 2-pt layup from 1 ft,,28,35
114,2,9:11.0,,J. Barea misses 3-pt jump shot from 25 ft,28,35
115,2,9:09.0,Defensive rebound by J. Crawford,,28,35
116,2,9:02.0,Turnover by A. Rivers (lost ball; steal by D. Nowitzki),,28,35
117,2,8:47.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by J. Barea),28,37
118,2,8:25.0,R. Felton misses 2-pt jump shot from 19 ft,,28,37
119,2,8:24.0,,Defensive rebound by D. Finney-Smith,28,37
120,2,8:17.0,,J. Barea misses 3-pt jump shot from 25 ft,28,37
121,2,8:16.0,Defensive rebound by J. Crawford,,28,37
122,2,8:04.0,J. Crawford misses 2-pt jump shot from 3 ft,,28,37
123,2,8:03.0,Offensive rebound by J. Crawford,,28,37
124,2,8:01.0,Turnover by J. Crawford (lost ball; steal by Y. Ferrell),,28,37
125,2,7:59.0,,Dallas full timeout,28,37
126,2,7:59.0,,W. Matthews enters the game for D. Nowitzki,28,37
127,2,7:59.0,,S. Curry enters the game for J. Barea,28,37
128,2,7:59.0,,H. Barnes enters the game for D. Finney-Smith,28,37
129,2,7:59.0,D. Jordan enters the game for M. Speights,,28,37
130,2,7:59.0,B. Griffin enters the game for P. Pierce,,28,37
131,2,7:52.0,,D. Powell misses 2-pt jump shot from 17 ft,28,37
132,2,7:51.0,Defensive rebound by B. Griffin,,28,37
133,2,7:33.0,B. Griffin misses 2-pt jump shot from 20 ft,,28,37
134,2,7:32.0,Offensive rebound by D. Jordan,,28,37
135,2,7:32.0,Personal foul by H. Barnes (drawn by D. Jordan),,28,37
136,2,7:32.0,,N. Noel enters the game for D. Powell,28,37
137,2,7:23.0,Turnover by B. Griffin (lost ball; steal by Y. Ferrell),,28,37
138,2,7:06.0,,W. Matthews misses 2-pt jump shot from 18 ft,28,37
139,2,7:05.0,Defensive rebound by D. Jordan,,28,37
140,2,6:57.0,A. Rivers misses 3-pt jump shot from 24 ft,,28,37
141,2,6:56.0,Offensive rebound by D. Jordan,,28,37
142,2,6:54.0,D. Jordan makes 2-pt hook shot from 5 ft,,30,37
143,2,6:35.0,,Y. Ferrell makes 3-pt jump shot from 25 ft (assist by S. Curry),30,40
144,2,6:19.0,Turnover by B. Griffin (bad pass),,30,40
145,2,6:19.0,J. Redick enters the game for J. Crawford,,30,40
146,2,6:19.0,C. Paul enters the game for A. Rivers,,30,40
147,2,6:06.0,,H. Barnes makes 2-pt layup from 1 ft (assist by Y. Ferrell),30,42
148,2,5:39.0,C. Paul makes 2-pt jump shot from 19 ft,,32,42
149,2,5:23.0,,S. Curry makes 2-pt jump shot from 12 ft,32,44
150,2,5:01.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,34,44
151,2,4:34.0,,Y. Ferrell misses 2-pt jump shot from 8 ft,34,44
152,2,4:32.0,Defensive rebound by R. Felton,,34,44
153,2,4:27.0,B. Griffin makes 2-pt layup at rim (assist by R. Felton),,36,44
154,2,4:25.0,,Dallas full timeout,36,44
155,2,4:25.0,Official timeout,,36,44
156,2,4:10.0,,S. Curry misses 3-pt jump shot from 26 ft,36,44
157,2,4:09.0,Defensive rebound by Team,,36,44
158,2,4:01.0,B. Griffin misses 2-pt hook shot from 4 ft,,36,44
159,2,4:00.0,,Defensive rebound by Y. Ferrell,36,44
160,2,3:54.0,,Y. Ferrell makes 2-pt jump shot from 19 ft,36,46
161,2,3:35.0,B. Griffin misses 2-pt jump shot from 19 ft,,36,46
162,2,3:34.0,Offensive rebound by C. Paul,,36,46
163,2,3:24.0,Personal foul by Y. Ferrell (drawn by C. Paul),,36,46
164,2,3:24.0,,D. Nowitzki enters the game for Y. Ferrell,36,46
165,2,3:24.0,A. Rivers enters the game for R. Felton,,36,46
166,2,3:20.0,J. Redick makes 3-pt jump shot from 24 ft (assist by B. Griffin),,39,46
167,2,3:20.0,Shooting foul by W. Matthews (drawn by J. Redick),,39,46
168,2,3:20.0,,D. Harris enters the game for W. Matthews,39,46
169,2,3:20.0,J. Redick makes free throw 1 of 1,,40,46
170,2,3:13.0,,Personal foul by A. Rivers (drawn by H. Barnes),40,46
171,2,3:01.0,,H. Barnes misses 2-pt jump shot from 8 ft,40,46
172,2,3:00.0,Defensive rebound by B. Griffin,,40,46
173,2,2:53.0,J. Redick misses 3-pt jump shot from 25 ft,,40,46
174,2,2:52.0,Offensive rebound by D. Jordan,,40,46
175,2,2:52.0,D. Jordan makes 2-pt layup from 1 ft,,42,46
176,2,2:28.0,,D. Nowitzki misses 2-pt jump shot from 14 ft,42,46
177,2,2:27.0,Defensive rebound by D. Jordan,,42,46
178,2,2:21.0,C. Paul makes 2-pt layup from 3 ft,,44,46
179,2,2:19.0,,Technical foul by Team,44,46
180,2,2:19.0,LA Clippers full timeout,,44,46
181,2,2:19.0,J. Redick makes technical free throw,,45,46
182,2,2:04.0,,Turnover by S. Curry (lost ball; steal by C. Paul),45,46
183,2,1:55.0,C. Paul makes 3-pt jump shot from 23 ft,,48,46
184,2,1:41.0,,N. Noel misses 2-pt jump shot from 13 ft,48,46
185,2,1:40.0,Defensive rebound by D. Jordan,,48,46
186,2,1:32.0,C. Paul misses 3-pt jump shot from 25 ft,,48,46
187,2,1:31.0,,Defensive rebound by D. Harris,48,46
188,2,1:14.0,,Turnover by H. Barnes (bad pass; steal by J. Redick),48,46
189,2,1:14.0,Personal foul by H. Barnes (drawn by B. Griffin),,48,46
190,2,1:14.0,B. Griffin misses free throw 1 of 2,,48,46
191,2,1:14.0,Offensive rebound by Team,,48,46
192,2,1:14.0,B. Griffin makes free throw 2 of 2,,49,46
193,2,0:59.0,,Turnover by S. Curry (bad pass; steal by B. Griffin),49,46
194,2,0:52.0,J. Redick misses 3-pt jump shot from 24 ft,,49,46
195,2,0:51.0,,Defensive rebound by N. Noel,49,46
196,2,0:38.0,,D. Nowitzki makes 2-pt layup from 1 ft,49,48
197,2,0:31.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by J. Redick),,52,48
198,2,0:08.0,,H. Barnes misses 2-pt jump shot from 19 ft,52,48
199,2,0:07.0,Defensive rebound by C. Paul,,52,48
200,2,0:07.0,,Loose ball foul by N. Noel (drawn by C. Paul),52,48
201,2,0:07.0,C. Paul makes free throw 1 of 2,,53,48
202,2,0:07.0,L. Mbah a Moute enters the game for J. Redick,,53,48
203,2,0:07.0,,Y. Ferrell enters the game for N. Noel,53,48
204,2,0:07.0,C. Paul makes free throw 2 of 2,,54,48
205,2,0:05.0,,Personal take foul by D. Jordan (drawn by D. Harris),54,48
206,2,0:01.0,,D. Harris misses 3-pt jump shot from 26 ft (block by D. Jordan),54,48
207,2,0:00.0,,Offensive rebound by Team,54,48
208,3,11:48.0,,H. Barnes makes 2-pt dunk at rim (assist by N. Noel),54,50
209,3,11:17.0,C. Paul misses 3-pt jump shot from 27 ft,,54,50
210,3,11:16.0,,Defensive rebound by W. Matthews,54,50
211,3,11:11.0,,Personal foul by C. Paul (drawn by W. Matthews),54,50
212,3,11:05.0,,D. Nowitzki makes 2-pt jump shot from 15 ft (assist by S. Curry),54,52
213,3,10:50.0,J. Redick misses 2-pt layup from 3 ft,,54,52
214,3,10:49.0,,Defensive rebound by D. Nowitzki,54,52
215,3,10:34.0,,D. Nowitzki makes 2-pt jump shot from 19 ft (assist by W. Matthews),54,54
216,3,10:14.0,L. Mbah a Moute misses 2-pt layup from 1 ft,,54,54
217,3,10:13.0,Offensive rebound by D. Jordan,,54,54
218,3,10:13.0,Shooting foul by D. Nowitzki (drawn by D. Jordan),,54,54
219,3,10:13.0,D. Jordan misses free throw 1 of 2,,54,54
220,3,10:13.0,Offensive rebound by Team,,54,54
221,3,10:13.0,D. Jordan misses free throw 2 of 2,,54,54
222,3,10:12.0,,Defensive rebound by D. Nowitzki,54,54
223,3,9:51.0,,Turnover by W. Matthews (bad pass; steal by C. Paul),54,54
224,3,9:50.0,Personal take foul by D. Nowitzki (drawn by C. Paul),,54,54
225,3,9:39.0,J. Redick misses 2-pt jump shot from 22 ft,,54,54
226,3,9:38.0,,Defensive rebound by N. Noel,54,54
227,3,9:25.0,,H. Barnes misses 2-pt layup from 2 ft (block by D. Jordan),54,54
228,3,9:24.0,Defensive rebound by D. Jordan,,54,54
229,3,9:06.0,J. Redick makes 2-pt layup from 3 ft (assist by C. Paul),,56,54
230,3,8:40.0,,H. Barnes makes 2-pt jump shot from 20 ft (assist by S. Curry),56,56
231,3,8:25.0,Turnover by C. Paul (bad pass; steal by H. Barnes),,56,56
232,3,8:19.0,,Shooting foul by C. Paul (drawn by H. Barnes),56,56
233,3,8:19.0,,H. Barnes makes free throw 1 of 2,56,57
234,3,8:19.0,,H. Barnes makes free throw 2 of 2,56,58
235,3,8:03.0,L. Mbah a Moute misses 3-pt jump shot from 23 ft,,56,58
236,3,8:02.0,,Defensive rebound by D. Nowitzki,56,58
237,3,7:50.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by W. Matthews),56,61
238,3,7:50.0,LA Clippers full timeout,,56,61
239,3,7:32.0,B. Griffin misses 2-pt hook shot from 7 ft,,56,61
240,3,7:31.0,,Defensive rebound by N. Noel,56,61
241,3,7:20.0,,Turnover by N. Noel (traveling),56,61
242,3,7:07.0,Turnover by L. Mbah a Moute (bad pass; steal by N. Noel),,56,61
243,3,7:01.0,,W. Matthews misses 3-pt jump shot from 24 ft,56,61
244,3,7:00.0,,Offensive rebound by N. Noel,56,61
245,3,6:59.0,,N. Noel misses 2-pt layup from 1 ft,56,61
246,3,6:58.0,,Offensive rebound by N. Noel,56,61
247,3,6:58.0,,Shooting foul by D. Jordan (drawn by N. Noel),56,61
248,3,6:58.0,,N. Noel misses free throw 1 of 2,56,61
249,3,6:58.0,,Offensive rebound by Team,56,61
250,3,6:58.0,,N. Noel misses free throw 2 of 2,56,61
251,3,6:58.0,,J. Barea enters the game for D. Nowitzki,56,61
252,3,6:58.0,A. Rivers enters the game for L. Mbah a Moute,,56,61
253,3,6:56.0,Defensive rebound by B. Griffin,,56,61
254,3,6:46.0,C. Paul misses 3-pt jump shot from 25 ft,,56,61
255,3,6:45.0,,Defensive rebound by W. Matthews,56,61
256,3,6:35.0,,S. Curry misses 2-pt jump shot from 20 ft,56,61
257,3,6:35.0,Defensive rebound by D. Jordan,,56,61
258,3,6:17.0,B. Griffin misses 2-pt jump shot from 4 ft (block by N. Noel),,56,61
259,3,6:16.0,,Defensive rebound by S. Curry,56,61
260,3,6:09.0,,H. Barnes misses 3-pt jump shot from 22 ft,56,61
261,3,6:08.0,Defensive rebound by A. Rivers,,56,61
262,3,5:52.0,B. Griffin makes 2-pt hook shot from 3 ft,,58,61
263,3,5:41.0,,S. Curry makes 2-pt layup from 4 ft (assist by W. Matthews),58,63
264,3,5:29.0,Flagrant foul type 1 by J. Barea,,58,63
265,3,5:29.0,B. Griffin makes flagrant free throw 1 of 2,,59,63
266,3,5:29.0,,Y. Ferrell enters the game for J. Barea,58,63
267,3,5:29.0,B. Griffin misses flagrant free throw 2 of 2,,59,63
268,3,5:29.0,Offensive rebound by Team,,59,63
269,3,5:15.0,J. Redick misses 2-pt jump shot from 21 ft,,59,63
270,3,5:14.0,Offensive rebound by D. Jordan,,59,63
271,3,5:14.0,D. Jordan makes 2-pt layup at rim,,61,63
272,3,4:57.0,,S. Curry makes 3-pt jump shot from 25 ft (assist by N. Noel),61,66
273,3,4:43.0,Turnover by C. Paul (traveling),,61,66
274,3,4:29.0,,Shooting foul by D. Jordan (drawn by N. Noel),61,66
275,3,4:29.0,,N. Noel makes 2-pt jump shot from 1 ft (assist by S. Curry),61,68
276,3,4:29.0,,N. Noel misses free throw 1 of 1,61,68
277,3,4:29.0,J. Crawford enters the game for J. Redick,,61,68
278,3,4:28.0,Defensive rebound by B. Griffin,,61,68
279,3,4:13.0,A. Rivers makes 2-pt layup from 1 ft (assist by J. Crawford),,63,68
280,3,3:48.0,,H. Barnes misses 2-pt jump shot from 20 ft,63,68
281,3,3:47.0,Defensive rebound by Team,,63,68
282,3,3:32.0,A. Rivers makes 3-pt jump shot from 25 ft (assist by C. Paul),,66,68
283,3,3:30.0,,Dallas full timeout,66,68
284,3,3:30.0,M. Speights enters the game for D. Jordan,,66,68
285,3,3:30.0,,D. Powell enters the game for N. Noel,66,68
286,3,3:11.0,,H. Barnes makes 2-pt layup from 2 ft,66,70
287,3,2:42.0,J. Crawford makes 3-pt jump shot from 23 ft (assist by M. Speights),,69,70
288,3,2:21.0,,H. Barnes makes 2-pt layup from 3 ft,69,72
289,3,2:04.0,M. Speights misses 3-pt jump shot from 24 ft,,69,72
290,3,2:03.0,,Defensive rebound by S. Curry,69,72
291,3,1:50.0,,Personal foul by M. Speights (drawn by D. Powell),69,72
292,3,1:50.0,,D. Powell makes free throw 1 of 2,69,73
293,3,1:50.0,,D. Harris enters the game for S. Curry,69,73
294,3,1:50.0,,D. Nowitzki enters the game for H. Barnes,69,73
295,3,1:50.0,R. Felton enters the game for C. Paul,,69,73
296,3,1:50.0,P. Pierce enters the game for B. Griffin,,69,73
297,3,1:50.0,,D. Powell makes free throw 2 of 2,69,74
298,3,1:34.0,M. Speights makes 3-pt jump shot from 24 ft (assist by P. Pierce),,72,74
299,3,1:13.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by D. Harris),72,77
300,3,0:56.0,J. Crawford misses 2-pt jump shot from 16 ft,,72,77
301,3,0:56.0,,Defensive rebound by D. Powell,72,77
302,3,0:47.0,,Turnover by D. Nowitzki (bad pass),72,77
303,3,0:47.0,,D. Finney-Smith enters the game for W. Matthews,72,77
304,3,0:38.0,Personal foul by D. Harris (drawn by A. Rivers),,72,77
305,3,0:30.0,A. Rivers makes 2-pt jump shot from 4 ft,,74,77
306,3,0:16.0,,D. Nowitzki misses 3-pt jump shot from 27 ft,74,77
307,3,0:15.0,Defensive rebound by Team,,74,77
308,3,0:15.0,,Loose ball foul by D. Powell (drawn by A. Rivers),74,77
309,3,0:15.0,A. Rivers misses free throw 1 of 2,,74,77
310,3,0:15.0,Offensive rebound by Team,,74,77
311,3,0:15.0,L. Mbah a Moute enters the game for M. Speights,,74,77
312,3,0:15.0,,N. Brussino enters the game for D. Powell,74,77
313,3,0:15.0,A. Rivers makes free throw 2 of 2,,75,77
314,3,0:04.0,,Y. Ferrell misses 3-pt jump shot from 26 ft,75,77
315,3,0:03.0,Defensive rebound by R. Felton,,75,77
316,3,0:01.0,R. Felton misses 3-pt jump shot from 63 ft,,75,77
317,3,0:00.0,Offensive rebound by Team,,75,77
318,4,11:43.0,A. Rivers misses 3-pt jump shot from 24 ft,,75,77
319,4,11:42.0,Offensive rebound by Team,,75,77
320,4,11:42.0,,Loose ball foul by Y. Ferrell (drawn by M. Speights),75,77
321,4,11:38.0,Turnover by P. Pierce (traveling),,75,77
322,4,11:23.0,,D. Powell makes 2-pt dunk at rim (assist by D. Harris),75,79
323,4,11:01.0,M. Speights makes 2-pt layup from 1 ft (assist by R. Felton),,77,79
324,4,10:43.0,,D. Nowitzki misses 2-pt jump shot from 20 ft,77,79
325,4,10:42.0,Defensive rebound by M. Speights,,77,79
326,4,10:33.0,J. Crawford makes 3-pt jump shot from 24 ft,,80,79
327,4,10:26.0,,Dallas full timeout,80,79
328,4,10:18.0,,D. Powell misses 2-pt jump shot from 19 ft,80,79
329,4,10:17.0,Defensive rebound by R. Felton,,80,79
330,4,10:10.0,M. Speights makes 2-pt layup from 3 ft (assist by R. Felton),,82,79
331,4,9:45.0,,D. Harris makes 3-pt jump shot from 24 ft (assist by D. Finney-Smith),82,82
332,4,9:29.0,R. Felton misses 3-pt jump shot from 23 ft,,82,82
333,4,9:28.0,,Defensive rebound by D. Powell,82,82
334,4,9:21.0,,D. Powell misses 2-pt layup from 2 ft,82,82
335,4,9:20.0,Defensive rebound by R. Felton,,82,82
336,4,9:17.0,Shooting foul by D. Harris (drawn by R. Felton),,82,82
337,4,9:17.0,R. Felton misses free throw 1 of 2,,82,82
338,4,9:17.0,Offensive rebound by Team,,82,82
339,4,9:17.0,R. Felton misses free throw 2 of 2,,82,82
340,4,9:17.0,,H. Barnes enters the game for D. Powell,82,82
341,4,9:16.0,,Defensive rebound by H. Barnes,82,82
342,4,9:03.0,,D. Harris misses 3-pt jump shot from 25 ft,82,82
343,4,9:02.0,Defensive rebound by A. Rivers,,82,82
344,4,8:54.0,Turnover by P. Pierce (lost ball; steal by D. Harris),,82,82
345,4,8:49.0,,D. Harris misses 2-pt layup from 4 ft,82,82
346,4,8:48.0,Defensive rebound by J. Crawford,,82,82
347,4,8:40.0,J. Crawford misses 3-pt jump shot from 24 ft,,82,82
348,4,8:39.0,,Defensive rebound by H. Barnes,82,82
349,4,8:25.0,,Shooting foul by J. Crawford (drawn by D. Harris),82,82
350,4,8:25.0,,D. Harris makes free throw 1 of 2,82,83
351,4,8:25.0,B. Griffin enters the game for P. Pierce,,82,83
352,4,8:25.0,,S. Curry enters the game for D. Finney-Smith,82,83
353,4,8:25.0,,W. Matthews enters the game for Y. Ferrell,82,83
354,4,8:25.0,,D. Harris makes free throw 2 of 2,82,84
355,4,8:10.0,B. Griffin makes 2-pt jump shot from 20 ft (assist by A. Rivers),,84,84
356,4,7:57.0,,D. Nowitzki misses 2-pt jump shot from 15 ft,84,84
357,4,7:57.0,,Offensive rebound by Team,84,84
358,4,7:57.0,D. Jordan enters the game for M. Speights,,84,84
359,4,7:57.0,,N. Noel enters the game for D. Nowitzki,84,84
360,4,7:51.0,,S. Curry misses 3-pt jump shot from 24 ft,84,84
361,4,7:49.0,Defensive rebound by R. Felton,,84,84
362,4,7:46.0,A. Rivers misses 2-pt layup from 2 ft (block by W. Matthews),,84,84
363,4,7:45.0,Offensive rebound by Team,,84,84
364,4,7:45.0,C. Paul enters the game for R. Felton,,84,84
365,4,7:43.0,J. Crawford misses 2-pt jump shot from 18 ft,,84,84
366,4,7:42.0,,Defensive rebound by S. Curry,84,84
367,4,7:27.0,,N. Noel makes 2-pt dunk at rim (assist by D. Harris),84,86
368,4,7:25.0,LA Clippers full timeout,,84,86
369,4,7:07.0,B. Griffin makes 2-pt hook shot from 5 ft,,86,86
370,4,6:46.0,,S. Curry misses 2-pt jump shot from 10 ft,86,86
371,4,6:45.0,Defensive rebound by B. Griffin,,86,86
372,4,6:26.0,C. Paul misses 2-pt jump shot from 18 ft,,86,86
373,4,6:26.0,,Defensive rebound by Team,86,86
374,4,6:26.0,Loose ball foul by D. Jordan (drawn by W. Matthews),,86,86
375,4,6:26.0,J. Redick enters the game for A. Rivers,,86,86
376,4,6:14.0,,H. Barnes misses 2-pt jump shot from 9 ft,86,86
377,4,6:13.0,Defensive rebound by D. Jordan,,86,86
378,4,6:02.0,B. Griffin makes 2-pt layup from 2 ft,,88,86
379,4,6:02.0,,Dallas full timeout,88,86
380,4,5:48.0,,S. Curry misses 3-pt jump shot from 25 ft,88,86
381,4,5:47.0,Defensive rebound by D. Jordan,,88,86
382,4,5:38.0,Turnover by J. Redick (step out of bounds),,88,86
383,4,5:20.0,Technical foul by C. Paul,,88,86
384,4,5:20.0,,S. Curry makes technical free throw,88,87
385,4,5:20.0,,Inbound foul by J. Crawford,88,87
386,4,5:20.0,,W. Matthews makes free throw 1 of 1,88,88
387,4,5:17.0,,H. Barnes misses 2-pt jump shot from 18 ft,88,88
