,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
26,1,7:02.0,,J. Richardson misses 2-pt jump shot from 8 ft,11,20
27,1,7:01.0,Defensive rebound by A. Drummond,,11,20
28,1,6:52.0,M. Morris makes 3-pt jump shot from 24 ft (assist by K. Caldwell-Pope),,14,20
29,1,6:33.0,,L. Babbitt makes 2-pt hook shot from 6 ft,14,22
30,1,6:20.0,Shooting foul by W. Reed (drawn by R. Jackson),,14,22
31,1,6:20.0,R. Jackson makes free throw 1 of 2,,15,22
32,1,6:20.0,,T. Johnson enters the game for R. McGruder,15,22
33,1,6:20.0,,J. Johnson enters the game for L. Babbitt,15,22
34,1,6:20.0,R. Jackson makes free throw 2 of 2,,16,22
35,1,6:09.0,,Turnover by J. Richardson (bad pass),16,22
36,1,6:00.0,Shooting foul by W. Reed (drawn by A. Drummond),,16,22
37,1,6:00.0,A. Drummond misses free throw 1 of 2,,16,22
38,1,6:00.0,Offensive rebound by Team,,16,22
39,1,6:00.0,T. Harris enters the game for M. Morris,,16,22
40,1,6:00.0,,U. Haslem enters the game for W. Reed,16,22
41,1,6:00.0,A. Drummond makes free throw 2 of 2,,17,22
42,1,5:49.0,,T. Johnson makes 2-pt jump shot from 18 ft (assist by J. Johnson),17,24
43,1,5:36.0,R. Jackson makes 2-pt jump shot from 15 ft,,19,24
44,1,5:12.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Johnson),19,27
45,1,4:46.0,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,,19,27
46,1,4:45.0,,Defensive rebound by W. Ellington,19,27
47,1,4:37.0,,J. Richardson misses 2-pt layup from 1 ft (block by A. Drummond),19,27
48,1,4:36.0,,Offensive rebound by Team,19,27
49,1,4:36.0,,Turnover by Team (5 sec inbounds),19,27
50,1,4:17.0,T. Harris misses 2-pt jump shot from 7 ft,,19,27
51,1,4:16.0,Offensive rebound by J. Leuer,,19,27
52,1,4:11.0,Turnover by R. Jackson (bad pass; steal by J. Johnson),,19,27
53,1,4:05.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by W. Ellington),19,30
54,1,3:57.0,Detroit full timeout,,19,30
55,1,3:57.0,I. Smith enters the game for R. Jackson,,19,30
56,1,3:48.0,A. Drummond misses 2-pt layup from 3 ft,,19,30
57,1,3:47.0,,Defensive rebound by U. Haslem,19,30
58,1,3:35.0,,J. Richardson misses 2-pt jump shot from 10 ft,19,30
59,1,3:34.0,Defensive rebound by A. Drummond,,19,30
60,1,3:29.0,J. Leuer misses 2-pt dunk at rim,,19,30
61,1,3:28.0,,Defensive rebound by W. Ellington,19,30
62,1,3:12.0,,W. Ellington makes 2-pt jump shot from 18 ft (assist by J. Richardson),19,32
63,1,2:52.0,J. Leuer makes 2-pt layup from 2 ft (assist by K. Caldwell-Pope),,21,32
64,1,2:51.0,,Miami full timeout,21,32
65,1,2:51.0,,R. McGruder enters the game for J. Richardson,21,32
66,1,2:51.0,S. Johnson enters the game for J. Leuer,,21,32
67,1,2:51.0,A. Baynes enters the game for A. Drummond,,21,32
68,1,2:34.0,,R. McGruder misses 3-pt jump shot from 24 ft,21,32
69,1,2:33.0,Defensive rebound by I. Smith,,21,32
70,1,2:27.0,I. Smith misses 2-pt layup from 2 ft,,21,32
71,1,2:26.0,Offensive rebound by A. Baynes,,21,32
72,1,2:25.0,A. Baynes makes 2-pt dunk at rim,,23,32
73,1,2:10.0,,W. Ellington misses 3-pt jump shot from 24 ft,23,32
74,1,2:09.0,Defensive rebound by I. Smith,,23,32
75,1,2:07.0,Shooting block foul by T. Johnson (drawn by K. Caldwell-Pope),,23,32
76,1,2:07.0,K. Caldwell-Pope makes free throw 1 of 2,,24,32
77,1,2:07.0,K. Caldwell-Pope misses free throw 2 of 2,,24,32
78,1,2:07.0,,L. Babbitt enters the game for W. Ellington,24,32
79,1,2:06.0,,Defensive rebound by J. Johnson,24,32
80,1,1:47.0,,Turnover by J. Johnson (step out of bounds),24,32
81,1,1:36.0,Personal foul by T. Johnson (drawn by I. Smith),,24,32
82,1,1:26.0,T. Harris makes 2-pt layup from 3 ft,,26,32
83,1,1:06.0,,T. Johnson misses 2-pt jump shot from 11 ft (block by I. Smith),26,32
84,1,1:04.0,Defensive rebound by A. Baynes,,26,32
85,1,1:03.0,Shooting foul by L. Babbitt (drawn by T. Harris),,26,32
86,1,1:03.0,T. Harris makes free throw 1 of 2,,27,32
87,1,1:03.0,,J. Richardson enters the game for T. Johnson,27,32
88,1,1:03.0,T. Harris makes free throw 2 of 2,,28,32
89,1,0:47.0,,J. Richardson makes 2-pt jump shot from 8 ft,28,34
90,1,0:34.0,T. Harris makes 2-pt layup from 2 ft,,30,34
91,1,0:22.0,,J. Johnson misses 2-pt layup from 2 ft (block by T. Harris),30,34
92,1,0:21.0,Defensive rebound by I. Smith,,30,34
93,1,0:13.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by S. Johnson),,33,34
94,1,0:02.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),33,37
95,1,0:01.0,T. Harris misses 3-pt jump shot from 60 ft,,33,37
96,1,0:00.0,Offensive rebound by Team,,33,37
97,2,11:45.0,,U. Haslem makes 2-pt jump shot from 6 ft (assist by T. Johnson),33,39
98,2,11:31.0,T. Harris makes 2-pt jump shot from 16 ft,,35,39
99,2,11:17.0,,Shooting foul by I. Smith (drawn by T. Johnson),35,39
100,2,11:17.0,,T. Johnson misses free throw 1 of 2,35,39
101,2,11:17.0,,Offensive rebound by Team,35,39
102,2,11:17.0,,T. Johnson makes free throw 2 of 2,35,40
103,2,11:03.0,M. Morris misses 2-pt jump shot from 15 ft,,35,40
104,2,11:02.0,,Defensive rebound by R. McGruder,35,40
105,2,10:53.0,,Personal foul by M. Morris (drawn by L. Babbitt),35,40
106,2,10:43.0,,T. Johnson misses 2-pt jump shot from 19 ft,35,40
107,2,10:42.0,Defensive rebound by M. Morris,,35,40
108,2,10:35.0,I. Smith misses 2-pt layup from 3 ft,,35,40
109,2,10:34.0,,Defensive rebound by U. Haslem,35,40
110,2,10:34.0,,Personal foul by A. Baynes (drawn by U. Haslem),35,40
111,2,10:24.0,,Personal foul by S. Johnson (drawn by R. McGruder),35,40
112,2,10:15.0,,Shooting foul by I. Smith (drawn by T. Johnson),35,40
113,2,10:15.0,,T. Johnson makes free throw 1 of 3,35,41
114,2,10:15.0,,T. Johnson makes free throw 2 of 3,35,42
115,2,10:15.0,,T. Johnson makes free throw 3 of 3,35,43
116,2,10:00.0,I. Smith misses 3-pt jump shot from 24 ft,,35,43
117,2,9:59.0,,Defensive rebound by U. Haslem,35,43
118,2,9:42.0,,L. Babbitt makes 3-pt jump shot from 24 ft (assist by J. Johnson),35,46
119,2,9:36.0,Detroit full timeout,,35,46
120,2,9:36.0,A. Drummond enters the game for A. Baynes,,35,46
121,2,9:26.0,Personal foul by U. Haslem (drawn by A. Drummond),,35,46
122,2,9:16.0,M. Morris misses 3-pt jump shot from 25 ft,,35,46
123,2,9:15.0,,Defensive rebound by U. Haslem,35,46
124,2,9:00.0,,R. McGruder makes 3-pt jump shot from 24 ft (assist by T. Johnson),35,49
125,2,8:42.0,I. Smith misses 2-pt layup from 3 ft (block by T. Johnson),,35,49
126,2,8:41.0,Offensive rebound by Team,,35,49
127,2,8:41.0,K. Caldwell-Pope enters the game for S. Johnson,,35,49
128,2,8:41.0,R. Jackson enters the game for I. Smith,,35,49
129,2,8:38.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by M. Morris),,37,49
130,2,8:13.0,,U. Haslem makes 2-pt hook shot from 3 ft (assist by T. Johnson),37,51
131,2,7:58.0,Personal foul by L. Babbitt (drawn by M. Morris),,37,51
132,2,7:58.0,,J. Richardson enters the game for T. Johnson,37,51
133,2,7:51.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,37,51
134,2,7:50.0,Offensive rebound by A. Drummond,,37,51
135,2,7:44.0,T. Harris misses 3-pt jump shot from 24 ft,,37,51
136,2,7:43.0,Offensive rebound by A. Drummond,,37,51
137,2,7:31.0,R. Jackson makes 2-pt jump shot from 19 ft,,39,51
138,2,7:17.0,,Turnover by U. Haslem (lost ball; steal by T. Harris),39,51
139,2,7:13.0,Shooting foul by L. Babbitt (drawn by T. Harris),,39,51
140,2,7:13.0,T. Harris makes free throw 1 of 2,,40,51
141,2,7:13.0,,W. Ellington enters the game for L. Babbitt,40,51
142,2,7:13.0,,W. Reed enters the game for U. Haslem,40,51
143,2,7:13.0,T. Harris makes free throw 2 of 2,,41,51
144,2,7:01.0,,W. Ellington misses 3-pt jump shot from 23 ft,41,51
145,2,7:00.0,Defensive rebound by A. Drummond,,41,51
146,2,6:50.0,T. Harris misses 2-pt layup from 2 ft (block by W. Reed),,41,51
147,2,6:49.0,,Defensive rebound by J. Johnson,41,51
148,2,6:45.0,Violation by K. Caldwell-Pope (kicked ball),,41,51
149,2,6:34.0,,Turnover by R. McGruder (lost ball; steal by A. Drummond),41,51
150,2,6:30.0,Shooting foul by R. McGruder (drawn by T. Harris),,41,51
151,2,6:30.0,T. Harris misses free throw 1 of 2,,41,51
152,2,6:30.0,Offensive rebound by Team,,41,51
153,2,6:30.0,T. Harris makes free throw 2 of 2,,42,51
154,2,6:07.0,,J. Johnson makes 3-pt jump shot from 23 ft (assist by W. Reed),42,54
155,2,5:53.0,R. Jackson misses 2-pt jump shot from 12 ft,,42,54
156,2,5:52.0,,Defensive rebound by W. Reed,42,54
157,2,5:48.0,,Shooting foul by M. Morris (drawn by J. Richardson),42,54
158,2,5:48.0,Official timeout,,42,54
159,2,5:48.0,,J. Richardson misses free throw 1 of 2,42,54
160,2,5:48.0,,Offensive rebound by Team,42,54
161,2,5:48.0,J. Leuer enters the game for M. Morris,,42,54
162,2,5:48.0,,D. Williams enters the game for J. Johnson,42,54
163,2,5:48.0,,J. Richardson makes free throw 2 of 2,42,55
164,2,5:24.0,A. Drummond misses 2-pt hook shot from 10 ft,,42,55
165,2,5:23.0,,Defensive rebound by W. Reed,42,55
166,2,5:04.0,,J. Richardson misses 3-pt jump shot from 24 ft,42,55
167,2,5:03.0,Defensive rebound by A. Drummond,,42,55
168,2,4:56.0,R. Jackson makes 2-pt layup from 2 ft,,44,55
169,2,4:27.0,,R. McGruder misses 3-pt jump shot from 28 ft,44,55
170,2,4:26.0,Defensive rebound by R. Jackson,,44,55
171,2,4:13.0,T. Harris makes 2-pt jump shot from 9 ft,,46,55
172,2,3:53.0,,W. Ellington makes 2-pt jump shot from 20 ft (assist by J. Richardson),46,57
173,2,3:39.0,R. Jackson makes 2-pt jump shot from 4 ft,,48,57
174,2,3:18.0,,D. Williams misses 2-pt jump shot from 9 ft,48,57
175,2,3:17.0,Defensive rebound by A. Drummond,,48,57
176,2,3:14.0,Turnover by R. Jackson (bad pass),,48,57
177,2,3:14.0,,T. Johnson enters the game for R. McGruder,48,57
178,2,3:04.0,,T. Johnson misses 2-pt jump shot from 16 ft (block by T. Harris),48,57
179,2,3:03.0,Defensive rebound by K. Caldwell-Pope,,48,57
180,2,3:00.0,A. Drummond misses 2-pt layup from 2 ft,,48,57
181,2,2:59.0,Offensive rebound by J. Leuer,,48,57
182,2,2:52.0,A. Drummond misses 2-pt jump shot from 3 ft,,48,57
183,2,2:51.0,,Defensive rebound by D. Williams,48,57
184,2,2:44.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by D. Williams),48,60
185,2,2:31.0,,Miami full timeout,48,60
186,2,2:31.0,S. Johnson enters the game for T. Harris,,48,60
187,2,2:17.0,R. Jackson makes 3-pt jump shot from 25 ft,,51,60
188,2,2:17.0,Shooting foul by W. Reed (drawn by R. Jackson),,51,60
189,2,2:17.0,,J. Johnson enters the game for W. Reed,51,60
190,2,2:17.0,R. Jackson makes free throw 1 of 1,,52,60
191,2,2:00.0,,T. Johnson makes 2-pt jump shot from 20 ft (assist by D. Williams),52,62
192,2,1:38.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,54,62
193,2,1:21.0,,J. Richardson makes 2-pt layup from 2 ft,54,64
194,2,1:10.0,A. Drummond makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),,56,64
195,2,1:10.0,Shooting foul by J. Johnson (drawn by A. Drummond),,56,64
196,2,1:10.0,A. Drummond misses free throw 1 of 1,,56,64
197,2,1:10.0,,R. McGruder enters the game for T. Johnson,56,64
198,2,1:09.0,,Defensive rebound by D. Williams,56,64
199,2,1:00.0,,Personal block foul by A. Drummond (drawn by J. Johnson),56,64
200,2,1:00.0,,J. Johnson makes free throw 1 of 2,56,65
201,2,1:00.0,,U. Haslem enters the game for D. Williams,56,65
202,2,1:00.0,T. Harris enters the game for S. Johnson,,56,65
203,2,1:00.0,,J. Johnson makes free throw 2 of 2,56,66
204,2,0:47.0,Shooting foul by U. Haslem (drawn by A. Drummond),,56,66
205,2,0:47.0,A. Drummond misses free throw 1 of 2,,56,66
206,2,0:47.0,Offensive rebound by Team,,56,66
207,2,0:47.0,A. Drummond misses free throw 2 of 2,,56,66
208,2,0:46.0,,Defensive rebound by J. Johnson,56,66
209,2,0:29.0,,Turnover by J. Richardson (bad pass; steal by R. Jackson),56,66
210,2,0:25.0,A. Drummond misses 2-pt jump shot from 3 ft,,56,66
211,2,0:24.0,Offensive rebound by T. Harris,,56,66
212,2,0:02.0,R. Jackson makes 2-pt hook shot from 5 ft,,58,66
213,3,11:36.0,,Turnover by Team (shot clock),58,66
214,3,11:14.0,R. Jackson makes 2-pt layup from 1 ft,,60,66
215,3,10:49.0,,R. McGruder misses 2-pt jump shot from 12 ft,60,66
216,3,10:48.0,Defensive rebound by A. Drummond,,60,66
217,3,10:44.0,Personal foul by J. Richardson (drawn by J. Leuer),,60,66
218,3,10:33.0,R. Jackson makes 2-pt jump shot from 12 ft,,62,66
219,3,10:07.0,,L. Babbitt makes 2-pt jump shot from 18 ft,62,68
220,3,9:53.0,K. Caldwell-Pope misses 2-pt jump shot from 19 ft,,62,68
221,3,9:52.0,,Defensive rebound by L. Babbitt,62,68
222,3,9:40.0,,W. Ellington misses 3-pt jump shot from 23 ft,62,68
223,3,9:39.0,Defensive rebound by A. Drummond,,62,68
224,3,9:34.0,Personal foul by R. McGruder (drawn by M. Morris),,62,68
225,3,9:34.0,Turnover by K. Caldwell-Pope (inbound),,62,68
226,3,9:14.0,,L. Babbitt misses 2-pt jump shot from 14 ft,62,68
227,3,9:13.0,Defensive rebound by K. Caldwell-Pope,,62,68
228,3,9:04.0,Personal foul by L. Babbitt (drawn by J. Leuer),,62,68
229,3,9:04.0,,J. Johnson enters the game for L. Babbitt,62,68
230,3,8:51.0,Turnover by A. Drummond (lost ball; steal by J. Richardson),,62,68
231,3,8:48.0,,Shooting block foul by R. Jackson (drawn by J. Richardson),62,68
232,3,8:48.0,,J. Richardson makes free throw 1 of 2,62,69
233,3,8:48.0,,J. Richardson misses free throw 2 of 2,62,69
234,3,8:47.0,,Offensive rebound by R. McGruder,62,69
235,3,8:34.0,,W. Ellington misses 2-pt jump shot from 20 ft,62,69
236,3,8:33.0,Defensive rebound by J. Leuer,,62,69
237,3,8:19.0,Turnover by K. Caldwell-Pope (lost ball; steal by J. Richardson),,62,69
238,3,8:13.0,,Turnover by R. McGruder (bad pass; steal by K. Caldwell-Pope),62,69
239,3,8:07.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,62,69
240,3,8:06.0,Offensive rebound by A. Drummond,,62,69
241,3,8:04.0,A. Drummond makes 2-pt dunk at rim,,64,69
242,3,7:52.0,,Shooting foul by J. Leuer (drawn by J. Johnson),64,69
243,3,7:52.0,,J. Johnson makes free throw 1 of 2,64,70
244,3,7:52.0,,T. Johnson enters the game for J. Richardson,64,70
245,3,7:52.0,,J. Johnson makes free throw 2 of 2,64,71
246,3,7:30.0,R. Jackson misses 3-pt jump shot from 28 ft,,64,71
247,3,7:29.0,Offensive rebound by Team,,64,71
248,3,7:28.0,Turnover by Team (shot clock),,64,71
249,3,7:19.0,,Turnover by J. Johnson (bad pass; steal by K. Caldwell-Pope),64,71
250,3,7:14.0,J. Leuer misses 2-pt layup from 2 ft (block by J. Johnson),,64,71
251,3,7:13.0,,Defensive rebound by R. McGruder,64,71
252,3,7:05.0,,W. Ellington misses 2-pt layup from 2 ft,64,71
253,3,7:04.0,,Offensive rebound by Team,64,71
254,3,6:56.0,,J. Johnson misses 2-pt jump shot from 16 ft,64,71
255,3,6:55.0,Defensive rebound by A. Drummond,,64,71
256,3,6:36.0,M. Morris misses 2-pt layup from 2 ft,,64,71
257,3,6:35.0,,Defensive rebound by Team,64,71
258,3,6:35.0,Loose ball foul by A. Drummond (drawn by W. Reed),,64,71
259,3,6:23.0,,W. Ellington makes 2-pt jump shot from 8 ft,64,73
260,3,6:23.0,Detroit full timeout,,64,73
261,3,6:23.0,T. Harris enters the game for M. Morris,,64,73
262,3,6:05.0,A. Drummond makes 2-pt jump shot from 9 ft,,66,73
263,3,5:39.0,,W. Reed misses 2-pt jump shot from 16 ft,66,73
264,3,5:38.0,Defensive rebound by R. Jackson,,66,73
265,3,5:25.0,R. Jackson makes 2-pt jump shot from 19 ft,,68,73
266,3,5:10.0,,T. Johnson misses 2-pt jump shot from 15 ft,68,73
267,3,5:09.0,Defensive rebound by A. Drummond,,68,73
268,3,4:58.0,K. Caldwell-Pope makes 3-pt jump shot from 24 ft (assist by J. Leuer),,71,73
269,3,4:58.0,,Miami full timeout,71,73
270,3,4:58.0,,U. Haslem enters the game for W. Reed,71,73
271,3,4:35.0,,U. Haslem misses 2-pt jump shot from 3 ft,71,73
272,3,4:34.0,Defensive rebound by A. Drummond,,71,73
273,3,4:24.0,A. Drummond makes 2-pt jump shot from 9 ft (assist by J. Leuer),,73,73
274,3,4:09.0,,T. Johnson misses 2-pt jump shot from 20 ft,73,73
275,3,4:08.0,Defensive rebound by K. Caldwell-Pope,,73,73
276,3,4:01.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft,,75,73
277,3,3:43.0,,W. Ellington makes 3-pt jump shot from 24 ft (assist by T. Johnson),75,76
278,3,3:28.0,Offensive foul by A. Drummond (drawn by T. Johnson),,75,76
279,3,3:28.0,Turnover by A. Drummond (offensive foul),,75,76
280,3,3:28.0,,J. Richardson enters the game for R. McGruder,75,76
281,3,3:28.0,I. Smith enters the game for A. Drummond,,75,76
282,3,3:28.0,A. Baynes enters the game for R. Jackson,,75,76
283,3,3:12.0,,J. Johnson makes 3-pt jump shot from 24 ft (assist by T. Johnson),75,79
284,3,2:57.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft,,77,79
285,3,2:47.0,,T. Johnson misses 2-pt jump shot from 20 ft,77,79
286,3,2:46.0,Defensive rebound by A. Baynes,,77,79
287,3,2:35.0,K. Caldwell-Pope misses 2-pt hook shot from 7 ft,,77,79
288,3,2:34.0,,Defensive rebound by J. Johnson,77,79
289,3,2:22.0,,W. Ellington misses 2-pt jump shot from 17 ft,77,79
290,3,2:21.0,Defensive rebound by I. Smith,,77,79
291,3,2:15.0,Turnover by J. Leuer (lost ball; steal by U. Haslem),,77,79
292,3,2:04.0,,J. Richardson misses 3-pt jump shot from 25 ft,77,79
293,3,2:03.0,Defensive rebound by K. Caldwell-Pope,,77,79
294,3,1:52.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Smith),,80,79
295,3,1:31.0,,Shooting foul by T. Harris (drawn by U. Haslem),80,79
296,3,1:31.0,,U. Haslem makes free throw 1 of 2,80,80
297,3,1:31.0,M. Morris enters the game for J. Leuer,,80,80
298,3,1:31.0,,R. McGruder enters the game for W. Ellington,80,80
299,3,1:31.0,,U. Haslem makes free throw 2 of 2,80,81
300,3,1:12.0,Offensive foul by A. Baynes (drawn by J. Richardson),,80,81
301,3,1:12.0,Turnover by A. Baynes (offensive foul),,80,81
302,3,0:57.0,,J. Johnson misses 3-pt jump shot from 24 ft,80,81
303,3,0:56.0,Defensive rebound by T. Harris,,80,81
304,3,0:45.0,K. Caldwell-Pope makes 2-pt jump shot from 16 ft,,82,81
305,3,0:27.0,,J. Johnson misses 2-pt layup from 2 ft,82,81
306,3,0:26.0,Defensive rebound by A. Baynes,,82,81
307,3,0:21.0,T. Harris makes 3-pt jump shot from 25 ft (assist by I. Smith),,85,81
308,3,0:03.0,,Turnover by T. Johnson (bad pass; steal by T. Harris),85,81
309,3,0:00.0,I. Smith misses 3-pt jump shot from 49 ft,,85,81
310,3,0:00.0,Offensive rebound by Team,,85,81
311,4,11:49.0,M. Morris makes 2-pt jump shot from 19 ft,,87,81
312,4,11:31.0,,R. McGruder misses 2-pt hook shot from 8 ft,87,81
313,4,11:30.0,Defensive rebound by T. Harris,,87,81
314,4,11:22.0,M. Morris makes 2-pt layup from 2 ft,,89,81
315,4,11:19.0,,Personal foul by I. Smith (drawn by J. Richardson),89,81
316,4,11:19.0,Detroit full timeout,,89,81
317,4,11:19.0,A. Drummond enters the game for A. Baynes,,89,81
318,4,10:59.0,,J. Richardson misses 2-pt jump shot from 14 ft,89,81
319,4,10:58.0,Defensive rebound by A. Drummond,,89,81
320,4,10:44.0,I. Smith misses 2-pt jump shot from 14 ft,,89,81
321,4,10:43.0,,Defensive rebound by R. McGruder,89,81
322,4,10:31.0,,J. Richardson misses 2-pt jump shot from 19 ft,89,81
323,4,10:30.0,Defensive rebound by A. Drummond,,89,81
324,4,10:23.0,I. Smith misses 2-pt layup from 2 ft (block by T. Johnson),,89,81
325,4,10:22.0,,Defensive rebound by U. Haslem,89,81
326,4,10:12.0,,L. Babbitt misses 2-pt jump shot from 18 ft,89,81
327,4,10:11.0,Defensive rebound by S. Johnson,,89,81
328,4,10:01.0,Personal foul by L. Babbitt (drawn by A. Drummond),,89,81
329,4,10:01.0,,J. Johnson enters the game for L. Babbitt,89,81
330,4,9:44.0,T. Harris misses 2-pt jump shot from 22 ft,,89,81
331,4,9:43.0,Offensive rebound by A. Drummond,,89,81
332,4,9:42.0,A. Drummond makes 2-pt hook shot from 8 ft,,91,81
333,4,9:40.0,,Miami full timeout,91,81
334,4,9:40.0,,W. Ellington enters the game for T. Johnson,91,81
335,4,9:27.0,,Offensive foul by U. Haslem (drawn by S. Johnson),91,81
336,4,9:27.0,,Turnover by U. Haslem (offensive foul),91,81
337,4,9:05.0,S. Johnson misses 3-pt jump shot from 25 ft,,91,81
338,4,9:04.0,,Defensive rebound by J. Johnson,91,81
339,4,8:46.0,,J. Johnson misses 2-pt jump shot from 9 ft,91,81
340,4,8:45.0,,Offensive rebound by U. Haslem,91,81
341,4,8:37.0,,U. Haslem misses 2-pt jump shot from 18 ft,91,81
342,4,8:36.0,Defensive rebound by T. Harris,,91,81
343,4,8:25.0,Offensive foul by A. Drummond (drawn by J. Johnson),,91,81
344,4,8:25.0,Turnover by A. Drummond (offensive foul),,91,81
345,4,8:13.0,,R. McGruder misses 2-pt jump shot from 16 ft,91,81
346,4,8:12.0,Defensive rebound by S. Johnson,,91,81
347,4,8:03.0,T. Harris misses 3-pt jump shot from 25 ft,,91,81
348,4,8:02.0,Offensive rebound by Team,,91,81
349,4,8:02.0,,D. Williams enters the game for U. Haslem,91,81
350,4,7:54.0,M. Morris misses 2-pt jump shot from 20 ft,,91,81
351,4,7:53.0,,Defensive rebound by D. Williams,91,81
352,4,7:36.0,,J. Richardson misses 3-pt jump shot from 25 ft,91,81
353,4,7:35.0,Defensive rebound by S. Johnson,,91,81
354,4,7:25.0,A. Drummond misses 2-pt hook shot from 6 ft,,91,81
355,4,7:24.0,Offensive rebound by A. Drummond,,91,81
356,4,7:23.0,Detroit full timeout,,91,81
357,4,7:23.0,R. Jackson enters the game for I. Smith,,91,81
358,4,7:23.0,,T. Johnson enters the game for R. McGruder,91,81
359,4,6:59.0,R. Jackson misses 2-pt jump shot from 20 ft,,91,81
360,4,6:58.0,,Defensive rebound by T. Johnson,91,81
361,4,6:55.0,,Shooting foul by T. Harris (drawn by D. Williams),91,81
362,4,6:55.0,,D. Williams misses free throw 1 of 2,91,81
363,4,6:55.0,,Offensive rebound by Team,91,81
364,4,6:55.0,K. Caldwell-Pope enters the game for S. Johnson,,91,81
365,4,6:55.0,,D. Williams makes free throw 2 of 2,91,82
366,4,6:39.0,M. Morris misses 2-pt jump shot from 13 ft,,91,82
367,4,6:38.0,,Defensive rebound by J. Johnson,91,82
368,4,6:28.0,,Turnover by J. Johnson (bad pass; steal by A. Drummond),91,82
369,4,6:24.0,Turnover by T. Harris (lost ball; steal by T. Johnson),,91,82
370,4,6:12.0,,D. Williams makes 2-pt jump shot from 3 ft,91,84
371,4,5:57.0,A. Drummond makes 2-pt dunk at rim (assist by R. Jackson),,93,84
372,4,5:38.0,,D. Williams makes 2-pt jump shot from 22 ft (assist by J. Richardson),93,86
373,4,5:19.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by R. Jackson),,96,86
374,4,4:59.0,,D. Williams makes 3-pt jump shot from 24 ft (assist by W. Ellington),96,89
375,4,4:36.0,T. Harris misses 2-pt layup from 2 ft,,96,89
376,4,4:35.0,,Defensive rebound by J. Richardson,96,89
377,4,4:24.0,,J. Johnson misses 2-pt layup from 3 ft (block by A. Drummond),96,89
378,4,4:23.0,Defensive rebound by T. Harris,,96,89
379,4,4:13.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,96,89
380,4,4:12.0,,Defensive rebound by D. Williams,96,89
381,4,3:56.0,,D. Williams misses 3-pt jump shot from 24 ft,96,89
