,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
41,1,6:11.0,G. Green misses 3-pt jump shot from 23 ft,,14,4
42,1,6:11.0,Offensive rebound by Team,,14,4
43,1,5:57.0,A. Horford misses 2-pt layup from 2 ft (block by R. Lopez),,14,4
44,1,5:55.0,,Defensive rebound by N. Mirotić,14,4
45,1,5:34.0,,J. Butler makes 2-pt layup from 2 ft (assist by M. Carter-Williams),14,6
46,1,5:21.0,Personal foul by M. Carter-Williams (drawn by A. Horford),,14,6
47,1,5:13.0,I. Thomas misses 3-pt jump shot from 26 ft,,14,6
48,1,5:12.0,Offensive rebound by A. Bradley,,14,6
49,1,4:59.0,G. Green makes 2-pt jump shot from 14 ft (assist by A. Horford),,16,6
50,1,4:43.0,,Shooting foul by G. Green (drawn by N. Mirotić),16,6
51,1,4:43.0,,N. Mirotić makes free throw 1 of 2,16,7
52,1,4:43.0,,N. Mirotić makes free throw 2 of 2,16,8
53,1,4:24.0,I. Thomas makes 2-pt jump shot from 22 ft,,18,8
54,1,4:12.0,,D. Wade misses 2-pt jump shot from 16 ft,18,8
55,1,4:11.0,,Offensive rebound by R. Lopez,18,8
56,1,4:11.0,,R. Lopez misses 2-pt layup from 2 ft,18,8
57,1,4:10.0,,Offensive rebound by J. Butler,18,8
58,1,4:06.0,,D. Wade makes 2-pt layup from 1 ft (assist by N. Mirotić),18,10
59,1,3:46.0,J. Crowder makes 2-pt layup from 2 ft (assist by A. Horford),,20,10
60,1,3:36.0,,Turnover by M. Carter-Williams (bad pass; steal by J. Crowder),20,10
61,1,3:32.0,J. Crowder makes 2-pt layup from 1 ft,,22,10
62,1,3:24.0,,Shooting foul by J. Crowder (drawn by J. Butler),22,10
63,1,3:24.0,,J. Butler misses free throw 1 of 2,22,10
64,1,3:24.0,,Offensive rebound by Team,22,10
65,1,3:24.0,T. Rozier enters the game for G. Green,,22,10
66,1,3:24.0,M. Smart enters the game for I. Thomas,,22,10
67,1,3:24.0,,B. Portis enters the game for N. Mirotić,22,10
68,1,3:24.0,,P. Zipser enters the game for D. Wade,22,10
69,1,3:24.0,,J. Butler makes free throw 2 of 2,22,11
70,1,3:00.0,M. Smart misses 3-pt jump shot from 24 ft,,22,11
71,1,2:59.0,,Defensive rebound by P. Zipser,22,11
72,1,2:51.0,,Turnover by P. Zipser (bad pass; steal by A. Horford),22,11
73,1,2:48.0,Personal foul by R. Lopez (drawn by M. Smart),,22,11
74,1,2:48.0,Boston full timeout,,22,11
75,1,2:34.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by M. Smart),,25,11
76,1,2:17.0,,Shooting foul by A. Bradley (drawn by J. Butler),25,11
77,1,2:17.0,,J. Butler makes free throw 1 of 2,25,12
78,1,2:17.0,K. Olynyk enters the game for A. Horford,,25,12
79,1,2:17.0,I. Thomas enters the game for A. Bradley,,25,12
80,1,2:17.0,,C. Felício enters the game for R. Lopez,25,12
81,1,2:17.0,,J. Butler makes free throw 2 of 2,25,13
82,1,2:16.0,Personal foul by M. Carter-Williams (drawn by I. Thomas),,25,13
83,1,2:16.0,I. Thomas makes free throw 1 of 2,,26,13
84,1,2:16.0,,I. Canaan enters the game for M. Carter-Williams,26,13
85,1,2:16.0,I. Thomas makes free throw 2 of 2,,27,13
86,1,2:04.0,,J. Butler makes 2-pt jump shot from 6 ft,27,15
87,1,1:47.0,T. Rozier misses 3-pt jump shot from 25 ft,,27,15
88,1,1:46.0,,Defensive rebound by J. Butler,27,15
89,1,1:32.0,,P. Zipser misses 3-pt jump shot from 27 ft,27,15
90,1,1:32.0,,Offensive rebound by Team,27,15
91,1,1:32.0,Loose ball foul by J. Crowder (drawn by C. Felício),,27,15
92,1,1:32.0,,C. Felício makes free throw 1 of 2,27,16
93,1,1:32.0,,C. Felício misses free throw 2 of 2,27,16
94,1,1:30.0,,Offensive rebound by P. Zipser,27,16
95,1,1:19.0,,Shooting foul by M. Smart (drawn by J. Butler),27,16
96,1,1:19.0,,J. Butler makes free throw 1 of 2,27,17
97,1,1:19.0,,J. Butler misses free throw 2 of 2,27,17
98,1,1:19.0,J. Jerebko enters the game for J. Crowder,,27,17
99,1,1:17.0,Defensive rebound by K. Olynyk,,27,17
100,1,1:11.0,Shooting foul by I. Canaan (drawn by I. Thomas),,27,17
101,1,1:11.0,I. Thomas makes free throw 1 of 3,,28,17
102,1,1:11.0,I. Thomas makes free throw 2 of 3,,29,17
103,1,1:11.0,I. Thomas makes free throw 3 of 3,,30,17
104,1,0:53.0,,P. Zipser misses 2-pt layup from 2 ft,30,17
105,1,0:52.0,Defensive rebound by J. Jerebko,,30,17
106,1,0:38.0,J. Jerebko misses 3-pt jump shot from 24 ft,,30,17
107,1,0:37.0,,Defensive rebound by B. Portis,30,17
108,1,0:22.0,,Shooting foul by I. Thomas (drawn by J. Butler),30,17
109,1,0:22.0,,J. Butler makes free throw 1 of 2,30,18
110,1,0:22.0,,J. Butler misses free throw 2 of 2,30,18
111,1,0:21.0,Defensive rebound by K. Olynyk,,30,18
112,1,0:06.0,T. Rozier misses 2-pt layup from 2 ft (block by B. Portis),,30,18
113,1,0:05.0,,Defensive rebound by B. Portis,30,18
114,1,0:00.0,,J. Butler misses 3-pt jump shot from 25 ft,30,18
115,1,0:00.0,,Offensive rebound by Team,30,18
116,2,11:47.0,G. Green makes 3-pt jump shot from 23 ft (assist by M. Smart),,33,18
117,2,11:26.0,,I. Canaan misses 2-pt jump shot from 4 ft (block by J. Jerebko),33,18
118,2,11:24.0,Defensive rebound by Team,,33,18
119,2,11:05.0,J. Jerebko misses 2-pt jump shot from 6 ft,,33,18
120,2,11:04.0,,Defensive rebound by C. Felício,33,18
121,2,10:42.0,,I. Canaan makes 3-pt jump shot from 24 ft (assist by D. Wade),33,21
122,2,10:17.0,G. Green makes 2-pt layup from 2 ft (assist by J. Jerebko),,35,21
123,2,9:58.0,,B. Portis misses 2-pt jump shot from 21 ft,35,21
124,2,9:56.0,Defensive rebound by M. Smart,,35,21
125,2,9:51.0,G. Green misses 3-pt jump shot from 26 ft,,35,21
126,2,9:50.0,Offensive rebound by J. Jerebko,,35,21
127,2,9:47.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,38,21
128,2,9:47.0,,Chicago full timeout,38,21
129,2,9:47.0,,J. Butler enters the game for P. Zipser,38,21
130,2,9:33.0,,Turnover by C. Felício (bad pass),38,21
131,2,9:16.0,G. Green makes 3-pt jump shot from 25 ft (assist by M. Smart),,41,21
132,2,9:12.0,Violation by Team (jump ball),,41,21
133,2,8:53.0,,J. Butler misses 2-pt layup from 2 ft,41,21
134,2,8:52.0,Defensive rebound by M. Smart,,41,21
135,2,8:45.0,Turnover by M. Smart (bad pass; steal by I. Canaan),,41,21
136,2,8:44.0,,I. Canaan makes 2-pt layup from 2 ft,41,23
137,2,8:44.0,,Technical foul by J. Butler,41,23
138,2,8:44.0,Technical foul by M. Smart,,41,23
139,2,8:20.0,J. Jerebko misses 2-pt layup from 2 ft,,41,23
140,2,8:19.0,,Defensive rebound by B. Portis,41,23
141,2,8:13.0,,C. Felício makes 2-pt dunk at rim (assist by B. Portis),41,25
142,2,7:57.0,K. Olynyk makes 2-pt jump shot from 6 ft,,43,25
143,2,7:57.0,Shooting foul by C. Felício (drawn by K. Olynyk),,43,25
144,2,7:57.0,,N. Mirotić enters the game for B. Portis,41,25
145,2,7:57.0,K. Olynyk misses free throw 1 of 1,,43,25
146,2,7:55.0,,Defensive rebound by C. Felício,43,25
147,2,7:32.0,,D. Wade misses 3-pt jump shot from 24 ft,43,25
148,2,7:31.0,Defensive rebound by T. Rozier,,43,25
149,2,7:15.0,Personal foul by C. Felício (drawn by M. Smart),,43,25
150,2,7:09.0,Personal foul by C. Felício (drawn by G. Green),,43,25
151,2,7:09.0,J. Crowder enters the game for J. Jerebko,,43,25
152,2,7:05.0,T. Rozier makes 2-pt jump shot from 5 ft,,45,25
153,2,6:57.0,,D. Wade makes 2-pt jump shot from 12 ft,45,27
154,2,6:57.0,,Shooting foul by K. Olynyk (drawn by D. Wade),45,27
155,2,6:57.0,,R. Lopez enters the game for C. Felício,45,27
156,2,6:57.0,A. Bradley enters the game for M. Smart,,45,27
157,2,6:57.0,A. Horford enters the game for K. Olynyk,,45,27
158,2,6:57.0,,D. Wade makes free throw 1 of 1,45,28
159,2,6:39.0,Turnover by A. Bradley (lost ball),,45,28
160,2,6:27.0,,I. Canaan misses 2-pt jump shot from 15 ft,45,28
161,2,6:26.0,Defensive rebound by J. Crowder,,45,28
162,2,6:18.0,A. Bradley misses 3-pt jump shot from 25 ft,,45,28
163,2,6:17.0,,Defensive rebound by D. Wade,45,28
164,2,6:13.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Butler),45,30
165,2,6:13.0,Boston full timeout,,45,30
166,2,6:13.0,I. Thomas enters the game for T. Rozier,,45,30
167,2,5:53.0,Turnover by A. Bradley (bad pass; steal by J. Butler),,45,30
168,2,5:48.0,,Personal foul by A. Bradley (drawn by J. Butler),45,30
169,2,5:37.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Butler),45,33
170,2,5:18.0,I. Thomas misses 3-pt jump shot from 26 ft,,45,33
171,2,5:17.0,,Defensive rebound by J. Butler,45,33
172,2,5:11.0,,I. Canaan misses 3-pt jump shot from 25 ft,45,33
173,2,5:09.0,,Offensive rebound by D. Wade,45,33
174,2,5:09.0,,D. Wade misses 2-pt layup from 3 ft,45,33
175,2,5:09.0,Defensive rebound by Team,,45,33
176,2,5:09.0,,Loose ball foul by D. Wade (drawn by G. Green),45,33
177,2,5:09.0,M. Smart enters the game for A. Bradley,,45,33
178,2,4:51.0,I. Thomas makes 2-pt layup from 2 ft,,47,33
179,2,4:34.0,,Offensive foul by R. Lopez (drawn by M. Smart),47,33
180,2,4:34.0,,Turnover by R. Lopez (offensive foul),47,33
181,2,4:34.0,,C. Felício enters the game for R. Lopez,47,33
182,2,4:25.0,Shooting foul by N. Mirotić (drawn by I. Thomas),,47,33
183,2,4:25.0,I. Thomas makes free throw 1 of 2,,48,33
184,2,4:25.0,J. Jerebko enters the game for G. Green,,48,33
185,2,4:25.0,,P. Zipser enters the game for I. Canaan,48,33
186,2,4:25.0,I. Thomas makes free throw 2 of 2,,49,33
187,2,4:12.0,,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Butler),49,36
188,2,3:49.0,Turnover by M. Smart (lost ball),,49,36
189,2,3:37.0,,Turnover by N. Mirotić (bad pass; steal by J. Crowder),49,36
190,2,3:34.0,Turnover by J. Crowder (bad pass),,49,36
191,2,3:25.0,,J. Butler misses 2-pt layup from 3 ft (block by A. Horford),49,36
192,2,3:23.0,Defensive rebound by I. Thomas,,49,36
193,2,3:16.0,I. Thomas misses 3-pt jump shot from 28 ft,,49,36
194,2,3:16.0,Offensive rebound by J. Jerebko,,49,36
195,2,3:16.0,Shooting foul by N. Mirotić (drawn by J. Jerebko),,49,36
196,2,3:16.0,J. Jerebko makes free throw 1 of 2,,50,36
197,2,3:16.0,,I. Canaan enters the game for D. Wade,50,36
198,2,3:16.0,,B. Portis enters the game for N. Mirotić,50,36
199,2,3:16.0,J. Jerebko makes free throw 2 of 2,,51,36
200,2,3:02.0,,Shooting foul by J. Jerebko (drawn by J. Butler),51,36
201,2,3:02.0,,J. Butler makes free throw 1 of 2,51,37
202,2,3:02.0,,J. Butler makes free throw 2 of 2,51,38
203,2,2:47.0,I. Thomas misses 3-pt jump shot from 25 ft,,51,38
204,2,2:46.0,,Defensive rebound by P. Zipser,51,38
205,2,2:35.0,,Shooting foul by I. Thomas (drawn by I. Canaan),51,38
206,2,2:35.0,,Chicago full timeout,51,38
207,2,2:35.0,,I. Canaan misses free throw 1 of 2,51,38
208,2,2:35.0,,Offensive rebound by Team,51,38
209,2,2:35.0,,I. Canaan misses free throw 2 of 2,51,38
210,2,2:35.0,K. Olynyk enters the game for J. Jerebko,,51,38
211,2,2:33.0,Defensive rebound by A. Horford,,51,38
212,2,2:11.0,I. Thomas misses 3-pt jump shot from 25 ft,,51,38
213,2,2:10.0,,Defensive rebound by C. Felício,51,38
214,2,1:57.0,,Shooting foul by K. Olynyk (drawn by J. Butler),51,38
215,2,1:57.0,,J. Butler makes free throw 1 of 2,51,39
216,2,1:57.0,,J. Butler makes free throw 2 of 2,51,40
217,2,1:35.0,A. Horford misses 3-pt jump shot from 24 ft,,51,40
218,2,1:35.0,Offensive rebound by Team,,51,40
219,2,1:35.0,,Loose ball foul by C. Felício (drawn by K. Olynyk),51,40
220,2,1:35.0,K. Olynyk misses free throw 1 of 2,,51,40
221,2,1:35.0,Offensive rebound by Team,,51,40
222,2,1:35.0,,J. Lauvergne enters the game for C. Felício,51,40
223,2,1:35.0,K. Olynyk makes free throw 2 of 2,,52,40
224,2,1:14.0,,B. Portis makes 2-pt jump shot from 5 ft (assist by J. Lauvergne),52,42
225,2,0:51.0,J. Crowder makes 3-pt jump shot from 27 ft (assist by A. Horford),,55,42
226,2,0:37.0,,J. Lauvergne makes 2-pt layup from 3 ft (assist by J. Butler),55,44
227,2,0:32.0,I. Thomas makes 2-pt layup from 2 ft,,57,44
228,2,0:32.0,Shooting foul by J. Butler (drawn by I. Thomas),,57,44
229,2,0:32.0,I. Thomas misses free throw 1 of 1,,57,44
230,2,0:29.0,,Defensive rebound by B. Portis,57,44
231,2,0:23.0,,Shooting foul by M. Smart (drawn by J. Butler),57,44
232,2,0:23.0,,J. Butler makes free throw 1 of 2,57,45
233,2,0:23.0,,J. Butler makes free throw 2 of 2,57,46
234,2,0:03.0,I. Thomas misses 2-pt layup from 2 ft,,57,46
235,2,0:00.0,Offensive rebound by M. Smart,,57,46
236,2,0:00.0,M. Smart misses 2-pt layup from 3 ft,,57,46
237,2,0:00.0,,Defensive rebound by B. Portis,57,46
238,3,11:44.0,G. Green misses 2-pt jump shot from 15 ft (block by D. Wade),,57,46
239,3,11:42.0,Offensive rebound by G. Green,,57,46
240,3,11:38.0,Turnover by G. Green (traveling),,57,46
241,3,11:22.0,,D. Wade misses 2-pt jump shot from 6 ft,57,46
242,3,11:20.0,,Offensive rebound by R. Lopez,57,46
243,3,11:17.0,,J. Butler misses 3-pt jump shot from 24 ft,57,46
244,3,11:16.0,Defensive rebound by I. Thomas,,57,46
245,3,11:02.0,I. Thomas misses 2-pt layup from 2 ft,,57,46
246,3,11:01.0,Offensive rebound by A. Horford,,57,46
247,3,11:01.0,A. Horford makes 2-pt layup from 3 ft,,59,46
248,3,10:47.0,,J. Butler makes 2-pt layup from 3 ft,59,48
249,3,10:35.0,Turnover by I. Thomas (bad pass),,59,48
250,3,10:27.0,,Personal foul by I. Thomas (drawn by J. Butler),59,48
251,3,10:12.0,,N. Mirotić misses 3-pt jump shot from 26 ft,59,48
252,3,10:10.0,,Offensive rebound by R. Lopez,59,48
253,3,10:10.0,,R. Lopez makes 2-pt layup from 2 ft,59,50
254,3,10:07.0,Violation by Team (jump ball),,59,50
255,3,10:07.0,Technical foul by Team,,59,50
256,3,10:07.0,,J. Butler makes technical free throw,59,51
257,3,9:49.0,A. Bradley misses 3-pt jump shot from 25 ft,,59,51
258,3,9:48.0,,Defensive rebound by N. Mirotić,59,51
259,3,9:34.0,,R. Lopez makes 2-pt layup from 2 ft (assist by J. Butler),59,53
260,3,9:16.0,G. Green misses 3-pt jump shot from 23 ft,,59,53
261,3,9:13.0,Offensive rebound by G. Green,,59,53
262,3,9:13.0,G. Green makes 2-pt dunk at rim,,61,53
263,3,8:52.0,,J. Butler misses 2-pt jump shot from 7 ft,61,53
264,3,8:52.0,Defensive rebound by Team,,61,53
265,3,8:39.0,J. Crowder makes 2-pt layup from 2 ft,,63,53
266,3,8:16.0,,D. Wade makes 2-pt hook shot from 4 ft,63,55
267,3,8:01.0,Turnover by I. Thomas (lost ball),,63,55
268,3,7:54.0,,Turnover by J. Butler (bad pass; steal by I. Thomas),63,55
269,3,7:51.0,Turnover by I. Thomas (offensive foul),,63,55
270,3,7:51.0,,Offensive charge foul by I. Thomas (drawn by I. Canaan),63,55
271,3,7:42.0,,I. Canaan makes 3-pt jump shot from 25 ft (assist by J. Butler),63,58
272,3,7:41.0,Boston full timeout,,63,58
273,3,7:41.0,M. Smart enters the game for I. Thomas,,63,58
274,3,7:23.0,M. Smart misses 2-pt layup from 2 ft,,63,58
275,3,7:21.0,,Defensive rebound by R. Lopez,63,58
276,3,7:11.0,,I. Canaan misses 3-pt jump shot from 24 ft,63,58
277,3,7:10.0,Defensive rebound by A. Horford,,63,58
278,3,6:53.0,G. Green misses 3-pt jump shot from 22 ft,,63,58
279,3,6:52.0,,Defensive rebound by N. Mirotić,63,58
280,3,6:43.0,,R. Lopez makes 2-pt dunk at rim (assist by J. Butler),63,60
281,3,6:30.0,,Offensive charge foul by M. Smart (drawn by J. Butler),63,60
282,3,6:30.0,Turnover by M. Smart (offensive foul),,63,60
283,3,6:06.0,,Turnover by D. Wade (lost ball; steal by A. Bradley),63,60
284,3,5:59.0,A. Bradley misses 3-pt jump shot from 26 ft,,63,60
285,3,5:59.0,,Defensive rebound by N. Mirotić,63,60
286,3,5:44.0,,J. Butler makes 2-pt layup from 2 ft,63,62
287,3,5:23.0,M. Smart misses 2-pt jump shot from 6 ft (block by D. Wade),,63,62
288,3,5:21.0,,Defensive rebound by I. Canaan,63,62
289,3,5:12.0,,Shooting foul by A. Horford (drawn by J. Butler),63,62
290,3,5:12.0,,J. Butler misses free throw 1 of 2,63,62
291,3,5:12.0,,Offensive rebound by Team,63,62
292,3,5:12.0,I. Thomas enters the game for G. Green,,63,62
293,3,5:12.0,,J. Butler makes free throw 2 of 2,63,63
294,3,4:57.0,I. Thomas misses 2-pt layup from 2 ft,,63,63
295,3,4:56.0,,Defensive rebound by J. Butler,63,63
296,3,4:35.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by J. Butler),63,65
297,3,4:20.0,I. Thomas makes 2-pt layup from 1 ft,,65,65
298,3,4:03.0,,I. Canaan misses 3-pt jump shot from 26 ft,65,65
299,3,4:02.0,Defensive rebound by M. Smart,,65,65
300,3,3:47.0,I. Thomas makes 2-pt layup from 1 ft,,67,65
301,3,3:39.0,,Chicago full timeout,67,65
302,3,3:39.0,,P. Zipser enters the game for D. Wade,67,65
303,3,3:22.0,,N. Mirotić misses 3-pt jump shot from 27 ft,67,65
304,3,3:22.0,Defensive rebound by A. Horford,,67,65
305,3,3:04.0,Personal foul by J. Butler (drawn by I. Thomas),,67,65
306,3,3:04.0,,M. Carter-Williams enters the game for I. Canaan,67,65
307,3,2:55.0,A. Horford makes 2-pt layup from 3 ft (assist by I. Thomas),,69,65
308,3,2:31.0,,N. Mirotić misses 3-pt jump shot from 23 ft,69,65
309,3,2:29.0,Defensive rebound by A. Horford,,69,65
310,3,2:21.0,Shooting foul by P. Zipser (drawn by I. Thomas),,69,65
311,3,2:21.0,I. Thomas makes free throw 1 of 2,,70,65
312,3,2:21.0,,J. Lauvergne enters the game for R. Lopez,70,65
313,3,2:21.0,K. Olynyk enters the game for A. Horford,,70,65
314,3,2:21.0,I. Thomas makes free throw 2 of 2,,71,65
315,3,1:57.0,,J. Lauvergne misses 2-pt layup from 1 ft,71,65
316,3,1:56.0,Defensive rebound by K. Olynyk,,71,65
317,3,1:49.0,Shooting foul by J. Lauvergne (drawn by I. Thomas),,71,65
318,3,1:49.0,I. Thomas makes free throw 1 of 2,,72,65
319,3,1:49.0,I. Thomas makes free throw 2 of 2,,73,65
320,3,1:38.0,,J. Butler misses 2-pt layup from 2 ft (block by M. Smart),73,65
321,3,1:35.0,Defensive rebound by I. Thomas,,73,65
322,3,1:33.0,I. Thomas makes 2-pt layup from 1 ft,,75,65
323,3,1:18.0,,Turnover by J. Lauvergne (lost ball; steal by K. Olynyk),75,65
324,3,1:10.0,A. Bradley misses 3-pt jump shot from 25 ft,,75,65
325,3,1:09.0,,Defensive rebound by N. Mirotić,75,65
326,3,0:55.0,,J. Butler misses 2-pt layup from 3 ft (block by K. Olynyk),75,65
327,3,0:53.0,,Offensive rebound by J. Lauvergne,75,65
328,3,0:52.0,,J. Lauvergne misses 2-pt layup from 3 ft,75,65
329,3,0:52.0,,Offensive rebound by J. Lauvergne,75,65
330,3,0:52.0,,J. Lauvergne makes 2-pt layup from 3 ft,75,67
331,3,0:36.0,K. Olynyk makes 2-pt layup from 1 ft (assist by I. Thomas),,77,67
332,3,0:26.0,,Shooting foul by K. Olynyk (drawn by J. Butler),77,67
333,3,0:26.0,,J. Butler makes free throw 1 of 2,77,68
334,3,0:26.0,,J. Butler makes free throw 2 of 2,77,69
335,3,0:04.0,K. Olynyk makes 2-pt layup from 2 ft (assist by I. Thomas),,79,69
336,3,0:04.0,Technical foul by I. Thomas,,79,69
337,3,0:04.0,,J. Butler makes technical free throw,79,70
338,3,0:04.0,,Turnover by M. Carter-Williams (bad pass),79,70
339,3,0:04.0,T. Rozier enters the game for I. Thomas,,79,70
340,3,0:04.0,I. Thomas enters the game for M. Smart,,79,70
341,3,0:04.0,,I. Canaan enters the game for N. Mirotić,79,70
342,3,0:01.0,A. Bradley misses 2-pt jump shot from 19 ft,,79,70
343,3,0:00.0,,Defensive rebound by J. Lauvergne,79,70
344,4,11:43.0,,B. Portis makes 2-pt hook shot from 5 ft (assist by I. Canaan),79,72
345,4,11:27.0,A. Bradley misses 3-pt jump shot from 26 ft,,79,72
346,4,11:27.0,,Defensive rebound by Team,79,72
347,4,11:27.0,Loose ball foul by K. Olynyk (drawn by J. Lauvergne),,79,72
348,4,11:14.0,,B. Portis makes 2-pt jump shot from 19 ft (assist by I. Canaan),79,74
349,4,10:54.0,M. Smart makes 2-pt jump shot from 19 ft,,81,74
350,4,10:30.0,,J. Lauvergne makes 2-pt hook shot from 5 ft (assist by D. Wade),81,76
351,4,10:14.0,T. Rozier misses 3-pt jump shot from 23 ft,,81,76
352,4,10:14.0,,Defensive rebound by I. Canaan,81,76
353,4,10:10.0,,Personal foul by J. Jerebko (drawn by I. Canaan),81,76
354,4,10:10.0,A. Horford enters the game for J. Jerebko,,81,76
355,4,10:10.0,I. Thomas enters the game for A. Bradley,,81,76
356,4,10:10.0,J. Crowder enters the game for T. Rozier,,81,76
357,4,9:50.0,,B. Portis misses 2-pt jump shot from 20 ft,81,76
358,4,9:49.0,Defensive rebound by M. Smart,,81,76
359,4,9:39.0,I. Thomas makes 2-pt jump shot from 4 ft,,83,76
360,4,9:39.0,Shooting foul by I. Canaan (drawn by I. Thomas),,83,76
361,4,9:39.0,I. Thomas makes free throw 1 of 1,,84,76
362,4,9:20.0,,J. Lauvergne misses 3-pt jump shot from 24 ft,84,76
363,4,9:19.0,Defensive rebound by A. Horford,,84,76
364,4,9:01.0,I. Thomas makes 2-pt layup from 1 ft,,86,76
365,4,9:01.0,,Chicago full timeout,86,76
366,4,9:01.0,,N. Mirotić enters the game for J. Lauvergne,86,76
367,4,8:48.0,,D. Wade makes 2-pt jump shot from 9 ft,86,78
368,4,8:30.0,Personal foul by J. Butler (drawn by M. Smart),,86,78
369,4,8:30.0,A. Bradley enters the game for K. Olynyk,,86,78
370,4,8:19.0,Turnover by I. Thomas (lost ball; steal by N. Mirotić),,86,78
371,4,8:10.0,,N. Mirotić misses 3-pt jump shot from 23 ft,86,78
372,4,8:09.0,Defensive rebound by A. Horford,,86,78
373,4,7:53.0,J. Crowder misses 3-pt jump shot from 25 ft,,86,78
374,4,7:52.0,,Defensive rebound by B. Portis,86,78
375,4,7:36.0,,D. Wade misses 2-pt jump shot from 15 ft,86,78
376,4,7:34.0,Defensive rebound by A. Horford,,86,78
377,4,7:24.0,J. Crowder misses 2-pt layup from 2 ft,,86,78
378,4,7:23.0,Offensive rebound by M. Smart,,86,78
379,4,7:21.0,A. Horford makes 3-pt jump shot from 26 ft (assist by A. Bradley),,89,78
380,4,7:03.0,,J. Butler makes 2-pt jump shot from 5 ft,89,80
381,4,6:43.0,I. Thomas misses 3-pt jump shot from 26 ft,,89,80
382,4,6:43.0,Offensive rebound by Team,,89,80
383,4,6:32.0,Turnover by I. Thomas (bad pass; steal by I. Canaan),,89,80
384,4,6:26.0,,D. Wade misses 2-pt layup from 2 ft,89,80
385,4,6:25.0,Defensive rebound by A. Horford,,89,80
386,4,6:22.0,A. Horford makes 2-pt dunk at rim (assist by M. Smart),,91,80
387,4,6:22.0,Shooting foul by N. Mirotić (drawn by A. Horford),,91,80
388,4,6:22.0,A. Horford makes free throw 1 of 1,,92,80
389,4,6:03.0,,N. Mirotić makes 2-pt layup from 2 ft (assist by I. Canaan),92,82
390,4,6:03.0,,Shooting foul by J. Crowder (drawn by N. Mirotić),92,82
