,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DALLAS_ACTION,PORTLAND_SCORE,DALLAS_SCORE
60,1,5:18.0,E. Davis enters the game for M. Plumlee,,19,12
61,1,5:18.0,,D. Williams makes free throw 2 of 2,19,13
62,1,5:03.0,Turnover by E. Turner (bad pass; steal by D. Powell),,19,13
63,1,4:57.0,,H. Barnes misses 2-pt layup from 2 ft,19,13
64,1,4:57.0,Defensive rebound by Team,,19,13
65,1,4:42.0,E. Turner misses 2-pt jump shot from 14 ft,,19,13
66,1,4:41.0,,Defensive rebound by H. Barnes,19,13
67,1,4:29.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by W. Matthews),19,16
68,1,4:28.0,Portland full timeout,,19,16
69,1,4:14.0,Offensive foul by E. Davis (drawn by S. Curry),,19,16
70,1,4:14.0,Turnover by E. Davis (offensive foul),,19,16
71,1,3:58.0,,W. Matthews misses 2-pt layup from 3 ft,19,16
72,1,3:57.0,Defensive rebound by E. Davis,,19,16
73,1,3:46.0,A. Crabbe misses 3-pt jump shot from 23 ft,,19,16
74,1,3:44.0,,Defensive rebound by D. Williams,19,16
75,1,3:41.0,,S. Curry makes 3-pt jump shot from 23 ft (assist by D. Williams),19,19
76,1,3:19.0,Turnover by E. Turner (bad pass; steal by D. Powell),,19,19
77,1,3:06.0,,D. Williams misses 3-pt jump shot from 25 ft,19,19
78,1,3:05.0,Defensive rebound by E. Turner,,19,19
79,1,2:57.0,D. Lillard misses 2-pt layup from 3 ft,,19,19
80,1,2:56.0,,Defensive rebound by H. Barnes,19,19
81,1,2:48.0,,W. Matthews makes 3-pt jump shot from 25 ft (assist by S. Curry),19,22
82,1,2:27.0,Turnover by E. Turner (lost ball),,19,22
83,1,2:27.0,C. McCollum enters the game for D. Lillard,,19,22
84,1,2:01.0,,S. Curry misses 2-pt jump shot from 22 ft,19,22
85,1,2:00.0,Defensive rebound by A. Crabbe,,19,22
86,1,1:53.0,C. McCollum misses 3-pt jump shot from 25 ft,,19,22
87,1,1:52.0,Offensive rebound by C. McCollum,,19,22
88,1,1:44.0,M. Harkless misses 2-pt layup from 1 ft,,19,22
89,1,1:42.0,,Defensive rebound by H. Barnes,19,22
90,1,1:33.0,,S. Curry misses 3-pt jump shot from 25 ft,19,22
91,1,1:33.0,,Offensive rebound by H. Barnes,19,22
92,1,1:33.0,,H. Barnes makes 2-pt dunk at rim,19,24
93,1,1:11.0,Turnover by A. Crabbe (bad pass; steal by D. Williams),,19,24
94,1,1:01.0,,H. Barnes misses 3-pt jump shot from 24 ft,19,24
95,1,1:00.0,Defensive rebound by Team,,19,24
96,1,1:00.0,,D. Nowitzki enters the game for H. Barnes,19,24
97,1,1:00.0,,J. Barea enters the game for W. Matthews,19,24
98,1,1:00.0,,J. Anderson enters the game for D. Williams,19,24
99,1,1:00.0,A. Aminu enters the game for M. Harkless,,19,24
100,1,0:43.0,E. Davis makes 2-pt dunk at rim (assist by A. Aminu),,21,24
101,1,0:31.0,,J. Barea makes 2-pt jump shot from 9 ft,21,26
102,1,0:11.0,C. McCollum makes 2-pt jump shot from 17 ft,,23,26
103,1,0:08.0,,Personal take foul by C. McCollum,23,26
104,1,0:08.0,S. Napier enters the game for C. McCollum,,23,26
105,1,0:02.0,,Turnover by J. Barea (lost ball; steal by A. Aminu),23,26
106,1,0:00.0,S. Napier makes 3-pt jump shot from 32 ft,,26,26
107,2,11:41.0,,S. Curry misses 3-pt jump shot from 25 ft,26,26
108,2,11:40.0,Defensive rebound by S. Napier,,26,26
109,2,11:33.0,Shooting foul by J. Anderson (drawn by E. Davis),,26,26
110,2,11:33.0,E. Davis misses free throw 1 of 2,,26,26
111,2,11:33.0,Offensive rebound by Team,,26,26
112,2,11:33.0,E. Davis misses free throw 2 of 2,,26,26
113,2,11:32.0,,Defensive rebound by D. Nowitzki,26,26
114,2,11:21.0,,J. Barea makes 3-pt jump shot from 25 ft,26,29
115,2,11:08.0,A. Aminu makes 2-pt layup from 2 ft,,28,29
116,2,10:50.0,,Personal block foul by E. Davis (drawn by D. Nowitzki),28,29
117,2,10:36.0,,J. Barea makes 3-pt jump shot from 26 ft,28,32
118,2,10:11.0,E. Turner misses 2-pt jump shot from 14 ft,,28,32
119,2,10:11.0,Offensive rebound by E. Davis,,28,32
120,2,10:11.0,,Loose ball foul by S. Curry (drawn by E. Davis),28,32
121,2,10:04.0,A. Crabbe misses 2-pt jump shot from 16 ft,,28,32
122,2,10:02.0,,Defensive rebound by D. Nowitzki,28,32
123,2,9:52.0,,J. Barea misses 3-pt jump shot from 26 ft,28,32
124,2,9:52.0,,Offensive rebound by D. Powell,28,32
125,2,9:52.0,,Personal foul by A. Crabbe (drawn by D. Powell),28,32
126,2,9:37.0,,D. Powell misses 2-pt jump shot from 19 ft,28,32
127,2,9:36.0,Defensive rebound by E. Turner,,28,32
128,2,9:21.0,S. Napier misses 3-pt jump shot from 24 ft,,28,32
129,2,9:20.0,,Defensive rebound by D. Powell,28,32
130,2,9:09.0,,D. Nowitzki makes 2-pt jump shot from 11 ft,28,34
131,2,9:09.0,,Shooting foul by E. Turner (drawn by D. Nowitzki),28,34
132,2,9:09.0,,D. Nowitzki makes free throw 1 of 1,28,35
133,2,8:43.0,A. Aminu makes 3-pt jump shot from 23 ft (assist by A. Crabbe),,31,35
134,2,8:23.0,,D. Nowitzki misses 2-pt jump shot from 13 ft,31,35
135,2,8:22.0,Defensive rebound by S. Napier,,31,35
136,2,8:16.0,E. Turner misses 2-pt jump shot from 17 ft,,31,35
137,2,8:15.0,Offensive rebound by E. Davis,,31,35
138,2,8:07.0,A. Crabbe makes 2-pt jump shot from 21 ft (assist by S. Napier),,33,35
139,2,8:07.0,,Dallas full timeout,33,35
140,2,8:07.0,,D. Williams enters the game for D. Nowitzki,33,35
141,2,8:07.0,,Q. Acy enters the game for J. Barea,33,35
142,2,8:06.0,C. McCollum enters the game for E. Davis,,33,35
143,2,8:06.0,M. Plumlee enters the game for S. Napier,,33,35
144,2,7:54.0,,D. Powell makes 2-pt jump shot from 19 ft (assist by D. Williams),33,37
145,2,7:38.0,Shooting foul by D. Powell (drawn by M. Plumlee),,33,37
146,2,7:38.0,M. Plumlee makes free throw 1 of 2,,34,37
147,2,7:38.0,M. Harkless enters the game for A. Aminu,,34,37
148,2,7:38.0,M. Plumlee makes free throw 2 of 2,,35,37
149,2,7:29.0,,Personal foul by C. McCollum (drawn by D. Williams),35,37
150,2,7:29.0,D. Lillard enters the game for C. McCollum,,35,37
151,2,7:29.0,,W. Matthews enters the game for S. Curry,35,37
152,2,7:16.0,,Shooting block foul by E. Turner (drawn by D. Powell),35,37
153,2,7:16.0,,D. Powell makes free throw 1 of 2,35,38
154,2,7:16.0,,D. Powell misses free throw 2 of 2,35,38
155,2,7:15.0,Defensive rebound by E. Turner,,35,38
156,2,7:07.0,D. Lillard makes 2-pt layup from 2 ft,,37,38
157,2,6:53.0,,D. Williams misses 3-pt jump shot from 25 ft,37,38
158,2,6:52.0,Defensive rebound by E. Turner,,37,38
159,2,6:46.0,Shooting block foul by J. Anderson (drawn by E. Turner),,37,38
160,2,6:46.0,E. Turner makes free throw 1 of 2,,38,38
161,2,6:46.0,,H. Barnes enters the game for J. Anderson,38,38
162,2,6:46.0,E. Turner makes free throw 2 of 2,,39,38
163,2,6:29.0,,Turnover by W. Matthews (lost ball; steal by A. Crabbe),39,38
164,2,6:27.0,Personal take foul by D. Williams (drawn by D. Lillard),,39,38
165,2,6:27.0,D. Lillard makes free throw 1 of 2,,40,38
166,2,6:27.0,D. Lillard misses free throw 2 of 2,,40,38
167,2,6:27.0,,J. Anderson enters the game for W. Matthews,40,38
168,2,6:26.0,,Defensive rebound by D. Powell,40,38
169,2,6:16.0,,D. Williams makes 2-pt jump shot from 4 ft,40,40
170,2,6:06.0,Shooting foul by D. Powell (drawn by M. Plumlee),,40,40
171,2,6:06.0,M. Plumlee makes free throw 1 of 2,,41,40
172,2,6:06.0,,W. Matthews enters the game for Q. Acy,41,40
173,2,6:06.0,M. Plumlee makes free throw 2 of 2,,42,40
174,2,5:55.0,,J. Anderson misses 3-pt jump shot from 24 ft,42,40
175,2,5:54.0,Defensive rebound by A. Crabbe,,42,40
176,2,5:48.0,D. Lillard makes 2-pt layup from 1 ft,,44,40
177,2,5:48.0,Shooting foul by W. Matthews (drawn by D. Lillard),,44,40
178,2,5:48.0,Official timeout,,44,40
179,2,5:48.0,D. Lillard makes free throw 1 of 1,,45,40
180,2,5:36.0,,H. Barnes makes 2-pt layup from 1 ft (assist by D. Powell),45,42
181,2,5:18.0,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),,47,42
182,2,5:02.0,,Turnover by H. Barnes (bad pass; steal by M. Plumlee),47,42
183,2,4:50.0,A. Crabbe makes 2-pt jump shot from 20 ft (assist by D. Lillard),,49,42
184,2,4:48.0,,Dallas full timeout,49,42
185,2,4:48.0,,D. Nowitzki enters the game for D. Powell,49,42
186,2,4:48.0,,J. Barea enters the game for J. Anderson,49,42
187,2,4:48.0,A. Aminu enters the game for E. Turner,,49,42
188,2,4:31.0,,D. Williams misses 2-pt jump shot from 16 ft,49,42
189,2,4:30.0,Defensive rebound by A. Crabbe,,49,42
190,2,4:24.0,Shooting foul by H. Barnes (drawn by D. Lillard),,49,42
191,2,4:24.0,D. Lillard makes free throw 1 of 2,,50,42
192,2,4:24.0,D. Lillard makes free throw 2 of 2,,51,42
193,2,4:11.0,,H. Barnes makes 3-pt jump shot from 25 ft (assist by J. Barea),51,45
194,2,3:53.0,A. Crabbe misses 3-pt jump shot from 23 ft,,51,45
195,2,3:52.0,,Defensive rebound by D. Williams,51,45
196,2,3:32.0,,J. Barea misses 2-pt layup from 1 ft,51,45
197,2,3:31.0,Defensive rebound by A. Aminu,,51,45
198,2,3:24.0,D. Lillard misses 2-pt layup from 1 ft,,51,45
199,2,3:22.0,,Defensive rebound by D. Nowitzki,51,45
200,2,3:16.0,,H. Barnes misses 3-pt jump shot from 25 ft,51,45
201,2,3:16.0,Defensive rebound by A. Crabbe,,51,45
202,2,2:58.0,M. Harkless makes 2-pt jump shot from 5 ft,,53,45
203,2,2:44.0,,D. Nowitzki misses 2-pt jump shot from 16 ft,53,45
204,2,2:43.0,Defensive rebound by A. Crabbe,,53,45
205,2,2:35.0,Personal block foul by W. Matthews (drawn by D. Lillard),,53,45
206,2,2:35.0,Portland full timeout,,53,45
207,2,2:35.0,D. Lillard makes free throw 1 of 2,,54,45
208,2,2:35.0,,Q. Acy enters the game for W. Matthews,53,45
209,2,2:35.0,D. Lillard makes free throw 2 of 2,,55,45
210,2,2:21.0,,Q. Acy makes 2-pt dunk at rim (assist by J. Barea),55,47
211,2,2:01.0,M. Harkless misses 3-pt jump shot from 25 ft,,55,47
212,2,2:00.0,,Defensive rebound by D. Nowitzki,55,47
213,2,1:45.0,,H. Barnes makes 2-pt layup from 2 ft (assist by D. Nowitzki),55,49
214,2,1:22.0,A. Aminu misses 3-pt jump shot from 24 ft,,55,49
215,2,1:21.0,,Defensive rebound by D. Nowitzki,55,49
216,2,1:13.0,,J. Barea makes 3-pt jump shot from 25 ft,55,52
217,2,0:53.0,A. Crabbe misses 2-pt jump shot from 22 ft,,55,52
218,2,0:52.0,,Defensive rebound by Q. Acy,55,52
219,2,0:33.0,,D. Nowitzki misses 2-pt jump shot from 10 ft,55,52
220,2,0:32.0,Defensive rebound by D. Lillard,,55,52
221,2,0:22.0,A. Aminu misses 3-pt jump shot from 25 ft,,55,52
222,2,0:21.0,,Defensive rebound by H. Barnes,55,52
223,2,0:02.0,,D. Williams misses 2-pt jump shot from 5 ft,55,52
224,2,0:01.0,,Offensive rebound by Q. Acy,55,52
225,2,0:00.0,,Q. Acy misses 2-pt layup from 3 ft,55,52
226,2,0:00.0,,Offensive rebound by Team,55,52
227,3,11:46.0,,D. Williams misses 3-pt jump shot from 25 ft,55,52
228,3,11:45.0,Defensive rebound by C. McCollum,,55,52
229,3,11:22.0,A. Aminu makes 3-pt jump shot from 24 ft (assist by M. Harkless),,58,52
230,3,11:10.0,,J. Barea misses 2-pt jump shot from 7 ft,58,52
231,3,11:09.0,,Offensive rebound by D. Powell,58,52
232,3,11:02.0,,Turnover by J. Barea (bad pass; steal by M. Plumlee),58,52
233,3,10:50.0,C. McCollum misses 3-pt jump shot from 25 ft,,58,52
234,3,10:49.0,,Defensive rebound by D. Powell,58,52
235,3,10:37.0,,H. Barnes misses 2-pt jump shot from 15 ft,58,52
236,3,10:37.0,Defensive rebound by M. Plumlee,,58,52
237,3,10:26.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,61,52
238,3,10:08.0,,D. Williams makes 2-pt jump shot from 19 ft,61,54
239,3,9:54.0,D. Lillard misses 2-pt jump shot from 20 ft,,61,54
240,3,9:53.0,,Defensive rebound by H. Barnes,61,54
241,3,9:38.0,,Shooting foul by C. McCollum (drawn by J. Barea),61,54
242,3,9:38.0,,J. Barea makes free throw 1 of 2,61,55
243,3,9:38.0,S. Napier enters the game for C. McCollum,,61,55
244,3,9:38.0,,J. Barea makes free throw 2 of 2,61,56
245,3,9:24.0,M. Harkless makes 2-pt layup from 1 ft (assist by A. Aminu),,63,56
246,3,9:06.0,,H. Barnes makes 2-pt jump shot from 20 ft (assist by D. Powell),63,58
247,3,8:46.0,M. Harkless makes 3-pt jump shot from 24 ft (assist by M. Plumlee),,66,58
248,3,8:26.0,,J. Barea misses 3-pt jump shot from 25 ft,66,58
249,3,8:25.0,Defensive rebound by M. Plumlee,,66,58
250,3,8:18.0,D. Lillard makes 3-pt jump shot from 26 ft,,69,58
251,3,8:18.0,,Dallas full timeout,69,58
252,3,8:00.0,,Offensive foul by W. Matthews (drawn by D. Lillard),69,58
253,3,8:00.0,,Turnover by W. Matthews (offensive foul),69,58
254,3,7:41.0,D. Lillard makes 3-pt jump shot from 34 ft,,72,58
255,3,7:18.0,,Shooting foul by S. Napier (drawn by J. Barea),72,58
256,3,7:18.0,,J. Barea makes free throw 1 of 2,72,59
257,3,7:18.0,,S. Mejri enters the game for D. Powell,72,59
258,3,7:18.0,,J. Barea makes free throw 2 of 2,72,60
259,3,7:04.0,D. Lillard makes 3-pt jump shot from 34 ft,,75,60
260,3,6:45.0,,H. Barnes misses 3-pt jump shot from 23 ft,75,60
261,3,6:44.0,Defensive rebound by D. Lillard,,75,60
262,3,6:39.0,Personal foul by W. Matthews (drawn by D. Lillard),,75,60
263,3,6:39.0,,S. Curry enters the game for J. Barea,75,60
264,3,6:38.0,,J. Anderson enters the game for W. Matthews,75,60
265,3,6:32.0,D. Lillard misses 2-pt jump shot from 5 ft,,75,60
266,3,6:31.0,,Defensive rebound by S. Mejri,75,60
267,3,6:22.0,,S. Mejri makes 2-pt layup from 1 ft (assist by D. Williams),75,62
268,3,5:57.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by S. Napier),,78,62
269,3,5:44.0,,S. Curry misses 3-pt jump shot from 23 ft,78,62
270,3,5:42.0,Defensive rebound by D. Lillard,,78,62
271,3,5:26.0,M. Harkless misses 2-pt jump shot from 22 ft,,78,62
272,3,5:25.0,,Defensive rebound by D. Williams,78,62
273,3,5:16.0,,Shooting foul by A. Aminu (drawn by D. Williams),78,62
274,3,5:16.0,,D. Williams misses free throw 1 of 2,78,62
275,3,5:16.0,,Offensive rebound by Team,78,62
276,3,5:16.0,A. Crabbe enters the game for S. Napier,,78,62
277,3,5:16.0,E. Turner enters the game for M. Harkless,,78,62
278,3,5:16.0,,D. Williams makes free throw 2 of 2,78,63
279,3,4:55.0,M. Plumlee misses 2-pt jump shot from 7 ft,,78,63
280,3,4:53.0,Offensive rebound by A. Aminu,,78,63
281,3,4:52.0,A. Aminu misses 2-pt layup from 2 ft,,78,63
282,3,4:51.0,Offensive rebound by A. Aminu,,78,63
283,3,4:51.0,A. Aminu misses 2-pt layup from 1 ft,,78,63
284,3,4:51.0,,Defensive rebound by Team,78,63
285,3,4:41.0,,D. Williams misses 3-pt jump shot from 25 ft,78,63
286,3,4:40.0,,Offensive rebound by J. Anderson,78,63
287,3,4:38.0,,J. Anderson makes 2-pt layup from 2 ft,78,65
288,3,4:20.0,Offensive foul by A. Crabbe (drawn by S. Curry),,78,65
289,3,4:20.0,Turnover by A. Crabbe (offensive foul),,78,65
290,3,4:09.0,,J. Anderson makes 2-pt jump shot from 6 ft,78,67
291,3,4:09.0,Portland full timeout,,78,67
292,3,4:09.0,M. Leonard enters the game for M. Plumlee,,78,67
293,3,3:56.0,Personal foul by S. Mejri (drawn by D. Lillard),,78,67
294,3,3:49.0,Turnover by A. Crabbe (bad pass; steal by S. Curry),,78,67
295,3,3:45.0,,D. Williams misses 2-pt layup from 2 ft,78,67
296,3,3:44.0,Defensive rebound by A. Aminu,,78,67
297,3,3:41.0,Turnover by A. Aminu (lost ball; steal by D. Williams),,78,67
298,3,3:26.0,,D. Williams misses 3-pt jump shot from 24 ft,78,67
299,3,3:25.0,,Offensive rebound by S. Curry,78,67
300,3,3:24.0,,S. Curry misses 2-pt layup from 4 ft,78,67
301,3,3:23.0,Defensive rebound by A. Crabbe,,78,67
302,3,3:11.0,E. Turner misses 2-pt jump shot from 15 ft,,78,67
303,3,3:10.0,,Defensive rebound by S. Mejri,78,67
304,3,3:05.0,,Shooting block foul by D. Lillard (drawn by D. Williams),78,67
305,3,3:05.0,,D. Williams makes free throw 1 of 2,78,68
306,3,3:05.0,C. McCollum enters the game for D. Lillard,,78,68
307,3,3:05.0,,D. Williams makes free throw 2 of 2,78,69
308,3,2:47.0,Turnover by E. Turner (traveling),,78,69
309,3,2:30.0,,H. Barnes misses 2-pt jump shot from 19 ft,78,69
310,3,2:29.0,Defensive rebound by E. Turner,,78,69
311,3,2:16.0,A. Crabbe misses 3-pt jump shot from 23 ft,,78,69
312,3,2:15.0,,Defensive rebound by S. Mejri,78,69
313,3,2:06.0,,D. Williams misses 2-pt jump shot from 16 ft,78,69
314,3,2:05.0,Defensive rebound by Team,,78,69
315,3,2:05.0,,J. Barea enters the game for D. Williams,78,69
316,3,2:05.0,,Q. Acy enters the game for H. Barnes,78,69
317,3,1:52.0,M. Leonard misses 2-pt jump shot from 16 ft,,78,69
318,3,1:51.0,,Defensive rebound by S. Curry,78,69
319,3,1:40.0,,Turnover by Q. Acy (bad pass; steal by A. Crabbe),78,69
320,3,1:33.0,A. Aminu misses 2-pt layup from 1 ft (block by J. Anderson),,78,69
321,3,1:31.0,Offensive rebound by A. Aminu,,78,69
322,3,1:31.0,Shooting foul by S. Mejri (drawn by A. Aminu),,78,69
323,3,1:31.0,A. Aminu misses free throw 1 of 2,,78,69
324,3,1:31.0,Offensive rebound by Team,,78,69
325,3,1:31.0,A. Aminu makes free throw 2 of 2,,79,69
326,3,1:18.0,,J. Barea makes 3-pt jump shot from 25 ft,79,72
327,3,1:00.0,C. McCollum misses 3-pt jump shot from 26 ft,,79,72
328,3,1:00.0,,Defensive rebound by S. Mejri,79,72
329,3,0:40.0,,S. Mejri makes 2-pt layup from 3 ft (assist by J. Barea),79,74
330,3,0:34.0,Offensive foul by M. Leonard (drawn by J. Barea),,79,74
331,3,0:34.0,Turnover by M. Leonard (offensive foul),,79,74
332,3,0:34.0,M. Harkless enters the game for A. Aminu,,79,74
333,3,0:23.0,,S. Curry makes 2-pt jump shot from 19 ft,79,76
334,3,0:01.0,C. McCollum misses 2-pt jump shot from 7 ft,,79,76
335,3,0:00.0,,Defensive rebound by Q. Acy,79,76
336,4,11:41.0,E. Turner misses 2-pt jump shot from 6 ft,,79,76
337,4,11:40.0,,Defensive rebound by S. Mejri,79,76
338,4,11:24.0,,S. Mejri makes 2-pt dunk at rim (assist by J. Barea),79,78
339,4,11:02.0,,Offensive charge foul by C. McCollum (drawn by J. Barea),79,78
340,4,11:02.0,Turnover by C. McCollum (offensive foul),,79,78
341,4,11:02.0,D. Lillard enters the game for C. McCollum,,79,78
342,4,10:51.0,,Q. Acy misses 3-pt jump shot from 25 ft,79,78
343,4,10:50.0,,Offensive rebound by Team,79,78
344,4,10:36.0,,J. Barea misses 2-pt jump shot from 5 ft,79,78
345,4,10:35.0,Defensive rebound by D. Lillard,,79,78
346,4,10:30.0,A. Crabbe misses 3-pt jump shot from 23 ft,,79,78
347,4,10:29.0,,Defensive rebound by J. Anderson,79,78
348,4,10:13.0,,J. Anderson misses 2-pt jump shot from 11 ft,79,78
349,4,10:13.0,Defensive rebound by Team,,79,78
350,4,10:13.0,,Loose ball foul by Q. Acy (drawn by M. Harkless),79,78
351,4,9:55.0,D. Lillard makes 2-pt jump shot from 16 ft,,81,78
352,4,9:44.0,,J. Barea misses 2-pt jump shot from 17 ft,81,78
353,4,9:43.0,Defensive rebound by E. Turner,,81,78
354,4,9:43.0,Personal foul by S. Mejri (drawn by E. Turner),,81,78
355,4,9:28.0,D. Lillard makes 2-pt jump shot from 19 ft (assist by A. Crabbe),,83,78
356,4,9:28.0,,Dallas full timeout,83,78
357,4,9:28.0,,D. Williams enters the game for J. Barea,83,78
358,4,9:18.0,,J. Anderson makes 2-pt layup from 1 ft (assist by D. Williams),83,80
359,4,8:56.0,E. Turner makes 3-pt jump shot from 23 ft (assist by M. Harkless),,86,80
360,4,8:30.0,,Turnover by Team (shot clock),86,80
361,4,8:18.0,D. Lillard makes 3-pt jump shot from 27 ft,,89,80
362,4,8:09.0,,Dallas full timeout,89,80
363,4,8:09.0,,D. Powell enters the game for J. Anderson,89,80
364,4,8:09.0,,W. Matthews enters the game for Q. Acy,89,80
365,4,8:09.0,,H. Barnes enters the game for S. Mejri,89,80
366,4,8:06.0,,Turnover by S. Curry (bad pass),89,80
367,4,7:50.0,E. Turner misses 3-pt jump shot from 23 ft,,89,80
368,4,7:49.0,,Defensive rebound by D. Powell,89,80
369,4,7:42.0,,D. Williams misses 2-pt layup from 1 ft (block by M. Plumlee),89,80
370,4,7:42.0,,Offensive rebound by Team,89,80
371,4,7:38.0,,H. Barnes misses 2-pt jump shot from 18 ft,89,80
372,4,7:37.0,,Offensive rebound by H. Barnes,89,80
373,4,7:30.0,,D. Williams misses 3-pt jump shot from 25 ft,89,80
374,4,7:28.0,Defensive rebound by E. Turner,,89,80
375,4,7:19.0,Shooting foul by S. Curry (drawn by D. Lillard),,89,80
376,4,7:19.0,D. Lillard makes free throw 1 of 2,,90,80
377,4,7:19.0,C. McCollum enters the game for A. Crabbe,,90,80
378,4,7:19.0,A. Aminu enters the game for M. Harkless,,90,80
379,4,7:19.0,D. Lillard makes free throw 2 of 2,,91,80
380,4,7:04.0,,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Williams),91,83
381,4,6:44.0,A. Aminu misses 2-pt jump shot from 6 ft,,91,83
382,4,6:43.0,,Defensive rebound by D. Powell,91,83
383,4,6:32.0,,H. Barnes makes 2-pt jump shot from 8 ft (assist by D. Powell),91,85
384,4,6:31.0,Portland full timeout,,91,85
385,4,6:09.0,E. Turner misses 2-pt jump shot from 8 ft (block by D. Powell),,91,85
386,4,6:08.0,Offensive rebound by Team,,91,85
387,4,6:06.0,M. Plumlee misses 2-pt jump shot from 18 ft,,91,85
388,4,6:05.0,,Defensive rebound by S. Curry,91,85
