,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CHICAGO_ACTION,BROOKLYN_SCORE,CHICAGO_SCORE
379,4,9:55.0,,B. Portis makes 2-pt layup at rim (assist by J. Grant),60,79
380,4,9:36.0,C. LeVert misses 3-pt jump shot from 22 ft,,60,79
381,4,9:35.0,,Defensive rebound by J. Grant,60,79
382,4,9:33.0,,Personal foul by A. Goodwin (drawn by J. Grant),60,79
383,4,9:33.0,I. Whitehead enters the game for S. Dinwiddie,,60,79
384,4,9:21.0,,Personal foul by A. Goodwin (drawn by J. Butler),60,79
385,4,9:15.0,,J. Butler makes 2-pt layup from 2 ft (assist by B. Portis),60,81
386,4,9:15.0,,Shooting foul by C. LeVert (drawn by J. Butler),60,81
387,4,9:15.0,R. Foye enters the game for K. McDaniels,,60,81
388,4,9:15.0,,J. Butler makes free throw 1 of 1,60,82
389,4,9:07.0,R. Hollis-Jefferson misses 2-pt jump shot from 19 ft,,60,82
390,4,9:06.0,,Defensive rebound by B. Portis,60,82
391,4,8:54.0,,B. Portis makes 2-pt dunk at rim (assist by J. Butler),60,84
392,4,8:40.0,Turnover by R. Hollis-Jefferson (lost ball; steal by J. Butler),,60,84
393,4,8:27.0,,P. Zipser makes 2-pt layup from 1 ft,60,86
394,4,8:27.0,Brooklyn full timeout,,60,86
395,4,8:27.0,,D. Wade enters the game for J. Butler,60,86
396,4,8:11.0,I. Whitehead misses 2-pt jump shot from 10 ft,,60,86
397,4,8:10.0,,Defensive rebound by C. Felício,60,86
398,4,7:59.0,,P. Zipser makes 3-pt jump shot from 22 ft (assist by D. Wade),60,89
399,4,7:39.0,A. Goodwin misses 2-pt layup from 1 ft,,60,89
400,4,7:37.0,Offensive rebound by A. Goodwin,,60,89
401,4,7:37.0,A. Goodwin makes 2-pt layup from 1 ft,,62,89
402,4,7:21.0,,Turnover by D. Wade (bad pass),62,89
403,4,7:21.0,K. McDaniels enters the game for C. LeVert,,62,89
404,4,7:13.0,K. McDaniels misses 3-pt jump shot from 24 ft,,62,89
405,4,7:12.0,,Defensive rebound by J. Grant,62,89
406,4,6:56.0,,P. Zipser makes 3-pt jump shot from 23 ft (assist by B. Portis),62,92
407,4,6:44.0,A. Goodwin makes 2-pt layup from 3 ft,,64,92
408,4,6:30.0,,J. Grant makes 2-pt layup from 1 ft,64,94
409,4,6:18.0,R. Foye makes 2-pt jump shot from 22 ft,,66,94
410,4,5:58.0,,Shooting foul by R. Foye (drawn by B. Portis),66,94
411,4,5:58.0,,Chicago full timeout,66,94
412,4,5:58.0,,B. Portis misses free throw 1 of 2,66,94
413,4,5:58.0,,Offensive rebound by Team,66,94
414,4,5:58.0,,J. Lauvergne enters the game for C. Felício,66,94
415,4,5:58.0,,M. Carter-Williams enters the game for J. Grant,66,94
416,4,5:58.0,,D. Valentine enters the game for P. Zipser,66,94
417,4,5:58.0,J. Hamilton enters the game for R. Hollis-Jefferson,,66,94
418,4,5:58.0,S. Dinwiddie enters the game for A. Goodwin,,66,94
419,4,5:58.0,,B. Portis makes free throw 2 of 2,66,95
420,4,5:43.0,K. McDaniels misses 2-pt jump shot from 5 ft,,66,95
421,4,5:42.0,Offensive rebound by J. Hamilton,,66,95
422,4,5:42.0,J. Hamilton misses 2-pt layup from 1 ft,,66,95
423,4,5:42.0,Offensive rebound by Team,,66,95
424,4,5:30.0,Personal foul by D. Valentine (drawn by J. Hamilton),,66,95
425,4,5:16.0,K. McDaniels makes 3-pt jump shot from 23 ft (assist by I. Whitehead),,69,95
426,4,5:01.0,,D. Wade misses 2-pt layup from 2 ft,69,95
427,4,4:59.0,Defensive rebound by R. Foye,,69,95
428,4,4:53.0,Turnover by R. Foye (bad pass; steal by M. Carter-Williams),,69,95
429,4,4:50.0,,B. Portis makes 2-pt dunk at rim (assist by D. Wade),69,97
430,4,4:28.0,R. Foye misses 3-pt jump shot from 25 ft,,69,97
431,4,4:27.0,,Defensive rebound by B. Portis,69,97
432,4,4:22.0,,J. Lauvergne makes 2-pt layup from 1 ft (assist by M. Carter-Williams),69,99
433,4,4:21.0,Brooklyn full timeout,,69,99
434,4,4:21.0,,A. Morrow enters the game for D. Wade,69,99
435,4,4:21.0,A. Goodwin enters the game for R. Foye,,69,99
436,4,4:21.0,A. Nicholson enters the game for I. Whitehead,,69,99
437,4,4:09.0,Turnover by A. Goodwin (bad pass),,69,99
438,4,3:55.0,,D. Valentine makes 2-pt jump shot from 9 ft (assist by J. Lauvergne),69,101
439,4,3:48.0,J. Hamilton makes 2-pt layup from 2 ft (assist by A. Goodwin),,71,101
440,4,3:27.0,,A. Morrow misses 2-pt jump shot from 12 ft (block by K. McDaniels),71,101
441,4,3:26.0,Offensive rebound by Team,,71,101
442,4,3:16.0,J. Hamilton misses 2-pt jump shot from 12 ft,,71,101
443,4,3:15.0,,Defensive rebound by J. Lauvergne,71,101
444,4,3:06.0,,B. Portis misses 2-pt jump shot from 16 ft,71,101
445,4,3:05.0,Defensive rebound by A. Goodwin,,71,101
446,4,2:56.0,J. Hamilton misses 3-pt jump shot from 24 ft,,71,101
447,4,2:55.0,,Defensive rebound by J. Lauvergne,71,101
448,4,2:45.0,,A. Morrow makes 3-pt jump shot from 23 ft (assist by J. Lauvergne),71,104
449,4,2:24.0,Turnover by A. Nicholson (bad pass; steal by D. Valentine),,71,104
450,4,2:18.0,,D. Valentine makes 3-pt jump shot from 25 ft,71,107
451,4,2:01.0,A. Goodwin misses 3-pt jump shot from 25 ft,,71,107
452,4,2:00.0,,Defensive rebound by D. Valentine,71,107
453,4,1:47.0,,D. Valentine misses 3-pt jump shot from 25 ft,71,107
454,4,1:46.0,Defensive rebound by J. Hamilton,,71,107
455,4,1:35.0,K. McDaniels makes 2-pt jump shot from 4 ft (assist by J. Hamilton),,73,107
456,4,1:21.0,,A. Morrow makes 2-pt jump shot from 14 ft,73,109
457,4,1:03.0,K. McDaniels misses 3-pt jump shot from 25 ft,,73,109
458,4,1:01.0,,Defensive rebound by J. Lauvergne,73,109
459,4,0:50.0,,B. Portis makes 3-pt jump shot from 24 ft (assist by D. Valentine),73,112
460,4,0:36.0,A. Nicholson misses 3-pt jump shot from 25 ft,,73,112
461,4,0:34.0,,Defensive rebound by B. Portis,73,112
462,4,0:29.0,,D. Valentine misses 3-pt jump shot from 26 ft,73,112
463,4,0:28.0,,Offensive rebound by J. Lauvergne,73,112
464,4,0:05.0,,Turnover by Team (shot clock),73,112
