,QUARTER,TIME_REMAINING,DETROIT_ACTION,PHOENIX_ACTION,DETROIT_SCORE,PHOENIX_SCORE
59,1,4:49.0,A. Drummond misses 2-pt hook shot from 8 ft,,22,15
60,1,4:46.0,,Defensive rebound by P. Tucker,22,15
61,1,4:40.0,,Shooting foul by A. Drummond (drawn by A. Len),22,15
62,1,4:40.0,,A. Len makes free throw 1 of 2,22,16
63,1,4:40.0,,A. Len misses free throw 2 of 2,22,16
64,1,4:38.0,Defensive rebound by A. Drummond,,22,16
65,1,4:17.0,Shooting foul by P. Tucker (drawn by A. Drummond),,22,16
66,1,4:17.0,A. Drummond makes free throw 1 of 2,,23,16
67,1,4:17.0,A. Drummond makes free throw 2 of 2,,24,16
68,1,4:05.0,,B. Knight misses 2-pt jump shot from 14 ft,24,16
69,1,4:05.0,,Offensive rebound by P. Tucker,24,16
70,1,4:05.0,,P. Tucker misses 2-pt layup from 2 ft,24,16
71,1,4:03.0,Defensive rebound by Team,,24,16
72,1,3:53.0,Turnover by A. Drummond (lost ball),,24,16
73,1,3:40.0,,T. Warren misses 3-pt jump shot from 24 ft,24,16
74,1,3:38.0,,Offensive rebound by A. Len,24,16
75,1,3:38.0,,A. Len misses 2-pt layup from 2 ft,24,16
76,1,3:36.0,,Offensive rebound by P. Tucker,24,16
77,1,3:33.0,,P. Tucker misses 2-pt hook shot from 3 ft,24,16
78,1,3:31.0,,Offensive rebound by T. Warren,24,16
79,1,3:30.0,,T. Warren misses 2-pt layup from 2 ft,24,16
80,1,3:28.0,Defensive rebound by J. Leuer,,24,16
81,1,3:19.0,Turnover by I. Smith (bad pass; steal by A. Len),,24,16
82,1,2:58.0,,A. Len misses 2-pt jump shot from 18 ft,24,16
83,1,2:56.0,Defensive rebound by J. Leuer,,24,16
84,1,2:48.0,I. Smith misses 2-pt layup from 2 ft,,24,16
85,1,2:46.0,,Defensive rebound by B. Knight,24,16
86,1,2:44.0,,Personal block foul by K. Caldwell-Pope (drawn by B. Knight),24,16
87,1,2:44.0,Detroit full timeout,,24,16
88,1,2:44.0,,E. Bledsoe enters the game for T. Warren,24,16
89,1,2:44.0,,J. Dudley enters the game for A. Len,24,16
90,1,2:44.0,,D. Bender enters the game for D. Booker,24,16
91,1,2:44.0,A. Baynes enters the game for T. Harris,,24,16
92,1,2:44.0,M. Morris enters the game for A. Drummond,,24,16
93,1,2:44.0,B. Udrih enters the game for I. Smith,,24,16
94,1,2:31.0,,B. Knight misses 2-pt jump shot from 11 ft,24,16
95,1,2:28.0,Defensive rebound by J. Leuer,,24,16
96,1,2:15.0,B. Udrih misses 3-pt jump shot from 25 ft,,24,16
97,1,2:14.0,Offensive rebound by Team,,24,16
98,1,2:06.0,J. Leuer misses 2-pt jump shot from 17 ft (block by J. Dudley),,24,16
99,1,2:06.0,,Defensive rebound by J. Dudley,24,16
100,1,1:54.0,,D. Bender misses 2-pt jump shot from 21 ft,24,16
101,1,1:51.0,Defensive rebound by J. Leuer,,24,16
102,1,1:35.0,K. Caldwell-Pope makes 2-pt jump shot from 15 ft,,26,16
103,1,1:12.0,,Turnover by B. Knight (bad pass; steal by A. Baynes),26,16
104,1,1:06.0,J. Leuer misses 3-pt jump shot from 26 ft,,26,16
105,1,1:02.0,,Defensive rebound by J. Dudley,26,16
106,1,1:00.0,,Personal foul by M. Morris (drawn by J. Dudley),26,16
107,1,1:00.0,,J. Dudley makes free throw 1 of 2,26,17
108,1,1:00.0,,J. Dudley misses free throw 2 of 2,26,17
109,1,0:59.0,Defensive rebound by J. Leuer,,26,17
110,1,0:36.0,M. Morris misses 3-pt jump shot from 26 ft,,26,17
111,1,0:33.0,Offensive rebound by J. Leuer,,26,17
112,1,0:30.0,M. Morris makes 2-pt jump shot from 14 ft (assist by J. Leuer),,28,17
113,1,0:09.0,,Personal block foul by J. Leuer (drawn by B. Knight),28,17
114,1,0:09.0,,B. Knight makes free throw 1 of 2,28,18
115,1,0:09.0,,B. Knight makes free throw 2 of 2,28,19
116,1,0:00.0,K. Caldwell-Pope misses 3-pt jump shot from 30 ft,,28,19
117,1,0:00.0,Offensive rebound by Team,,28,19
118,2,11:48.0,,J. Dudley makes 2-pt jump shot from 17 ft (assist by B. Knight),28,21
119,2,11:24.0,B. Udrih misses 2-pt jump shot from 23 ft,,28,21
120,2,11:20.0,,Defensive rebound by P. Tucker,28,21
121,2,11:15.0,,B. Knight makes 2-pt jump shot from 3 ft,28,23
122,2,11:00.0,Turnover by S. Johnson (traveling),,28,23
123,2,10:54.0,,Turnover by D. Bender (bad pass; steal by B. Udrih),28,23
124,2,10:50.0,Shooting foul by D. Bender (drawn by J. Leuer),,28,23
125,2,10:50.0,J. Leuer makes free throw 1 of 2,,29,23
126,2,10:50.0,J. Leuer makes free throw 2 of 2,,30,23
127,2,10:39.0,,Personal foul by B. Udrih (drawn by J. Dudley),30,23
128,2,10:31.0,,D. Bender misses 3-pt jump shot from 25 ft,30,23
129,2,10:29.0,Defensive rebound by J. Leuer,,30,23
130,2,10:13.0,Shooting foul by D. Bender (drawn by A. Baynes),,30,23
131,2,10:13.0,A. Baynes misses free throw 1 of 2,,30,23
132,2,10:13.0,Offensive rebound by Team,,30,23
133,2,10:13.0,A. Baynes makes free throw 2 of 2,,31,23
134,2,10:05.0,,Shooting foul by A. Baynes (drawn by P. Tucker),31,23
135,2,10:05.0,,P. Tucker makes free throw 1 of 2,31,24
136,2,10:05.0,A. Drummond enters the game for A. Baynes,,31,24
137,2,10:05.0,,P. Tucker makes free throw 2 of 2,31,25
138,2,9:42.0,S. Johnson misses 2-pt jump shot from 17 ft,,31,25
139,2,9:41.0,,Defensive rebound by Team,31,25
140,2,9:41.0,Loose ball foul by A. Drummond (drawn by L. Barbosa),,31,25
141,2,9:21.0,,B. Knight makes 2-pt jump shot from 19 ft (assist by P. Tucker),31,27
142,2,9:04.0,M. Morris misses 2-pt jump shot from 18 ft,,31,27
143,2,9:02.0,,Defensive rebound by J. Dudley,31,27
144,2,8:54.0,,L. Barbosa makes 3-pt jump shot from 24 ft (assist by B. Knight),31,30
145,2,8:45.0,Detroit full timeout,,31,30
146,2,8:29.0,Shooting foul by D. Bender (drawn by A. Drummond),,31,30
147,2,8:29.0,A. Drummond makes free throw 1 of 2,,32,30
148,2,8:29.0,A. Drummond misses free throw 2 of 2,,32,30
149,2,8:29.0,T. Harris enters the game for M. Morris,,32,30
150,2,8:29.0,,T. Warren enters the game for D. Bender,32,30
151,2,8:28.0,,Defensive rebound by J. Dudley,32,30
152,2,8:08.0,,J. Dudley makes 3-pt jump shot from 26 ft (assist by L. Barbosa),32,33
153,2,7:55.0,S. Johnson makes 2-pt layup from 2 ft (assist by A. Drummond),,34,33
154,2,7:46.0,,L. Barbosa misses 2-pt jump shot from 20 ft,34,33
155,2,7:44.0,,Offensive rebound by L. Barbosa,34,33
156,2,7:41.0,,L. Barbosa makes 2-pt layup from 2 ft,34,35
157,2,7:27.0,J. Leuer misses 2-pt jump shot from 16 ft,,34,35
158,2,7:26.0,,Defensive rebound by L. Barbosa,34,35
159,2,7:18.0,,Shooting foul by J. Leuer (drawn by J. Dudley),34,35
160,2,7:18.0,,J. Dudley makes free throw 1 of 2,34,36
161,2,7:18.0,M. Morris enters the game for J. Leuer,,34,36
162,2,7:18.0,I. Smith enters the game for B. Udrih,,34,36
163,2,7:18.0,,J. Dudley makes free throw 2 of 2,34,37
164,2,7:07.0,Shooting foul by P. Tucker (drawn by S. Johnson),,34,37
165,2,7:07.0,S. Johnson makes free throw 1 of 2,,35,37
166,2,7:07.0,S. Johnson makes free throw 2 of 2,,36,37
167,2,6:58.0,,B. Knight makes 2-pt jump shot from 16 ft,36,39
168,2,6:43.0,T. Harris misses 2-pt jump shot from 14 ft,,36,39
169,2,6:41.0,,Defensive rebound by P. Tucker,36,39
170,2,6:34.0,,B. Knight misses 3-pt jump shot from 26 ft,36,39
171,2,6:26.0,Defensive rebound by A. Drummond,,36,39
172,2,6:23.0,Turnover by T. Harris (bad pass; steal by P. Tucker),,36,39
173,2,6:11.0,,Turnover by B. Knight (bad pass; steal by T. Harris),36,39
174,2,6:08.0,S. Johnson makes 2-pt jump shot from 3 ft (assist by T. Harris),,38,39
175,2,5:49.0,,P. Tucker misses 3-pt jump shot from 26 ft,38,39
176,2,5:47.0,Defensive rebound by A. Drummond,,38,39
177,2,5:41.0,I. Smith makes 2-pt layup from 2 ft (assist by A. Drummond),,40,39
178,2,5:40.0,,Phoenix full timeout,40,39
179,2,5:40.0,,E. Bledsoe enters the game for P. Tucker,40,39
180,2,5:40.0,,A. Len enters the game for B. Knight,40,39
181,2,5:40.0,,D. Booker enters the game for L. Barbosa,40,39
182,2,5:40.0,K. Caldwell-Pope enters the game for S. Johnson,,40,39
183,2,5:28.0,,Turnover by E. Bledsoe (bad pass; steal by I. Smith),40,39
184,2,5:24.0,I. Smith misses 2-pt layup from 3 ft (block by J. Dudley),,40,39
185,2,5:24.0,Offensive rebound by Team,,40,39
186,2,5:11.0,I. Smith misses 2-pt jump shot from 21 ft,,40,39
187,2,5:09.0,,Defensive rebound by A. Len,40,39
188,2,5:04.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by D. Booker),40,42
189,2,4:39.0,Shooting foul by E. Bledsoe (drawn by I. Smith),,40,42
190,2,4:39.0,I. Smith makes free throw 1 of 2,,41,42
191,2,4:39.0,I. Smith makes free throw 2 of 2,,42,42
192,2,4:32.0,,Turnover by E. Bledsoe (bad pass; steal by M. Morris),42,42
193,2,4:28.0,M. Morris makes 2-pt dunk at rim (assist by T. Harris),,44,42
194,2,4:28.0,Shooting foul by A. Len (drawn by M. Morris),,44,42
195,2,4:28.0,M. Morris makes free throw 1 of 1,,45,42
196,2,4:04.0,,J. Dudley makes 2-pt jump shot from 17 ft,45,44
197,2,3:45.0,M. Morris misses 2-pt jump shot from 14 ft,,45,44
198,2,3:41.0,,Defensive rebound by E. Bledsoe,45,44
199,2,3:39.0,,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),45,46
200,2,3:26.0,I. Smith misses 2-pt layup from 2 ft,,45,46
201,2,3:22.0,Offensive rebound by A. Drummond,,45,46
202,2,3:22.0,A. Drummond makes 2-pt layup from 1 ft,,47,46
203,2,3:16.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by D. Booker),47,49
204,2,2:52.0,T. Harris misses 2-pt jump shot from 15 ft,,47,49
205,2,2:50.0,Offensive rebound by A. Drummond,,47,49
206,2,2:50.0,A. Drummond misses 2-pt layup from 2 ft,,47,49
207,2,2:48.0,,Defensive rebound by A. Len,47,49
208,2,2:33.0,,Turnover by T. Warren (lost ball),47,49
209,2,2:33.0,Official timeout,,47,49
210,2,2:33.0,A. Baynes enters the game for A. Drummond,,47,49
211,2,2:22.0,T. Harris misses 2-pt jump shot from 7 ft (block by A. Len),,47,49
212,2,2:20.0,,Defensive rebound by D. Booker,47,49
213,2,2:16.0,,J. Dudley misses 3-pt jump shot from 26 ft,47,49
214,2,2:16.0,,Offensive rebound by Team,47,49
215,2,2:16.0,Loose ball foul by A. Baynes (drawn by A. Len),,47,49
216,2,2:16.0,,A. Len misses free throw 1 of 2,47,49
217,2,2:16.0,,Offensive rebound by Team,47,49
218,2,2:16.0,,A. Len misses free throw 2 of 2,47,49
219,2,2:14.0,Defensive rebound by K. Caldwell-Pope,,47,49
220,2,1:59.0,I. Smith misses 2-pt jump shot from 16 ft,,47,49
221,2,1:57.0,,Defensive rebound by E. Bledsoe,47,49
222,2,1:38.0,,E. Bledsoe makes 3-pt jump shot from 26 ft,47,52
223,2,1:27.0,Personal foul by T. Warren,,47,52
224,2,1:27.0,M. Morris makes free throw 1 of 2,,48,52
225,2,1:27.0,M. Morris makes free throw 2 of 2,,49,52
226,2,1:13.0,,T. Warren misses 3-pt jump shot from 24 ft,49,52
227,2,1:12.0,Defensive rebound by K. Caldwell-Pope,,49,52
228,2,1:05.0,K. Caldwell-Pope misses 2-pt layup from 3 ft,,49,52
229,2,1:02.0,,Defensive rebound by A. Len,49,52
230,2,0:58.0,,D. Booker misses 3-pt jump shot from 25 ft,49,52
231,2,0:55.0,,Offensive rebound by E. Bledsoe,49,52
232,2,0:46.0,,A. Len makes 2-pt dunk at rim (assist by D. Booker),49,54
233,2,0:35.0,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,,49,54
234,2,0:33.0,,Defensive rebound by D. Booker,49,54
235,2,0:29.0,Offensive charge foul by D. Booker (drawn by K. Caldwell-Pope),,49,54
236,2,0:29.0,,Turnover by D. Booker (offensive foul),49,54
237,2,0:10.0,T. Harris misses 2-pt jump shot from 16 ft,,49,54
238,2,0:10.0,Offensive rebound by Team,,49,54
239,2,0:10.0,,Loose ball foul by J. Dudley (drawn by A. Baynes),49,54
240,2,0:10.0,A. Baynes makes free throw 1 of 2,,50,54
241,2,0:10.0,A. Baynes makes free throw 2 of 2,,51,54
242,2,0:04.0,,Turnover by D. Booker (lost ball; steal by I. Smith),51,54
243,2,0:01.0,I. Smith misses 2-pt layup from 2 ft,,51,54
244,2,0:00.0,Offensive rebound by K. Caldwell-Pope,,51,54
245,2,0:00.0,K. Caldwell-Pope misses 2-pt layup from 1 ft,,51,54
246,2,0:00.0,Offensive rebound by Team,,51,54
247,3,11:48.0,,D. Booker misses 3-pt jump shot from 25 ft,51,54
248,3,11:47.0,,Offensive rebound by M. Chriss,51,54
249,3,11:44.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,51,54
250,3,11:42.0,Defensive rebound by A. Drummond,,51,54
251,3,11:24.0,A. Drummond misses 2-pt hook shot from 12 ft,,51,54
252,3,11:21.0,,Defensive rebound by A. Len,51,54
253,3,11:06.0,,D. Booker misses 3-pt jump shot from 26 ft,51,54
254,3,11:04.0,Defensive rebound by A. Drummond,,51,54
255,3,10:52.0,Shooting foul by M. Chriss (drawn by K. Caldwell-Pope),,51,54
256,3,10:52.0,K. Caldwell-Pope misses free throw 1 of 2,,51,54
257,3,10:52.0,Offensive rebound by Team,,51,54
258,3,10:52.0,K. Caldwell-Pope makes free throw 2 of 2,,52,54
259,3,10:34.0,,T. Warren misses 2-pt jump shot from 14 ft,52,54
260,3,10:32.0,,Offensive rebound by M. Chriss,52,54
261,3,10:29.0,,T. Warren misses 2-pt jump shot from 15 ft,52,54
262,3,10:27.0,Defensive rebound by T. Harris,,52,54
263,3,10:16.0,M. Morris misses 2-pt jump shot from 9 ft,,52,54
264,3,10:14.0,,Defensive rebound by T. Warren,52,54
265,3,10:04.0,,E. Bledsoe misses 2-pt jump shot from 14 ft,52,54
266,3,10:00.0,Defensive rebound by A. Drummond,,52,54
267,3,9:54.0,I. Smith misses 3-pt jump shot from 26 ft,,52,54
268,3,9:50.0,,Defensive rebound by M. Chriss,52,54
269,3,9:47.0,,D. Booker makes 3-pt jump shot from 25 ft (assist by E. Bledsoe),52,57
270,3,9:19.0,T. Harris misses 2-pt jump shot from 12 ft,,52,57
271,3,9:15.0,Offensive rebound by A. Drummond,,52,57
272,3,9:15.0,A. Drummond makes 2-pt layup from 2 ft,,54,57
273,3,9:05.0,,Turnover by M. Chriss (lost ball; steal by I. Smith),54,57
274,3,9:01.0,I. Smith misses 2-pt layup from 2 ft (block by D. Booker),,54,57
275,3,9:01.0,Offensive rebound by Team,,54,57
276,3,8:59.0,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,,54,57
277,3,8:55.0,,Defensive rebound by M. Chriss,54,57
278,3,8:53.0,,T. Warren misses 2-pt jump shot from 4 ft (block by T. Harris),54,57
279,3,8:53.0,,Offensive rebound by Team,54,57
280,3,8:48.0,,T. Warren misses 2-pt jump shot from 18 ft,54,57
281,3,8:46.0,Defensive rebound by A. Drummond,,54,57
282,3,8:34.0,A. Drummond makes 2-pt layup from 2 ft (assist by I. Smith),,56,57
283,3,8:15.0,,M. Chriss misses 2-pt jump shot from 5 ft (block by A. Drummond),56,57
284,3,8:15.0,,Offensive rebound by Team,56,57
285,3,8:08.0,,E. Bledsoe misses 2-pt jump shot from 21 ft,56,57
286,3,8:06.0,Defensive rebound by I. Smith,,56,57
287,3,8:00.0,K. Caldwell-Pope makes 2-pt jump shot from 18 ft (assist by I. Smith),,58,57
288,3,7:44.0,,D. Booker makes 2-pt jump shot from 15 ft (assist by E. Bledsoe),58,59
289,3,7:30.0,Shooting foul by M. Chriss (drawn by T. Harris),,58,59
290,3,7:30.0,T. Harris makes free throw 1 of 2,,59,59
291,3,7:30.0,T. Harris makes free throw 2 of 2,,60,59
292,3,7:13.0,,A. Len makes 2-pt hook shot from 5 ft (assist by E. Bledsoe),60,61
293,3,6:53.0,M. Morris misses 2-pt jump shot from 16 ft,,60,61
294,3,6:49.0,,Defensive rebound by A. Len,60,61
295,3,6:43.0,,T. Warren misses 2-pt jump shot from 6 ft (block by T. Harris),60,61
296,3,6:39.0,,Offensive rebound by T. Warren,60,61
297,3,6:36.0,,A. Len makes 2-pt jump shot from 7 ft (assist by T. Warren),60,63
298,3,6:24.0,T. Harris misses 3-pt jump shot from 25 ft,,60,63
299,3,6:22.0,,Defensive rebound by A. Len,60,63
300,3,6:15.0,,D. Booker makes 2-pt jump shot from 5 ft,60,65
301,3,6:15.0,,Shooting foul by I. Smith (drawn by D. Booker),60,65
302,3,6:15.0,,D. Booker makes free throw 1 of 1,60,66
303,3,6:01.0,A. Drummond misses 2-pt jump shot from 8 ft,,60,66
304,3,5:59.0,,Defensive rebound by E. Bledsoe,60,66
305,3,5:55.0,,Turnover by E. Bledsoe (bad pass),60,66
306,3,5:55.0,,Phoenix full timeout,60,66
307,3,5:55.0,J. Leuer enters the game for M. Morris,,60,66
308,3,5:43.0,T. Harris misses 2-pt jump shot from 18 ft,,60,66
309,3,5:41.0,,Defensive rebound by E. Bledsoe,60,66
310,3,5:28.0,,T. Warren makes 2-pt jump shot from 17 ft,60,68
311,3,5:12.0,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,,60,68
312,3,5:10.0,,Defensive rebound by E. Bledsoe,60,68
313,3,4:55.0,,T. Warren misses 2-pt jump shot from 16 ft,60,68
314,3,4:51.0,Defensive rebound by A. Drummond,,60,68
315,3,4:43.0,I. Smith makes 2-pt jump shot from 6 ft,,62,68
316,3,4:23.0,,Turnover by E. Bledsoe (bad pass; steal by K. Caldwell-Pope),62,68
317,3,4:20.0,I. Smith makes 2-pt dunk at rim,,64,68
318,3,4:02.0,,Turnover by D. Booker (bad pass; steal by I. Smith),64,68
319,3,3:56.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,64,68
320,3,3:54.0,Offensive rebound by A. Drummond,,64,68
321,3,3:49.0,I. Smith misses 2-pt layup from 2 ft,,64,68
322,3,3:46.0,,Defensive rebound by A. Len,64,68
323,3,3:43.0,,T. Warren makes 2-pt layup from 2 ft (assist by E. Bledsoe),64,70
324,3,3:35.0,Detroit full timeout,,64,70
325,3,3:35.0,,J. Dudley enters the game for M. Chriss,64,70
326,3,3:35.0,,B. Knight enters the game for D. Booker,64,70
327,3,3:35.0,B. Udrih enters the game for A. Drummond,,64,70
328,3,3:35.0,A. Baynes enters the game for I. Smith,,64,70
329,3,3:23.0,J. Leuer misses 3-pt jump shot from 25 ft,,64,70
330,3,3:21.0,,Defensive rebound by A. Len,64,70
331,3,3:07.0,,E. Bledsoe misses 2-pt layup from 1 ft,64,70
332,3,3:03.0,Defensive rebound by T. Harris,,64,70
333,3,2:58.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,,67,70
334,3,2:41.0,,B. Knight misses 2-pt jump shot from 17 ft,67,70
335,3,2:38.0,Defensive rebound by A. Baynes,,67,70
336,3,2:26.0,Offensive foul by T. Harris (drawn by T. Warren),,67,70
337,3,2:26.0,Turnover by T. Harris (offensive foul),,67,70
338,3,2:26.0,,P. Tucker enters the game for E. Bledsoe,67,70
339,3,2:26.0,M. Morris enters the game for T. Harris,,67,70
340,3,2:09.0,,B. Knight makes 3-pt jump shot from 24 ft,67,73
341,3,1:56.0,Shooting foul by T. Warren (drawn by K. Caldwell-Pope),,67,73
342,3,1:56.0,K. Caldwell-Pope makes free throw 1 of 2,,68,73
343,3,1:56.0,K. Caldwell-Pope makes free throw 2 of 2,,69,73
344,3,1:49.0,,B. Knight makes 2-pt jump shot from 11 ft,69,75
345,3,1:49.0,,Shooting foul by B. Udrih (drawn by B. Knight),69,75
346,3,1:49.0,,B. Knight makes free throw 1 of 1,69,76
347,3,1:30.0,B. Udrih misses 2-pt layup from 2 ft,,69,76
348,3,1:28.0,,Defensive rebound by A. Len,69,76
349,3,1:25.0,,Turnover by J. Dudley (traveling),69,76
350,3,1:11.0,M. Morris misses 2-pt jump shot from 19 ft,,69,76
351,3,1:09.0,,Defensive rebound by J. Dudley,69,76
352,3,1:01.0,,A. Len makes 2-pt layup from 2 ft (assist by B. Knight),69,78
353,3,0:50.0,Def 3 sec tech foul by A. Len,,69,78
354,3,0:50.0,B. Udrih makes technical free throw,,70,78
355,3,0:38.0,Turnover by B. Udrih (lost ball; steal by A. Len),,70,78
356,3,0:38.0,,Personal block foul by A. Baynes (drawn by A. Len),70,78
357,3,0:38.0,,A. Len misses free throw 1 of 2,70,78
358,3,0:38.0,,Offensive rebound by Team,70,78
359,3,0:38.0,,A. Len makes free throw 2 of 2,70,79
360,3,0:27.0,J. Leuer makes 3-pt jump shot from 23 ft (assist by B. Udrih),,73,79
361,3,0:05.0,,T. Warren makes 2-pt jump shot from 5 ft,73,81
362,3,0:00.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft,,76,81
363,4,11:46.0,M. Morris misses 3-pt jump shot from 23 ft,,76,81
364,4,11:44.0,Offensive rebound by A. Baynes,,76,81
365,4,11:41.0,B. Udrih misses 2-pt jump shot from 18 ft,,76,81
366,4,11:41.0,,Defensive rebound by Team,76,81
367,4,11:41.0,Loose ball foul by A. Baynes (drawn by J. Dudley),,76,81
368,4,11:27.0,,Turnover by B. Knight (bad pass; steal by M. Morris),76,81
369,4,11:22.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by M. Morris),,79,81
370,4,11:04.0,,D. Bender misses 3-pt jump shot from 25 ft,79,81
371,4,11:02.0,Defensive rebound by M. Morris,,79,81
372,4,10:50.0,J. Leuer makes 2-pt layup from 2 ft,,81,81
373,4,10:50.0,Shooting foul by D. Bender (drawn by J. Leuer),,81,81
374,4,10:50.0,J. Leuer makes free throw 1 of 1,,82,81
375,4,10:32.0,,D. Bender misses 2-pt jump shot from 5 ft,82,81
376,4,10:28.0,Defensive rebound by B. Udrih,,82,81
377,4,10:22.0,B. Udrih misses 2-pt jump shot from 13 ft,,82,81
378,4,10:21.0,Offensive rebound by Team,,82,81
379,4,10:21.0,,Loose ball foul by J. Dudley (drawn by A. Baynes),82,81
380,4,10:13.0,J. Leuer makes 3-pt jump shot from 25 ft (assist by B. Udrih),,85,81
381,4,10:08.0,,Phoenix full timeout,85,81
382,4,10:08.0,,E. Bledsoe enters the game for B. Knight,85,81
383,4,10:08.0,,D. Booker enters the game for D. Bender,85,81
384,4,10:08.0,,A. Len enters the game for L. Barbosa,85,81
385,4,9:53.0,,D. Booker misses 3-pt jump shot from 26 ft,85,81
