,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,TORONTO_ACTION,CLEVELAND_SCORE,TORONTO_SCORE
42,1,7:12.0,L. James makes 2-pt layup from 3 ft (assist by K. Love),,11,6
43,1,7:01.0,,Offensive foul by P. Siakam (drawn by J. Smith),11,6
44,1,7:01.0,,Turnover by P. Siakam (offensive foul),11,6
45,1,6:51.0,,P. Patterson enters the game for P. Siakam,11,6
46,1,6:47.0,K. Love misses 2-pt jump shot from 23 ft,,11,6
47,1,6:47.0,,Defensive rebound by J. Valančiūnas,11,6
48,1,6:34.0,,K. Lowry makes 3-pt jump shot from 25 ft (assist by D. DeRozan),11,9
49,1,6:10.0,K. Irving makes 3-pt jump shot from 26 ft,,14,9
50,1,5:55.0,,D. Carroll misses 3-pt jump shot from 26 ft,14,9
51,1,5:55.0,Defensive rebound by L. James,,14,9
52,1,5:45.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,16,9
53,1,5:32.0,,Toronto full timeout,16,9
54,1,5:32.0,R. Jefferson enters the game for K. Love,,16,9
55,1,5:21.0,,Offensive foul by J. Valančiūnas (drawn by J. Smith),16,9
56,1,5:21.0,,Turnover by J. Valančiūnas (offensive foul),16,9
57,1,5:05.0,R. Jefferson misses 3-pt jump shot from 24 ft,,16,9
58,1,5:04.0,,Defensive rebound by J. Valančiūnas,16,9
59,1,4:48.0,,D. DeRozan makes 2-pt jump shot from 18 ft,16,11
60,1,4:29.0,Def 3 sec tech foul by J. Valančiūnas,,16,11
61,1,4:29.0,K. Irving makes technical free throw,,17,11
62,1,4:15.0,T. Thompson makes 2-pt dunk at rim (assist by R. Jefferson),,19,11
63,1,4:05.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by K. Lowry),19,13
64,1,3:47.0,L. James misses 2-pt jump shot from 9 ft,,19,13
65,1,3:47.0,Offensive rebound by K. Irving,,19,13
66,1,3:42.0,L. James makes 3-pt jump shot from 23 ft (assist by K. Irving),,22,13
67,1,3:21.0,,K. Lowry misses 2-pt jump shot from 6 ft,22,13
68,1,3:21.0,,Offensive rebound by J. Valančiūnas,22,13
69,1,3:19.0,,J. Valančiūnas misses 2-pt layup from 1 ft,22,13
70,1,3:18.0,Defensive rebound by K. Irving,,22,13
71,1,3:13.0,K. Irving misses 2-pt layup from 2 ft,,22,13
72,1,3:12.0,,Defensive rebound by P. Patterson,22,13
73,1,3:08.0,,K. Lowry makes 2-pt layup from 2 ft (assist by P. Patterson),22,15
74,1,3:03.0,Cleveland full timeout,,22,15
75,1,3:03.0,M. Dunleavy enters the game for L. James,,22,15
76,1,3:03.0,I. Shumpert enters the game for J. Smith,,22,15
77,1,3:03.0,K. Love enters the game for K. Irving,,22,15
78,1,3:03.0,,T. Ross enters the game for D. Carroll,22,15
79,1,3:03.0,,C. Joseph enters the game for K. Lowry,22,15
80,1,2:43.0,R. Jefferson misses 2-pt layup from 4 ft,,22,15
81,1,2:41.0,,Defensive rebound by J. Valančiūnas,22,15
82,1,2:27.0,,D. DeRozan makes 2-pt jump shot from 18 ft,22,17
83,1,2:08.0,K. Love makes 2-pt jump shot from 13 ft,,24,17
84,1,1:51.0,,P. Patterson misses 3-pt jump shot from 25 ft,24,17
85,1,1:51.0,Defensive rebound by I. Shumpert,,24,17
86,1,1:29.0,K. Love makes 2-pt jump shot from 13 ft,,26,17
87,1,1:08.0,,D. DeRozan makes 2-pt jump shot from 7 ft,26,19
88,1,0:47.0,Shooting foul by P. Patterson (drawn by K. Love),,26,19
89,1,0:47.0,K. Love makes free throw 1 of 2,,27,19
90,1,0:47.0,K. Love makes free throw 2 of 2,,28,19
91,1,0:36.0,,C. Joseph makes 2-pt jump shot from 17 ft,28,21
92,1,0:28.0,Turnover by I. Shumpert (bad pass),,28,21
93,1,0:11.0,,D. DeRozan makes 2-pt jump shot from 19 ft,28,23
94,1,0:01.0,I. Shumpert misses 2-pt jump shot from 8 ft,,28,23
95,1,0:01.0,,Defensive rebound by T. Ross,28,23
96,2,11:50.0,,Turnover by C. Joseph (bad pass; steal by R. Jefferson),28,23
97,2,11:45.0,,D. Carroll enters the game for J. Poeltl,28,23
98,2,11:34.0,M. Dunleavy misses 2-pt layup from 4 ft (block by D. Carroll),,28,23
99,2,11:34.0,Offensive rebound by Team,,28,23
100,2,11:34.0,Personal foul by K. Lowry (drawn by M. Dunleavy),,28,23
101,2,11:27.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,31,23
102,2,11:16.0,,Turnover by K. Lowry (traveling),31,23
103,2,11:02.0,K. Irving misses 3-pt jump shot from 26 ft,,31,23
104,2,11:01.0,,Defensive rebound by D. Carroll,31,23
105,2,10:42.0,,Turnover by C. Joseph (lost ball; steal by I. Shumpert),31,23
106,2,10:28.0,L. James makes 2-pt layup from 2 ft (assist by R. Jefferson),,33,23
107,2,10:10.0,,T. Ross misses 3-pt jump shot from 25 ft,33,23
108,2,10:09.0,Defensive rebound by Team,,33,23
109,2,9:48.0,Turnover by M. Dunleavy (bad pass; steal by T. Ross),,33,23
110,2,9:29.0,,K. Lowry makes 2-pt jump shot from 17 ft,33,25
111,2,9:11.0,,Offensive charge foul by K. Irving (drawn by K. Lowry),33,25
112,2,9:11.0,Turnover by K. Irving (offensive foul),,33,25
113,2,8:59.0,,D. Carroll makes 3-pt jump shot from 26 ft,33,28
114,2,8:39.0,Shooting foul by T. Ross (drawn by I. Shumpert),,33,28
115,2,8:39.0,Official timeout,,33,28
116,2,8:39.0,I. Shumpert misses free throw 1 of 2,,33,28
117,2,8:39.0,Offensive rebound by Team,,33,28
118,2,8:39.0,I. Shumpert makes free throw 2 of 2,,34,28
119,2,8:27.0,,D. Carroll misses 2-pt jump shot from 19 ft,34,28
120,2,8:26.0,Defensive rebound by K. Irving,,34,28
121,2,8:14.0,L. James makes 2-pt jump shot from 3 ft (assist by K. Irving),,36,28
122,2,8:01.0,,P. Patterson misses 3-pt jump shot from 22 ft,36,28
123,2,8:00.0,,Offensive rebound by Team,36,28
124,2,8:00.0,J. Smith enters the game for I. Shumpert,,36,28
125,2,7:50.0,,D. Carroll misses 2-pt jump shot from 9 ft,36,28
126,2,7:48.0,Defensive rebound by Team,,36,28
127,2,7:35.0,Turnover by K. Irving (lost ball; steal by T. Ross),,36,28
128,2,7:30.0,,T. Ross misses 2-pt layup from 4 ft,36,28
129,2,7:29.0,,Offensive rebound by D. Carroll,36,28
130,2,7:29.0,,Shooting foul by M. Dunleavy (drawn by D. Carroll),36,28
131,2,7:29.0,,D. Carroll makes free throw 1 of 2,36,29
132,2,7:29.0,,D. DeRozan enters the game for C. Joseph,36,29
133,2,7:29.0,K. Love enters the game for R. Jefferson,,36,29
134,2,7:29.0,,D. Carroll makes free throw 2 of 2,36,30
135,2,7:19.0,K. Love misses 2-pt jump shot from 19 ft,,36,30
136,2,7:18.0,,Defensive rebound by D. DeRozan,36,30
137,2,7:10.0,,P. Patterson misses 3-pt jump shot from 23 ft,36,30
138,2,7:09.0,,Offensive rebound by P. Patterson,36,30
139,2,7:03.0,,D. Carroll makes 3-pt jump shot from 26 ft (assist by D. DeRozan),36,33
140,2,7:01.0,Cleveland full timeout,,36,33
141,2,7:01.0,,P. Siakam enters the game for D. Carroll,36,33
142,2,6:52.0,K. Irving makes 2-pt layup from 2 ft (assist by L. James),,38,33
143,2,6:36.0,Offensive charge foul by K. Lowry (drawn by L. James),,38,33
144,2,6:36.0,,Turnover by K. Lowry (offensive foul),38,33
145,2,6:26.0,Turnover by L. James (bad pass),,38,33
146,2,6:15.0,,D. DeRozan misses 2-pt jump shot from 11 ft,38,33
147,2,6:14.0,Defensive rebound by K. Love,,38,33
148,2,6:07.0,L. James misses 2-pt layup from 1 ft,,38,33
149,2,6:06.0,,Defensive rebound by T. Ross,38,33
150,2,6:01.0,,Turnover by T. Ross (bad pass),38,33
151,2,5:56.0,Personal foul by P. Siakam (drawn by K. Love),,38,33
152,2,5:56.0,T. Thompson enters the game for M. Dunleavy,,38,33
153,2,5:56.0,,J. Valančiūnas enters the game for P. Siakam,38,33
154,2,5:56.0,,D. Carroll enters the game for T. Ross,38,33
155,2,5:45.0,K. Irving misses 2-pt jump shot from 13 ft,,38,33
156,2,5:44.0,,Defensive rebound by J. Valančiūnas,38,33
157,2,5:35.0,,Turnover by D. DeRozan (lost ball; steal by J. Smith),38,33
158,2,5:26.0,L. James misses 3-pt jump shot from 24 ft,,38,33
159,2,5:25.0,,Defensive rebound by D. DeRozan,38,33
160,2,5:14.0,,D. Carroll misses 3-pt jump shot from 23 ft,38,33
161,2,5:13.0,Defensive rebound by T. Thompson,,38,33
162,2,5:00.0,K. Love misses 2-pt layup at rim,,38,33
163,2,5:00.0,,Defensive rebound by J. Valančiūnas,38,33
164,2,4:46.0,,K. Lowry misses 3-pt jump shot from 26 ft,38,33
165,2,4:45.0,,Offensive rebound by D. Carroll,38,33
166,2,4:40.0,,P. Patterson makes 3-pt jump shot from 26 ft (assist by D. Carroll),38,36
167,2,4:18.0,K. Irving makes 2-pt jump shot from 19 ft,,40,36
168,2,3:57.0,,J. Valančiūnas misses 2-pt jump shot from 10 ft,40,36
169,2,3:57.0,Defensive rebound by K. Love,,40,36
170,2,3:47.0,K. Irving makes 2-pt jump shot from 19 ft,,42,36
171,2,3:39.0,,Toronto full timeout,42,36
172,2,3:39.0,R. Jefferson enters the game for L. James,,42,36
173,2,3:33.0,,Turnover by K. Lowry (bad pass; steal by J. Smith),42,36
174,2,3:29.0,J. Smith makes 2-pt dunk at rim,,44,36
175,2,3:09.0,,J. Valančiūnas makes 2-pt layup from 3 ft (assist by P. Patterson),44,38
176,2,2:53.0,K. Irving misses 3-pt jump shot from 26 ft,,44,38
177,2,2:52.0,,Defensive rebound by D. Carroll,44,38
178,2,2:31.0,,K. Lowry misses 2-pt layup from 4 ft,44,38
179,2,2:31.0,,Offensive rebound by Team,44,38
180,2,2:31.0,,Turnover by J. Valančiūnas (offensive goaltending),44,38
181,2,2:13.0,Shooting block foul by J. Valančiūnas (drawn by K. Love),,44,38
182,2,2:13.0,K. Love makes free throw 1 of 2,,45,38
183,2,2:13.0,,C. Joseph enters the game for K. Lowry,45,38
184,2,2:13.0,K. Love makes free throw 2 of 2,,46,38
185,2,1:50.0,,D. DeRozan misses 2-pt jump shot from 6 ft,46,38
186,2,1:49.0,Defensive rebound by K. Love,,46,38
187,2,1:25.0,K. Love makes 3-pt jump shot from 26 ft (assist by K. Irving),,49,38
188,2,1:07.0,,D. DeRozan misses 2-pt jump shot from 14 ft,49,38
189,2,1:07.0,Defensive rebound by K. Love,,49,38
190,2,0:51.0,R. Jefferson misses 3-pt jump shot from 24 ft,,49,38
191,2,0:50.0,Offensive rebound by R. Jefferson,,49,38
192,2,0:50.0,Personal foul by D. DeRozan (drawn by R. Jefferson),,49,38
193,2,0:50.0,R. Jefferson misses free throw 1 of 2,,49,38
194,2,0:50.0,Offensive rebound by Team,,49,38
195,2,0:50.0,L. James enters the game for J. Smith,,49,38
196,2,0:50.0,I. Shumpert enters the game for K. Irving,,49,38
197,2,0:50.0,R. Jefferson makes free throw 2 of 2,,50,38
198,2,0:46.0,,Toronto full timeout,50,38
199,2,0:46.0,D. Liggins enters the game for K. Love,,50,38
200,2,0:40.0,,Turnover by D. DeRozan (bad pass),50,38
201,2,0:33.0,I. Shumpert misses 2-pt jump shot from 16 ft,,50,38
202,2,0:32.0,Offensive rebound by T. Thompson,,50,38
203,2,0:27.0,Cleveland full timeout,,50,38
204,2,0:27.0,K. Irving enters the game for T. Thompson,,50,38
205,2,0:27.0,K. Love enters the game for R. Jefferson,,50,38
206,2,0:27.0,J. Smith enters the game for I. Shumpert,,50,38
207,2,0:27.0,M. Dunleavy enters the game for D. Liggins,,50,38
208,2,0:09.0,M. Dunleavy misses 2-pt layup from 2 ft (block by D. Carroll),,50,38
209,2,0:08.0,,Defensive rebound by J. Valančiūnas,50,38
210,2,0:03.0,,Shooting foul by K. Irving (drawn by D. DeRozan),50,38
211,2,0:03.0,,D. DeRozan makes free throw 1 of 2,50,39
212,2,0:03.0,T. Thompson enters the game for M. Dunleavy,,50,39
213,2,0:03.0,,D. DeRozan makes free throw 2 of 2,50,40
214,2,0:00.0,J. Smith misses 3-pt jump shot from 35 ft,,50,40
215,2,0:00.0,Offensive rebound by Team,,50,40
216,3,11:52.0,,Turnover by J. Valančiūnas (bad pass),50,40
217,3,11:47.0,Turnover by J. Smith (bad pass; steal by D. DeRozan),,50,40
218,3,11:38.0,,K. Lowry misses 3-pt jump shot from 25 ft,50,40
219,3,11:38.0,,Offensive rebound by J. Valančiūnas,50,40
220,3,11:36.0,,J. Valančiūnas misses 2-pt layup at rim,50,40
221,3,11:36.0,Defensive rebound by T. Thompson,,50,40
222,3,11:24.0,Personal foul by D. Carroll (drawn by L. James),,50,40
223,3,11:10.0,K. Love misses 3-pt jump shot from 23 ft,,50,40
224,3,11:10.0,,Defensive rebound by J. Valančiūnas,50,40
225,3,10:59.0,,J. Valančiūnas makes 2-pt hook shot from 3 ft (assist by K. Lowry),50,42
226,3,10:38.0,K. Love misses 3-pt jump shot from 24 ft,,50,42
227,3,10:37.0,,Defensive rebound by K. Lowry,50,42
228,3,10:30.0,,D. DeRozan misses 2-pt jump shot from 10 ft,50,42
229,3,10:29.0,,Offensive rebound by P. Siakam,50,42
230,3,10:23.0,,P. Siakam misses 2-pt layup from 2 ft,50,42
231,3,10:22.0,Defensive rebound by T. Thompson,,50,42
232,3,10:16.0,J. Smith misses 3-pt jump shot from 24 ft,,50,42
233,3,10:16.0,,Defensive rebound by Team,50,42
234,3,10:02.0,,D. DeRozan misses 2-pt jump shot from 18 ft,50,42
235,3,10:02.0,Defensive rebound by L. James,,50,42
236,3,9:47.0,J. Smith misses 3-pt jump shot from 25 ft,,50,42
237,3,9:47.0,,Defensive rebound by D. DeRozan,50,42
238,3,9:43.0,,Shooting foul by K. Irving (drawn by D. DeRozan),50,42
239,3,9:43.0,,D. DeRozan makes free throw 1 of 2,50,43
240,3,9:43.0,,D. DeRozan makes free throw 2 of 2,50,44
241,3,9:25.0,K. Irving makes 2-pt jump shot from 17 ft,,52,44
242,3,9:12.0,,J. Valančiūnas makes 2-pt jump shot from 14 ft (assist by K. Lowry),52,46
243,3,9:00.0,K. Irving makes 3-pt jump shot from 26 ft,,55,46
244,3,8:47.0,,Turnover by K. Lowry (bad pass; steal by K. Love),55,46
245,3,8:44.0,Turnover by K. Irving (bad pass; steal by D. DeRozan),,55,46
246,3,8:34.0,,D. DeRozan misses 2-pt jump shot from 19 ft,55,46
247,3,8:34.0,Defensive rebound by T. Thompson,,55,46
248,3,8:08.0,K. Love makes 2-pt jump shot from 19 ft,,57,46
249,3,7:53.0,,Shooting foul by T. Thompson (drawn by D. DeRozan),57,46
250,3,7:53.0,,D. DeRozan makes free throw 1 of 2,57,47
251,3,7:53.0,,D. DeRozan makes free throw 2 of 2,57,48
252,3,7:44.0,Turnover by L. James (bad pass),,57,48
253,3,7:27.0,,D. DeRozan misses 2-pt jump shot from 17 ft,57,48
254,3,7:27.0,,Offensive rebound by P. Siakam,57,48
255,3,7:25.0,,P. Siakam makes 2-pt layup from 2 ft,57,50
256,3,7:10.0,L. James misses 3-pt jump shot from 27 ft,,57,50
257,3,7:09.0,,Defensive rebound by J. Valančiūnas,57,50
258,3,6:52.0,,J. Valančiūnas misses 2-pt jump shot from 6 ft,57,50
259,3,6:51.0,Defensive rebound by K. Irving,,57,50
260,3,6:44.0,Turnover by L. James (bad pass; steal by P. Siakam),,57,50
261,3,6:39.0,,D. DeRozan makes 2-pt layup from 1 ft,57,52
262,3,6:39.0,Cleveland full timeout,,57,52
263,3,6:23.0,T. Thompson makes 2-pt dunk at rim (assist by L. James),,59,52
264,3,6:09.0,I. Shumpert enters the game for K. Irving,,59,52
265,3,5:57.0,,J. Valančiūnas misses 2-pt jump shot from 6 ft,59,52
266,3,5:57.0,Defensive rebound by I. Shumpert,,59,52
267,3,5:31.0,L. James misses 3-pt jump shot from 26 ft,,59,52
268,3,5:31.0,,Defensive rebound by J. Valančiūnas,59,52
269,3,5:22.0,,Turnover by D. DeRozan (lost ball; steal by I. Shumpert),59,52
270,3,5:11.0,Turnover by Team (back court),,59,52
271,3,5:01.0,,K. Lowry misses 3-pt jump shot from 25 ft,59,52
272,3,5:01.0,Defensive rebound by I. Shumpert,,59,52
273,3,4:40.0,Turnover by L. James (bad pass; steal by D. Carroll),,59,52
274,3,4:32.0,,D. DeRozan makes 2-pt layup at rim (assist by D. Carroll),59,54
275,3,4:08.0,J. Smith makes 3-pt jump shot from 22 ft (assist by I. Shumpert),,62,54
276,3,3:52.0,,D. DeRozan misses 2-pt jump shot from 5 ft,62,54
277,3,3:51.0,,Offensive rebound by D. DeRozan,62,54
278,3,3:50.0,,D. DeRozan makes 2-pt layup from 1 ft,62,56
279,3,3:39.0,I. Shumpert misses 2-pt jump shot from 19 ft,,62,56
280,3,3:38.0,,Defensive rebound by D. Carroll,62,56
281,3,3:29.0,,K. Lowry misses 2-pt layup from 3 ft (block by K. Love),62,56
282,3,3:27.0,Defensive rebound by K. Love,,62,56
283,3,3:19.0,K. Love makes 3-pt jump shot from 25 ft (assist by I. Shumpert),,65,56
284,3,3:19.0,,Toronto full timeout,65,56
285,3,3:19.0,,Technical foul by K. Lowry,65,56
286,3,3:19.0,,C. Joseph enters the game for P. Siakam,65,56
287,3,3:19.0,,J. Poeltl enters the game for J. Valančiūnas,65,56
288,3,3:19.0,,P. Patterson enters the game for K. Lowry,65,56
289,3,3:19.0,R. Jefferson enters the game for J. Smith,,65,56
290,3,3:19.0,L. James makes technical free throw,,66,56
291,3,3:08.0,,D. DeRozan makes 2-pt jump shot from 17 ft,66,58
292,3,2:49.0,Personal foul by D. DeRozan (drawn by R. Jefferson),,66,58
293,3,2:38.0,L. James misses 2-pt jump shot from 13 ft,,66,58
294,3,2:38.0,,Defensive rebound by D. DeRozan,66,58
295,3,2:24.0,,P. Patterson makes 2-pt hook shot from 7 ft,66,60
296,3,2:06.0,Turnover by I. Shumpert (lost ball),,66,60
297,3,1:52.0,,D. DeRozan misses 2-pt jump shot from 8 ft,66,60
298,3,1:52.0,,Offensive rebound by J. Poeltl,66,60
299,3,1:52.0,,J. Poeltl makes 2-pt dunk at rim,66,62
300,3,1:52.0,,Shooting foul by R. Jefferson (drawn by J. Poeltl),66,62
301,3,1:52.0,,J. Poeltl makes free throw 1 of 1,66,63
302,3,1:31.0,R. Jefferson misses 3-pt jump shot from 27 ft,,66,63
303,3,1:31.0,,Defensive rebound by P. Patterson,66,63
304,3,1:20.0,,D. DeRozan makes 2-pt jump shot from 14 ft,66,65
305,3,1:03.0,Shooting foul by P. Patterson (drawn by T. Thompson),,66,65
306,3,1:03.0,T. Thompson misses free throw 1 of 2,,66,65
307,3,1:03.0,Offensive rebound by Team,,66,65
308,3,1:03.0,M. Dunleavy enters the game for K. Love,,66,65
309,3,1:03.0,T. Thompson makes free throw 2 of 2,,67,65
310,3,0:40.0,,Turnover by C. Joseph (lost ball; steal by I. Shumpert),67,65
311,3,0:37.0,Shooting block foul by D. DeRozan (drawn by R. Jefferson),,67,65
312,3,0:37.0,R. Jefferson misses free throw 1 of 2,,67,65
313,3,0:37.0,Offensive rebound by Team,,67,65
314,3,0:37.0,R. Jefferson makes free throw 2 of 2,,68,65
315,3,0:29.0,,D. DeRozan misses 3-pt jump shot from 26 ft,68,65
316,3,0:28.0,Defensive rebound by L. James,,68,65
317,3,0:05.0,L. James makes 3-pt jump shot from 26 ft,,71,65
318,3,0:00.0,,D. DeRozan makes 2-pt jump shot from 18 ft,71,67
319,3,0:00.0,Turnover by L. James (bad pass; steal by D. Carroll),,71,67
320,4,11:43.0,Shooting foul by J. Poeltl (drawn by I. Shumpert),,71,67
321,4,11:43.0,I. Shumpert makes free throw 1 of 2,,72,67
322,4,11:43.0,I. Shumpert makes free throw 2 of 2,,73,67
323,4,11:35.0,,Personal foul by R. Jefferson (drawn by P. Patterson),73,67
324,4,11:27.0,,C. Joseph misses 2-pt jump shot from 22 ft,73,67
325,4,11:26.0,Defensive rebound by T. Thompson,,73,67
326,4,11:17.0,Turnover by K. Irving (lost ball; steal by C. Joseph),,73,67
327,4,11:11.0,,C. Joseph makes 2-pt layup from 1 ft,73,69
328,4,10:57.0,K. Irving misses 2-pt layup from 4 ft,,73,69
329,4,10:57.0,Offensive rebound by T. Thompson,,73,69
330,4,10:52.0,I. Shumpert makes 3-pt jump shot from 25 ft (assist by T. Thompson),,76,69
331,4,10:32.0,,C. Joseph makes 2-pt jump shot from 19 ft,76,71
332,4,10:14.0,K. Irving misses 2-pt jump shot from 16 ft,,76,71
333,4,10:13.0,,Defensive rebound by P. Patterson,76,71
334,4,10:04.0,,K. Lowry misses 2-pt hook shot from 8 ft,76,71
335,4,10:04.0,,Offensive rebound by J. Poeltl,76,71
336,4,10:03.0,,J. Poeltl misses 2-pt layup from 2 ft,76,71
337,4,10:00.0,,Offensive rebound by J. Poeltl,76,71
338,4,9:59.0,,J. Poeltl makes 2-pt layup from 1 ft,76,73
339,4,9:50.0,Personal foul by K. Lowry (drawn by I. Shumpert),,76,73
340,4,9:35.0,K. Irving misses 2-pt jump shot from 14 ft,,76,73
341,4,9:34.0,,Defensive rebound by J. Poeltl,76,73
342,4,9:25.0,,C. Joseph makes 2-pt jump shot from 14 ft (assist by K. Lowry),76,75
343,4,9:23.0,Cleveland full timeout,,76,75
344,4,9:23.0,K. Love enters the game for T. Thompson,,76,75
345,4,9:10.0,M. Dunleavy misses 3-pt jump shot from 25 ft,,76,75
346,4,9:09.0,,Defensive rebound by J. Poeltl,76,75
347,4,8:54.0,,J. Poeltl misses 2-pt jump shot from 17 ft,76,75
348,4,8:54.0,Defensive rebound by R. Jefferson,,76,75
349,4,8:41.0,M. Dunleavy makes 2-pt layup from 2 ft (assist by K. Irving),,78,75
350,4,8:32.0,,Offensive foul by K. Lowry (drawn by I. Shumpert),78,75
351,4,8:32.0,,Turnover by K. Lowry (offensive foul),78,75
352,4,8:32.0,L. James enters the game for R. Jefferson,,78,75
353,4,8:32.0,J. Smith enters the game for I. Shumpert,,78,75
354,4,8:09.0,Turnover by M. Dunleavy (bad pass),,78,75
355,4,7:53.0,,C. Joseph misses 2-pt jump shot from 14 ft,78,75
356,4,7:53.0,,Offensive rebound by J. Poeltl,78,75
357,4,7:49.0,,Personal block foul by M. Dunleavy (drawn by T. Ross),78,75
358,4,7:41.0,,J. Poeltl makes 2-pt layup from 3 ft (assist by C. Joseph),78,77
359,4,7:21.0,K. Irving makes 3-pt jump shot from 25 ft (assist by L. James),,81,77
360,4,7:06.0,,Turnover by K. Lowry (bad pass; steal by J. Smith),81,77
361,4,6:57.0,L. James makes 2-pt layup from 3 ft (assist by K. Love),,83,77
362,4,6:52.0,,Toronto full timeout,83,77
363,4,6:52.0,,D. DeRozan enters the game for T. Ross,83,77
364,4,6:39.0,,Shooting foul by K. Love (drawn by K. Lowry),83,77
365,4,6:39.0,,K. Lowry makes 2-pt layup from 1 ft,83,79
366,4,6:39.0,,K. Lowry makes free throw 1 of 1,83,80
367,4,6:26.0,Offensive foul by K. Irving (drawn by P. Patterson),,83,80
368,4,6:26.0,Turnover by K. Irving (offensive foul),,83,80
369,4,6:08.0,,Personal foul by L. James (drawn by K. Lowry),83,80
370,4,6:08.0,I. Shumpert enters the game for M. Dunleavy,,83,80
371,4,6:02.0,,C. Joseph misses 2-pt jump shot from 21 ft,83,80
372,4,6:02.0,Defensive rebound by L. James,,83,80
373,4,5:45.0,J. Smith misses 3-pt jump shot from 27 ft,,83,80
374,4,5:45.0,,Defensive rebound by C. Joseph,83,80
375,4,5:39.0,,Shooting foul by I. Shumpert (drawn by K. Lowry),83,80
376,4,5:39.0,,K. Lowry makes free throw 1 of 2,83,81
377,4,5:39.0,,K. Lowry makes free throw 2 of 2,83,82
378,4,5:24.0,L. James makes 2-pt dunk at rim (assist by K. Irving),,85,82
379,4,5:05.0,,D. DeRozan misses 2-pt jump shot from 7 ft,85,82
380,4,5:05.0,Defensive rebound by K. Irving,,85,82
381,4,4:56.0,K. Irving misses 3-pt jump shot from 26 ft,,85,82
382,4,4:56.0,,Defensive rebound by J. Poeltl,85,82
383,4,4:45.0,,Shooting foul by K. Love (drawn by D. DeRozan),85,82
384,4,4:45.0,,D. DeRozan makes free throw 1 of 2,85,83
385,4,4:45.0,Cleveland full timeout,,85,83
386,4,4:45.0,,D. Carroll enters the game for J. Poeltl,85,83
387,4,4:45.0,,D. DeRozan makes free throw 2 of 2,85,84
388,4,4:23.0,Shooting foul by D. Carroll (drawn by L. James),,85,84
