,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
137,2,7:44.0,,T. Lyles makes free throw 1 of 1,32,43
138,2,7:31.0,G. Temple misses 2-pt jump shot from 18 ft,,32,43
139,2,7:31.0,,Defensive rebound by J. Withey,32,43
140,2,7:20.0,,T. Lyles misses 3-pt jump shot from 24 ft,32,43
141,2,7:19.0,Defensive rebound by O. Casspi,,32,43
142,2,7:12.0,T. Lawson makes 2-pt layup from 2 ft (assist by O. Casspi),,34,43
143,2,6:57.0,,T. Lyles misses 2-pt layup from 2 ft,34,43
144,2,6:57.0,,Offensive rebound by T. Lyles,34,43
145,2,6:50.0,,S. Mack misses 2-pt jump shot from 4 ft (block by T. Lawson),34,43
146,2,6:49.0,,Offensive rebound by S. Mack,34,43
147,2,6:34.0,,R. Neto misses 2-pt jump shot from 22 ft,34,43
148,2,6:34.0,,Offensive rebound by R. Neto,34,43
149,2,6:19.0,,Turnover by S. Mack (bad pass),34,43
150,2,6:19.0,Sacramento full timeout,,34,43
151,2,6:19.0,,G. Hayward enters the game for J. Johnson,34,43
152,2,6:19.0,,D. Exum enters the game for R. Neto,34,43
153,2,6:19.0,,R. Gobert enters the game for J. Withey,34,43
154,2,6:16.0,O. Casspi makes 2-pt layup from 1 ft (assist by M. Barnes),,36,43
155,2,5:49.0,,T. Lyles misses 2-pt jump shot from 9 ft,36,43
156,2,5:49.0,Defensive rebound by O. Casspi,,36,43
157,2,5:36.0,G. Temple misses 2-pt jump shot from 9 ft,,36,43
158,2,5:35.0,,Defensive rebound by R. Gobert,36,43
159,2,5:22.0,,Shooting foul by W. Cauley-Stein (drawn by R. Gobert),36,43
160,2,5:22.0,,R. Gobert makes free throw 1 of 2,36,44
161,2,5:22.0,,B. Diaw enters the game for T. Lyles,36,44
162,2,5:22.0,,J. Ingles enters the game for S. Mack,36,44
163,2,5:22.0,,R. Gobert makes free throw 2 of 2,36,45
164,2,5:07.0,O. Casspi makes 3-pt jump shot from 24 ft (assist by T. Lawson),,39,45
165,2,4:51.0,,D. Exum misses 2-pt jump shot from 3 ft,39,45
166,2,4:51.0,,Offensive rebound by Team,39,45
167,2,4:51.0,Loose ball foul by O. Casspi (drawn by R. Gobert),,39,45
168,2,4:51.0,D. Cousins enters the game for W. Cauley-Stein,,39,45
169,2,4:51.0,R. Gay enters the game for M. Barnes,,39,45
170,2,4:45.0,,Personal foul by G. Temple (drawn by G. Hayward),39,45
171,2,4:45.0,,G. Hayward makes free throw 1 of 2,39,46
172,2,4:45.0,,G. Hayward makes free throw 2 of 2,39,47
173,2,4:31.0,D. Cousins misses 2-pt jump shot from 12 ft (block by R. Gobert),,39,47
174,2,4:30.0,,Defensive rebound by G. Hayward,39,47
175,2,4:24.0,,Turnover by G. Hayward (lost ball; steal by O. Casspi),39,47
176,2,4:18.0,O. Casspi makes 2-pt layup from 2 ft (assist by G. Temple),,41,47
177,2,4:03.0,,Turnover by B. Diaw (bad pass),41,47
178,2,4:03.0,D. Collison enters the game for T. Lawson,,41,47
179,2,4:03.0,,S. Mack enters the game for D. Exum,41,47
180,2,3:39.0,R. Gay misses 2-pt jump shot from 11 ft,,41,47
181,2,3:39.0,,Defensive rebound by R. Gobert,41,47
182,2,3:28.0,,J. Ingles makes 2-pt layup from 2 ft,41,49
183,2,3:08.0,D. Cousins makes 2-pt layup from 2 ft,,43,49
184,2,3:08.0,Shooting foul by R. Gobert (drawn by D. Cousins),,43,49
185,2,3:08.0,D. Cousins misses free throw 1 of 1,,43,49
186,2,3:07.0,,Defensive rebound by G. Hayward,43,49
187,2,2:46.0,,R. Gobert misses 2-pt layup from 3 ft (block by D. Cousins),43,49
188,2,2:45.0,Defensive rebound by D. Cousins,,43,49
189,2,2:35.0,D. Cousins makes 3-pt jump shot from 25 ft (assist by R. Gay),,46,49
190,2,2:11.0,,G. Hayward misses 3-pt jump shot from 23 ft,46,49
191,2,2:11.0,,Offensive rebound by R. Gobert,46,49
192,2,2:10.0,,Shooting foul by D. Cousins (drawn by R. Gobert),46,49
193,2,2:10.0,,Utah full timeout,46,49
194,2,2:10.0,,R. Gobert makes free throw 1 of 2,46,50
195,2,2:10.0,,R. Gobert misses free throw 2 of 2,46,50
196,2,2:09.0,Defensive rebound by R. Gay,,46,50
197,2,1:54.0,Shooting foul by R. Gobert (drawn by R. Gay),,46,50
198,2,1:54.0,R. Gay makes free throw 1 of 2,,47,50
199,2,1:54.0,R. Gay makes free throw 2 of 2,,48,50
200,2,1:41.0,,G. Hayward misses 3-pt jump shot from 24 ft,48,50
201,2,1:40.0,Defensive rebound by R. Gay,,48,50
202,2,1:36.0,Turnover by D. Cousins (lost ball),,48,50
203,2,1:25.0,,G. Hayward misses 2-pt dunk at rim,48,50
204,2,1:25.0,Defensive rebound by R. Gay,,48,50
205,2,1:11.0,O. Casspi makes 2-pt layup from 2 ft,,50,50
206,2,0:54.0,,B. Diaw makes 2-pt layup from 1 ft (assist by J. Ingles),50,52
207,2,0:33.0,O. Casspi misses 3-pt jump shot from 23 ft,,50,52
208,2,0:33.0,,Defensive rebound by G. Hayward,50,52
209,2,0:27.0,,G. Hayward misses 2-pt layup from 2 ft,50,52
210,2,0:27.0,,Offensive rebound by Team,50,52
211,2,0:27.0,,Utah full timeout,50,52
212,2,0:03.0,,S. Mack misses 2-pt jump shot from 10 ft,50,52
213,2,0:02.0,Defensive rebound by D. Cousins,,50,52
214,3,11:43.0,D. Collison makes 2-pt jump shot from 19 ft,,52,52
215,3,11:31.0,,Turnover by B. Diaw (step out of bounds),52,52
216,3,11:14.0,D. Collison makes 3-pt jump shot from 24 ft (assist by D. Cousins),,55,52
217,3,10:57.0,,Turnover by B. Diaw (bad pass),55,52
218,3,10:37.0,D. Cousins misses 3-pt jump shot from 25 ft,,55,52
219,3,10:36.0,,Defensive rebound by G. Hayward,55,52
220,3,10:20.0,,Personal foul by D. Collison (drawn by B. Diaw),55,52
221,3,10:07.0,,B. Diaw misses 2-pt hook shot from 2 ft,55,52
222,3,10:07.0,Defensive rebound by D. Cousins,,55,52
223,3,9:52.0,O. Casspi makes 3-pt jump shot from 25 ft (assist by D. Collison),,58,52
224,3,9:34.0,,Turnover by R. Gobert (bad pass),58,52
225,3,9:17.0,R. Gay makes 2-pt jump shot from 22 ft,,60,52
226,3,9:17.0,,Utah full timeout,60,52
227,3,9:17.0,,S. Mack enters the game for D. Exum,60,52
228,3,9:17.0,,J. Johnson enters the game for B. Diaw,60,52
229,3,8:57.0,,Turnover by G. Hayward (lost ball; steal by D. Cousins),60,52
230,3,8:43.0,D. Collison misses 3-pt jump shot from 25 ft,,60,52
231,3,8:43.0,,Defensive rebound by J. Ingles,60,52
232,3,8:30.0,,G. Hayward makes 2-pt jump shot from 4 ft (assist by S. Mack),60,54
233,3,8:10.0,D. Cousins misses 2-pt layup from 1 ft,,60,54
234,3,8:09.0,,Defensive rebound by S. Mack,60,54
235,3,8:00.0,,Personal foul by R. Gay (drawn by J. Ingles),60,54
236,3,7:51.0,,S. Mack makes 2-pt layup from 3 ft,60,56
237,3,7:34.0,D. Cousins misses 2-pt jump shot from 20 ft,,60,56
238,3,7:32.0,,Defensive rebound by R. Gobert,60,56
239,3,7:18.0,,J. Ingles makes 3-pt jump shot from 23 ft (assist by J. Johnson),60,59
240,3,7:05.0,D. Collison misses 2-pt layup from 2 ft,,60,59
241,3,7:05.0,,Defensive rebound by R. Gobert,60,59
242,3,6:48.0,,Turnover by J. Johnson (bad pass; steal by O. Casspi),60,59
243,3,6:42.0,D. Collison makes 3-pt jump shot from 25 ft (assist by O. Casspi),,63,59
244,3,6:19.0,,J. Johnson misses 3-pt jump shot from 24 ft,63,59
245,3,6:18.0,,Offensive rebound by R. Gobert,63,59
246,3,6:16.0,,R. Gobert makes 2-pt hook shot from 2 ft,63,61
247,3,6:06.0,Personal foul by S. Mack (drawn by D. Collison),,63,61
248,3,5:55.0,B. McLemore misses 2-pt layup from 2 ft,,63,61
249,3,5:55.0,Offensive rebound by D. Cousins,,63,61
250,3,5:54.0,D. Cousins makes 2-pt layup from 2 ft,,65,61
251,3,5:37.0,,S. Mack makes 2-pt layup from 1 ft,65,63
252,3,5:21.0,Personal foul by J. Johnson (drawn by R. Gay),,65,63
253,3,5:10.0,O. Casspi misses 2-pt layup from 2 ft,,65,63
254,3,5:10.0,,Defensive rebound by R. Gobert,65,63
255,3,5:04.0,,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Johnson),65,66
256,3,4:45.0,G. Temple enters the game for O. Casspi,,65,66
257,3,4:39.0,D. Cousins misses 2-pt dunk at rim (block by R. Gobert),,65,66
258,3,4:38.0,,Defensive rebound by J. Ingles,65,66
259,3,4:33.0,,Turnover by S. Mack (bad pass; steal by G. Temple),65,66
260,3,4:25.0,Personal foul by R. Gobert (drawn by D. Cousins),,65,66
261,3,4:25.0,Sacramento full timeout,,65,66
262,3,4:11.0,D. Collison makes 3-pt jump shot from 24 ft (assist by D. Cousins),,68,66
263,3,4:03.0,,Turnover by S. Mack (bad pass; steal by D. Collison),68,66
264,3,3:58.0,D. Collison misses 3-pt jump shot from 24 ft,,68,66
265,3,3:58.0,,Defensive rebound by G. Hayward,68,66
266,3,3:47.0,,S. Mack makes 2-pt jump shot from 9 ft (assist by G. Hayward),68,68
267,3,3:28.0,Turnover by D. Cousins (lost ball; steal by J. Ingles),,68,68
268,3,3:22.0,,Turnover by J. Ingles (lost ball; steal by G. Temple),68,68
269,3,3:14.0,D. Cousins makes 2-pt layup from 2 ft,,70,68
270,3,2:52.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by S. Mack),70,71
271,3,2:26.0,D. Cousins misses 3-pt jump shot from 28 ft,,70,71
272,3,2:25.0,,Defensive rebound by R. Gobert,70,71
273,3,2:15.0,,Shooting foul by D. Cousins (drawn by R. Gobert),70,71
274,3,2:15.0,,R. Gobert makes free throw 1 of 2,70,72
275,3,2:15.0,K. Koufos enters the game for D. Cousins,,70,72
276,3,2:15.0,M. Barnes enters the game for B. McLemore,,70,72
277,3,2:15.0,,R. Neto enters the game for J. Ingles,70,72
278,3,2:15.0,,R. Gobert makes free throw 2 of 2,70,73
279,3,1:51.0,G. Temple misses 3-pt jump shot from 23 ft,,70,73
280,3,1:50.0,,Defensive rebound by Team,70,73
281,3,1:50.0,,T. Lyles enters the game for J. Johnson,70,73
282,3,1:50.0,,J. Withey enters the game for R. Gobert,70,73
283,3,1:38.0,,G. Hayward misses 2-pt jump shot from 10 ft,70,73
284,3,1:37.0,,Offensive rebound by S. Mack,70,73
285,3,1:21.0,,G. Hayward misses 2-pt jump shot from 10 ft (block by K. Koufos),70,73
286,3,1:19.0,Defensive rebound by M. Barnes,,70,73
287,3,1:17.0,G. Temple makes 2-pt layup from 3 ft,,72,73
288,3,1:17.0,Shooting foul by J. Withey (drawn by G. Temple),,72,73
289,3,1:17.0,G. Temple makes free throw 1 of 1,,73,73
290,3,1:00.0,,G. Hayward makes 2-pt jump shot from 22 ft,73,75
291,3,0:45.0,Shooting foul by G. Hayward (drawn by R. Gay),,73,75
292,3,0:45.0,R. Gay misses free throw 1 of 2,,73,75
293,3,0:45.0,Offensive rebound by Team,,73,75
294,3,0:45.0,R. Gay makes free throw 2 of 2,,74,75
295,3,0:39.0,,S. Mack misses 3-pt jump shot from 25 ft,74,75
296,3,0:38.0,Defensive rebound by R. Gay,,74,75
297,3,0:27.0,R. Gay misses 2-pt jump shot from 13 ft,,74,75
298,3,0:27.0,,Defensive rebound by J. Withey,74,75
299,3,0:09.0,,G. Hayward makes 2-pt layup from 2 ft,74,77
300,3,0:09.0,,Shooting foul by R. Gay (drawn by G. Hayward),74,77
301,3,0:09.0,T. Lawson enters the game for K. Koufos,,74,77
302,3,0:09.0,,J. Ingles enters the game for J. Withey,74,77
303,3,0:09.0,,G. Hayward makes free throw 1 of 1,74,78
304,3,0:02.0,D. Collison makes 2-pt jump shot from 18 ft,,76,78
305,3,0:01.0,,T. Lyles misses 3-pt jump shot from 57 ft,76,78
306,3,0:00.0,,Offensive rebound by Team,76,78
307,4,11:42.0,,Turnover by R. Neto (bad pass; steal by M. Barnes),76,78
308,4,11:36.0,M. Barnes misses 2-pt layup from 3 ft,,76,78
309,4,11:35.0,,Defensive rebound by J. Withey,76,78
310,4,11:24.0,,T. Lyles makes 3-pt jump shot from 23 ft (assist by R. Neto),76,81
311,4,11:00.0,G. Temple misses 2-pt jump shot from 17 ft,,76,81
312,4,10:59.0,,Defensive rebound by R. Neto,76,81
313,4,10:48.0,,T. Lyles misses 3-pt jump shot from 23 ft,76,81
314,4,10:47.0,Defensive rebound by G. Temple,,76,81
315,4,10:37.0,M. Barnes misses 2-pt jump shot from 4 ft (block by J. Withey),,76,81
316,4,10:37.0,Offensive rebound by Team,,76,81
317,4,10:37.0,,J. Ingles enters the game for S. Mack,76,81
318,4,10:37.0,,D. Exum enters the game for R. Neto,76,81
319,4,10:35.0,D. Cousins misses 2-pt layup from 3 ft,,76,81
320,4,10:33.0,Offensive rebound by K. Koufos,,76,81
321,4,10:33.0,K. Koufos makes 2-pt layup from 2 ft,,78,81
322,4,10:18.0,,D. Exum makes 3-pt jump shot from 24 ft (assist by T. Lyles),78,84
323,4,10:05.0,K. Koufos misses 2-pt hook shot from 4 ft,,78,84
324,4,10:04.0,Offensive rebound by G. Temple,,78,84
325,4,9:59.0,Turnover by T. Lawson (bad pass; steal by T. Lyles),,78,84
326,4,9:57.0,,Turnover by T. Lyles (lost ball),78,84
327,4,9:57.0,O. Casspi enters the game for K. Koufos,,78,84
328,4,9:42.0,Turnover by D. Cousins (bad pass; steal by J. Johnson),,78,84
329,4,9:38.0,,Shooting foul by M. Barnes (drawn by T. Lyles),78,84
330,4,9:38.0,,T. Lyles makes free throw 1 of 2,78,85
331,4,9:38.0,,R. Gobert enters the game for J. Withey,78,85
332,4,9:38.0,,T. Lyles makes free throw 2 of 2,78,86
333,4,9:23.0,D. Cousins misses 2-pt jump shot from 6 ft,,78,86
334,4,9:23.0,,Defensive rebound by J. Ingles,78,86
335,4,8:59.0,,J. Johnson misses 2-pt jump shot from 20 ft,78,86
336,4,8:58.0,,Offensive rebound by Team,78,86
337,4,8:57.0,,Utah full timeout,78,86
338,4,8:57.0,R. Gay enters the game for M. Barnes,,78,86
339,4,8:50.0,,T. Lyles makes 3-pt jump shot from 23 ft (assist by D. Exum),78,89
340,4,8:30.0,D. Cousins misses 3-pt jump shot from 24 ft,,78,89
341,4,8:29.0,,Defensive rebound by T. Lyles,78,89
342,4,8:12.0,,Turnover by T. Lyles (bad pass),78,89
343,4,7:47.0,T. Lawson misses 3-pt jump shot from 25 ft,,78,89
344,4,7:46.0,Offensive rebound by O. Casspi,,78,89
345,4,7:44.0,O. Casspi misses 2-pt layup from 3 ft (block by R. Gobert),,78,89
346,4,7:42.0,,Defensive rebound by J. Johnson,78,89
347,4,7:31.0,,J. Johnson makes 2-pt jump shot from 8 ft,78,91
348,4,7:14.0,D. Cousins makes 2-pt jump shot from 19 ft (assist by R. Gay),,80,91
349,4,6:47.0,,J. Johnson makes 2-pt jump shot from 10 ft,80,93
350,4,6:32.0,R. Gay misses 2-pt jump shot from 10 ft,,80,93
351,4,6:32.0,,Defensive rebound by R. Gobert,80,93
352,4,6:23.0,,T. Lyles misses 2-pt layup from 3 ft (block by G. Temple),80,93
353,4,6:21.0,,Offensive rebound by R. Gobert,80,93
354,4,6:21.0,,R. Gobert makes 2-pt dunk at rim,80,95
355,4,6:20.0,Sacramento full timeout,,80,95
356,4,6:20.0,D. Collison enters the game for T. Lawson,,80,95
357,4,6:20.0,,S. Mack enters the game for D. Exum,80,95
358,4,6:20.0,,G. Hayward enters the game for T. Lyles,80,95
359,4,6:04.0,D. Cousins misses 3-pt jump shot from 25 ft,,80,95
360,4,6:04.0,Offensive rebound by Team,,80,95
361,4,6:04.0,,Loose ball foul by S. Mack (drawn by O. Casspi),80,95
362,4,5:53.0,Turnover by O. Casspi (bad pass; steal by S. Mack),,80,95
363,4,5:37.0,,J. Johnson misses 3-pt jump shot from 25 ft,80,95
364,4,5:36.0,,Offensive rebound by S. Mack,80,95
365,4,5:31.0,,G. Hayward makes 3-pt jump shot from 24 ft (assist by S. Mack),80,98
366,4,5:17.0,R. Gay makes 3-pt jump shot from 25 ft (assist by D. Collison),,83,98
367,4,4:54.0,,G. Hayward makes 2-pt jump shot from 23 ft,83,100
368,4,4:41.0,Personal foul by G. Hayward (drawn by R. Gay),,83,100
369,4,4:41.0,B. McLemore enters the game for G. Temple,,83,100
370,4,4:41.0,Sacramento full timeout,,83,100
371,4,4:41.0,W. Cauley-Stein enters the game for D. Cousins,,83,100
372,4,4:27.0,D. Collison misses 2-pt jump shot from 14 ft,,83,100
373,4,4:26.0,,Defensive rebound by J. Ingles,83,100
374,4,4:07.0,,G. Hayward misses 3-pt jump shot from 25 ft,83,100
375,4,4:07.0,Defensive rebound by O. Casspi,,83,100
376,4,3:49.0,R. Gay misses 3-pt jump shot from 25 ft,,83,100
377,4,3:48.0,Offensive rebound by O. Casspi,,83,100
378,4,3:36.0,Personal foul by J. Ingles (drawn by O. Casspi),,83,100
379,4,3:36.0,A. Tolliver enters the game for R. Gay,,83,100
380,4,3:36.0,A. Afflalo enters the game for O. Casspi,,83,100
381,4,3:33.0,Shooting foul by R. Gobert (drawn by B. McLemore),,83,100
382,4,3:33.0,B. McLemore misses free throw 1 of 2,,83,100
383,4,3:33.0,Offensive rebound by Team,,83,100
384,4,3:33.0,B. McLemore misses free throw 2 of 2,,83,100
385,4,3:32.0,Offensive rebound by A. Tolliver,,83,100
