,QUARTER,TIME_REMAINING,DALLAS_ACTION,SAN ANTONIO_ACTION,DALLAS_SCORE,SAN ANTONIO_SCORE
301,3,3:02.0,,Defensive rebound by D. Dedmon,73,72
302,3,2:55.0,,M. Ginóbili misses 3-pt jump shot from 24 ft,73,72
303,3,2:55.0,Defensive rebound by Team,,73,72
304,3,2:55.0,,Loose ball foul by D. Dedmon (drawn by S. Mejri),73,72
305,3,2:55.0,D. Nowitzki enters the game for H. Barnes,,73,72
306,3,2:55.0,,D. Lee enters the game for K. Leonard,73,72
307,3,2:31.0,S. Curry misses 3-pt jump shot from 24 ft,,73,72
308,3,2:30.0,,Defensive rebound by P. Mills,73,72
309,3,2:22.0,,P. Mills misses 2-pt jump shot from 19 ft,73,72
310,3,2:21.0,,Offensive rebound by M. Ginóbili,73,72
311,3,2:07.0,,D. Lee makes 2-pt layup from 1 ft (assist by K. Anderson),73,74
312,3,1:53.0,S. Curry makes 2-pt jump shot from 12 ft,,75,74
313,3,1:38.0,,D. Lee makes 2-pt jump shot from 14 ft (assist by P. Mills),75,76
314,3,1:25.0,S. Curry makes 2-pt jump shot from 11 ft,,77,76
315,3,1:09.0,,P. Mills makes 2-pt jump shot from 21 ft (assist by M. Ginóbili),77,78
316,3,0:56.0,S. Curry misses 3-pt jump shot from 25 ft,,77,78
317,3,0:54.0,,Defensive rebound by M. Ginóbili,77,78
318,3,0:46.0,,Turnover by M. Ginóbili (bad pass),77,78
319,3,0:46.0,D. Finney-Smith enters the game for W. Matthews,,77,78
320,3,0:46.0,Y. Ferrell enters the game for S. Curry,,77,78
321,3,0:33.0,Turnover by D. Harris (bad pass),,77,78
322,3,0:15.0,,M. Ginóbili makes 3-pt jump shot from 24 ft,77,81
323,3,0:09.0,Personal foul by M. Ginóbili (drawn by D. Harris),,77,81
324,3,0:02.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,77,81
325,3,0:01.0,,Defensive rebound by D. Dedmon,77,81
326,4,11:47.0,,Shooting foul by D. Harris (drawn by M. Ginóbili),77,81
327,4,11:47.0,,M. Ginóbili misses free throw 1 of 2,77,81
328,4,11:47.0,,Offensive rebound by Team,77,81
329,4,11:47.0,,M. Ginóbili misses free throw 2 of 2,77,81
330,4,11:47.0,D. Powell enters the game for S. Mejri,,77,81
331,4,11:46.0,Defensive rebound by D. Nowitzki,,77,81
332,4,11:25.0,D. Nowitzki makes 2-pt jump shot from 9 ft,,79,81
333,4,11:15.0,,D. Lee misses 2-pt jump shot from 4 ft (block by D. Nowitzki),79,81
334,4,11:13.0,Defensive rebound by D. Harris,,79,81
335,4,11:11.0,D. Finney-Smith makes 2-pt layup from 1 ft (assist by D. Harris),,81,81
336,4,11:11.0,Shooting foul by K. Anderson (drawn by D. Finney-Smith),,81,81
337,4,11:11.0,D. Finney-Smith makes free throw 1 of 1,,82,81
338,4,10:56.0,,P. Mills makes 2-pt jump shot from 20 ft (assist by D. Lee),82,83
339,4,10:32.0,,D. Green enters the game for M. Ginóbili,82,83
340,4,10:32.0,,K. Leonard enters the game for K. Anderson,82,83
341,4,10:28.0,D. Harris misses 3-pt jump shot from 27 ft,,82,83
342,4,10:27.0,,Defensive rebound by K. Leonard,82,83
343,4,10:19.0,,K. Leonard misses 2-pt jump shot from 18 ft,82,83
344,4,10:17.0,,Offensive rebound by K. Leonard,82,83
345,4,10:16.0,,K. Leonard misses 2-pt jump shot from 12 ft,82,83
346,4,10:16.0,Defensive rebound by Team,,82,83
347,4,10:16.0,,Loose ball foul by D. Dedmon (drawn by D. Powell),82,83
348,4,10:05.0,D. Finney-Smith misses 3-pt jump shot from 24 ft,,82,83
349,4,10:03.0,,Defensive rebound by P. Mills,82,83
350,4,9:54.0,,D. Dedmon misses 2-pt layup from 3 ft (block by D. Finney-Smith),82,83
351,4,9:51.0,,Offensive rebound by P. Mills,82,83
352,4,9:48.0,,P. Mills misses 2-pt jump shot from 20 ft,82,83
353,4,9:48.0,,Offensive rebound by Team,82,83
354,4,9:33.0,,P. Mills misses 3-pt jump shot from 23 ft,82,83
355,4,9:32.0,Defensive rebound by D. Finney-Smith,,82,83
356,4,9:11.0,,T. Parker enters the game for P. Mills,82,83
357,4,9:09.0,D. Nowitzki makes 3-pt jump shot from 26 ft (assist by Y. Ferrell),,85,83
358,4,8:50.0,,D. Lee misses 2-pt jump shot from 9 ft,85,83
359,4,8:49.0,,Offensive rebound by Team,85,83
360,4,8:49.0,Official timeout,,85,83
361,4,8:49.0,,L. Aldridge enters the game for D. Dedmon,85,83
362,4,8:49.0,S. Curry enters the game for D. Harris,,85,83
363,4,8:49.0,H. Barnes enters the game for D. Nowitzki,,85,83
364,4,8:47.0,,K. Leonard makes 2-pt jump shot from 14 ft (assist by T. Parker),85,85
365,4,8:21.0,D. Finney-Smith makes 2-pt dunk at rim (assist by S. Curry),,87,85
366,4,8:08.0,,K. Leonard misses 2-pt layup from 2 ft,87,85
367,4,8:07.0,,Offensive rebound by D. Lee,87,85
368,4,8:07.0,,D. Lee makes 2-pt layup at rim,87,87
369,4,7:53.0,Shooting foul by D. Green (drawn by D. Powell),,87,87
370,4,7:53.0,D. Powell makes free throw 1 of 2,,88,87
371,4,7:53.0,,K. Anderson enters the game for K. Leonard,88,87
372,4,7:53.0,D. Powell makes free throw 2 of 2,,89,87
373,4,7:29.0,,L. Aldridge misses 2-pt jump shot from 13 ft,89,87
374,4,7:28.0,Defensive rebound by D. Powell,,89,87
375,4,7:14.0,H. Barnes makes 2-pt jump shot from 12 ft (assist by S. Curry),,91,87
376,4,6:56.0,,Turnover by K. Anderson (bad pass),91,87
377,4,6:37.0,S. Curry misses 2-pt jump shot from 10 ft,,91,87
378,4,6:36.0,Offensive rebound by Y. Ferrell,,91,87
379,4,6:27.0,S. Curry makes 3-pt jump shot from 26 ft (assist by H. Barnes),,94,87
