,QUARTER,TIME_REMAINING,PORTLAND_ACTION,GOLDEN STATE_ACTION,PORTLAND_SCORE,GOLDEN STATE_SCORE
54,1,5:09.0,E. Turner enters the game for C. McCollum,,12,23
55,1,5:09.0,A. Crabbe enters the game for N. Vonleh,,12,23
56,1,5:09.0,,K. Durant makes free throw 2 of 2,12,24
57,1,4:48.0,E. Turner makes 3-pt jump shot from 23 ft (assist by A. Crabbe),,15,24
58,1,4:32.0,,K. Thompson misses 3-pt jump shot from 30 ft,15,24
59,1,4:31.0,Defensive rebound by D. Lillard,,15,24
60,1,4:27.0,Personal foul by D. Green (drawn by M. Plumlee),,15,24
61,1,4:27.0,M. Plumlee misses free throw 1 of 2,,15,24
62,1,4:27.0,Offensive rebound by Team,,15,24
63,1,4:27.0,M. Plumlee misses free throw 2 of 2,,15,24
64,1,4:27.0,,A. Iguodala enters the game for K. Durant,15,24
65,1,4:26.0,,Defensive rebound by J. McGee,15,24
66,1,4:08.0,,S. Curry misses 3-pt jump shot from 26 ft,15,24
67,1,4:08.0,Defensive rebound by A. Crabbe,,15,24
68,1,3:59.0,D. Lillard misses 2-pt layup from 1 ft,,15,24
69,1,3:58.0,,Defensive rebound by D. Green,15,24
70,1,3:53.0,,K. Thompson misses 3-pt jump shot from 26 ft,15,24
71,1,3:53.0,Defensive rebound by Team,,15,24
72,1,3:53.0,,Loose ball foul by J. McGee (drawn by D. Lillard),15,24
73,1,3:53.0,M. Leonard enters the game for M. Plumlee,,15,24
74,1,3:53.0,,I. Clark enters the game for K. Thompson,15,24
75,1,3:35.0,M. Leonard misses 2-pt jump shot from 12 ft,,15,24
76,1,3:35.0,,Defensive rebound by S. Curry,15,24
77,1,3:20.0,,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),15,26
78,1,3:20.0,,Shooting foul by A. Crabbe (drawn by S. Curry),15,26
79,1,3:20.0,,S. Curry makes free throw 1 of 1,15,27
80,1,3:10.0,Personal foul by S. Curry (drawn by D. Lillard),,15,27
81,1,3:10.0,D. Lillard makes free throw 1 of 2,,16,27
82,1,3:10.0,,P. McCaw enters the game for S. Curry,16,27
83,1,3:10.0,D. Lillard makes free throw 2 of 2,,17,27
84,1,2:56.0,,A. Iguodala misses 2-pt jump shot from 18 ft,17,27
85,1,2:55.0,,Offensive rebound by Team,17,27
86,1,2:55.0,Loose ball foul by M. Leonard (drawn by J. McGee),,17,27
87,1,2:55.0,,Golden State full timeout,17,27
88,1,2:55.0,,J. McGee makes free throw 1 of 2,17,28
89,1,2:55.0,,J. McGee misses free throw 2 of 2,17,28
90,1,2:54.0,Defensive rebound by A. Crabbe,,17,28
91,1,2:42.0,M. Harkless makes 2-pt hook shot from 4 ft (assist by E. Turner),,19,28
92,1,2:27.0,,Turnover by J. McGee (lost ball),19,28
93,1,2:12.0,A. Crabbe misses 3-pt jump shot from 25 ft,,19,28
94,1,2:11.0,,Defensive rebound by J. McGee,19,28
95,1,2:04.0,,D. Green misses 2-pt jump shot from 4 ft (block by M. Harkless),19,28
96,1,2:04.0,,Offensive rebound by Team,19,28
97,1,2:04.0,,K. Durant enters the game for D. Green,19,28
98,1,2:04.0,,D. West enters the game for J. McGee,19,28
99,1,1:49.0,,A. Iguodala misses 3-pt jump shot from 23 ft,19,28
100,1,1:47.0,,Offensive rebound by D. West,19,28
101,1,1:47.0,,D. West makes 2-pt layup from 1 ft,19,30
102,1,1:33.0,E. Turner misses 2-pt jump shot from 18 ft,,19,30
103,1,1:32.0,,Defensive rebound by A. Iguodala,19,30
104,1,1:22.0,,I. Clark makes 2-pt jump shot from 19 ft (assist by K. Durant),19,32
105,1,1:02.0,M. Harkless misses 2-pt layup from 3 ft,,19,32
106,1,1:01.0,,Defensive rebound by D. West,19,32
107,1,0:54.0,,I. Clark makes 3-pt jump shot from 27 ft (assist by P. McCaw),19,35
108,1,0:35.0,D. Lillard misses 3-pt jump shot from 27 ft,,19,35
109,1,0:35.0,,Defensive rebound by A. Iguodala,19,35
110,1,0:29.0,,Shooting foul by M. Harkless (drawn by K. Durant),19,35
111,1,0:29.0,,K. Durant makes free throw 1 of 2,19,36
112,1,0:29.0,P. Connaughton enters the game for M. Harkless,,19,36
113,1,0:29.0,C. McCollum enters the game for D. Lillard,,19,36
114,1,0:29.0,,K. Durant makes free throw 2 of 2,19,37
115,1,0:14.0,C. McCollum makes 2-pt layup from 1 ft,,21,37
116,1,0:05.0,,K. Durant makes 2-pt jump shot from 19 ft,21,39
117,2,11:43.0,C. McCollum makes 2-pt jump shot from 12 ft,,23,39
118,2,11:27.0,,D. West misses 2-pt jump shot from 15 ft,23,39
119,2,11:26.0,Defensive rebound by A. Crabbe,,23,39
120,2,11:17.0,M. Leonard misses 2-pt jump shot from 17 ft,,23,39
121,2,11:16.0,,Defensive rebound by K. Durant,23,39
122,2,11:04.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by S. Livingston),23,42
123,2,10:45.0,A. Crabbe misses 2-pt jump shot from 21 ft,,23,42
124,2,10:44.0,,Defensive rebound by K. Durant,23,42
125,2,10:36.0,,S. Livingston misses 2-pt layup from 1 ft,23,42
126,2,10:35.0,Defensive rebound by P. Connaughton,,23,42
127,2,10:22.0,A. Crabbe makes 2-pt jump shot from 16 ft (assist by C. McCollum),,25,42
128,2,9:54.0,,D. West makes 2-pt hook shot from 3 ft (assist by K. Durant),25,44
129,2,9:44.0,P. Connaughton makes 2-pt layup from 1 ft (assist by C. McCollum),,27,44
130,2,9:30.0,,I. Clark makes 2-pt layup from 1 ft (assist by D. West),27,46
131,2,9:16.0,M. Leonard misses 3-pt jump shot from 28 ft,,27,46
132,2,9:16.0,,Defensive rebound by K. Durant,27,46
133,2,9:03.0,E. Davis enters the game for M. Leonard,,27,46
134,2,8:52.0,,A. Iguodala makes 3-pt jump shot from 26 ft (assist by I. Clark),27,49
135,2,8:31.0,E. Turner misses 2-pt jump shot from 10 ft,,27,49
136,2,8:30.0,Offensive rebound by A. Crabbe,,27,49
137,2,8:26.0,A. Crabbe makes 3-pt jump shot from 26 ft,,30,49
138,2,8:11.0,,S. Livingston makes 2-pt jump shot from 15 ft,30,51
139,2,8:01.0,C. McCollum misses 2-pt jump shot from 15 ft,,30,51
140,2,8:00.0,,Defensive rebound by S. Livingston,30,51
141,2,7:46.0,,K. Durant makes 2-pt dunk at rim (assist by A. Iguodala),30,53
142,2,7:46.0,Portland full timeout,,30,53
143,2,7:46.0,,K. Thompson enters the game for A. Iguodala,30,53
144,2,7:25.0,E. Turner misses 2-pt jump shot from 19 ft (block by K. Durant),,30,53
145,2,7:23.0,,Defensive rebound by D. West,30,53
146,2,7:11.0,,K. Durant misses 2-pt jump shot from 17 ft,30,53
147,2,7:11.0,,Offensive rebound by K. Durant,30,53
148,2,6:57.0,,S. Livingston makes 2-pt jump shot from 8 ft (assist by K. Thompson),30,55
149,2,6:39.0,C. McCollum misses 2-pt jump shot from 19 ft,,30,55
150,2,6:39.0,,Defensive rebound by K. Durant,30,55
151,2,6:36.0,,Turnover by K. Durant (bad pass),30,55
152,2,6:36.0,,D. Green enters the game for D. West,30,55
153,2,6:36.0,D. Lillard enters the game for P. Connaughton,,30,55
154,2,6:36.0,M. Harkless enters the game for E. Turner,,30,55
155,2,6:24.0,Personal foul by D. Green (drawn by A. Crabbe),,30,55
156,2,6:24.0,,Z. Pachulia enters the game for K. Durant,30,55
157,2,6:24.0,,S. Curry enters the game for I. Clark,30,55
158,2,6:17.0,Turnover by C. McCollum (bad pass; steal by Z. Pachulia),,30,55
159,2,6:08.0,,K. Thompson makes 2-pt jump shot from 20 ft (assist by D. Green),30,57
160,2,5:51.0,A. Crabbe misses 3-pt jump shot from 26 ft,,30,57
161,2,5:50.0,,Defensive rebound by D. Green,30,57
162,2,5:32.0,,S. Curry misses 2-pt jump shot from 7 ft,30,57
163,2,5:32.0,,Offensive rebound by Z. Pachulia,30,57
164,2,5:32.0,,Personal foul by E. Davis (drawn by Z. Pachulia),30,57
165,2,5:32.0,Official timeout,,30,57
166,2,5:32.0,,Z. Pachulia makes free throw 1 of 2,30,58
167,2,5:32.0,,Z. Pachulia misses free throw 2 of 2,30,58
168,2,5:31.0,Defensive rebound by C. McCollum,,30,58
169,2,5:22.0,Shooting foul by Z. Pachulia (drawn by A. Crabbe),,30,58
170,2,5:22.0,A. Crabbe makes free throw 1 of 2,,31,58
171,2,5:22.0,A. Crabbe makes free throw 2 of 2,,32,58
172,2,5:09.0,,S. Curry misses 3-pt jump shot from 25 ft,32,58
173,2,5:09.0,Defensive rebound by D. Lillard,,32,58
174,2,5:00.0,D. Lillard makes 2-pt layup from 3 ft,,34,58
175,2,4:46.0,,Turnover by Team (5 sec),34,58
176,2,4:39.0,Turnover by D. Lillard (bad pass; steal by S. Livingston),,34,58
177,2,4:37.0,,K. Thompson misses 2-pt layup from 2 ft (block by M. Harkless),34,58
178,2,4:37.0,,Offensive rebound by Team,34,58
179,2,4:33.0,,K. Thompson makes 2-pt jump shot from 11 ft (assist by S. Curry),34,60
180,2,4:16.0,D. Lillard misses 2-pt jump shot from 4 ft,,34,60
181,2,4:14.0,,Defensive rebound by D. Green,34,60
182,2,4:06.0,,K. Thompson misses 3-pt jump shot from 24 ft,34,60
183,2,4:06.0,Defensive rebound by E. Davis,,34,60
184,2,3:57.0,D. Lillard misses 2-pt jump shot from 15 ft,,34,60
185,2,3:57.0,,Defensive rebound by D. Green,34,60
186,2,3:52.0,M. Plumlee enters the game for E. Davis,,34,60
187,2,3:52.0,,A. Iguodala enters the game for S. Livingston,34,60
188,2,3:48.0,,K. Thompson makes 2-pt jump shot from 16 ft (assist by S. Curry),34,62
189,2,3:31.0,,Violation by Z. Pachulia (kicked ball),34,62
190,2,3:31.0,,K. Durant enters the game for Z. Pachulia,34,62
191,2,3:27.0,C. McCollum misses 3-pt jump shot from 24 ft,,34,62
192,2,3:27.0,,Defensive rebound by A. Iguodala,34,62
193,2,3:23.0,,Turnover by A. Iguodala (bad pass),34,62
194,2,3:04.0,D. Lillard makes 2-pt hook shot from 3 ft,,36,62
195,2,3:04.0,Shooting foul by K. Durant (drawn by D. Lillard),,36,62
196,2,3:04.0,,Golden State full timeout,36,62
197,2,3:04.0,D. Lillard makes free throw 1 of 1,,37,62
198,2,2:51.0,,S. Curry misses 2-pt layup from 2 ft,37,62
199,2,2:50.0,Defensive rebound by C. McCollum,,37,62
200,2,2:44.0,C. McCollum makes 2-pt jump shot from 14 ft,,39,62
201,2,2:32.0,,Personal foul by M. Plumlee (drawn by K. Durant),39,62
202,2,2:25.0,,K. Thompson misses 2-pt layup from 2 ft,39,62
203,2,2:25.0,Defensive rebound by A. Crabbe,,39,62
204,2,2:10.0,M. Plumlee misses 2-pt hook shot from 6 ft,,39,62
205,2,2:10.0,,Defensive rebound by D. Green,39,62
206,2,1:58.0,,K. Durant makes 2-pt jump shot from 11 ft,39,64
207,2,1:42.0,D. Lillard makes 2-pt layup from 2 ft (assist by M. Plumlee),,41,64
208,2,1:28.0,,Shooting foul by D. Lillard (drawn by K. Durant),41,64
209,2,1:28.0,,K. Durant makes free throw 1 of 2,41,65
210,2,1:28.0,,K. Durant makes free throw 2 of 2,41,66
211,2,1:06.0,C. McCollum misses 3-pt jump shot from 28 ft,,41,66
212,2,1:05.0,,Defensive rebound by S. Curry,41,66
213,2,0:55.0,,K. Durant makes 2-pt jump shot from 19 ft,41,68
214,2,0:44.0,Turnover by M. Plumlee (bad pass),,41,68
215,2,0:44.0,,Golden State full timeout,41,68
216,2,0:44.0,N. Vonleh enters the game for M. Plumlee,,41,68
217,2,0:36.0,,Turnover by K. Durant (bad pass),41,68
218,2,0:36.0,M. Plumlee enters the game for N. Vonleh,,41,68
219,2,0:29.0,Shooting foul by S. Curry (drawn by M. Plumlee),,41,68
220,2,0:29.0,M. Plumlee makes free throw 1 of 2,,42,68
221,2,0:29.0,M. Plumlee misses free throw 2 of 2,,42,68
222,2,0:29.0,,Defensive rebound by D. Green,42,68
223,2,0:08.0,,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),42,70
224,2,0:00.0,M. Harkless makes 3-pt jump shot from 28 ft (assist by A. Crabbe),,45,70
225,3,11:46.0,M. Harkless misses 2-pt jump shot from 9 ft,,45,70
226,3,11:46.0,,Defensive rebound by D. Green,45,70
227,3,11:38.0,,Turnover by K. Durant (lost ball; steal by M. Plumlee),45,70
228,3,11:30.0,C. McCollum misses 3-pt jump shot from 26 ft,,45,70
229,3,11:29.0,,Defensive rebound by K. Durant,45,70
230,3,11:15.0,,K. Thompson misses 2-pt layup from 3 ft,45,70
231,3,11:13.0,,Offensive rebound by Z. Pachulia,45,70
232,3,11:12.0,,Z. Pachulia makes 2-pt layup from 2 ft,45,72
233,3,10:56.0,M. Plumlee misses 2-pt layup from 3 ft (block by D. Green),,45,72
234,3,10:54.0,,Defensive rebound by Z. Pachulia,45,72
235,3,10:41.0,,D. Green makes 2-pt layup from 2 ft (assist by S. Curry),45,74
236,3,10:21.0,N. Vonleh makes 2-pt layup from 2 ft (assist by M. Plumlee),,47,74
237,3,10:07.0,,K. Durant misses 3-pt jump shot from 26 ft,47,74
238,3,10:06.0,Defensive rebound by M. Plumlee,,47,74
239,3,9:59.0,Personal foul by Z. Pachulia (drawn by M. Plumlee),,47,74
240,3,9:42.0,C. McCollum makes 2-pt jump shot from 20 ft (assist by M. Plumlee),,49,74
241,3,9:26.0,,K. Thompson misses 2-pt jump shot from 15 ft,49,74
242,3,9:26.0,Defensive rebound by N. Vonleh,,49,74
243,3,9:17.0,M. Plumlee misses 2-pt layup from 1 ft,,49,74
244,3,9:16.0,,Defensive rebound by D. Green,49,74
245,3,9:00.0,,Shooting foul by M. Plumlee (drawn by Z. Pachulia),49,74
246,3,9:00.0,,Z. Pachulia makes free throw 1 of 2,49,75
247,3,9:00.0,,Z. Pachulia misses free throw 2 of 2,49,75
248,3,8:59.0,Defensive rebound by N. Vonleh,,49,75
249,3,8:48.0,D. Lillard makes 2-pt layup from 2 ft,,51,75
250,3,8:39.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),51,78
251,3,8:19.0,D. Lillard misses 3-pt jump shot from 25 ft,,51,78
252,3,8:18.0,,Defensive rebound by S. Curry,51,78
253,3,8:13.0,,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),51,81
254,3,8:13.0,Portland full timeout,,51,81
255,3,7:50.0,M. Harkless misses 3-pt jump shot from 26 ft,,51,81
256,3,7:50.0,,Defensive rebound by Z. Pachulia,51,81
257,3,7:41.0,,S. Curry makes 3-pt jump shot from 31 ft (assist by D. Green),51,84
258,3,7:25.0,M. Harkless misses 2-pt layup from 2 ft,,51,84
259,3,7:25.0,Offensive rebound by N. Vonleh,,51,84
260,3,7:16.0,M. Plumlee misses 2-pt jump shot from 4 ft (block by Z. Pachulia),,51,84
261,3,7:15.0,,Defensive rebound by K. Durant,51,84
262,3,7:11.0,,S. Curry misses 3-pt jump shot from 26 ft,51,84
263,3,7:11.0,,Offensive rebound by Team,51,84
264,3,7:10.0,A. Crabbe enters the game for N. Vonleh,,51,84
265,3,7:05.0,,Shooting foul by M. Harkless (drawn by K. Durant),51,84
266,3,7:05.0,,K. Durant misses free throw 1 of 2,51,84
267,3,7:05.0,,Offensive rebound by Team,51,84
268,3,7:05.0,,K. Durant makes free throw 2 of 2,51,85
269,3,6:50.0,D. Lillard makes 2-pt jump shot from 11 ft,,53,85
270,3,6:25.0,,K. Durant makes 2-pt jump shot from 18 ft (assist by D. Green),53,87
271,3,6:07.0,Turnover by D. Lillard (bad pass; steal by K. Durant),,53,87
272,3,6:04.0,,Shooting foul by A. Crabbe (drawn by K. Durant),53,87
273,3,6:04.0,,K. Durant misses free throw 1 of 2,53,87
274,3,6:04.0,,Offensive rebound by Team,53,87
275,3,6:04.0,M. Leonard enters the game for M. Plumlee,,53,87
276,3,6:04.0,E. Turner enters the game for C. McCollum,,53,87
277,3,6:04.0,,K. Durant makes free throw 2 of 2,53,88
278,3,5:51.0,M. Harkless makes 2-pt layup from 2 ft (assist by E. Turner),,55,88
279,3,5:38.0,,Personal foul by M. Harkless (drawn by K. Durant),55,88
280,3,5:33.0,,K. Thompson makes 2-pt jump shot from 21 ft (assist by S. Curry),55,90
281,3,5:13.0,D. Lillard makes 2-pt layup from 2 ft,,57,90
282,3,4:59.0,Flagrant foul type 1 by Z. Pachulia (drawn by M. Leonard),,57,90
283,3,4:59.0,,Turnover by Z. Pachulia (offensive foul),57,90
284,3,4:59.0,M. Leonard makes flagrant free throw 1 of 2,,58,90
285,3,4:59.0,M. Leonard makes flagrant free throw 2 of 2,,59,90
286,3,4:59.0,,J. McGee enters the game for Z. Pachulia,59,90
287,3,4:43.0,Shooting foul by J. McGee (drawn by A. Crabbe),,59,90
288,3,4:43.0,A. Crabbe makes free throw 1 of 2,,60,90
289,3,4:43.0,A. Crabbe makes free throw 2 of 2,,61,90
290,3,4:31.0,,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),61,93
291,3,4:13.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by E. Turner),,64,93
292,3,3:59.0,,Turnover by S. Curry (bad pass; steal by M. Harkless),64,93
293,3,3:51.0,D. Lillard misses 2-pt jump shot from 9 ft,,64,93
294,3,3:51.0,,Defensive rebound by K. Durant,64,93
295,3,3:44.0,,J. McGee makes 2-pt dunk at rim (assist by K. Thompson),64,95
296,3,3:23.0,M. Harkless misses 3-pt jump shot from 26 ft,,64,95
297,3,3:23.0,,Defensive rebound by D. Green,64,95
298,3,3:14.0,,K. Durant makes 3-pt jump shot from 27 ft,64,98
299,3,2:54.0,Turnover by M. Harkless (lost ball; steal by J. McGee),,64,98
300,3,2:43.0,,Turnover by S. Curry (lost ball; steal by D. Lillard),64,98
301,3,2:32.0,E. Turner misses 2-pt layup from 3 ft,,64,98
302,3,2:32.0,,Defensive rebound by J. McGee,64,98
303,3,2:31.0,,Personal foul by E. Turner (drawn by D. Green),64,98
304,3,2:31.0,,Golden State full timeout,64,98
305,3,2:31.0,,D. Green makes free throw 1 of 2,64,99
306,3,2:31.0,,A. Iguodala enters the game for K. Thompson,64,98
307,3,2:31.0,,D. Green misses free throw 2 of 2,64,99
308,3,2:30.0,Defensive rebound by M. Leonard,,64,99
309,3,2:27.0,M. Harkless misses 3-pt jump shot from 26 ft,,64,99
310,3,2:26.0,,Defensive rebound by K. Durant,64,99
311,3,2:17.0,,D. Green misses 3-pt jump shot from 28 ft,64,99
312,3,2:17.0,,Offensive rebound by Team,64,99
313,3,2:09.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),64,101
314,3,1:52.0,D. Lillard makes 2-pt layup from 2 ft,,66,101
315,3,1:39.0,,J. McGee makes 2-pt dunk at rim (assist by D. Green),66,103
316,3,1:26.0,Personal foul by K. Durant (drawn by M. Leonard),,66,103
317,3,1:21.0,Turnover by M. Leonard (bad pass; steal by K. Durant),,66,103
318,3,1:16.0,,Turnover by K. Durant (bad pass; steal by M. Leonard),66,103
319,3,1:07.0,D. Lillard makes 3-pt jump shot from 27 ft (assist by A. Crabbe),,69,103
320,3,0:54.0,,J. McGee makes 2-pt layup from 2 ft (assist by S. Curry),69,105
321,3,0:54.0,,Shooting foul by M. Leonard (drawn by J. McGee),69,105
322,3,0:54.0,,J. McGee misses free throw 1 of 1,69,105
323,3,0:53.0,Defensive rebound by E. Turner,,69,105
324,3,0:34.0,M. Leonard makes 3-pt jump shot from 25 ft (assist by D. Lillard),,72,105
325,3,0:29.0,,Turnover by S. Curry (kicked ball),72,105
326,3,0:28.0,,P. McCaw enters the game for J. McGee,72,105
327,3,0:07.0,M. Leonard misses 3-pt jump shot from 28 ft,,72,105
328,3,0:05.0,,Defensive rebound by K. Durant,72,105
329,3,0:00.0,,S. Curry makes 3-pt jump shot from 28 ft (assist by K. Durant),72,108
330,4,11:40.0,,A. Iguodala makes 2-pt jump shot from 21 ft,72,110
331,4,11:22.0,M. Leonard makes 2-pt jump shot from 13 ft,,74,110
332,4,11:04.0,,A. Iguodala makes 2-pt jump shot from 18 ft,74,112
333,4,10:47.0,S. Napier makes 3-pt jump shot from 26 ft,,77,112
334,4,10:47.0,Shooting foul by I. Clark (drawn by S. Napier),,77,112
335,4,10:47.0,S. Napier makes free throw 1 of 1,,78,112
336,4,10:29.0,,I. Clark makes 3-pt jump shot from 23 ft (assist by K. Looney),78,115
337,4,10:01.0,J. Layman misses 2-pt jump shot from 9 ft,,78,115
338,4,9:59.0,,Defensive rebound by P. McCaw,78,115
339,4,9:41.0,,P. McCaw misses 2-pt jump shot from 14 ft,78,115
340,4,9:40.0,Defensive rebound by P. Connaughton,,78,115
341,4,9:26.0,N. Vonleh misses 2-pt jump shot from 4 ft,,78,115
342,4,9:26.0,,Defensive rebound by Team,78,115
343,4,9:26.0,Loose ball foul by M. Leonard (drawn by A. Iguodala),,78,115
344,4,9:06.0,,K. Looney makes 2-pt layup from 1 ft (assist by I. Clark),78,117
345,4,8:47.0,N. Vonleh makes 2-pt dunk at rim (assist by S. Napier),,80,117
346,4,8:33.0,,I. Clark misses 2-pt jump shot from 6 ft,80,117
347,4,8:33.0,Defensive rebound by Team,,80,117
348,4,8:33.0,Official timeout,,80,117
349,4,8:33.0,,J. McAdoo enters the game for A. Iguodala,80,117
350,4,8:23.0,S. Napier makes 2-pt layup from 3 ft,,82,117
351,4,8:09.0,,Turnover by J. McAdoo (bad pass),82,117
352,4,7:54.0,Turnover by N. Vonleh (lost ball),,82,117
353,4,7:41.0,,P. McCaw misses 2-pt jump shot from 3 ft (block by M. Leonard),82,117
354,4,7:41.0,,Offensive rebound by Team,82,117
355,4,7:41.0,T. Quarterman enters the game for M. Leonard,,82,117
356,4,7:33.0,,I. Clark misses 3-pt jump shot from 25 ft,82,117
357,4,7:33.0,Defensive rebound by N. Vonleh,,82,117
358,4,7:24.0,P. Connaughton makes 2-pt layup from 1 ft (assist by S. Napier),,84,117
359,4,7:24.0,Shooting foul by K. Looney (drawn by P. Connaughton),,84,117
360,4,7:24.0,P. Connaughton makes free throw 1 of 1,,85,117
361,4,7:19.0,,Turnover by S. Livingston (bad pass; steal by S. Napier),85,117
362,4,7:15.0,S. Napier makes 2-pt layup from 1 ft,,87,117
363,4,7:05.0,,Personal foul by T. Quarterman (drawn by S. Livingston),87,117
364,4,6:54.0,,S. Livingston misses 2-pt jump shot from 14 ft,87,117
365,4,6:52.0,,Offensive rebound by K. Looney,87,117
366,4,6:48.0,,Shooting foul by P. Connaughton (drawn by I. Clark),87,117
367,4,6:48.0,,I. Clark makes free throw 1 of 2,87,118
368,4,6:48.0,,I. Clark makes free throw 2 of 2,87,119
369,4,6:34.0,J. Layman misses 3-pt jump shot from 26 ft,,87,119
370,4,6:33.0,,Defensive rebound by S. Livingston,87,119
371,4,6:20.0,,S. Livingston makes 2-pt jump shot from 13 ft,87,121
372,4,6:09.0,S. Napier misses 3-pt jump shot from 28 ft,,87,121
373,4,6:07.0,,Defensive rebound by K. Looney,87,121
374,4,5:55.0,,I. Clark makes 2-pt layup from 1 ft (assist by J. McAdoo),87,123
375,4,5:41.0,J. Layman misses 2-pt jump shot from 20 ft,,87,123
376,4,5:40.0,,Defensive rebound by J. McAdoo,87,123
377,4,5:38.0,,Shooting foul by P. Connaughton (drawn by S. Livingston),87,123
378,4,5:38.0,,Golden State full timeout,87,123
379,4,5:38.0,,S. Livingston makes free throw 1 of 2,87,124
380,4,5:38.0,,S. Livingston makes free throw 2 of 2,87,125
381,4,5:15.0,J. Layman misses 3-pt jump shot from 25 ft,,87,125
382,4,5:15.0,,Defensive rebound by I. Clark,87,125
