,QUARTER,TIME_REMAINING,DENVER_ACTION,NEW ORLEANS_ACTION,DENVER_SCORE,NEW ORLEANS_SCORE
39,1,6:43.0,Personal foul by D. Cousins (drawn by N. Jokić),,15,13
40,1,6:37.0,D. Gallinari misses 3-pt jump shot from 27 ft,,15,13
41,1,6:35.0,,Defensive rebound by D. Cousins,15,13
42,1,6:21.0,,A. Davis misses 2-pt jump shot from 9 ft,15,13
43,1,6:20.0,Defensive rebound by N. Jokić,,15,13
44,1,6:10.0,N. Jokić misses 2-pt jump shot from 8 ft (block by A. Davis),,15,13
45,1,6:09.0,Offensive rebound by N. Jokić,,15,13
46,1,6:08.0,N. Jokić misses 2-pt jump shot from 7 ft (block by A. Davis),,15,13
47,1,6:08.0,,Defensive rebound by T. Frazier,15,13
48,1,5:57.0,,D. Cousins misses 2-pt layup from 2 ft,15,13
49,1,5:56.0,,Offensive rebound by Team,15,13
50,1,5:52.0,,T. Frazier misses 2-pt jump shot from 22 ft,15,13
51,1,5:50.0,Defensive rebound by J. Murray,,15,13
52,1,5:41.0,K. Faried misses 2-pt jump shot from 11 ft,,15,13
53,1,5:39.0,,Defensive rebound by D. Cousins,15,13
54,1,5:32.0,,Personal block foul by K. Faried (drawn by D. Cousins),15,13
55,1,5:32.0,M. Plumlee enters the game for K. Faried,,15,13
56,1,5:32.0,W. Chandler enters the game for D. Gallinari,,15,13
57,1,5:28.0,,J. Holiday makes 2-pt layup from 2 ft,15,15
58,1,5:14.0,Turnover by N. Jokić (lost ball; steal by S. Hill),,15,15
59,1,5:03.0,,A. Davis misses 2-pt jump shot from 8 ft,15,15
60,1,5:02.0,,Offensive rebound by S. Hill,15,15
61,1,4:54.0,,J. Holiday misses 2-pt layup from 2 ft,15,15
62,1,4:53.0,Defensive rebound by J. Murray,,15,15
63,1,4:45.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Murray),,18,15
64,1,4:27.0,,Shooting foul by M. Plumlee (drawn by D. Cousins),18,15
65,1,4:27.0,,D. Cousins makes free throw 1 of 2,18,16
66,1,4:27.0,E. Mudiay enters the game for J. Murray,,18,16
67,1,4:27.0,,E. Moore enters the game for T. Frazier,18,16
68,1,4:27.0,,D. Cousins makes free throw 2 of 2,18,17
69,1,4:10.0,M. Plumlee misses 2-pt jump shot from 12 ft,,18,17
70,1,4:08.0,,Defensive rebound by D. Cousins,18,17
71,1,3:57.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by D. Cousins),18,20
72,1,3:46.0,N. Jokić makes 2-pt layup from 2 ft (assist by E. Mudiay),,20,20
73,1,3:31.0,,A. Davis makes 2-pt layup from 2 ft,20,22
74,1,3:15.0,E. Mudiay misses 3-pt jump shot from 25 ft,,20,22
75,1,3:12.0,,Defensive rebound by Team,20,22
76,1,3:12.0,,A. Ajinça enters the game for D. Cousins,20,22
77,1,3:06.0,,E. Moore misses 3-pt jump shot from 25 ft,20,22
78,1,3:04.0,,Offensive rebound by A. Ajinça,20,22
79,1,3:03.0,,A. Ajinça misses 2-pt jump shot from 3 ft,20,22
80,1,3:02.0,Defensive rebound by G. Harris,,20,22
81,1,2:43.0,W. Chandler misses 3-pt jump shot from 27 ft,,20,22
82,1,2:39.0,Offensive rebound by Team,,20,22
83,1,2:39.0,,New Orleans full timeout,20,22
84,1,2:39.0,,D. Cunningham enters the game for S. Hill,20,22
85,1,2:35.0,N. Jokić misses 2-pt jump shot from 16 ft,,20,22
86,1,2:33.0,,Defensive rebound by A. Ajinça,20,22
87,1,2:21.0,,A. Davis makes 2-pt jump shot from 7 ft (assist by J. Holiday),20,24
88,1,2:10.0,N. Jokić misses 2-pt layup from 2 ft,,20,24
89,1,2:09.0,,Defensive rebound by A. Davis,20,24
90,1,2:02.0,,A. Davis misses 2-pt jump shot from 16 ft,20,24
91,1,1:58.0,Defensive rebound by W. Chandler,,20,24
92,1,1:40.0,G. Harris misses 2-pt layup from 2 ft,,20,24
93,1,1:37.0,Offensive rebound by N. Jokić,,20,24
94,1,1:35.0,N. Jokić misses 3-pt jump shot from 25 ft,,20,24
95,1,1:32.0,Offensive rebound by M. Plumlee,,20,24
96,1,1:31.0,M. Plumlee misses 2-pt hook shot from 3 ft,,20,24
97,1,1:30.0,Offensive rebound by G. Harris,,20,24
98,1,1:29.0,G. Harris makes 2-pt jump shot from 4 ft,,22,24
99,1,1:15.0,,D. Cunningham makes 3-pt jump shot from 23 ft (assist by J. Holiday),22,27
100,1,0:56.0,W. Chandler makes 2-pt layup from 3 ft,,24,27
101,1,0:56.0,Violation by Team (jump ball),,24,27
102,1,0:46.0,,J. Holiday makes 2-pt jump shot from 23 ft,24,29
103,1,0:36.0,E. Mudiay misses 2-pt layup from 2 ft,,24,29
104,1,0:35.0,Offensive rebound by G. Harris,,24,29
105,1,0:30.0,W. Chandler makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,27,29
106,1,0:08.0,,A. Davis misses 2-pt jump shot from 6 ft,27,29
107,1,0:07.0,,Offensive rebound by A. Davis,27,29
108,1,0:07.0,,A. Davis makes 2-pt hook shot from 6 ft,27,31
109,1,0:01.0,G. Harris misses 2-pt jump shot from 13 ft,,27,31
110,1,0:00.0,Offensive rebound by Team,,27,31
111,2,11:47.0,W. Chandler makes 2-pt jump shot from 15 ft (assist by M. Plumlee),,29,31
112,2,11:30.0,,D. Cousins makes 2-pt layup from 3 ft,29,33
113,2,11:30.0,,Shooting foul by M. Plumlee (drawn by D. Cousins),29,33
114,2,11:30.0,,S. Hill enters the game for A. Ajinça,29,33
115,2,11:30.0,,D. Cousins makes free throw 1 of 1,29,34
116,2,11:14.0,M. Plumlee misses 2-pt layup (block by D. Cousins),,29,34
117,2,11:13.0,Offensive rebound by W. Chandler,,29,34
118,2,11:07.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by W. Chandler),,32,34
119,2,10:48.0,,D. Cousins misses 2-pt jump shot from 13 ft,32,34
120,2,10:47.0,Defensive rebound by W. Chandler,,32,34
121,2,10:41.0,W. Chandler makes 2-pt layup from 2 ft,,34,34
122,2,10:35.0,,J. Crawford makes 2-pt layup from 2 ft,34,36
123,2,10:35.0,,Shooting foul by E. Mudiay (drawn by J. Crawford),34,36
124,2,10:35.0,,J. Crawford makes free throw 1 of 1,34,37
125,2,10:22.0,Shooting foul by D. Cousins (drawn by E. Mudiay),,34,37
126,2,10:22.0,E. Mudiay makes free throw 1 of 2,,35,37
127,2,10:22.0,E. Mudiay misses free throw 2 of 2,,35,37
128,2,10:22.0,,A. Davis enters the game for D. Cousins,35,37
129,2,10:21.0,,Defensive rebound by S. Hill,35,37
130,2,10:15.0,,E. Moore makes 2-pt layup from 2 ft,35,39
131,2,10:15.0,,Shooting foul by J. Murray (drawn by E. Moore),35,39
132,2,10:15.0,,E. Moore misses free throw 1 of 1,35,39
133,2,10:14.0,Defensive rebound by D. Gallinari,,35,39
134,2,10:04.0,W. Chandler makes 2-pt layup from 3 ft,,37,39
135,2,10:04.0,Shooting foul by J. Crawford (drawn by W. Chandler),,37,39
136,2,10:04.0,W. Chandler makes free throw 1 of 1,,38,39
137,2,9:53.0,,A. Davis makes 2-pt jump shot from 17 ft (assist by E. Moore),38,41
138,2,9:34.0,E. Mudiay makes 2-pt jump shot from 11 ft,,40,41
139,2,9:17.0,,A. Davis misses 2-pt jump shot from 19 ft,40,41
140,2,9:16.0,Defensive rebound by D. Gallinari,,40,41
141,2,9:05.0,J. Murray misses 3-pt jump shot from 25 ft,,40,41
142,2,9:03.0,Offensive rebound by M. Plumlee,,40,41
143,2,8:56.0,Official timeout,,40,41
144,2,8:56.0,Turnover by E. Mudiay (lost ball; steal by A. Davis),,40,41
145,2,8:36.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by J. Crawford),40,44
146,2,8:19.0,D. Gallinari makes 2-pt jump shot from 16 ft,,42,44
147,2,8:10.0,,E. Moore makes 2-pt layup from 2 ft,42,46
148,2,8:03.0,M. Plumlee misses 2-pt layup from 3 ft (block by S. Hill),,42,46
149,2,8:02.0,Offensive rebound by M. Plumlee,,42,46
150,2,8:00.0,M. Plumlee makes 2-pt layup from 2 ft,,44,46
151,2,8:00.0,Shooting foul by A. Davis (drawn by M. Plumlee),,44,46
152,2,8:00.0,M. Plumlee makes free throw 1 of 1,,45,46
153,2,7:46.0,,S. Hill misses 2-pt jump shot from 4 ft,45,46
154,2,7:44.0,,Offensive rebound by A. Davis,45,46
155,2,7:44.0,,A. Davis makes 2-pt layup from 3 ft,45,48
156,2,7:34.0,D. Gallinari makes 3-pt jump shot from 25 ft (assist by E. Mudiay),,48,48
157,2,7:22.0,,J. Crawford misses 3-pt jump shot from 25 ft,48,48
158,2,7:20.0,Defensive rebound by M. Plumlee,,48,48
159,2,7:11.0,E. Mudiay misses 2-pt layup from 2 ft,,48,48
160,2,7:10.0,Offensive rebound by W. Chandler,,48,48
161,2,7:02.0,J. Murray misses 3-pt jump shot from 25 ft,,48,48
162,2,7:02.0,,Defensive rebound by E. Moore,48,48
163,2,6:57.0,,J. Crawford makes 2-pt jump shot from 3 ft (assist by E. Moore),48,50
164,2,6:57.0,Denver full timeout,,48,50
165,2,6:57.0,G. Harris enters the game for J. Murray,,48,50
166,2,6:47.0,M. Plumlee makes 2-pt dunk at rim (assist by E. Mudiay),,50,50
167,2,6:25.0,,J. Crawford makes 2-pt jump shot from 12 ft,50,52
168,2,6:05.0,W. Chandler misses 2-pt jump shot from 6 ft (block by E. Moore),,50,52
169,2,6:04.0,Offensive rebound by G. Harris,,50,52
170,2,6:04.0,Turnover by G. Harris (lost ball),,50,52
171,2,6:04.0,N. Jokić enters the game for M. Plumlee,,50,52
172,2,6:04.0,,J. Holiday enters the game for E. Moore,50,52
173,2,5:51.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),50,54
174,2,5:35.0,N. Jokić makes 2-pt dunk at rim (assist by G. Harris),,52,54
175,2,5:14.0,,S. Hill misses 3-pt jump shot from 28 ft,52,54
176,2,5:14.0,Defensive rebound by W. Chandler,,52,54
177,2,4:57.0,Shooting foul by J. Crawford (drawn by E. Mudiay),,52,54
178,2,4:57.0,E. Mudiay makes 2-pt layup from 1 ft,,54,54
179,2,4:57.0,K. Faried enters the game for W. Chandler,,54,54
180,2,4:57.0,,D. Cousins enters the game for D. Cunningham,54,54
181,2,4:57.0,E. Mudiay makes free throw 1 of 1,,55,54
182,2,4:45.0,,J. Holiday makes 3-pt jump shot from 25 ft,55,57
183,2,4:31.0,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),,58,57
184,2,4:20.0,,J. Crawford misses 3-pt jump shot from 23 ft,58,57
185,2,4:18.0,Defensive rebound by N. Jokić,,58,57
186,2,4:06.0,D. Gallinari makes 3-pt jump shot from 23 ft (assist by G. Harris),,61,57
187,2,3:47.0,,J. Holiday makes 3-pt jump shot from 24 ft,61,60
188,2,3:35.0,D. Gallinari misses 3-pt jump shot from 26 ft,,61,60
189,2,3:35.0,,Defensive rebound by J. Holiday,61,60
190,2,3:28.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),61,62
191,2,3:07.0,G. Harris makes 2-pt dunk at rim (assist by K. Faried),,63,62
192,2,3:00.0,,New Orleans full timeout,63,62
193,2,2:50.0,,S. Hill makes 3-pt jump shot from 27 ft (assist by J. Holiday),63,65
194,2,2:33.0,G. Harris makes 2-pt jump shot from 14 ft,,65,65
195,2,2:25.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by D. Cousins),65,68
196,2,1:59.0,E. Mudiay makes 2-pt layup from 1 ft (assist by G. Harris),,67,68
197,2,1:41.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),67,70
198,2,1:28.0,E. Mudiay misses 2-pt layup from 3 ft,,67,70
199,2,1:27.0,,Defensive rebound by D. Cousins,67,70
200,2,1:26.0,,Personal foul by K. Faried (drawn by D. Cousins),67,70
201,2,1:26.0,,T. Frazier enters the game for J. Crawford,67,70
202,2,1:26.0,W. Chandler enters the game for K. Faried,,67,70
203,2,1:11.0,,J. Holiday misses 3-pt jump shot from 25 ft,67,70
204,2,1:11.0,,Offensive rebound by D. Cousins,67,70
205,2,1:11.0,,Personal foul by W. Chandler (drawn by D. Cousins),67,70
206,2,1:11.0,,D. Cousins makes free throw 1 of 2,67,71
207,2,1:11.0,,D. Cousins misses free throw 2 of 2,67,71
208,2,1:08.0,Defensive rebound by N. Jokić,,67,71
209,2,1:00.0,G. Harris makes 2-pt dunk at rim (assist by N. Jokić),,69,71
210,2,0:50.0,,J. Holiday misses 2-pt layup from 2 ft,69,71
211,2,0:49.0,Defensive rebound by W. Chandler,,69,71
212,2,0:38.0,W. Chandler misses 3-pt jump shot from 23 ft,,69,71
213,2,0:37.0,,Defensive rebound by T. Frazier,69,71
214,2,0:31.0,,A. Davis makes 2-pt dunk at rim (assist by J. Holiday),69,73
215,2,0:12.0,N. Jokić misses 2-pt jump shot from 5 ft (block by A. Davis),,69,73
216,2,0:11.0,,Defensive rebound by J. Holiday,69,73
217,2,0:06.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),69,75
218,2,0:01.0,D. Gallinari misses 2-pt jump shot from 6 ft,,69,75
219,2,0:00.0,Offensive rebound by Team,,69,75
220,3,11:52.0,M. Plumlee makes 2-pt jump shot from 3 ft (assist by J. Murray),,71,75
221,3,11:35.0,,Personal foul by M. Plumlee (drawn by D. Cousins),71,75
222,3,11:28.0,,Turnover by D. Cousins (lost ball),71,75
223,3,11:26.0,G. Harris makes 2-pt layup from 1 ft (assist by N. Jokić),,73,75
224,3,11:24.0,,New Orleans full timeout,73,75
225,3,10:59.0,,S. Hill misses 2-pt jump shot from 16 ft,73,75
226,3,10:59.0,,Offensive rebound by D. Cousins,73,75
227,3,10:56.0,,D. Cousins makes 2-pt layup from 2 ft,73,77
228,3,10:46.0,M. Plumlee makes 2-pt dunk at rim (assist by J. Murray),,75,77
229,3,10:34.0,,S. Hill makes 3-pt jump shot from 26 ft (assist by D. Cousins),75,80
230,3,10:15.0,J. Murray misses 2-pt jump shot from 7 ft,,75,80
231,3,10:12.0,Offensive rebound by M. Plumlee,,75,80
232,3,10:08.0,J. Murray misses 3-pt jump shot from 23 ft,,75,80
233,3,10:06.0,Offensive rebound by N. Jokić,,75,80
234,3,10:04.0,N. Jokić makes 2-pt layup from 2 ft,,77,80
235,3,9:53.0,,A. Davis makes 2-pt layup from 3 ft (assist by T. Frazier),77,82
236,3,9:27.0,D. Gallinari makes 2-pt layup from 2 ft,,79,82
237,3,9:16.0,,J. Holiday misses 3-pt jump shot from 24 ft,79,82
238,3,9:14.0,Defensive rebound by M. Plumlee,,79,82
239,3,8:59.0,Turnover by M. Plumlee (bad pass; steal by D. Cousins),,79,82
240,3,8:54.0,,S. Hill misses 3-pt jump shot from 25 ft,79,82
241,3,8:51.0,Defensive rebound by J. Murray,,79,82
242,3,8:34.0,J. Murray makes 2-pt jump shot from 9 ft (assist by M. Plumlee),,81,82
243,3,8:18.0,,A. Davis misses 2-pt jump shot from 17 ft,81,82
244,3,8:16.0,,Offensive rebound by S. Hill,81,82
245,3,8:11.0,,A. Davis makes 3-pt jump shot from 24 ft (assist by T. Frazier),81,85
246,3,7:55.0,Turnover by G. Harris (bad pass),,81,85
247,3,7:51.0,,J. Holiday misses 3-pt jump shot from 25 ft,81,85
248,3,7:49.0,Defensive rebound by N. Jokić,,81,85
249,3,7:35.0,M. Plumlee makes 2-pt layup from 2 ft (assist by N. Jokić),,83,85
250,3,7:25.0,,Turnover by J. Holiday (lost ball),83,85
251,3,7:12.0,J. Murray misses 3-pt jump shot from 26 ft,,83,85
252,3,7:12.0,,Defensive rebound by D. Cousins,83,85
253,3,7:02.0,,A. Davis misses 3-pt jump shot from 23 ft,83,85
254,3,7:01.0,Defensive rebound by M. Plumlee,,83,85
255,3,6:51.0,N. Jokić makes 2-pt jump shot from 12 ft,,85,85
256,3,6:31.0,,D. Cousins misses 3-pt jump shot from 26 ft,85,85
257,3,6:31.0,Defensive rebound by N. Jokić,,85,85
258,3,6:21.0,M. Plumlee makes 2-pt jump shot from 14 ft (assist by J. Murray),,87,85
259,3,6:07.0,,D. Cousins misses 2-pt layup from 3 ft,87,85
260,3,6:06.0,,Offensive rebound by D. Cousins,87,85
261,3,6:05.0,,D. Cousins makes 2-pt layup from 2 ft,87,87
262,3,5:44.0,G. Harris makes 2-pt layup from 1 ft,,89,87
263,3,5:24.0,,A. Davis misses 3-pt jump shot from 26 ft,89,87
264,3,5:24.0,Defensive rebound by J. Murray,,89,87
265,3,5:18.0,Turnover by J. Murray (bad pass; steal by J. Holiday),,89,87
266,3,5:16.0,,J. Holiday makes 2-pt layup from 2 ft (assist by T. Frazier),89,89
267,3,5:14.0,Denver full timeout,,89,89
268,3,5:14.0,W. Chandler enters the game for J. Murray,,89,89
269,3,5:14.0,E. Mudiay enters the game for M. Plumlee,,89,89
270,3,5:14.0,,E. Moore enters the game for T. Frazier,89,89
271,3,5:03.0,N. Jokić makes 2-pt layup from 2 ft (assist by G. Harris),,91,89
272,3,4:49.0,,E. Moore makes 3-pt jump shot from 24 ft (assist by J. Holiday),91,92
273,3,4:25.0,N. Jokić makes 2-pt hook shot from 7 ft,,93,92
274,3,4:09.0,,D. Cousins misses 2-pt layup from 2 ft,93,92
275,3,4:09.0,,Offensive rebound by Team,93,92
276,3,4:09.0,,D. Cunningham enters the game for D. Cousins,93,92
277,3,4:06.0,,Shooting foul by W. Chandler (drawn by A. Davis),93,92
278,3,4:06.0,,A. Davis makes free throw 1 of 2,93,93
279,3,4:06.0,,A. Davis makes free throw 2 of 2,93,94
280,3,3:51.0,E. Mudiay misses 2-pt layup from 2 ft (block by J. Holiday),,93,94
281,3,3:50.0,Offensive rebound by Team,,93,94
282,3,3:44.0,Shooting foul by S. Hill (drawn by W. Chandler),,93,94
283,3,3:44.0,W. Chandler makes free throw 1 of 2,,94,94
284,3,3:44.0,W. Chandler makes free throw 2 of 2,,95,94
285,3,3:42.0,,Personal foul by G. Harris (drawn by E. Moore),95,94
286,3,3:33.0,,Shooting foul by E. Mudiay (drawn by J. Holiday),95,94
287,3,3:33.0,,J. Holiday makes free throw 1 of 2,95,95
288,3,3:33.0,,J. Holiday makes free throw 2 of 2,95,96
289,3,3:16.0,E. Mudiay misses 3-pt jump shot from 23 ft,,95,96
290,3,3:16.0,,Defensive rebound by E. Moore,95,96
291,3,3:03.0,,A. Davis makes 2-pt hook shot from 5 ft (assist by E. Moore),95,98
292,3,2:52.0,Shooting foul by A. Davis (drawn by D. Gallinari),,95,98
293,3,2:52.0,D. Gallinari misses free throw 1 of 2,,95,98
294,3,2:52.0,Offensive rebound by Team,,95,98
295,3,2:52.0,D. Gallinari makes free throw 2 of 2,,96,98
296,3,2:42.0,,A. Davis misses 2-pt jump shot from 18 ft,96,98
297,3,2:42.0,Defensive rebound by G. Harris,,96,98
298,3,2:21.0,D. Gallinari misses 3-pt jump shot from 22 ft,,96,98
299,3,2:20.0,,Defensive rebound by J. Holiday,96,98
300,3,2:11.0,,A. Davis makes 2-pt layup from 2 ft (assist by J. Holiday),96,100
301,3,2:11.0,,Shooting foul by W. Chandler (drawn by A. Davis),96,100
302,3,2:11.0,M. Plumlee enters the game for N. Jokić,,96,100
303,3,2:11.0,J. Murray enters the game for G. Harris,,96,100
304,3,2:11.0,,A. Davis makes free throw 1 of 1,96,101
305,3,2:00.0,E. Mudiay misses 2-pt jump shot from 10 ft,,96,101
306,3,1:59.0,Offensive rebound by M. Plumlee,,96,101
307,3,1:53.0,E. Mudiay misses 2-pt layup from 2 ft (block by A. Davis),,96,101
308,3,1:53.0,Offensive rebound by Team,,96,101
309,3,1:35.0,W. Chandler misses 2-pt jump shot from 20 ft,,96,101
310,3,1:34.0,Offensive rebound by Team,,96,101
311,3,1:25.0,W. Chandler misses 3-pt jump shot from 25 ft,,96,101
312,3,1:24.0,,Defensive rebound by A. Davis,96,101
313,3,1:07.0,,A. Davis misses 2-pt jump shot from 3 ft,96,101
314,3,1:06.0,Defensive rebound by W. Chandler,,96,101
315,3,1:00.0,J. Murray makes 3-pt jump shot from 26 ft (assist by W. Chandler),,99,101
316,3,0:50.0,,Shooting foul by W. Chandler (drawn by J. Holiday),99,101
317,3,0:50.0,,J. Holiday makes free throw 1 of 2,99,102
318,3,0:50.0,,D. Cousins enters the game for A. Davis,99,102
319,3,0:50.0,,J. Holiday makes free throw 2 of 2,99,103
320,3,0:36.0,,J. Crawford enters the game for J. Holiday,99,103
321,3,0:36.0,M. Plumlee misses 2-pt jump shot from 6 ft,,99,103
322,3,0:35.0,,Defensive rebound by D. Cousins,99,103
323,3,0:12.0,,E. Moore makes 2-pt layup from 2 ft,99,105
324,3,0:05.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,102,105
325,3,0:00.0,,E. Moore misses 2-pt jump shot from 15 ft,102,105
326,3,0:00.0,,Offensive rebound by Team,102,105
327,4,11:43.0,,D. Cousins misses 2-pt jump shot from 22 ft,102,105
328,4,11:43.0,Defensive rebound by G. Harris,,102,105
329,4,11:32.0,J. Murray makes 2-pt jump shot from 16 ft,,104,105
330,4,11:14.0,,J. Crawford misses 2-pt jump shot from 18 ft,104,105
331,4,11:13.0,Defensive rebound by M. Plumlee,,104,105
332,4,11:04.0,,Offensive charge foul by W. Chandler (drawn by D. Cousins),104,105
333,4,11:04.0,Turnover by W. Chandler (offensive foul),,104,105
334,4,11:04.0,D. Gallinari enters the game for W. Chandler,,104,105
335,4,10:53.0,,Turnover by J. Crawford (bad pass),104,105
336,4,10:38.0,E. Mudiay makes 3-pt jump shot from 26 ft (assist by D. Gallinari),,107,105
337,4,10:21.0,,J. Crawford misses 2-pt jump shot from 8 ft,107,105
338,4,10:20.0,Defensive rebound by M. Plumlee,,107,105
339,4,9:59.0,J. Murray makes 2-pt jump shot from 19 ft (assist by M. Plumlee),,109,105
340,4,9:59.0,,New Orleans full timeout,109,105
341,4,9:59.0,,J. Holiday enters the game for S. Hill,109,105
342,4,9:43.0,,J. Crawford misses 3-pt jump shot from 27 ft,109,105
343,4,9:43.0,Defensive rebound by G. Harris,,109,105
344,4,9:28.0,E. Mudiay misses 2-pt jump shot from 16 ft,,109,105
345,4,9:27.0,,Defensive rebound by D. Cousins,109,105
346,4,9:22.0,,Personal foul by G. Harris (drawn by D. Cunningham),109,105
347,4,9:11.0,,J. Crawford makes 2-pt layup from 3 ft (assist by D. Cousins),109,107
348,4,8:47.0,E. Mudiay makes 3-pt jump shot from 27 ft (assist by D. Gallinari),,112,107
349,4,8:32.0,,D. Cousins makes 3-pt jump shot from 25 ft (assist by J. Holiday),112,110
350,4,8:15.0,G. Harris makes 2-pt jump shot from 19 ft,,114,110
351,4,8:08.0,,Turnover by J. Crawford (lost ball; steal by G. Harris),114,110
352,4,8:01.0,J. Murray makes 2-pt jump shot from 14 ft (assist by E. Mudiay),,116,110
353,4,7:38.0,,D. Cousins misses 3-pt jump shot from 26 ft,116,110
354,4,7:37.0,Defensive rebound by J. Murray,,116,110
355,4,7:14.0,M. Plumlee misses 2-pt jump shot from 12 ft,,116,110
356,4,7:14.0,Offensive rebound by Team,,116,110
357,4,7:14.0,Turnover by Team (shot clock),,116,110
358,4,7:14.0,,A. Davis enters the game for D. Cunningham,116,110
359,4,7:01.0,,D. Cousins misses 2-pt layup from 2 ft (block by M. Plumlee),116,110
360,4,7:00.0,Defensive rebound by M. Plumlee,,116,110
361,4,6:55.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by E. Mudiay),,119,110
362,4,6:53.0,,New Orleans full timeout,119,110
363,4,6:53.0,,S. Hill enters the game for J. Crawford,119,110
364,4,6:43.0,,A. Davis makes 2-pt dunk at rim (assist by D. Cousins),119,112
365,4,6:22.0,E. Mudiay misses 2-pt layup from 2 ft (block by D. Cousins),,119,112
366,4,6:21.0,,Defensive rebound by D. Cousins,119,112
367,4,6:13.0,,D. Cousins misses 3-pt jump shot from 25 ft,119,112
368,4,6:12.0,Defensive rebound by D. Gallinari,,119,112
369,4,5:55.0,J. Murray makes 2-pt layup from 1 ft,,121,112
370,4,5:45.0,,Shooting foul by D. Gallinari (drawn by D. Cousins),121,112
371,4,5:45.0,,D. Cousins makes free throw 1 of 2,121,113
372,4,5:45.0,N. Jokić enters the game for M. Plumlee,,121,113
373,4,5:45.0,,D. Cousins makes free throw 2 of 2,121,114
374,4,5:28.0,J. Murray misses 2-pt jump shot from 11 ft,,121,114
375,4,5:26.0,,Defensive rebound by D. Cousins,121,114
376,4,5:18.0,,E. Moore makes 2-pt layup from 3 ft,121,116
377,4,5:16.0,Denver full timeout,,121,116
378,4,5:16.0,W. Chandler enters the game for E. Mudiay,,121,116
