,QUARTER,TIME_REMAINING,BOSTON_ACTION,MIAMI_ACTION,BOSTON_SCORE,MIAMI_SCORE
34,1,7:15.0,I. Thomas misses 2-pt layup from 4 ft,,9,8
35,1,7:14.0,Offensive rebound by T. Zeller,,9,8
36,1,7:12.0,Turnover by T. Zeller (bad pass; steal by L. Babbitt),,9,8
37,1,7:07.0,,L. Babbitt makes 2-pt layup from 1 ft,9,10
38,1,6:51.0,J. Crowder misses 2-pt jump shot from 21 ft,,9,10
39,1,6:50.0,,Defensive rebound by D. Williams,9,10
40,1,6:40.0,,G. Dragić misses 2-pt jump shot from 13 ft,9,10
41,1,6:39.0,Defensive rebound by J. Crowder,,9,10
42,1,6:35.0,I. Thomas misses 3-pt jump shot from 26 ft,,9,10
43,1,6:34.0,,Defensive rebound by Team,9,10
44,1,6:20.0,,Turnover by R. McGruder (lost ball; steal by J. Crowder),9,10
45,1,6:10.0,Shooting foul by R. McGruder (drawn by J. Crowder),,9,10
46,1,6:10.0,J. Crowder makes free throw 1 of 3,,10,10
47,1,6:10.0,J. Crowder makes free throw 2 of 3,,11,10
48,1,6:10.0,M. Smart enters the game for T. Zeller,,11,10
49,1,6:10.0,J. Crowder makes free throw 3 of 3,,12,10
50,1,5:50.0,,L. Babbitt makes 2-pt jump shot from 13 ft,12,12
51,1,5:49.0,Boston full timeout,,12,12
52,1,5:49.0,,J. Richardson enters the game for R. McGruder,12,12
53,1,5:35.0,A. Johnson makes 2-pt jump shot from 3 ft (assist by I. Thomas),,14,12
54,1,5:13.0,,Turnover by H. Whiteside (lost ball; steal by M. Smart),14,12
55,1,5:01.0,I. Thomas misses 3-pt jump shot from 25 ft,,14,12
56,1,5:00.0,,Defensive rebound by H. Whiteside,14,12
57,1,4:52.0,,D. Williams misses 3-pt jump shot from 24 ft,14,12
58,1,4:51.0,,Offensive rebound by Team,14,12
59,1,4:51.0,J. Brown enters the game for A. Bradley,,14,12
60,1,4:45.0,,Shooting foul by J. Crowder (drawn by D. Williams),14,12
61,1,4:45.0,,D. Williams misses free throw 1 of 2,14,12
62,1,4:45.0,,Offensive rebound by Team,14,12
63,1,4:45.0,K. Olynyk enters the game for A. Johnson,,14,12
64,1,4:45.0,,D. Williams makes free throw 2 of 2,14,13
65,1,4:32.0,K. Olynyk makes 2-pt jump shot from 13 ft (assist by I. Thomas),,16,13
66,1,4:32.0,,Miami full timeout,16,13
67,1,4:18.0,,D. Williams misses 2-pt jump shot from 5 ft (block by K. Olynyk),16,13
68,1,4:17.0,,Offensive rebound by Team,16,13
69,1,4:14.0,Offensive charge foul by G. Dragić (drawn by I. Thomas),,16,13
70,1,4:14.0,,Turnover by G. Dragić (offensive foul),16,13
71,1,4:14.0,,R. McGruder enters the game for G. Dragić,16,13
72,1,4:02.0,K. Olynyk misses 3-pt jump shot from 25 ft,,16,13
73,1,4:01.0,,Defensive rebound by J. Richardson,16,13
74,1,3:53.0,,Personal foul by J. Brown (drawn by J. Richardson),16,13
75,1,3:39.0,,R. McGruder makes 2-pt layup from 1 ft (assist by H. Whiteside),16,15
76,1,3:15.0,Turnover by M. Smart (bad pass; steal by R. McGruder),,16,15
77,1,3:09.0,,J. Richardson misses 3-pt jump shot from 26 ft,16,15
78,1,3:08.0,Defensive rebound by K. Olynyk,,16,15
79,1,2:57.0,J. Brown misses 3-pt jump shot from 24 ft,,16,15
80,1,2:56.0,Offensive rebound by J. Brown,,16,15
81,1,2:52.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Brown),,19,15
82,1,2:39.0,,J. Johnson enters the game for D. Williams,19,15
83,1,2:39.0,,W. Ellington enters the game for L. Babbitt,19,15
84,1,2:39.0,J. Jerebko enters the game for J. Crowder,,19,15
85,1,2:28.0,,Turnover by J. Johnson (lost ball),19,15
86,1,2:12.0,I. Thomas misses 2-pt layup from 2 ft,,19,15
87,1,2:11.0,,Defensive rebound by R. McGruder,19,15
88,1,2:07.0,,Turnover by R. McGruder (bad pass),19,15
89,1,2:00.0,Personal block foul by H. Whiteside (drawn by K. Olynyk),,19,15
90,1,2:00.0,,J. McRoberts enters the game for H. Whiteside,19,15
91,1,2:00.0,T. Rozier enters the game for I. Thomas,,19,15
92,1,1:48.0,Turnover by K. Olynyk (bad pass; steal by J. Johnson),,19,15
93,1,1:36.0,,W. Ellington misses 2-pt jump shot from 19 ft,19,15
94,1,1:35.0,Defensive rebound by T. Rozier,,19,15
95,1,1:17.0,J. Jerebko makes 2-pt layup from 2 ft,,21,15
96,1,0:52.0,,J. Johnson makes 2-pt jump shot from 9 ft,21,17
97,1,0:30.0,M. Smart misses 2-pt jump shot from 5 ft,,21,17
98,1,0:29.0,,Defensive rebound by J. McRoberts,21,17
99,1,0:21.0,,J. Richardson makes 2-pt jump shot from 22 ft (assist by W. Ellington),21,19
100,1,0:01.0,J. Brown misses 2-pt jump shot from 13 ft,,21,19
101,1,0:00.0,Offensive rebound by Team,,21,19
102,2,11:45.0,,W. Ellington misses 3-pt jump shot from 26 ft,21,19
103,2,11:44.0,,Offensive rebound by J. McRoberts,21,19
104,2,11:43.0,,J. McRoberts makes 2-pt layup from 1 ft,21,21
105,2,11:23.0,T. Rozier makes 2-pt jump shot from 15 ft,,23,21
106,2,11:06.0,,W. Ellington misses 3-pt jump shot from 26 ft,23,21
107,2,11:05.0,Defensive rebound by A. Bradley,,23,21
108,2,10:53.0,K. Olynyk makes 3-pt jump shot from 23 ft (assist by M. Smart),,26,21
109,2,10:40.0,,Offensive foul by J. McRoberts (drawn by K. Olynyk),26,21
110,2,10:40.0,,Turnover by J. McRoberts (offensive foul),26,21
111,2,10:15.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,29,21
112,2,9:51.0,,Personal foul by K. Olynyk (drawn by J. McRoberts),29,21
113,2,9:35.0,,J. McRoberts misses 2-pt jump shot from 14 ft,29,21
114,2,9:34.0,,Offensive rebound by J. Richardson,29,21
115,2,9:23.0,,W. Ellington makes 2-pt layup from 2 ft (assist by J. McRoberts),29,23
116,2,9:07.0,Turnover by K. Olynyk (traveling),,29,23
117,2,8:50.0,,Turnover by R. McGruder (bad pass),29,23
118,2,8:50.0,Official timeout,,29,23
119,2,8:35.0,J. Jerebko makes 2-pt jump shot from 8 ft,,31,23
120,2,8:14.0,,J. Richardson misses 3-pt jump shot from 25 ft,31,23
121,2,8:13.0,Defensive rebound by Team,,31,23
122,2,8:13.0,,G. Dragić enters the game for R. McGruder,31,23
123,2,7:58.0,M. Smart makes 2-pt jump shot from 4 ft,,33,23
124,2,7:38.0,,G. Dragić makes 2-pt hook shot from 7 ft (assist by J. McRoberts),33,25
125,2,7:23.0,M. Smart misses 2-pt layup from 3 ft,,33,25
126,2,7:23.0,Offensive rebound by Team,,33,25
127,2,7:23.0,,Loose ball foul by J. Richardson (drawn by K. Olynyk),33,25
128,2,7:23.0,,H. Whiteside enters the game for J. McRoberts,33,25
129,2,7:14.0,T. Rozier misses 3-pt jump shot from 24 ft,,33,25
130,2,7:13.0,,Defensive rebound by H. Whiteside,33,25
131,2,6:58.0,,J. Johnson misses 3-pt jump shot from 25 ft,33,25
132,2,6:57.0,Defensive rebound by A. Bradley,,33,25
133,2,6:37.0,A. Bradley misses 2-pt jump shot from 20 ft,,33,25
134,2,6:36.0,,Defensive rebound by J. Johnson,33,25
135,2,6:24.0,,J. Johnson misses 2-pt layup from 3 ft (block by K. Olynyk),33,25
136,2,6:23.0,Defensive rebound by T. Rozier,,33,25
137,2,6:18.0,Turnover by T. Rozier (lost ball; steal by J. Richardson),,33,25
138,2,6:17.0,Offensive charge foul by J. Johnson (drawn by J. Jerebko),,33,25
139,2,6:17.0,,Turnover by J. Johnson (offensive foul),33,25
140,2,6:17.0,I. Thomas enters the game for M. Smart,,33,25
141,2,6:17.0,J. Crowder enters the game for K. Olynyk,,33,25
142,2,6:17.0,T. Zeller enters the game for T. Rozier,,33,25
143,2,6:03.0,T. Zeller makes 2-pt layup from 3 ft (assist by A. Bradley),,35,25
144,2,6:03.0,,Miami full timeout,35,25
145,2,6:03.0,,L. Babbitt enters the game for J. Johnson,35,25
146,2,6:03.0,,D. Williams enters the game for W. Ellington,35,25
147,2,5:47.0,,L. Babbitt misses 3-pt jump shot from 24 ft,35,25
148,2,5:46.0,Defensive rebound by A. Bradley,,35,25
149,2,5:33.0,A. Bradley makes 2-pt layup from 2 ft (assist by I. Thomas),,37,25
150,2,5:21.0,,D. Williams misses 3-pt jump shot from 25 ft,37,25
151,2,5:20.0,Defensive rebound by I. Thomas,,37,25
152,2,5:05.0,I. Thomas misses 3-pt jump shot from 25 ft,,37,25
153,2,5:04.0,Offensive rebound by J. Jerebko,,37,25
154,2,4:53.0,T. Zeller makes 2-pt layup from 2 ft (assist by J. Crowder),,39,25
155,2,4:46.0,,Miami full timeout,39,25
156,2,4:46.0,,R. McGruder enters the game for J. Richardson,39,25
157,2,4:26.0,,R. McGruder makes 2-pt jump shot from 5 ft,39,27
158,2,4:06.0,A. Bradley makes 2-pt layup from 2 ft,,41,27
159,2,3:42.0,,H. Whiteside misses 2-pt hook shot from 6 ft,41,27
160,2,3:41.0,Defensive rebound by J. Crowder,,41,27
161,2,3:29.0,I. Thomas misses 3-pt jump shot from 25 ft,,41,27
162,2,3:28.0,,Defensive rebound by D. Williams,41,27
163,2,3:27.0,,Personal foul by J. Jerebko (drawn by D. Williams),41,27
164,2,3:13.0,,Turnover by R. McGruder (lost ball),41,27
165,2,2:57.0,J. Crowder misses 2-pt jump shot from 10 ft,,41,27
166,2,2:56.0,,Defensive rebound by H. Whiteside,41,27
167,2,2:55.0,,G. Dragić misses 2-pt layup from 1 ft,41,27
168,2,2:54.0,,Offensive rebound by Team,41,27
169,2,2:53.0,Loose ball foul by I. Thomas (drawn by R. McGruder),,41,27
170,2,2:53.0,Boston full timeout,,41,27
171,2,2:53.0,M. Smart enters the game for J. Jerebko,,41,27
172,2,2:43.0,,G. Dragić misses 3-pt jump shot from 25 ft,41,27
173,2,2:42.0,Defensive rebound by J. Crowder,,41,27
174,2,2:23.0,I. Thomas misses 3-pt jump shot from 23 ft,,41,27
175,2,2:22.0,,Defensive rebound by H. Whiteside,41,27
176,2,2:11.0,,H. Whiteside misses 2-pt hook shot from 8 ft,41,27
177,2,2:10.0,Defensive rebound by M. Smart,,41,27
178,2,2:01.0,Turnover by M. Smart (discontinued dribble),,41,27
179,2,1:45.0,,D. Williams misses 2-pt jump shot from 20 ft,41,27
180,2,1:44.0,Defensive rebound by I. Thomas,,41,27
181,2,1:38.0,A. Bradley makes 2-pt layup from 1 ft (assist by M. Smart),,43,27
182,2,1:22.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),43,29
183,2,0:57.0,T. Zeller misses 2-pt jump shot from 19 ft,,43,29
184,2,0:56.0,,Defensive rebound by R. McGruder,43,29
185,2,0:50.0,,Turnover by R. McGruder (lost ball; steal by I. Thomas),43,29
186,2,0:46.0,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),,45,29
187,2,0:30.0,,D. Williams makes 2-pt layup from 1 ft,45,31
188,2,0:06.0,J. Crowder makes 3-pt jump shot from 26 ft (assist by I. Thomas),,48,31
189,2,0:02.0,,G. Dragić misses 2-pt jump shot from 10 ft,48,31
190,2,0:01.0,Defensive rebound by I. Thomas,,48,31
191,3,11:39.0,,D. Williams makes 2-pt jump shot from 17 ft (assist by H. Whiteside),48,33
192,3,11:22.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by T. Zeller),,51,33
193,3,11:08.0,,Shooting foul by I. Thomas (drawn by G. Dragić),51,33
194,3,11:08.0,,G. Dragić makes 2-pt layup from 2 ft,51,35
195,3,11:08.0,,G. Dragić makes free throw 1 of 1,51,36
196,3,10:45.0,J. Crowder makes 2-pt jump shot from 20 ft (assist by A. Bradley),,53,36
197,3,10:30.0,,D. Williams makes 2-pt jump shot from 16 ft (assist by G. Dragić),53,38
198,3,10:16.0,A. Bradley makes 2-pt jump shot from 16 ft,,55,38
199,3,9:51.0,,G. Dragić makes 2-pt jump shot from 14 ft,55,40
200,3,9:36.0,A. Bradley misses 2-pt layup from 2 ft,,55,40
201,3,9:35.0,,Defensive rebound by H. Whiteside,55,40
202,3,9:24.0,,Shooting foul by A. Bradley (drawn by G. Dragić),55,40
203,3,9:24.0,,G. Dragić makes free throw 1 of 2,55,41
204,3,9:24.0,,G. Dragić misses free throw 2 of 2,55,41
205,3,9:23.0,Defensive rebound by J. Crowder,,55,41
206,3,9:10.0,I. Thomas misses 2-pt layup from 2 ft,,55,41
207,3,9:09.0,Offensive rebound by T. Zeller,,55,41
208,3,9:04.0,I. Thomas makes 3-pt jump shot from 24 ft (assist by A. Johnson),,58,41
209,3,8:48.0,,L. Babbitt misses 3-pt jump shot from 24 ft,58,41
210,3,8:47.0,Defensive rebound by A. Johnson,,58,41
211,3,8:38.0,T. Zeller makes 2-pt jump shot from 5 ft (assist by J. Crowder),,60,41
212,3,8:38.0,,Miami full timeout,60,41
213,3,8:38.0,,J. Richardson enters the game for L. Babbitt,60,41
214,3,8:27.0,,H. Whiteside misses 2-pt layup from 2 ft,60,41
215,3,8:26.0,Defensive rebound by T. Zeller,,60,41
216,3,8:08.0,J. Crowder misses 3-pt jump shot from 24 ft,,60,41
217,3,8:07.0,,Defensive rebound by J. Richardson,60,41
218,3,7:53.0,,D. Williams misses 3-pt jump shot from 24 ft,60,41
219,3,7:52.0,Defensive rebound by A. Bradley,,60,41
220,3,7:38.0,I. Thomas misses 2-pt layup from 2 ft,,60,41
221,3,7:37.0,,Defensive rebound by H. Whiteside,60,41
222,3,7:35.0,,Personal foul by J. Crowder (drawn by D. Williams),60,41
223,3,7:24.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by G. Dragić),60,44
224,3,7:07.0,T. Zeller makes 2-pt jump shot from 17 ft (assist by I. Thomas),,62,44
225,3,6:54.0,,H. Whiteside makes 2-pt hook shot from 3 ft (assist by G. Dragić),62,46
226,3,6:35.0,A. Bradley misses 2-pt jump shot from 17 ft,,62,46
227,3,6:34.0,,Defensive rebound by D. Williams,62,46
228,3,6:28.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by G. Dragić),62,49
229,3,6:17.0,I. Thomas misses 2-pt layup from 1 ft,,62,49
230,3,6:16.0,Offensive rebound by A. Johnson,,62,49
231,3,6:15.0,A. Johnson makes 2-pt layup from 1 ft,,64,49
232,3,6:15.0,Shooting foul by D. Williams (drawn by A. Johnson),,64,49
233,3,6:15.0,A. Johnson misses free throw 1 of 1,,64,49
234,3,6:15.0,,J. Johnson enters the game for D. Williams,64,49
235,3,6:14.0,,Defensive rebound by J. Richardson,64,49
236,3,6:05.0,M. Smart enters the game for A. Johnson,,64,49
237,3,6:05.0,,W. Ellington enters the game for R. McGruder,64,49
238,3,6:00.0,,Shooting foul by T. Zeller (drawn by G. Dragić),64,49
239,3,6:00.0,,G. Dragić makes free throw 1 of 2,64,50
240,3,6:00.0,,G. Dragić makes free throw 2 of 2,64,51
241,3,5:47.0,I. Thomas misses 2-pt layup from 2 ft,,64,51
242,3,5:46.0,,Defensive rebound by H. Whiteside,64,51
243,3,5:41.0,,G. Dragić makes 2-pt layup from 1 ft,64,53
244,3,5:36.0,Boston full timeout,,64,53
245,3,5:36.0,K. Olynyk enters the game for T. Zeller,,64,53
246,3,5:26.0,Shooting foul by J. Johnson (drawn by K. Olynyk),,64,53
247,3,5:26.0,K. Olynyk makes free throw 1 of 2,,65,53
248,3,5:26.0,K. Olynyk makes free throw 2 of 2,,66,53
249,3,5:14.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),66,55
250,3,4:57.0,J. Crowder makes 3-pt jump shot from 24 ft (assist by K. Olynyk),,69,55
251,3,4:40.0,,J. Johnson misses 2-pt jump shot from 17 ft,69,55
252,3,4:39.0,Defensive rebound by I. Thomas,,69,55
253,3,4:30.0,I. Thomas misses 3-pt jump shot from 25 ft,,69,55
254,3,4:29.0,,Defensive rebound by G. Dragić,69,55
255,3,4:08.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by G. Dragić),69,58
256,3,3:49.0,I. Thomas makes 3-pt jump shot from 25 ft (assist by K. Olynyk),,72,58
257,3,3:41.0,,Shooting block foul by M. Smart (drawn by G. Dragić),72,58
258,3,3:41.0,,G. Dragić makes free throw 1 of 2,72,59
259,3,3:41.0,J. Brown enters the game for A. Bradley,,72,59
260,3,3:41.0,,G. Dragić makes free throw 2 of 2,72,60
261,3,3:26.0,J. Crowder makes 2-pt jump shot from 18 ft (assist by K. Olynyk),,74,60
262,3,3:16.0,,J. Richardson misses 3-pt jump shot from 24 ft,74,60
263,3,3:15.0,Defensive rebound by K. Olynyk,,74,60
264,3,3:07.0,I. Thomas makes 2-pt layup from 2 ft,,76,60
265,3,2:58.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),76,62
266,3,2:58.0,,Shooting block foul by J. Brown (drawn by H. Whiteside),76,62
267,3,2:58.0,,H. Whiteside makes free throw 1 of 1,76,63
268,3,2:33.0,I. Thomas makes 2-pt jump shot from 8 ft,,78,63
269,3,2:22.0,,H. Whiteside makes 2-pt hook shot from 9 ft,78,65
270,3,2:22.0,,Shooting foul by K. Olynyk (drawn by H. Whiteside),78,65
271,3,2:22.0,,H. Whiteside misses free throw 1 of 1,78,65
272,3,2:21.0,Defensive rebound by K. Olynyk,,78,65
273,3,2:19.0,Turnover by K. Olynyk (bad pass; steal by J. Richardson),,78,65
274,3,2:17.0,Loose ball foul by K. Olynyk (drawn by J. Richardson),,78,65
275,3,2:17.0,,J. Richardson misses free throw 1 of 2,78,65
276,3,2:17.0,,Offensive rebound by Team,78,65
277,3,2:17.0,J. Jerebko enters the game for J. Crowder,,78,65
278,3,2:17.0,,J. Richardson makes free throw 2 of 2,78,66
279,3,2:06.0,I. Thomas misses 2-pt jump shot from 16 ft (block by H. Whiteside),,78,66
280,3,2:05.0,,Defensive rebound by Team,78,66
281,3,2:05.0,Loose ball foul by I. Thomas (drawn by H. Whiteside),,78,66
282,3,2:05.0,,H. Whiteside makes free throw 1 of 2,78,67
283,3,2:05.0,,H. Whiteside makes free throw 2 of 2,78,68
284,3,1:42.0,J. Jerebko makes 3-pt jump shot from 24 ft (assist by I. Thomas),,81,68
285,3,1:29.0,,W. Ellington misses 3-pt jump shot from 25 ft,81,68
286,3,1:28.0,Defensive rebound by J. Jerebko,,81,68
287,3,1:16.0,Personal foul by H. Whiteside (drawn by I. Thomas),,81,68
288,3,1:16.0,,L. Babbitt enters the game for H. Whiteside,81,68
289,3,1:12.0,,R. McGruder enters the game for G. Dragić,81,68
290,3,1:07.0,Shooting foul by J. Johnson (drawn by I. Thomas),,81,68
291,3,1:07.0,I. Thomas makes free throw 1 of 2,,82,68
292,3,1:07.0,I. Thomas makes free throw 2 of 2,,83,68
293,3,0:49.0,,J. Johnson misses 3-pt jump shot from 23 ft,83,68
294,3,0:48.0,Defensive rebound by J. Jerebko,,83,68
295,3,0:34.0,I. Thomas misses 3-pt jump shot from 25 ft,,83,68
296,3,0:32.0,,Defensive rebound by W. Ellington,83,68
297,3,0:26.0,,J. Johnson makes 3-pt jump shot from 25 ft (assist by W. Ellington),83,71
298,3,0:03.0,M. Smart misses 2-pt jump shot from 22 ft,,83,71
299,3,0:02.0,Offensive rebound by Team,,83,71
300,3,0:02.0,Turnover by Team (shot clock),,83,71
301,3,0:00.0,,W. Ellington makes 2-pt jump shot from 21 ft (assist by L. Babbitt),83,73
302,4,11:49.0,,Violation by L. Babbitt (kicked ball),83,73
303,4,11:45.0,Offensive foul by M. Smart (drawn by W. Ellington),,83,73
304,4,11:45.0,Turnover by M. Smart (offensive foul),,83,73
305,4,11:32.0,,J. Johnson misses 2-pt jump shot from 3 ft,83,73
306,4,11:31.0,Defensive rebound by K. Olynyk,,83,73
307,4,11:14.0,M. Smart makes 3-pt jump shot from 24 ft (assist by T. Rozier),,86,73
308,4,11:01.0,,Personal foul by M. Smart (drawn by W. Ellington),86,73
309,4,11:01.0,,G. Dragić enters the game for J. Richardson,86,73
310,4,10:48.0,,L. Babbitt misses 2-pt jump shot from 12 ft,86,73
311,4,10:47.0,Defensive rebound by T. Rozier,,86,73
312,4,10:42.0,M. Smart misses 3-pt jump shot from 25 ft,,86,73
313,4,10:41.0,,Defensive rebound by G. Dragić,86,73
314,4,10:23.0,,G. Dragić makes 2-pt layup from 3 ft,86,75
315,4,10:10.0,Personal foul by G. Dragić (drawn by K. Olynyk),,86,75
316,4,9:55.0,K. Olynyk makes 2-pt jump shot from 3 ft (assist by M. Smart),,88,75
317,4,9:39.0,,L. Babbitt misses 3-pt jump shot from 25 ft,88,75
318,4,9:38.0,Defensive rebound by K. Olynyk,,88,75
319,4,9:31.0,,Violation by L. Babbitt (kicked ball),88,75
320,4,9:25.0,A. Bradley misses 2-pt jump shot from 16 ft,,88,75
321,4,9:24.0,,Defensive rebound by R. McGruder,88,75
322,4,9:17.0,,J. Johnson misses 3-pt jump shot from 24 ft,88,75
323,4,9:16.0,Defensive rebound by K. Olynyk,,88,75
324,4,9:00.0,K. Olynyk makes 2-pt layup from 2 ft (assist by M. Smart),,90,75
325,4,8:44.0,,Shooting foul by K. Olynyk (drawn by G. Dragić),90,75
326,4,8:44.0,Official timeout,,90,75
327,4,8:44.0,,G. Dragić makes free throw 1 of 2,90,76
328,4,8:44.0,,H. Whiteside enters the game for L. Babbitt,90,75
329,4,8:44.0,,G. Dragić makes free throw 2 of 2,90,77
330,4,8:20.0,Shooting foul by H. Whiteside (drawn by M. Smart),,90,77
331,4,8:20.0,M. Smart makes free throw 1 of 3,,91,77
332,4,8:20.0,M. Smart makes free throw 2 of 3,,92,77
333,4,8:20.0,M. Smart misses free throw 3 of 3,,92,77
334,4,8:20.0,T. Zeller enters the game for K. Olynyk,,92,77
335,4,8:19.0,,Defensive rebound by H. Whiteside,92,77
336,4,8:03.0,,G. Dragić misses 2-pt hook shot from 8 ft,92,77
337,4,8:02.0,,Offensive rebound by H. Whiteside,92,77
338,4,8:01.0,,Personal foul by T. Zeller (drawn by H. Whiteside),92,77
339,4,7:50.0,,W. Ellington makes 2-pt jump shot from 20 ft (assist by G. Dragić),92,79
340,4,7:35.0,M. Smart makes 2-pt jump shot from 8 ft,,94,79
341,4,7:22.0,,G. Dragić makes 2-pt jump shot from 3 ft,94,81
342,4,6:59.0,T. Rozier misses 3-pt jump shot from 26 ft,,94,81
343,4,6:58.0,,Defensive rebound by J. Johnson,94,81
344,4,6:50.0,,G. Dragić misses 3-pt jump shot from 23 ft,94,81
345,4,6:49.0,Defensive rebound by J. Jerebko,,94,81
346,4,6:39.0,M. Smart misses 3-pt jump shot from 25 ft,,94,81
347,4,6:38.0,,Defensive rebound by J. Johnson,94,81
348,4,6:33.0,,Turnover by R. McGruder (offensive foul),94,81
349,4,6:33.0,Offensive charge foul by R. McGruder (drawn by M. Smart),,94,81
350,4,6:33.0,J. Crowder enters the game for J. Jerebko,,94,81
351,4,6:33.0,I. Thomas enters the game for T. Rozier,,94,81
352,4,6:22.0,I. Thomas misses 2-pt layup from 2 ft,,94,81
353,4,6:21.0,,Defensive rebound by H. Whiteside,94,81
354,4,6:14.0,,J. Johnson misses 3-pt jump shot from 25 ft,94,81
355,4,6:13.0,Defensive rebound by T. Zeller,,94,81
356,4,6:13.0,Personal foul by J. Johnson (drawn by T. Zeller),,94,81
357,4,6:06.0,J. Crowder makes 2-pt dunk at rim (assist by I. Thomas),,96,81
358,4,6:06.0,,Miami full timeout,96,81
359,4,6:06.0,,J. Richardson enters the game for J. Johnson,96,81
360,4,5:51.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),96,83
361,4,5:33.0,A. Bradley makes 2-pt jump shot from 20 ft (assist by T. Zeller),,98,83
362,4,5:12.0,,R. McGruder misses 2-pt jump shot from 6 ft (block by T. Zeller),98,83
363,4,5:11.0,,Offensive rebound by R. McGruder,98,83
364,4,5:09.0,,G. Dragić misses 2-pt jump shot from 12 ft,98,83
365,4,5:08.0,,Offensive rebound by H. Whiteside,98,83
366,4,5:08.0,,Personal foul by A. Bradley (drawn by H. Whiteside),98,83
367,4,5:00.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),98,86
368,4,4:43.0,A. Bradley misses 2-pt layup from 2 ft,,98,86
369,4,4:42.0,,Defensive rebound by H. Whiteside,98,86
370,4,4:34.0,,Offensive foul by J. Richardson (drawn by J. Crowder),98,86
371,4,4:34.0,,Turnover by J. Richardson (offensive foul),98,86
372,4,4:21.0,J. Crowder misses 2-pt jump shot from 18 ft,,98,86
373,4,4:20.0,,Defensive rebound by H. Whiteside,98,86
374,4,4:11.0,,W. Ellington misses 3-pt jump shot from 25 ft,98,86
375,4,4:10.0,Defensive rebound by A. Bradley,,98,86
376,4,4:09.0,Personal foul by H. Whiteside (drawn by T. Zeller),,98,86
377,4,3:58.0,Shooting foul by W. Ellington (drawn by I. Thomas),,98,86
378,4,3:58.0,I. Thomas makes free throw 1 of 2,,99,86
379,4,3:58.0,I. Thomas makes free throw 2 of 2,,100,86
380,4,3:51.0,,H. Whiteside makes 2-pt dunk at rim (assist by G. Dragić),100,88
