,QUARTER,TIME_REMAINING,DETROIT_ACTION,GOLDEN STATE_ACTION,DETROIT_SCORE,GOLDEN STATE_SCORE
382,4,5:49.0,,A. Varejão enters the game for D. West,92,113
383,4,5:29.0,T. Harris misses 2-pt jump shot from 17 ft,,92,113
384,4,5:29.0,,Defensive rebound by I. Clark,92,113
385,4,5:17.0,,S. Livingston makes 2-pt jump shot from 14 ft,92,115
386,4,5:02.0,B. Marjanović misses 2-pt hook shot from 6 ft,,92,115
387,4,5:01.0,Offensive rebound by B. Marjanović,,92,115
388,4,5:01.0,B. Marjanović makes 2-pt layup from 1 ft,,94,115
389,4,4:48.0,,A. Varejão misses 2-pt jump shot from 3 ft,94,115
390,4,4:47.0,Defensive rebound by B. Marjanović,,94,115
391,4,4:40.0,Shooting foul by A. Varejão (drawn by B. Udrih),,94,115
392,4,4:40.0,B. Udrih makes free throw 1 of 2,,95,115
393,4,4:40.0,A. Baynes enters the game for B. Marjanović,,95,115
394,4,4:40.0,H. Ellenson enters the game for T. Harris,,95,115
395,4,4:40.0,B. Udrih makes free throw 2 of 2,,96,115
396,4,4:29.0,,K. Durant makes 3-pt jump shot from 25 ft (assist by I. Clark),96,118
397,4,4:08.0,A. Baynes makes 2-pt jump shot from 12 ft (assist by S. Johnson),,98,118
398,4,3:58.0,,S. Livingston makes 2-pt jump shot from 11 ft,98,120
399,4,3:47.0,B. Udrih misses 3-pt jump shot from 29 ft,,98,120
400,4,3:46.0,,Defensive rebound by I. Clark,98,120
401,4,3:38.0,,Shooting foul by A. Baynes (drawn by A. Varejão),98,120
402,4,3:38.0,,A. Varejão makes 2-pt layup from 2 ft (assist by K. Durant),98,122
403,4,3:38.0,,A. Varejão misses free throw 1 of 1,98,122
404,4,3:38.0,,K. Looney enters the game for K. Durant,98,122
405,4,3:38.0,I. Smith enters the game for S. Johnson,,98,122
406,4,3:38.0,,P. McCaw enters the game for K. Thompson,98,122
407,4,3:36.0,Defensive rebound by H. Ellenson,,98,122
408,4,3:24.0,D. Hilliard makes 2-pt jump shot from 18 ft,,100,122
409,4,3:01.0,,Turnover by P. McCaw (lost ball; steal by B. Udrih),100,122
410,4,2:55.0,D. Hilliard misses 3-pt jump shot from 27 ft,,100,122
411,4,2:54.0,,Defensive rebound by K. Looney,100,122
412,4,2:42.0,,I. Clark misses 2-pt jump shot from 11 ft,100,122
413,4,2:41.0,Defensive rebound by A. Baynes,,100,122
414,4,2:38.0,,Violation by S. Livingston (def goaltending),100,122
415,4,2:38.0,B. Udrih makes 2-pt layup from 2 ft,,102,122
416,4,2:38.0,,Violation by Team (jump ball),102,122
417,4,2:22.0,,I. Clark makes 2-pt jump shot from 13 ft (assist by S. Livingston),102,124
418,4,2:11.0,Turnover by H. Ellenson (bad pass; steal by K. Looney),,102,124
419,4,1:56.0,,S. Livingston misses 2-pt jump shot from 10 ft,102,124
420,4,1:55.0,Defensive rebound by H. Ellenson,,102,124
421,4,1:49.0,B. Udrih misses 3-pt jump shot from 26 ft,,102,124
422,4,1:48.0,,Defensive rebound by A. Varejão,102,124
423,4,1:30.0,,Personal block foul by A. Baynes (drawn by I. Clark),102,124
424,4,1:30.0,Detroit full timeout,,102,124
425,4,1:30.0,,I. Clark makes free throw 1 of 2,102,125
426,4,1:30.0,,I. Clark misses free throw 2 of 2,102,125
427,4,1:28.0,Defensive rebound by A. Baynes,,102,125
428,4,1:17.0,H. Ellenson makes 3-pt jump shot from 26 ft (assist by B. Udrih),,105,125
429,4,1:05.0,,Turnover by P. McCaw (bad pass),105,125
430,4,0:55.0,A. Baynes makes 2-pt dunk at rim (assist by B. Udrih),,107,125
431,4,0:40.0,,K. Looney makes 2-pt dunk at rim (assist by A. Varejão),107,127
432,4,0:28.0,I. Smith misses 3-pt jump shot from 24 ft,,107,127
433,4,0:28.0,,Defensive rebound by K. Looney,107,127
434,4,0:08.0,,Turnover by A. Varejão (bad pass; steal by A. Baynes),107,127
