,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,SAN ANTONIO_ACTION,LA CLIPPERS_SCORE,SAN ANTONIO_SCORE
62,1,4:46.0,Defensive rebound by C. Paul,,15,13
63,1,4:33.0,B. Griffin misses 2-pt hook shot from 4 ft,,15,13
64,1,4:31.0,,Defensive rebound by P. Gasol,15,13
65,1,4:24.0,,K. Leonard makes 2-pt layup from 2 ft,15,15
66,1,4:15.0,LA Clippers full timeout,,15,15
67,1,4:15.0,,P. Mills enters the game for K. Anderson,15,15
68,1,4:07.0,J. Redick misses 3-pt jump shot from 26 ft,,15,15
69,1,4:05.0,,Defensive rebound by M. Ginóbili,15,15
70,1,3:55.0,,K. Leonard misses 2-pt jump shot from 12 ft (block by J. Redick),15,15
71,1,3:54.0,Defensive rebound by L. Mbah a Moute,,15,15
72,1,3:51.0,L. Mbah a Moute misses 2-pt jump shot from 17 ft,,15,15
73,1,3:47.0,,Defensive rebound by P. Gasol,15,15
74,1,3:30.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by K. Leonard),15,17
75,1,3:16.0,B. Griffin makes 2-pt jump shot from 21 ft (assist by C. Paul),,17,17
76,1,2:59.0,,M. Ginóbili misses 2-pt jump shot from 13 ft,17,17
77,1,2:58.0,Defensive rebound by D. Jordan,,17,17
78,1,2:52.0,C. Paul makes 2-pt jump shot from 20 ft,,19,17
79,1,2:32.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by K. Leonard),19,19
80,1,2:16.0,B. Griffin misses 3-pt jump shot from 26 ft,,19,19
81,1,2:15.0,Offensive rebound by D. Jordan,,19,19
82,1,2:14.0,Shooting block foul by P. Gasol (drawn by D. Jordan),,19,19
83,1,2:14.0,D. Jordan makes free throw 1 of 2,,20,19
84,1,2:14.0,D. Jordan misses free throw 2 of 2,,20,19
85,1,2:14.0,,K. Anderson enters the game for K. Leonard,20,19
86,1,2:14.0,J. Crawford enters the game for J. Redick,,20,19
87,1,2:14.0,R. Felton enters the game for C. Paul,,20,19
88,1,2:13.0,,Defensive rebound by P. Gasol,20,19
89,1,1:50.0,,L. Aldridge makes 2-pt jump shot from 15 ft,20,21
90,1,1:37.0,Personal foul by M. Ginóbili (drawn by B. Griffin),,20,21
91,1,1:37.0,W. Johnson enters the game for L. Mbah a Moute,,20,21
92,1,1:37.0,M. Speights enters the game for D. Jordan,,20,21
93,1,1:30.0,R. Felton misses 2-pt jump shot from 12 ft,,20,21
94,1,1:28.0,,Defensive rebound by P. Mills,20,21
95,1,1:16.0,,L. Aldridge makes 2-pt layup from 2 ft,20,23
96,1,0:55.0,W. Johnson misses 2-pt jump shot from 20 ft,,20,23
97,1,0:54.0,,Defensive rebound by M. Ginóbili,20,23
98,1,0:30.0,,P. Mills misses 3-pt jump shot from 26 ft,20,23
99,1,0:29.0,Defensive rebound by R. Felton,,20,23
100,1,0:25.0,M. Speights makes 2-pt dunk at rim (assist by R. Felton),,22,23
101,1,0:02.0,,L. Aldridge misses 3-pt jump shot from 23 ft,22,23
102,1,0:00.0,Defensive rebound by W. Johnson,,22,23
103,2,11:43.0,J. Crawford makes 3-pt jump shot from 25 ft (assist by M. Speights),,25,23
104,2,11:28.0,,D. Lee misses 2-pt jump shot from 14 ft,25,23
105,2,11:27.0,Defensive rebound by P. Pierce,,25,23
106,2,11:10.0,J. Crawford misses 3-pt jump shot from 25 ft,,25,23
107,2,11:09.0,,Defensive rebound by K. Anderson,25,23
108,2,11:03.0,,P. Gasol makes 3-pt jump shot from 24 ft (assist by K. Anderson),25,26
109,2,10:41.0,R. Felton makes 2-pt layup from 1 ft,,27,26
110,2,10:22.0,,M. Ginóbili misses 2-pt jump shot from 5 ft (block by W. Johnson),27,26
111,2,10:20.0,Defensive rebound by W. Johnson,,27,26
112,2,10:15.0,P. Pierce misses 3-pt jump shot from 25 ft,,27,26
113,2,10:13.0,,Defensive rebound by K. Anderson,27,26
114,2,10:00.0,,P. Gasol misses 2-pt hook shot from 6 ft,27,26
115,2,9:59.0,Defensive rebound by M. Speights,,27,26
116,2,9:47.0,J. Crawford makes 2-pt jump shot from 4 ft,,29,26
117,2,9:47.0,,San Antonio full timeout,29,26
118,2,9:47.0,,J. Simmons enters the game for M. Ginóbili,29,26
119,2,9:24.0,,J. Simmons misses 3-pt jump shot from 27 ft (block by W. Johnson),29,26
120,2,9:23.0,,Offensive rebound by K. Anderson,29,26
121,2,9:23.0,,Turnover by Team (shot clock),29,26
122,2,9:05.0,J. Crawford misses 2-pt jump shot from 17 ft,,29,26
123,2,9:04.0,,Defensive rebound by P. Mills,29,26
124,2,8:52.0,,Shooting foul by P. Pierce (drawn by P. Gasol),29,26
125,2,8:52.0,,P. Gasol makes free throw 1 of 2,29,27
126,2,8:52.0,,K. Leonard enters the game for K. Anderson,29,27
127,2,8:52.0,,T. Parker enters the game for P. Mills,29,27
128,2,8:52.0,,P. Gasol makes free throw 2 of 2,29,28
129,2,8:41.0,R. Felton makes 2-pt jump shot from 20 ft,,31,28
130,2,8:20.0,,K. Leonard makes 2-pt jump shot from 17 ft,31,30
131,2,8:00.0,R. Felton makes 2-pt layup from 1 ft,,33,30
132,2,7:43.0,,Shooting foul by P. Pierce (drawn by P. Gasol),33,30
133,2,7:43.0,,P. Gasol makes free throw 1 of 2,33,31
134,2,7:43.0,,P. Gasol misses free throw 2 of 2,33,31
135,2,7:43.0,Defensive rebound by D. Jordan,,33,31
136,2,7:43.0,,B. Forbes enters the game for D. Lee,33,31
137,2,7:43.0,L. Mbah a Moute enters the game for W. Johnson,,33,31
138,2,7:43.0,D. Jordan enters the game for P. Pierce,,33,31
139,2,7:27.0,D. Jordan makes 2-pt dunk at rim (assist by R. Felton),,35,31
140,2,7:06.0,,J. Simmons makes 2-pt jump shot from 6 ft (assist by P. Gasol),35,33
141,2,6:45.0,D. Jordan makes 2-pt dunk at rim (assist by M. Speights),,37,33
142,2,6:28.0,,P. Gasol makes 2-pt jump shot from 5 ft (assist by J. Simmons),37,35
143,2,6:28.0,,Shooting foul by M. Speights (drawn by P. Gasol),37,35
144,2,6:28.0,,L. Aldridge enters the game for B. Forbes,37,35
145,2,6:28.0,B. Griffin enters the game for M. Speights,,37,35
146,2,6:28.0,,P. Gasol makes free throw 1 of 1,37,36
147,2,6:17.0,R. Felton misses 2-pt jump shot from 18 ft,,37,36
148,2,6:16.0,,Defensive rebound by J. Simmons,37,36
149,2,5:55.0,Official timeout,,37,36
150,2,5:55.0,J. Redick enters the game for R. Felton,,37,36
151,2,5:55.0,C. Paul enters the game for J. Crawford,,37,36
152,2,5:55.0,,D. Dedmon enters the game for P. Gasol,37,36
153,2,5:51.0,,T. Parker misses 2-pt jump shot from 19 ft,37,36
154,2,5:51.0,Defensive rebound by B. Griffin,,37,36
155,2,5:51.0,,Loose ball foul by L. Aldridge (drawn by B. Griffin),37,36
156,2,5:32.0,B. Griffin misses 2-pt jump shot from 21 ft,,37,36
157,2,5:31.0,Offensive rebound by Team,,37,36
158,2,5:23.0,D. Jordan makes 2-pt dunk at rim (assist by C. Paul),,39,36
159,2,5:03.0,,K. Leonard makes 2-pt hook shot from 4 ft,39,38
160,2,4:40.0,B. Griffin misses 2-pt jump shot from 21 ft,,39,38
161,2,4:39.0,,Defensive rebound by D. Dedmon,39,38
162,2,4:29.0,,L. Aldridge makes 2-pt hook shot from 9 ft,39,40
163,2,4:19.0,Personal foul by T. Parker (drawn by C. Paul),,39,40
164,2,4:19.0,,M. Ginóbili enters the game for J. Simmons,39,40
165,2,4:08.0,J. Redick makes 3-pt jump shot from 24 ft (assist by C. Paul),,42,40
166,2,3:50.0,,K. Leonard misses 3-pt jump shot from 25 ft,42,40
167,2,3:49.0,Defensive rebound by D. Jordan,,42,40
168,2,3:42.0,C. Paul misses 3-pt jump shot from 25 ft,,42,40
169,2,3:42.0,,Defensive rebound by Team,42,40
170,2,3:42.0,Loose ball foul by D. Jordan (drawn by D. Dedmon),,42,40
171,2,3:42.0,,P. Mills enters the game for T. Parker,42,40
172,2,3:24.0,,L. Aldridge misses 2-pt jump shot from 15 ft,42,40
173,2,3:23.0,Defensive rebound by D. Jordan,,42,40
174,2,3:08.0,C. Paul makes 2-pt jump shot from 19 ft,,44,40
175,2,2:53.0,LA Clippers full timeout,,44,40
176,2,2:43.0,,K. Leonard misses 2-pt jump shot from 18 ft,44,40
177,2,2:42.0,Defensive rebound by C. Paul,,44,40
178,2,2:30.0,J. Redick misses 3-pt jump shot from 25 ft,,44,40
179,2,2:30.0,,Defensive rebound by Team,44,40
180,2,2:30.0,,P. Gasol enters the game for D. Dedmon,44,40
181,2,2:14.0,,Shooting foul by C. Paul (drawn by K. Leonard),44,40
182,2,2:14.0,,K. Leonard makes free throw 1 of 2,44,41
183,2,2:14.0,,K. Leonard misses free throw 2 of 2,44,41
184,2,2:13.0,Defensive rebound by D. Jordan,,44,41
185,2,1:59.0,B. Griffin makes 2-pt dunk at rim (assist by C. Paul),,46,41
186,2,1:46.0,,P. Gasol misses 2-pt jump shot from 15 ft,46,41
187,2,1:45.0,Defensive rebound by D. Jordan,,46,41
188,2,1:34.0,C. Paul makes 2-pt jump shot from 12 ft,,48,41
189,2,1:23.0,,P. Gasol misses 3-pt jump shot from 26 ft,48,41
190,2,1:22.0,Defensive rebound by B. Griffin,,48,41
191,2,1:17.0,D. Jordan makes 2-pt layup from 1 ft (assist by C. Paul),,50,41
192,2,1:15.0,,San Antonio full timeout,50,41
193,2,1:00.0,,M. Ginóbili misses 2-pt layup from 2 ft,50,41
194,2,1:00.0,Defensive rebound by B. Griffin,,50,41
195,2,0:52.0,C. Paul makes 2-pt jump shot from 12 ft,,52,41
196,2,0:39.0,,L. Aldridge makes 2-pt jump shot from 9 ft,52,43
197,2,0:32.0,B. Griffin misses 3-pt jump shot from 26 ft,,52,43
198,2,0:31.0,,Defensive rebound by L. Aldridge,52,43
199,2,0:06.0,,K. Leonard misses 3-pt jump shot from 26 ft,52,43
200,2,0:05.0,Defensive rebound by C. Paul,,52,43
201,2,0:00.0,C. Paul misses 3-pt jump shot from 25 ft,,52,43
202,2,0:00.0,Offensive rebound by Team,,52,43
203,3,11:48.0,LA Clippers full timeout,,52,43
204,3,11:40.0,C. Paul makes 2-pt jump shot from 18 ft,,54,43
205,3,11:28.0,,J. Simmons makes 2-pt dunk at rim (assist by D. Dedmon),54,45
206,3,11:09.0,Personal foul by K. Leonard (drawn by B. Griffin),,54,45
207,3,11:09.0,,P. Mills enters the game for T. Parker,54,45
208,3,10:59.0,L. Mbah a Moute makes 2-pt jump shot from 20 ft (assist by C. Paul),,56,45
209,3,10:40.0,,J. Simmons misses 2-pt jump shot from 19 ft,56,45
210,3,10:39.0,Defensive rebound by C. Paul,,56,45
211,3,10:31.0,J. Redick makes 3-pt jump shot from 25 ft (assist by C. Paul),,59,45
212,3,10:14.0,,K. Leonard makes 3-pt jump shot from 25 ft (assist by J. Simmons),59,48
213,3,10:05.0,C. Paul misses 2-pt jump shot from 18 ft,,59,48
214,3,10:03.0,,Defensive rebound by D. Dedmon,59,48
215,3,9:53.0,,K. Leonard makes 2-pt jump shot from 15 ft,59,50
216,3,9:34.0,Shooting foul by D. Dedmon (drawn by L. Mbah a Moute),,59,50
217,3,9:34.0,L. Mbah a Moute misses free throw 1 of 2,,59,50
218,3,9:34.0,Offensive rebound by Team,,59,50
219,3,9:34.0,L. Mbah a Moute makes free throw 2 of 2,,60,50
220,3,9:13.0,,Turnover by K. Leonard (step out of bounds),60,50
221,3,9:09.0,Personal foul by L. Aldridge (drawn by C. Paul),,60,50
222,3,8:59.0,J. Redick misses 2-pt jump shot from 14 ft,,60,50
223,3,8:58.0,,Defensive rebound by D. Dedmon,60,50
224,3,8:47.0,,K. Leonard makes 3-pt jump shot from 26 ft,60,53
225,3,8:46.0,LA Clippers full timeout,,60,53
226,3,8:22.0,Turnover by Team (shot clock),,60,53
227,3,8:06.0,,L. Aldridge makes 2-pt jump shot from 12 ft,60,55
228,3,7:53.0,B. Griffin makes 2-pt hook shot from 3 ft,,62,55
229,3,7:44.0,,Turnover by P. Mills (bad pass; steal by C. Paul),62,55
230,3,7:42.0,Turnover by J. Redick (bad pass; steal by P. Mills),,62,55
231,3,7:31.0,,P. Mills misses 2-pt jump shot from 21 ft,62,55
232,3,7:28.0,,Offensive rebound by D. Dedmon,62,55
233,3,7:28.0,,D. Dedmon misses 2-pt layup from 1 ft,62,55
234,3,7:27.0,Defensive rebound by D. Jordan,,62,55
235,3,7:22.0,B. Griffin misses 2-pt jump shot from 7 ft (block by L. Aldridge),,62,55
236,3,7:22.0,,Defensive rebound by J. Simmons,62,55
237,3,7:10.0,,Turnover by K. Leonard (lost ball; steal by L. Mbah a Moute),62,55
238,3,7:10.0,Personal foul by J. Simmons,,62,55
239,3,7:10.0,W. Johnson enters the game for L. Mbah a Moute,,62,55
240,3,7:00.0,C. Paul makes 2-pt jump shot from 19 ft,,64,55
241,3,6:40.0,,L. Aldridge misses 2-pt layup from 2 ft,64,55
242,3,6:36.0,Defensive rebound by D. Jordan,,64,55
243,3,6:26.0,J. Redick misses 2-pt jump shot from 18 ft,,64,55
244,3,6:24.0,,Defensive rebound by P. Mills,64,55
245,3,6:19.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by J. Simmons),64,58
246,3,6:07.0,Personal foul by D. Dedmon (drawn by B. Griffin),,64,58
247,3,6:07.0,B. Griffin makes free throw 1 of 2,,65,58
248,3,6:07.0,,P. Gasol enters the game for D. Dedmon,65,58
249,3,6:07.0,L. Mbah a Moute enters the game for W. Johnson,,65,58
250,3,6:07.0,B. Griffin makes free throw 2 of 2,,66,58
251,3,5:49.0,,Shooting foul by B. Griffin (drawn by K. Leonard),66,58
252,3,5:49.0,,K. Leonard makes free throw 1 of 2,66,59
253,3,5:49.0,,K. Leonard makes free throw 2 of 2,66,60
254,3,5:30.0,Turnover by C. Paul (bad pass),,66,60
255,3,5:09.0,,Personal foul by L. Mbah a Moute (drawn by K. Leonard),66,60
256,3,4:57.0,,Turnover by L. Aldridge (lost ball; steal by D. Jordan),66,60
257,3,4:50.0,C. Paul makes 2-pt layup from 3 ft (assist by L. Mbah a Moute),,68,60
258,3,4:50.0,,San Antonio full timeout,68,60
259,3,4:50.0,,M. Ginóbili enters the game for J. Simmons,68,60
260,3,4:38.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by K. Leonard),68,63
261,3,4:21.0,Turnover by B. Griffin (bad pass; steal by L. Aldridge),,68,63
262,3,4:15.0,,P. Mills misses 2-pt layup from 4 ft (block by C. Paul),68,63
263,3,4:15.0,Defensive rebound by Team,,68,63
264,3,4:10.0,C. Paul misses 2-pt layup from 3 ft,,68,63
265,3,4:08.0,,Defensive rebound by P. Gasol,68,63
266,3,4:01.0,,M. Ginóbili makes 3-pt jump shot from 26 ft (assist by P. Mills),68,66
267,3,3:36.0,L. Mbah a Moute makes 2-pt layup from 2 ft,,70,66
268,3,3:10.0,,Turnover by K. Leonard (bad pass),70,66
269,3,3:10.0,J. Crawford enters the game for J. Redick,,70,66
270,3,3:10.0,R. Felton enters the game for C. Paul,,70,66
271,3,2:59.0,Shooting foul by P. Gasol (drawn by B. Griffin),,70,66
272,3,2:59.0,B. Griffin makes free throw 1 of 2,,71,66
273,3,2:59.0,,T. Parker enters the game for P. Mills,71,66
274,3,2:59.0,B. Griffin makes free throw 2 of 2,,72,66
275,3,2:43.0,,Personal foul by B. Griffin (drawn by K. Leonard),72,66
276,3,2:36.0,,K. Leonard misses 3-pt jump shot from 23 ft,72,66
277,3,2:36.0,,Offensive rebound by Team,72,66
278,3,2:36.0,Loose ball foul by R. Felton (drawn by P. Gasol),,72,66
279,3,2:28.0,,K. Leonard makes 2-pt jump shot from 15 ft,72,68
280,3,2:08.0,B. Griffin misses 2-pt layup from 2 ft (block by P. Gasol),,72,68
281,3,2:06.0,Offensive rebound by D. Jordan,,72,68
282,3,2:05.0,D. Jordan makes 2-pt layup from 2 ft,,74,68
283,3,1:42.0,,P. Gasol misses 3-pt jump shot from 23 ft,74,68
284,3,1:41.0,Defensive rebound by D. Jordan,,74,68
285,3,1:34.0,J. Crawford makes 2-pt jump shot from 11 ft,,76,68
286,3,1:14.0,,Offensive foul by L. Aldridge (drawn by R. Felton),76,68
287,3,1:14.0,,Turnover by L. Aldridge (offensive foul),76,68
288,3,1:14.0,,K. Anderson enters the game for K. Leonard,76,68
289,3,1:14.0,M. Speights enters the game for D. Jordan,,76,68
290,3,1:00.0,B. Griffin makes 2-pt jump shot from 17 ft,,78,68
291,3,0:51.0,,T. Parker misses 2-pt jump shot from 6 ft,78,68
292,3,0:50.0,Defensive rebound by B. Griffin,,78,68
293,3,0:44.0,L. Mbah a Moute makes 2-pt layup from 1 ft (assist by J. Crawford),,80,68
294,3,0:33.0,,P. Gasol makes 2-pt hook shot from 4 ft (assist by T. Parker),80,70
295,3,0:17.0,B. Griffin makes 2-pt dunk at rim,,82,70
296,3,0:00.0,,T. Parker misses 2-pt jump shot from 8 ft,82,70
297,3,0:00.0,,Offensive rebound by Team,82,70
298,4,11:47.0,,D. Lee makes 2-pt dunk at rim (assist by M. Ginóbili),82,72
299,4,11:25.0,W. Johnson misses 3-pt jump shot from 24 ft,,82,72
300,4,11:23.0,Offensive rebound by M. Speights,,82,72
301,4,11:16.0,J. Crawford misses 2-pt jump shot from 15 ft,,82,72
302,4,11:15.0,,Defensive rebound by K. Anderson,82,72
303,4,11:03.0,,P. Gasol makes 2-pt layup from 2 ft (assist by M. Ginóbili),82,74
304,4,10:39.0,M. Speights makes 3-pt jump shot from 24 ft (assist by P. Pierce),,85,74
305,4,10:26.0,,Turnover by M. Ginóbili (bad pass),85,74
306,4,10:11.0,Turnover by W. Johnson (lost ball),,85,74
307,4,9:57.0,,Turnover by K. Anderson (lost ball; steal by R. Felton),85,74
308,4,9:54.0,Personal foul by T. Parker (drawn by J. Crawford),,85,74
309,4,9:51.0,M. Speights misses 3-pt jump shot from 24 ft,,85,74
310,4,9:49.0,,Defensive rebound by M. Ginóbili,85,74
311,4,9:41.0,Offensive charge foul by M. Ginóbili (drawn by M. Speights),,85,74
312,4,9:41.0,,Turnover by M. Ginóbili (offensive foul),85,74
313,4,9:41.0,,J. Simmons enters the game for M. Ginóbili,85,74
314,4,9:25.0,J. Crawford makes 2-pt layup from 1 ft,,87,74
315,4,9:15.0,,Turnover by K. Anderson (bad pass; steal by M. Speights),87,74
316,4,9:09.0,W. Johnson misses 3-pt jump shot from 24 ft,,87,74
317,4,9:07.0,,Defensive rebound by P. Gasol,87,74
318,4,8:54.0,,D. Lee makes 2-pt hook shot from 7 ft,87,76
319,4,8:34.0,Shooting foul by K. Anderson (drawn by J. Crawford),,87,76
320,4,8:34.0,Official timeout,,87,76
321,4,8:34.0,J. Crawford makes free throw 1 of 2,,88,76
322,4,8:34.0,D. Jordan enters the game for P. Pierce,,87,76
323,4,8:34.0,,B. Forbes enters the game for P. Gasol,87,76
324,4,8:34.0,J. Crawford misses free throw 2 of 2,,88,76
325,4,8:34.0,,Defensive rebound by J. Simmons,88,76
326,4,8:06.0,,K. Anderson misses 3-pt jump shot from 24 ft,88,76
327,4,8:05.0,Defensive rebound by W. Johnson,,88,76
328,4,7:51.0,J. Crawford misses 2-pt jump shot from 7 ft,,88,76
329,4,7:47.0,Offensive rebound by D. Jordan,,88,76
330,4,7:47.0,D. Jordan makes 2-pt layup from 1 ft,,90,76
331,4,7:34.0,,D. Lee misses 2-pt layup from 4 ft (block by M. Speights),90,76
332,4,7:34.0,,Offensive rebound by Team,90,76
333,4,7:29.0,,Shooting block foul by M. Speights (drawn by J. Simmons),90,76
334,4,7:29.0,,J. Simmons makes free throw 1 of 2,90,77
335,4,7:29.0,,L. Aldridge enters the game for K. Anderson,90,77
336,4,7:29.0,,K. Leonard enters the game for B. Forbes,90,77
337,4,7:29.0,L. Mbah a Moute enters the game for W. Johnson,,90,77
338,4,7:29.0,,J. Simmons makes free throw 2 of 2,90,78
339,4,7:13.0,M. Speights misses 3-pt jump shot from 25 ft,,90,78
340,4,7:12.0,,Defensive rebound by K. Leonard,90,78
341,4,7:07.0,,Personal foul by J. Crawford (drawn by K. Leonard),90,78
342,4,7:07.0,C. Paul enters the game for R. Felton,,90,78
343,4,7:07.0,B. Griffin enters the game for M. Speights,,90,78
344,4,7:07.0,,P. Mills enters the game for T. Parker,90,78
345,4,7:02.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by P. Mills),90,80
346,4,6:39.0,J. Crawford makes 2-pt jump shot from 8 ft,,92,80
347,4,6:25.0,,K. Leonard makes 3-pt jump shot from 24 ft (assist by J. Simmons),92,83
348,4,6:02.0,J. Crawford misses 2-pt jump shot from 16 ft,,92,83
349,4,6:01.0,,Defensive rebound by J. Simmons,92,83
350,4,5:55.0,,Personal foul by J. Crawford (drawn by J. Simmons),92,83
351,4,5:55.0,,San Antonio full timeout,92,83
352,4,5:33.0,,K. Leonard misses 2-pt jump shot from 12 ft,92,83
353,4,5:32.0,Defensive rebound by C. Paul,,92,83
354,4,5:27.0,L. Mbah a Moute misses 2-pt layup from 2 ft,,92,83
355,4,5:24.0,,Defensive rebound by K. Leonard,92,83
356,4,5:17.0,,K. Leonard misses 2-pt hook shot from 7 ft,92,83
357,4,5:15.0,Defensive rebound by B. Griffin,,92,83
358,4,5:00.0,B. Griffin makes 2-pt jump shot from 17 ft,,94,83
359,4,4:39.0,,D. Lee makes 2-pt dunk at rim (assist by K. Leonard),94,85
360,4,4:23.0,L. Mbah a Moute makes 2-pt layup from 2 ft (assist by B. Griffin),,96,85
361,4,4:02.0,,L. Aldridge misses 2-pt jump shot from 12 ft,96,85
362,4,4:01.0,Defensive rebound by D. Jordan,,96,85
363,4,3:50.0,Turnover by C. Paul (lost ball; steal by K. Leonard),,96,85
364,4,3:45.0,,D. Lee misses 2-pt layup from 3 ft (block by B. Griffin),96,85
365,4,3:45.0,,Offensive rebound by Team,96,85
366,4,3:45.0,LA Clippers full timeout,,96,85
367,4,3:45.0,,M. Ginóbili enters the game for J. Simmons,96,85
368,4,3:45.0,,P. Gasol enters the game for D. Lee,96,85
369,4,3:42.0,,P. Mills misses 3-pt jump shot from 23 ft,96,85
370,4,3:41.0,,Offensive rebound by P. Gasol,96,85
371,4,3:33.0,,Turnover by M. Ginóbili (bad pass; steal by C. Paul),96,85
372,4,3:26.0,B. Griffin makes 2-pt layup from 2 ft (assist by J. Crawford),,98,85
373,4,3:12.0,,P. Mills misses 2-pt jump shot from 18 ft,98,85
374,4,3:11.0,Defensive rebound by C. Paul,,98,85
375,4,2:56.0,B. Griffin misses 2-pt jump shot from 19 ft,,98,85
376,4,2:55.0,,Defensive rebound by M. Ginóbili,98,85
377,4,2:42.0,,L. Aldridge misses 2-pt jump shot from 8 ft,98,85
378,4,2:41.0,Defensive rebound by D. Jordan,,98,85
379,4,2:20.0,B. Griffin misses 3-pt jump shot from 24 ft,,98,85
380,4,2:18.0,,Defensive rebound by L. Aldridge,98,85
