,QUARTER,TIME_REMAINING,UTAH_ACTION,DETROIT_ACTION,UTAH_SCORE,DETROIT_SCORE
83,1,0:02.0,,S. Johnson enters the game for K. Caldwell-Pope,28,18
84,1,0:02.0,,J. Leuer enters the game for M. Morris,28,18
85,1,0:02.0,,I. Smith makes free throw 2 of 2,28,19
86,1,0:00.0,A. Burks misses 3-pt jump shot from 30 ft (block by S. Johnson),,28,19
87,1,0:00.0,Offensive rebound by Team,,28,19
88,2,11:47.0,Turnover by J. Withey (traveling),,28,19
89,2,11:35.0,,Turnover by J. Leuer (bad pass; steal by J. Ingles),28,19
90,2,11:22.0,J. Johnson makes 2-pt jump shot from 7 ft,,30,19
91,2,11:06.0,,T. Harris misses 2-pt jump shot from 6 ft,30,19
92,2,11:05.0,,Offensive rebound by A. Baynes,30,19
93,2,11:03.0,,A. Baynes makes 2-pt layup from 1 ft,30,21
94,2,10:53.0,Turnover by J. Ingles (bad pass; steal by S. Johnson),,30,21
95,2,10:47.0,,T. Harris makes 2-pt layup from 1 ft,30,23
96,2,10:29.0,J. Ingles makes 3-pt jump shot from 25 ft (assist by D. Exum),,33,23
97,2,10:16.0,,I. Smith misses 2-pt jump shot from 17 ft,33,23
98,2,10:16.0,,Offensive rebound by Team,33,23
99,2,10:16.0,Loose ball foul by J. Withey (drawn by A. Baynes),,33,23
100,2,10:16.0,,R. Jackson enters the game for I. Smith,33,23
101,2,10:07.0,,Personal foul by D. Exum (drawn by A. Baynes),33,23
102,2,9:54.0,,A. Baynes misses 2-pt jump shot from 16 ft,33,23
103,2,9:53.0,Defensive rebound by A. Burks,,33,23
104,2,9:43.0,A. Burks misses 2-pt jump shot from 5 ft (block by A. Baynes),,33,23
105,2,9:41.0,,Defensive rebound by J. Leuer,33,23
106,2,9:37.0,,S. Johnson misses 3-pt jump shot from 26 ft,33,23
107,2,9:34.0,Defensive rebound by A. Burks,,33,23
108,2,9:28.0,A. Burks makes 2-pt layup at rim (assist by D. Exum),,35,23
109,2,9:28.0,Shooting foul by S. Johnson (drawn by A. Burks),,35,23
110,2,9:28.0,A. Burks makes free throw 1 of 1,,36,23
111,2,9:16.0,,R. Jackson misses 2-pt jump shot from 8 ft,36,23
112,2,9:16.0,,Offensive rebound by A. Baynes,36,23
113,2,9:15.0,,A. Baynes misses 2-pt layup from 1 ft,36,23
114,2,9:15.0,,Offensive rebound by A. Baynes,36,23
115,2,9:14.0,,A. Baynes misses 2-pt layup from 2 ft,36,23
116,2,9:13.0,,Offensive rebound by A. Baynes,36,23
117,2,9:12.0,,A. Baynes makes 2-pt layup at rim,36,25
118,2,8:53.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by A. Burks),,39,25
119,2,8:44.0,,Detroit full timeout,39,25
120,2,8:44.0,,M. Morris enters the game for T. Harris,39,25
121,2,8:44.0,,A. Drummond enters the game for A. Baynes,39,25
122,2,8:34.0,,R. Jackson makes 2-pt jump shot from 8 ft,39,27
123,2,8:19.0,J. Johnson misses 3-pt jump shot from 27 ft,,39,27
124,2,8:18.0,,Defensive rebound by A. Drummond,39,27
125,2,8:04.0,,J. Leuer misses 2-pt jump shot from 5 ft (block by J. Johnson),39,27
126,2,8:02.0,Defensive rebound by J. Johnson,,39,27
127,2,7:55.0,D. Exum misses 2-pt layup at rim,,39,27
128,2,7:55.0,,Defensive rebound by A. Drummond,39,27
129,2,7:50.0,,Shooting foul by J. Ingles (drawn by M. Morris),39,27
130,2,7:50.0,,M. Morris makes free throw 1 of 2,39,28
131,2,7:50.0,G. Hill enters the game for D. Exum,,39,28
132,2,7:50.0,R. Gobert enters the game for A. Burks,,39,28
133,2,7:50.0,R. Hood enters the game for J. Withey,,39,28
134,2,7:50.0,,M. Morris makes free throw 2 of 2,39,29
135,2,7:34.0,R. Gobert makes 2-pt layup at rim (assist by J. Ingles),,41,29
136,2,7:06.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by R. Jackson),41,31
137,2,6:42.0,Turnover by R. Gobert (lost ball; steal by M. Morris),,41,31
138,2,6:32.0,,R. Jackson misses 2-pt jump shot from 7 ft,41,31
139,2,6:29.0,Defensive rebound by R. Hood,,41,31
140,2,6:16.0,R. Hood misses 2-pt jump shot from 15 ft,,41,31
141,2,6:16.0,,Defensive rebound by A. Drummond,41,31
142,2,6:00.0,,A. Drummond makes 2-pt jump shot from 7 ft,41,33
143,2,6:00.0,Utah full timeout,,41,33
144,2,6:00.0,B. Diaw enters the game for J. Johnson,,41,33
145,2,6:00.0,G. Hayward enters the game for R. Hood,,41,33
146,2,6:00.0,D. Exum enters the game for J. Ingles,,41,33
147,2,5:48.0,R. Gobert makes 2-pt dunk at rim (assist by D. Exum),,43,33
148,2,5:31.0,,S. Johnson misses 3-pt jump shot from 23 ft,43,33
149,2,5:31.0,Defensive rebound by D. Exum,,43,33
150,2,5:21.0,D. Exum makes 2-pt layup from 1 ft,,45,33
151,2,4:56.0,,M. Morris misses 2-pt jump shot from 21 ft,45,33
152,2,4:56.0,Defensive rebound by G. Hayward,,45,33
153,2,4:41.0,B. Diaw misses 2-pt layup at rim,,45,33
154,2,4:40.0,Offensive rebound by B. Diaw,,45,33
155,2,4:34.0,Shooting foul by A. Drummond (drawn by R. Gobert),,45,33
156,2,4:34.0,R. Gobert makes free throw 1 of 2,,46,33
157,2,4:34.0,R. Gobert misses free throw 2 of 2,,46,33
158,2,4:34.0,,A. Baynes enters the game for A. Drummond,46,33
159,2,4:34.0,,K. Caldwell-Pope enters the game for S. Johnson,46,33
160,2,4:33.0,,Defensive rebound by A. Baynes,46,33
161,2,4:16.0,,M. Morris misses 2-pt jump shot from 8 ft,46,33
162,2,4:15.0,Defensive rebound by G. Hill,,46,33
163,2,4:04.0,G. Hill misses 2-pt jump shot from 10 ft,,46,33
164,2,4:04.0,,Defensive rebound by R. Jackson,46,33
165,2,3:46.0,,J. Leuer misses 2-pt jump shot from 17 ft,46,33
166,2,3:46.0,Defensive rebound by Team,,46,33
167,2,3:46.0,,Loose ball foul by A. Baynes (drawn by R. Gobert),46,33
168,2,3:46.0,,T. Harris enters the game for J. Leuer,46,33
169,2,3:34.0,Turnover by R. Gobert (traveling),,46,33
170,2,3:20.0,,K. Caldwell-Pope misses 2-pt jump shot from 16 ft,46,33
171,2,3:20.0,Defensive rebound by Team,,46,33
172,2,3:20.0,,Loose ball foul by A. Baynes (drawn by R. Gobert),46,33
173,2,2:59.0,Shooting foul by T. Harris (drawn by G. Hill),,46,33
174,2,2:59.0,Official timeout,,46,33
175,2,2:59.0,G. Hill makes free throw 1 of 3,,47,33
176,2,2:59.0,G. Hill makes free throw 2 of 3,,48,33
177,2,2:59.0,G. Hill makes free throw 3 of 3,,49,33
178,2,2:45.0,,K. Caldwell-Pope misses 2-pt jump shot from 14 ft,49,33
179,2,2:45.0,,Offensive rebound by A. Baynes,49,33
180,2,2:42.0,,A. Baynes makes 2-pt layup at rim,49,35
181,2,2:18.0,B. Diaw misses 2-pt jump shot from 17 ft,,49,35
182,2,2:15.0,,Defensive rebound by T. Harris,49,35
183,2,2:03.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,49,35
184,2,2:02.0,Defensive rebound by R. Gobert,,49,35
185,2,1:51.0,B. Diaw makes 3-pt jump shot from 25 ft (assist by G. Hill),,52,35
186,2,1:33.0,,R. Jackson misses 2-pt jump shot from 12 ft,52,35
187,2,1:32.0,Defensive rebound by R. Gobert,,52,35
188,2,1:23.0,G. Hayward misses 2-pt jump shot from 13 ft,,52,35
189,2,1:23.0,,Defensive rebound by A. Baynes,52,35
190,2,1:17.0,,Personal foul by D. Exum (drawn by K. Caldwell-Pope),52,35
191,2,1:01.0,,M. Morris misses 2-pt layup from 1 ft (block by R. Gobert),52,35
192,2,1:00.0,Defensive rebound by G. Hill,,52,35
193,2,0:53.0,G. Hill misses 3-pt jump shot from 25 ft,,52,35
194,2,0:53.0,,Defensive rebound by T. Harris,52,35
195,2,0:39.0,,Turnover by R. Jackson (bad pass; steal by G. Hayward),52,35
196,2,0:38.0,G. Hill makes 2-pt layup at rim (assist by G. Hayward),,54,35
197,2,0:27.0,,R. Jackson misses 2-pt jump shot from 13 ft,54,35
198,2,0:26.0,Defensive rebound by D. Exum,,54,35
199,2,0:03.0,G. Hayward misses 3-pt jump shot from 27 ft,,54,35
200,2,0:01.0,,Defensive rebound by K. Caldwell-Pope,54,35
201,3,11:43.0,G. Hayward misses 2-pt jump shot from 13 ft,,54,35
202,3,11:43.0,,Defensive rebound by R. Jackson,54,35
203,3,11:27.0,,J. Leuer misses 2-pt jump shot from 20 ft,54,35
204,3,11:26.0,Defensive rebound by R. Gobert,,54,35
205,3,11:14.0,G. Hill makes 2-pt jump shot from 9 ft,,56,35
206,3,10:48.0,,M. Morris misses 2-pt jump shot from 13 ft (block by R. Gobert),56,35
207,3,10:47.0,Defensive rebound by J. Ingles,,56,35
208,3,10:36.0,J. Johnson misses 3-pt jump shot from 26 ft,,56,35
209,3,10:36.0,,Defensive rebound by M. Morris,56,35
210,3,10:29.0,,S. Johnson makes 2-pt jump shot from 17 ft,56,37
211,3,10:12.0,G. Hill misses 3-pt jump shot from 26 ft,,56,37
212,3,10:11.0,,Defensive rebound by S. Johnson,56,37
213,3,10:02.0,,R. Jackson misses 3-pt jump shot from 26 ft,56,37
214,3,10:02.0,Defensive rebound by Team,,56,37
215,3,10:02.0,,K. Caldwell-Pope enters the game for S. Johnson,56,37
216,3,9:48.0,G. Hayward misses 2-pt jump shot from 6 ft,,56,37
217,3,9:48.0,Offensive rebound by G. Hayward,,56,37
218,3,9:47.0,G. Hayward misses 2-pt layup from 1 ft,,56,37
219,3,9:45.0,Offensive rebound by G. Hayward,,56,37
220,3,9:25.0,Shooting foul by M. Morris (drawn by J. Johnson),,56,37
221,3,9:25.0,J. Johnson makes free throw 1 of 2,,57,37
222,3,9:25.0,,I. Smith enters the game for R. Jackson,57,37
223,3,9:25.0,J. Johnson makes free throw 2 of 2,,58,37
224,3,9:02.0,,A. Drummond makes 2-pt jump shot from 7 ft,58,39
225,3,8:39.0,Turnover by G. Hill (bad pass),,58,39
226,3,8:26.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,58,39
227,3,8:25.0,Defensive rebound by G. Hayward,,58,39
228,3,8:12.0,Turnover by G. Hayward (bad pass; steal by A. Drummond),,58,39
229,3,7:49.0,,M. Morris makes 2-pt layup at rim,58,41
230,3,7:29.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Hayward),,61,41
231,3,7:01.0,,M. Morris misses 2-pt jump shot from 15 ft,61,41
232,3,7:01.0,Defensive rebound by G. Hayward,,61,41
233,3,6:52.0,J. Johnson misses 2-pt jump shot from 10 ft,,61,41
234,3,6:52.0,,Defensive rebound by J. Leuer,61,41
235,3,6:41.0,,K. Caldwell-Pope makes 2-pt jump shot from 14 ft (assist by J. Leuer),61,43
236,3,6:41.0,,Shooting foul by G. Hayward (drawn by K. Caldwell-Pope),61,43
237,3,6:41.0,,K. Caldwell-Pope misses free throw 1 of 1,61,43
238,3,6:41.0,,T. Harris enters the game for J. Leuer,61,43
239,3,6:41.0,D. Exum enters the game for G. Hill,,61,43
240,3,6:41.0,A. Burks enters the game for J. Ingles,,61,43
241,3,6:40.0,Defensive rebound by J. Johnson,,61,43
242,3,6:23.0,G. Hayward makes 2-pt jump shot from 7 ft (assist by A. Burks),,63,43
243,3,6:12.0,,T. Harris misses 2-pt jump shot from 17 ft,63,43
244,3,6:12.0,,Offensive rebound by Team,63,43
245,3,6:12.0,,Personal foul by D. Exum (drawn by M. Morris),63,43
246,3,5:56.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by M. Morris),63,45
247,3,5:45.0,G. Hayward makes 2-pt jump shot from 8 ft,,65,45
248,3,5:45.0,Shooting foul by A. Drummond (drawn by G. Hayward),,65,45
249,3,5:45.0,,Detroit full timeout,65,45
250,3,5:45.0,,S. Johnson enters the game for M. Morris,65,45
251,3,5:45.0,B. Diaw enters the game for J. Johnson,,65,45
252,3,5:45.0,G. Hayward makes free throw 1 of 1,,66,45
253,3,5:25.0,,T. Harris makes 2-pt jump shot from 8 ft,66,47
254,3,5:15.0,Personal foul by S. Johnson (drawn by G. Hayward),,66,47
255,3,5:15.0,Personal foul by S. Johnson (drawn by G. Hayward),,66,47
256,3,5:08.0,G. Hayward makes 2-pt layup at rim (assist by B. Diaw),,68,47
257,3,5:02.0,,Detroit full timeout,68,47
258,3,5:02.0,,A. Baynes enters the game for A. Drummond,68,47
259,3,4:54.0,,T. Harris makes 2-pt dunk at rim (assist by I. Smith),68,49
260,3,4:36.0,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),,70,49
261,3,4:36.0,Shooting foul by T. Harris (drawn by R. Gobert),,70,49
262,3,4:36.0,R. Gobert misses free throw 1 of 1,,70,49
263,3,4:35.0,,Defensive rebound by A. Baynes,70,49
264,3,4:16.0,,S. Johnson misses 2-pt jump shot from 17 ft,70,49
265,3,4:16.0,Defensive rebound by A. Burks,,70,49
266,3,4:06.0,A. Burks makes 2-pt jump shot from 9 ft,,72,49
267,3,3:50.0,,I. Smith makes 2-pt jump shot from 15 ft,72,51
268,3,3:28.0,B. Diaw misses 2-pt jump shot from 13 ft,,72,51
269,3,3:27.0,,Defensive rebound by I. Smith,72,51
270,3,3:21.0,,I. Smith misses 2-pt layup from 1 ft,72,51
271,3,3:20.0,Defensive rebound by R. Gobert,,72,51
272,3,3:12.0,Turnover by D. Exum (bad pass; steal by T. Harris),,72,51
273,3,3:03.0,,A. Baynes makes 2-pt dunk at rim (assist by S. Johnson),72,53
274,3,2:57.0,Utah full timeout,,72,53
275,3,2:57.0,J. Ingles enters the game for G. Hayward,,72,53
276,3,2:57.0,G. Hill enters the game for D. Exum,,72,53
277,3,2:57.0,,R. Bullock enters the game for K. Caldwell-Pope,72,53
278,3,2:57.0,,M. Morris enters the game for S. Johnson,72,53
279,3,2:49.0,R. Gobert misses 2-pt layup at rim,,72,53
280,3,2:48.0,,Defensive rebound by T. Harris,72,53
281,3,2:41.0,,A. Baynes makes 2-pt jump shot from 12 ft (assist by I. Smith),72,55
282,3,2:24.0,Turnover by G. Hill (bad pass),,72,55
283,3,2:07.0,,M. Morris makes 2-pt jump shot from 17 ft,72,57
284,3,2:04.0,Personal foul by I. Smith (drawn by G. Hill),,72,57
285,3,2:04.0,G. Hill makes free throw 1 of 2,,73,57
286,3,2:04.0,J. Withey enters the game for R. Gobert,,72,57
287,3,2:04.0,,J. Leuer enters the game for M. Morris,72,57
288,3,2:04.0,G. Hill misses free throw 2 of 2,,73,57
289,3,2:03.0,,Defensive rebound by A. Baynes,73,57
290,3,1:42.0,,T. Harris makes 2-pt layup from 1 ft,73,59
291,3,1:25.0,A. Burks misses 2-pt jump shot from 6 ft,,73,59
292,3,1:25.0,Offensive rebound by Team,,73,59
293,3,1:25.0,R. Neto enters the game for G. Hill,,73,59
294,3,1:12.0,B. Diaw makes 2-pt layup at rim (assist by A. Burks),,75,59
295,3,1:00.0,,J. Leuer makes 2-pt layup at rim (assist by T. Harris),75,61
296,3,0:51.0,B. Diaw makes 2-pt layup from 1 ft,,77,61
297,3,0:41.0,,Personal foul by R. Neto (drawn by A. Baynes),77,61
298,3,0:41.0,J. Johnson enters the game for B. Diaw,,77,61
299,3,0:34.0,,R. Bullock misses 3-pt jump shot from 27 ft,77,61
300,3,0:33.0,Defensive rebound by J. Withey,,77,61
301,3,0:17.0,J. Ingles misses 3-pt jump shot from 27 ft,,77,61
302,3,0:16.0,,Defensive rebound by J. Leuer,77,61
303,3,0:08.0,,Shooting foul by R. Neto (drawn by I. Smith),77,61
304,3,0:08.0,,I. Smith misses free throw 1 of 2,77,61
305,3,0:08.0,,Offensive rebound by Team,77,61
306,3,0:08.0,,I. Smith makes free throw 2 of 2,77,62
307,3,0:02.0,A. Burks misses 3-pt jump shot from 27 ft,,77,62
308,3,0:00.0,Offensive rebound by Team,,77,62
309,4,11:38.0,,Shooting foul by J. Withey (drawn by T. Harris),77,62
310,4,11:38.0,,T. Harris makes free throw 1 of 2,77,63
311,4,11:38.0,,T. Harris makes free throw 2 of 2,77,64
312,4,11:28.0,Personal foul by T. Harris (drawn by J. Withey),,77,64
313,4,11:14.0,J. Johnson misses 3-pt jump shot from 24 ft,,77,64
314,4,11:14.0,,Defensive rebound by I. Smith,77,64
315,4,11:04.0,,A. Baynes misses 2-pt jump shot from 17 ft,77,64
316,4,11:04.0,Defensive rebound by Team,,77,64
317,4,10:48.0,J. Ingles makes 3-pt jump shot from 23 ft,,80,64
318,4,10:30.0,,R. Bullock misses 2-pt jump shot from 16 ft,80,64
319,4,10:30.0,,Offensive rebound by A. Baynes,80,64
320,4,10:25.0,,A. Baynes misses 2-pt layup from 1 ft,80,64
321,4,10:23.0,Defensive rebound by J. Ingles,,80,64
322,4,10:19.0,Offensive foul by J. Johnson (drawn by A. Baynes),,80,64
323,4,10:19.0,Turnover by J. Johnson (offensive foul),,80,64
324,4,9:58.0,,Turnover by A. Baynes (lost ball; steal by J. Johnson),80,64
325,4,9:55.0,R. Neto misses 2-pt jump shot from 4 ft (block by J. Leuer),,80,64
326,4,9:55.0,Offensive rebound by Team,,80,64
327,4,9:44.0,J. Withey misses 2-pt jump shot from 7 ft,,80,64
328,4,9:41.0,,Defensive rebound by R. Bullock,80,64
329,4,9:33.0,,I. Smith makes 2-pt jump shot from 14 ft,80,66
330,4,9:18.0,R. Neto misses 2-pt jump shot from 14 ft,,80,66
331,4,9:17.0,,Defensive rebound by J. Leuer,80,66
332,4,9:08.0,,I. Smith makes 2-pt jump shot from 19 ft,80,68
333,4,9:08.0,Utah full timeout,,80,68
334,4,9:08.0,,B. Marjanović enters the game for A. Baynes,80,68
335,4,9:08.0,G. Hill enters the game for J. Ingles,,80,68
336,4,9:08.0,R. Gobert enters the game for D. Exum,,80,68
337,4,9:08.0,G. Hayward enters the game for J. Withey,,80,68
338,4,8:53.0,J. Johnson makes 2-pt jump shot from 14 ft (assist by G. Hayward),,82,68
339,4,8:34.0,,T. Harris misses 2-pt jump shot from 7 ft,82,68
340,4,8:34.0,,Offensive rebound by B. Marjanović,82,68
341,4,8:30.0,,B. Marjanović misses 2-pt layup from 3 ft,82,68
342,4,8:30.0,Defensive rebound by G. Hayward,,82,68
343,4,8:10.0,J. Johnson misses 2-pt layup at rim,,82,68
344,4,8:10.0,,Defensive rebound by Team,82,68
345,4,8:10.0,Loose ball foul by R. Gobert (drawn by B. Marjanović),,82,68
346,4,7:57.0,,Turnover by I. Smith (bad pass; steal by J. Johnson),82,68
347,4,7:43.0,G. Hill misses 3-pt jump shot from 26 ft,,82,68
348,4,7:43.0,,Defensive rebound by B. Marjanović,82,68
349,4,7:25.0,,I. Smith makes 2-pt jump shot from 18 ft,82,70
350,4,7:10.0,D. Exum enters the game for R. Neto,,82,70
351,4,7:10.0,B. Diaw enters the game for J. Johnson,,82,70
352,4,6:59.0,G. Hill misses 2-pt layup at rim (block by B. Marjanović),,82,70
353,4,6:59.0,,Defensive rebound by R. Bullock,82,70
354,4,6:58.0,,Shooting foul by D. Exum (drawn by I. Smith),82,70
355,4,6:58.0,,I. Smith misses free throw 1 of 2,82,70
356,4,6:58.0,,Offensive rebound by Team,82,70
357,4,6:58.0,,I. Smith makes free throw 2 of 2,82,71
358,4,6:43.0,G. Hayward misses 2-pt jump shot from 9 ft,,82,71
359,4,6:43.0,,Defensive rebound by R. Bullock,82,71
360,4,6:32.0,,B. Marjanović makes 2-pt hook shot from 5 ft (assist by R. Bullock),82,73
361,4,6:12.0,G. Hill makes 2-pt jump shot from 14 ft (assist by G. Hayward),,84,73
362,4,5:49.0,,J. Leuer misses 2-pt jump shot from 4 ft (block by R. Gobert),84,73
363,4,5:48.0,Defensive rebound by R. Gobert,,84,73
364,4,5:43.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by D. Exum),,87,73
365,4,5:33.0,,Detroit full timeout,87,73
366,4,5:33.0,J. Ingles enters the game for G. Hill,,87,73
367,4,5:33.0,,M. Morris enters the game for J. Leuer,87,73
368,4,5:33.0,,K. Caldwell-Pope enters the game for R. Bullock,87,73
369,4,5:16.0,,K. Caldwell-Pope makes 2-pt jump shot from 7 ft (assist by T. Harris),87,75
370,4,4:57.0,R. Gobert makes 2-pt layup from 1 ft (assist by J. Ingles),,89,75
371,4,4:43.0,,M. Morris misses 3-pt jump shot from 28 ft,89,75
372,4,4:43.0,Defensive rebound by G. Hayward,,89,75
373,4,4:28.0,Turnover by G. Hayward (bad pass; steal by B. Marjanović),,89,75
374,4,4:22.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,89,78
375,4,4:22.0,,Shooting foul by G. Hayward (drawn by K. Caldwell-Pope),89,78
376,4,4:22.0,,K. Caldwell-Pope misses free throw 1 of 1,89,78
377,4,4:22.0,,A. Baynes enters the game for B. Marjanović,89,78
378,4,4:22.0,G. Hill enters the game for D. Exum,,89,78
379,4,4:21.0,Defensive rebound by B. Diaw,,89,78
380,4,4:13.0,Personal foul by T. Harris (drawn by G. Hayward),,89,78
381,4,3:55.0,B. Diaw misses 2-pt jump shot from 14 ft,,89,78
382,4,3:54.0,Offensive rebound by R. Gobert,,89,78
383,4,3:40.0,,Offensive charge foul by R. Gobert (drawn by A. Baynes),89,78
384,4,3:40.0,Turnover by R. Gobert (offensive foul),,89,78
385,4,3:40.0,J. Johnson enters the game for B. Diaw,,89,78
386,4,3:26.0,,K. Caldwell-Pope misses 2-pt jump shot from 9 ft,89,78
387,4,3:25.0,Defensive rebound by G. Hill,,89,78
388,4,3:13.0,G. Hayward misses 3-pt jump shot from 25 ft,,89,78
