,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,OKLAHOMA CITY_ACTION,NEW ORLEANS_SCORE,OKLAHOMA CITY_SCORE
31,1,7:05.0,,Defensive rebound by V. Oladipo,10,13
32,1,6:48.0,,V. Oladipo misses 3-pt jump shot from 25 ft,10,13
33,1,6:47.0,Defensive rebound by A. Davis,,10,13
34,1,6:35.0,E. Moore misses 3-pt jump shot from 22 ft,,10,13
35,1,6:35.0,,Defensive rebound by S. Adams,10,13
36,1,6:28.0,,D. Sabonis makes 2-pt layup from 2 ft (assist by R. Westbrook),10,15
37,1,6:10.0,Turnover by J. Holiday (lost ball; steal by S. Adams),,10,15
38,1,6:07.0,,A. Roberson makes 2-pt dunk at rim (assist by V. Oladipo),10,17
39,1,5:49.0,S. Hill makes 3-pt jump shot from 23 ft (assist by A. Davis),,13,17
40,1,5:43.0,,Oklahoma City full timeout,13,17
41,1,5:39.0,,A. Morrow enters the game for V. Oladipo,13,17
42,1,5:33.0,,A. Morrow misses 3-pt jump shot from 25 ft,13,17
43,1,5:33.0,Defensive rebound by A. Davis,,13,17
44,1,5:17.0,Turnover by J. Holiday (bad pass; steal by D. Sabonis),,13,17
45,1,5:11.0,,A. Roberson makes 2-pt layup from 2 ft (assist by R. Westbrook),13,19
46,1,5:00.0,E. Moore makes 2-pt jump shot from 4 ft,,15,19
47,1,4:42.0,,R. Westbrook misses 3-pt jump shot from 25 ft,15,19
48,1,4:42.0,Defensive rebound by S. Hill,,15,19
49,1,4:32.0,A. Davis misses 2-pt jump shot from 18 ft,,15,19
50,1,4:32.0,,Defensive rebound by R. Westbrook,15,19
51,1,4:15.0,,S. Adams makes 2-pt hook shot from 7 ft,15,21
52,1,3:56.0,E. Moore misses 2-pt jump shot from 6 ft,,15,21
53,1,3:56.0,,Defensive rebound by S. Adams,15,21
54,1,3:52.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),15,23
55,1,3:52.0,Violation by J. Holiday (def goaltending),,15,23
56,1,3:34.0,J. Holiday makes 2-pt jump shot from 12 ft,,17,23
57,1,3:17.0,,Turnover by R. Westbrook (lost ball),17,23
58,1,3:17.0,,E. Freedom enters the game for S. Adams,17,23
59,1,3:17.0,T. Jones enters the game for Ö. Aşık,,17,23
60,1,3:17.0,L. Galloway enters the game for E. Moore,,17,23
61,1,3:00.0,Shooting foul by D. Sabonis (drawn by A. Davis),,17,23
62,1,3:00.0,A. Davis makes free throw 1 of 2,,18,23
63,1,3:00.0,A. Davis misses free throw 2 of 2,,18,23
64,1,3:00.0,,Defensive rebound by J. Lauvergne,18,23
65,1,3:00.0,,J. Lauvergne enters the game for D. Sabonis,18,23
66,1,3:00.0,,S. Christon enters the game for R. Westbrook,18,23
67,1,3:00.0,T. Frazier enters the game for J. Holiday,,18,23
68,1,2:40.0,,E. Freedom makes 2-pt layup from 1 ft,18,25
69,1,2:23.0,Turnover by A. Davis (traveling),,18,25
70,1,2:14.0,,A. Morrow misses 3-pt jump shot from 25 ft,18,25
71,1,2:13.0,Defensive rebound by A. Davis,,18,25
72,1,2:05.0,T. Frazier misses 2-pt layup from 1 ft,,18,25
73,1,2:04.0,Offensive rebound by T. Frazier,,18,25
74,1,2:00.0,A. Davis makes 2-pt jump shot from 19 ft (assist by S. Hill),,20,25
75,1,1:37.0,,E. Freedom makes 2-pt layup from 1 ft (assist by A. Roberson),20,27
76,1,1:17.0,A. Davis makes 2-pt jump shot from 8 ft,,22,27
77,1,1:00.0,,J. Lauvergne misses 3-pt jump shot from 25 ft,22,27
78,1,1:00.0,Defensive rebound by T. Frazier,,22,27
79,1,0:57.0,Shooting foul by A. Roberson (drawn by T. Jones),,22,27
80,1,0:57.0,T. Jones makes free throw 1 of 2,,23,27
81,1,0:57.0,T. Jones misses free throw 2 of 2,,23,27
82,1,0:57.0,,Defensive rebound by J. Lauvergne,23,27
83,1,0:57.0,Ö. Aşık enters the game for A. Davis,,23,27
84,1,0:57.0,,V. Oladipo enters the game for A. Roberson,23,27
85,1,0:57.0,A. Brown enters the game for S. Hill,,23,27
86,1,0:42.0,,S. Christon misses 3-pt jump shot from 23 ft,23,27
87,1,0:42.0,Defensive rebound by A. Brown,,23,27
88,1,0:30.0,A. Brown makes 3-pt jump shot from 24 ft (assist by T. Frazier),,26,27
89,1,0:12.0,,J. Lauvergne makes 2-pt layup from 2 ft (assist by S. Christon),26,29
90,1,0:02.0,T. Frazier misses 2-pt layup from 2 ft (block by E. Freedom),,26,29
91,1,0:01.0,,Defensive rebound by S. Christon,26,29
92,2,11:40.0,,S. Christon misses 2-pt jump shot from 6 ft,26,29
93,2,11:40.0,,Offensive rebound by J. Lauvergne,26,29
94,2,11:34.0,,V. Oladipo misses 3-pt jump shot from 24 ft,26,29
95,2,11:33.0,,Offensive rebound by J. Lauvergne,26,29
96,2,11:32.0,,Shooting foul by T. Jones (drawn by V. Oladipo),26,29
97,2,11:32.0,,V. Oladipo makes free throw 1 of 2,26,30
98,2,11:32.0,,V. Oladipo misses free throw 2 of 2,26,30
99,2,11:32.0,A. Davis enters the game for T. Jones,,26,30
100,2,11:31.0,,Offensive rebound by Team,26,30
101,2,11:31.0,Loose ball foul by Ö. Aşık (drawn by E. Freedom),,26,30
102,2,11:20.0,,V. Oladipo misses 2-pt layup from 1 ft,26,30
103,2,11:19.0,Defensive rebound by Ö. Aşık,,26,30
104,2,11:09.0,Personal foul by A. Morrow (drawn by Ö. Aşık),,26,30
105,2,11:09.0,T. Jones enters the game for Ö. Aşık,,26,30
106,2,10:57.0,L. Galloway misses 3-pt jump shot from 26 ft,,26,30
107,2,10:56.0,Offensive rebound by A. Davis,,26,30
108,2,10:54.0,A. Davis makes 2-pt jump shot from 12 ft,,28,30
109,2,10:32.0,,J. Lauvergne makes 2-pt dunk at rim (assist by S. Christon),28,32
110,2,10:12.0,Turnover by T. Jones (lost ball; steal by E. Freedom),,28,32
111,2,10:08.0,,E. Freedom makes 2-pt dunk at rim (assist by S. Christon),28,34
112,2,9:55.0,L. Galloway misses 3-pt jump shot from 25 ft,,28,34
113,2,9:54.0,Offensive rebound by T. Jones,,28,34
114,2,9:41.0,Shooting foul by J. Lauvergne (drawn by A. Davis),,28,34
115,2,9:41.0,A. Davis makes free throw 1 of 2,,29,34
116,2,9:41.0,,J. Grant enters the game for J. Lauvergne,29,34
117,2,9:41.0,A. Davis makes free throw 2 of 2,,30,34
118,2,9:24.0,,Turnover by S. Christon (lost ball; steal by T. Frazier),30,34
119,2,9:19.0,T. Jones misses 2-pt layup from 2 ft,,30,34
120,2,9:19.0,,Defensive rebound by A. Morrow,30,34
121,2,9:16.0,,Shooting foul by L. Galloway (drawn by E. Freedom),30,34
122,2,9:16.0,,E. Freedom makes free throw 1 of 2,30,35
123,2,9:16.0,,R. Westbrook enters the game for S. Christon,30,35
124,2,9:16.0,S. Hill enters the game for T. Jones,,30,35
125,2,9:16.0,J. Holiday enters the game for L. Galloway,,30,35
126,2,9:16.0,,E. Freedom makes free throw 2 of 2,30,36
127,2,9:00.0,,D. Sabonis enters the game for E. Freedom,30,36
128,2,9:00.0,,A. Roberson enters the game for A. Morrow,30,36
129,2,8:53.0,A. Davis makes 2-pt jump shot from 9 ft,,32,36
130,2,8:53.0,Shooting foul by J. Grant (drawn by A. Davis),,32,36
131,2,8:53.0,Official timeout,,32,36
132,2,8:53.0,A. Davis makes free throw 1 of 1,,33,36
133,2,8:43.0,,J. Grant misses 2-pt layup from 2 ft,33,36
134,2,8:43.0,Defensive rebound by A. Davis,,33,36
135,2,8:37.0,A. Brown misses 3-pt jump shot from 24 ft,,33,36
136,2,8:37.0,,Defensive rebound by R. Westbrook,33,36
137,2,8:30.0,,Turnover by R. Westbrook (bad pass),33,36
138,2,8:12.0,A. Davis misses 2-pt jump shot from 15 ft,,33,36
139,2,8:11.0,,Defensive rebound by R. Westbrook,33,36
140,2,8:05.0,,R. Westbrook makes 2-pt layup from 1 ft,33,38
141,2,7:54.0,S. Hill misses 3-pt jump shot from 25 ft,,33,38
142,2,7:53.0,,Defensive rebound by J. Grant,33,38
143,2,7:35.0,,D. Sabonis misses 2-pt layup at rim,33,38
144,2,7:35.0,Defensive rebound by T. Frazier,,33,38
145,2,7:30.0,J. Holiday misses 2-pt jump shot from 5 ft,,33,38
146,2,7:29.0,,Defensive rebound by J. Grant,33,38
147,2,7:26.0,,V. Oladipo makes 2-pt layup from 2 ft (assist by R. Westbrook),33,40
148,2,7:26.0,,Shooting foul by A. Davis (drawn by V. Oladipo),33,40
149,2,7:26.0,,V. Oladipo misses free throw 1 of 1,33,40
150,2,7:24.0,Defensive rebound by A. Brown,,33,40
151,2,7:12.0,J. Holiday misses 2-pt layup from 1 ft,,33,40
152,2,7:11.0,,Defensive rebound by R. Westbrook,33,40
153,2,7:06.0,,Turnover by R. Westbrook (lost ball; steal by T. Frazier),33,40
154,2,7:01.0,T. Frazier misses 2-pt layup from 2 ft,,33,40
155,2,7:00.0,,Defensive rebound by A. Roberson,33,40
156,2,6:54.0,,V. Oladipo misses 3-pt jump shot from 24 ft,33,40
157,2,6:53.0,Defensive rebound by Team,,33,40
158,2,6:41.0,Personal foul by J. Grant (drawn by A. Davis),,33,40
159,2,6:41.0,,E. Freedom enters the game for D. Sabonis,33,40
160,2,6:34.0,J. Holiday makes 2-pt layup from 1 ft,,35,40
161,2,6:18.0,,R. Westbrook makes 2-pt jump shot from 18 ft,35,42
162,2,6:02.0,A. Davis misses 2-pt jump shot from 4 ft,,35,42
163,2,6:02.0,Offensive rebound by A. Davis,,35,42
164,2,6:02.0,Shooting foul by E. Freedom (drawn by A. Davis),,35,42
165,2,6:02.0,A. Davis makes free throw 1 of 2,,36,42
166,2,6:02.0,,A. Morrow enters the game for V. Oladipo,36,42
167,2,6:02.0,A. Davis makes free throw 2 of 2,,37,42
168,2,5:51.0,,J. Grant misses 3-pt jump shot from 24 ft,37,42
169,2,5:50.0,Defensive rebound by T. Frazier,,37,42
170,2,5:45.0,Turnover by A. Davis (lost ball; steal by A. Roberson),,37,42
171,2,5:41.0,,E. Freedom misses 2-pt dunk at rim,37,42
172,2,5:41.0,,Offensive rebound by A. Morrow,37,42
173,2,5:39.0,,A. Morrow misses 3-pt jump shot from 24 ft,37,42
174,2,5:37.0,,Offensive rebound by E. Freedom,37,42
175,2,5:36.0,,E. Freedom makes 2-pt dunk at rim,37,44
176,2,5:22.0,Turnover by A. Davis (lost ball),,37,44
177,2,5:22.0,,Oklahoma City full timeout,37,44
178,2,5:22.0,E. Moore enters the game for T. Frazier,,37,44
179,2,5:11.0,,Shooting foul by E. Moore (drawn by E. Freedom),37,44
180,2,5:11.0,,E. Freedom makes free throw 1 of 2,37,45
181,2,5:11.0,,E. Freedom misses free throw 2 of 2,37,45
182,2,5:11.0,Ö. Aşık enters the game for S. Hill,,37,45
183,2,5:09.0,Defensive rebound by E. Moore,,37,45
184,2,4:55.0,A. Davis makes 2-pt layup from 3 ft (assist by J. Holiday),,39,45
185,2,4:36.0,,E. Freedom misses 2-pt jump shot from 16 ft,39,45
186,2,4:36.0,,Offensive rebound by R. Westbrook,39,45
187,2,4:32.0,,Turnover by E. Freedom (lost ball; steal by J. Holiday),39,45
188,2,4:21.0,A. Davis misses 2-pt jump shot from 5 ft,,39,45
189,2,4:20.0,Offensive rebound by J. Holiday,,39,45
190,2,4:19.0,Ö. Aşık misses 2-pt layup from 1 ft (block by E. Freedom),,39,45
191,2,4:17.0,,Defensive rebound by R. Westbrook,39,45
192,2,4:15.0,,Turnover by R. Westbrook (lost ball; steal by Ö. Aşık),39,45
193,2,4:09.0,J. Holiday misses 3-pt jump shot from 25 ft,,39,45
194,2,4:08.0,,Defensive rebound by R. Westbrook,39,45
195,2,4:02.0,,R. Westbrook misses 2-pt jump shot from 16 ft,39,45
196,2,4:00.0,Defensive rebound by A. Brown,,39,45
197,2,3:48.0,J. Holiday makes 2-pt jump shot from 4 ft,,41,45
198,2,3:39.0,,Oklahoma City full timeout,41,45
199,2,3:33.0,,R. Westbrook misses 2-pt dunk at rim,41,45
200,2,3:32.0,Defensive rebound by A. Brown,,41,45
201,2,3:19.0,A. Davis misses 2-pt jump shot from 10 ft,,41,45
202,2,3:19.0,,Defensive rebound by A. Roberson,41,45
203,2,3:09.0,,R. Westbrook misses 3-pt jump shot from 24 ft,41,45
204,2,3:09.0,Defensive rebound by A. Davis,,41,45
205,2,2:57.0,J. Holiday misses 2-pt layup from 1 ft (block by A. Roberson),,41,45
206,2,2:55.0,,Defensive rebound by A. Roberson,41,45
207,2,2:54.0,,Shooting foul by A. Brown (drawn by R. Westbrook),41,45
208,2,2:54.0,,R. Westbrook misses free throw 1 of 2,41,45
209,2,2:54.0,,Offensive rebound by Team,41,45
210,2,2:54.0,,V. Oladipo enters the game for A. Roberson,41,45
211,2,2:54.0,,J. Lauvergne enters the game for J. Grant,41,45
212,2,2:54.0,S. Hill enters the game for A. Brown,,41,45
213,2,2:54.0,,R. Westbrook makes free throw 2 of 2,41,46
214,2,2:40.0,E. Moore misses 2-pt jump shot from 11 ft,,41,46
215,2,2:40.0,,Defensive rebound by V. Oladipo,41,46
216,2,2:22.0,,R. Westbrook makes 2-pt layup from 2 ft,41,48
217,2,2:22.0,,Shooting foul by E. Moore (drawn by R. Westbrook),41,48
218,2,2:22.0,,R. Westbrook makes free throw 1 of 1,41,49
219,2,2:10.0,Shooting foul by E. Freedom (drawn by Ö. Aşık),,41,49
220,2,2:10.0,Ö. Aşık misses free throw 1 of 2,,41,49
221,2,2:10.0,Offensive rebound by Team,,41,49
222,2,2:10.0,Ö. Aşık misses free throw 2 of 2,,41,49
223,2,2:09.0,,Defensive rebound by J. Lauvergne,41,49
224,2,1:55.0,,A. Morrow misses 2-pt jump shot from 7 ft,41,49
225,2,1:55.0,Defensive rebound by A. Davis,,41,49
226,2,1:46.0,S. Hill misses 3-pt jump shot from 23 ft,,41,49
227,2,1:45.0,,Defensive rebound by E. Freedom,41,49
228,2,1:40.0,,Personal foul by J. Holiday (drawn by R. Westbrook),41,49
229,2,1:40.0,,R. Westbrook misses free throw 1 of 2,41,49
230,2,1:40.0,,Offensive rebound by Team,41,49
231,2,1:40.0,,R. Westbrook misses free throw 2 of 2,41,49
232,2,1:40.0,T. Jones enters the game for Ö. Aşık,,41,49
233,2,1:40.0,B. Hield enters the game for E. Moore,,41,49
234,2,1:38.0,,Offensive rebound by J. Lauvergne,41,49
235,2,1:38.0,,J. Lauvergne misses 2-pt layup from 1 ft,41,49
236,2,1:37.0,Defensive rebound by T. Jones,,41,49
237,2,1:32.0,B. Hield misses 3-pt jump shot from 25 ft,,41,49
238,2,1:32.0,,Defensive rebound by J. Lauvergne,41,49
239,2,1:19.0,,R. Westbrook misses 2-pt jump shot from 13 ft,41,49
240,2,1:19.0,,Offensive rebound by E. Freedom,41,49
241,2,1:17.0,,Turnover by E. Freedom (lost ball),41,49
242,2,1:07.0,New Orleans full timeout,,41,49
243,2,1:00.0,A. Davis misses 3-pt jump shot from 24 ft,,41,49
244,2,0:59.0,,Defensive rebound by V. Oladipo,41,49
245,2,0:36.0,,R. Westbrook misses 3-pt jump shot from 25 ft,41,49
246,2,0:36.0,Defensive rebound by J. Holiday,,41,49
247,2,0:26.0,J. Holiday misses 3-pt jump shot from 24 ft,,41,49
248,2,0:24.0,,Defensive rebound by V. Oladipo,41,49
249,2,0:03.0,,R. Westbrook misses 2-pt layup from 3 ft,41,49
250,2,0:03.0,Defensive rebound by J. Holiday,,41,49
251,3,12:00.0,,Shooting foul by Ö. Aşık (drawn by R. Westbrook),41,49
252,3,12:00.0,,R. Westbrook makes free throw 1 of 2,41,50
253,3,12:00.0,,R. Westbrook makes free throw 2 of 2,41,51
254,3,11:35.0,Shooting foul by A. Roberson (drawn by J. Holiday),,41,51
255,3,11:35.0,J. Holiday makes free throw 1 of 2,,42,51
256,3,11:35.0,T. Jones enters the game for Ö. Aşık,,42,51
257,3,11:35.0,J. Holiday makes free throw 2 of 2,,43,51
258,3,11:24.0,,Turnover by R. Westbrook (bad pass; steal by J. Holiday),43,51
259,3,11:18.0,E. Moore makes 2-pt layup at rim (assist by J. Holiday),,45,51
260,3,11:02.0,,V. Oladipo makes 2-pt jump shot from 15 ft,45,53
261,3,10:52.0,J. Holiday misses 3-pt jump shot from 24 ft,,45,53
262,3,10:51.0,,Defensive rebound by R. Westbrook,45,53
263,3,10:44.0,,R. Westbrook makes 2-pt layup from 2 ft,45,55
264,3,10:32.0,A. Davis misses 2-pt jump shot from 7 ft,,45,55
265,3,10:32.0,,Defensive rebound by J. Lauvergne,45,55
266,3,10:31.0,Loose ball foul by A. Davis (drawn by J. Lauvergne),,45,55
267,3,10:31.0,,E. Freedom enters the game for D. Sabonis,45,55
268,3,10:24.0,,Shooting foul by E. Moore (drawn by E. Freedom),45,55
269,3,10:24.0,,E. Freedom misses free throw 1 of 2,45,55
270,3,10:24.0,,Offensive rebound by Team,45,55
271,3,10:24.0,,E. Freedom misses free throw 2 of 2,45,55
272,3,10:23.0,Defensive rebound by T. Jones,,45,55
273,3,10:12.0,A. Davis makes 2-pt layup from 2 ft (assist by E. Moore),,47,55
274,3,9:54.0,,R. Westbrook makes 2-pt dunk at rim,47,57
275,3,9:37.0,T. Jones misses 2-pt jump shot from 20 ft,,47,57
276,3,9:37.0,,Defensive rebound by R. Westbrook,47,57
277,3,9:19.0,,V. Oladipo makes 2-pt jump shot from 11 ft,47,59
278,3,9:03.0,A. Davis makes 2-pt jump shot from 14 ft,,49,59
279,3,8:42.0,,J. Lauvergne misses 2-pt jump shot from 3 ft (block by A. Davis),49,59
280,3,8:41.0,,Offensive rebound by J. Lauvergne,49,59
281,3,8:37.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by V. Oladipo),49,62
282,3,8:17.0,E. Moore misses 3-pt jump shot from 25 ft,,49,62
283,3,8:17.0,,Defensive rebound by R. Westbrook,49,62
284,3,8:10.0,,R. Westbrook misses 2-pt jump shot from 15 ft,49,62
285,3,8:10.0,Defensive rebound by E. Moore,,49,62
286,3,8:09.0,Personal take foul by R. Westbrook (drawn by E. Moore),,49,62
287,3,7:58.0,E. Moore makes 2-pt jump shot from 15 ft (assist by J. Holiday),,51,62
288,3,7:47.0,,Turnover by R. Westbrook (bad pass),51,62
289,3,7:33.0,E. Moore misses 2-pt layup from 2 ft,,51,62
290,3,7:33.0,,Defensive rebound by E. Freedom,51,62
291,3,7:25.0,,V. Oladipo misses 2-pt layup from 2 ft,51,62
292,3,7:24.0,Defensive rebound by S. Hill,,51,62
293,3,7:19.0,Shooting foul by A. Roberson (drawn by S. Hill),,51,62
294,3,7:19.0,S. Hill makes free throw 1 of 2,,52,62
295,3,7:19.0,,D. Sabonis enters the game for J. Lauvergne,52,62
296,3,7:19.0,S. Hill makes free throw 2 of 2,,53,62
297,3,7:07.0,,E. Freedom misses 2-pt jump shot from 4 ft (block by S. Hill),53,62
298,3,7:07.0,Defensive rebound by Team,,53,62
299,3,6:58.0,A. Davis makes 2-pt dunk at rim (assist by E. Moore),,55,62
300,3,6:58.0,,Oklahoma City full timeout,55,62
301,3,6:42.0,,E. Freedom makes 2-pt layup from 2 ft (assist by R. Westbrook),55,64
302,3,6:26.0,Ö. Aşık enters the game for T. Jones,,55,64
303,3,6:15.0,J. Holiday makes 2-pt jump shot from 6 ft,,57,64
304,3,6:01.0,,A. Roberson makes 3-pt jump shot from 23 ft (assist by R. Westbrook),57,67
305,3,5:39.0,E. Moore makes 2-pt jump shot from 15 ft,,59,67
306,3,5:26.0,,Personal block foul by J. Holiday (drawn by R. Westbrook),59,67
307,3,5:26.0,,A. Morrow enters the game for V. Oladipo,59,67
308,3,5:13.0,,R. Westbrook misses 2-pt jump shot from 17 ft,59,67
309,3,5:13.0,,Offensive rebound by E. Freedom,59,67
310,3,5:12.0,,E. Freedom makes 2-pt jump shot from 5 ft,59,69
311,3,4:58.0,A. Davis misses 2-pt jump shot from 6 ft (block by A. Roberson),,59,69
312,3,4:57.0,Offensive rebound by A. Davis,,59,69
313,3,4:53.0,A. Davis misses 2-pt jump shot from 4 ft,,59,69
314,3,4:53.0,,Defensive rebound by R. Westbrook,59,69
315,3,4:51.0,,A. Roberson makes 2-pt layup from 1 ft (assist by E. Freedom),59,71
316,3,4:51.0,,Shooting foul by Ö. Aşık (drawn by A. Roberson),59,71
317,3,4:51.0,,A. Roberson misses free throw 1 of 1,59,71
318,3,4:50.0,Defensive rebound by S. Hill,,59,71
319,3,4:47.0,New Orleans full timeout,,59,71
320,3,4:33.0,Shooting foul by D. Sabonis (drawn by A. Davis),,59,71
321,3,4:33.0,A. Davis makes free throw 1 of 2,,60,71
322,3,4:33.0,A. Brown enters the game for Ö. Aşık,,60,71
323,3,4:33.0,A. Davis makes free throw 2 of 2,,61,71
324,3,4:17.0,,Turnover by R. Westbrook (lost ball),61,71
325,3,4:01.0,A. Davis misses 2-pt jump shot from 6 ft,,61,71
326,3,4:01.0,,Defensive rebound by E. Freedom,61,71
327,3,3:51.0,,D. Sabonis makes 3-pt jump shot from 23 ft (assist by A. Roberson),61,74
328,3,3:28.0,A. Davis misses 2-pt jump shot from 17 ft,,61,74
329,3,3:27.0,,Defensive rebound by Team,61,74
330,3,3:14.0,,R. Westbrook misses 3-pt jump shot from 24 ft,61,74
331,3,3:14.0,Defensive rebound by Team,,61,74
332,3,3:14.0,T. Jones enters the game for A. Davis,,61,74
333,3,2:51.0,E. Moore misses 2-pt layup from 2 ft,,61,74
334,3,2:51.0,,Defensive rebound by D. Sabonis,61,74
335,3,2:46.0,,A. Roberson makes 2-pt layup from 1 ft (assist by R. Westbrook),61,76
336,3,2:33.0,T. Jones makes 2-pt layup at rim (assist by J. Holiday),,63,76
337,3,2:14.0,,E. Freedom makes 2-pt dunk at rim (assist by R. Westbrook),63,78
338,3,1:59.0,S. Hill misses 2-pt jump shot from 7 ft,,63,78
339,3,1:58.0,,Defensive rebound by E. Freedom,63,78
340,3,1:55.0,,Offensive foul by D. Sabonis (drawn by T. Jones),63,78
341,3,1:55.0,,Turnover by D. Sabonis (offensive foul),63,78
342,3,1:55.0,New Orleans full timeout,,63,78
343,3,1:55.0,,S. Christon enters the game for R. Westbrook,63,78
344,3,1:55.0,B. Hield enters the game for J. Holiday,,63,78
345,3,1:55.0,T. Frazier enters the game for E. Moore,,63,78
346,3,1:55.0,,J. Lauvergne enters the game for E. Freedom,63,78
347,3,1:40.0,A. Brown misses 3-pt jump shot from 25 ft,,63,78
348,3,1:40.0,,Defensive rebound by J. Lauvergne,63,78
349,3,1:22.0,,D. Sabonis misses 2-pt hook shot from 3 ft,63,78
350,3,1:22.0,Defensive rebound by T. Jones,,63,78
351,3,1:09.0,B. Hield makes 3-pt jump shot from 25 ft (assist by S. Hill),,66,78
352,3,0:55.0,,A. Morrow misses 3-pt jump shot from 23 ft,66,78
353,3,0:54.0,Defensive rebound by B. Hield,,66,78
354,3,0:32.0,S. Hill misses 3-pt jump shot from 22 ft,,66,78
355,3,0:32.0,,Defensive rebound by A. Morrow,66,78
356,3,0:22.0,,Oklahoma City full timeout,66,78
357,3,0:05.0,,Turnover by Team (shot clock),66,78
358,3,0:00.0,B. Hield misses 2-pt jump shot from 22 ft,,66,78
359,3,0:00.0,Offensive rebound by Team,,66,78
360,4,11:40.0,B. Hield makes 2-pt layup from 2 ft,,68,78
361,4,11:28.0,,Personal foul by T. Jones (drawn by D. Sabonis),68,78
362,4,11:17.0,,V. Oladipo makes 3-pt jump shot from 25 ft (assist by S. Christon),68,81
363,4,10:54.0,A. Brown misses 2-pt jump shot from 7 ft,,68,81
364,4,10:54.0,Offensive rebound by A. Brown,,68,81
365,4,10:48.0,Turnover by A. Brown (bad pass; steal by D. Sabonis),,68,81
366,4,10:45.0,,S. Christon makes 2-pt jump shot from 6 ft,68,83
367,4,10:45.0,,Shooting foul by T. Frazier (drawn by S. Christon),68,83
368,4,10:45.0,,S. Christon misses free throw 1 of 1,68,83
369,4,10:44.0,Defensive rebound by T. Jones,,68,83
370,4,10:31.0,T. Frazier misses 2-pt jump shot from 20 ft,,68,83
371,4,10:31.0,Offensive rebound by B. Hield,,68,83
372,4,10:25.0,T. Frazier misses 2-pt layup from 2 ft,,68,83
373,4,10:25.0,Offensive rebound by A. Davis,,68,83
374,4,10:25.0,A. Davis misses 2-pt layup from 2 ft,,68,83
375,4,10:24.0,Offensive rebound by Team,,68,83
376,4,10:15.0,T. Jones makes 2-pt layup from 1 ft (assist by A. Davis),,70,83
377,4,10:03.0,,Personal foul by A. Brown (drawn by A. Morrow),70,83
378,4,10:03.0,L. Galloway enters the game for A. Brown,,70,83
379,4,9:52.0,,J. Lauvergne misses 2-pt layup from 2 ft (block by A. Davis),70,83
380,4,9:52.0,Defensive rebound by Team,,70,83
381,4,9:35.0,B. Hield makes 3-pt jump shot from 24 ft,,73,83
382,4,9:21.0,,A. Morrow misses 3-pt jump shot from 25 ft,73,83
383,4,9:20.0,Defensive rebound by A. Davis,,73,83
384,4,9:11.0,L. Galloway misses 3-pt jump shot from 24 ft,,73,83
385,4,9:11.0,,Defensive rebound by J. Lauvergne,73,83
386,4,9:10.0,,Oklahoma City full timeout,73,83
387,4,9:10.0,,R. Westbrook enters the game for J. Lauvergne,73,83
