,QUARTER,TIME_REMAINING,UTAH_ACTION,LA CLIPPERS_ACTION,UTAH_SCORE,LA CLIPPERS_SCORE
92,1,0:38.0,R. Neto makes free throw 1 of 2,,11,25
93,1,0:38.0,,M. Speights enters the game for D. Jordan,11,25
94,1,0:38.0,R. Neto makes free throw 2 of 2,,12,25
95,1,0:30.0,,A. Rivers misses 2-pt layup from 2 ft,12,25
96,1,0:28.0,Defensive rebound by J. Ingles,,12,25
97,1,0:10.0,R. Hood makes 2-pt jump shot from 9 ft,,14,25
98,1,0:01.0,,J. Crawford makes 3-pt jump shot from 28 ft,14,28
99,2,11:48.0,Personal foul by P. Pierce (drawn by J. Johnson),,14,28
100,2,11:35.0,J. Johnson misses 2-pt jump shot from 3 ft,,14,28
101,2,11:34.0,,Defensive rebound by M. Speights,14,28
102,2,11:25.0,,J. Crawford makes 2-pt layup from 1 ft,14,30
103,2,11:16.0,Personal foul by J. Crawford (drawn by J. Ingles),,14,30
104,2,11:08.0,G. Hill makes 3-pt jump shot from 24 ft (assist by J. Johnson),,17,30
105,2,10:54.0,,Turnover by M. Speights (bad pass),17,30
106,2,10:39.0,J. Johnson makes 2-pt hook shot from 2 ft,,19,30
107,2,10:18.0,,J. Crawford misses 3-pt jump shot from 26 ft,19,30
108,2,10:17.0,Defensive rebound by G. Hill,,19,30
109,2,10:05.0,R. Hood misses 3-pt jump shot from 24 ft,,19,30
110,2,10:04.0,Offensive rebound by J. Withey,,19,30
111,2,9:55.0,G. Hill makes 2-pt jump shot from 8 ft,,21,30
112,2,9:55.0,,LA Clippers full timeout,21,30
113,2,9:55.0,A. Burks enters the game for J. Ingles,,21,30
114,2,9:43.0,,Turnover by A. Rivers (lost ball; steal by R. Hood),21,30
115,2,9:37.0,R. Hood makes 2-pt layup from 1 ft,,23,30
116,2,9:16.0,,M. Speights makes 2-pt dunk at rim (assist by J. Crawford),23,32
117,2,8:51.0,J. Johnson misses 3-pt jump shot from 25 ft,,23,32
118,2,8:50.0,,Defensive rebound by P. Pierce,23,32
119,2,8:43.0,,Shooting foul by J. Johnson (drawn by J. Crawford),23,32
120,2,8:43.0,,J. Crawford makes free throw 1 of 2,23,33
121,2,8:43.0,G. Hayward enters the game for R. Hood,,23,33
122,2,8:43.0,B. Diaw enters the game for J. Johnson,,23,33
123,2,8:43.0,,B. Griffin enters the game for P. Pierce,23,33
124,2,8:43.0,,J. Crawford makes free throw 2 of 2,23,34
125,2,8:29.0,J. Withey misses 2-pt hook shot from 6 ft,,23,34
126,2,8:27.0,,Defensive rebound by M. Speights,23,34
127,2,8:13.0,,A. Rivers makes 2-pt layup from 2 ft (assist by M. Speights),23,36
128,2,8:01.0,G. Hayward misses 3-pt jump shot from 24 ft,,23,36
129,2,8:00.0,,Defensive rebound by J. Crawford,23,36
130,2,7:50.0,,B. Griffin misses 2-pt dunk at rim,23,36
131,2,7:48.0,Defensive rebound by J. Withey,,23,36
132,2,7:39.0,B. Diaw makes 2-pt jump shot from 21 ft,,25,36
133,2,7:15.0,,R. Felton misses 2-pt layup from 2 ft,25,36
134,2,7:14.0,Defensive rebound by B. Diaw,,25,36
135,2,7:08.0,A. Burks misses 3-pt jump shot from 25 ft,,25,36
136,2,7:06.0,,Defensive rebound by J. Crawford,25,36
137,2,7:01.0,,Shooting foul by B. Diaw (drawn by J. Crawford),25,36
138,2,7:01.0,,J. Crawford makes free throw 1 of 2,25,37
139,2,7:01.0,R. Gobert enters the game for J. Withey,,25,37
140,2,7:01.0,R. Neto enters the game for G. Hill,,25,37
141,2,7:01.0,,D. Jordan enters the game for M. Speights,25,37
142,2,7:01.0,,J. Crawford makes free throw 2 of 2,25,38
143,2,6:34.0,R. Gobert makes 2-pt dunk at rim (assist by R. Neto),,27,38
144,2,6:12.0,,B. Griffin misses 2-pt jump shot from 19 ft,27,38
145,2,6:09.0,,Offensive rebound by D. Jordan,27,38
146,2,6:07.0,,D. Jordan misses 2-pt layup from 2 ft (block by R. Gobert),27,38
147,2,6:06.0,Defensive rebound by B. Diaw,,27,38
148,2,5:57.0,B. Diaw misses 3-pt jump shot from 25 ft,,27,38
149,2,5:56.0,,Defensive rebound by A. Rivers,27,38
150,2,5:53.0,Official timeout,,27,38
151,2,5:53.0,,C. Paul enters the game for J. Crawford,27,38
152,2,5:53.0,,L. Mbah a Moute enters the game for A. Rivers,27,38
153,2,5:53.0,,J. Redick enters the game for R. Felton,27,38
154,2,5:53.0,J. Ingles enters the game for A. Burks,,27,38
155,2,5:46.0,,Shooting foul by R. Neto (drawn by J. Redick),27,38
156,2,5:46.0,,J. Redick misses free throw 1 of 3,27,38
157,2,5:46.0,,Offensive rebound by Team,27,38
158,2,5:46.0,,J. Redick makes free throw 2 of 3,27,39
159,2,5:46.0,,J. Redick makes free throw 3 of 3,27,40
160,2,5:35.0,Shooting foul by D. Jordan (drawn by R. Gobert),,27,40
161,2,5:35.0,R. Gobert makes free throw 1 of 2,,28,40
162,2,5:35.0,R. Gobert misses free throw 2 of 2,,28,40
163,2,5:31.0,,Defensive rebound by B. Griffin,28,40
164,2,5:09.0,,B. Griffin misses 3-pt jump shot from 24 ft,28,40
165,2,5:08.0,Defensive rebound by R. Gobert,,28,40
166,2,4:54.0,G. Hayward misses 2-pt jump shot from 8 ft,,28,40
167,2,4:54.0,,Defensive rebound by D. Jordan,28,40
168,2,4:49.0,,C. Paul misses 2-pt layup from 2 ft,28,40
169,2,4:46.0,Defensive rebound by R. Gobert,,28,40
170,2,4:38.0,R. Neto misses 2-pt layup from 1 ft,,28,40
171,2,4:37.0,Offensive rebound by R. Gobert,,28,40
172,2,4:34.0,R. Gobert misses 2-pt layup from 2 ft,,28,40
173,2,4:34.0,,Defensive rebound by J. Redick,28,40
174,2,4:30.0,,J. Redick makes 3-pt jump shot from 25 ft (assist by B. Griffin),28,43
175,2,4:27.0,Utah full timeout,,28,43
176,2,4:27.0,G. Hill enters the game for B. Diaw,,28,43
177,2,4:27.0,J. Johnson enters the game for R. Neto,,28,43
178,2,4:13.0,,Violation by D. Jordan (def goaltending),28,43
179,2,4:13.0,G. Hayward makes 2-pt layup from 2 ft,,30,43
180,2,3:57.0,,J. Redick misses 3-pt jump shot from 24 ft,30,43
181,2,3:56.0,,Offensive rebound by D. Jordan,30,43
182,2,3:40.0,,B. Griffin makes 2-pt hook shot from 4 ft,30,45
183,2,3:23.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by R. Gobert),,33,45
184,2,3:09.0,,B. Griffin misses 3-pt jump shot from 24 ft,33,45
185,2,3:09.0,Defensive rebound by J. Ingles,,33,45
186,2,3:04.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Ingles),,36,45
187,2,2:31.0,,C. Paul misses 2-pt jump shot from 18 ft,36,45
188,2,2:31.0,,Offensive rebound by D. Jordan,36,45
189,2,2:23.0,,Turnover by J. Redick (lost ball; steal by J. Ingles),36,45
190,2,2:16.0,Turnover by R. Gobert (lost ball; steal by B. Griffin),,36,45
191,2,2:12.0,,J. Redick makes 2-pt layup from 1 ft (assist by C. Paul),36,47
192,2,2:12.0,Utah full timeout,,36,47
193,2,1:54.0,J. Ingles misses 3-pt jump shot from 24 ft,,36,47
194,2,1:52.0,,Defensive rebound by C. Paul,36,47
195,2,1:35.0,,J. Redick misses 3-pt jump shot from 25 ft,36,47
196,2,1:33.0,,Offensive rebound by D. Jordan,36,47
197,2,1:33.0,,D. Jordan makes 2-pt dunk at rim,36,49
198,2,1:04.0,J. Johnson makes 3-pt jump shot from 24 ft (assist by J. Ingles),,39,49
199,2,0:52.0,,C. Paul misses 3-pt jump shot from 23 ft,39,49
200,2,0:52.0,Defensive rebound by R. Gobert,,39,49
201,2,0:42.0,R. Gobert makes 2-pt dunk at rim (assist by J. Ingles),,41,49
202,2,0:27.0,,C. Paul misses 3-pt jump shot from 25 ft,41,49
203,2,0:26.0,Defensive rebound by J. Johnson,,41,49
204,2,0:04.0,G. Hill misses 2-pt jump shot from 6 ft,,41,49
205,2,0:03.0,,Defensive rebound by B. Griffin,41,49
206,2,0:01.0,,B. Griffin misses 3-pt jump shot from 34 ft,41,49
207,2,0:00.0,,Offensive rebound by Team,41,49
208,3,11:42.0,R. Hood misses 2-pt jump shot from 17 ft,,41,49
209,3,11:42.0,,Defensive rebound by D. Jordan,41,49
210,3,11:34.0,,B. Griffin makes 2-pt layup from 1 ft (assist by C. Paul),41,51
211,3,11:15.0,G. Hayward makes 2-pt jump shot from 22 ft,,43,51
212,3,11:15.0,Shooting foul by D. Jordan (drawn by G. Hayward),,43,51
213,3,11:15.0,G. Hayward makes free throw 1 of 1,,44,51
214,3,11:06.0,,Personal foul by G. Hayward (drawn by D. Jordan),44,51
215,3,10:54.0,,J. Redick misses 2-pt jump shot from 6 ft,44,51
216,3,10:49.0,Defensive rebound by R. Hood,,44,51
217,3,10:41.0,R. Hood misses 2-pt layup from 1 ft,,44,51
218,3,10:40.0,,Defensive rebound by L. Mbah a Moute,44,51
219,3,10:35.0,,Shooting block foul by R. Gobert (drawn by B. Griffin),44,51
220,3,10:35.0,,B. Griffin makes free throw 1 of 2,44,52
221,3,10:35.0,,B. Griffin makes free throw 2 of 2,44,53
222,3,10:21.0,G. Hill misses 2-pt jump shot from 22 ft,,44,53
223,3,10:19.0,,Defensive rebound by B. Griffin,44,53
224,3,10:15.0,,C. Paul makes 2-pt layup from 2 ft,44,55
225,3,10:15.0,,Shooting foul by G. Hill (drawn by C. Paul),44,55
226,3,10:15.0,,C. Paul makes free throw 1 of 1,44,56
227,3,9:49.0,R. Hood misses 3-pt jump shot from 25 ft,,44,56
228,3,9:48.0,,Defensive rebound by C. Paul,44,56
229,3,9:41.0,,C. Paul misses 3-pt jump shot from 25 ft,44,56
230,3,9:39.0,Defensive rebound by R. Hood,,44,56
231,3,9:29.0,G. Hayward misses 3-pt jump shot from 25 ft,,44,56
232,3,9:28.0,,Defensive rebound by J. Redick,44,56
233,3,9:08.0,,J. Redick misses 2-pt jump shot from 19 ft,44,56
234,3,9:07.0,,Offensive rebound by J. Redick,44,56
235,3,9:07.0,,J. Redick misses 2-pt layup from 1 ft,44,56
236,3,9:06.0,Defensive rebound by B. Diaw,,44,56
237,3,9:01.0,B. Diaw makes 2-pt layup from 1 ft,,46,56
238,3,8:56.0,,B. Griffin makes 2-pt dunk from 1 ft (assist by D. Jordan),46,58
239,3,8:39.0,G. Hill makes 2-pt layup from 1 ft (assist by B. Diaw),,48,58
240,3,8:25.0,,J. Redick makes 2-pt jump shot from 8 ft (assist by C. Paul),48,60
241,3,8:25.0,Violation by R. Gobert (def goaltending),,48,60
242,3,8:02.0,G. Hill misses 2-pt layup from 1 ft (block by L. Mbah a Moute),,48,60
243,3,8:01.0,,Defensive rebound by L. Mbah a Moute,48,60
244,3,7:56.0,,C. Paul makes 2-pt layup from 2 ft,48,62
245,3,7:54.0,Utah full timeout,,48,62
246,3,7:54.0,J. Ingles enters the game for B. Diaw,,48,62
247,3,7:54.0,J. Johnson enters the game for R. Hood,,48,62
248,3,7:31.0,J. Johnson makes 2-pt jump shot from 10 ft,,50,62
249,3,7:19.0,,Personal foul by J. Johnson (drawn by D. Jordan),50,62
250,3,7:14.0,,C. Paul misses 2-pt layup from 2 ft (block by R. Gobert),50,62
251,3,7:14.0,,Offensive rebound by Team,50,62
252,3,7:04.0,,D. Jordan misses 2-pt layup from 1 ft,50,62
253,3,7:02.0,Defensive rebound by G. Hayward,,50,62
254,3,6:57.0,G. Hill misses 3-pt jump shot from 24 ft,,50,62
255,3,6:53.0,,Defensive rebound by J. Redick,50,62
256,3,6:43.0,,C. Paul makes 2-pt jump shot from 12 ft,50,64
257,3,6:29.0,Turnover by G. Hayward (lost ball; steal by L. Mbah a Moute),,50,64
258,3,6:27.0,,Personal take foul by J. Ingles (drawn by L. Mbah a Moute),50,64
259,3,6:27.0,,L. Mbah a Moute makes free throw 1 of 2,50,65
260,3,6:27.0,R. Neto enters the game for G. Hill,,50,65
261,3,6:27.0,,L. Mbah a Moute makes free throw 2 of 2,50,66
262,3,6:12.0,J. Ingles misses 2-pt layup from 2 ft,,50,66
263,3,6:11.0,Offensive rebound by R. Gobert,,50,66
264,3,6:08.0,R. Gobert makes 2-pt dunk at rim,,52,66
265,3,6:00.0,,Turnover by C. Paul (lost ball),52,66
266,3,5:45.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by G. Hayward),,55,66
267,3,5:31.0,,J. Redick misses 2-pt jump shot from 17 ft,55,66
268,3,5:30.0,Defensive rebound by G. Hayward,,55,66
269,3,5:24.0,Turnover by G. Hayward (bad pass; steal by B. Griffin),,55,66
270,3,5:15.0,,C. Paul misses 2-pt jump shot from 14 ft,55,66
271,3,5:14.0,Defensive rebound by R. Gobert,,55,66
272,3,5:06.0,R. Neto makes 2-pt jump shot from 17 ft,,57,66
273,3,5:06.0,,LA Clippers full timeout,57,66
274,3,4:42.0,,C. Paul misses 3-pt jump shot from 23 ft,57,66
275,3,4:42.0,Defensive rebound by R. Neto,,57,66
276,3,4:42.0,Personal take foul by D. Jordan (drawn by R. Neto),,57,66
277,3,4:42.0,,M. Speights enters the game for D. Jordan,57,66
278,3,4:28.0,G. Hayward misses 2-pt jump shot from 16 ft,,57,66
279,3,4:27.0,,Defensive rebound by M. Speights,57,66
280,3,4:23.0,,Personal block foul by J. Ingles (drawn by C. Paul),57,66
281,3,4:23.0,,C. Paul makes free throw 1 of 2,57,67
282,3,4:23.0,,C. Paul makes free throw 2 of 2,57,68
283,3,4:12.0,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),,59,68
284,3,3:50.0,,C. Paul misses 3-pt jump shot from 27 ft,59,68
285,3,3:49.0,Defensive rebound by J. Johnson,,59,68
286,3,3:46.0,J. Ingles misses 3-pt jump shot from 23 ft,,59,68
287,3,3:46.0,Offensive rebound by R. Gobert,,59,68
288,3,3:46.0,R. Gobert makes 2-pt dunk at rim,,61,68
289,3,3:46.0,Shooting foul by B. Griffin (drawn by R. Gobert),,61,68
290,3,3:46.0,,Technical foul by C. Paul,61,68
291,3,3:46.0,J. Johnson makes technical free throw,,62,68
292,3,3:46.0,,J. Crawford enters the game for J. Redick,62,68
293,3,3:46.0,,A. Rivers enters the game for C. Paul,62,68
294,3,3:46.0,R. Gobert makes free throw 1 of 1,,63,68
295,3,3:26.0,,A. Rivers misses 2-pt layup from 1 ft,63,68
296,3,3:22.0,,Offensive rebound by M. Speights,63,68
297,3,3:19.0,,Turnover by M. Speights (lost ball; steal by R. Neto),63,68
298,3,3:16.0,Turnover by J. Ingles (step out of bounds),,63,68
299,3,2:59.0,,Turnover by M. Speights (bad pass),63,68
300,3,2:59.0,R. Hood enters the game for G. Hayward,,63,68
301,3,2:40.0,R. Gobert misses 2-pt jump shot from 4 ft (block by M. Speights),,63,68
302,3,2:39.0,,Defensive rebound by B. Griffin,63,68
303,3,2:26.0,,B. Griffin misses 2-pt jump shot from 7 ft,63,68
304,3,2:26.0,Defensive rebound by R. Hood,,63,68
305,3,2:26.0,,Loose ball foul by B. Griffin (drawn by R. Hood),63,68
306,3,2:26.0,,R. Felton enters the game for L. Mbah a Moute,63,68
307,3,2:19.0,,P. Pierce enters the game for B. Griffin,63,68
308,3,2:10.0,R. Gobert makes 2-pt dunk at rim (assist by J. Johnson),,65,68
309,3,1:54.0,,M. Speights misses 3-pt jump shot from 24 ft,65,68
310,3,1:53.0,Defensive rebound by R. Hood,,65,68
311,3,1:45.0,J. Johnson misses 3-pt jump shot from 25 ft,,65,68
312,3,1:44.0,Offensive rebound by J. Ingles,,65,68
313,3,1:36.0,R. Hood misses 2-pt jump shot from 13 ft,,65,68
314,3,1:36.0,Offensive rebound by Team,,65,68
315,3,1:36.0,,Loose ball foul by M. Speights (drawn by R. Gobert),65,68
316,3,1:36.0,R. Gobert makes free throw 1 of 2,,66,68
317,3,1:36.0,G. Hill enters the game for R. Neto,,66,68
318,3,1:36.0,R. Gobert makes free throw 2 of 2,,67,68
319,3,1:11.0,,R. Felton makes 2-pt jump shot from 9 ft,67,70
320,3,0:55.0,Turnover by G. Hill (bad pass),,67,70
321,3,0:55.0,J. Withey enters the game for R. Gobert,,67,70
322,3,0:44.0,,J. Crawford misses 2-pt jump shot from 18 ft,67,70
323,3,0:42.0,Defensive rebound by J. Withey,,67,70
324,3,0:41.0,,Technical foul by J. Crawford,67,70
325,3,0:41.0,J. Johnson makes technical free throw,,68,70
326,3,0:35.0,J. Johnson makes 2-pt jump shot from 10 ft,,70,70
327,3,0:22.0,,P. Pierce makes 2-pt jump shot from 13 ft,70,72
328,3,0:04.0,J. Johnson misses 2-pt jump shot from 6 ft,,70,72
329,3,0:02.0,Offensive rebound by J. Withey,,70,72
330,3,0:00.0,Turnover by G. Hill (offensive goaltending),,70,72
331,4,11:40.0,,P. Pierce misses 2-pt layup from 2 ft,70,72
332,4,11:37.0,,Offensive rebound by M. Speights,70,72
333,4,11:37.0,,M. Speights makes 2-pt layup from 1 ft,70,74
334,4,11:27.0,,Offensive charge foul by G. Hill (drawn by M. Speights),70,74
335,4,11:27.0,Turnover by G. Hill (offensive foul),,70,74
336,4,11:17.0,,A. Rivers makes 2-pt jump shot from 10 ft,70,76
337,4,11:04.0,Personal foul by M. Speights (drawn by J. Withey),,70,76
338,4,10:57.0,Turnover by J. Withey (bad pass; steal by J. Crawford),,70,76
339,4,10:57.0,,Personal take foul by J. Withey (drawn by J. Crawford),70,76
340,4,10:57.0,B. Diaw enters the game for J. Withey,,70,76
341,4,10:49.0,,A. Rivers misses 2-pt layup from 2 ft,70,76
342,4,10:49.0,,Offensive rebound by Team,70,76
343,4,10:49.0,Loose ball foul by B. Diaw (drawn by M. Speights),,70,76
344,4,10:40.0,,Shooting foul by B. Diaw (drawn by M. Speights),70,76
345,4,10:40.0,,M. Speights makes free throw 1 of 2,70,77
346,4,10:40.0,,M. Speights makes free throw 2 of 2,70,78
347,4,10:23.0,A. Burks misses 2-pt jump shot from 18 ft,,70,78
348,4,10:22.0,,Defensive rebound by R. Felton,70,78
349,4,10:18.0,,Turnover by R. Felton (lost ball; steal by R. Hood),70,78
350,4,10:15.0,Personal take foul by P. Pierce (drawn by R. Hood),,70,78
351,4,9:58.0,J. Johnson misses 2-pt jump shot from 16 ft,,70,78
352,4,9:56.0,,Defensive rebound by M. Speights,70,78
353,4,9:49.0,,J. Crawford makes 2-pt layup from 1 ft,70,80
354,4,9:49.0,Utah full timeout,,70,80
355,4,9:49.0,G. Hayward enters the game for R. Hood,,70,80
356,4,9:49.0,R. Gobert enters the game for J. Johnson,,70,80
357,4,9:29.0,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),,72,80
358,4,9:29.0,Shooting foul by M. Speights (drawn by R. Gobert),,72,80
359,4,9:29.0,J. Ingles enters the game for G. Hayward,,72,80
360,4,9:29.0,R. Gobert makes free throw 1 of 1,,73,80
361,4,9:13.0,,Personal foul by B. Diaw (drawn by P. Pierce),73,80
362,4,8:59.0,,M. Speights makes 2-pt hook shot from 4 ft,73,82
363,4,8:54.0,Turnover by R. Gobert (bad pass; steal by J. Crawford),,73,82
364,4,8:48.0,,J. Crawford misses 3-pt jump shot from 24 ft,73,82
365,4,8:47.0,Defensive rebound by R. Gobert,,73,82
366,4,8:41.0,Personal foul by A. Rivers (drawn by J. Ingles),,73,82
367,4,8:32.0,B. Diaw misses 2-pt layup from 3 ft,,73,82
368,4,8:28.0,Offensive rebound by B. Diaw,,73,82
369,4,8:28.0,B. Diaw misses 2-pt layup from 2 ft,,73,82
370,4,8:26.0,Offensive rebound by B. Diaw,,73,82
371,4,8:26.0,B. Diaw misses 2-pt layup from 1 ft (block by M. Speights),,73,82
372,4,8:26.0,Offensive rebound by R. Gobert,,73,82
373,4,8:26.0,Shooting foul by P. Pierce (drawn by R. Gobert),,73,82
374,4,8:26.0,R. Gobert misses free throw 1 of 2,,73,82
375,4,8:26.0,Offensive rebound by Team,,73,82
376,4,8:26.0,R. Gobert misses free throw 2 of 2,,73,82
377,4,8:25.0,,Defensive rebound by M. Speights,73,82
378,4,8:04.0,,J. Crawford makes 2-pt layup from 2 ft,73,84
379,4,7:57.0,Utah full timeout,,73,84
380,4,7:57.0,G. Hayward enters the game for A. Burks,,73,84
381,4,7:43.0,G. Hill misses 2-pt layup from 2 ft,,73,84
382,4,7:41.0,Offensive rebound by R. Gobert,,73,84
383,4,7:38.0,R. Gobert makes 2-pt layup from 1 ft,,75,84
384,4,7:21.0,,A. Rivers misses 3-pt jump shot from 26 ft,75,84
385,4,7:17.0,,Offensive rebound by M. Speights,75,84
386,4,7:17.0,,M. Speights misses 2-pt layup from 2 ft,75,84
387,4,7:16.0,,Offensive rebound by M. Speights,75,84
388,4,7:16.0,,Shooting foul by J. Ingles (drawn by J. Crawford),75,84
389,4,7:16.0,,J. Crawford makes free throw 1 of 2,75,85
390,4,7:16.0,R. Neto enters the game for G. Hill,,75,85
391,4,7:16.0,R. Hood enters the game for J. Ingles,,75,85
392,4,7:16.0,,J. Crawford makes free throw 2 of 2,75,86
