,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SACRAMENTO_ACTION,MEMPHIS_SCORE,SACRAMENTO_SCORE
106,2,8:55.0,,K. Koufos enters the game for W. Cauley-Stein,30,20
107,2,8:46.0,,K. Koufos misses 2-pt hook shot from 11 ft,30,20
108,2,8:45.0,Defensive rebound by T. Daniels,,30,20
109,2,8:33.0,T. Daniels misses 3-pt jump shot from 25 ft,,30,20
110,2,8:32.0,Offensive rebound by J. Green,,30,20
111,2,8:32.0,J. Green makes 2-pt dunk at rim,,32,20
112,2,8:14.0,,T. Lawson misses 2-pt layup from 3 ft (block by M. Conley),32,20
113,2,8:13.0,,Offensive rebound by T. Lawson,32,20
114,2,8:06.0,,D. Collison makes 2-pt jump shot from 5 ft,32,22
115,2,7:43.0,Z. Randolph misses 2-pt jump shot from 15 ft,,32,22
116,2,7:42.0,Offensive rebound by M. Conley,,32,22
117,2,7:42.0,Memphis full timeout,,32,22
118,2,7:42.0,C. Parsons enters the game for Z. Randolph,,32,22
119,2,7:42.0,M. Gasol enters the game for V. Carter,,32,22
120,2,7:33.0,C. Parsons misses 2-pt jump shot from 16 ft,,32,22
121,2,7:33.0,Offensive rebound by Team,,32,22
122,2,7:33.0,,Loose ball foul by T. Lawson (drawn by T. Daniels),32,22
123,2,7:20.0,M. Gasol misses 2-pt jump shot from 6 ft,,32,22
124,2,7:19.0,,Defensive rebound by G. Temple,32,22
125,2,7:12.0,,G. Temple misses 3-pt jump shot from 25 ft,32,22
126,2,7:11.0,Defensive rebound by M. Conley,,32,22
127,2,7:03.0,Shooting foul by D. Collison (drawn by M. Conley),,32,22
128,2,7:03.0,M. Conley makes 2-pt layup from 4 ft,,34,22
129,2,7:03.0,M. Conley makes free throw 1 of 1,,35,22
130,2,6:48.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by T. Lawson),35,25
131,2,6:24.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by M. Conley),,38,25
132,2,6:12.0,,D. Collison makes 2-pt jump shot from 12 ft,38,27
133,2,5:59.0,T. Daniels misses 2-pt jump shot from 15 ft,,38,27
134,2,5:58.0,,Defensive rebound by A. Tolliver,38,27
135,2,5:41.0,,K. Koufos misses 2-pt layup from 2 ft,38,27
136,2,5:40.0,,Offensive rebound by K. Koufos,38,27
137,2,5:35.0,,Shooting foul by T. Daniels (drawn by T. Lawson),38,27
138,2,5:35.0,,T. Lawson makes free throw 1 of 2,38,28
139,2,5:35.0,T. Allen enters the game for T. Daniels,,38,28
140,2,5:35.0,,D. Cousins enters the game for K. Koufos,38,28
141,2,5:35.0,,M. Barnes enters the game for G. Temple,38,28
142,2,5:35.0,,T. Lawson makes free throw 2 of 2,38,29
143,2,5:16.0,J. Green makes 3-pt jump shot from 23 ft (assist by C. Parsons),,41,29
144,2,4:55.0,,D. Cousins makes 2-pt layup from 3 ft (assist by M. Barnes),41,31
145,2,4:43.0,M. Conley misses 2-pt jump shot from 6 ft,,41,31
146,2,4:43.0,,Defensive rebound by M. Barnes,41,31
147,2,4:34.0,,D. Collison misses 3-pt jump shot from 24 ft,41,31
148,2,4:34.0,Defensive rebound by M. Gasol,,41,31
149,2,4:24.0,Turnover by M. Gasol (lost ball; steal by D. Cousins),,41,31
150,2,4:20.0,,D. Cousins makes 2-pt dunk at rim,41,33
151,2,4:07.0,Memphis full timeout,,41,33
152,2,3:59.0,T. Allen misses 2-pt layup from 3 ft,,41,33
153,2,3:58.0,,Defensive rebound by M. Barnes,41,33
154,2,3:43.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Cousins),41,36
155,2,3:35.0,Personal foul by T. Lawson (drawn by M. Conley),,41,36
156,2,3:35.0,,G. Temple enters the game for T. Lawson,41,36
157,2,3:35.0,Z. Randolph enters the game for J. Green,,41,36
158,2,3:20.0,Turnover by M. Conley (bad pass; steal by D. Cousins),,41,36
159,2,3:08.0,,Def 3 sec tech foul by T. Allen,41,36
160,2,3:08.0,,D. Cousins makes technical free throw,41,37
161,2,3:08.0,J. Ennis enters the game for C. Parsons,,41,37
162,2,2:58.0,,Shooting foul by T. Allen (drawn by D. Cousins),41,37
163,2,2:58.0,,D. Cousins makes free throw 1 of 2,41,38
164,2,2:58.0,,D. Cousins makes free throw 2 of 2,41,39
165,2,2:40.0,M. Gasol misses 2-pt jump shot from 13 ft,,41,39
166,2,2:40.0,Offensive rebound by T. Allen,,41,39
167,2,2:36.0,Personal foul by D. Cousins (drawn by M. Gasol),,41,39
168,2,2:33.0,M. Gasol misses 3-pt jump shot from 24 ft,,41,39
169,2,2:32.0,,Defensive rebound by G. Temple,41,39
170,2,2:14.0,,M. Barnes makes 3-pt jump shot from 23 ft (assist by A. Tolliver),41,42
171,2,1:54.0,Personal foul by D. Cousins (drawn by M. Gasol),,41,42
172,2,1:54.0,M. Gasol makes free throw 1 of 2,,42,42
173,2,1:54.0,A. Harrison enters the game for M. Conley,,42,42
174,2,1:54.0,M. Gasol makes free throw 2 of 2,,43,42
175,2,1:45.0,,M. Barnes misses 2-pt jump shot from 10 ft (block by J. Ennis),43,42
176,2,1:44.0,,Offensive rebound by M. Barnes,43,42
177,2,1:44.0,,Shooting foul by J. Ennis (drawn by M. Barnes),43,42
178,2,1:44.0,,M. Barnes makes free throw 1 of 2,43,43
179,2,1:44.0,,M. Barnes misses free throw 2 of 2,43,43
180,2,1:44.0,,K. Koufos enters the game for A. Tolliver,43,43
181,2,1:42.0,Defensive rebound by T. Allen,,43,43
182,2,1:29.0,J. Ennis misses 3-pt jump shot from 25 ft,,43,43
183,2,1:27.0,Offensive rebound by A. Harrison,,43,43
184,2,1:19.0,A. Harrison makes 2-pt layup from 3 ft,,45,43
185,2,1:07.0,,D. Collison makes 2-pt layup from 4 ft,45,45
186,2,0:48.0,T. Allen makes 3-pt jump shot from 23 ft (assist by J. Ennis),,48,45
187,2,0:34.0,,D. Collison misses 2-pt layup from 3 ft,48,45
188,2,0:33.0,Defensive rebound by Z. Randolph,,48,45
189,2,0:30.0,Memphis full timeout,,48,45
190,2,0:30.0,,A. Tolliver enters the game for D. Cousins,48,45
191,2,0:14.0,Personal foul by G. Temple (drawn by J. Ennis),,48,45
192,2,0:14.0,J. Ennis makes free throw 1 of 2,,49,45
193,2,0:14.0,,D. Cousins enters the game for K. Koufos,49,45
194,2,0:14.0,J. Green enters the game for Z. Randolph,,49,45
195,2,0:14.0,J. Ennis makes free throw 2 of 2,,50,45
196,2,0:02.0,,D. Cousins misses 2-pt layup from 2 ft,50,45
197,2,0:01.0,,Offensive rebound by D. Collison,50,45
198,2,0:00.0,,D. Collison misses 2-pt jump shot from 20 ft,50,45
199,2,0:00.0,,Offensive rebound by Team,50,45
200,3,11:42.0,,B. McLemore misses 3-pt jump shot from 25 ft,50,45
201,3,11:41.0,Defensive rebound by M. Conley,,50,45
202,3,11:40.0,Personal foul by D. Cousins (drawn by M. Conley),,50,45
203,3,11:21.0,M. Conley makes 3-pt jump shot from 27 ft (assist by M. Gasol),,53,45
204,3,11:07.0,,Personal foul by C. Parsons (drawn by D. Cousins),53,45
205,3,11:01.0,,M. Barnes misses 3-pt jump shot from 26 ft,53,45
206,3,10:59.0,,Offensive rebound by Team,53,45
207,3,10:49.0,,D. Collison makes 2-pt jump shot from 17 ft,53,47
208,3,10:31.0,T. Allen makes 2-pt layup from 2 ft (assist by M. Gasol),,55,47
209,3,10:08.0,,B. McLemore makes 2-pt layup from 4 ft (assist by D. Collison),55,49
210,3,9:56.0,Turnover by M. Conley (bad pass; steal by D. Cousins),,55,49
211,3,9:48.0,,D. Cousins misses 2-pt layup from 2 ft,55,49
212,3,9:48.0,,Offensive rebound by K. Koufos,55,49
213,3,9:48.0,,K. Koufos misses 2-pt layup from 2 ft,55,49
214,3,9:47.0,Defensive rebound by M. Gasol,,55,49
215,3,9:30.0,M. Conley makes 2-pt layup from 3 ft,,57,49
216,3,9:16.0,,Offensive foul by D. Cousins (drawn by C. Parsons),57,49
217,3,9:16.0,,Turnover by D. Cousins (offensive foul),57,49
218,3,9:16.0,,Violation by Team (jump ball),57,49
219,3,9:16.0,Z. Randolph enters the game for M. Gasol,,57,49
220,3,8:55.0,Z. Randolph misses 3-pt jump shot from 25 ft,,57,49
221,3,8:55.0,Offensive rebound by Z. Randolph,,57,49
222,3,8:45.0,M. Conley makes 3-pt jump shot from 25 ft (assist by C. Parsons),,60,49
223,3,8:31.0,,Personal foul by Z. Randolph (drawn by D. Cousins),60,49
224,3,8:22.0,,Turnover by M. Barnes (lost ball; steal by C. Parsons),60,49
225,3,8:16.0,C. Parsons makes 2-pt layup from 3 ft (assist by J. Green),,62,49
226,3,8:03.0,,Sacramento full timeout,62,49
227,3,8:00.0,,Offensive foul by B. McLemore (drawn by Z. Randolph),62,49
228,3,8:00.0,,Turnover by B. McLemore (offensive foul),62,49
229,3,7:51.0,C. Parsons makes 2-pt layup from 2 ft (assist by Z. Randolph),,64,49
230,3,7:29.0,,D. Cousins misses 3-pt jump shot from 25 ft,64,49
231,3,7:29.0,Defensive rebound by M. Conley,,64,49
232,3,7:23.0,Offensive foul by Z. Randolph (drawn by D. Cousins),,64,49
233,3,7:23.0,Turnover by Z. Randolph (offensive foul),,64,49
234,3,7:23.0,,A. Tolliver enters the game for K. Koufos,64,49
235,3,7:23.0,,G. Temple enters the game for B. McLemore,64,49
236,3,7:13.0,,G. Temple misses 3-pt jump shot from 23 ft,64,49
237,3,7:12.0,Defensive rebound by J. Green,,64,49
238,3,6:58.0,C. Parsons misses 3-pt jump shot from 26 ft,,64,49
239,3,6:57.0,,Defensive rebound by A. Tolliver,64,49
240,3,6:42.0,,D. Cousins misses 2-pt hook shot from 7 ft,64,49
241,3,6:41.0,,Offensive rebound by D. Cousins,64,49
242,3,6:40.0,,D. Cousins makes 2-pt layup from 2 ft,64,51
243,3,6:19.0,C. Parsons makes 3-pt jump shot from 24 ft (assist by Z. Randolph),,67,51
244,3,6:09.0,,Turnover by D. Cousins (bad pass),67,51
245,3,6:09.0,J. Ennis enters the game for C. Parsons,,67,51
246,3,5:58.0,M. Conley makes 3-pt jump shot from 25 ft,,70,51
247,3,5:32.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by M. Barnes),70,54
248,3,5:09.0,T. Allen makes 2-pt jump shot from 6 ft,,72,54
249,3,4:45.0,,D. Collison misses 3-pt jump shot from 25 ft,72,54
250,3,4:45.0,Defensive rebound by J. Green,,72,54
251,3,4:30.0,Z. Randolph misses 2-pt jump shot from 17 ft,,72,54
252,3,4:30.0,,Defensive rebound by M. Barnes,72,54
253,3,4:27.0,J. Martin enters the game for J. Green,,72,54
254,3,4:27.0,V. Carter enters the game for T. Allen,,72,54
255,3,4:21.0,,Personal foul by Z. Randolph (drawn by D. Cousins),72,54
256,3,4:21.0,J. Green enters the game for Z. Randolph,,72,54
257,3,4:17.0,,Def 3 sec tech foul by J. Ennis,72,54
258,3,4:17.0,,D. Cousins makes technical free throw,72,55
259,3,4:08.0,,Shooting foul by J. Green (drawn by D. Cousins),72,55
260,3,4:08.0,,Technical foul by D. Cousins,72,55
261,3,4:08.0,M. Conley misses technical free throw,,72,55
262,3,4:08.0,,Offensive rebound by Team,72,55
263,3,4:08.0,,D. Cousins makes free throw 1 of 2,72,56
264,3,4:08.0,,D. Cousins makes free throw 2 of 2,72,57
265,3,3:54.0,J. Martin misses 2-pt layup from 2 ft,,72,57
266,3,3:53.0,,Defensive rebound by M. Barnes,72,57
267,3,3:51.0,,Personal foul by J. Martin (drawn by M. Barnes),72,57
268,3,3:51.0,,M. Barnes makes free throw 1 of 2,72,58
269,3,3:51.0,,M. Barnes makes free throw 2 of 2,72,59
270,3,3:34.0,V. Carter makes 2-pt jump shot from 8 ft,,74,59
271,3,3:19.0,,D. Cousins misses 2-pt jump shot from 10 ft,74,59
272,3,3:17.0,Defensive rebound by J. Green,,74,59
273,3,3:12.0,J. Martin misses 2-pt layup from 2 ft (block by G. Temple),,74,59
274,3,3:10.0,,Defensive rebound by M. Barnes,74,59
275,3,3:04.0,,D. Collison makes 2-pt jump shot from 4 ft,74,61
276,3,2:56.0,Memphis full timeout,,74,61
277,3,2:56.0,A. Harrison enters the game for M. Conley,,74,61
278,3,2:56.0,,M. Richardson enters the game for M. Barnes,74,61
279,3,2:39.0,J. Green makes 2-pt jump shot from 20 ft (assist by J. Ennis),,76,61
280,3,2:19.0,,Personal foul by J. Ennis (drawn by A. Tolliver),76,61
281,3,2:19.0,,A. Tolliver makes free throw 1 of 2,76,62
282,3,2:19.0,,A. Tolliver makes free throw 2 of 2,76,63
283,3,1:56.0,V. Carter misses 2-pt jump shot from 22 ft,,76,63
284,3,1:56.0,,Defensive rebound by D. Collison,76,63
285,3,1:44.0,,Turnover by D. Cousins (lost ball),76,63
286,3,1:20.0,J. Green makes 3-pt jump shot from 23 ft (assist by A. Harrison),,79,63
287,3,1:11.0,,Personal foul by A. Harrison (drawn by D. Cousins),79,63
288,3,1:11.0,,D. Cousins misses free throw 1 of 2,79,63
289,3,1:11.0,,Offensive rebound by Team,79,63
290,3,1:11.0,,M. Barnes enters the game for D. Collison,79,63
291,3,1:11.0,,D. Cousins makes free throw 2 of 2,79,64
292,3,0:55.0,A. Harrison misses 3-pt jump shot from 25 ft,,79,64
293,3,0:53.0,,Defensive rebound by D. Cousins,79,64
294,3,0:38.0,,M. Barnes misses 3-pt jump shot from 24 ft,79,64
295,3,0:34.0,,Offensive rebound by A. Tolliver,79,64
296,3,0:34.0,,Turnover by A. Tolliver (bad pass; steal by V. Carter),79,64
297,3,0:30.0,Turnover by V. Carter (bad pass; steal by G. Temple),,79,64
298,3,0:21.0,,M. Richardson misses 3-pt jump shot from 25 ft,79,64
299,3,0:21.0,,Offensive rebound by A. Tolliver,79,64
300,3,0:18.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by D. Cousins),79,67
301,3,0:02.0,J. Green makes 3-pt jump shot from 23 ft (assist by A. Harrison),,82,67
302,4,11:45.0,V. Carter makes 3-pt jump shot from 24 ft (assist by J. Green),,85,67
303,4,11:24.0,,Shooting foul by J. Green (drawn by D. Cousins),85,67
304,4,11:24.0,,D. Cousins makes free throw 1 of 2,85,68
305,4,11:24.0,,D. Cousins makes free throw 2 of 2,85,69
306,4,11:06.0,T. Daniels makes 3-pt jump shot from 25 ft (assist by A. Harrison),,88,69
307,4,10:49.0,,Shooting foul by J. Martin (drawn by A. Tolliver),88,69
308,4,10:49.0,,A. Tolliver makes free throw 1 of 2,88,70
309,4,10:49.0,,A. Tolliver makes free throw 2 of 2,88,71
310,4,10:38.0,T. Daniels makes 2-pt jump shot from 18 ft (assist by A. Harrison),,90,71
311,4,10:24.0,,D. Cousins misses 2-pt jump shot from 18 ft,90,71
312,4,10:24.0,Defensive rebound by J. Martin,,90,71
313,4,10:13.0,A. Harrison makes 3-pt jump shot from 25 ft (assist by T. Daniels),,93,71
314,4,9:59.0,,Turnover by G. Temple (bad pass; steal by J. Martin),93,71
315,4,9:56.0,Turnover by J. Martin (bad pass; steal by D. Cousins),,93,71
316,4,9:50.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by D. Cousins),93,74
317,4,9:26.0,V. Carter makes 3-pt jump shot from 24 ft (assist by A. Harrison),,96,74
318,4,9:06.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by A. Tolliver),96,77
319,4,8:50.0,T. Daniels makes 3-pt jump shot from 25 ft,,99,77
320,4,8:50.0,,Sacramento full timeout,99,77
321,4,8:50.0,Z. Randolph enters the game for J. Green,,99,77
322,4,8:50.0,J. Ennis enters the game for V. Carter,,99,77
323,4,8:39.0,,D. Cousins makes 2-pt dunk at rim (assist by G. Temple),99,79
324,4,8:09.0,Z. Randolph misses 2-pt jump shot from 13 ft,,99,79
325,4,8:08.0,,Defensive rebound by M. Barnes,99,79
326,4,8:04.0,,D. Cousins makes 2-pt layup from 2 ft (assist by M. Barnes),99,81
327,4,8:04.0,,Shooting foul by T. Daniels (drawn by D. Cousins),99,81
328,4,8:04.0,M. Conley enters the game for A. Harrison,,99,81
329,4,8:04.0,,D. Collison enters the game for M. Richardson,99,81
330,4,8:04.0,,D. Cousins makes free throw 1 of 1,99,82
331,4,7:38.0,J. Ennis misses 3-pt jump shot from 25 ft,,99,82
332,4,7:37.0,,Defensive rebound by Team,99,82
333,4,7:13.0,,D. Cousins misses 2-pt jump shot from 16 ft,99,82
334,4,7:12.0,Defensive rebound by J. Martin,,99,82
335,4,7:05.0,T. Daniels misses 3-pt jump shot from 25 ft,,99,82
336,4,7:04.0,Offensive rebound by Z. Randolph,,99,82
337,4,6:43.0,Z. Randolph makes 2-pt jump shot from 4 ft,,101,82
338,4,6:26.0,,Shooting foul by J. Ennis (drawn by M. Barnes),101,82
339,4,6:26.0,,M. Barnes makes free throw 1 of 3,101,83
340,4,6:26.0,,M. Barnes makes free throw 2 of 3,101,84
341,4,6:26.0,,M. Barnes misses free throw 3 of 3,101,84
342,4,6:25.0,Defensive rebound by J. Ennis,,101,84
343,4,6:10.0,Z. Randolph misses 2-pt jump shot from 15 ft,,101,84
344,4,6:10.0,,Defensive rebound by M. Barnes,101,84
345,4,6:01.0,,D. Cousins misses 3-pt jump shot from 24 ft,101,84
346,4,6:00.0,Defensive rebound by M. Conley,,101,84
347,4,5:43.0,M. Conley misses 2-pt jump shot from 4 ft,,101,84
348,4,5:41.0,Offensive rebound by J. Ennis,,101,84
349,4,5:37.0,M. Conley misses 3-pt jump shot from 24 ft,,101,84
350,4,5:36.0,Offensive rebound by M. Conley,,101,84
351,4,5:36.0,Shooting foul by M. Barnes (drawn by M. Conley),,101,84
352,4,5:36.0,Official timeout,,101,84
353,4,5:36.0,M. Conley makes free throw 1 of 2,,102,84
354,4,5:36.0,J. Green enters the game for J. Martin,,101,84
355,4,5:36.0,M. Conley misses free throw 2 of 2,,102,84
356,4,5:35.0,,Defensive rebound by A. Tolliver,102,84
357,4,5:10.0,,D. Collison misses 2-pt jump shot from 18 ft,102,84
358,4,5:09.0,,Offensive rebound by D. Cousins,102,84
359,4,5:06.0,,D. Cousins makes 2-pt jump shot from 3 ft,102,86
360,4,4:47.0,T. Daniels misses 2-pt jump shot from 21 ft,,102,86
361,4,4:46.0,Offensive rebound by J. Green,,102,86
362,4,4:42.0,J. Ennis misses 3-pt jump shot from 24 ft,,102,86
363,4,4:41.0,Offensive rebound by M. Conley,,102,86
364,4,4:41.0,M. Conley makes 2-pt jump shot from 3 ft,,104,86
365,4,4:41.0,Shooting foul by A. Tolliver (drawn by M. Conley),,104,86
366,4,4:41.0,V. Carter enters the game for T. Daniels,,104,86
367,4,4:41.0,M. Conley makes free throw 1 of 1,,105,86
368,4,4:27.0,,Turnover by D. Cousins (lost ball; steal by J. Green),105,86
369,4,4:02.0,Z. Randolph makes 2-pt jump shot from 18 ft,,107,86
370,4,3:49.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Cousins),107,89
371,4,3:27.0,V. Carter misses 3-pt jump shot from 25 ft,,107,89
372,4,3:27.0,Offensive rebound by J. Green,,107,89
373,4,3:16.0,Personal foul by A. Tolliver (drawn by M. Conley),,107,89
374,4,3:16.0,,S. Labissière enters the game for A. Tolliver,107,89
375,4,3:16.0,,G. Papagiannis enters the game for M. Barnes,107,89
376,4,3:16.0,,M. Richardson enters the game for D. Cousins,107,89
377,4,3:00.0,J. Green makes 2-pt jump shot from 21 ft (assist by M. Conley),,109,89
378,4,2:46.0,,M. Richardson makes 2-pt jump shot from 16 ft,109,91
379,4,2:23.0,Z. Randolph misses 3-pt jump shot from 25 ft,,109,91
380,4,2:22.0,,Defensive rebound by D. Collison,109,91
381,4,2:14.0,,Shooting foul by J. Ennis (drawn by M. Richardson),109,91
382,4,2:14.0,Memphis full timeout,,109,91
383,4,2:14.0,,M. Richardson makes free throw 1 of 2,109,92
384,4,2:14.0,A. Harrison enters the game for M. Conley,,109,91
385,4,2:14.0,J. Martin enters the game for J. Ennis,,109,91
386,4,2:14.0,W. Baldwin enters the game for Z. Randolph,,109,91
