,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,WASHINGTON_ACTION,MILWAUKEE_SCORE,WASHINGTON_SCORE
126,2,8:34.0,G. Antetokounmpo makes free throw 2 of 2,,32,35
127,2,8:17.0,,M. Morris misses 2-pt jump shot from 12 ft,32,35
128,2,8:15.0,Defensive rebound by J. Terry,,32,35
129,2,8:09.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,32,35
130,2,8:09.0,Offensive rebound by Team,,32,35
131,2,8:02.0,G. Antetokounmpo makes 2-pt hook shot from 4 ft,,34,35
132,2,8:02.0,Shooting foul by K. Oubre (drawn by G. Antetokounmpo),,34,35
133,2,8:02.0,G. Antetokounmpo makes free throw 1 of 1,,35,35
134,2,7:51.0,,Turnover by K. Oubre (lost ball),35,35
135,2,7:51.0,,M. Gortat enters the game for K. Oubre,35,35
136,2,7:51.0,,O. Porter enters the game for J. Smith,35,35
137,2,7:51.0,J. Parker enters the game for M. Beasley,,35,35
138,2,7:38.0,Personal foul by T. Burke (drawn by M. Dellavedova),,35,35
139,2,7:38.0,M. Dellavedova makes free throw 1 of 2,,36,35
140,2,7:38.0,,B. Beal enters the game for M. Thornton,36,35
141,2,7:38.0,,J. Wall enters the game for T. Burke,36,35
142,2,7:38.0,T. Snell enters the game for J. Terry,,36,35
143,2,7:38.0,M. Dellavedova makes free throw 2 of 2,,37,35
144,2,7:21.0,,Shooting foul by J. Henson (drawn by M. Morris),37,35
145,2,7:21.0,,M. Morris misses free throw 1 of 2,37,35
146,2,7:21.0,,Offensive rebound by Team,37,35
147,2,7:21.0,,M. Morris makes free throw 2 of 2,37,36
148,2,7:07.0,Turnover by J. Parker (palming),,37,36
149,2,6:51.0,,B. Beal misses 3-pt jump shot from 25 ft,37,36
150,2,6:50.0,Defensive rebound by J. Parker,,37,36
151,2,6:44.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,37,36
152,2,6:43.0,,Defensive rebound by O. Porter,37,36
153,2,6:40.0,,Personal foul by M. Dellavedova (drawn by M. Morris),37,36
154,2,6:28.0,,Shooting foul by G. Antetokounmpo (drawn by M. Morris),37,36
155,2,6:28.0,,M. Morris makes free throw 1 of 2,37,37
156,2,6:28.0,,M. Morris makes free throw 2 of 2,37,38
157,2,6:16.0,T. Snell makes 3-pt jump shot from 25 ft (assist by G. Antetokounmpo),,40,38
158,2,6:05.0,,O. Porter misses 3-pt jump shot from 24 ft,40,38
159,2,6:04.0,,Offensive rebound by M. Gortat,40,38
160,2,5:55.0,,O. Porter makes 2-pt jump shot from 13 ft (assist by B. Beal),40,40
161,2,5:34.0,J. Parker misses 2-pt layup from 2 ft (block by J. Wall),,40,40
162,2,5:32.0,,Defensive rebound by B. Beal,40,40
163,2,5:24.0,,M. Morris makes 2-pt dunk at rim (assist by J. Wall),40,42
164,2,5:09.0,M. Dellavedova misses 2-pt jump shot from 5 ft,,40,42
165,2,5:09.0,Offensive rebound by M. Dellavedova,,40,42
166,2,5:09.0,Personal foul by J. Wall (drawn by M. Dellavedova),,40,42
167,2,5:09.0,,Washington full timeout,40,42
168,2,5:09.0,M. Dellavedova makes free throw 1 of 2,,41,42
169,2,5:09.0,M. Dellavedova makes free throw 2 of 2,,42,42
170,2,4:53.0,,O. Porter makes 2-pt jump shot from 6 ft,42,44
171,2,4:28.0,T. Snell makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,45,44
172,2,4:17.0,,B. Beal misses 2-pt jump shot from 18 ft,45,44
173,2,4:16.0,,Offensive rebound by Team,45,44
174,2,4:08.0,,Shooting foul by J. Parker (drawn by B. Beal),45,44
175,2,4:08.0,,B. Beal misses free throw 1 of 2,45,44
176,2,4:08.0,,Offensive rebound by Team,45,44
177,2,4:08.0,,B. Beal makes free throw 2 of 2,45,45
178,2,3:55.0,Personal foul by O. Porter (drawn by G. Antetokounmpo),,45,45
179,2,3:55.0,G. Antetokounmpo makes free throw 1 of 2,,46,45
180,2,3:55.0,G. Antetokounmpo misses free throw 2 of 2,,46,45
181,2,3:52.0,,Defensive rebound by O. Porter,46,45
182,2,3:37.0,,O. Porter misses 3-pt jump shot from 24 ft,46,45
183,2,3:36.0,Defensive rebound by T. Snell,,46,45
184,2,3:31.0,T. Snell makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),,49,45
185,2,3:04.0,,J. Wall misses 3-pt jump shot from 25 ft,49,45
186,2,3:01.0,Defensive rebound by G. Antetokounmpo,,49,45
187,2,2:47.0,T. Snell misses 3-pt jump shot from 24 ft,,49,45
188,2,2:46.0,Offensive rebound by T. Snell,,49,45
189,2,2:32.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,49,45
190,2,2:30.0,,Defensive rebound by M. Gortat,49,45
191,2,2:17.0,,O. Porter makes 2-pt jump shot from 18 ft (assist by J. Wall),49,47
192,2,1:57.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Henson),,51,47
193,2,1:41.0,,Turnover by M. Morris (lost ball),51,47
194,2,1:41.0,Milwaukee full timeout,,51,47
195,2,1:28.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Dellavedova),,53,47
196,2,1:15.0,,J. Wall makes 2-pt layup from 2 ft,53,49
197,2,0:57.0,M. Dellavedova makes 2-pt jump shot from 12 ft,,55,49
198,2,0:36.0,,O. Porter makes 2-pt jump shot from 17 ft (assist by J. Wall),55,51
199,2,0:25.0,J. Henson misses 2-pt hook shot from 6 ft,,55,51
200,2,0:23.0,Offensive rebound by G. Antetokounmpo,,55,51
201,2,0:23.0,J. Parker makes 2-pt dunk at rim (assist by G. Antetokounmpo),,57,51
202,2,0:01.0,,Shooting foul by G. Antetokounmpo (drawn by B. Beal),57,51
203,2,0:01.0,,B. Beal makes free throw 1 of 2,57,52
204,2,0:01.0,,B. Beal makes free throw 2 of 2,57,53
205,3,11:48.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,57,53
206,3,11:47.0,,Defensive rebound by M. Gortat,57,53
207,3,11:29.0,,M. Morris makes 2-pt layup from 1 ft,57,55
208,3,11:15.0,T. Snell misses 3-pt jump shot from 24 ft,,57,55
209,3,11:14.0,,Defensive rebound by O. Porter,57,55
210,3,11:05.0,,O. Porter makes 3-pt jump shot from 26 ft (assist by J. Wall),57,58
211,3,10:37.0,J. Parker makes 2-pt jump shot from 16 ft (assist by T. Snell),,59,58
212,3,10:23.0,,J. Wall makes 2-pt layup from 1 ft,59,60
213,3,9:58.0,Turnover by J. Parker (offensive foul),,59,60
214,3,9:58.0,,Offensive charge foul by J. Parker (drawn by J. Wall),59,60
215,3,9:53.0,,Personal foul by M. Dellavedova (drawn by J. Wall),59,60
216,3,9:44.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),59,63
217,3,9:30.0,T. Snell makes 3-pt jump shot from 23 ft (assist by M. Dellavedova),,62,63
218,3,9:17.0,,J. Wall makes 3-pt jump shot from 26 ft (assist by M. Gortat),62,66
219,3,9:00.0,J. Parker misses 3-pt jump shot from 27 ft,,62,66
220,3,8:59.0,,Defensive rebound by B. Beal,62,66
221,3,8:49.0,,Turnover by B. Beal (lost ball; steal by T. Snell),62,66
222,3,8:43.0,T. Snell makes 2-pt layup from 1 ft,,64,66
223,3,8:26.0,,M. Gortat makes 2-pt hook shot from 4 ft (assist by J. Wall),64,68
224,3,8:12.0,Shooting foul by O. Porter (drawn by G. Antetokounmpo),,64,68
225,3,8:12.0,G. Antetokounmpo misses free throw 1 of 2,,64,68
226,3,8:12.0,Offensive rebound by Team,,64,68
227,3,8:12.0,G. Antetokounmpo makes free throw 2 of 2,,65,68
228,3,7:58.0,,B. Beal misses 2-pt jump shot from 5 ft,65,68
229,3,7:57.0,Defensive rebound by T. Snell,,65,68
230,3,7:47.0,T. Snell misses 3-pt jump shot from 23 ft,,65,68
231,3,7:46.0,,Defensive rebound by O. Porter,65,68
232,3,7:40.0,,J. Wall misses 3-pt jump shot from 26 ft,65,68
233,3,7:38.0,Defensive rebound by J. Henson,,65,68
234,3,7:22.0,J. Henson misses 2-pt jump shot from 6 ft,,65,68
235,3,7:22.0,Offensive rebound by G. Antetokounmpo,,65,68
236,3,7:17.0,J. Henson makes 2-pt dunk at rim (assist by G. Antetokounmpo),,67,68
237,3,7:13.0,,Shooting foul by T. Snell (drawn by B. Beal),67,68
238,3,7:13.0,,B. Beal makes free throw 1 of 2,67,69
239,3,7:13.0,M. Brogdon enters the game for T. Snell,,67,69
240,3,7:13.0,,B. Beal makes free throw 2 of 2,67,70
241,3,7:06.0,Shooting foul by B. Beal (drawn by M. Dellavedova),,67,70
242,3,7:06.0,M. Dellavedova makes free throw 1 of 2,,68,70
243,3,7:06.0,M. Dellavedova makes free throw 2 of 2,,69,70
244,3,6:49.0,,J. Wall misses 2-pt layup from 1 ft,69,70
245,3,6:48.0,Defensive rebound by J. Henson,,69,70
246,3,6:43.0,Turnover by J. Henson (offensive foul),,69,70
247,3,6:43.0,,Offensive charge foul by J. Henson (drawn by M. Gortat),69,70
248,3,6:28.0,,B. Beal makes 2-pt layup from 3 ft,69,72
249,3,6:05.0,J. Parker makes 2-pt layup from 3 ft (assist by M. Dellavedova),,71,72
250,3,5:51.0,,O. Porter misses 3-pt jump shot from 25 ft,71,72
251,3,5:49.0,Defensive rebound by M. Brogdon,,71,72
252,3,5:46.0,Shooting foul by M. Morris (drawn by G. Antetokounmpo),,71,72
253,3,5:46.0,,Washington full timeout,71,72
254,3,5:46.0,G. Antetokounmpo makes free throw 1 of 2,,72,72
255,3,5:46.0,G. Antetokounmpo makes free throw 2 of 2,,73,72
256,3,5:29.0,,M. Gortat misses 2-pt hook shot from 2 ft,73,72
257,3,5:27.0,Defensive rebound by J. Henson,,73,72
258,3,5:13.0,Turnover by M. Dellavedova (bad pass; steal by B. Beal),,73,72
259,3,5:08.0,,J. Wall makes 2-pt layup at rim (assist by O. Porter),73,74
260,3,4:46.0,J. Parker makes 2-pt jump shot from 19 ft (assist by M. Dellavedova),,75,74
261,3,4:24.0,,J. Wall misses 2-pt jump shot from 19 ft,75,74
262,3,4:22.0,,Offensive rebound by M. Morris,75,74
263,3,4:16.0,,M. Morris misses 3-pt jump shot from 24 ft,75,74
264,3,4:16.0,,Offensive rebound by B. Beal,75,74
265,3,4:16.0,,B. Beal makes 2-pt layup from 1 ft,75,76
266,3,4:15.0,,Violation by Team (delay of game),75,76
267,3,3:52.0,J. Henson makes 2-pt jump shot from 20 ft (assist by J. Parker),,77,76
268,3,3:41.0,,B. Beal misses 3-pt jump shot from 25 ft,77,76
269,3,3:39.0,Defensive rebound by M. Dellavedova,,77,76
270,3,3:38.0,,Violation by B. Beal (def goaltending),77,76
271,3,3:38.0,M. Brogdon makes 2-pt layup from 1 ft (assist by M. Dellavedova),,79,76
272,3,3:18.0,,M. Morris misses 2-pt jump shot from 12 ft,79,76
273,3,3:17.0,Defensive rebound by J. Parker,,79,76
274,3,3:14.0,,Offensive charge foul by J. Parker (drawn by B. Beal),79,76
275,3,3:14.0,Turnover by J. Parker (offensive foul),,79,76
276,3,3:14.0,,K. Oubre enters the game for M. Morris,79,76
277,3,3:14.0,G. Monroe enters the game for J. Parker,,79,76
278,3,3:14.0,M. Beasley enters the game for J. Henson,,79,76
279,3,3:05.0,,Turnover by J. Wall (bad pass),79,76
280,3,2:50.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,79,76
281,3,2:50.0,Offensive rebound by G. Antetokounmpo,,79,76
282,3,2:48.0,Milwaukee full timeout,,79,76
283,3,2:44.0,M. Beasley misses 2-pt layup from 3 ft,,79,76
284,3,2:43.0,Offensive rebound by M. Beasley,,79,76
285,3,2:32.0,Turnover by G. Monroe (lost ball; steal by J. Wall),,79,76
286,3,2:24.0,,B. Beal misses 2-pt layup from 3 ft,79,76
287,3,2:23.0,Defensive rebound by M. Beasley,,79,76
288,3,2:18.0,Shooting foul by M. Gortat (drawn by G. Antetokounmpo),,79,76
289,3,2:18.0,G. Antetokounmpo makes free throw 1 of 2,,80,76
290,3,2:18.0,G. Antetokounmpo misses free throw 2 of 2,,80,76
291,3,2:18.0,,M. Thornton enters the game for B. Beal,80,76
292,3,2:18.0,J. Terry enters the game for M. Dellavedova,,80,76
293,3,2:17.0,,Defensive rebound by M. Gortat,80,76
294,3,2:03.0,,M. Thornton misses 2-pt jump shot from 13 ft,80,76
295,3,2:02.0,Defensive rebound by G. Antetokounmpo,,80,76
296,3,1:51.0,G. Antetokounmpo misses 2-pt jump shot from 21 ft,,80,76
297,3,1:50.0,,Defensive rebound by O. Porter,80,76
298,3,1:35.0,,J. Wall makes 2-pt layup from 2 ft,80,78
299,3,1:08.0,G. Monroe makes 2-pt jump shot from 4 ft (assist by G. Antetokounmpo),,82,78
300,3,0:47.0,,O. Porter makes 2-pt layup from 2 ft (assist by J. Wall),82,80
301,3,0:26.0,G. Monroe makes 2-pt jump shot from 18 ft,,84,80
302,3,0:02.0,,J. Wall misses 2-pt jump shot from 3 ft,84,80
303,3,0:02.0,,Offensive rebound by J. Wall,84,80
304,3,0:01.0,,J. Wall makes 2-pt layup from 3 ft,84,82
305,4,11:37.0,,J. Wall makes 2-pt layup from 2 ft,84,84
306,4,11:23.0,M. Beasley makes 2-pt jump shot from 5 ft (assist by J. Parker),,86,84
307,4,10:57.0,,K. Oubre misses 3-pt jump shot from 23 ft,86,84
308,4,10:57.0,,Offensive rebound by Team,86,84
309,4,10:57.0,,Turnover by Team (shot clock),86,84
310,4,10:42.0,M. Beasley makes 2-pt jump shot from 7 ft,,88,84
311,4,10:24.0,,Turnover by M. Thornton (lost ball),88,84
312,4,10:24.0,,M. Morris enters the game for O. Porter,88,84
313,4,10:09.0,M. Beasley makes 2-pt jump shot from 9 ft (assist by J. Parker),,90,84
314,4,9:52.0,,Personal foul by M. Beasley (drawn by M. Morris),90,84
315,4,9:38.0,,J. Wall misses 3-pt jump shot from 26 ft,90,84
316,4,9:37.0,Defensive rebound by G. Monroe,,90,84
317,4,9:26.0,G. Monroe makes 2-pt jump shot from 2 ft,,92,84
318,4,9:25.0,,Washington full timeout,92,84
319,4,9:25.0,,B. Beal enters the game for J. Wall,92,84
320,4,9:07.0,,M. Gortat misses 2-pt layup from 1 ft (block by J. Parker),92,84
321,4,9:05.0,Defensive rebound by G. Monroe,,92,84
322,4,8:58.0,M. Beasley misses 2-pt layup at rim,,92,84
323,4,8:57.0,,Defensive rebound by M. Gortat,92,84
324,4,8:50.0,,M. Thornton makes 2-pt layup from 1 ft,92,86
325,4,8:30.0,Personal foul by B. Beal (drawn by M. Brogdon),,92,86
326,4,8:25.0,G. Monroe makes 2-pt jump shot from 5 ft,,94,86
327,4,8:14.0,,Personal foul by M. Beasley (drawn by M. Morris),94,86
328,4,8:04.0,,M. Thornton misses 3-pt jump shot from 26 ft,94,86
329,4,8:02.0,Defensive rebound by M. Beasley,,94,86
330,4,7:51.0,M. Brogdon makes 2-pt layup from 1 ft (assist by G. Monroe),,96,86
331,4,7:49.0,,Washington full timeout,96,86
332,4,7:49.0,,J. Wall enters the game for K. Oubre,96,86
333,4,7:49.0,,O. Porter enters the game for M. Thornton,96,86
334,4,7:34.0,,M. Gortat misses 2-pt hook shot from 5 ft,96,86
335,4,7:34.0,,Offensive rebound by J. Wall,96,86
336,4,7:34.0,,J. Wall misses 2-pt layup from 2 ft,96,86
337,4,7:32.0,Defensive rebound by J. Parker,,96,86
338,4,7:24.0,G. Monroe misses 2-pt layup from 3 ft,,96,86
339,4,7:23.0,,Defensive rebound by O. Porter,96,86
340,4,7:13.0,,O. Porter makes 3-pt jump shot from 25 ft (assist by J. Wall),96,89
341,4,6:56.0,M. Beasley misses 2-pt jump shot from 16 ft,,96,89
342,4,6:56.0,,Defensive rebound by O. Porter,96,89
343,4,6:47.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),96,92
344,4,6:46.0,Milwaukee full timeout,,96,92
345,4,6:46.0,T. Snell enters the game for M. Beasley,,96,92
346,4,6:46.0,G. Antetokounmpo enters the game for J. Terry,,96,92
347,4,6:36.0,J. Parker misses 2-pt jump shot from 3 ft (block by O. Porter),,96,92
348,4,6:36.0,Offensive rebound by Team,,96,92
349,4,6:31.0,T. Snell misses 2-pt jump shot from 20 ft,,96,92
350,4,6:30.0,,Defensive rebound by M. Morris,96,92
351,4,6:20.0,,Turnover by J. Wall (lost ball),96,92
352,4,6:05.0,Turnover by G. Antetokounmpo (dbl dribble),,96,92
353,4,5:50.0,,B. Beal misses 3-pt jump shot from 25 ft,96,92
354,4,5:49.0,Defensive rebound by G. Antetokounmpo,,96,92
355,4,5:38.0,J. Parker misses 2-pt jump shot from 19 ft,,96,92
356,4,5:38.0,,Defensive rebound by Team,96,92
357,4,5:19.0,,Turnover by M. Morris (bad pass; steal by G. Monroe),96,92
358,4,5:05.0,Turnover by M. Brogdon (bad pass; steal by M. Morris),,96,92
359,4,4:59.0,,Turnover by B. Beal (bad pass; steal by M. Brogdon),96,92
360,4,4:59.0,Personal foul by O. Porter (drawn by J. Parker),,96,92
361,4,4:59.0,M. Dellavedova enters the game for M. Brogdon,,96,92
362,4,4:36.0,G. Monroe misses 2-pt jump shot from 6 ft (block by M. Morris),,96,92
363,4,4:36.0,Offensive rebound by Team,,96,92
364,4,4:36.0,Turnover by Team (shot clock),,96,92
365,4,4:22.0,,J. Wall makes 2-pt jump shot from 18 ft,96,94
366,4,4:01.0,G. Monroe makes 2-pt layup from 1 ft (assist by M. Dellavedova),,98,94
367,4,4:01.0,Shooting foul by J. Wall (drawn by G. Monroe),,98,94
368,4,4:01.0,G. Monroe misses free throw 1 of 1,,98,94
369,4,3:59.0,,Defensive rebound by M. Gortat,98,94
370,4,3:45.0,,B. Beal makes 3-pt jump shot from 26 ft (assist by J. Wall),98,97
371,4,3:23.0,M. Dellavedova misses 3-pt jump shot from 26 ft,,98,97
372,4,3:21.0,,Defensive rebound by Team,98,97
373,4,3:21.0,Loose ball foul by G. Antetokounmpo (drawn by M. Gortat),,98,97
374,4,3:21.0,J. Henson enters the game for G. Monroe,,98,97
375,4,3:10.0,,M. Morris makes 2-pt jump shot from 16 ft (assist by J. Wall),98,99
376,4,3:08.0,Milwaukee full timeout,,98,99
377,4,2:50.0,M. Dellavedova misses 2-pt jump shot from 12 ft,,98,99
378,4,2:48.0,,Defensive rebound by M. Gortat,98,99
