,QUARTER,TIME_REMAINING,UTAH_ACTION,BROOKLYN_ACTION,UTAH_SCORE,BROOKLYN_SCORE
31,1,7:36.0,,T. Booker makes free throw 1 of 2,6,9
32,1,7:36.0,,T. Booker makes free throw 2 of 2,6,10
33,1,7:21.0,Personal foul by I. Whitehead (drawn by R. Gobert),,6,10
34,1,7:15.0,G. Hayward makes 3-pt jump shot from 26 ft,,9,10
35,1,7:00.0,,B. Lopez misses 3-pt jump shot from 26 ft,9,10
36,1,6:59.0,,Offensive rebound by T. Booker,9,10
37,1,6:57.0,,T. Booker makes 2-pt layup from 2 ft,9,12
38,1,6:46.0,Shooting foul by B. Bogdanović (drawn by G. Hayward),,9,12
39,1,6:46.0,G. Hayward makes free throw 1 of 2,,10,12
40,1,6:46.0,B. Diaw enters the game for D. Favors,,10,12
41,1,6:46.0,J. Ingles enters the game for R. Hood,,10,12
42,1,6:46.0,G. Hayward makes free throw 2 of 2,,11,12
43,1,6:30.0,,T. Booker misses 2-pt jump shot from 20 ft,11,12
44,1,6:29.0,Defensive rebound by J. Ingles,,11,12
45,1,6:17.0,G. Hayward makes 2-pt jump shot from 15 ft,,13,12
46,1,5:59.0,,B. Lopez makes 2-pt hook shot from 6 ft,13,14
47,1,5:43.0,G. Hayward makes 2-pt jump shot from 19 ft,,15,14
48,1,5:31.0,,B. Lopez makes 2-pt jump shot from 5 ft,15,16
49,1,5:15.0,J. Ingles makes 3-pt jump shot from 24 ft (assist by S. Mack),,18,16
50,1,5:06.0,,T. Booker makes 2-pt dunk at rim,18,18
51,1,4:51.0,G. Hayward misses 3-pt jump shot from 24 ft,,18,18
52,1,4:50.0,,Defensive rebound by T. Booker,18,18
53,1,4:39.0,,I. Whitehead misses 3-pt jump shot from 25 ft,18,18
54,1,4:38.0,Defensive rebound by R. Gobert,,18,18
55,1,4:34.0,Turnover by J. Ingles (step out of bounds),,18,18
56,1,4:34.0,R. Neto enters the game for S. Mack,,18,18
57,1,4:34.0,,J. Hamilton enters the game for B. Lopez,18,18
58,1,4:34.0,,J. Harris enters the game for B. Bogdanović,18,18
59,1,4:34.0,,C. LeVert enters the game for S. Kilpatrick,18,18
60,1,4:22.0,,C. LeVert misses 3-pt jump shot from 25 ft,18,18
61,1,4:20.0,Defensive rebound by J. Ingles,,18,18
62,1,4:10.0,G. Hayward misses 2-pt jump shot from 12 ft,,18,18
63,1,4:08.0,,Defensive rebound by T. Booker,18,18
64,1,4:03.0,,T. Booker misses 2-pt layup from 2 ft (block by R. Gobert),18,18
65,1,4:01.0,Defensive rebound by B. Diaw,,18,18
66,1,3:52.0,B. Diaw makes 2-pt layup from 2 ft (assist by R. Gobert),,20,18
67,1,3:52.0,,Brooklyn full timeout,20,18
68,1,3:52.0,,R. Hollis-Jefferson enters the game for T. Booker,20,18
69,1,3:52.0,,S. Dinwiddie enters the game for I. Whitehead,20,18
70,1,3:35.0,,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,20,18
71,1,3:34.0,Defensive rebound by J. Ingles,,20,18
72,1,3:20.0,B. Diaw makes 2-pt jump shot from 19 ft (assist by G. Hayward),,22,18
73,1,3:02.0,,J. Harris misses 3-pt jump shot from 24 ft,22,18
74,1,3:01.0,Defensive rebound by R. Gobert,,22,18
75,1,2:41.0,Turnover by R. Neto (bad pass; steal by S. Dinwiddie),,22,18
76,1,2:28.0,,R. Hollis-Jefferson makes 2-pt layup from 3 ft (assist by S. Dinwiddie),22,20
77,1,2:00.0,J. Ingles misses 2-pt jump shot from 18 ft,,22,20
78,1,1:59.0,,Defensive rebound by J. Hamilton,22,20
79,1,1:46.0,,S. Dinwiddie makes 2-pt jump shot from 19 ft,22,22
80,1,1:26.0,R. Gobert misses 2-pt hook shot from 6 ft,,22,22
81,1,1:25.0,Offensive rebound by Team,,22,22
82,1,1:25.0,D. Favors enters the game for G. Hayward,,22,22
83,1,1:25.0,J. Johnson enters the game for R. Neto,,22,22
84,1,1:25.0,A. Burks enters the game for R. Gobert,,22,22
85,1,1:22.0,Turnover by A. Burks (traveling),,22,22
86,1,1:09.0,,J. Hamilton misses 2-pt jump shot from 15 ft,22,22
87,1,1:08.0,Defensive rebound by J. Ingles,,22,22
88,1,0:59.0,Personal foul by J. Hamilton (drawn by D. Favors),,22,22
89,1,0:47.0,J. Johnson misses 2-pt jump shot from 12 ft,,22,22
90,1,0:47.0,,Defensive rebound by Team,22,22
91,1,0:36.0,,J. Hamilton makes 3-pt jump shot from 26 ft (assist by S. Dinwiddie),22,25
92,1,0:16.0,J. Ingles misses 3-pt jump shot from 23 ft,,22,25
93,1,0:14.0,Offensive rebound by B. Diaw,,22,25
94,1,0:13.0,B. Diaw makes 2-pt layup from 1 ft,,24,25
95,1,0:04.0,,Shooting foul by D. Favors (drawn by S. Dinwiddie),24,25
96,1,0:04.0,,S. Dinwiddie misses free throw 1 of 2,24,25
97,1,0:04.0,,Offensive rebound by Team,24,25
98,1,0:04.0,,T. Booker enters the game for J. Hamilton,24,25
99,1,0:04.0,,S. Dinwiddie makes free throw 2 of 2,24,26
100,1,0:01.0,A. Burks misses 3-pt jump shot from 27 ft,,24,26
101,1,0:00.0,Offensive rebound by Team,,24,26
102,2,11:45.0,J. Johnson makes 2-pt jump shot from 7 ft,,26,26
103,2,11:31.0,,S. Dinwiddie makes 2-pt jump shot from 5 ft (assist by J. Harris),26,28
104,2,11:05.0,D. Favors misses 2-pt layup from 1 ft,,26,28
105,2,11:05.0,,Defensive rebound by J. Hamilton,26,28
106,2,10:55.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Dinwiddie),26,30
107,2,10:40.0,J. Johnson makes 2-pt jump shot from 11 ft,,28,30
108,2,10:27.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,28,30
109,2,10:25.0,Defensive rebound by J. Ingles,,28,30
110,2,10:18.0,S. Mack enters the game for J. Ingles,,28,30
111,2,10:18.0,R. Hood enters the game for A. Burks,,28,30
112,2,10:18.0,T. Lyles enters the game for B. Diaw,,28,30
113,2,10:10.0,T. Lyles misses 2-pt jump shot from 16 ft,,28,30
114,2,10:09.0,,Defensive rebound by J. Hamilton,28,30
115,2,9:57.0,,Shooting foul by D. Favors (drawn by R. Hollis-Jefferson),28,30
116,2,9:57.0,,R. Hollis-Jefferson makes free throw 1 of 2,28,31
117,2,9:57.0,,R. Hollis-Jefferson makes free throw 2 of 2,28,32
118,2,9:44.0,R. Hood misses 2-pt jump shot from 7 ft,,28,32
119,2,9:42.0,Offensive rebound by D. Favors,,28,32
120,2,9:41.0,D. Favors makes 2-pt dunk at rim,,30,32
121,2,9:28.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by R. Foye),30,35
122,2,9:08.0,D. Favors misses 2-pt jump shot from 9 ft,,30,35
123,2,9:07.0,,Defensive rebound by R. Hollis-Jefferson,30,35
124,2,8:59.0,,J. Hamilton makes 2-pt jump shot from 16 ft (assist by R. Hollis-Jefferson),30,37
125,2,8:35.0,S. Mack misses 2-pt jump shot from 8 ft,,30,37
126,2,8:34.0,,Defensive rebound by J. Hamilton,30,37
127,2,8:24.0,,Turnover by S. Dinwiddie (bad pass),30,37
128,2,8:24.0,Official timeout,,30,37
129,2,8:24.0,R. Gobert enters the game for D. Favors,,30,37
130,2,8:24.0,,B. Bogdanović enters the game for J. Harris,30,37
131,2,8:24.0,,B. Lopez enters the game for J. Hamilton,30,37
132,2,8:24.0,,S. Kilpatrick enters the game for S. Dinwiddie,30,37
133,2,8:12.0,Turnover by R. Gobert (bad pass; steal by R. Foye),,30,37
134,2,7:59.0,,R. Hollis-Jefferson misses 2-pt jump shot from 15 ft,30,37
135,2,7:58.0,Defensive rebound by T. Lyles,,30,37
136,2,7:50.0,Personal foul by S. Kilpatrick (drawn by R. Hood),,30,37
137,2,7:50.0,R. Hood makes free throw 1 of 2,,31,37
138,2,7:50.0,R. Hood makes free throw 2 of 2,,32,37
139,2,7:41.0,,Shooting foul by T. Lyles (drawn by R. Hollis-Jefferson),32,37
140,2,7:41.0,,R. Hollis-Jefferson makes free throw 1 of 2,32,38
141,2,7:41.0,,R. Hollis-Jefferson makes free throw 2 of 2,32,39
142,2,7:16.0,S. Mack misses 3-pt jump shot from 25 ft,,32,39
143,2,7:15.0,,Defensive rebound by B. Lopez,32,39
144,2,7:07.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by S. Mack),32,39
145,2,7:04.0,S. Mack makes 2-pt layup from 2 ft,,34,39
146,2,6:45.0,G. Hayward enters the game for J. Johnson,,34,39
147,2,6:42.0,,Turnover by R. Foye (bad pass; steal by G. Hayward),34,39
148,2,6:30.0,R. Hood misses 2-pt jump shot from 8 ft,,34,39
149,2,6:29.0,Offensive rebound by R. Gobert,,34,39
150,2,6:27.0,R. Gobert makes 2-pt layup from 2 ft,,36,39
151,2,6:27.0,,Brooklyn full timeout,36,39
152,2,6:27.0,,T. Booker enters the game for R. Hollis-Jefferson,36,39
153,2,6:11.0,,B. Lopez misses 2-pt layup from 3 ft (block by R. Gobert),36,39
154,2,6:09.0,,Offensive rebound by Team,36,39
155,2,6:06.0,,Turnover by S. Kilpatrick (bad pass; steal by G. Hayward),36,39
156,2,6:04.0,Shooting foul by T. Booker (drawn by G. Hayward),,36,39
157,2,6:04.0,G. Hayward makes free throw 1 of 2,,37,39
158,2,6:04.0,G. Hayward makes free throw 2 of 2,,38,39
159,2,5:53.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by T. Booker),38,41
160,2,5:36.0,R. Gobert makes 2-pt layup from 2 ft (assist by G. Hayward),,40,41
161,2,5:12.0,,Turnover by S. Kilpatrick (lost ball; steal by S. Mack),40,41
162,2,5:06.0,R. Hood misses 2-pt layup from 3 ft,,40,41
163,2,5:05.0,Offensive rebound by R. Hood,,40,41
164,2,5:04.0,R. Hood misses 2-pt layup from 1 ft,,40,41
165,2,5:03.0,Offensive rebound by R. Gobert,,40,41
166,2,5:00.0,Turnover by R. Gobert (lost ball; steal by R. Foye),,40,41
167,2,4:57.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by R. Foye),40,44
168,2,4:38.0,S. Mack misses 2-pt layup from 2 ft,,40,44
169,2,4:37.0,Offensive rebound by R. Gobert,,40,44
170,2,4:30.0,R. Gobert misses 2-pt layup from 1 ft,,40,44
171,2,4:28.0,Offensive rebound by R. Gobert,,40,44
172,2,4:27.0,R. Gobert makes 2-pt dunk at rim,,42,44
173,2,4:18.0,,S. Kilpatrick misses 2-pt jump shot from 18 ft,42,44
174,2,4:17.0,Defensive rebound by G. Hayward,,42,44
175,2,4:11.0,G. Hayward misses 2-pt layup from 2 ft (block by B. Lopez),,42,44
176,2,4:09.0,Offensive rebound by Team,,42,44
177,2,4:09.0,,C. LeVert enters the game for R. Foye,42,44
178,2,4:09.0,,I. Whitehead enters the game for B. Bogdanović,42,44
179,2,4:01.0,R. Hood makes 3-pt jump shot from 27 ft,,45,44
180,2,3:43.0,,I. Whitehead misses 2-pt jump shot from 8 ft,45,44
181,2,3:42.0,,Offensive rebound by T. Booker,45,44
182,2,3:34.0,,T. Booker makes 2-pt layup from 2 ft,45,46
183,2,3:31.0,,Violation by Team (jump ball),45,46
184,2,3:17.0,T. Lyles misses 3-pt jump shot from 23 ft,,45,46
185,2,3:16.0,,Defensive rebound by I. Whitehead,45,46
186,2,3:13.0,,Turnover by I. Whitehead (bad pass),45,46
187,2,3:13.0,,J. Harris enters the game for S. Kilpatrick,45,46
188,2,3:13.0,Utah full timeout,,45,46
189,2,2:49.0,R. Hood misses 2-pt jump shot from 12 ft,,45,46
190,2,2:48.0,,Defensive rebound by T. Booker,45,46
191,2,2:39.0,,I. Whitehead makes 2-pt layup from 3 ft,45,48
192,2,2:19.0,G. Hayward makes 2-pt jump shot from 18 ft,,47,48
193,2,2:14.0,,Shooting foul by R. Hood (drawn by I. Whitehead),47,48
194,2,2:14.0,,I. Whitehead makes free throw 1 of 2,47,49
195,2,2:14.0,,I. Whitehead makes free throw 2 of 2,47,50
196,2,2:06.0,Personal foul by C. LeVert (drawn by G. Hayward),,47,50
197,2,1:53.0,G. Hayward misses 2-pt jump shot from 20 ft,,47,50
198,2,1:52.0,Offensive rebound by Team,,47,50
199,2,1:52.0,,Loose ball foul by I. Whitehead (drawn by R. Gobert),47,50
200,2,1:52.0,J. Ingles enters the game for R. Hood,,47,50
201,2,1:41.0,G. Hayward misses 2-pt jump shot from 18 ft,,47,50
202,2,1:39.0,,Defensive rebound by I. Whitehead,47,50
203,2,1:28.0,,B. Lopez misses 3-pt jump shot from 25 ft,47,50
204,2,1:28.0,Defensive rebound by G. Hayward,,47,50
205,2,1:08.0,S. Mack makes 3-pt jump shot from 25 ft,,50,50
206,2,0:53.0,,I. Whitehead makes 2-pt jump shot from 19 ft,50,52
207,2,0:35.0,S. Mack misses 3-pt jump shot from 25 ft,,50,52
208,2,0:34.0,,Defensive rebound by B. Lopez,50,52
209,2,0:25.0,,T. Booker misses 3-pt jump shot from 25 ft,50,52
210,2,0:24.0,,Offensive rebound by J. Harris,50,52
211,2,0:23.0,,Turnover by J. Harris (step out of bounds),50,52
212,2,0:23.0,,R. Hollis-Jefferson enters the game for B. Lopez,50,52
213,2,0:03.0,G. Hayward misses 2-pt jump shot from 10 ft,,50,52
214,2,0:01.0,,Defensive rebound by T. Booker,50,52
215,3,11:49.0,Def 3 sec tech foul by B. Lopez,,50,52
216,3,11:49.0,G. Hayward makes technical free throw,,51,52
217,3,11:38.0,Turnover by S. Mack (bad pass; steal by B. Lopez),,51,52
218,3,11:22.0,,B. Lopez misses 3-pt jump shot from 24 ft,51,52
219,3,11:21.0,,Offensive rebound by I. Whitehead,51,52
220,3,11:13.0,,Personal foul by R. Hood (drawn by S. Kilpatrick),51,52
221,3,11:10.0,,Personal foul by B. Diaw (drawn by B. Lopez),51,52
222,3,11:07.0,,Offensive foul by B. Lopez (drawn by B. Diaw),51,52
223,3,11:07.0,,Turnover by B. Lopez (offensive foul),51,52
224,3,10:43.0,B. Diaw misses 2-pt jump shot from 21 ft,,51,52
225,3,10:42.0,,Defensive rebound by T. Booker,51,52
226,3,10:27.0,,I. Whitehead misses 3-pt jump shot from 24 ft,51,52
227,3,10:26.0,Defensive rebound by R. Hood,,51,52
228,3,10:06.0,B. Diaw misses 2-pt layup from 2 ft (block by T. Booker),,51,52
229,3,10:04.0,,Defensive rebound by I. Whitehead,51,52
230,3,9:51.0,,T. Booker misses 2-pt hook shot from 6 ft,51,52
231,3,9:50.0,Defensive rebound by G. Hayward,,51,52
232,3,9:39.0,B. Diaw misses 3-pt jump shot from 25 ft,,51,52
233,3,9:38.0,,Defensive rebound by B. Lopez,51,52
234,3,9:32.0,,I. Whitehead misses 2-pt layup from 1 ft,51,52
235,3,9:31.0,Defensive rebound by G. Hayward,,51,52
236,3,9:23.0,G. Hayward misses 2-pt layup from 2 ft,,51,52
237,3,9:21.0,Offensive rebound by R. Gobert,,51,52
238,3,9:20.0,R. Gobert misses 2-pt layup from 2 ft,,51,52
239,3,9:19.0,,Defensive rebound by B. Bogdanović,51,52
240,3,9:14.0,,Shooting foul by R. Hood (drawn by T. Booker),51,52
241,3,9:14.0,,T. Booker makes free throw 1 of 2,51,53
242,3,9:14.0,,T. Booker makes free throw 2 of 2,51,54
243,3,8:59.0,Personal foul by T. Booker (drawn by G. Hayward),,51,54
244,3,8:50.0,Turnover by B. Diaw (bad pass; steal by B. Lopez),,51,54
245,3,8:47.0,,Turnover by T. Booker (lost ball; steal by R. Gobert),51,54
246,3,8:43.0,R. Hood misses 3-pt jump shot from 25 ft,,51,54
247,3,8:42.0,Offensive rebound by Team,,51,54
248,3,8:36.0,,Offensive charge foul by G. Hayward (drawn by I. Whitehead),51,54
249,3,8:36.0,Turnover by G. Hayward (offensive foul),,51,54
250,3,8:23.0,,Personal foul by S. Mack (drawn by B. Bogdanović),51,54
251,3,8:17.0,,B. Bogdanović makes 2-pt layup from 3 ft,51,56
252,3,7:49.0,B. Diaw misses 2-pt jump shot from 19 ft,,51,56
253,3,7:48.0,,Defensive rebound by T. Booker,51,56
254,3,7:37.0,,B. Bogdanović misses 2-pt layup from 1 ft (block by R. Gobert),51,56
255,3,7:35.0,Defensive rebound by R. Hood,,51,56
256,3,7:30.0,Personal foul by S. Kilpatrick (drawn by R. Hood),,51,56
257,3,7:30.0,,J. Hamilton enters the game for B. Lopez,51,56
258,3,7:30.0,T. Lyles enters the game for B. Diaw,,51,56
259,3,7:19.0,T. Lyles misses 2-pt jump shot from 12 ft,,51,56
260,3,7:17.0,,Defensive rebound by T. Booker,51,56
261,3,7:08.0,,T. Booker makes 2-pt hook shot from 4 ft (assist by B. Bogdanović),51,58
262,3,6:43.0,S. Mack makes 2-pt layup from 3 ft (assist by R. Hood),,53,58
263,3,6:35.0,,I. Whitehead makes 2-pt layup from 2 ft,53,60
264,3,6:13.0,T. Lyles misses 3-pt jump shot from 24 ft,,53,60
265,3,6:12.0,,Defensive rebound by I. Whitehead,53,60
266,3,5:57.0,,T. Booker misses 3-pt jump shot from 24 ft,53,60
267,3,5:55.0,Defensive rebound by T. Lyles,,53,60
268,3,5:32.0,R. Hood misses 2-pt jump shot from 12 ft,,53,60
269,3,5:30.0,,Defensive rebound by T. Booker,53,60
270,3,5:20.0,,T. Booker makes 2-pt hook shot from 6 ft,53,62
271,3,5:19.0,Utah full timeout,,53,62
272,3,5:19.0,,C. LeVert enters the game for B. Bogdanović,53,62
273,3,5:19.0,,J. Harris enters the game for S. Kilpatrick,53,62
274,3,5:19.0,J. Ingles enters the game for R. Hood,,53,62
275,3,5:19.0,J. Johnson enters the game for T. Lyles,,53,62
276,3,5:01.0,G. Hayward makes 2-pt jump shot from 20 ft,,55,62
277,3,4:41.0,,T. Booker misses 3-pt jump shot from 25 ft,55,62
278,3,4:40.0,Defensive rebound by S. Mack,,55,62
279,3,4:31.0,Shooting foul by I. Whitehead (drawn by R. Gobert),,55,62
280,3,4:31.0,R. Gobert makes free throw 1 of 2,,56,62
281,3,4:31.0,,R. Hollis-Jefferson enters the game for T. Booker,56,62
282,3,4:31.0,R. Gobert makes free throw 2 of 2,,57,62
283,3,4:19.0,,J. Hamilton misses 3-pt jump shot from 24 ft,57,62
284,3,4:18.0,,Offensive rebound by J. Hamilton,57,62
285,3,4:05.0,,I. Whitehead misses 2-pt layup from 2 ft,57,62
286,3,4:04.0,Defensive rebound by Team,,57,62
287,3,3:44.0,R. Gobert misses 2-pt layup from 2 ft (block by I. Whitehead),,57,62
288,3,3:43.0,Offensive rebound by R. Gobert,,57,62
289,3,3:37.0,J. Johnson misses 3-pt jump shot from 28 ft,,57,62
290,3,3:36.0,,Defensive rebound by I. Whitehead,57,62
291,3,3:23.0,,C. LeVert misses 3-pt jump shot from 25 ft,57,62
292,3,3:22.0,Defensive rebound by R. Gobert,,57,62
293,3,3:06.0,J. Ingles misses 3-pt jump shot from 24 ft,,57,62
294,3,3:05.0,,Defensive rebound by J. Hamilton,57,62
295,3,2:55.0,,I. Whitehead makes 3-pt jump shot from 26 ft,57,65
296,3,2:37.0,S. Mack makes 2-pt layup from 2 ft,,59,65
297,3,2:24.0,Offensive charge foul by J. Harris (drawn by R. Gobert),,59,65
298,3,2:24.0,,Turnover by J. Harris (offensive foul),59,65
299,3,2:24.0,,Brooklyn full timeout,59,65
300,3,2:24.0,,B. Lopez enters the game for J. Hamilton,59,65
301,3,2:24.0,,S. Dinwiddie enters the game for I. Whitehead,59,65
302,3,2:24.0,R. Neto enters the game for S. Mack,,59,65
303,3,2:10.0,G. Hayward misses 2-pt jump shot from 16 ft,,59,65
304,3,2:09.0,Offensive rebound by Team,,59,65
305,3,2:09.0,,Loose ball foul by B. Lopez (drawn by R. Gobert),59,65
306,3,2:03.0,G. Hayward makes 3-pt jump shot from 24 ft (assist by R. Gobert),,62,65
307,3,1:47.0,,Turnover by B. Lopez (lost ball; steal by J. Ingles),62,65
308,3,1:43.0,Shooting foul by B. Lopez (drawn by R. Gobert),,62,65
309,3,1:43.0,R. Gobert makes free throw 1 of 2,,63,65
310,3,1:43.0,R. Gobert misses free throw 2 of 2,,63,65
311,3,1:41.0,,Defensive rebound by B. Lopez,63,65
312,3,1:25.0,,B. Lopez misses 3-pt jump shot from 25 ft,63,65
313,3,1:24.0,Defensive rebound by J. Johnson,,63,65
314,3,1:17.0,Shooting foul by C. LeVert (drawn by G. Hayward),,63,65
315,3,1:17.0,G. Hayward makes free throw 1 of 2,,64,65
316,3,1:17.0,D. Favors enters the game for R. Gobert,,64,65
317,3,1:17.0,G. Hayward makes free throw 2 of 2,,65,65
318,3,1:10.0,,Shooting foul by D. Favors (drawn by R. Hollis-Jefferson),65,65
319,3,1:10.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,65,67
320,3,1:10.0,,R. Hollis-Jefferson misses free throw 1 of 1,65,67
321,3,1:09.0,Defensive rebound by Team,,65,67
322,3,0:59.0,Personal foul by J. Harris (drawn by G. Hayward),,65,67
323,3,0:59.0,G. Hayward makes free throw 1 of 2,,66,67
324,3,0:59.0,G. Hayward makes free throw 2 of 2,,67,67
325,3,0:50.0,,J. Harris misses 3-pt jump shot from 25 ft,67,67
326,3,0:49.0,Defensive rebound by Team,,67,67
327,3,0:38.0,G. Hayward makes 3-pt jump shot from 26 ft,,70,67
328,3,0:27.0,,J. Harris makes 2-pt layup from 2 ft,70,69
329,3,0:07.0,J. Ingles misses 3-pt jump shot from 23 ft,,70,69
330,3,0:05.0,,Defensive rebound by S. Dinwiddie,70,69
331,3,0:03.0,,Personal foul by J. Ingles (drawn by R. Hollis-Jefferson),70,69
332,3,0:03.0,,R. Hollis-Jefferson makes free throw 1 of 2,70,70
333,3,0:03.0,,R. Hollis-Jefferson misses free throw 2 of 2,70,70
334,3,0:02.0,Defensive rebound by D. Favors,,70,70
335,4,11:52.0,,S. Dinwiddie misses 2-pt layup from 2 ft,70,70
336,4,11:50.0,Defensive rebound by R. Neto,,70,70
337,4,11:36.0,J. Ingles makes 2-pt layup from 3 ft,,72,70
338,4,11:18.0,,Turnover by J. Hamilton (bad pass; steal by R. Neto),72,70
339,4,11:12.0,R. Neto makes 2-pt jump shot from 5 ft,,74,70
340,4,10:49.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,74,70
341,4,10:48.0,,Offensive rebound by Team,74,70
342,4,10:48.0,Loose ball foul by R. Neto (drawn by J. Hamilton),,74,70
343,4,10:44.0,,J. Harris makes 2-pt dunk at rim (assist by S. Dinwiddie),74,72
344,4,10:24.0,D. Favors makes 2-pt dunk at rim (assist by J. Ingles),,76,72
345,4,10:10.0,,S. Dinwiddie makes 2-pt layup from 1 ft,76,74
346,4,10:10.0,,Shooting foul by J. Johnson (drawn by S. Dinwiddie),76,74
347,4,10:10.0,,S. Dinwiddie misses free throw 1 of 1,76,74
348,4,10:09.0,Defensive rebound by D. Favors,,76,74
349,4,9:56.0,R. Hood makes 2-pt jump shot from 9 ft,,78,74
350,4,9:40.0,,R. Foye misses 3-pt jump shot from 24 ft,78,74
351,4,9:39.0,Defensive rebound by J. Johnson,,78,74
352,4,9:23.0,R. Hood misses 2-pt jump shot from 6 ft,,78,74
353,4,9:22.0,,Defensive rebound by R. Foye,78,74
354,4,9:07.0,,Turnover by J. Hamilton (lost ball; steal by R. Neto),78,74
355,4,8:58.0,R. Hood misses 2-pt layup from 2 ft (block by J. Hamilton),,78,74
356,4,8:57.0,Offensive rebound by Team,,78,74
357,4,8:57.0,Official timeout,,78,74
358,4,8:57.0,,B. Lopez enters the game for J. Hamilton,78,74
359,4,8:57.0,,S. Kilpatrick enters the game for S. Dinwiddie,78,74
360,4,8:57.0,,I. Whitehead enters the game for R. Foye,78,74
361,4,8:45.0,J. Johnson misses 3-pt jump shot from 26 ft,,78,74
362,4,8:44.0,,Defensive rebound by Team,78,74
363,4,8:26.0,,B. Lopez makes 2-pt hook shot from 8 ft,78,76
364,4,8:17.0,D. Favors makes 2-pt dunk at rim (assist by R. Neto),,80,76
365,4,7:56.0,,Shooting foul by R. Hood (drawn by S. Kilpatrick),80,76
366,4,7:56.0,,S. Kilpatrick makes free throw 1 of 2,80,77
367,4,7:56.0,R. Gobert enters the game for J. Johnson,,80,77
368,4,7:56.0,,S. Kilpatrick makes free throw 2 of 2,80,78
369,4,7:43.0,R. Hood makes 2-pt jump shot from 17 ft,,82,78
370,4,7:26.0,,B. Lopez misses 2-pt layup from 2 ft,82,78
371,4,7:25.0,Defensive rebound by R. Gobert,,82,78
372,4,7:13.0,R. Hood makes 2-pt jump shot from 14 ft,,84,78
373,4,7:09.0,,Personal foul by R. Gobert (drawn by B. Lopez),84,78
374,4,7:02.0,,S. Kilpatrick misses 2-pt jump shot from 9 ft,84,78
375,4,7:00.0,Defensive rebound by J. Ingles,,84,78
376,4,6:51.0,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),,86,78
377,4,6:51.0,Shooting foul by B. Lopez (drawn by R. Gobert),,86,78
378,4,6:51.0,,Brooklyn full timeout,86,78
379,4,6:51.0,,B. Bogdanović enters the game for J. Harris,86,78
380,4,6:51.0,R. Gobert makes free throw 1 of 1,,87,78
381,4,6:27.0,,I. Whitehead misses 2-pt jump shot from 6 ft,87,78
382,4,6:26.0,Defensive rebound by J. Ingles,,87,78
383,4,6:11.0,R. Hood makes 2-pt layup from 2 ft,,89,78
