,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,ORLANDO_ACTION,GOLDEN STATE_SCORE,ORLANDO_SCORE
51,1,6:08.0,Turnover by S. Curry (bad pass; steal by N. Vučević),,10,12
52,1,6:02.0,,A. Gordon makes 2-pt dunk at rim (assist by C. Watson),10,14
53,1,5:43.0,Turnover by D. Green (bad pass; steal by C. Watson),,10,14
54,1,5:41.0,,Turnover by C. Watson (lost ball),10,14
55,1,5:25.0,Personal foul by C. Watson (drawn by S. Curry),,10,14
56,1,5:25.0,J. McGee enters the game for Z. Pachulia,,10,14
57,1,5:25.0,A. Iguodala enters the game for D. Green,,10,14
58,1,5:19.0,K. Thompson misses 2-pt jump shot from 10 ft,,10,14
59,1,5:19.0,,Defensive rebound by S. Ibaka,10,14
60,1,5:14.0,,Turnover by C. Watson (bad pass; steal by K. Durant),10,14
61,1,5:06.0,K. Durant misses 2-pt layup from 2 ft,,10,14
62,1,5:06.0,,Defensive rebound by S. Ibaka,10,14
63,1,5:00.0,,A. Gordon makes 2-pt dunk at rim (assist by E. Payton),10,16
64,1,4:47.0,S. Curry makes 3-pt jump shot from 26 ft,,13,16
65,1,4:31.0,,N. Vučević makes 2-pt jump shot from 20 ft (assist by E. Payton),13,18
66,1,4:18.0,S. Curry makes 2-pt layup from 3 ft,,15,18
67,1,4:07.0,,E. Payton makes 2-pt jump shot from 4 ft,15,20
68,1,4:00.0,S. Curry misses 3-pt jump shot from 25 ft,,15,20
69,1,3:59.0,,Defensive rebound by S. Ibaka,15,20
70,1,3:48.0,,N. Vučević misses 2-pt jump shot from 19 ft,15,20
71,1,3:48.0,Defensive rebound by K. Durant,,15,20
72,1,3:38.0,K. Durant misses 2-pt layup from 2 ft,,15,20
73,1,3:38.0,Offensive rebound by J. McGee,,15,20
74,1,3:38.0,J. McGee makes 2-pt layup from 2 ft,,17,20
75,1,3:31.0,,Orlando full timeout,17,20
76,1,3:31.0,I. Clark enters the game for K. Thompson,,17,20
77,1,3:31.0,,J. Green enters the game for S. Ibaka,17,20
78,1,3:31.0,,D. Augustin enters the game for C. Watson,17,20
79,1,3:22.0,,Orlando full timeout,17,20
80,1,3:15.0,,E. Payton makes 2-pt dunk at rim,17,22
81,1,2:57.0,J. McGee makes 2-pt dunk at rim (assist by S. Curry),,19,22
82,1,2:44.0,,D. Augustin misses 2-pt jump shot from 7 ft,19,22
83,1,2:43.0,Defensive rebound by I. Clark,,19,22
84,1,2:36.0,J. McGee makes 2-pt hook shot from 3 ft (assist by I. Clark),,21,22
85,1,2:19.0,,A. Gordon misses 2-pt jump shot from 15 ft,21,22
86,1,2:19.0,Defensive rebound by I. Clark,,21,22
87,1,2:10.0,K. Durant makes 2-pt layup from 2 ft,,23,22
88,1,2:10.0,Shooting foul by A. Gordon (drawn by K. Durant),,23,22
89,1,2:10.0,,B. Biyombo enters the game for N. Vučević,23,22
90,1,2:10.0,K. Durant makes free throw 1 of 1,,24,22
91,1,1:59.0,,E. Payton misses 2-pt jump shot from 16 ft,24,22
92,1,1:59.0,Defensive rebound by K. Durant,,24,22
93,1,1:41.0,J. McGee makes 2-pt dunk at rim (assist by K. Durant),,26,22
94,1,1:32.0,,A. Gordon misses 3-pt jump shot from 25 ft,26,22
95,1,1:32.0,Defensive rebound by J. McGee,,26,22
96,1,1:21.0,I. Clark misses 3-pt jump shot from 27 ft,,26,22
97,1,1:20.0,Offensive rebound by J. McGee,,26,22
98,1,1:16.0,I. Clark makes 2-pt layup from 2 ft (assist by J. McGee),,28,22
99,1,0:55.0,,J. Green misses 2-pt jump shot from 14 ft,28,22
100,1,0:55.0,Defensive rebound by K. Durant,,28,22
101,1,0:33.0,J. McGee misses 2-pt layup from 1 ft (block by J. Green),,28,22
102,1,0:32.0,,Defensive rebound by D. Augustin,28,22
103,1,0:16.0,,B. Biyombo misses 2-pt layup from 2 ft,28,22
104,1,0:16.0,Defensive rebound by Team,,28,22
105,1,0:16.0,D. Green enters the game for J. McGee,,28,22
106,1,0:00.0,S. Curry misses 2-pt layup from 1 ft,,28,22
107,1,0:00.0,Offensive rebound by Team,,28,22
108,2,11:45.0,,D. Augustin misses 2-pt jump shot from 19 ft,28,22
109,2,11:43.0,,Offensive rebound by M. Hezonja,28,22
110,2,11:30.0,,B. Biyombo misses 2-pt layup from 3 ft,28,22
111,2,11:30.0,Defensive rebound by A. Iguodala,,28,22
112,2,11:13.0,Turnover by I. Clark (step out of bounds),,28,22
113,2,10:59.0,,C. Watson makes 3-pt jump shot from 24 ft (assist by D. Augustin),28,25
114,2,10:45.0,A. Iguodala misses 3-pt jump shot from 26 ft,,28,25
115,2,10:45.0,,Defensive rebound by B. Biyombo,28,25
116,2,10:43.0,,Orlando full timeout,28,25
117,2,10:43.0,,E. Payton enters the game for D. Augustin,28,25
118,2,10:29.0,,J. Green misses 2-pt jump shot from 20 ft,28,25
119,2,10:29.0,Defensive rebound by K. Looney,,28,25
120,2,10:16.0,P. McCaw misses 2-pt jump shot from 10 ft,,28,25
121,2,10:16.0,,Defensive rebound by Team,28,25
122,2,10:16.0,Loose ball foul by K. Looney (drawn by E. Payton),,28,25
123,2,10:03.0,,C. Watson makes 2-pt jump shot from 6 ft,28,27
124,2,9:47.0,I. Clark misses 3-pt jump shot from 27 ft,,28,27
125,2,9:46.0,,Defensive rebound by B. Biyombo,28,27
126,2,9:40.0,,J. Green misses 2-pt jump shot from 4 ft,28,27
127,2,9:40.0,Defensive rebound by Team,,28,27
128,2,9:40.0,,Loose ball foul by B. Biyombo (drawn by K. Looney),28,27
129,2,9:32.0,Turnover by A. Iguodala (dbl dribble),,28,27
130,2,9:19.0,,J. Green makes 2-pt jump shot from 17 ft (assist by C. Watson),28,29
131,2,9:01.0,Turnover by I. Clark (bad pass; steal by M. Hezonja),,28,29
132,2,8:56.0,,B. Biyombo makes 2-pt dunk at rim (assist by J. Green),28,31
133,2,8:56.0,Golden State full timeout,,28,31
134,2,8:56.0,K. Thompson enters the game for I. Clark,,28,31
135,2,8:42.0,K. Looney misses 2-pt layup from 2 ft (block by B. Biyombo),,28,31
136,2,8:41.0,,Defensive rebound by M. Hezonja,28,31
137,2,8:34.0,,J. Green misses 2-pt layup from 1 ft,28,31
138,2,8:33.0,Defensive rebound by K. Thompson,,28,31
139,2,8:20.0,P. McCaw misses 2-pt jump shot from 6 ft (block by B. Biyombo),,28,31
140,2,8:19.0,,Defensive rebound by M. Hezonja,28,31
141,2,8:17.0,,M. Hezonja makes 2-pt layup from 2 ft,28,33
142,2,8:17.0,,Shooting foul by D. Green (drawn by M. Hezonja),28,33
143,2,8:17.0,,M. Hezonja misses free throw 1 of 1,28,33
144,2,8:16.0,,Offensive rebound by J. Green,28,33
145,2,8:16.0,,J. Green makes 2-pt layup from 1 ft,28,35
146,2,8:16.0,,Shooting foul by D. Green (drawn by M. Hezonja),28,35
147,2,8:16.0,Z. Pachulia enters the game for K. Looney,,28,35
148,2,8:16.0,,J. Green makes free throw 1 of 1,28,36
149,2,8:03.0,K. Thompson misses 2-pt layup from 3 ft,,28,36
150,2,8:02.0,,Defensive rebound by Team,28,36
151,2,7:42.0,,M. Hezonja misses 3-pt jump shot from 28 ft,28,36
152,2,7:41.0,Defensive rebound by D. Green,,28,36
153,2,7:40.0,Personal foul by C. Watson (drawn by D. Green),,28,36
154,2,7:18.0,P. McCaw misses 3-pt jump shot from 25 ft,,28,36
155,2,7:18.0,,Defensive rebound by B. Biyombo,28,36
156,2,7:07.0,,B. Biyombo makes 2-pt dunk at rim (assist by E. Payton),28,38
157,2,6:45.0,Z. Pachulia makes 2-pt hook shot from 5 ft (assist by A. Iguodala),,30,38
158,2,6:23.0,,J. Green makes 3-pt jump shot from 27 ft (assist by E. Payton),30,41
159,2,6:05.0,P. McCaw misses 3-pt jump shot from 25 ft,,30,41
160,2,6:05.0,Offensive rebound by D. Green,,30,41
161,2,6:05.0,Shooting foul by M. Hezonja (drawn by D. Green),,30,41
162,2,6:05.0,D. Green makes free throw 1 of 2,,31,41
163,2,6:05.0,K. Durant enters the game for A. Iguodala,,31,41
164,2,6:05.0,,A. Gordon enters the game for C. Watson,31,41
165,2,6:05.0,D. Green makes free throw 2 of 2,,32,41
166,2,5:44.0,,E. Payton misses 3-pt jump shot from 24 ft,32,41
167,2,5:43.0,Defensive rebound by K. Thompson,,32,41
168,2,5:33.0,D. Green misses 3-pt jump shot from 24 ft,,32,41
169,2,5:33.0,Offensive rebound by Team,,32,41
170,2,5:33.0,,Loose ball foul by M. Hezonja (drawn by Z. Pachulia),32,41
171,2,5:33.0,,Technical foul by M. Hezonja,32,41
172,2,5:33.0,S. Curry enters the game for D. Green,,32,41
173,2,5:33.0,K. Durant makes technical free throw,,33,41
174,2,5:22.0,K. Durant misses 2-pt jump shot from 13 ft,,33,41
175,2,5:21.0,,Defensive rebound by E. Payton,33,41
176,2,5:14.0,,M. Hezonja makes 3-pt jump shot from 28 ft (assist by E. Payton),33,44
177,2,5:00.0,Z. Pachulia makes 2-pt jump shot from 5 ft (assist by S. Curry),,35,44
178,2,4:46.0,,Shooting foul by Z. Pachulia (drawn by J. Green),35,44
179,2,4:46.0,,J. Green makes free throw 1 of 2,35,45
180,2,4:46.0,,J. Green misses free throw 2 of 2,35,45
181,2,4:45.0,Defensive rebound by Z. Pachulia,,35,45
182,2,4:24.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by P. McCaw),,37,45
183,2,4:05.0,,M. Hezonja misses 3-pt jump shot from 26 ft,37,45
184,2,4:04.0,,Offensive rebound by B. Biyombo,37,45
185,2,3:51.0,,J. Green misses 2-pt jump shot from 21 ft,37,45
186,2,3:51.0,,Offensive rebound by A. Gordon,37,45
187,2,3:45.0,,A. Gordon misses 2-pt layup from 2 ft,37,45
188,2,3:44.0,,Offensive rebound by B. Biyombo,37,45
189,2,3:43.0,,Shooting foul by S. Curry (drawn by B. Biyombo),37,45
190,2,3:43.0,,B. Biyombo misses free throw 1 of 2,37,45
191,2,3:43.0,,Offensive rebound by Team,37,45
192,2,3:43.0,,B. Biyombo misses free throw 2 of 2,37,45
193,2,3:43.0,A. Iguodala enters the game for P. McCaw,,37,45
194,2,3:43.0,D. Green enters the game for Z. Pachulia,,37,45
195,2,3:41.0,Defensive rebound by K. Thompson,,37,45
196,2,3:15.0,A. Iguodala misses 3-pt jump shot from 26 ft,,37,45
197,2,3:13.0,,Defensive rebound by E. Payton,37,45
198,2,2:55.0,,A. Gordon misses 2-pt jump shot from 19 ft (block by K. Durant),37,45
199,2,2:54.0,Defensive rebound by S. Curry,,37,45
200,2,2:51.0,S. Curry makes 3-pt jump shot from 28 ft,,40,45
201,2,2:25.0,,M. Hezonja misses 3-pt jump shot from 26 ft,40,45
202,2,2:23.0,,Offensive rebound by B. Biyombo,40,45
203,2,2:20.0,,B. Biyombo misses 2-pt layup from 2 ft,40,45
204,2,2:20.0,,Offensive rebound by Team,40,45
205,2,2:20.0,Official timeout,,40,45
206,2,2:20.0,,S. Ibaka enters the game for J. Green,40,45
207,2,2:20.0,,C. Watson enters the game for B. Biyombo,40,45
208,2,2:20.0,,N. Vučević enters the game for M. Hezonja,40,45
209,2,2:10.0,,A. Gordon makes 2-pt jump shot from 16 ft (assist by E. Payton),40,47
210,2,1:55.0,Shooting foul by N. Vučević (drawn by K. Durant),,40,47
211,2,1:55.0,K. Durant makes free throw 1 of 3,,41,47
212,2,1:55.0,K. Durant misses free throw 2 of 3,,41,47
213,2,1:55.0,Offensive rebound by Team,,41,47
214,2,1:55.0,K. Durant makes free throw 3 of 3,,42,47
215,2,1:47.0,,Turnover by C. Watson (bad pass; steal by K. Durant),42,47
216,2,1:42.0,K. Durant makes 2-pt layup from 2 ft,,44,47
217,2,1:25.0,,Offensive foul by A. Gordon (drawn by K. Durant),44,47
218,2,1:25.0,,Turnover by A. Gordon (offensive foul),44,47
219,2,1:03.0,S. Curry makes 3-pt jump shot from 23 ft (assist by K. Durant),,47,47
220,2,0:48.0,,C. Watson misses 3-pt jump shot from 26 ft,47,47
221,2,0:47.0,Defensive rebound by K. Thompson,,47,47
222,2,0:43.0,Turnover by D. Green (bad pass),,47,47
223,2,0:43.0,,J. Green enters the game for N. Vučević,47,47
224,2,0:36.0,,E. Payton misses 2-pt layup from 2 ft (block by A. Iguodala),47,47
225,2,0:35.0,Defensive rebound by A. Iguodala,,47,47
226,2,0:29.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,50,47
227,2,0:12.0,,C. Watson makes 2-pt jump shot from 6 ft (assist by E. Payton),50,49
228,2,0:12.0,,Shooting foul by K. Durant (drawn by C. Watson),50,49
229,2,0:12.0,,C. Watson makes free throw 1 of 1,50,50
230,2,0:12.0,Golden State full timeout,,50,50
231,3,11:46.0,,S. Ibaka makes 3-pt jump shot from 25 ft (assist by A. Gordon),50,53
232,3,11:22.0,K. Durant misses 2-pt layup from 3 ft,,50,53
233,3,11:21.0,,Defensive rebound by E. Payton,50,53
234,3,11:13.0,,A. Gordon misses 3-pt jump shot from 23 ft,50,53
235,3,11:13.0,Defensive rebound by Z. Pachulia,,50,53
236,3,10:51.0,S. Curry misses 3-pt jump shot from 24 ft (block by N. Vučević),,50,53
237,3,10:50.0,Offensive rebound by Z. Pachulia,,50,53
238,3,10:48.0,Turnover by Team (3 sec),,50,53
239,3,10:30.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Payton),50,55
240,3,10:13.0,Turnover by S. Curry (bad pass; steal by C. Watson),,50,55
241,3,10:05.0,,A. Gordon misses 3-pt jump shot from 23 ft,50,55
242,3,10:05.0,Defensive rebound by S. Curry,,50,55
243,3,9:58.0,S. Curry makes 3-pt jump shot from 26 ft,,53,55
244,3,9:46.0,,Offensive foul by C. Watson (drawn by Z. Pachulia),53,55
245,3,9:46.0,,Turnover by C. Watson (offensive foul),53,55
246,3,9:27.0,D. Green makes 2-pt dunk at rim (assist by K. Durant),,55,55
247,3,9:10.0,,Turnover by E. Payton (bad pass; steal by Z. Pachulia),55,55
248,3,9:04.0,K. Thompson makes 3-pt jump shot from 25 ft (assist by S. Curry),,58,55
249,3,8:45.0,,N. Vučević makes 2-pt jump shot from 19 ft (assist by A. Gordon),58,57
250,3,8:33.0,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),,60,57
251,3,8:23.0,,Personal foul by Z. Pachulia (drawn by N. Vučević),60,57
252,3,8:06.0,,A. Gordon misses 3-pt jump shot from 26 ft,60,57
253,3,8:06.0,Defensive rebound by K. Durant,,60,57
254,3,7:59.0,K. Durant makes 2-pt layup from 3 ft,,62,57
255,3,7:59.0,,Orlando full timeout,62,57
256,3,7:48.0,,N. Vučević misses 2-pt layup from 1 ft,62,57
257,3,7:47.0,Defensive rebound by Z. Pachulia,,62,57
258,3,7:43.0,Shooting foul by S. Ibaka (drawn by S. Curry),,62,57
259,3,7:43.0,S. Curry makes free throw 1 of 2,,63,57
260,3,7:43.0,S. Curry makes free throw 2 of 2,,64,57
261,3,7:33.0,,S. Ibaka misses 3-pt jump shot from 25 ft,64,57
262,3,7:33.0,Defensive rebound by K. Thompson,,64,57
263,3,7:22.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by D. Green),,66,57
264,3,7:03.0,,C. Watson misses 3-pt jump shot from 24 ft,66,57
265,3,7:03.0,Defensive rebound by Team,,66,57
266,3,6:54.0,S. Curry makes 3-pt jump shot from 28 ft,,69,57
267,3,6:42.0,,E. Payton makes 2-pt layup from 2 ft,69,59
268,3,6:24.0,K. Thompson misses 3-pt jump shot from 26 ft,,69,59
269,3,6:24.0,,Defensive rebound by A. Gordon,69,59
270,3,6:16.0,,E. Payton makes 2-pt jump shot from 9 ft,69,61
271,3,5:59.0,D. Green misses 2-pt layup from 3 ft,,69,61
272,3,5:58.0,Offensive rebound by D. Green,,69,61
273,3,5:55.0,K. Durant makes 3-pt jump shot from 26 ft (assist by D. Green),,72,61
274,3,5:55.0,,Orlando full timeout,72,61
275,3,5:55.0,,J. Green enters the game for A. Gordon,72,61
276,3,5:37.0,,C. Watson misses 2-pt layup from 1 ft,72,61
277,3,5:36.0,,Offensive rebound by N. Vučević,72,61
278,3,5:36.0,,N. Vučević makes 2-pt layup from 1 ft,72,63
279,3,5:19.0,S. Curry misses 3-pt jump shot from 26 ft,,72,63
280,3,5:18.0,,Defensive rebound by N. Vučević,72,63
281,3,5:01.0,,J. Green misses 2-pt jump shot from 21 ft,72,63
282,3,5:01.0,Defensive rebound by D. Green,,72,63
283,3,5:01.0,Personal foul by E. Payton (drawn by D. Green),,72,63
284,3,4:50.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),,75,63
285,3,4:32.0,,E. Payton makes 2-pt jump shot from 6 ft,75,65
286,3,4:16.0,Shooting foul by E. Payton (drawn by Z. Pachulia),,75,65
287,3,4:16.0,Z. Pachulia misses free throw 1 of 2,,75,65
288,3,4:16.0,Offensive rebound by Team,,75,65
289,3,4:16.0,Z. Pachulia misses free throw 2 of 2,,75,65
290,3,4:16.0,,M. Hezonja enters the game for N. Vučević,75,65
291,3,4:16.0,,B. Biyombo enters the game for C. Watson,75,65
292,3,4:16.0,A. Iguodala enters the game for D. Green,,75,65
293,3,4:15.0,,Defensive rebound by B. Biyombo,75,65
294,3,4:04.0,,E. Payton misses 2-pt jump shot from 13 ft,75,65
295,3,4:04.0,Defensive rebound by K. Durant,,75,65
296,3,3:56.0,K. Durant makes 2-pt layup at rim,,77,65
297,3,3:50.0,,S. Ibaka makes 3-pt jump shot from 26 ft (assist by E. Payton),77,68
298,3,3:37.0,Z. Pachulia makes 2-pt layup from 2 ft (assist by S. Curry),,79,68
299,3,3:24.0,,S. Ibaka misses 2-pt hook shot from 6 ft,79,68
300,3,3:24.0,Defensive rebound by K. Durant,,79,68
301,3,3:15.0,K. Durant misses 3-pt jump shot from 27 ft,,79,68
302,3,3:15.0,,Defensive rebound by E. Payton,79,68
303,3,3:05.0,,E. Payton makes 2-pt layup from 1 ft,79,70
304,3,3:05.0,Golden State full timeout,,79,70
305,3,3:05.0,J. McGee enters the game for Z. Pachulia,,79,70
306,3,3:05.0,I. Clark enters the game for K. Thompson,,79,70
307,3,2:54.0,Personal foul by M. Hezonja (drawn by J. McGee),,79,70
308,3,2:49.0,S. Curry misses 3-pt jump shot from 25 ft,,79,70
309,3,2:49.0,,Defensive rebound by M. Hezonja,79,70
310,3,2:30.0,,S. Ibaka misses 2-pt hook shot from 7 ft,79,70
311,3,2:29.0,Defensive rebound by K. Durant,,79,70
312,3,2:23.0,I. Clark makes 3-pt jump shot from 24 ft (assist by K. Durant),,82,70
313,3,2:07.0,,J. Green misses 2-pt hook shot from 13 ft,82,70
314,3,2:07.0,Defensive rebound by Team,,82,70
315,3,2:07.0,,Loose ball foul by S. Ibaka (drawn by A. Iguodala),82,70
316,3,2:07.0,A. Iguodala makes free throw 1 of 2,,83,70
317,3,2:07.0,,A. Gordon enters the game for S. Ibaka,82,70
318,3,2:07.0,D. Green enters the game for K. Durant,,83,70
319,3,2:07.0,A. Iguodala makes free throw 2 of 2,,84,70
320,3,1:46.0,,Turnover by J. Green (lost ball; steal by J. McGee),84,70
321,3,1:39.0,I. Clark misses 3-pt jump shot from 25 ft,,84,70
322,3,1:37.0,Offensive rebound by S. Curry,,84,70
323,3,1:30.0,S. Curry makes 3-pt jump shot from 22 ft,,87,70
324,3,1:16.0,,A. Gordon misses 3-pt jump shot from 23 ft,87,70
325,3,1:15.0,Defensive rebound by A. Iguodala,,87,70
326,3,1:09.0,S. Curry makes 3-pt jump shot from 30 ft (assist by A. Iguodala),,90,70
327,3,0:57.0,,E. Payton makes 2-pt jump shot from 21 ft,90,72
328,3,0:40.0,Personal foul by E. Payton (drawn by S. Curry),,90,72
329,3,0:40.0,S. Curry makes free throw 1 of 2,,91,72
330,3,0:40.0,S. Curry makes free throw 2 of 2,,92,72
331,3,0:27.0,,B. Biyombo makes 2-pt jump shot from 12 ft (assist by A. Gordon),92,74
332,3,0:06.0,S. Curry misses 3-pt jump shot from 29 ft,,92,74
333,3,0:06.0,Offensive rebound by I. Clark,,92,74
334,3,0:04.0,I. Clark misses 2-pt layup from 2 ft (block by A. Gordon),,92,74
335,3,0:04.0,Offensive rebound by Team,,92,74
336,3,0:00.0,D. Green misses 3-pt jump shot from 24 ft,,92,74
337,3,0:00.0,,Defensive rebound by M. Hezonja,92,74
338,3,0:00.0,,M. Hezonja misses 3-pt jump shot from 61 ft,92,74
339,3,0:00.0,,Offensive rebound by Team,92,74
340,4,11:36.0,A. Iguodala makes 3-pt jump shot from 23 ft (assist by D. Green),,95,74
341,4,11:17.0,,A. Gordon misses 3-pt jump shot from 24 ft,95,74
342,4,11:17.0,Defensive rebound by A. Iguodala,,95,74
343,4,11:14.0,Turnover by A. Iguodala (bad pass),,95,74
344,4,11:05.0,,M. Hezonja misses 3-pt jump shot from 26 ft,95,74
345,4,11:04.0,Defensive rebound by A. Iguodala,,95,74
346,4,10:54.0,Personal foul by A. Gordon (drawn by J. McGee),,95,74
347,4,10:50.0,K. Thompson misses 2-pt jump shot from 17 ft,,95,74
348,4,10:49.0,Offensive rebound by P. McCaw,,95,74
349,4,10:49.0,P. McCaw makes 2-pt dunk at rim,,97,74
350,4,10:34.0,,Shooting foul by J. McGee (drawn by B. Biyombo),97,74
351,4,10:34.0,,B. Biyombo makes free throw 1 of 2,97,75
352,4,10:34.0,,B. Biyombo misses free throw 2 of 2,97,75
353,4,10:32.0,Defensive rebound by D. Green,,97,75
354,4,10:20.0,A. Iguodala misses 3-pt jump shot from 24 ft,,97,75
355,4,10:20.0,,Defensive rebound by B. Biyombo,97,75
356,4,10:16.0,,Personal foul by D. Green (drawn by J. Green),97,75
357,4,10:14.0,,Turnover by M. Hezonja (bad pass),97,75
358,4,9:58.0,K. Thompson misses 3-pt jump shot from 23 ft,,97,75
359,4,9:58.0,,Defensive rebound by B. Biyombo,97,75
360,4,9:46.0,,Turnover by J. Green (bad pass; steal by A. Iguodala),97,75
361,4,9:37.0,D. Green misses 3-pt jump shot from 26 ft,,97,75
362,4,9:37.0,,Defensive rebound by J. Green,97,75
363,4,9:13.0,,B. Biyombo misses 2-pt jump shot from 16 ft,97,75
364,4,9:12.0,Defensive rebound by A. Iguodala,,97,75
365,4,9:01.0,J. McGee makes 2-pt dunk at rim (assist by A. Iguodala),,99,75
366,4,9:01.0,,Orlando full timeout,99,75
367,4,9:01.0,,N. Vučević enters the game for B. Biyombo,99,75
368,4,9:01.0,,E. Payton enters the game for M. Hezonja,99,75
369,4,8:51.0,,E. Payton misses 2-pt jump shot from 7 ft,99,75
370,4,8:51.0,Defensive rebound by D. Green,,99,75
371,4,8:35.0,J. McGee makes 2-pt dunk at rim (assist by K. Thompson),,101,75
372,4,8:22.0,,C. Watson misses 2-pt jump shot from 17 ft,101,75
373,4,8:22.0,Defensive rebound by Team,,101,75
374,4,8:22.0,,Loose ball foul by J. Green (drawn by D. Green),101,75
375,4,8:06.0,K. Thompson misses 2-pt jump shot from 16 ft,,101,75
376,4,8:05.0,Offensive rebound by J. McGee,,101,75
377,4,8:05.0,Shooting foul by N. Vučević (drawn by J. McGee),,101,75
378,4,8:05.0,J. McGee misses free throw 1 of 2,,101,75
379,4,8:05.0,Offensive rebound by Team,,101,75
380,4,8:05.0,J. McGee makes free throw 2 of 2,,102,75
381,4,7:46.0,,E. Payton makes 2-pt layup from 1 ft,102,77
382,4,7:24.0,D. Jones enters the game for J. McGee,,102,77
383,4,7:24.0,Golden State full timeout,,102,77
384,4,7:20.0,P. McCaw makes 3-pt jump shot from 25 ft (assist by A. Iguodala),,105,77
385,4,7:01.0,Violation by A. Iguodala (def goaltending),,105,77
386,4,7:01.0,,E. Payton makes 2-pt layup from 2 ft,105,79
387,4,6:42.0,D. Jones misses 2-pt layup from 1 ft,,105,79
