,QUARTER,TIME_REMAINING,NEW YORK_ACTION,BROOKLYN_ACTION,NEW YORK_SCORE,BROOKLYN_SCORE
153,2,8:10.0,Offensive rebound by Team,,23,29
154,2,8:10.0,,Loose ball foul by T. Booker (drawn by K. Porziņģis),23,29
155,2,8:10.0,,B. Lopez enters the game for T. Booker,23,29
156,2,8:08.0,S. Vujačić makes 2-pt jump shot from 12 ft,,25,29
157,2,7:54.0,,S. Kilpatrick makes 2-pt jump shot from 14 ft,25,31
158,2,7:32.0,Turnover by K. Porziņģis (lost ball),,25,31
159,2,7:32.0,,R. Foye enters the game for J. Harris,25,31
160,2,7:13.0,,S. Kilpatrick misses 3-pt jump shot from 24 ft,25,31
161,2,7:12.0,,Offensive rebound by J. Hamilton,25,31
162,2,7:05.0,,B. Lopez misses 3-pt jump shot from 25 ft,25,31
163,2,7:04.0,Defensive rebound by S. Vujačić,,25,31
164,2,6:56.0,Turnover by W. Hernangómez (traveling),,25,31
165,2,6:49.0,,Personal foul by W. Hernangómez (drawn by B. Lopez),25,31
166,2,6:49.0,,B. Bogdanović enters the game for J. Hamilton,25,31
167,2,6:49.0,,R. Hollis-Jefferson enters the game for S. Dinwiddie,25,31
168,2,6:49.0,C. Anthony enters the game for K. Porziņģis,,25,31
169,2,6:39.0,,B. Lopez misses 2-pt hook shot from 9 ft,25,31
170,2,6:38.0,Defensive rebound by J. Holiday,,25,31
171,2,6:29.0,Turnover by B. Jennings (bad pass),,25,31
172,2,6:10.0,,Turnover by S. Kilpatrick (bad pass; steal by J. Holiday),25,31
173,2,6:06.0,B. Jennings misses 2-pt layup from 4 ft,,25,31
174,2,6:03.0,,Defensive rebound by R. Hollis-Jefferson,25,31
175,2,5:58.0,,S. Kilpatrick misses 3-pt jump shot from 23 ft,25,31
176,2,5:53.0,Defensive rebound by S. Vujačić,,25,31
177,2,5:47.0,J. Holiday misses 3-pt jump shot from 23 ft,,25,31
178,2,5:46.0,Offensive rebound by Team,,25,31
179,2,5:46.0,,Loose ball foul by R. Hollis-Jefferson (drawn by W. Hernangómez),25,31
180,2,5:46.0,Official timeout,,25,31
181,2,5:46.0,W. Hernangómez makes free throw 1 of 2,,26,31
182,2,5:46.0,,C. LeVert enters the game for S. Kilpatrick,25,31
183,2,5:46.0,W. Hernangómez makes free throw 2 of 2,,27,31
184,2,5:32.0,,B. Bogdanović makes 2-pt layup from 3 ft (assist by B. Lopez),27,33
185,2,5:14.0,C. Anthony misses 2-pt jump shot from 19 ft,,27,33
186,2,5:13.0,,Defensive rebound by B. Bogdanović,27,33
187,2,5:02.0,,B. Lopez misses 3-pt jump shot from 24 ft,27,33
188,2,5:00.0,Defensive rebound by W. Hernangómez,,27,33
189,2,4:50.0,C. Anthony misses 2-pt jump shot from 18 ft,,27,33
190,2,4:50.0,,Defensive rebound by Team,27,33
191,2,4:34.0,,R. Foye makes 2-pt jump shot from 19 ft,27,35
192,2,4:21.0,W. Hernangómez makes 2-pt dunk at rim (assist by B. Jennings),,29,35
193,2,4:04.0,,R. Foye misses 2-pt layup from 2 ft,29,35
194,2,4:03.0,Defensive rebound by J. Holiday,,29,35
195,2,3:54.0,S. Vujačić makes 3-pt jump shot from 26 ft (assist by B. Jennings),,32,35
196,2,3:54.0,Shooting foul by B. Bogdanović (drawn by S. Vujačić),,32,35
197,2,3:54.0,,I. Whitehead enters the game for R. Foye,32,35
198,2,3:54.0,C. Lee enters the game for J. Holiday,,32,35
199,2,3:54.0,S. Vujačić makes free throw 1 of 1,,33,35
200,2,3:41.0,,B. Lopez misses 2-pt jump shot from 4 ft (block by S. Vujačić),33,35
201,2,3:40.0,,Offensive rebound by R. Hollis-Jefferson,33,35
202,2,3:38.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by C. Lee),33,35
203,2,3:30.0,C. Anthony misses 3-pt jump shot from 25 ft,,33,35
204,2,3:29.0,,Defensive rebound by Team,33,35
205,2,3:26.0,,Technical foul by I. Whitehead,33,35
206,2,3:26.0,C. Anthony makes technical free throw,,34,35
207,2,3:11.0,,I. Whitehead misses 2-pt jump shot from 23 ft,34,35
208,2,3:10.0,Defensive rebound by W. Hernangómez,,34,35
209,2,3:03.0,Shooting foul by R. Hollis-Jefferson (drawn by C. Lee),,34,35
210,2,3:03.0,C. Lee misses free throw 1 of 2,,34,35
211,2,3:03.0,Offensive rebound by Team,,34,35
212,2,3:03.0,C. Lee makes free throw 2 of 2,,35,35
213,2,2:55.0,,C. LeVert makes 2-pt jump shot from 8 ft,35,37
214,2,2:46.0,Personal foul by I. Whitehead (drawn by B. Jennings),,35,37
215,2,2:46.0,New York full timeout,,35,37
216,2,2:46.0,B. Jennings makes free throw 1 of 2,,36,37
217,2,2:46.0,B. Jennings misses free throw 2 of 2,,36,37
218,2,2:45.0,Offensive rebound by Team,,36,37
219,2,2:45.0,,Loose ball foul by B. Lopez (drawn by W. Hernangómez),36,37
220,2,2:45.0,W. Hernangómez misses free throw 1 of 2,,36,37
221,2,2:45.0,Offensive rebound by Team,,36,37
222,2,2:45.0,W. Hernangómez misses free throw 2 of 2,,36,37
223,2,2:44.0,,Defensive rebound by R. Hollis-Jefferson,36,37
224,2,2:28.0,,C. LeVert makes 2-pt jump shot from 4 ft,36,39
225,2,2:05.0,S. Vujačić misses 3-pt jump shot from 23 ft,,36,39
226,2,2:04.0,,Defensive rebound by I. Whitehead,36,39
227,2,1:55.0,,I. Whitehead makes 2-pt jump shot from 21 ft,36,41
228,2,1:33.0,C. Anthony misses 2-pt jump shot from 15 ft,,36,41
229,2,1:32.0,,Defensive rebound by B. Bogdanović,36,41
230,2,1:28.0,,Personal foul by S. Vujačić (drawn by I. Whitehead),36,41
231,2,1:19.0,,B. Lopez makes 2-pt dunk at rim,36,43
232,2,1:00.0,B. Jennings misses 3-pt jump shot from 23 ft,,36,43
233,2,0:58.0,,Defensive rebound by C. LeVert,36,43
234,2,0:53.0,,Turnover by C. LeVert (bad pass),36,43
235,2,0:36.0,C. Anthony makes 2-pt layup from 4 ft,,38,43
236,2,0:25.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by I. Whitehead),38,45
237,2,0:04.0,C. Anthony misses 2-pt jump shot from 16 ft,,38,45
238,2,0:01.0,Offensive rebound by C. Anthony,,38,45
239,2,0:00.0,C. Anthony misses 2-pt jump shot from 14 ft,,38,45
240,2,0:00.0,Offensive rebound by Team,,38,45
241,3,11:50.0,K. Porziņģis makes 2-pt layup from 3 ft (assist by B. Jennings),,40,45
242,3,11:29.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by I. Whitehead),40,47
243,3,11:14.0,B. Jennings misses 3-pt jump shot from 25 ft,,40,47
244,3,11:12.0,,Defensive rebound by I. Whitehead,40,47
245,3,11:00.0,,Turnover by I. Whitehead (bad pass; steal by B. Jennings),40,47
246,3,10:48.0,K. Porziņģis misses 2-pt hook shot from 6 ft,,40,47
247,3,10:47.0,,Defensive rebound by B. Lopez,40,47
248,3,10:25.0,,I. Whitehead misses 2-pt jump shot from 7 ft,40,47
249,3,10:24.0,Defensive rebound by J. Noah,,40,47
250,3,10:16.0,Shooting foul by I. Whitehead (drawn by J. Noah),,40,47
251,3,10:16.0,J. Noah makes free throw 1 of 2,,41,47
252,3,10:16.0,J. Noah misses free throw 2 of 2,,41,47
253,3,10:16.0,,Defensive rebound by Team,41,47
254,3,10:10.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,41,49
255,3,10:10.0,,Shooting foul by K. Porziņģis (drawn by R. Hollis-Jefferson),41,49
256,3,10:10.0,,R. Hollis-Jefferson makes free throw 1 of 1,41,50
257,3,10:03.0,Offensive foul by C. Anthony (drawn by B. Bogdanović),,41,50
258,3,10:03.0,Turnover by C. Anthony (offensive foul),,41,50
259,3,9:52.0,,B. Bogdanović makes 2-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),41,52
260,3,9:29.0,C. Anthony makes 3-pt jump shot from 27 ft (assist by B. Jennings),,44,52
261,3,9:22.0,,Turnover by Team (back court),44,52
262,3,9:09.0,C. Anthony makes 2-pt jump shot from 17 ft,,46,52
263,3,8:45.0,,B. Bogdanović misses 3-pt jump shot from 26 ft,46,52
264,3,8:44.0,Defensive rebound by J. Noah,,46,52
265,3,8:36.0,C. Anthony misses 3-pt jump shot from 25 ft,,46,52
266,3,8:35.0,Offensive rebound by K. Porziņģis,,46,52
267,3,8:21.0,B. Jennings misses 2-pt jump shot from 17 ft,,46,52
268,3,8:19.0,,Defensive rebound by B. Bogdanović,46,52
269,3,8:12.0,,R. Foye makes 2-pt jump shot from 20 ft,46,54
270,3,7:58.0,J. Noah misses 2-pt hook shot from 5 ft,,46,54
271,3,7:57.0,,Defensive rebound by B. Lopez,46,54
272,3,7:45.0,,R. Foye misses 3-pt jump shot from 26 ft,46,54
273,3,7:44.0,Defensive rebound by B. Jennings,,46,54
274,3,7:40.0,K. Porziņģis misses 2-pt layup from 2 ft (block by R. Foye),,46,54
275,3,7:38.0,Offensive rebound by K. Porziņģis,,46,54
276,3,7:36.0,K. Porziņģis misses 2-pt layup from 2 ft,,46,54
277,3,7:35.0,,Defensive rebound by R. Hollis-Jefferson,46,54
278,3,7:33.0,,Personal foul by C. Lee (drawn by R. Hollis-Jefferson),46,54
279,3,7:28.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,46,56
280,3,7:28.0,,Shooting foul by K. Porziņģis (drawn by R. Hollis-Jefferson),46,56
281,3,7:28.0,,R. Hollis-Jefferson makes free throw 1 of 1,46,57
282,3,7:22.0,Personal foul by B. Bogdanović (drawn by J. Noah),,46,57
283,3,7:17.0,Turnover by K. Porziņģis (bad pass),,46,57
284,3,7:05.0,,Turnover by I. Whitehead (lost ball; steal by B. Jennings),46,57
285,3,7:05.0,,Loose ball foul by I. Whitehead (drawn by B. Jennings),46,57
286,3,7:05.0,J. Holiday enters the game for K. Porziņģis,,46,57
287,3,7:05.0,,S. Dinwiddie enters the game for I. Whitehead,46,57
288,3,6:49.0,C. Anthony misses 2-pt layup from 2 ft,,46,57
289,3,6:48.0,Offensive rebound by C. Anthony,,46,57
290,3,6:43.0,C. Anthony misses 2-pt layup from 3 ft (block by B. Lopez),,46,57
291,3,6:42.0,,Defensive rebound by B. Lopez,46,57
292,3,6:37.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by C. Lee),46,57
293,3,6:36.0,Shooting foul by R. Foye (drawn by C. Anthony),,46,57
294,3,6:36.0,C. Anthony makes free throw 1 of 2,,47,57
295,3,6:36.0,C. Anthony misses free throw 2 of 2,,47,57
296,3,6:36.0,,C. LeVert enters the game for R. Foye,47,57
297,3,6:35.0,,Defensive rebound by B. Lopez,47,57
298,3,6:16.0,,C. LeVert misses 2-pt jump shot from 14 ft,47,57
299,3,6:14.0,Defensive rebound by J. Noah,,47,57
300,3,6:05.0,J. Holiday makes 2-pt layup from 2 ft (assist by C. Lee),,49,57
301,3,5:37.0,,C. LeVert misses 3-pt jump shot from 25 ft,49,57
302,3,5:36.0,Defensive rebound by B. Jennings,,49,57
303,3,5:31.0,C. Anthony misses 3-pt jump shot from 26 ft,,49,57
304,3,5:30.0,,Defensive rebound by R. Hollis-Jefferson,49,57
305,3,5:25.0,,B. Lopez makes 2-pt layup from 3 ft (assist by R. Hollis-Jefferson),49,59
306,3,5:07.0,C. Anthony makes 2-pt layup from 3 ft (assist by J. Holiday),,51,59
307,3,5:01.0,,Brooklyn full timeout,51,59
308,3,5:01.0,W. Hernangómez enters the game for J. Noah,,51,59
309,3,5:01.0,,T. Booker enters the game for B. Bogdanović,51,59
310,3,5:01.0,,J. Hamilton enters the game for B. Lopez,51,59
311,3,5:01.0,,S. Kilpatrick enters the game for R. Hollis-Jefferson,51,59
312,3,4:48.0,,C. LeVert misses 2-pt layup from 2 ft,51,59
313,3,4:47.0,Defensive rebound by W. Hernangómez,,51,59
314,3,4:22.0,C. Anthony misses 2-pt jump shot from 17 ft,,51,59
315,3,4:21.0,,Defensive rebound by J. Hamilton,51,59
316,3,4:12.0,,J. Hamilton makes 3-pt jump shot from 25 ft (assist by S. Dinwiddie),51,62
317,3,3:57.0,C. Anthony misses 3-pt jump shot from 25 ft,,51,62
318,3,3:56.0,,Defensive rebound by S. Kilpatrick,51,62
319,3,3:44.0,,Personal foul by C. Lee (drawn by J. Hamilton),51,62
320,3,3:38.0,,Turnover by J. Hamilton (lost ball; steal by C. Anthony),51,62
321,3,3:32.0,C. Anthony misses 3-pt jump shot from 24 ft,,51,62
322,3,3:31.0,,Defensive rebound by T. Booker,51,62
323,3,3:24.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,51,62
324,3,3:23.0,Defensive rebound by C. Anthony,,51,62
325,3,3:19.0,Shooting foul by C. LeVert (drawn by B. Jennings),,51,62
326,3,3:19.0,B. Jennings makes free throw 1 of 2,,52,62
327,3,3:19.0,M. Kuzminskas enters the game for C. Anthony,,52,62
328,3,3:19.0,B. Jennings makes free throw 2 of 2,,53,62
329,3,3:11.0,,S. Kilpatrick makes 2-pt jump shot from 19 ft (assist by T. Booker),53,64
330,3,2:59.0,B. Jennings makes 2-pt layup from 2 ft,,55,64
331,3,2:54.0,,Personal foul by B. Jennings (drawn by S. Dinwiddie),55,64
332,3,2:54.0,New York full timeout,,55,64
333,3,2:54.0,,S. Dinwiddie makes free throw 1 of 2,55,65
334,3,2:54.0,,S. Dinwiddie misses free throw 2 of 2,55,65
335,3,2:53.0,Defensive rebound by W. Hernangómez,,55,65
336,3,2:29.0,C. Lee misses 2-pt layup from 3 ft,,55,65
337,3,2:28.0,Offensive rebound by W. Hernangómez,,55,65
338,3,2:27.0,W. Hernangómez makes 2-pt layup from 2 ft,,57,65
339,3,2:09.0,,S. Dinwiddie misses 2-pt jump shot from 7 ft,57,65
340,3,2:07.0,,Offensive rebound by T. Booker,57,65
341,3,2:04.0,,T. Booker makes 2-pt layup from 3 ft,57,67
342,3,1:51.0,B. Jennings misses 2-pt layup from 2 ft (block by J. Hamilton),,57,67
343,3,1:50.0,,Defensive rebound by T. Booker,57,67
344,3,1:44.0,,S. Kilpatrick misses 2-pt layup from 1 ft,57,67
345,3,1:43.0,Defensive rebound by W. Hernangómez,,57,67
346,3,1:37.0,W. Hernangómez misses 2-pt jump shot from 8 ft,,57,67
347,3,1:35.0,Offensive rebound by W. Hernangómez,,57,67
348,3,1:32.0,C. Lee misses 3-pt jump shot from 24 ft,,57,67
349,3,1:30.0,Offensive rebound by W. Hernangómez,,57,67
350,3,1:26.0,M. Kuzminskas makes 3-pt jump shot from 24 ft (assist by B. Jennings),,60,67
351,3,1:06.0,,Turnover by C. LeVert (bad pass; steal by J. Holiday),60,67
352,3,1:03.0,M. Kuzminskas misses 2-pt layup from 3 ft (block by S. Kilpatrick),,60,67
353,3,1:02.0,Offensive rebound by Team,,60,67
354,3,1:00.0,C. Lee makes 2-pt layup from 2 ft (assist by J. Holiday),,62,67
355,3,0:45.0,,T. Booker misses 3-pt jump shot from 24 ft,62,67
356,3,0:44.0,Defensive rebound by C. Lee,,62,67
357,3,0:33.0,M. Kuzminskas makes 2-pt layup from 2 ft (assist by B. Jennings),,64,67
358,3,0:24.0,,S. Dinwiddie makes 2-pt layup from 3 ft,64,69
359,3,0:07.0,M. Kuzminskas misses 2-pt jump shot from 6 ft,,64,69
360,3,0:05.0,Offensive rebound by W. Hernangómez,,64,69
361,3,0:05.0,W. Hernangómez misses 2-pt layup from 2 ft,,64,69
362,3,0:04.0,,Defensive rebound by T. Booker,64,69
363,3,0:01.0,,T. Booker misses 3-pt jump shot from 33 ft,64,69
364,3,0:00.0,,Offensive rebound by Team,64,69
365,4,11:46.0,,T. Booker makes 2-pt layup from 3 ft (assist by S. Dinwiddie),64,71
366,4,11:31.0,Turnover by M. Kuzminskas (bad pass; steal by T. Booker),,64,71
367,4,11:26.0,,Turnover by T. Booker (bad pass; steal by M. Kuzminskas),64,71
368,4,11:09.0,W. Hernangómez makes 2-pt hook shot from 7 ft,,66,71
369,4,10:46.0,,J. Harris makes 3-pt jump shot from 28 ft (assist by S. Kilpatrick),66,74
370,4,10:27.0,M. Kuzminskas misses 3-pt jump shot from 26 ft,,66,74
371,4,10:26.0,,Defensive rebound by S. Dinwiddie,66,74
372,4,10:18.0,,J. Hamilton makes 2-pt dunk at rim (assist by J. Harris),66,76
373,4,10:17.0,New York full timeout,,66,76
374,4,10:17.0,K. Porziņģis enters the game for W. Hernangómez,,66,76
