,QUARTER,TIME_REMAINING,NEW YORK_ACTION,ATLANTA_ACTION,NEW YORK_SCORE,ATLANTA_SCORE
51,1,6:09.0,,Personal foul by M. Kuzminskas (drawn by P. Millsap),14,16
52,1,5:53.0,,P. Millsap misses 2-pt jump shot from 7 ft (block by J. Noah),14,16
53,1,5:51.0,Defensive rebound by J. Noah,,14,16
54,1,5:45.0,C. Lee makes 2-pt layup from 1 ft (assist by B. Jennings),,16,16
55,1,5:45.0,,Atlanta full timeout,16,16
56,1,5:32.0,,Turnover by P. Millsap (bad pass; steal by C. Lee),16,16
57,1,5:26.0,J. Noah makes 2-pt dunk at rim (assist by B. Jennings),,18,16
58,1,5:05.0,,D. Howard makes 2-pt dunk at rim (assist by D. Schröder),18,18
59,1,4:43.0,C. Anthony makes 2-pt jump shot from 17 ft (assist by J. Noah),,20,18
60,1,4:31.0,,D. Schröder makes 2-pt jump shot from 18 ft,20,20
61,1,4:23.0,Turnover by M. Kuzminskas (offensive goaltending),,20,20
62,1,4:04.0,,Shooting foul by J. Noah (drawn by K. Bazemore),20,20
63,1,4:04.0,,K. Bazemore makes free throw 1 of 2,20,21
64,1,4:04.0,,M. Delaney enters the game for D. Schröder,20,21
65,1,4:04.0,,T. Prince enters the game for T. Hardaway,20,21
66,1,4:04.0,,K. Bazemore makes free throw 2 of 2,20,22
67,1,3:46.0,C. Anthony misses 2-pt jump shot from 15 ft,,20,22
68,1,3:44.0,Offensive rebound by J. Noah,,20,22
69,1,3:43.0,J. Noah misses 2-pt layup at rim,,20,22
70,1,3:42.0,Offensive rebound by Team,,20,22
71,1,3:42.0,,M. Muscala enters the game for P. Millsap,20,22
72,1,3:42.0,,T. Hardaway enters the game for K. Bazemore,20,22
73,1,3:30.0,C. Anthony makes 2-pt jump shot from 17 ft,,22,22
74,1,3:15.0,,D. Howard makes 2-pt layup from 3 ft (assist by T. Hardaway),22,24
75,1,3:09.0,Shooting foul by M. Muscala (drawn by M. Kuzminskas),,22,24
76,1,3:09.0,M. Kuzminskas makes 2-pt jump shot from 4 ft (assist by B. Jennings),,24,24
77,1,3:09.0,M. Kuzminskas misses free throw 1 of 1,,24,24
78,1,3:08.0,Offensive rebound by J. Noah,,24,24
79,1,2:58.0,C. Anthony makes 2-pt jump shot from 16 ft,,26,24
80,1,2:58.0,Shooting foul by T. Hardaway (drawn by C. Anthony),,26,24
81,1,2:58.0,C. Anthony misses free throw 1 of 1,,26,24
82,1,2:57.0,,Defensive rebound by M. Muscala,26,24
83,1,2:42.0,,T. Hardaway makes 2-pt layup from 2 ft (assist by M. Delaney),26,26
84,1,2:33.0,Shooting foul by M. Delaney (drawn by B. Jennings),,26,26
85,1,2:33.0,B. Jennings misses free throw 1 of 2,,26,26
86,1,2:33.0,Offensive rebound by Team,,26,26
87,1,2:33.0,K. O'Quinn enters the game for J. Noah,,26,26
88,1,2:33.0,B. Jennings makes free throw 2 of 2,,27,26
89,1,2:16.0,,T. Hardaway misses 2-pt jump shot from 18 ft (block by C. Anthony),27,26
90,1,2:16.0,,Offensive rebound by Team,27,26
91,1,2:16.0,R. Baker enters the game for B. Jennings,,27,26
92,1,2:13.0,,M. Muscala makes 2-pt jump shot from 18 ft (assist by T. Hardaway),27,28
93,1,1:51.0,C. Anthony misses 2-pt jump shot from 16 ft,,27,28
94,1,1:50.0,,Defensive rebound by M. Muscala,27,28
95,1,1:41.0,,D. Howard misses 2-pt hook shot from 9 ft,27,28
96,1,1:40.0,Defensive rebound by C. Anthony,,27,28
97,1,1:33.0,M. Kuzminskas makes 3-pt jump shot from 26 ft (assist by R. Baker),,30,28
98,1,1:21.0,,Offensive foul by M. Delaney (drawn by R. Baker),30,28
99,1,1:21.0,,Turnover by M. Delaney (offensive foul),30,28
100,1,1:21.0,,P. Millsap enters the game for D. Howard,30,28
101,1,1:08.0,Shooting foul by T. Prince (drawn by C. Anthony),,30,28
102,1,1:08.0,C. Anthony makes free throw 1 of 2,,31,28
103,1,1:08.0,C. Anthony makes free throw 2 of 2,,32,28
104,1,0:58.0,,T. Prince misses 2-pt layup from 1 ft (block by M. Kuzminskas),32,28
105,1,0:58.0,,Offensive rebound by Team,32,28
106,1,0:56.0,,M. Delaney misses 2-pt jump shot from 18 ft,32,28
107,1,0:55.0,Defensive rebound by M. Kuzminskas,,32,28
108,1,0:35.0,C. Anthony makes 3-pt jump shot from 25 ft,,35,28
109,1,0:28.0,,T. Hardaway misses 3-pt jump shot from 25 ft,35,28
110,1,0:25.0,Defensive rebound by C. Lee,,35,28
111,1,0:08.0,C. Anthony makes 2-pt jump shot from 21 ft,,37,28
112,1,0:00.0,,T. Prince makes 2-pt layup from 2 ft (assist by P. Millsap),37,30
113,1,0:00.0,R. Baker misses 3-pt jump shot from 70 ft,,37,30
114,1,0:00.0,Offensive rebound by Team,,37,30
115,2,11:38.0,,M. Muscala misses 2-pt jump shot from 20 ft,37,30
116,2,11:37.0,Defensive rebound by J. Holiday,,37,30
117,2,11:16.0,M. Kuzminskas misses 3-pt jump shot from 24 ft,,37,30
118,2,11:14.0,,Defensive rebound by M. Muscala,37,30
119,2,10:58.0,,P. Millsap makes 2-pt jump shot from 22 ft (assist by M. Muscala),37,32
120,2,10:36.0,R. Baker makes 3-pt jump shot from 25 ft (assist by M. Kuzminskas),,40,32
121,2,10:18.0,,T. Hardaway misses 3-pt jump shot from 25 ft,40,32
122,2,10:17.0,Defensive rebound by K. O'Quinn,,40,32
123,2,10:05.0,K. O'Quinn misses 2-pt layup from 2 ft,,40,32
124,2,10:04.0,,Defensive rebound by P. Millsap,40,32
125,2,9:54.0,,M. Delaney misses 3-pt jump shot from 23 ft,40,32
126,2,9:52.0,Defensive rebound by K. Porziņģis,,40,32
127,2,9:39.0,M. Kuzminskas misses 2-pt hook shot from 5 ft,,40,32
128,2,9:38.0,,Defensive rebound by M. Muscala,40,32
129,2,9:36.0,,Shooting foul by J. Holiday (drawn by T. Hardaway),40,32
130,2,9:36.0,,T. Hardaway misses free throw 1 of 2,40,32
131,2,9:36.0,,Offensive rebound by Team,40,32
132,2,9:36.0,,K. Humphries enters the game for M. Muscala,40,32
133,2,9:36.0,,D. Schröder enters the game for M. Delaney,40,32
134,2,9:36.0,,T. Hardaway makes free throw 2 of 2,40,33
135,2,9:24.0,J. Holiday misses 2-pt jump shot from 19 ft,,40,33
136,2,9:21.0,,Defensive rebound by M. Dunleavy,40,33
137,2,9:08.0,,M. Dunleavy makes 2-pt jump shot from 16 ft (assist by D. Schröder),40,35
138,2,8:52.0,Personal block foul by K. Humphries (drawn by R. Baker),,40,35
139,2,8:52.0,Official timeout,,40,35
140,2,8:52.0,,M. Delaney enters the game for T. Hardaway,40,35
141,2,8:44.0,R. Baker makes 3-pt jump shot from 25 ft (assist by M. Kuzminskas),,43,35
142,2,8:21.0,,M. Delaney misses 2-pt jump shot from 11 ft,43,35
143,2,8:20.0,Defensive rebound by K. O'Quinn,,43,35
144,2,8:09.0,K. Porziņģis makes 2-pt jump shot from 13 ft,,45,35
145,2,7:57.0,,D. Schröder makes 2-pt jump shot from 14 ft,45,37
146,2,7:36.0,K. Porziņģis misses 2-pt jump shot from 16 ft,,45,37
147,2,7:33.0,,Defensive rebound by D. Schröder,45,37
148,2,7:21.0,,Personal foul by K. Porziņģis (drawn by K. Humphries),45,37
149,2,7:21.0,J. Noah enters the game for K. O'Quinn,,45,37
150,2,7:07.0,,P. Millsap makes 3-pt jump shot from 25 ft,45,40
151,2,6:43.0,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by J. Holiday),,47,40
152,2,6:23.0,,Turnover by D. Schröder (lost ball; steal by J. Noah),47,40
153,2,6:19.0,Turnover by J. Holiday (bad pass; steal by M. Delaney),,47,40
154,2,6:14.0,,Turnover by D. Schröder (bad pass; steal by J. Holiday),47,40
155,2,6:07.0,M. Kuzminskas misses 3-pt jump shot from 24 ft,,47,40
156,2,6:06.0,,Defensive rebound by M. Delaney,47,40
157,2,5:56.0,,M. Dunleavy makes 2-pt layup at rim (assist by P. Millsap),47,42
158,2,5:56.0,New York full timeout,,47,42
159,2,5:56.0,,K. Bazemore enters the game for M. Delaney,47,42
160,2,5:56.0,B. Jennings enters the game for M. Kuzminskas,,47,42
161,2,5:56.0,C. Anthony enters the game for J. Holiday,,47,42
162,2,5:32.0,B. Jennings misses 3-pt jump shot from 24 ft,,47,42
163,2,5:31.0,,Defensive rebound by K. Bazemore,47,42
164,2,5:22.0,,P. Millsap makes 3-pt jump shot from 25 ft (assist by D. Schröder),47,45
165,2,5:09.0,K. Porziņģis misses 3-pt jump shot from 25 ft,,47,45
166,2,5:07.0,Offensive rebound by J. Noah,,47,45
167,2,5:03.0,B. Jennings misses 2-pt jump shot from 4 ft,,47,45
168,2,5:02.0,Offensive rebound by J. Noah,,47,45
169,2,5:02.0,J. Noah makes 2-pt layup from 1 ft,,49,45
170,2,4:46.0,,P. Millsap misses 3-pt jump shot from 25 ft,49,45
171,2,4:44.0,Defensive rebound by J. Noah,,49,45
172,2,4:38.0,,Violation by K. Humphries (kicked ball),49,45
173,2,4:38.0,C. Lee enters the game for R. Baker,,49,45
174,2,4:38.0,,D. Howard enters the game for K. Humphries,49,45
175,2,4:38.0,,T. Hardaway enters the game for M. Dunleavy,49,45
176,2,4:34.0,Shooting foul by K. Bazemore (drawn by C. Anthony),,49,45
177,2,4:34.0,C. Anthony makes free throw 1 of 3,,50,45
178,2,4:34.0,C. Anthony makes free throw 2 of 3,,51,45
179,2,4:34.0,C. Anthony makes free throw 3 of 3,,52,45
180,2,4:22.0,,D. Schröder misses 2-pt jump shot from 19 ft,52,45
181,2,4:20.0,,Offensive rebound by D. Howard,52,45
182,2,4:17.0,,Shooting foul by J. Noah (drawn by T. Hardaway),52,45
183,2,4:17.0,,T. Hardaway makes free throw 1 of 2,52,46
184,2,4:17.0,,T. Hardaway makes free throw 2 of 2,52,47
185,2,3:58.0,C. Anthony makes 3-pt jump shot from 27 ft (assist by C. Lee),,55,47
186,2,3:39.0,,D. Schröder misses 2-pt layup from 1 ft,55,47
187,2,3:37.0,,Offensive rebound by D. Howard,55,47
188,2,3:37.0,,D. Howard misses 2-pt layup from 2 ft,55,47
189,2,3:36.0,Defensive rebound by K. Porziņģis,,55,47
190,2,3:24.0,K. Porziņģis makes 2-pt jump shot from 18 ft (assist by J. Noah),,57,47
191,2,3:23.0,,Atlanta full timeout,57,47
192,2,3:23.0,,M. Dunleavy enters the game for P. Millsap,57,47
193,2,3:11.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by D. Schröder),57,50
194,2,2:50.0,C. Lee makes 2-pt jump shot from 16 ft (assist by C. Anthony),,59,50
195,2,2:33.0,,K. Bazemore makes 3-pt jump shot from 26 ft (assist by D. Schröder),59,53
196,2,2:16.0,C. Anthony misses 2-pt jump shot from 16 ft,,59,53
197,2,2:14.0,Offensive rebound by C. Lee,,59,53
198,2,2:09.0,C. Lee misses 3-pt jump shot from 23 ft,,59,53
199,2,2:08.0,Offensive rebound by K. Porziņģis,,59,53
200,2,2:08.0,Shooting foul by T. Hardaway (drawn by K. Porziņģis),,59,53
201,2,2:08.0,K. Porziņģis makes free throw 1 of 2,,60,53
202,2,2:08.0,K. Porziņģis makes free throw 2 of 2,,61,53
203,2,1:54.0,,D. Schröder misses 2-pt jump shot from 16 ft,61,53
204,2,1:53.0,,Offensive rebound by D. Schröder,61,53
205,2,1:46.0,,D. Howard makes 2-pt jump shot from 8 ft (assist by M. Dunleavy),61,55
206,2,1:33.0,K. Porziņģis misses 2-pt jump shot from 9 ft,,61,55
207,2,1:31.0,,Defensive rebound by T. Hardaway,61,55
208,2,1:24.0,,K. Bazemore makes 2-pt jump shot from 20 ft,61,57
209,2,1:08.0,C. Anthony misses 2-pt jump shot from 15 ft,,61,57
210,2,1:06.0,,Defensive rebound by M. Dunleavy,61,57
211,2,0:54.0,,D. Schröder makes 2-pt layup from 3 ft,61,59
212,2,0:41.0,Shooting foul by D. Howard (drawn by B. Jennings),,61,59
213,2,0:41.0,B. Jennings misses free throw 1 of 2,,61,59
214,2,0:41.0,Offensive rebound by Team,,61,59
215,2,0:41.0,B. Jennings makes free throw 2 of 2,,62,59
216,2,0:32.0,,D. Schröder misses 2-pt jump shot from 19 ft,62,59
217,2,0:29.0,Defensive rebound by C. Lee,,62,59
218,2,0:11.0,B. Jennings makes 3-pt jump shot from 25 ft,,65,59
219,2,0:08.0,,Personal take foul by B. Jennings (drawn by D. Schröder),65,59
220,2,0:08.0,,Atlanta full timeout,65,59
221,2,0:08.0,J. Holiday enters the game for J. Noah,,65,59
222,2,0:08.0,,P. Millsap enters the game for D. Howard,65,59
223,2,0:02.0,,T. Hardaway misses 2-pt layup from 2 ft,65,59
224,2,0:01.0,,Offensive rebound by P. Millsap,65,59
225,2,0:01.0,,P. Millsap makes 2-pt layup from 1 ft,65,61
226,2,0:00.0,J. Holiday misses 3-pt jump shot from 78 ft,,65,61
227,2,0:00.0,Offensive rebound by Team,,65,61
228,3,11:45.0,,D. Howard makes 2-pt dunk at rim (assist by P. Millsap),65,63
229,3,11:27.0,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by B. Jennings),,67,63
230,3,11:00.0,,D. Schröder misses 2-pt jump shot from 20 ft,67,63
231,3,10:58.0,Defensive rebound by C. Anthony,,67,63
232,3,10:52.0,B. Jennings makes 2-pt layup from 1 ft (assist by C. Anthony),,69,63
233,3,10:37.0,,Turnover by D. Howard (3 sec),69,63
234,3,10:18.0,C. Anthony makes 2-pt jump shot from 10 ft,,71,63
235,3,10:18.0,Shooting foul by K. Bazemore (drawn by C. Anthony),,71,63
236,3,10:18.0,C. Anthony makes free throw 1 of 1,,72,63
237,3,10:06.0,,T. Hardaway misses 2-pt jump shot from 15 ft,72,63
238,3,10:04.0,Defensive rebound by C. Lee,,72,63
239,3,9:53.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,72,63
240,3,9:53.0,,Defensive rebound by Team,72,63
241,3,9:53.0,Loose ball foul by J. Noah (drawn by P. Millsap),,72,63
242,3,9:42.0,,D. Schröder makes 3-pt jump shot from 25 ft (assist by T. Hardaway),72,66
243,3,9:26.0,K. Porziņģis makes 2-pt dunk at rim (assist by B. Jennings),,74,66
244,3,9:26.0,Flagrant foul type 1 by D. Howard (drawn by K. Porziņģis),,74,66
245,3,9:26.0,K. Porziņģis makes flagrant free throw 1 of 1,,75,66
246,3,9:10.0,K. Porziņģis misses 2-pt jump shot from 9 ft,,75,66
247,3,9:09.0,Offensive rebound by Team,,75,66
248,3,8:44.0,K. Porziņģis misses 2-pt jump shot from 12 ft,,75,66
249,3,8:43.0,Offensive rebound by K. Porziņģis,,75,66
250,3,8:39.0,Turnover by K. Porziņģis (lost ball; steal by P. Millsap),,75,66
251,3,8:33.0,,K. Bazemore makes 2-pt jump shot from 23 ft (assist by T. Hardaway),75,68
252,3,8:11.0,C. Anthony makes 2-pt jump shot from 19 ft,,77,68
253,3,7:54.0,,D. Howard makes 2-pt dunk at rim (assist by P. Millsap),77,70
254,3,7:33.0,C. Anthony misses 3-pt jump shot from 25 ft,,77,70
255,3,7:32.0,,Defensive rebound by T. Hardaway,77,70
256,3,7:20.0,,D. Schröder misses 2-pt layup from 1 ft,77,70
257,3,7:18.0,Defensive rebound by J. Noah,,77,70
258,3,7:12.0,B. Jennings misses 2-pt layup from 1 ft,,77,70
259,3,7:11.0,Offensive rebound by J. Noah,,77,70
260,3,7:11.0,J. Noah misses 2-pt dunk from 1 ft,,77,70
261,3,7:08.0,,Defensive rebound by K. Bazemore,77,70
262,3,7:05.0,,D. Schröder misses 3-pt jump shot from 24 ft,77,70
263,3,7:03.0,,Offensive rebound by P. Millsap,77,70
264,3,7:02.0,,P. Millsap misses 2-pt layup from 1 ft,77,70
265,3,7:01.0,,Offensive rebound by P. Millsap,77,70
266,3,7:00.0,,P. Millsap misses 2-pt layup at rim,77,70
267,3,6:59.0,Defensive rebound by C. Anthony,,77,70
268,3,6:40.0,C. Lee misses 3-pt jump shot from 24 ft,,77,70
269,3,6:38.0,,Defensive rebound by D. Howard,77,70
270,3,6:27.0,,K. Bazemore misses 2-pt layup from 2 ft (block by J. Noah),77,70
271,3,6:25.0,Defensive rebound by J. Noah,,77,70
272,3,6:11.0,Turnover by C. Anthony (bad pass; steal by T. Hardaway),,77,70
273,3,6:09.0,,Shooting foul by C. Anthony (drawn by T. Hardaway),77,70
274,3,6:09.0,,T. Hardaway makes free throw 1 of 2,77,71
275,3,6:09.0,K. O'Quinn enters the game for J. Noah,,77,71
276,3,6:09.0,,M. Dunleavy enters the game for P. Millsap,77,71
277,3,6:09.0,,T. Hardaway makes free throw 2 of 2,77,72
278,3,5:52.0,K. O'Quinn misses 2-pt jump shot from 18 ft,,77,72
279,3,5:50.0,,Defensive rebound by D. Schröder,77,72
280,3,5:42.0,,Personal block foul by B. Jennings (drawn by D. Schröder),77,72
281,3,5:42.0,,Atlanta full timeout,77,72
282,3,5:33.0,,K. Bazemore makes 2-pt layup from 2 ft (assist by D. Schröder),77,74
283,3,5:10.0,B. Jennings misses 3-pt jump shot from 25 ft,,77,74
284,3,5:09.0,,Defensive rebound by Team,77,74
285,3,5:09.0,Loose ball foul by K. Porziņģis (drawn by M. Dunleavy),,77,74
286,3,5:09.0,M. Kuzminskas enters the game for K. Porziņģis,,77,74
287,3,4:59.0,,T. Hardaway misses 3-pt jump shot from 24 ft,77,74
288,3,4:58.0,Defensive rebound by K. O'Quinn,,77,74
289,3,4:37.0,Personal foul by D. Howard (drawn by M. Kuzminskas),,77,74
290,3,4:25.0,M. Kuzminskas misses 3-pt jump shot from 26 ft,,77,74
291,3,4:22.0,,Defensive rebound by D. Howard,77,74
292,3,4:12.0,,D. Schröder makes 2-pt layup from 1 ft,77,76
293,3,3:59.0,C. Anthony misses 2-pt jump shot from 16 ft,,77,76
294,3,3:58.0,,Defensive rebound by D. Howard,77,76
295,3,3:52.0,,P. Millsap enters the game for K. Bazemore,77,76
296,3,3:52.0,J. Holiday enters the game for C. Lee,,77,76
297,3,3:46.0,,M. Dunleavy makes 2-pt jump shot from 23 ft (assist by D. Schröder),77,78
298,3,3:44.0,New York full timeout,,77,78
299,3,3:26.0,K. O'Quinn misses 2-pt jump shot from 9 ft,,77,78
300,3,3:23.0,,Defensive rebound by P. Millsap,77,78
301,3,3:14.0,,M. Dunleavy misses 3-pt jump shot from 23 ft,77,78
302,3,3:13.0,Defensive rebound by K. O'Quinn,,77,78
303,3,3:03.0,K. O'Quinn misses 2-pt jump shot from 20 ft,,77,78
304,3,3:02.0,,Defensive rebound by P. Millsap,77,78
305,3,2:58.0,,Personal foul by K. O'Quinn (drawn by D. Howard),77,78
306,3,2:58.0,,D. Howard makes free throw 1 of 2,77,79
307,3,2:58.0,,D. Howard misses free throw 2 of 2,77,79
308,3,2:58.0,,M. Delaney enters the game for T. Hardaway,77,79
309,3,2:56.0,Defensive rebound by K. O'Quinn,,77,79
310,3,2:41.0,Turnover by B. Jennings (offensive foul),,77,79
311,3,2:41.0,Offensive foul by B. Jennings (drawn by P. Millsap),,77,79
312,3,2:25.0,,P. Millsap misses 2-pt jump shot from 7 ft,77,79
313,3,2:22.0,Defensive rebound by J. Holiday,,77,79
314,3,2:10.0,J. Holiday misses 3-pt jump shot from 24 ft,,77,79
315,3,2:08.0,Offensive rebound by K. O'Quinn,,77,79
316,3,2:02.0,J. Holiday misses 2-pt layup from 2 ft (block by M. Dunleavy),,77,79
317,3,2:01.0,,Defensive rebound by M. Dunleavy,77,79
318,3,1:49.0,,Personal foul by B. Jennings (drawn by D. Schröder),77,79
319,3,1:49.0,,D. Schröder makes free throw 1 of 2,77,80
320,3,1:49.0,,D. Schröder misses free throw 2 of 2,77,80
321,3,1:49.0,R. Baker enters the game for B. Jennings,,77,80
322,3,1:49.0,,K. Humphries enters the game for D. Howard,77,80
323,3,1:48.0,Defensive rebound by K. O'Quinn,,77,80
324,3,1:34.0,C. Anthony misses 3-pt jump shot from 25 ft,,77,80
325,3,1:33.0,,Defensive rebound by Team,77,80
326,3,1:21.0,,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by D. Schröder),77,83
327,3,1:06.0,Personal foul by K. Humphries (drawn by K. O'Quinn),,77,83
328,3,1:06.0,K. Porziņģis enters the game for C. Anthony,,77,83
329,3,1:01.0,M. Kuzminskas makes 2-pt dunk at rim (assist by K. O'Quinn),,79,83
330,3,0:50.0,,D. Schröder misses 2-pt layup from 3 ft,79,83
331,3,0:48.0,Defensive rebound by K. O'Quinn,,79,83
332,3,0:44.0,J. Holiday misses 3-pt jump shot from 23 ft,,79,83
333,3,0:42.0,Offensive rebound by K. Porziņģis,,79,83
334,3,0:36.0,J. Holiday misses 3-pt jump shot from 25 ft,,79,83
335,3,0:32.0,Offensive rebound by J. Holiday,,79,83
336,3,0:16.0,R. Baker makes 2-pt jump shot from 14 ft (assist by K. Porziņģis),,81,83
337,3,0:01.0,,P. Millsap misses 3-pt jump shot from 25 ft,81,83
338,3,0:00.0,Defensive rebound by J. Holiday,,81,83
339,4,11:43.0,Offensive foul by K. O'Quinn (drawn by M. Delaney),,81,83
340,4,11:43.0,Turnover by K. O'Quinn (offensive foul),,81,83
341,4,11:29.0,,K. Humphries misses 2-pt hook shot from 7 ft,81,83
342,4,11:26.0,Defensive rebound by R. Baker,,81,83
343,4,11:18.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by R. Baker),,84,83
344,4,11:03.0,,Turnover by P. Millsap (traveling),84,83
345,4,10:43.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by J. Holiday),,86,83
346,4,10:32.0,,Personal foul by K. Porziņģis (drawn by P. Millsap),86,83
347,4,10:20.0,,Shooting foul by K. O'Quinn (drawn by P. Millsap),86,83
348,4,10:20.0,,P. Millsap makes free throw 1 of 2,86,84
349,4,10:20.0,,P. Millsap makes free throw 2 of 2,86,85
350,4,10:11.0,Turnover by R. Baker (bad pass; steal by M. Delaney),,86,85
351,4,10:08.0,,Shooting foul by K. Porziņģis (drawn by M. Delaney),86,85
352,4,10:08.0,,M. Delaney makes free throw 1 of 2,86,86
353,4,10:08.0,,M. Delaney makes free throw 2 of 2,86,87
354,4,9:55.0,K. Porziņģis makes 2-pt jump shot from 15 ft (assist by M. Kuzminskas),,88,87
355,4,9:37.0,,P. Millsap misses 2-pt layup from 1 ft,88,87
356,4,9:36.0,,Offensive rebound by K. Humphries,88,87
357,4,9:36.0,,K. Humphries misses 2-pt layup from 2 ft,88,87
358,4,9:34.0,Defensive rebound by K. O'Quinn,,88,87
359,4,9:29.0,,Offensive charge foul by K. Porziņģis (drawn by T. Hardaway),88,87
360,4,9:29.0,Turnover by K. Porziņģis (offensive foul),,88,87
361,4,9:29.0,W. Hernangómez enters the game for K. Porziņģis,,88,87
362,4,9:19.0,,Turnover by T. Hardaway (traveling),88,87
363,4,8:59.0,W. Hernangómez misses 2-pt layup from 2 ft,,88,87
364,4,8:59.0,Offensive rebound by K. O'Quinn,,88,87
365,4,8:59.0,K. O'Quinn misses 2-pt layup from 2 ft,,88,87
366,4,8:59.0,Official timeout,,88,87
367,4,8:59.0,,M. Muscala enters the game for K. Humphries,88,87
368,4,8:59.0,,Offensive rebound by Team,88,87
369,4,8:39.0,,M. Delaney makes 2-pt jump shot from 20 ft,88,89
370,4,8:19.0,J. Holiday misses 3-pt jump shot from 24 ft,,88,89
371,4,8:17.0,,Defensive rebound by P. Millsap,88,89
372,4,8:05.0,,M. Delaney misses 2-pt jump shot from 21 ft,88,89
373,4,8:03.0,Defensive rebound by J. Holiday,,88,89
374,4,7:45.0,K. O'Quinn misses 2-pt jump shot from 19 ft,,88,89
375,4,7:43.0,,Defensive rebound by M. Delaney,88,89
