,QUARTER,TIME_REMAINING,CHICAGO_ACTION,PHILADELPHIA_ACTION,CHICAGO_SCORE,PHILADELPHIA_SCORE
59,1,3:54.0,,J. Anderson makes 3-pt jump shot from 25 ft (assist by T. McConnell),16,13
60,1,3:37.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Butler),,19,13
61,1,3:17.0,,R. Holmes misses 2-pt layup from 2 ft,19,13
62,1,3:15.0,,Offensive rebound by T. McConnell,19,13
63,1,3:14.0,,T. McConnell makes 2-pt layup from 2 ft,19,15
64,1,2:56.0,A. Morrow misses 3-pt jump shot from 25 ft,,19,15
65,1,2:55.0,,Defensive rebound by R. Holmes,19,15
66,1,2:46.0,,T. McConnell misses 3-pt jump shot from 26 ft,19,15
67,1,2:45.0,Defensive rebound by N. Mirotić,,19,15
68,1,2:43.0,Turnover by N. Mirotić (bad pass; steal by T. McConnell),,19,15
69,1,2:35.0,,A. Poythress makes 2-pt layup from 2 ft (assist by N. Stauskas),19,17
70,1,2:20.0,R. Lopez makes 2-pt hook shot from 2 ft (assist by J. Grant),,21,17
71,1,2:20.0,,Philadelphia full timeout,21,17
72,1,2:20.0,D. Valentine enters the game for J. Grant,,21,17
73,1,2:20.0,,S. Long enters the game for R. Holmes,21,17
74,1,2:20.0,,G. Henderson enters the game for T. McConnell,21,17
75,1,2:20.0,B. Portis enters the game for N. Mirotić,,21,17
76,1,2:02.0,,A. Poythress misses 3-pt jump shot from 25 ft,21,17
77,1,2:01.0,Defensive rebound by J. Butler,,21,17
78,1,1:46.0,R. Lopez makes 2-pt layup from 1 ft (assist by D. Valentine),,23,17
79,1,1:32.0,,S. Long misses 3-pt jump shot from 27 ft,23,17
80,1,1:31.0,Defensive rebound by J. Butler,,23,17
81,1,1:28.0,Personal foul by S. Long (drawn by R. Lopez),,23,17
82,1,1:07.0,B. Portis makes 2-pt jump shot from 19 ft (assist by J. Butler),,25,17
83,1,0:54.0,,S. Long misses 2-pt hook shot from 3 ft,25,17
84,1,0:52.0,Defensive rebound by B. Portis,,25,17
85,1,0:35.0,A. Morrow makes 2-pt jump shot from 8 ft,,27,17
86,1,0:30.0,,Personal foul by D. Valentine (drawn by N. Stauskas),27,17
87,1,0:22.0,,S. Long misses 3-pt jump shot from 25 ft,27,17
88,1,0:21.0,Defensive rebound by B. Portis,,27,17
89,1,0:01.0,D. Valentine misses 2-pt jump shot from 17 ft,,27,17
90,1,0:00.0,,Defensive rebound by S. Long,27,17
91,2,11:46.0,M. Carter-Williams makes 2-pt layup from 2 ft,,29,17
92,2,11:29.0,,Shooting foul by M. Carter-Williams (drawn by N. Stauskas),29,17
93,2,11:29.0,,N. Stauskas misses free throw 1 of 3,29,17
94,2,11:29.0,,Offensive rebound by Team,29,17
95,2,11:29.0,,N. Stauskas makes free throw 2 of 3,29,18
96,2,11:29.0,,N. Stauskas makes free throw 3 of 3,29,19
97,2,11:15.0,B. Portis makes 2-pt hook shot from 6 ft (assist by A. Morrow),,31,19
98,2,11:06.0,,G. Henderson makes 2-pt layup from 1 ft,31,21
99,2,10:54.0,Personal foul by N. Stauskas (drawn by J. Lauvergne),,31,21
100,2,10:43.0,J. Lauvergne makes 2-pt layup from 1 ft (assist by A. Morrow),,33,21
101,2,10:25.0,,G. Henderson misses 2-pt jump shot from 5 ft,33,21
102,2,10:24.0,Defensive rebound by B. Portis,,33,21
103,2,10:15.0,J. Lauvergne misses 2-pt hook shot from 3 ft,,33,21
104,2,10:13.0,,Defensive rebound by T. Luwawu-Cabarrot,33,21
105,2,10:08.0,,Shooting foul by A. Morrow (drawn by G. Henderson),33,21
106,2,10:08.0,,G. Henderson makes 2-pt hook shot from 3 ft (assist by T. Luwawu-Cabarrot),33,23
107,2,10:08.0,,G. Henderson misses free throw 1 of 1,33,23
108,2,10:08.0,,D. Šarić enters the game for A. Poythress,33,23
109,2,10:06.0,Defensive rebound by J. Lauvergne,,33,23
110,2,9:55.0,A. Morrow misses 2-pt jump shot from 8 ft,,33,23
111,2,9:54.0,,Defensive rebound by S. Long,33,23
112,2,9:43.0,,D. Šarić misses 2-pt jump shot from 20 ft,33,23
113,2,9:41.0,Defensive rebound by M. Carter-Williams,,33,23
114,2,9:36.0,M. Carter-Williams misses 2-pt layup from 3 ft,,33,23
115,2,9:34.0,,Defensive rebound by S. Long,33,23
116,2,9:25.0,,S. Long misses 2-pt layup from 1 ft,33,23
117,2,9:23.0,Defensive rebound by B. Portis,,33,23
118,2,9:15.0,B. Portis makes 2-pt jump shot from 4 ft (assist by M. Carter-Williams),,35,23
119,2,9:15.0,,Philadelphia full timeout,35,23
120,2,9:15.0,,R. Holmes enters the game for S. Long,35,23
121,2,8:53.0,,D. Šarić misses 3-pt jump shot from 26 ft,35,23
122,2,8:52.0,,Offensive rebound by R. Holmes,35,23
123,2,8:51.0,,R. Holmes makes 2-pt layup from 1 ft,35,25
124,2,8:51.0,,Shooting foul by M. Carter-Williams (drawn by R. Holmes),35,25
125,2,8:51.0,,T. McConnell enters the game for N. Stauskas,35,25
126,2,8:51.0,,R. Holmes makes free throw 1 of 1,35,26
127,2,8:41.0,M. Carter-Williams misses 2-pt jump shot from 6 ft,,35,26
128,2,8:39.0,Offensive rebound by B. Portis,,35,26
129,2,8:38.0,B. Portis makes 2-pt layup from 1 ft,,37,26
130,2,8:26.0,Offensive charge foul by R. Holmes (drawn by J. Lauvergne),,37,26
131,2,8:26.0,,Turnover by R. Holmes (offensive foul),37,26
132,2,8:12.0,J. Lauvergne makes 2-pt layup from 2 ft,,39,26
133,2,8:12.0,Shooting foul by R. Holmes (drawn by J. Lauvergne),,39,26
134,2,8:12.0,J. Lauvergne makes free throw 1 of 1,,40,26
135,2,7:59.0,,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,40,26
136,2,7:58.0,Defensive rebound by B. Portis,,40,26
137,2,7:50.0,J. Lauvergne misses 2-pt jump shot from 21 ft,,40,26
138,2,7:48.0,Offensive rebound by D. Valentine,,40,26
139,2,7:46.0,Turnover by B. Portis (bad pass; steal by D. Šarić),,40,26
140,2,7:39.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,40,26
141,2,7:37.0,,Offensive rebound by R. Holmes,40,26
142,2,7:30.0,,D. Šarić makes 2-pt jump shot from 17 ft (assist by R. Holmes),40,28
143,2,7:17.0,M. Carter-Williams misses 2-pt layup from 3 ft (block by R. Holmes),,40,28
144,2,7:15.0,Offensive rebound by A. Morrow,,40,28
145,2,7:10.0,B. Portis misses 2-pt jump shot from 10 ft,,40,28
146,2,7:09.0,,Defensive rebound by D. Šarić,40,28
147,2,7:08.0,,Personal foul by B. Portis (drawn by D. Šarić),40,28
148,2,7:08.0,,J. Anderson enters the game for G. Henderson,40,28
149,2,7:08.0,J. Butler enters the game for B. Portis,,40,28
150,2,7:08.0,N. Mirotić enters the game for M. Carter-Williams,,40,28
151,2,7:08.0,J. Grant enters the game for A. Morrow,,40,28
152,2,6:49.0,,J. Anderson makes 3-pt jump shot from 28 ft (assist by D. Šarić),40,31
153,2,6:35.0,J. Butler misses 2-pt jump shot from 6 ft,,40,31
154,2,6:33.0,,Defensive rebound by D. Šarić,40,31
155,2,6:32.0,,Turnover by D. Šarić (lost ball; steal by J. Butler),40,31
156,2,6:27.0,J. Lauvergne makes 2-pt hook shot from 5 ft (assist by N. Mirotić),,42,31
157,2,6:18.0,,D. Šarić misses 2-pt layup from 2 ft,42,31
158,2,6:17.0,Defensive rebound by Team,,42,31
159,2,6:04.0,N. Mirotić misses 3-pt jump shot from 26 ft,,42,31
160,2,6:02.0,,Defensive rebound by R. Holmes,42,31
161,2,5:48.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by T. McConnell),42,34
162,2,5:31.0,Turnover by J. Butler (bad pass),,42,34
163,2,5:31.0,Official timeout,,42,34
164,2,5:31.0,R. Lopez enters the game for J. Lauvergne,,42,34
165,2,5:31.0,P. Zipser enters the game for D. Valentine,,42,34
166,2,5:12.0,,Shooting foul by J. Grant (drawn by J. Anderson),42,34
167,2,5:12.0,,J. Anderson makes free throw 1 of 2,42,35
168,2,5:12.0,,A. Poythress enters the game for D. Šarić,42,35
169,2,5:12.0,,J. Anderson makes free throw 2 of 2,42,36
170,2,5:03.0,Turnover by J. Grant (bad pass; steal by T. McConnell),,42,36
171,2,4:57.0,,A. Poythress misses 2-pt layup from 2 ft,42,36
172,2,4:55.0,Defensive rebound by N. Mirotić,,42,36
173,2,4:49.0,R. Lopez misses 2-pt layup from 3 ft,,42,36
174,2,4:47.0,,Defensive rebound by R. Holmes,42,36
175,2,4:29.0,,J. Anderson makes 2-pt jump shot from 14 ft,42,38
176,2,4:13.0,Turnover by J. Butler (lost ball; steal by R. Holmes),,42,38
177,2,4:08.0,,Turnover by T. McConnell (bad pass),42,38
178,2,3:52.0,N. Mirotić makes 3-pt jump shot from 25 ft (assist by J. Butler),,45,38
179,2,3:35.0,,R. Holmes misses 3-pt jump shot from 26 ft,45,38
180,2,3:34.0,Defensive rebound by J. Grant,,45,38
181,2,3:28.0,N. Mirotić makes 2-pt layup from 2 ft (assist by J. Grant),,47,38
182,2,3:14.0,,T. McConnell makes 2-pt layup from 1 ft (assist by R. Holmes),47,40
183,2,3:14.0,,Shooting foul by J. Grant (drawn by T. McConnell),47,40
184,2,3:14.0,,T. McConnell makes free throw 1 of 1,47,41
185,2,3:04.0,Personal foul by J. Anderson (drawn by J. Butler),,47,41
186,2,3:04.0,,T. Splitter enters the game for R. Holmes,47,41
187,2,2:56.0,Turnover by R. Lopez (bad pass; steal by T. Luwawu-Cabarrot),,47,41
188,2,2:52.0,,T. Luwawu-Cabarrot misses 2-pt layup from 2 ft,47,41
189,2,2:51.0,,Offensive rebound by T. McConnell,47,41
190,2,2:50.0,,T. McConnell makes 2-pt layup from 2 ft,47,43
191,2,2:50.0,Chicago full timeout,,47,43
192,2,2:50.0,,G. Henderson enters the game for T. Luwawu-Cabarrot,47,43
193,2,2:28.0,J. Grant misses 2-pt jump shot from 8 ft,,47,43
194,2,2:26.0,,Defensive rebound by A. Poythress,47,43
195,2,2:14.0,,T. McConnell misses 2-pt jump shot from 6 ft,47,43
196,2,2:13.0,Defensive rebound by R. Lopez,,47,43
197,2,1:59.0,P. Zipser makes 3-pt jump shot from 23 ft (assist by J. Butler),,50,43
198,2,1:42.0,,T. Splitter makes 2-pt layup from 1 ft (assist by T. McConnell),50,45
199,2,1:25.0,J. Butler misses 2-pt jump shot from 15 ft,,50,45
200,2,1:24.0,,Defensive rebound by A. Poythress,50,45
201,2,1:09.0,,Shooting block foul by N. Mirotić (drawn by A. Poythress),50,45
202,2,1:09.0,,A. Poythress makes free throw 1 of 2,50,46
203,2,1:09.0,,N. Stauskas enters the game for J. Anderson,50,46
204,2,1:09.0,M. Carter-Williams enters the game for J. Grant,,50,46
205,2,1:09.0,,A. Poythress makes free throw 2 of 2,50,47
206,2,0:53.0,Shooting foul by T. Splitter (drawn by R. Lopez),,50,47
207,2,0:53.0,R. Lopez makes free throw 1 of 2,,51,47
208,2,0:53.0,R. Lopez misses free throw 2 of 2,,51,47
209,2,0:52.0,,Defensive rebound by T. Splitter,51,47
210,2,0:39.0,,N. Stauskas misses 3-pt jump shot from 25 ft,51,47
211,2,0:38.0,Defensive rebound by M. Carter-Williams,,51,47
212,2,0:31.0,Turnover by J. Butler (step out of bounds),,51,47
213,2,0:15.0,,T. Splitter misses 2-pt layup from 2 ft (block by R. Lopez),51,47
214,2,0:13.0,Defensive rebound by J. Butler,,51,47
215,2,0:07.0,Personal block foul by G. Henderson (drawn by J. Butler),,51,47
216,2,0:07.0,J. Butler makes free throw 1 of 2,,52,47
217,2,0:07.0,J. Butler makes free throw 2 of 2,,53,47
218,2,0:02.0,,T. McConnell misses 2-pt layup from 2 ft (block by R. Lopez),53,47
219,2,0:01.0,Defensive rebound by P. Zipser,,53,47
220,2,0:00.0,P. Zipser misses 3-pt jump shot from 80 ft,,53,47
221,2,0:00.0,Offensive rebound by Team,,53,47
222,3,11:40.0,N. Mirotić makes 3-pt jump shot from 24 ft (assist by J. Butler),,56,47
223,3,11:12.0,,D. Šarić makes 3-pt jump shot from 24 ft (assist by T. McConnell),56,50
224,3,10:50.0,P. Zipser makes 2-pt layup from 2 ft (assist by R. Lopez),,58,50
225,3,10:45.0,,Turnover by T. Luwawu-Cabarrot (bad pass; steal by R. Lopez),58,50
226,3,10:28.0,J. Butler makes 2-pt layup from 2 ft,,60,50
227,3,10:28.0,,Philadelphia full timeout,60,50
228,3,10:09.0,,D. Šarić misses 2-pt jump shot from 5 ft (block by N. Mirotić),60,50
229,3,10:08.0,Defensive rebound by J. Grant,,60,50
230,3,10:00.0,J. Grant misses 2-pt layup from 1 ft,,60,50
231,3,9:59.0,,Defensive rebound by T. McConnell,60,50
232,3,9:53.0,,J. Anderson makes 2-pt dunk from 1 ft (assist by T. McConnell),60,52
233,3,9:34.0,Shooting foul by T. McConnell (drawn by J. Grant),,60,52
234,3,9:34.0,J. Grant makes free throw 1 of 2,,61,52
235,3,9:34.0,J. Grant makes free throw 2 of 2,,62,52
236,3,9:18.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,62,52
237,3,9:17.0,Defensive rebound by J. Butler,,62,52
238,3,9:09.0,P. Zipser misses 2-pt jump shot from 18 ft,,62,52
239,3,9:08.0,,Defensive rebound by R. Holmes,62,52
240,3,8:55.0,,J. Anderson misses 2-pt layup from 2 ft,62,52
241,3,8:54.0,Defensive rebound by J. Grant,,62,52
242,3,8:44.0,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Grant),,64,52
243,3,8:19.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 16 ft,64,52
244,3,8:18.0,,Offensive rebound by T. Luwawu-Cabarrot,64,52
245,3,8:06.0,,T. McConnell misses 2-pt jump shot from 15 ft,64,52
246,3,8:05.0,Defensive rebound by R. Lopez,,64,52
247,3,7:51.0,P. Zipser misses 3-pt jump shot from 24 ft,,64,52
248,3,7:50.0,Offensive rebound by N. Mirotić,,64,52
249,3,7:44.0,N. Mirotić misses 2-pt jump shot from 14 ft,,64,52
250,3,7:43.0,,Defensive rebound by T. McConnell,64,52
251,3,7:36.0,,D. Šarić misses 3-pt jump shot from 24 ft,64,52
252,3,7:35.0,Defensive rebound by R. Lopez,,64,52
253,3,7:21.0,R. Lopez misses 2-pt jump shot from 20 ft,,64,52
254,3,7:20.0,,Defensive rebound by D. Šarić,64,52
255,3,7:11.0,,R. Holmes misses 2-pt layup from 2 ft,64,52
256,3,7:10.0,Defensive rebound by J. Grant,,64,52
257,3,7:08.0,Shooting block foul by J. Anderson (drawn by J. Grant),,64,52
258,3,7:08.0,J. Grant makes free throw 1 of 2,,65,52
259,3,7:08.0,A. Morrow enters the game for P. Zipser,,65,52
260,3,7:08.0,,G. Henderson enters the game for J. Anderson,65,52
261,3,7:08.0,J. Grant makes free throw 2 of 2,,66,52
262,3,6:46.0,,G. Henderson misses 2-pt jump shot from 13 ft,66,52
263,3,6:45.0,Defensive rebound by N. Mirotić,,66,52
264,3,6:36.0,J. Grant makes 2-pt jump shot from 19 ft (assist by R. Lopez),,68,52
265,3,6:23.0,,T. McConnell misses 2-pt layup from 1 ft,68,52
266,3,6:22.0,Defensive rebound by N. Mirotić,,68,52
267,3,6:19.0,Turnover by N. Mirotić (lost ball; steal by R. Holmes),,68,52
268,3,6:16.0,,R. Holmes makes 2-pt dunk from 1 ft,68,54
269,3,5:52.0,R. Lopez misses 2-pt layup from 1 ft (block by D. Šarić),,68,54
270,3,5:52.0,Offensive rebound by Team,,68,54
271,3,5:52.0,,N. Stauskas enters the game for T. Luwawu-Cabarrot,68,54
272,3,5:52.0,Turnover by R. Lopez (jump ball violation.),,68,54
273,3,5:52.0,Loose ball foul by R. Lopez (drawn by D. Šarić),,68,54
274,3,5:36.0,,R. Holmes misses 2-pt jump shot from 15 ft,68,54
275,3,5:35.0,,Offensive rebound by D. Šarić,68,54
276,3,5:33.0,,Shooting foul by N. Mirotić (drawn by D. Šarić),68,54
277,3,5:33.0,,D. Šarić misses free throw 1 of 2,68,54
278,3,5:33.0,,Offensive rebound by Team,68,54
279,3,5:33.0,B. Portis enters the game for N. Mirotić,,68,54
280,3,5:33.0,,D. Šarić makes free throw 2 of 2,68,55
281,3,5:23.0,J. Butler misses 2-pt jump shot from 20 ft,,68,55
282,3,5:21.0,,Defensive rebound by T. McConnell,68,55
283,3,5:15.0,,N. Stauskas misses 3-pt jump shot from 26 ft,68,55
284,3,5:14.0,,Offensive rebound by R. Holmes,68,55
285,3,5:11.0,,R. Holmes makes 2-pt layup from 1 ft,68,57
286,3,5:06.0,Personal foul by G. Henderson (drawn by J. Grant),,68,57
287,3,5:06.0,,A. Poythress enters the game for D. Šarić,68,57
288,3,4:54.0,J. Grant misses 3-pt jump shot from 25 ft,,68,57
289,3,4:53.0,,Defensive rebound by T. McConnell,68,57
290,3,4:46.0,,R. Holmes makes 3-pt jump shot from 24 ft (assist by N. Stauskas),68,60
291,3,4:46.0,Chicago full timeout,,68,60
292,3,4:38.0,Personal foul by A. Poythress (drawn by J. Butler),,68,60
293,3,4:22.0,J. Grant misses 3-pt jump shot from 25 ft,,68,60
294,3,4:21.0,Offensive rebound by R. Lopez,,68,60
295,3,4:19.0,R. Lopez makes 2-pt layup from 2 ft,,70,60
296,3,4:05.0,,G. Henderson misses 2-pt jump shot from 18 ft,70,60
297,3,4:04.0,Defensive rebound by J. Grant,,70,60
298,3,3:54.0,J. Grant makes 2-pt layup at rim,,72,60
299,3,3:34.0,,A. Poythress misses 3-pt jump shot from 24 ft,72,60
300,3,3:33.0,Defensive rebound by J. Grant,,72,60
301,3,3:14.0,R. Lopez misses 2-pt hook shot from 9 ft,,72,60
302,3,3:13.0,,Defensive rebound by G. Henderson,72,60
303,3,3:08.0,,N. Stauskas makes 3-pt jump shot from 25 ft (assist by G. Henderson),72,63
304,3,2:53.0,A. Morrow misses 3-pt jump shot from 23 ft,,72,63
305,3,2:52.0,,Defensive rebound by R. Holmes,72,63
306,3,2:47.0,,Turnover by T. McConnell (lost ball; steal by J. Butler),72,63
307,3,2:45.0,J. Butler makes 2-pt layup from 2 ft,,74,63
308,3,2:42.0,,Philadelphia full timeout,74,63
309,3,2:42.0,,T. Luwawu-Cabarrot enters the game for T. McConnell,74,63
310,3,2:42.0,,S. Long enters the game for R. Holmes,74,63
311,3,2:25.0,,N. Stauskas misses 3-pt jump shot from 26 ft,74,63
312,3,2:24.0,Defensive rebound by J. Butler,,74,63
313,3,2:09.0,A. Morrow misses 2-pt jump shot from 19 ft,,74,63
314,3,2:08.0,Offensive rebound by R. Lopez,,74,63
315,3,2:07.0,R. Lopez misses 2-pt layup from 1 ft,,74,63
316,3,2:06.0,,Defensive rebound by N. Stauskas,74,63
317,3,1:58.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 25 ft,74,63
318,3,1:57.0,Defensive rebound by J. Grant,,74,63
319,3,1:33.0,Turnover by Team (shot clock),,74,63
320,3,1:17.0,,N. Stauskas makes 2-pt jump shot from 19 ft,74,65
321,3,0:59.0,Shooting foul by S. Long (drawn by J. Butler),,74,65
322,3,0:59.0,J. Butler makes free throw 1 of 2,,75,65
323,3,0:59.0,,J. Anderson enters the game for G. Henderson,75,65
324,3,0:59.0,D. Valentine enters the game for J. Grant,,75,65
325,3,0:59.0,J. Butler makes free throw 2 of 2,,76,65
326,3,0:47.0,,S. Long misses 2-pt layup from 2 ft,76,65
327,3,0:46.0,Defensive rebound by B. Portis,,76,65
328,3,0:30.0,J. Butler misses 2-pt jump shot from 18 ft,,76,65
329,3,0:29.0,Offensive rebound by R. Lopez,,76,65
330,3,0:28.0,R. Lopez makes 2-pt layup from 1 ft,,78,65
331,3,0:10.0,,Personal foul by D. Valentine (drawn by N. Stauskas),78,65
332,3,0:05.0,,S. Long makes 2-pt layup from 3 ft,78,67
333,3,0:00.0,B. Portis makes 2-pt jump shot from 12 ft (assist by J. Butler),,80,67
334,4,11:47.0,,N. Stauskas misses 2-pt jump shot from 19 ft,80,67
335,4,11:44.0,Defensive rebound by D. Valentine,,80,67
336,4,11:36.0,B. Portis misses 3-pt jump shot from 24 ft,,80,67
337,4,11:33.0,,Defensive rebound by S. Long,80,67
338,4,11:26.0,,A. Poythress misses 2-pt layup from 2 ft,80,67
339,4,11:24.0,Defensive rebound by B. Portis,,80,67
340,4,11:20.0,D. Valentine misses 3-pt jump shot from 25 ft,,80,67
341,4,11:19.0,,Defensive rebound by J. Anderson,80,67
342,4,11:10.0,,J. Anderson misses 3-pt jump shot from 25 ft,80,67
343,4,11:08.0,Defensive rebound by A. Morrow,,80,67
344,4,10:55.0,J. Lauvergne makes 2-pt jump shot from 6 ft (assist by M. Carter-Williams),,82,67
345,4,10:37.0,,A. Poythress misses 3-pt jump shot from 26 ft,82,67
346,4,10:35.0,,Offensive rebound by S. Long,82,67
347,4,10:33.0,,S. Long misses 2-pt layup from 1 ft (block by M. Carter-Williams),82,67
348,4,10:32.0,Defensive rebound by D. Valentine,,82,67
349,4,10:15.0,M. Carter-Williams misses 2-pt jump shot from 8 ft,,82,67
350,4,10:14.0,,Defensive rebound by N. Stauskas,82,67
351,4,10:08.0,,Shooting foul by M. Carter-Williams (drawn by N. Stauskas),82,67
352,4,10:08.0,,N. Stauskas makes 2-pt layup from 2 ft,82,69
353,4,10:08.0,,N. Stauskas makes free throw 1 of 1,82,70
354,4,9:51.0,J. Lauvergne makes 2-pt dunk at rim (assist by M. Carter-Williams),,84,70
355,4,9:34.0,,N. Stauskas misses 2-pt jump shot from 9 ft,84,70
356,4,9:34.0,,Offensive rebound by S. Long,84,70
357,4,9:32.0,,S. Long misses 2-pt layup from 1 ft,84,70
358,4,9:31.0,Defensive rebound by Team,,84,70
359,4,9:31.0,,G. Henderson enters the game for N. Stauskas,84,70
360,4,9:21.0,Personal foul by G. Henderson (drawn by M. Carter-Williams),,84,70
361,4,9:16.0,J. Lauvergne misses 2-pt jump shot from 18 ft,,84,70
362,4,9:14.0,,Defensive rebound by G. Henderson,84,70
363,4,9:10.0,,Personal foul by M. Carter-Williams (drawn by G. Henderson),84,70
364,4,9:00.0,,G. Henderson misses 2-pt layup from 2 ft,84,70
365,4,8:59.0,Defensive rebound by B. Portis,,84,70
366,4,8:56.0,A. Morrow misses 3-pt jump shot from 25 ft,,84,70
367,4,8:55.0,Offensive rebound by B. Portis,,84,70
368,4,8:50.0,A. Morrow misses 2-pt jump shot from 10 ft,,84,70
369,4,8:49.0,,Defensive rebound by J. Anderson,84,70
370,4,8:42.0,,J. Anderson misses 2-pt jump shot from 9 ft,84,70
371,4,8:41.0,,Offensive rebound by S. Long,84,70
372,4,8:40.0,,S. Long makes 2-pt layup from 3 ft,84,72
373,4,8:22.0,M. Carter-Williams misses 2-pt layup from 1 ft,,84,72
374,4,8:21.0,,Defensive rebound by S. Long,84,72
375,4,8:18.0,,Personal foul by D. Valentine (drawn by T. Luwawu-Cabarrot),84,72
376,4,8:18.0,Official timeout,,84,72
377,4,8:08.0,,Offensive foul by G. Henderson (drawn by M. Carter-Williams),84,72
