,QUARTER,TIME_REMAINING,CHICAGO_ACTION,WASHINGTON_ACTION,CHICAGO_SCORE,WASHINGTON_SCORE
96,1,1:30.0,,K. Oubre enters the game for B. Beal,21,25
97,1,1:24.0,Turnover by M. Carter-Williams (lost ball; steal by K. Oubre),,21,25
98,1,1:16.0,,O. Porter makes 2-pt layup from 3 ft (assist by K. Oubre),21,27
99,1,1:00.0,N. Mirotić misses 3-pt jump shot from 26 ft,,21,27
100,1,0:59.0,,Defensive rebound by B. Jennings,21,27
101,1,0:43.0,,B. Bogdanović makes 2-pt layup from 2 ft,21,29
102,1,0:28.0,R. Lopez misses 2-pt jump shot from 6 ft,,21,29
103,1,0:26.0,,Defensive rebound by I. Mahinmi,21,29
104,1,0:21.0,,B. Bogdanović misses 3-pt jump shot from 31 ft,21,29
105,1,0:20.0,Defensive rebound by N. Mirotić,,21,29
106,1,0:06.0,R. Lopez makes 2-pt jump shot from 8 ft (assist by J. Butler),,23,29
107,1,0:03.0,,Personal take foul by M. Carter-Williams (drawn by B. Jennings),23,29
108,1,0:01.0,,B. Bogdanović misses 3-pt jump shot from 26 ft (block by N. Mirotić),23,29
109,1,0:00.0,,Offensive rebound by B. Bogdanović,23,29
110,2,11:43.0,,B. Bogdanović misses 2-pt layup at rim,23,29
111,2,11:42.0,,Offensive rebound by I. Mahinmi,23,29
112,2,11:41.0,,I. Mahinmi misses 2-pt layup from 1 ft,23,29
113,2,11:40.0,,Offensive rebound by I. Mahinmi,23,29
114,2,11:39.0,,I. Mahinmi misses 2-pt layup from 2 ft,23,29
115,2,11:38.0,Defensive rebound by N. Mirotić,,23,29
116,2,11:28.0,Turnover by M. Carter-Williams (lost ball; steal by B. Jennings),,23,29
117,2,11:24.0,,K. Oubre makes 2-pt dunk at rim (assist by B. Jennings),23,31
118,2,11:05.0,M. Carter-Williams misses 2-pt layup from 2 ft,,23,31
119,2,11:04.0,Offensive rebound by P. Zipser,,23,31
120,2,10:59.0,C. Felício makes 2-pt dunk at rim (assist by P. Zipser),,25,31
121,2,10:51.0,,J. Smith makes 3-pt jump shot from 27 ft (assist by K. Oubre),25,34
122,2,10:35.0,Turnover by P. Zipser (bad pass),,25,34
123,2,10:25.0,,Personal foul by C. Felício (drawn by I. Mahinmi),25,34
124,2,10:17.0,,B. Bogdanović makes 2-pt layup from 2 ft (assist by I. Mahinmi),25,36
125,2,10:03.0,M. Carter-Williams makes 2-pt layup from 2 ft (assist by D. Valentine),,27,36
126,2,9:58.0,,Offensive foul by B. Jennings (drawn by M. Carter-Williams),27,36
127,2,9:58.0,,Turnover by B. Jennings (offensive foul),27,36
128,2,9:46.0,C. Felício misses 2-pt layup from 2 ft (block by I. Mahinmi),,27,36
129,2,9:44.0,,Defensive rebound by B. Jennings,27,36
130,2,9:37.0,,B. Jennings misses 2-pt jump shot from 16 ft,27,36
131,2,9:37.0,Defensive rebound by C. Felício,,27,36
132,2,9:28.0,Shooting foul by K. Oubre (drawn by M. Carter-Williams),,27,36
133,2,9:28.0,M. Carter-Williams makes free throw 1 of 2,,28,36
134,2,9:28.0,M. Carter-Williams misses free throw 2 of 2,,28,36
135,2,9:27.0,,Defensive rebound by J. Smith,28,36
136,2,9:16.0,,Turnover by B. Jennings (bad pass; steal by C. Felício),28,36
137,2,9:13.0,Offensive foul by M. Carter-Williams (drawn by K. Oubre),,28,36
138,2,9:13.0,Turnover by M. Carter-Williams (offensive foul),,28,36
139,2,9:07.0,,Turnover by I. Mahinmi (bad pass),28,36
140,2,8:53.0,Turnover by M. Carter-Williams (traveling),,28,36
141,2,8:53.0,Official timeout,,28,36
142,2,8:53.0,R. Rondo enters the game for M. Carter-Williams,,28,36
143,2,8:43.0,,J. Smith makes 3-pt jump shot from 26 ft (assist by B. Jennings),28,39
144,2,8:27.0,N. Mirotić makes 2-pt jump shot from 20 ft (assist by R. Rondo),,30,39
145,2,8:02.0,,J. Smith misses 2-pt jump shot from 14 ft,30,39
146,2,8:01.0,Defensive rebound by D. Valentine,,30,39
147,2,7:49.0,D. Valentine misses 3-pt jump shot from 25 ft,,30,39
148,2,7:48.0,,Defensive rebound by B. Jennings,30,39
149,2,7:39.0,,B. Jennings misses 2-pt jump shot from 20 ft,30,39
150,2,7:38.0,Defensive rebound by C. Felício,,30,39
151,2,7:33.0,P. Zipser makes 2-pt layup from 2 ft (assist by R. Rondo),,32,39
152,2,7:20.0,,I. Mahinmi makes 2-pt dunk at rim (assist by B. Jennings),32,41
153,2,7:01.0,N. Mirotić misses 2-pt jump shot from 20 ft,,32,41
154,2,7:00.0,Offensive rebound by C. Felício,,32,41
155,2,6:54.0,N. Mirotić misses 3-pt jump shot from 27 ft,,32,41
156,2,6:53.0,,Defensive rebound by B. Jennings,32,41
157,2,6:44.0,,Turnover by B. Bogdanović (bad pass; steal by N. Mirotić),32,41
158,2,6:36.0,D. Valentine misses 3-pt jump shot from 25 ft,,32,41
159,2,6:35.0,Offensive rebound by C. Felício,,32,41
160,2,6:31.0,P. Zipser makes 2-pt layup from 2 ft (assist by C. Felício),,34,41
161,2,6:05.0,,K. Oubre misses 3-pt jump shot from 30 ft,34,41
162,2,6:04.0,Defensive rebound by P. Zipser,,34,41
163,2,6:00.0,D. Valentine misses 2-pt layup from 2 ft (block by K. Oubre),,34,41
164,2,5:58.0,Offensive rebound by Team,,34,41
165,2,5:55.0,,Washington full timeout,34,41
166,2,5:55.0,,J. Wall enters the game for B. Jennings,34,41
167,2,5:55.0,B. Portis enters the game for N. Mirotić,,34,41
168,2,5:55.0,R. Lopez enters the game for D. Valentine,,34,41
169,2,5:55.0,J. Butler enters the game for C. Felício,,34,41
170,2,5:55.0,,O. Porter enters the game for K. Oubre,34,41
171,2,5:54.0,,B. Beal enters the game for I. Mahinmi,34,41
172,2,5:45.0,J. Butler misses 2-pt jump shot from 18 ft,,34,41
173,2,5:44.0,,Defensive rebound by Team,34,41
174,2,5:33.0,,J. Smith misses 2-pt jump shot from 18 ft,34,41
175,2,5:32.0,Defensive rebound by J. Butler,,34,41
176,2,5:26.0,Turnover by J. Butler (lost ball),,34,41
177,2,5:09.0,,O. Porter makes 2-pt jump shot from 17 ft,34,43
178,2,4:54.0,J. Butler misses 2-pt jump shot from 18 ft,,34,43
179,2,4:54.0,,Defensive rebound by Team,34,43
180,2,4:54.0,Loose ball foul by P. Zipser (drawn by B. Beal),,34,43
181,2,4:36.0,,J. Smith makes 2-pt jump shot from 21 ft (assist by J. Wall),34,45
182,2,4:19.0,R. Rondo makes 2-pt layup from 2 ft,,36,45
183,2,4:10.0,,O. Porter makes 2-pt jump shot from 19 ft,36,47
184,2,3:58.0,Chicago full timeout,,36,47
185,2,3:58.0,Offensive foul by B. Portis (drawn by B. Bogdanović),,36,47
186,2,3:58.0,Turnover by B. Portis (offensive foul),,36,47
187,2,3:38.0,,J. Smith misses 3-pt jump shot from 24 ft,36,47
188,2,3:37.0,Defensive rebound by P. Zipser,,36,47
189,2,3:29.0,Personal foul by O. Porter (drawn by R. Rondo),,36,47
190,2,3:21.0,P. Zipser misses 2-pt layup from 2 ft,,36,47
191,2,3:20.0,,Defensive rebound by J. Smith,36,47
192,2,3:12.0,,J. Wall misses 2-pt jump shot from 22 ft,36,47
193,2,3:10.0,Defensive rebound by J. Butler,,36,47
194,2,3:00.0,R. Lopez misses 2-pt jump shot from 9 ft,,36,47
195,2,2:59.0,Offensive rebound by J. Butler,,36,47
196,2,2:57.0,J. Butler makes 2-pt dunk at rim,,38,47
197,2,2:44.0,,B. Beal misses 2-pt jump shot from 17 ft,38,47
198,2,2:43.0,,Offensive rebound by B. Bogdanović,38,47
199,2,2:36.0,,Turnover by J. Wall (lost ball; steal by J. Butler),38,47
200,2,2:29.0,P. Zipser misses 2-pt layup from 1 ft,,38,47
201,2,2:28.0,,Defensive rebound by O. Porter,38,47
202,2,2:23.0,,B. Bogdanović misses 2-pt layup from 1 ft,38,47
203,2,2:22.0,,Offensive rebound by B. Beal,38,47
204,2,2:19.0,,B. Beal misses 2-pt layup from 2 ft,38,47
205,2,2:19.0,,Offensive rebound by O. Porter,38,47
206,2,2:13.0,,O. Porter makes 2-pt layup from 3 ft,38,49
207,2,1:52.0,B. Portis makes 2-pt layup at rim (assist by R. Lopez),,40,49
208,2,1:40.0,,J. Smith makes 2-pt jump shot from 19 ft (assist by J. Wall),40,51
209,2,1:19.0,Turnover by R. Rondo (lost ball; steal by J. Smith),,40,51
210,2,1:13.0,,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by J. Wall),40,54
211,2,1:12.0,Chicago full timeout,,40,54
212,2,1:11.0,D. Valentine enters the game for R. Lopez,,40,54
213,2,1:11.0,,K. Oubre enters the game for B. Bogdanović,40,54
214,2,0:55.0,J. Butler misses 2-pt jump shot from 4 ft,,40,54
215,2,0:53.0,,Defensive rebound by K. Oubre,40,54
216,2,0:48.0,,K. Oubre makes 2-pt dunk at rim (assist by J. Wall),40,56
217,2,0:26.0,B. Portis misses 3-pt jump shot from 24 ft,,40,56
218,2,0:24.0,,Defensive rebound by O. Porter,40,56
219,2,0:01.0,,J. Wall makes 3-pt jump shot from 26 ft,40,59
220,3,11:46.0,,M. Gortat misses 2-pt layup from 2 ft,40,59
221,3,11:45.0,Defensive rebound by B. Portis,,40,59
222,3,11:33.0,P. Zipser makes 2-pt layup from 1 ft (assist by B. Portis),,42,59
223,3,11:17.0,,M. Gortat misses 2-pt layup from 2 ft (block by B. Portis),42,59
224,3,11:15.0,Defensive rebound by B. Portis,,42,59
225,3,11:09.0,P. Zipser misses 2-pt layup from 1 ft,,42,59
226,3,11:09.0,,Defensive rebound by M. Gortat,42,59
227,3,11:03.0,,Turnover by B. Beal (step out of bounds),42,59
228,3,10:46.0,P. Zipser makes 2-pt jump shot from 18 ft (assist by R. Lopez),,44,59
229,3,10:23.0,,Personal foul by P. Zipser (drawn by J. Smith),44,59
230,3,10:23.0,,J. Smith makes free throw 1 of 2,44,60
231,3,10:23.0,,J. Smith makes free throw 2 of 2,44,61
232,3,10:14.0,Personal foul by M. Gortat (drawn by R. Lopez),,44,61
233,3,10:05.0,B. Portis misses 2-pt jump shot from 17 ft,,44,61
234,3,10:03.0,Offensive rebound by R. Lopez,,44,61
235,3,10:02.0,R. Lopez makes 2-pt layup from 2 ft,,46,61
236,3,9:47.0,,B. Beal misses 3-pt jump shot from 23 ft,46,61
237,3,9:46.0,Defensive rebound by B. Portis,,46,61
238,3,9:40.0,P. Zipser misses 3-pt jump shot from 27 ft,,46,61
239,3,9:39.0,,Defensive rebound by M. Gortat,46,61
240,3,9:34.0,,J. Wall misses 2-pt layup from 1 ft,46,61
241,3,9:33.0,Defensive rebound by R. Lopez,,46,61
242,3,9:24.0,P. Zipser misses 2-pt jump shot from 5 ft,,46,61
243,3,9:24.0,Offensive rebound by R. Rondo,,46,61
244,3,9:19.0,P. Zipser misses 3-pt jump shot from 23 ft,,46,61
245,3,9:18.0,,Defensive rebound by M. Gortat,46,61
246,3,9:00.0,,O. Porter misses 3-pt jump shot from 25 ft,46,61
247,3,8:59.0,Defensive rebound by B. Portis,,46,61
248,3,8:53.0,Shooting foul by J. Wall (drawn by B. Portis),,46,61
249,3,8:53.0,B. Portis makes free throw 1 of 2,,47,61
250,3,8:53.0,B. Portis misses free throw 2 of 2,,47,61
251,3,8:51.0,,Defensive rebound by O. Porter,47,61
252,3,8:37.0,,J. Wall makes 2-pt layup from 1 ft,47,63
253,3,8:11.0,B. Portis misses 3-pt jump shot from 27 ft (block by J. Smith),,47,63
254,3,8:11.0,Offensive rebound by Team,,47,63
255,3,8:11.0,Turnover by Team (shot clock),,47,63
256,3,8:01.0,,Personal foul by R. Rondo (drawn by J. Smith),47,63
257,3,8:01.0,N. Mirotić enters the game for B. Portis,,47,63
258,3,7:52.0,,J. Smith misses 3-pt jump shot from 23 ft,47,63
259,3,7:51.0,Defensive rebound by P. Zipser,,47,63
260,3,7:49.0,Shooting foul by B. Beal (drawn by N. Mirotić),,47,63
261,3,7:49.0,N. Mirotić makes free throw 1 of 2,,48,63
262,3,7:49.0,N. Mirotić misses free throw 2 of 2,,48,63
263,3,7:49.0,,Defensive rebound by M. Gortat,48,63
264,3,7:40.0,,B. Beal misses 2-pt jump shot from 16 ft,48,63
265,3,7:39.0,Defensive rebound by R. Lopez,,48,63
266,3,7:27.0,Offensive foul by R. Lopez (drawn by B. Beal),,48,63
267,3,7:27.0,Turnover by R. Lopez (offensive foul),,48,63
268,3,7:11.0,,Turnover by J. Wall (bad pass; steal by J. Butler),48,63
269,3,7:03.0,R. Rondo makes 2-pt layup at rim,,50,63
270,3,6:57.0,,J. Wall makes 2-pt layup from 1 ft,50,65
271,3,6:30.0,N. Mirotić misses 3-pt jump shot from 30 ft (block by J. Smith),,50,65
272,3,6:27.0,Offensive rebound by R. Lopez,,50,65
273,3,6:27.0,R. Lopez makes 2-pt hook shot from 1 ft,,52,65
274,3,6:11.0,,B. Beal makes 2-pt jump shot from 4 ft (assist by J. Wall),52,67
275,3,6:11.0,,Shooting foul by P. Zipser (drawn by B. Beal),52,67
276,3,6:11.0,D. Valentine enters the game for P. Zipser,,52,67
277,3,6:11.0,,B. Beal makes free throw 1 of 1,52,68
278,3,6:00.0,J. Butler makes 2-pt jump shot from 19 ft,,54,68
279,3,5:51.0,,J. Smith misses 3-pt jump shot from 26 ft,54,68
280,3,5:50.0,,Offensive rebound by J. Smith,54,68
281,3,5:45.0,,Washington full timeout,54,68
282,3,5:43.0,,J. Wall misses 2-pt layup from 1 ft,54,68
283,3,5:41.0,Defensive rebound by R. Lopez,,54,68
284,3,5:23.0,N. Mirotić makes 3-pt jump shot from 27 ft (assist by J. Butler),,57,68
285,3,5:07.0,,B. Beal makes 2-pt dunk at rim (assist by J. Wall),57,70
286,3,4:51.0,R. Rondo misses 3-pt jump shot from 25 ft,,57,70
287,3,4:50.0,Offensive rebound by R. Lopez,,57,70
288,3,4:47.0,R. Lopez makes 2-pt layup from 1 ft,,59,70
289,3,4:31.0,,M. Gortat makes 2-pt hook shot from 8 ft (assist by J. Smith),59,72
290,3,4:20.0,N. Mirotić misses 3-pt jump shot from 29 ft,,59,72
291,3,4:19.0,,Defensive rebound by M. Gortat,59,72
292,3,4:08.0,,M. Gortat makes 2-pt layup from 3 ft (assist by J. Wall),59,74
293,3,3:48.0,N. Mirotić makes 2-pt jump shot from 9 ft,,61,74
294,3,3:43.0,,Shooting foul by R. Lopez (drawn by J. Wall),61,74
295,3,3:43.0,,J. Wall makes free throw 1 of 2,61,75
296,3,3:43.0,,J. Wall misses free throw 2 of 2,61,75
297,3,3:43.0,,I. Mahinmi enters the game for M. Gortat,61,75
298,3,3:43.0,M. Carter-Williams enters the game for R. Rondo,,61,75
299,3,3:42.0,Defensive rebound by R. Lopez,,61,75
300,3,3:24.0,Turnover by R. Lopez (lost ball),,61,75
301,3,3:24.0,,B. Bogdanović enters the game for J. Smith,61,75
302,3,3:12.0,,J. Wall misses 2-pt layup from 2 ft,61,75
303,3,3:12.0,Defensive rebound by Team,,61,75
304,3,3:00.0,Turnover by M. Carter-Williams (lost ball; steal by J. Wall),,61,75
305,3,2:55.0,,Offensive foul by B. Beal (drawn by M. Carter-Williams),61,75
306,3,2:55.0,,Turnover by B. Beal (offensive foul),61,75
307,3,2:55.0,Chicago full timeout,,61,75
308,3,2:55.0,,B. Jennings enters the game for B. Beal,61,75
309,3,2:39.0,J. Butler makes 2-pt jump shot from 19 ft (assist by N. Mirotić),,63,75
310,3,2:21.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by B. Jennings),63,77
311,3,2:07.0,N. Mirotić misses 2-pt jump shot from 4 ft (block by I. Mahinmi),,63,77
312,3,2:05.0,Offensive rebound by R. Lopez,,63,77
313,3,2:03.0,R. Lopez makes 2-pt layup from 1 ft,,65,77
314,3,1:55.0,,B. Jennings makes 3-pt jump shot from 27 ft (assist by J. Wall),65,80
315,3,1:44.0,J. Butler makes 2-pt layup from 2 ft,,67,80
316,3,1:44.0,Shooting foul by I. Mahinmi (drawn by J. Butler),,67,80
317,3,1:44.0,J. Butler makes free throw 1 of 1,,68,80
318,3,1:32.0,,I. Mahinmi makes 2-pt hook shot from 5 ft (assist by J. Wall),68,82
319,3,1:17.0,N. Mirotić misses 3-pt jump shot from 22 ft,,68,82
320,3,1:15.0,Offensive rebound by R. Lopez,,68,82
321,3,1:13.0,R. Lopez misses 2-pt layup at rim,,68,82
322,3,1:12.0,Offensive rebound by N. Mirotić,,68,82
323,3,1:09.0,D. Valentine makes 2-pt layup from 1 ft (assist by N. Mirotić),,70,82
324,3,0:51.0,,J. Wall misses 2-pt jump shot from 3 ft (block by M. Carter-Williams),70,82
325,3,0:49.0,Defensive rebound by N. Mirotić,,70,82
326,3,0:38.0,D. Valentine misses 3-pt jump shot from 25 ft,,70,82
327,3,0:38.0,Offensive rebound by R. Lopez,,70,82
328,3,0:37.0,R. Lopez makes 2-pt layup from 1 ft,,72,82
329,3,0:24.0,,B. Bogdanović makes 2-pt jump shot from 7 ft (assist by J. Wall),72,84
330,3,0:03.0,J. Butler misses 2-pt jump shot from 21 ft,,72,84
331,3,0:01.0,Offensive rebound by J. Butler,,72,84
332,4,12:00.0,,Technical foul by J. Wall,72,84
333,4,12:00.0,J. Butler makes technical free throw,,73,84
334,4,11:42.0,Turnover by J. Butler (lost ball),,73,84
335,4,11:30.0,,B. Bogdanović makes 3-pt jump shot from 26 ft (assist by B. Jennings),73,87
336,4,11:11.0,M. Carter-Williams makes 3-pt jump shot from 25 ft (assist by J. Butler),,76,87
337,4,10:55.0,,O. Porter misses 3-pt jump shot from 26 ft,76,87
338,4,10:54.0,Defensive rebound by D. Valentine,,76,87
339,4,10:49.0,Shooting foul by B. Bogdanović (drawn by J. Butler),,76,87
340,4,10:49.0,J. Butler makes free throw 1 of 2,,77,87
341,4,10:49.0,J. Butler makes free throw 2 of 2,,78,87
342,4,10:25.0,,K. Oubre misses 2-pt jump shot from 18 ft,78,87
343,4,10:24.0,,Offensive rebound by O. Porter,78,87
344,4,10:22.0,,O. Porter misses 2-pt jump shot from 10 ft (block by N. Mirotić),78,87
345,4,10:21.0,Defensive rebound by J. Lauvergne,,78,87
346,4,10:07.0,D. Valentine makes 3-pt jump shot from 25 ft (assist by J. Butler),,81,87
347,4,10:06.0,,Washington full timeout,81,87
348,4,10:06.0,P. Zipser enters the game for J. Butler,,81,87
349,4,9:59.0,,Personal foul by M. Carter-Williams (drawn by B. Jennings),81,87
350,4,9:47.0,,O. Porter misses 2-pt jump shot from 19 ft,81,87
351,4,9:46.0,Defensive rebound by M. Carter-Williams,,81,87
352,4,9:29.0,Offensive foul by P. Zipser (drawn by O. Porter),,81,87
353,4,9:29.0,Turnover by P. Zipser (offensive foul),,81,87
354,4,9:29.0,,J. Smith enters the game for O. Porter,81,87
355,4,9:12.0,,B. Jennings misses 3-pt jump shot from 26 ft,81,87
356,4,9:11.0,,Offensive rebound by K. Oubre,81,87
357,4,9:08.0,,K. Oubre misses 3-pt jump shot from 27 ft,81,87
358,4,9:07.0,Defensive rebound by P. Zipser,,81,87
359,4,8:57.0,Shooting foul by I. Mahinmi (drawn by M. Carter-Williams),,81,87
360,4,8:57.0,M. Carter-Williams misses free throw 1 of 2,,81,87
361,4,8:57.0,Offensive rebound by Team,,81,87
362,4,8:57.0,M. Carter-Williams makes free throw 2 of 2,,82,87
363,4,8:42.0,,B. Bogdanović misses 3-pt jump shot from 28 ft,82,87
364,4,8:42.0,,Offensive rebound by K. Oubre,82,87
365,4,8:28.0,,I. Mahinmi makes 2-pt dunk at rim (assist by B. Jennings),82,89
366,4,8:27.0,,Technical foul by I. Mahinmi,82,89
367,4,8:27.0,D. Valentine makes technical free throw,,83,89
368,4,8:12.0,N. Mirotić misses 3-pt jump shot from 26 ft,,83,89
369,4,8:11.0,,Defensive rebound by B. Bogdanović,83,89
370,4,8:01.0,,I. Mahinmi makes 2-pt layup from 1 ft (assist by B. Jennings),83,91
371,4,7:45.0,Turnover by M. Carter-Williams (lost ball),,83,91
372,4,7:32.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,83,91
373,4,7:31.0,Defensive rebound by P. Zipser,,83,91
374,4,7:25.0,D. Valentine misses 3-pt jump shot from 28 ft,,83,91
375,4,7:24.0,,Defensive rebound by K. Oubre,83,91
376,4,7:07.0,,I. Mahinmi misses 2-pt layup from 2 ft,83,91
377,4,7:06.0,Defensive rebound by J. Lauvergne,,83,91
378,4,6:57.0,N. Mirotić makes 2-pt layup from 2 ft (assist by M. Carter-Williams),,85,91
379,4,6:31.0,,B. Bogdanović misses 2-pt jump shot from 4 ft,85,91
