,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BOSTON_ACTION,MILWAUKEE_SCORE,BOSTON_SCORE
33,1,7:22.0,,Shooting foul by M. Brogdon (drawn by I. Thomas),14,4
34,1,7:22.0,,I. Thomas makes free throw 1 of 2,14,5
35,1,7:22.0,,M. Smart enters the game for A. Johnson,14,5
36,1,7:22.0,,I. Thomas makes free throw 2 of 2,14,6
37,1,7:04.0,Personal block foul by I. Thomas (drawn by M. Brogdon),,14,6
38,1,6:50.0,K. Middleton misses 2-pt jump shot from 11 ft,,14,6
39,1,6:49.0,,Defensive rebound by A. Bradley,14,6
40,1,6:42.0,Violation by T. Maker (kicked ball),,14,6
41,1,6:42.0,G. Monroe enters the game for T. Maker,,14,6
42,1,6:31.0,,M. Smart misses 3-pt jump shot from 26 ft,14,6
43,1,6:30.0,,Offensive rebound by J. Crowder,14,6
44,1,6:25.0,,A. Bradley makes 2-pt jump shot from 17 ft (assist by M. Smart),14,8
45,1,6:03.0,M. Brogdon misses 2-pt hook shot from 9 ft,,14,8
46,1,6:02.0,,Defensive rebound by A. Horford,14,8
47,1,5:54.0,,A. Bradley misses 2-pt jump shot from 10 ft,14,8
48,1,5:53.0,Defensive rebound by K. Middleton,,14,8
49,1,5:46.0,K. Middleton misses 2-pt jump shot from 11 ft,,14,8
50,1,5:45.0,,Defensive rebound by M. Smart,14,8
51,1,5:35.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by M. Smart),14,11
52,1,5:15.0,Offensive foul by K. Middleton (drawn by A. Bradley),,14,11
53,1,5:15.0,Turnover by K. Middleton (offensive foul),,14,11
54,1,5:02.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by J. Crowder),14,14
55,1,5:02.0,Milwaukee full timeout,,14,14
56,1,5:02.0,,T. Zeller enters the game for A. Horford,14,14
57,1,5:02.0,M. Dellavedova enters the game for K. Middleton,,14,14
58,1,5:02.0,M. Teletović enters the game for M. Brogdon,,14,14
59,1,4:45.0,G. Monroe makes 2-pt layup from 2 ft (assist by G. Antetokounmpo),,16,14
60,1,4:19.0,,M. Smart makes 3-pt jump shot from 28 ft,16,17
61,1,4:01.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by M. Smart),,16,17
62,1,3:59.0,,Defensive rebound by T. Zeller,16,17
63,1,3:53.0,,J. Brown enters the game for A. Bradley,16,17
64,1,3:53.0,,Turnover by I. Thomas (lost ball; steal by G. Antetokounmpo),16,17
65,1,3:37.0,G. Monroe misses 2-pt jump shot from 19 ft,,16,17
66,1,3:36.0,,Defensive rebound by I. Thomas,16,17
67,1,3:30.0,,I. Thomas misses 2-pt layup at rim,16,17
68,1,3:29.0,,Offensive rebound by T. Zeller,16,17
69,1,3:28.0,,T. Zeller makes 2-pt layup from 1 ft,16,19
70,1,3:15.0,Shooting foul by M. Smart (drawn by G. Monroe),,16,19
71,1,3:15.0,G. Monroe makes free throw 1 of 2,,17,19
72,1,3:15.0,G. Monroe makes free throw 2 of 2,,18,19
73,1,3:01.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by T. Zeller),18,22
74,1,2:43.0,Personal block foul by T. Zeller (drawn by G. Antetokounmpo),,18,22
75,1,2:28.0,G. Antetokounmpo makes 2-pt layup from 2 ft,,20,22
76,1,2:17.0,,Shooting foul by M. Dellavedova (drawn by J. Crowder),20,22
77,1,2:17.0,,Technical foul by I. Thomas,20,22
78,1,2:17.0,M. Dellavedova makes technical free throw,,21,22
79,1,2:17.0,,J. Crowder makes free throw 1 of 2,21,23
80,1,2:17.0,,K. Olynyk enters the game for I. Thomas,21,23
81,1,2:17.0,,J. Crowder makes free throw 2 of 2,21,24
82,1,2:01.0,M. Teletović misses 3-pt jump shot from 26 ft,,21,24
83,1,1:58.0,,Defensive rebound by Team,21,24
84,1,1:38.0,,J. Crowder misses 3-pt jump shot from 25 ft,21,24
85,1,1:37.0,Defensive rebound by G. Antetokounmpo,,21,24
86,1,1:28.0,Personal foul by T. Zeller (drawn by G. Monroe),,21,24
87,1,1:28.0,,A. Horford enters the game for T. Zeller,21,24
88,1,1:16.0,M. Dellavedova misses 3-pt jump shot from 25 ft,,21,24
89,1,1:15.0,,Defensive rebound by J. Crowder,21,24
90,1,1:04.0,,Turnover by J. Crowder (bad pass; steal by G. Antetokounmpo),21,24
91,1,0:52.0,T. Snell makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,24,24
92,1,0:32.0,,M. Smart misses 3-pt jump shot from 26 ft,24,24
93,1,0:31.0,Defensive rebound by G. Monroe,,24,24
94,1,0:07.0,G. Antetokounmpo misses 3-pt jump shot from 23 ft,,24,24
95,1,0:06.0,,Defensive rebound by J. Brown,24,24
96,1,0:00.0,,M. Smart misses 3-pt jump shot from 31 ft,24,24
97,1,0:00.0,,Offensive rebound by Team,24,24
98,2,11:36.0,M. Dellavedova misses 2-pt jump shot from 22 ft,,24,24
99,2,11:35.0,,Defensive rebound by M. Smart,24,24
100,2,11:13.0,,A. Horford misses 2-pt jump shot from 13 ft,24,24
101,2,11:12.0,Defensive rebound by M. Dellavedova,,24,24
102,2,11:04.0,M. Teletović misses 3-pt jump shot from 27 ft,,24,24
103,2,11:03.0,,Defensive rebound by M. Smart,24,24
104,2,10:55.0,,A. Horford misses 2-pt layup from 2 ft,24,24
105,2,10:54.0,Defensive rebound by G. Monroe,,24,24
106,2,10:41.0,M. Teletović makes 3-pt jump shot from 26 ft (assist by M. Dellavedova),,27,24
107,2,10:21.0,,J. Young misses 3-pt jump shot from 23 ft,27,24
108,2,10:20.0,Defensive rebound by K. Middleton,,27,24
109,2,10:06.0,K. Middleton makes 2-pt layup from 1 ft (assist by G. Monroe),,29,24
110,2,9:55.0,,K. Olynyk misses 2-pt jump shot from 19 ft,29,24
111,2,9:54.0,Defensive rebound by Team,,29,24
112,2,9:41.0,M. Teletović makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),,32,24
113,2,9:41.0,,Boston full timeout,32,24
114,2,9:41.0,,A. Bradley enters the game for K. Olynyk,32,24
115,2,9:30.0,,Turnover by A. Bradley (bad pass; steal by G. Monroe),32,24
116,2,9:19.0,,Violation by A. Horford (kicked ball),32,24
117,2,9:16.0,Turnover by G. Monroe (bad pass; steal by A. Horford),,32,24
118,2,9:14.0,,Personal foul by J. Terry (drawn by J. Young),32,24
119,2,9:03.0,,A. Horford misses 2-pt jump shot from 19 ft,32,24
120,2,9:02.0,Defensive rebound by K. Middleton,,32,24
121,2,8:52.0,M. Teletović makes 2-pt layup from 2 ft (assist by K. Middleton),,34,24
122,2,8:42.0,,M. Smart misses 2-pt jump shot from 6 ft,34,24
123,2,8:41.0,Defensive rebound by M. Teletović,,34,24
124,2,8:29.0,Turnover by G. Monroe (traveling),,34,24
125,2,8:29.0,,I. Thomas enters the game for M. Smart,34,24
126,2,8:19.0,,Personal foul by M. Dellavedova (drawn by I. Thomas),34,24
127,2,8:19.0,S. Hawes enters the game for G. Monroe,,34,24
128,2,8:19.0,M. Brogdon enters the game for M. Dellavedova,,34,24
129,2,8:19.0,,J. Jerebko enters the game for J. Brown,34,24
130,2,8:11.0,,J. Young makes 3-pt jump shot from 23 ft (assist by A. Horford),34,27
131,2,7:52.0,S. Hawes makes 2-pt jump shot from 18 ft (assist by M. Brogdon),,36,27
132,2,7:42.0,,Shooting foul by M. Teletović (drawn by I. Thomas),36,27
133,2,7:42.0,,I. Thomas makes free throw 1 of 2,36,28
134,2,7:42.0,,A. Johnson enters the game for A. Horford,36,28
135,2,7:42.0,,I. Thomas makes free throw 2 of 2,36,29
136,2,7:24.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,39,29
137,2,7:09.0,,Turnover by J. Jerebko (bad pass; steal by M. Brogdon),39,29
138,2,7:06.0,Shooting foul by I. Thomas (drawn by M. Brogdon),,39,29
139,2,7:06.0,M. Brogdon makes free throw 1 of 2,,40,29
140,2,7:06.0,,J. Crowder enters the game for J. Young,40,29
141,2,7:06.0,M. Brogdon makes free throw 2 of 2,,41,29
142,2,7:00.0,,Personal foul by S. Hawes (drawn by I. Thomas),41,29
143,2,6:50.0,,A. Johnson makes 2-pt hook shot from 8 ft (assist by I. Thomas),41,31
144,2,6:33.0,J. Terry makes 2-pt jump shot from 12 ft (assist by M. Teletović),,43,31
145,2,6:22.0,,I. Thomas misses 2-pt layup from 3 ft (block by M. Brogdon),43,31
146,2,6:22.0,,Offensive rebound by Team,43,31
147,2,6:21.0,,A. Bradley makes 2-pt layup from 1 ft (assist by J. Crowder),43,33
148,2,6:02.0,S. Hawes makes 2-pt jump shot from 17 ft (assist by M. Brogdon),,45,33
149,2,5:51.0,,A. Bradley misses 3-pt jump shot from 24 ft,45,33
150,2,5:50.0,Defensive rebound by Team,,45,33
151,2,5:50.0,Personal foul by A. Johnson (drawn by S. Hawes),,45,33
152,2,5:50.0,Official timeout,,45,33
153,2,5:35.0,M. Brogdon makes 2-pt layup from 1 ft,,47,33
154,2,5:22.0,,Shooting foul by K. Middleton (drawn by J. Crowder),47,33
155,2,5:22.0,,J. Crowder misses free throw 1 of 2,47,33
156,2,5:22.0,,Offensive rebound by Team,47,33
157,2,5:22.0,,J. Crowder makes free throw 2 of 2,47,34
158,2,5:11.0,M. Brogdon misses 2-pt jump shot from 20 ft,,47,34
159,2,5:10.0,,Defensive rebound by I. Thomas,47,34
160,2,5:04.0,,I. Thomas makes 3-pt jump shot from 26 ft,47,37
161,2,4:48.0,K. Middleton makes 2-pt jump shot from 10 ft (assist by S. Hawes),,49,37
162,2,4:38.0,,J. Crowder makes 2-pt dunk at rim (assist by I. Thomas),49,39
163,2,4:21.0,M. Brogdon misses 2-pt layup from 1 ft (block by A. Johnson),,49,39
164,2,4:20.0,,Defensive rebound by J. Jerebko,49,39
165,2,4:13.0,,Offensive foul by A. Johnson (drawn by M. Brogdon),49,39
166,2,4:13.0,,Turnover by A. Johnson (offensive foul),49,39
167,2,4:13.0,G. Antetokounmpo enters the game for M. Teletović,,49,39
168,2,4:13.0,T. Snell enters the game for J. Terry,,49,39
169,2,4:13.0,,M. Smart enters the game for J. Jerebko,49,39
170,2,3:55.0,Loose ball foul by K. Middleton (drawn by M. Smart),,49,39
171,2,3:55.0,Turnover by K. Middleton (offensive foul),,49,39
172,2,3:55.0,,Technical foul by M. Smart,49,39
173,2,3:55.0,K. Middleton misses technical free throw,,49,39
174,2,3:55.0,,Offensive rebound by Team,49,39
175,2,3:55.0,,M. Smart misses free throw 1 of 2,49,39
176,2,3:55.0,,Offensive rebound by Team,49,39
177,2,3:55.0,J. Terry enters the game for K. Middleton,,49,39
178,2,3:55.0,,A. Horford enters the game for A. Johnson,49,39
179,2,3:55.0,,M. Smart makes free throw 2 of 2,49,40
180,2,3:32.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,49,40
181,2,3:31.0,,Defensive rebound by Team,49,40
182,2,3:19.0,,Turnover by I. Thomas (lost ball; steal by S. Hawes),49,40
183,2,3:13.0,G. Antetokounmpo misses 2-pt hook shot from 7 ft,,49,40
184,2,3:12.0,,Defensive rebound by M. Smart,49,40
185,2,3:06.0,,A. Bradley misses 3-pt jump shot from 27 ft,49,40
186,2,3:05.0,Defensive rebound by M. Brogdon,,49,40
187,2,2:54.0,S. Hawes misses 3-pt jump shot from 26 ft,,49,40
188,2,2:53.0,,Defensive rebound by A. Bradley,49,40
189,2,2:39.0,,I. Thomas makes 2-pt jump shot from 13 ft (assist by A. Horford),49,42
190,2,2:39.0,,Shooting foul by M. Brogdon (drawn by I. Thomas),49,42
191,2,2:39.0,Milwaukee full timeout,,49,42
192,2,2:39.0,G. Monroe enters the game for S. Hawes,,49,42
193,2,2:39.0,,I. Thomas makes free throw 1 of 1,49,43
194,2,2:21.0,Shooting foul by A. Horford (drawn by G. Monroe),,49,43
195,2,2:21.0,G. Monroe makes free throw 1 of 2,,50,43
196,2,2:21.0,M. Dellavedova enters the game for M. Brogdon,,50,43
197,2,2:21.0,G. Monroe makes free throw 2 of 2,,51,43
198,2,2:11.0,,Personal foul by G. Monroe (drawn by I. Thomas),51,43
199,2,2:11.0,,I. Thomas makes free throw 1 of 2,51,44
200,2,2:11.0,,I. Thomas makes free throw 2 of 2,51,45
201,2,1:47.0,G. Antetokounmpo misses 2-pt jump shot from 22 ft,,51,45
202,2,1:46.0,,Defensive rebound by M. Smart,51,45
203,2,1:43.0,,Turnover by M. Smart (bad pass),51,45
204,2,1:34.0,Turnover by M. Dellavedova (bad pass; steal by M. Smart),,51,45
205,2,1:29.0,,A. Bradley makes 2-pt layup from 2 ft (assist by I. Thomas),51,47
206,2,1:05.0,Turnover by J. Terry (bad pass),,51,47
207,2,1:00.0,,A. Bradley misses 3-pt jump shot from 26 ft,51,47
208,2,1:00.0,Defensive rebound by J. Terry,,51,47
209,2,0:54.0,G. Monroe misses 2-pt hook shot from 8 ft,,51,47
210,2,0:53.0,Offensive rebound by G. Antetokounmpo,,51,47
211,2,0:53.0,G. Antetokounmpo makes 2-pt dunk at rim,,53,47
212,2,0:34.0,,Offensive foul by J. Crowder (drawn by G. Antetokounmpo),53,47
213,2,0:34.0,,Turnover by J. Crowder (offensive foul),53,47
214,2,0:14.0,Turnover by G. Monroe (lost ball; steal by I. Thomas),,53,47
215,2,0:09.0,,I. Thomas makes 2-pt layup from 2 ft,53,49
216,2,0:04.0,T. Snell misses 3-pt jump shot from 25 ft,,53,49
217,2,0:02.0,Offensive rebound by G. Antetokounmpo,,53,49
218,2,0:01.0,G. Antetokounmpo makes 2-pt jump shot from 15 ft,,55,49
219,2,0:01.0,,M. Smart misses 3-pt jump shot from 82 ft,55,49
220,2,0:00.0,,Offensive rebound by Team,55,49
221,3,11:48.0,Personal foul by A. Horford (drawn by G. Antetokounmpo),,55,49
222,3,11:36.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,55,49
223,3,11:35.0,,Defensive rebound by I. Thomas,55,49
224,3,11:14.0,,A. Horford makes 2-pt hook shot from 6 ft,55,51
225,3,10:58.0,M. Brogdon makes 2-pt layup from 3 ft (assist by G. Antetokounmpo),,57,51
226,3,10:32.0,,J. Crowder misses 3-pt jump shot from 22 ft,57,51
227,3,10:31.0,Defensive rebound by G. Antetokounmpo,,57,51
228,3,10:19.0,M. Brogdon makes 2-pt layup from 1 ft (assist by K. Middleton),,59,51
229,3,10:19.0,,Boston full timeout,59,51
230,3,10:06.0,,A. Johnson makes 2-pt hook shot from 9 ft (assist by A. Horford),59,53
231,3,9:46.0,T. Snell misses 3-pt jump shot from 26 ft,,59,53
232,3,9:45.0,,Defensive rebound by A. Bradley,59,53
233,3,9:33.0,,A. Horford makes 3-pt jump shot from 23 ft (assist by A. Bradley),59,56
234,3,9:17.0,M. Brogdon makes 2-pt layup from 1 ft,,61,56
235,3,9:00.0,,A. Bradley misses 2-pt layup from 2 ft (block by T. Maker),61,56
236,3,8:59.0,,Offensive rebound by A. Bradley,61,56
237,3,8:58.0,,A. Bradley misses 2-pt layup from 1 ft (block by T. Maker),61,56
238,3,8:56.0,,Offensive rebound by A. Bradley,61,56
239,3,8:54.0,,J. Crowder misses 3-pt jump shot from 25 ft,61,56
240,3,8:53.0,Defensive rebound by K. Middleton,,61,56
241,3,8:45.0,Turnover by G. Antetokounmpo (lost ball),,61,56
242,3,8:34.0,,J. Crowder makes 2-pt layup from 1 ft (assist by I. Thomas),61,58
243,3,8:34.0,,Shooting foul by T. Maker (drawn by J. Crowder),61,58
244,3,8:34.0,,J. Crowder makes free throw 1 of 1,61,59
245,3,8:09.0,T. Snell misses 2-pt jump shot from 6 ft,,61,59
246,3,8:08.0,Offensive rebound by T. Maker,,61,59
247,3,8:07.0,T. Maker makes 2-pt layup from 1 ft,,63,59
248,3,7:44.0,,J. Crowder misses 2-pt layup from 2 ft (block by K. Middleton),63,59
249,3,7:44.0,,Offensive rebound by Team,63,59
250,3,7:40.0,,A. Bradley misses 2-pt jump shot from 22 ft,63,59
251,3,7:38.0,,Offensive rebound by A. Bradley,63,59
252,3,7:35.0,,I. Thomas misses 3-pt jump shot from 26 ft,63,59
253,3,7:34.0,Defensive rebound by T. Maker,,63,59
254,3,7:24.0,Turnover by K. Middleton (bad pass; steal by A. Bradley),,63,59
255,3,7:16.0,,A. Johnson misses 2-pt layup from 2 ft,63,59
256,3,7:15.0,Defensive rebound by G. Antetokounmpo,,63,59
257,3,6:56.0,T. Maker makes 2-pt layup from 2 ft,,65,59
258,3,6:27.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by J. Crowder),65,62
259,3,6:06.0,K. Middleton makes 2-pt jump shot from 5 ft (assist by M. Brogdon),,67,62
260,3,5:56.0,,J. Crowder misses 3-pt jump shot from 26 ft,67,62
261,3,5:55.0,Defensive rebound by G. Antetokounmpo,,67,62
262,3,5:42.0,Shooting foul by A. Bradley (drawn by G. Antetokounmpo),,67,62
263,3,5:42.0,G. Antetokounmpo misses free throw 1 of 2,,67,62
264,3,5:42.0,Offensive rebound by Team,,67,62
265,3,5:42.0,J. Terry enters the game for K. Middleton,,67,62
266,3,5:42.0,,M. Smart enters the game for A. Horford,67,62
267,3,5:42.0,G. Antetokounmpo makes free throw 2 of 2,,68,62
268,3,5:28.0,,M. Smart makes 2-pt layup from 2 ft (assist by A. Johnson),68,64
269,3,5:09.0,Turnover by T. Maker (bad pass; steal by I. Thomas),,68,64
270,3,5:03.0,,I. Thomas makes 3-pt jump shot from 26 ft (assist by M. Smart),68,67
271,3,4:41.0,Shooting foul by A. Bradley (drawn by G. Antetokounmpo),,68,67
272,3,4:41.0,G. Antetokounmpo makes free throw 1 of 2,,69,67
273,3,4:41.0,G. Monroe enters the game for T. Maker,,69,67
274,3,4:41.0,M. Dellavedova enters the game for M. Brogdon,,69,67
275,3,4:41.0,G. Antetokounmpo makes free throw 2 of 2,,70,67
276,3,4:27.0,,A. Johnson makes 2-pt dunk at rim,70,69
277,3,3:58.0,M. Dellavedova misses 2-pt jump shot from 7 ft,,70,69
278,3,3:57.0,,Defensive rebound by I. Thomas,70,69
279,3,3:53.0,,I. Thomas misses 2-pt layup from 1 ft (block by G. Antetokounmpo),70,69
280,3,3:52.0,,Offensive rebound by A. Johnson,70,69
281,3,3:51.0,,A. Johnson misses 2-pt hook shot from 5 ft,70,69
282,3,3:50.0,,Offensive rebound by A. Bradley,70,69
283,3,3:49.0,,Shooting foul by M. Dellavedova (drawn by A. Bradley),70,69
284,3,3:49.0,,A. Bradley misses free throw 1 of 2,70,69
285,3,3:49.0,,Offensive rebound by Team,70,69
286,3,3:49.0,,A. Bradley makes free throw 2 of 2,70,70
287,3,3:34.0,T. Snell misses 3-pt jump shot from 23 ft,,70,70
288,3,3:33.0,,Defensive rebound by M. Smart,70,70
289,3,3:26.0,,A. Bradley misses 3-pt jump shot from 26 ft,70,70
290,3,3:25.0,,Offensive rebound by M. Smart,70,70
291,3,3:23.0,,M. Smart misses 2-pt layup from 2 ft,70,70
292,3,3:22.0,,Offensive rebound by M. Smart,70,70
293,3,3:21.0,,J. Crowder makes 2-pt layup from 1 ft (assist by M. Smart),70,72
294,3,3:21.0,Milwaukee full timeout,,70,72
295,3,3:21.0,,J. Brown enters the game for A. Bradley,70,72
296,3,3:11.0,G. Antetokounmpo makes 2-pt hook shot from 6 ft (assist by M. Dellavedova),,72,72
297,3,2:58.0,,Personal block foul by M. Dellavedova (drawn by I. Thomas),72,72
298,3,2:48.0,,I. Thomas misses 2-pt layup from 2 ft,72,72
299,3,2:47.0,Defensive rebound by G. Monroe,,72,72
300,3,2:38.0,Personal foul by M. Smart (drawn by G. Monroe),,72,72
301,3,2:24.0,M. Dellavedova makes 2-pt jump shot from 10 ft,,74,72
302,3,2:06.0,,Personal foul by J. Terry (drawn by M. Smart),74,72
303,3,2:06.0,,T. Rozier enters the game for I. Thomas,74,72
304,3,2:06.0,,A. Horford enters the game for A. Johnson,74,72
305,3,1:52.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by T. Rozier),74,75
306,3,1:24.0,M. Dellavedova makes 2-pt layup from 2 ft (assist by G. Monroe),,76,75
307,3,1:04.0,,Turnover by M. Smart (lost ball; steal by J. Terry),76,75
308,3,1:03.0,Personal foul by M. Smart (drawn by M. Dellavedova),,76,75
309,3,1:03.0,M. Dellavedova makes free throw 1 of 2,,77,75
310,3,1:03.0,K. Middleton enters the game for G. Antetokounmpo,,77,75
311,3,1:03.0,M. Dellavedova makes free throw 2 of 2,,78,75
312,3,0:50.0,,J. Brown misses 2-pt jump shot from 7 ft,78,75
313,3,0:49.0,,Offensive rebound by M. Smart,78,75
314,3,0:48.0,,M. Smart makes 2-pt layup from 1 ft,78,77
315,3,0:35.0,G. Monroe makes 2-pt dunk at rim (assist by K. Middleton),,80,77
316,3,0:20.0,,M. Smart misses 2-pt jump shot from 6 ft (block by J. Terry),80,77
317,3,0:19.0,,Offensive rebound by Team,80,77
318,3,0:13.0,Offensive charge foul by J. Crowder (drawn by M. Dellavedova),,80,77
319,3,0:13.0,,Turnover by J. Crowder (offensive foul),80,77
320,3,0:01.0,K. Middleton misses 2-pt jump shot from 19 ft,,80,77
321,3,0:00.0,Offensive rebound by Team,,80,77
322,4,11:40.0,,T. Rozier misses 3-pt jump shot from 28 ft,80,77
323,4,11:39.0,Defensive rebound by G. Monroe,,80,77
324,4,11:23.0,K. Middleton makes 2-pt jump shot from 6 ft (assist by G. Monroe),,82,77
325,4,11:08.0,,A. Horford makes 3-pt jump shot from 26 ft (assist by M. Smart),82,80
326,4,10:44.0,G. Monroe misses 2-pt jump shot from 5 ft,,82,80
327,4,10:43.0,Offensive rebound by G. Monroe,,82,80
328,4,10:42.0,G. Monroe makes 2-pt layup from 1 ft,,84,80
329,4,10:26.0,,M. Smart misses 3-pt jump shot from 26 ft,84,80
330,4,10:25.0,Defensive rebound by M. Teletović,,84,80
331,4,10:13.0,J. Terry makes 2-pt jump shot from 9 ft (assist by M. Dellavedova),,86,80
332,4,9:50.0,,J. Brown misses 3-pt jump shot from 23 ft,86,80
333,4,9:49.0,Defensive rebound by G. Monroe,,86,80
334,4,9:36.0,G. Monroe makes 2-pt hook shot from 6 ft,,88,80
335,4,9:36.0,,Boston full timeout,88,80
336,4,9:36.0,,A. Bradley enters the game for J. Brown,88,80
337,4,9:36.0,,T. Zeller enters the game for K. Olynyk,88,80
338,4,9:15.0,Offensive charge foul by M. Smart (drawn by G. Monroe),,88,80
339,4,9:15.0,,Turnover by M. Smart (offensive foul),88,80
340,4,9:01.0,M. Teletović misses 3-pt jump shot from 24 ft,,88,80
341,4,9:01.0,,Defensive rebound by A. Bradley,88,80
342,4,8:48.0,,T. Zeller misses 2-pt layup from 2 ft,88,80
343,4,8:47.0,Defensive rebound by G. Monroe,,88,80
344,4,8:37.0,Turnover by M. Dellavedova (bad pass; steal by T. Rozier),,88,80
345,4,8:28.0,,T. Rozier misses 2-pt layup from 2 ft,88,80
346,4,8:28.0,,Offensive rebound by Team,88,80
347,4,8:28.0,Loose ball foul by M. Dellavedova (drawn by T. Zeller),,88,80
348,4,8:28.0,,I. Thomas enters the game for M. Smart,88,80
349,4,8:28.0,M. Brogdon enters the game for M. Dellavedova,,88,80
350,4,8:20.0,,T. Zeller makes 2-pt layup from 1 ft (assist by A. Horford),88,82
351,4,7:58.0,Turnover by K. Middleton (bad pass; steal by A. Bradley),,88,82
352,4,7:48.0,,T. Zeller misses 2-pt layup from 2 ft,88,82
353,4,7:46.0,Defensive rebound by J. Terry,,88,82
354,4,7:30.0,G. Monroe makes 2-pt layup from 1 ft (assist by K. Middleton),,90,82
355,4,7:02.0,,T. Rozier makes 2-pt layup at rim (assist by A. Horford),90,84
356,4,6:47.0,M. Teletović misses 3-pt jump shot from 25 ft,,90,84
357,4,6:46.0,,Defensive rebound by T. Rozier,90,84
358,4,6:34.0,,T. Rozier misses 2-pt jump shot from 21 ft,90,84
359,4,6:33.0,Defensive rebound by K. Middleton,,90,84
360,4,6:16.0,K. Middleton misses 2-pt jump shot from 8 ft,,90,84
361,4,6:15.0,,Defensive rebound by A. Horford,90,84
362,4,6:10.0,,T. Zeller makes 2-pt layup at rim (assist by A. Bradley),90,86
363,4,6:10.0,,Shooting foul by M. Brogdon (drawn by T. Zeller),90,86
364,4,6:10.0,,A. Johnson enters the game for A. Horford,90,86
365,4,6:10.0,G. Antetokounmpo enters the game for G. Monroe,,90,86
366,4,6:10.0,,T. Zeller makes free throw 1 of 1,90,87
367,4,5:53.0,M. Brogdon misses 2-pt layup from 2 ft,,90,87
368,4,5:52.0,Offensive rebound by G. Antetokounmpo,,90,87
369,4,5:51.0,G. Antetokounmpo misses 2-pt layup from 2 ft,,90,87
370,4,5:50.0,,Defensive rebound by A. Johnson,90,87
371,4,5:36.0,,T. Rozier misses 3-pt jump shot from 25 ft,90,87
372,4,5:35.0,Defensive rebound by G. Antetokounmpo,,90,87
373,4,5:35.0,Milwaukee full timeout,,90,87
374,4,5:35.0,,J. Crowder enters the game for T. Zeller,90,87
375,4,5:35.0,,M. Smart enters the game for T. Rozier,90,87
376,4,5:35.0,T. Snell enters the game for J. Terry,,90,87
