,QUARTER,TIME_REMAINING,DENVER_ACTION,UTAH_ACTION,DENVER_SCORE,UTAH_SCORE
395,4,7:31.0,,G. Hayward makes free throw 1 of 1,69,97
396,4,7:19.0,N. Jokić misses 2-pt jump shot from 21 ft,,69,97
397,4,7:18.0,,Defensive rebound by R. Gobert,69,97
398,4,7:08.0,,Turnover by G. Hill (bad pass),69,97
399,4,6:54.0,N. Jokić makes 2-pt jump shot from 19 ft (assist by M. Beasley),,71,97
400,4,6:46.0,,Turnover by G. Hayward (back court),71,97
401,4,6:34.0,J. Murray misses 2-pt layup from 2 ft,,71,97
402,4,6:33.0,,Defensive rebound by R. Gobert,71,97
403,4,6:26.0,,Shooting foul by M. Beasley (drawn by G. Hill),71,97
404,4,6:26.0,,G. Hill makes free throw 1 of 2,71,98
405,4,6:26.0,,G. Hill makes free throw 2 of 2,71,99
406,4,6:10.0,A. Gee makes 2-pt dunk at rim (assist by N. Jokić),,73,99
407,4,6:01.0,,J. Johnson misses 2-pt jump shot from 16 ft,73,99
408,4,6:00.0,Defensive rebound by M. Beasley,,73,99
409,4,5:49.0,N. Jokić makes 2-pt layup from 2 ft (assist by J. Murray),,75,99
410,4,5:49.0,,Utah full timeout,75,99
411,4,5:49.0,,R. Hood enters the game for J. Ingles,75,99
412,4,5:49.0,,S. Mack enters the game for G. Hill,75,99
413,4,5:28.0,,Shooting foul by A. Gee (drawn by R. Gobert),75,99
414,4,5:28.0,,R. Gobert makes free throw 1 of 2,75,100
415,4,5:28.0,,R. Gobert misses free throw 2 of 2,75,100
416,4,5:27.0,Defensive rebound by J. Hernangómez,,75,100
417,4,5:14.0,Personal foul by S. Mack (drawn by J. Murray),,75,100
418,4,5:07.0,Personal foul by J. Johnson (drawn by N. Jokić),,75,100
419,4,5:00.0,J. Murray makes 2-pt layup from 2 ft,,77,100
420,4,4:44.0,,G. Hayward makes 2-pt jump shot from 8 ft,77,102
421,4,4:30.0,J. Murray misses 2-pt layup from 3 ft,,77,102
422,4,4:30.0,,Defensive rebound by S. Mack,77,102
423,4,4:19.0,,R. Hood misses 2-pt jump shot from 3 ft,77,102
424,4,4:19.0,Defensive rebound by Team,,77,102
425,4,4:19.0,,J. Ingles enters the game for G. Hayward,77,102
426,4,4:05.0,Turnover by J. Murray (step out of bounds),,77,102
427,4,3:49.0,,Shooting foul by N. Jokić (drawn by R. Gobert),77,102
428,4,3:49.0,,R. Gobert misses free throw 1 of 2,77,102
429,4,3:49.0,,Offensive rebound by Team,77,102
430,4,3:49.0,,D. Exum enters the game for R. Hood,77,102
431,4,3:49.0,,R. Gobert makes free throw 2 of 2,77,103
432,4,3:37.0,Personal foul by J. Ingles (drawn by M. Beasley),,77,103
433,4,3:37.0,M. Beasley makes free throw 1 of 2,,78,103
434,4,3:37.0,,J. Withey enters the game for R. Gobert,78,103
435,4,3:37.0,M. Beasley makes free throw 2 of 2,,79,103
436,4,3:17.0,,J. Withey misses 2-pt jump shot from 3 ft (block by A. Gee),79,103
437,4,3:17.0,,Offensive rebound by Team,79,103
438,4,3:17.0,,Turnover by J. Johnson (bad pass; steal by M. Beasley),79,103
439,4,3:11.0,M. Beasley misses 2-pt layup from 3 ft,,79,103
440,4,3:11.0,,Defensive rebound by J. Ingles,79,103
441,4,3:11.0,Loose ball foul by A. Gee (drawn by J. Ingles),,79,103
442,4,3:11.0,,J. Ingles makes free throw 1 of 2,79,104
443,4,3:11.0,,J. Ingles misses free throw 2 of 2,79,104
444,4,3:10.0,Defensive rebound by A. Gee,,79,104
445,4,2:54.0,J. Hernangómez makes 2-pt layup from 1 ft (assist by N. Jokić),,81,104
446,4,2:54.0,,Utah full timeout,81,104
447,4,2:35.0,,S. Mack misses 2-pt jump shot from 11 ft,81,104
448,4,2:34.0,Defensive rebound by J. Hernangómez,,81,104
449,4,2:25.0,J. Murray misses 2-pt jump shot from 16 ft,,81,104
450,4,2:25.0,Offensive rebound by J. Murray,,81,104
451,4,2:22.0,Turnover by J. Hernangómez (traveling),,81,104
452,4,2:22.0,,R. Neto enters the game for D. Exum,81,104
453,4,2:08.0,,J. Johnson misses 3-pt jump shot from 23 ft,81,104
454,4,2:08.0,Defensive rebound by N. Jokić,,81,104
455,4,1:57.0,N. Jokić misses 2-pt jump shot from 5 ft,,81,104
456,4,1:57.0,Offensive rebound by J. Murray,,81,104
457,4,1:57.0,,Loose ball foul by J. Ingles,81,104
458,4,1:57.0,J. Hernangómez misses free throw 1 of 2,,81,104
459,4,1:57.0,Offensive rebound by Team,,81,104
460,4,1:57.0,,J. Bolomboy enters the game for J. Johnson,81,104
461,4,1:57.0,J. Hernangómez makes free throw 2 of 2,,82,104
462,4,1:40.0,,Turnover by R. Neto (bad pass; steal by J. Hernangómez),82,104
463,4,1:26.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,82,104
464,4,1:26.0,,Defensive rebound by J. Ingles,82,104
465,4,1:13.0,,S. Mack misses 2-pt jump shot from 9 ft,82,104
466,4,1:13.0,Defensive rebound by N. Jokić,,82,104
467,4,1:13.0,,Loose ball foul by S. Mack (drawn by N. Jokić),82,104
468,4,1:13.0,N. Jokić misses free throw 1 of 2,,82,104
469,4,1:13.0,Offensive rebound by Team,,82,104
470,4,1:13.0,N. Jokić makes free throw 2 of 2,,83,104
471,4,0:59.0,,R. Neto makes 2-pt jump shot from 18 ft,83,106
472,4,0:44.0,M. Beasley misses 3-pt jump shot from 24 ft,,83,106
473,4,0:43.0,,Defensive rebound by J. Ingles,83,106
474,4,0:29.0,,J. Bolomboy misses 3-pt jump shot from 24 ft,83,106
475,4,0:29.0,Defensive rebound by J. Hernangómez,,83,106
476,4,0:15.0,Turnover by J. Murray (bad pass; steal by J. Withey),,83,106
477,4,0:09.0,,J. Bolomboy makes 2-pt dunk at rim (assist by S. Mack),83,108
478,4,0:01.0,J. Murray misses 3-pt jump shot from 25 ft,,83,108
479,4,0:00.0,,Defensive rebound by J. Bolomboy,83,108
