,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,SACRAMENTO_ACTION,NEW ORLEANS_SCORE,SACRAMENTO_SCORE
49,1,5:18.0,,Turnover by K. Koufos (lost ball; steal by J. Holiday),17,16
50,1,5:15.0,B. Hield misses 2-pt layup from 2 ft (block by A. Afflalo),,17,16
51,1,5:15.0,Offensive rebound by Team,,17,16
52,1,5:12.0,S. Hill makes 3-pt jump shot from 23 ft (assist by J. Holiday),,20,16
53,1,4:59.0,,Turnover by D. Cousins (bad pass; steal by A. Davis),20,16
54,1,4:55.0,B. Hield makes 2-pt layup from 3 ft (assist by A. Davis),,22,16
55,1,4:39.0,,D. Cousins misses 3-pt jump shot from 25 ft,22,16
56,1,4:39.0,,Offensive rebound by Team,22,16
57,1,4:39.0,Loose ball foul by J. Holiday (drawn by A. Afflalo),,22,16
58,1,4:39.0,,M. Barnes enters the game for A. Afflalo,22,16
59,1,4:39.0,,A. Tolliver enters the game for K. Koufos,22,16
60,1,4:18.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by D. Cousins),22,19
61,1,4:08.0,A. Davis misses 2-pt jump shot from 4 ft (block by D. Cousins),,22,19
62,1,4:08.0,Offensive rebound by Team,,22,19
63,1,4:08.0,D. Motiejūnas enters the game for D. Cunningham,,22,19
64,1,3:52.0,J. Holiday misses 2-pt jump shot from 8 ft (block by B. McLemore),,22,19
65,1,3:52.0,Offensive rebound by J. Holiday,,22,19
66,1,3:52.0,Turnover by Team (shot clock),,22,19
67,1,3:28.0,,Turnover by M. Barnes (bad pass; steal by D. Motiejūnas),22,19
68,1,3:28.0,Personal foul by B. McLemore (drawn by A. Davis),,22,19
69,1,3:11.0,D. Motiejūnas misses 2-pt jump shot from 7 ft,,22,19
70,1,3:11.0,,Defensive rebound by D. Cousins,22,19
71,1,3:02.0,,Shooting foul by D. Motiejūnas (drawn by D. Cousins),22,19
72,1,3:02.0,,D. Cousins misses free throw 1 of 2,22,19
73,1,3:02.0,,Offensive rebound by Team,22,19
74,1,3:02.0,T. Evans enters the game for B. Hield,,22,19
75,1,3:02.0,,M. Richardson enters the game for B. McLemore,22,19
76,1,3:02.0,,D. Cousins makes free throw 2 of 2,22,20
77,1,2:48.0,Personal foul by A. Tolliver (drawn by A. Davis),,22,20
78,1,2:48.0,New Orleans full timeout,,22,20
79,1,2:48.0,,A. Afflalo enters the game for D. Collison,22,20
80,1,2:36.0,A. Davis misses 2-pt jump shot from 8 ft,,22,20
81,1,2:35.0,,Defensive rebound by D. Cousins,22,20
82,1,2:17.0,,M. Richardson misses 3-pt jump shot from 24 ft,22,20
83,1,2:16.0,Defensive rebound by D. Motiejūnas,,22,20
84,1,2:07.0,Shooting foul by A. Afflalo (drawn by J. Holiday),,22,20
85,1,2:07.0,J. Holiday makes free throw 1 of 2,,23,20
86,1,2:07.0,L. Galloway enters the game for S. Hill,,23,20
87,1,2:07.0,J. Holiday makes free throw 2 of 2,,24,20
88,1,1:51.0,,A. Tolliver misses 2-pt jump shot from 17 ft,24,20
89,1,1:50.0,Defensive rebound by D. Motiejūnas,,24,20
90,1,1:42.0,Shooting foul by A. Tolliver (drawn by A. Davis),,24,20
91,1,1:42.0,A. Davis makes free throw 1 of 2,,25,20
92,1,1:42.0,A. Davis makes free throw 2 of 2,,26,20
93,1,1:30.0,,A. Tolliver misses 2-pt hook shot from 5 ft,26,20
94,1,1:30.0,Defensive rebound by Team,,26,20
95,1,1:30.0,,Loose ball foul by D. Cousins (drawn by D. Motiejūnas),26,20
96,1,1:30.0,D. Motiejūnas makes free throw 1 of 2,,27,20
97,1,1:30.0,D. Motiejūnas misses free throw 2 of 2,,27,20
98,1,1:30.0,D. Cunningham enters the game for A. Davis,,27,20
99,1,1:29.0,,Defensive rebound by M. Barnes,27,20
100,1,1:07.0,,A. Tolliver misses 3-pt jump shot from 25 ft,27,20
101,1,1:06.0,Defensive rebound by D. Cunningham,,27,20
102,1,1:06.0,,Technical foul by D. Cousins,27,20
103,1,1:06.0,L. Galloway misses technical free throw,,27,20
104,1,1:06.0,Offensive rebound by Team,,27,20
105,1,1:06.0,,W. Cauley-Stein enters the game for D. Cousins,27,20
106,1,1:06.0,T. Frazier enters the game for J. Holiday,,27,20
107,1,0:50.0,D. Motiejūnas makes 2-pt hook shot from 11 ft (assist by L. Galloway),,29,20
108,1,0:32.0,,M. Barnes makes 3-pt jump shot from 24 ft (assist by W. Cauley-Stein),29,23
109,1,0:24.0,L. Galloway misses 2-pt jump shot from 20 ft,,29,23
110,1,0:22.0,,Defensive rebound by M. Richardson,29,23
111,1,0:00.0,,A. Afflalo misses 2-pt jump shot from 17 ft,29,23
112,1,0:00.0,,Offensive rebound by Team,29,23
113,2,11:38.0,D. Motiejūnas misses 3-pt jump shot from 25 ft,,29,23
114,2,11:37.0,,Defensive rebound by D. Collison,29,23
115,2,11:18.0,,Turnover by W. Cauley-Stein (bad pass; steal by T. Evans),29,23
116,2,11:12.0,L. Galloway misses 3-pt jump shot from 26 ft,,29,23
117,2,11:11.0,,Defensive rebound by A. Tolliver,29,23
118,2,11:02.0,,A. Tolliver misses 3-pt jump shot from 25 ft,29,23
119,2,11:01.0,Defensive rebound by D. Motiejūnas,,29,23
120,2,10:47.0,T. Evans misses 2-pt jump shot from 6 ft,,29,23
121,2,10:47.0,,Defensive rebound by Team,29,23
122,2,10:47.0,Loose ball foul by D. Motiejūnas (drawn by M. Barnes),,29,23
123,2,10:23.0,,W. Cauley-Stein misses 2-pt jump shot from 16 ft,29,23
124,2,10:22.0,Defensive rebound by D. Motiejūnas,,29,23
125,2,10:13.0,D. Cunningham misses 3-pt jump shot from 25 ft,,29,23
126,2,10:11.0,,Defensive rebound by A. Tolliver,29,23
127,2,10:02.0,,Shooting foul by T. Frazier (drawn by D. Collison),29,23
128,2,10:02.0,,D. Collison makes free throw 1 of 2,29,24
129,2,10:02.0,S. Hill enters the game for L. Galloway,,29,24
130,2,10:02.0,A. Davis enters the game for D. Cunningham,,29,24
131,2,10:02.0,,D. Collison makes free throw 2 of 2,29,25
132,2,9:51.0,A. Davis makes 2-pt layup from 5 ft (assist by T. Frazier),,31,25
133,2,9:51.0,Shooting foul by A. Tolliver (drawn by A. Davis),,31,25
134,2,9:51.0,A. Davis makes free throw 1 of 1,,32,25
135,2,9:38.0,,Personal foul by T. Frazier (drawn by A. Tolliver),32,25
136,2,9:31.0,,Turnover by D. Collison (bad pass; steal by T. Evans),32,25
137,2,9:29.0,Shooting foul by D. Collison (drawn by T. Evans),,32,25
138,2,9:29.0,T. Evans makes free throw 1 of 2,,33,25
139,2,9:29.0,T. Evans makes free throw 2 of 2,,34,25
140,2,9:09.0,,A. Tolliver makes 3-pt jump shot from 24 ft (assist by M. Barnes),34,28
141,2,8:57.0,A. Davis makes 2-pt jump shot from 22 ft (assist by T. Evans),,36,28
142,2,8:46.0,,M. Barnes misses 3-pt jump shot from 26 ft,36,28
143,2,8:45.0,Defensive rebound by A. Davis,,36,28
144,2,8:38.0,T. Evans misses 2-pt jump shot from 22 ft,,36,28
145,2,8:37.0,Offensive rebound by A. Davis,,36,28
146,2,8:37.0,A. Davis misses 2-pt layup from 1 ft,,36,28
147,2,8:36.0,,Defensive rebound by W. Cauley-Stein,36,28
148,2,8:31.0,,M. Richardson misses 2-pt jump shot from 12 ft,36,28
149,2,8:30.0,Defensive rebound by A. Davis,,36,28
150,2,8:23.0,Turnover by D. Motiejūnas (lost ball; steal by M. Richardson),,36,28
151,2,8:19.0,Violation by S. Hill (kicked ball),,36,28
152,2,8:19.0,Official timeout,,36,28
153,2,8:19.0,B. Hield enters the game for D. Motiejūnas,,36,28
154,2,8:19.0,D. Cunningham enters the game for T. Evans,,36,28
155,2,8:19.0,J. Holiday enters the game for T. Frazier,,36,28
156,2,8:19.0,,D. Cousins enters the game for A. Tolliver,36,28
157,2,8:02.0,,D. Collison misses 2-pt layup from 2 ft,36,28
158,2,8:02.0,Defensive rebound by Team,,36,28
159,2,7:46.0,S. Hill misses 3-pt jump shot from 23 ft,,36,28
160,2,7:45.0,,Defensive rebound by D. Cousins,36,28
161,2,7:28.0,,W. Cauley-Stein makes 2-pt hook shot from 8 ft (assist by D. Collison),36,30
162,2,7:16.0,Shooting foul by M. Barnes (drawn by A. Davis),,36,30
163,2,7:16.0,A. Davis makes free throw 1 of 2,,37,30
164,2,7:16.0,,B. McLemore enters the game for M. Richardson,37,30
165,2,7:16.0,A. Davis makes free throw 2 of 2,,38,30
166,2,7:07.0,,Personal foul by D. Cunningham (drawn by D. Cousins),38,30
167,2,6:58.0,,M. Barnes makes 2-pt layup from 3 ft,38,32
168,2,6:43.0,A. Davis makes 2-pt jump shot from 13 ft,,40,32
169,2,6:30.0,Offensive charge foul by D. Cousins (drawn by A. Davis),,40,32
170,2,6:30.0,,Turnover by D. Cousins (offensive foul),40,32
171,2,6:11.0,A. Davis misses 2-pt jump shot from 21 ft,,40,32
172,2,6:10.0,,Defensive rebound by D. Cousins,40,32
173,2,6:02.0,,Personal foul by B. Hield (drawn by D. Cousins),40,32
174,2,6:02.0,,D. Cousins misses free throw 1 of 2,40,32
175,2,6:02.0,,Offensive rebound by Team,40,32
176,2,6:02.0,,D. Cousins makes free throw 2 of 2,40,33
177,2,5:49.0,S. Hill makes 3-pt jump shot from 25 ft (assist by B. Hield),,43,33
178,2,5:30.0,,M. Barnes misses 3-pt jump shot from 25 ft,43,33
179,2,5:29.0,Defensive rebound by A. Davis,,43,33
180,2,5:23.0,Shooting foul by W. Cauley-Stein (drawn by A. Davis),,43,33
181,2,5:23.0,,Sacramento full timeout,43,33
182,2,5:23.0,A. Davis makes free throw 1 of 2,,44,33
183,2,5:23.0,A. Davis makes free throw 2 of 2,,45,33
184,2,5:05.0,,Personal foul by S. Hill (drawn by D. Cousins),45,33
185,2,5:05.0,,D. Cousins makes free throw 1 of 2,45,34
186,2,5:05.0,,D. Cousins makes free throw 2 of 2,45,35
187,2,4:49.0,B. Hield misses 3-pt jump shot from 23 ft,,45,35
188,2,4:48.0,,Defensive rebound by D. Cousins,45,35
189,2,4:27.0,,D. Collison makes 2-pt jump shot from 18 ft,45,37
190,2,4:11.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by B. Hield),,48,37
191,2,3:50.0,,D. Cousins misses 3-pt jump shot from 25 ft,48,37
192,2,3:48.0,Defensive rebound by Team,,48,37
193,2,3:27.0,A. Davis makes 2-pt hook shot from 6 ft,,50,37
194,2,3:15.0,,D. Collison makes 2-pt layup from 3 ft (assist by D. Cousins),50,39
195,2,3:07.0,J. Holiday misses 2-pt layup from 3 ft,,50,39
196,2,3:06.0,,Defensive rebound by M. Barnes,50,39
197,2,2:55.0,,Flagrant foul type 1 by B. Hield (drawn by D. Cousins),50,39
198,2,2:55.0,New Orleans full timeout,,50,39
199,2,2:55.0,,D. Cousins makes flagrant free throw 1 of 2,50,40
200,2,2:55.0,,D. Cousins makes flagrant free throw 2 of 2,50,41
201,2,2:55.0,,A. Afflalo enters the game for W. Cauley-Stein,50,41
202,2,2:55.0,D. Motiejūnas enters the game for D. Cunningham,,50,41
203,2,2:55.0,L. Galloway enters the game for B. Hield,,50,41
204,2,2:48.0,,Personal foul by L. Galloway (drawn by D. Cousins),50,41
205,2,2:48.0,,D. Cousins makes free throw 1 of 2,50,42
206,2,2:48.0,,D. Cousins makes free throw 2 of 2,50,43
207,2,2:35.0,A. Davis makes 2-pt jump shot from 21 ft,,52,43
208,2,2:15.0,,M. Barnes makes 2-pt layup from 2 ft (assist by B. McLemore),52,45
209,2,1:58.0,D. Motiejūnas misses 3-pt jump shot from 22 ft,,52,45
210,2,1:57.0,,Defensive rebound by M. Barnes,52,45
211,2,1:51.0,,A. Afflalo misses 3-pt jump shot from 25 ft,52,45
212,2,1:50.0,,Offensive rebound by M. Barnes,52,45
213,2,1:46.0,,D. Collison makes 3-pt jump shot from 25 ft (assist by M. Barnes),52,48
214,2,1:38.0,New Orleans full timeout,,52,48
215,2,1:29.0,J. Holiday misses 2-pt layup from 2 ft,,52,48
216,2,1:28.0,,Defensive rebound by D. Cousins,52,48
217,2,1:19.0,,M. Barnes makes 3-pt jump shot from 25 ft (assist by D. Collison),52,51
218,2,1:15.0,Turnover by A. Davis (bad pass; steal by D. Collison),,52,51
219,2,1:10.0,,D. Collison misses 2-pt layup from 2 ft,52,51
220,2,1:08.0,Defensive rebound by J. Holiday,,52,51
221,2,1:00.0,Turnover by A. Davis (lost ball; steal by D. Collison),,52,51
222,2,0:53.0,,B. McLemore misses 3-pt jump shot from 24 ft,52,51
223,2,0:52.0,,Offensive rebound by B. McLemore,52,51
224,2,0:48.0,,M. Barnes misses 3-pt jump shot from 25 ft,52,51
225,2,0:47.0,Defensive rebound by D. Motiejūnas,,52,51
226,2,0:47.0,Personal foul by B. McLemore (drawn by D. Motiejūnas),,52,51
227,2,0:47.0,D. Motiejūnas makes free throw 1 of 2,,53,51
228,2,0:47.0,D. Motiejūnas makes free throw 2 of 2,,54,51
229,2,0:43.0,,Turnover by D. Collison (lost ball; steal by J. Holiday),54,51
230,2,0:39.0,J. Holiday makes 2-pt dunk at rim (assist by A. Davis),,56,51
231,2,0:29.0,,D. Cousins misses 2-pt layup from 4 ft (block by D. Motiejūnas),56,51
232,2,0:27.0,Defensive rebound by S. Hill,,56,51
233,2,0:04.0,Turnover by J. Holiday (lost ball),,56,51
234,2,0:00.0,,D. Collison makes 2-pt jump shot from 17 ft,56,53
235,3,11:47.0,D. Cunningham misses 2-pt layup from 1 ft,,56,53
236,3,11:45.0,,Defensive rebound by D. Collison,56,53
237,3,11:26.0,,A. Afflalo makes 3-pt jump shot from 25 ft (assist by D. Collison),56,56
238,3,11:10.0,J. Holiday misses 3-pt jump shot from 25 ft,,56,56
239,3,11:09.0,,Defensive rebound by K. Koufos,56,56
240,3,11:00.0,,D. Collison misses 2-pt layup from 4 ft (block by A. Davis),56,56
241,3,10:57.0,,Offensive rebound by K. Koufos,56,56
242,3,10:53.0,,B. McLemore makes 3-pt jump shot from 26 ft (assist by K. Koufos),56,59
243,3,10:38.0,Turnover by J. Holiday (bad pass; steal by A. Afflalo),,56,59
244,3,10:27.0,,B. McLemore makes 3-pt jump shot from 25 ft (assist by D. Cousins),56,62
245,3,10:27.0,New Orleans full timeout,,56,62
246,3,10:22.0,Turnover by T. Frazier (lost ball),,56,62
247,3,10:08.0,,Turnover by D. Cousins (lost ball),56,62
248,3,9:54.0,J. Holiday misses 2-pt jump shot from 7 ft,,56,62
249,3,9:54.0,,Defensive rebound by Team,56,62
250,3,9:54.0,Loose ball foul by A. Davis (drawn by D. Cousins),,56,62
251,3,9:34.0,,K. Koufos misses 2-pt jump shot from 8 ft,56,62
252,3,9:33.0,,Offensive rebound by D. Cousins,56,62
253,3,9:32.0,,D. Cousins makes 2-pt layup from 3 ft,56,64
254,3,9:24.0,T. Frazier misses 2-pt layup from 2 ft,,56,64
255,3,9:23.0,,Defensive rebound by D. Cousins,56,64
256,3,9:11.0,,D. Collison misses 3-pt jump shot from 25 ft,56,64
257,3,9:10.0,Defensive rebound by J. Holiday,,56,64
258,3,9:04.0,A. Davis misses 2-pt jump shot from 19 ft,,56,64
259,3,9:03.0,,Defensive rebound by A. Afflalo,56,64
260,3,8:45.0,,A. Afflalo makes 2-pt jump shot from 14 ft (assist by D. Cousins),56,66
261,3,8:34.0,Shooting foul by K. Koufos (drawn by A. Davis),,56,66
262,3,8:34.0,A. Davis makes free throw 1 of 2,,57,66
263,3,8:34.0,A. Davis makes free throw 2 of 2,,58,66
264,3,8:24.0,,Offensive foul by K. Koufos (drawn by D. Cunningham),58,66
265,3,8:24.0,,Turnover by K. Koufos (offensive foul),58,66
266,3,8:14.0,Turnover by A. Davis (lost ball; steal by B. McLemore),,58,66
267,3,8:01.0,,Turnover by D. Cousins (offensive foul),58,66
268,3,8:01.0,,Offensive foul by D. Cousins (drawn by A. Davis),58,66
269,3,7:48.0,Turnover by A. Davis (traveling),,58,66
270,3,7:35.0,,Personal foul by S. Hill (drawn by A. Afflalo),58,66
271,3,7:20.0,,B. McLemore misses 3-pt jump shot from 25 ft,58,66
272,3,7:19.0,Defensive rebound by A. Davis,,58,66
273,3,7:07.0,Turnover by A. Davis (lost ball; steal by K. Koufos),,58,66
274,3,7:05.0,,Turnover by B. McLemore (lost ball; steal by A. Davis),58,66
275,3,7:02.0,A. Davis misses 2-pt layup from 2 ft (block by K. Koufos),,58,66
276,3,7:01.0,Offensive rebound by T. Frazier,,58,66
277,3,6:59.0,T. Frazier misses 2-pt layup from 2 ft,,58,66
278,3,6:57.0,,Defensive rebound by D. Cousins,58,66
279,3,6:55.0,,Personal foul by A. Davis (drawn by D. Cousins),58,66
280,3,6:43.0,,B. McLemore misses 2-pt jump shot from 17 ft,58,66
281,3,6:42.0,Defensive rebound by A. Davis,,58,66
282,3,6:36.0,J. Holiday makes 2-pt layup from 3 ft,,60,66
283,3,6:10.0,,D. Collison makes 2-pt jump shot from 16 ft,60,68
284,3,6:03.0,Personal foul by D. Collison (drawn by J. Holiday),,60,68
285,3,6:03.0,L. Galloway enters the game for T. Frazier,,60,68
286,3,5:55.0,J. Holiday makes 2-pt layup from 2 ft,,62,68
287,3,5:37.0,,Turnover by D. Cousins (lost ball; steal by J. Holiday),62,68
288,3,5:32.0,Turnover by A. Davis (lost ball; steal by D. Collison),,62,68
289,3,5:24.0,,D. Cousins misses 3-pt jump shot from 26 ft,62,68
290,3,5:22.0,Defensive rebound by J. Holiday,,62,68
291,3,5:07.0,A. Davis misses 2-pt jump shot from 8 ft,,62,68
292,3,5:06.0,,Defensive rebound by K. Koufos,62,68
293,3,5:00.0,,Sacramento full timeout,62,68
294,3,5:00.0,,M. Barnes enters the game for D. Collison,62,68
295,3,4:53.0,,Personal foul by S. Hill (drawn by M. Barnes),62,68
296,3,4:46.0,,Turnover by M. Barnes (bad pass),62,68
297,3,4:32.0,D. Cunningham makes 3-pt jump shot from 24 ft (assist by J. Holiday),,65,68
298,3,4:29.0,,Technical foul by M. Barnes,65,68
299,3,4:29.0,J. Holiday makes technical free throw,,66,68
300,3,4:29.0,D. Motiejūnas enters the game for S. Hill,,66,68
301,3,4:09.0,,D. Cousins misses 2-pt jump shot from 18 ft,66,68
302,3,4:08.0,Defensive rebound by D. Cunningham,,66,68
303,3,4:00.0,J. Holiday misses 2-pt jump shot from 19 ft,,66,68
304,3,3:59.0,Offensive rebound by J. Holiday,,66,68
305,3,3:56.0,A. Davis misses 2-pt jump shot from 21 ft,,66,68
306,3,3:54.0,Offensive rebound by D. Motiejūnas,,66,68
307,3,3:53.0,,A. Tolliver enters the game for K. Koufos,66,68
308,3,3:41.0,A. Davis makes 2-pt layup from 4 ft (assist by J. Holiday),,68,68
309,3,3:22.0,,D. Cousins makes 2-pt jump shot from 20 ft,68,70
310,3,3:13.0,Turnover by D. Motiejūnas (lost ball),,68,70
311,3,3:00.0,,A. Tolliver misses 3-pt jump shot from 24 ft,68,70
312,3,2:59.0,Defensive rebound by A. Davis,,68,70
313,3,2:42.0,D. Motiejūnas makes 2-pt hook shot from 8 ft (assist by D. Cunningham),,70,70
314,3,2:23.0,,M. Barnes misses 3-pt jump shot from 25 ft,70,70
315,3,2:22.0,Defensive rebound by D. Motiejūnas,,70,70
316,3,2:12.0,D. Motiejūnas misses 3-pt jump shot from 24 ft,,70,70
317,3,2:12.0,,Defensive rebound by D. Cousins,70,70
318,3,2:02.0,,D. Cousins makes 2-pt layup from 3 ft,70,72
319,3,1:48.0,J. Holiday misses 3-pt jump shot from 25 ft,,70,72
320,3,1:47.0,,Defensive rebound by M. Barnes,70,72
321,3,1:41.0,,A. Tolliver misses 3-pt jump shot from 23 ft,70,72
322,3,1:40.0,Defensive rebound by A. Davis,,70,72
323,3,1:17.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by D. Motiejūnas),,73,72
324,3,0:53.0,,B. McLemore makes 2-pt jump shot from 18 ft (assist by D. Cousins),73,74
325,3,0:43.0,Personal foul by B. McLemore (drawn by J. Holiday),,73,74
326,3,0:43.0,,W. Cauley-Stein enters the game for A. Afflalo,73,74
327,3,0:43.0,,M. Richardson enters the game for D. Cousins,73,74
328,3,0:43.0,,D. Collison enters the game for B. McLemore,73,74
329,3,0:43.0,T. Evans enters the game for J. Holiday,,73,74
330,3,0:31.0,A. Davis misses 2-pt jump shot from 7 ft,,73,74
331,3,0:30.0,,Defensive rebound by A. Tolliver,73,74
332,3,0:09.0,,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by D. Collison),73,76
333,3,0:01.0,Turnover by D. Motiejūnas (lost ball; steal by A. Tolliver),,73,76
334,4,11:48.0,,Turnover by A. Tolliver (lost ball),73,76
335,4,11:35.0,L. Galloway misses 2-pt jump shot from 21 ft,,73,76
336,4,11:34.0,,Defensive rebound by W. Cauley-Stein,73,76
337,4,11:18.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,73,76
338,4,11:17.0,Defensive rebound by S. Hill,,73,76
339,4,11:05.0,Turnover by S. Hill (bad pass; steal by A. Tolliver),,73,76
340,4,10:58.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by D. Collison),73,79
341,4,10:44.0,S. Hill misses 3-pt jump shot from 25 ft,,73,79
342,4,10:43.0,,Defensive rebound by W. Cauley-Stein,73,79
343,4,10:25.0,,M. Richardson misses 3-pt jump shot from 24 ft,73,79
344,4,10:23.0,Defensive rebound by D. Motiejūnas,,73,79
345,4,10:14.0,T. Evans makes 2-pt layup from 4 ft,,75,79
346,4,9:48.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by D. Collison),75,81
347,4,9:37.0,T. Evans misses 3-pt jump shot from 25 ft,,75,81
348,4,9:36.0,,Defensive rebound by W. Cauley-Stein,75,81
349,4,9:25.0,,W. Cauley-Stein misses 2-pt layup from 4 ft,75,81
350,4,9:24.0,Defensive rebound by A. Davis,,75,81
351,4,9:21.0,Shooting block foul by M. Richardson (drawn by T. Evans),,75,81
352,4,9:21.0,T. Evans makes free throw 1 of 2,,76,81
353,4,9:21.0,T. Evans misses free throw 2 of 2,,76,81
354,4,9:21.0,D. Cunningham enters the game for A. Davis,,76,81
355,4,9:21.0,J. Holiday enters the game for S. Hill,,76,81
356,4,9:19.0,,Defensive rebound by A. Tolliver,76,81
357,4,9:02.0,,M. Richardson makes 2-pt layup from 4 ft (assist by D. Collison),76,83
358,4,9:02.0,,Shooting foul by L. Galloway (drawn by M. Richardson),76,83
359,4,9:02.0,,M. Richardson makes free throw 1 of 1,76,84
360,4,8:46.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by D. Cunningham),,79,84
361,4,8:21.0,,D. Collison misses 2-pt layup from 3 ft,79,84
362,4,8:20.0,Defensive rebound by T. Evans,,79,84
363,4,8:11.0,T. Evans makes 2-pt layup from 3 ft,,81,84
364,4,7:52.0,,Shooting foul by D. Cunningham (drawn by W. Cauley-Stein),81,84
365,4,7:52.0,Official timeout,,81,84
366,4,7:52.0,,W. Cauley-Stein makes free throw 1 of 2,81,85
367,4,7:52.0,,A. Afflalo enters the game for M. Richardson,81,84
368,4,7:52.0,,W. Cauley-Stein makes free throw 2 of 2,81,86
369,4,7:37.0,L. Galloway misses 3-pt jump shot from 24 ft,,81,86
370,4,7:35.0,,Defensive rebound by Team,81,86
371,4,7:20.0,,D. Collison misses 2-pt jump shot from 21 ft,81,86
372,4,7:19.0,Defensive rebound by T. Evans,,81,86
373,4,7:13.0,,Offensive charge foul by T. Evans (drawn by A. Tolliver),81,86
374,4,7:13.0,Turnover by T. Evans (offensive foul),,81,86
375,4,6:50.0,,A. Tolliver makes 3-pt jump shot from 26 ft (assist by A. Afflalo),81,89
376,4,6:28.0,T. Evans misses 2-pt layup from 3 ft,,81,89
377,4,6:27.0,,Defensive rebound by A. Tolliver,81,89
378,4,6:21.0,,A. Afflalo misses 2-pt jump shot from 14 ft,81,89
379,4,6:20.0,Defensive rebound by T. Evans,,81,89
