,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PORTLAND_ACTION,NEW ORLEANS_SCORE,PORTLAND_SCORE
93,1,2:14.0,,E. Turner misses 3-pt jump shot from 23 ft,25,27
94,1,2:14.0,Defensive rebound by A. Davis,,25,27
95,1,2:11.0,Shooting foul by A. Crabbe (drawn by J. Holiday),,25,27
96,1,2:11.0,J. Holiday makes free throw 1 of 2,,26,27
97,1,2:11.0,L. Galloway enters the game for T. Frazier,,26,27
98,1,2:11.0,J. Holiday makes free throw 2 of 2,,27,27
99,1,2:00.0,,D. Lillard misses 3-pt jump shot from 25 ft,27,27
100,1,1:59.0,,Offensive rebound by E. Davis,27,27
101,1,1:56.0,,E. Davis misses 2-pt layup from 2 ft,27,27
102,1,1:56.0,,Offensive rebound by M. Harkless,27,27
103,1,1:45.0,,M. Harkless makes 2-pt layup from 2 ft,27,29
104,1,1:27.0,A. Davis makes 2-pt jump shot from 17 ft,,29,29
105,1,1:11.0,,Turnover by A. Crabbe (bad pass),29,29
106,1,1:00.0,T. Jones makes 2-pt layup at rim (assist by J. Holiday),,31,29
107,1,0:41.0,,Shooting foul by J. Holiday (drawn by M. Harkless),31,29
108,1,0:41.0,,M. Harkless misses free throw 1 of 2,31,29
109,1,0:41.0,,Offensive rebound by Team,31,29
110,1,0:41.0,,M. Harkless makes free throw 2 of 2,31,30
111,1,0:24.0,B. Hield makes 3-pt jump shot from 24 ft (assist by A. Davis),,34,30
112,1,0:01.0,,D. Lillard misses 2-pt layup from 2 ft,34,30
113,1,0:01.0,,Offensive rebound by E. Davis,34,30
114,1,0:01.0,,E. Davis makes 2-pt layup from 1 ft,34,32
115,2,11:55.0,,Technical foul by Team,34,32
116,2,11:55.0,B. Hield makes technical free throw,,35,32
117,2,11:46.0,,N. Vonleh misses 2-pt hook shot from 1 ft,35,32
118,2,11:44.0,Defensive rebound by S. Hill,,35,32
119,2,11:35.0,J. Holiday misses 2-pt jump shot from 7 ft,,35,32
120,2,11:34.0,,Defensive rebound by N. Vonleh,35,32
121,2,11:23.0,,M. Leonard misses 2-pt jump shot from 16 ft,35,32
122,2,11:22.0,Defensive rebound by B. Hield,,35,32
123,2,11:09.0,J. Holiday makes 3-pt jump shot from 24 ft (assist by T. Jones),,38,32
124,2,10:55.0,,E. Turner misses 2-pt layup from 1 ft,38,32
125,2,10:55.0,Defensive rebound by S. Hill,,38,32
126,2,10:41.0,Shooting foul by A. Crabbe (drawn by T. Jones),,38,32
127,2,10:41.0,T. Jones misses free throw 1 of 2,,38,32
128,2,10:41.0,Offensive rebound by Team,,38,32
129,2,10:41.0,T. Jones makes free throw 2 of 2,,39,32
130,2,10:23.0,,A. Crabbe misses 2-pt jump shot from 6 ft,39,32
131,2,10:23.0,Defensive rebound by Team,,39,32
132,2,10:06.0,B. Hield makes 2-pt layup from 3 ft,,41,32
133,2,10:06.0,,Portland full timeout,41,32
134,2,9:51.0,,M. Leonard misses 3-pt jump shot from 24 ft,41,32
135,2,9:49.0,,Offensive rebound by E. Turner,41,32
136,2,9:49.0,,E. Turner makes 2-pt layup at rim,41,34
137,2,9:36.0,T. Jones misses 2-pt jump shot from 7 ft,,41,34
138,2,9:35.0,,Defensive rebound by E. Turner,41,34
139,2,9:26.0,,N. Vonleh misses 2-pt hook shot from 7 ft,41,34
140,2,9:25.0,Defensive rebound by T. Jones,,41,34
141,2,9:19.0,B. Hield misses 3-pt jump shot from 25 ft,,41,34
142,2,9:19.0,,Defensive rebound by M. Leonard,41,34
143,2,9:09.0,,E. Turner misses 2-pt jump shot from 14 ft,41,34
144,2,9:09.0,Defensive rebound by S. Hill,,41,34
145,2,9:03.0,Turnover by J. Holiday (bad pass; steal by C. McCollum),,41,34
146,2,8:54.0,,C. McCollum misses 2-pt layup from 1 ft (block by B. Hield),41,34
147,2,8:54.0,,Offensive rebound by Team,41,34
148,2,8:46.0,,A. Crabbe makes 2-pt jump shot from 17 ft (assist by E. Turner),41,36
149,2,8:37.0,J. Holiday makes 2-pt dunk at rim,,43,36
150,2,8:22.0,,E. Turner misses 3-pt jump shot from 23 ft,43,36
151,2,8:21.0,Defensive rebound by T. Jones,,43,36
152,2,8:17.0,Turnover by L. Galloway (lost ball),,43,36
153,2,8:05.0,,C. McCollum makes 2-pt jump shot from 16 ft,43,38
154,2,8:05.0,,Violation by Team (jump ball),43,38
155,2,7:44.0,J. Holiday misses 2-pt jump shot from 18 ft,,43,38
156,2,7:43.0,,Defensive rebound by E. Turner,43,38
157,2,7:38.0,,J. Layman enters the game for N. Vonleh,43,38
158,2,7:38.0,A. Davis enters the game for S. Hill,,43,38
159,2,7:38.0,,M. Plumlee enters the game for A. Crabbe,43,38
160,2,7:38.0,E. Moore enters the game for B. Hield,,43,38
161,2,7:23.0,,E. Turner makes 2-pt jump shot from 10 ft,43,40
162,2,7:12.0,T. Jones misses 2-pt jump shot from 8 ft,,43,40
163,2,7:12.0,,Defensive rebound by M. Plumlee,43,40
164,2,6:55.0,,Personal foul by J. Holiday (drawn by E. Turner),43,40
165,2,6:55.0,Ö. Aşık enters the game for T. Jones,,43,40
166,2,6:55.0,T. Frazier enters the game for J. Holiday,,43,40
167,2,6:44.0,,C. McCollum makes 3-pt jump shot from 24 ft,43,43
168,2,6:30.0,Turnover by T. Frazier (bad pass; steal by J. Layman),,43,43
169,2,6:25.0,,J. Layman makes 2-pt layup from 1 ft,43,45
170,2,6:13.0,E. Moore misses 2-pt jump shot from 3 ft (block by M. Leonard),,43,45
171,2,6:12.0,,Defensive rebound by M. Leonard,43,45
172,2,6:06.0,,C. McCollum makes 2-pt jump shot from 8 ft,43,47
173,2,5:58.0,New Orleans full timeout,,43,47
174,2,5:55.0,Shooting foul by M. Plumlee (drawn by A. Davis),,43,47
175,2,5:55.0,A. Davis makes free throw 1 of 2,,44,47
176,2,5:55.0,A. Davis makes free throw 2 of 2,,45,47
177,2,5:44.0,,Shooting foul by E. Moore (drawn by C. McCollum),45,47
178,2,5:44.0,,C. McCollum makes free throw 1 of 2,45,48
179,2,5:44.0,,C. McCollum makes free throw 2 of 2,45,49
180,2,5:27.0,Ö. Aşık makes 2-pt layup from 2 ft (assist by E. Moore),,47,49
181,2,5:13.0,,M. Leonard makes 2-pt dunk at rim (assist by M. Plumlee),47,51
182,2,4:49.0,T. Frazier makes 3-pt jump shot from 25 ft (assist by E. Moore),,50,51
183,2,4:33.0,,C. McCollum misses 3-pt jump shot from 24 ft,50,51
184,2,4:32.0,,Offensive rebound by M. Leonard,50,51
185,2,4:32.0,,Personal foul by E. Moore (drawn by M. Leonard),50,51
186,2,4:32.0,,D. Lillard enters the game for E. Turner,50,51
187,2,4:25.0,,M. Leonard makes 3-pt jump shot from 23 ft (assist by C. McCollum),50,54
188,2,4:16.0,Shooting foul by M. Plumlee (drawn by A. Davis),,50,54
189,2,4:16.0,A. Davis makes free throw 1 of 2,,51,54
190,2,4:16.0,J. Holiday enters the game for E. Moore,,51,54
191,2,4:16.0,A. Davis makes free throw 2 of 2,,52,54
192,2,4:00.0,,D. Lillard makes 3-pt jump shot from 27 ft (assist by M. Leonard),52,57
193,2,3:49.0,Shooting block foul by M. Leonard (drawn by A. Davis),,52,57
194,2,3:49.0,A. Davis makes free throw 1 of 2,,53,57
195,2,3:49.0,A. Davis misses free throw 2 of 2,,53,57
196,2,3:49.0,,M. Harkless enters the game for J. Layman,53,57
197,2,3:48.0,,Defensive rebound by M. Plumlee,53,57
198,2,3:40.0,,M. Plumlee makes 2-pt dunk at rim (assist by D. Lillard),53,59
199,2,3:40.0,,Shooting foul by Ö. Aşık (drawn by M. Plumlee),53,59
200,2,3:40.0,T. Jones enters the game for Ö. Aşık,,53,59
201,2,3:40.0,B. Hield enters the game for L. Galloway,,53,59
202,2,3:40.0,,M. Plumlee makes free throw 1 of 1,53,60
203,2,3:24.0,Turnover by J. Holiday (traveling),,53,60
204,2,3:20.0,,Personal foul by B. Hield (drawn by M. Harkless),53,60
205,2,3:20.0,,M. Harkless makes free throw 1 of 2,53,61
206,2,3:20.0,,M. Harkless misses free throw 2 of 2,53,61
207,2,3:18.0,,Offensive rebound by M. Plumlee,53,61
208,2,3:12.0,,C. McCollum misses 3-pt jump shot from 24 ft,53,61
209,2,3:11.0,Defensive rebound by J. Holiday,,53,61
210,2,2:55.0,Turnover by T. Frazier (traveling),,53,61
211,2,2:55.0,Official timeout,,53,61
212,2,2:39.0,,D. Lillard misses 2-pt jump shot from 21 ft,53,61
213,2,2:38.0,Defensive rebound by A. Davis,,53,61
214,2,2:21.0,A. Davis makes 2-pt layup from 1 ft,,55,61
215,2,2:02.0,,M. Plumlee misses 2-pt jump shot from 4 ft (block by A. Davis),55,61
216,2,2:02.0,,Offensive rebound by Team,55,61
217,2,1:57.0,,M. Leonard makes 2-pt hook shot from 2 ft (assist by M. Plumlee),55,63
218,2,1:40.0,A. Davis makes 2-pt jump shot from 20 ft (assist by J. Holiday),,57,63
219,2,1:25.0,,M. Leonard misses 3-pt jump shot from 25 ft,57,63
220,2,1:24.0,Defensive rebound by A. Davis,,57,63
221,2,1:13.0,J. Holiday misses 3-pt jump shot from 25 ft,,57,63
222,2,1:11.0,,Defensive rebound by M. Leonard,57,63
223,2,1:00.0,,D. Lillard makes 2-pt jump shot from 13 ft,57,65
224,2,0:44.0,B. Hield misses 2-pt jump shot from 12 ft,,57,65
225,2,0:43.0,,Defensive rebound by M. Leonard,57,65
226,2,0:34.0,,Personal foul by J. Holiday (drawn by M. Plumlee),57,65
227,2,0:34.0,,M. Plumlee makes free throw 1 of 2,57,66
228,2,0:34.0,,M. Plumlee misses free throw 2 of 2,57,66
229,2,0:34.0,Defensive rebound by A. Davis,,57,66
230,2,0:34.0,S. Hill enters the game for J. Holiday,,57,66
231,2,0:34.0,,E. Turner enters the game for C. McCollum,57,66
232,2,0:14.0,A. Davis misses 2-pt layup from 2 ft,,57,66
233,2,0:13.0,,Defensive rebound by M. Harkless,57,66
234,2,0:01.0,,D. Lillard misses 2-pt layup at rim (block by S. Hill),57,66
235,2,0:01.0,,Offensive rebound by Team,57,66
236,2,0:01.0,,Portland full timeout,57,66
237,2,0:01.0,,C. McCollum enters the game for M. Harkless,57,66
238,2,0:01.0,,A. Crabbe enters the game for E. Turner,57,66
239,3,11:45.0,,M. Harkless makes 2-pt layup from 1 ft,57,68
240,3,11:45.0,,M. Harkless misses 2-pt layup from 1 ft,57,68
241,3,11:45.0,,Offensive rebound by M. Harkless,57,68
242,3,11:17.0,A. Davis misses 2-pt jump shot from 17 ft,,57,68
243,3,11:16.0,,Defensive rebound by M. Plumlee,57,68
244,3,11:06.0,,M. Harkless makes 3-pt jump shot from 24 ft (assist by D. Lillard),57,71
245,3,10:51.0,E. Moore misses 2-pt layup from 2 ft (block by C. McCollum),,57,71
246,3,10:51.0,Offensive rebound by Team,,57,71
247,3,10:47.0,Turnover by T. Frazier (bad pass; steal by E. Davis),,57,71
248,3,10:36.0,,C. McCollum makes 3-pt jump shot from 25 ft (assist by M. Plumlee),57,74
249,3,10:35.0,New Orleans full timeout,,57,74
250,3,10:22.0,T. Frazier misses 3-pt jump shot from 26 ft,,57,74
251,3,10:21.0,,Defensive rebound by M. Harkless,57,74
252,3,10:11.0,,Personal foul by T. Frazier (drawn by C. McCollum),57,74
253,3,10:08.0,,D. Lillard misses 3-pt jump shot from 27 ft,57,74
254,3,10:07.0,Defensive rebound by Team,,57,74
255,3,10:00.0,Personal foul by M. Harkless (drawn by T. Frazier),,57,74
256,3,9:54.0,A. Davis misses 2-pt jump shot from 22 ft,,57,74
257,3,9:53.0,,Defensive rebound by M. Plumlee,57,74
258,3,9:43.0,,Turnover by M. Plumlee (bad pass),57,74
259,3,9:32.0,S. Hill makes 2-pt dunk at rim (assist by T. Frazier),,59,74
260,3,9:12.0,,M. Plumlee misses 2-pt jump shot from 18 ft,59,74
261,3,9:10.0,Defensive rebound by A. Davis,,59,74
262,3,9:06.0,Shooting block foul by D. Lillard (drawn by E. Moore),,59,74
263,3,9:06.0,E. Moore misses free throw 1 of 2,,59,74
264,3,9:06.0,Offensive rebound by Team,,59,74
265,3,9:06.0,E. Moore misses free throw 2 of 2,,59,74
266,3,9:05.0,,Defensive rebound by D. Lillard,59,74
267,3,8:59.0,,Shooting foul by E. Moore (drawn by D. Lillard),59,74
268,3,8:59.0,,D. Lillard makes free throw 1 of 2,59,75
269,3,8:59.0,,D. Lillard makes free throw 2 of 2,59,76
270,3,8:51.0,,Violation by M. Harkless (def goaltending),59,76
271,3,8:51.0,T. Frazier makes 2-pt layup from 2 ft,,61,76
272,3,8:38.0,,M. Plumlee misses 2-pt jump shot from 4 ft,61,76
273,3,8:38.0,Defensive rebound by A. Davis,,61,76
274,3,8:27.0,T. Frazier misses 2-pt layup from 2 ft,,61,76
275,3,8:26.0,,Defensive rebound by M. Plumlee,61,76
276,3,8:19.0,,Turnover by M. Harkless (traveling),61,76
277,3,8:10.0,E. Moore makes 3-pt jump shot from 25 ft (assist by T. Frazier),,64,76
278,3,7:55.0,,M. Harkless misses 3-pt jump shot from 23 ft,64,76
279,3,7:54.0,Defensive rebound by E. Moore,,64,76
280,3,7:45.0,A. Davis misses 2-pt jump shot from 9 ft,,64,76
281,3,7:45.0,,Defensive rebound by M. Plumlee,64,76
282,3,7:39.0,,M. Harkless makes 2-pt layup from 1 ft (assist by M. Plumlee),64,78
283,3,7:25.0,T. Frazier misses 3-pt jump shot from 23 ft,,64,78
284,3,7:23.0,,Defensive rebound by M. Harkless,64,78
285,3,7:11.0,,Offensive foul by M. Harkless (drawn by T. Frazier),64,78
286,3,7:11.0,,Turnover by M. Harkless (offensive foul),64,78
287,3,6:58.0,E. Moore makes 3-pt jump shot from 25 ft (assist by A. Davis),,67,78
288,3,6:43.0,,D. Lillard makes 2-pt layup at rim,67,80
289,3,6:34.0,A. Davis makes 3-pt jump shot from 23 ft (assist by T. Frazier),,70,80
290,3,6:34.0,,Portland full timeout,70,80
291,3,6:14.0,,E. Davis makes 2-pt layup from 3 ft (assist by M. Plumlee),70,82
292,3,6:02.0,T. Frazier misses 2-pt jump shot from 19 ft,,70,82
293,3,6:02.0,,Defensive rebound by M. Harkless,70,82
294,3,5:54.0,,D. Lillard misses 3-pt jump shot from 24 ft,70,82
295,3,5:52.0,Defensive rebound by Ö. Aşık,,70,82
296,3,5:45.0,E. Moore misses 2-pt jump shot from 3 ft (block by D. Lillard),,70,82
297,3,5:45.0,,Defensive rebound by Team,70,82
298,3,5:38.0,,C. McCollum makes 2-pt layup from 2 ft (assist by D. Lillard),70,84
299,3,5:22.0,A. Davis makes 3-pt jump shot from 25 ft (assist by T. Frazier),,73,84
300,3,4:58.0,,C. McCollum misses 2-pt jump shot from 22 ft,73,84
301,3,4:57.0,Defensive rebound by A. Davis,,73,84
302,3,4:50.0,T. Frazier misses 2-pt jump shot from 6 ft,,73,84
303,3,4:49.0,,Defensive rebound by D. Lillard,73,84
304,3,4:45.0,,Turnover by D. Lillard (lost ball),73,84
305,3,4:45.0,,E. Turner enters the game for M. Harkless,73,84
306,3,4:45.0,T. Jones enters the game for Ö. Aşık,,73,84
307,3,4:35.0,E. Moore makes 3-pt jump shot from 25 ft,,76,84
308,3,4:17.0,,C. McCollum misses 2-pt jump shot from 8 ft (block by A. Davis),76,84
309,3,4:17.0,,Offensive rebound by Team,76,84
310,3,4:17.0,,M. Leonard enters the game for M. Plumlee,76,84
311,3,4:12.0,,D. Lillard makes 2-pt jump shot from 14 ft (assist by M. Leonard),76,86
312,3,4:07.0,,Offensive charge foul by E. Moore (drawn by D. Lillard),76,86
313,3,4:07.0,Turnover by E. Moore (offensive foul),,76,86
314,3,4:07.0,J. Holiday enters the game for E. Moore,,76,86
315,3,4:07.0,Violation by Team (jump ball),,76,86
316,3,3:49.0,,M. Leonard misses 2-pt jump shot from 17 ft,76,86
317,3,3:48.0,Defensive rebound by A. Davis,,76,86
318,3,3:35.0,A. Davis misses 3-pt jump shot from 25 ft,,76,86
319,3,3:34.0,,Defensive rebound by D. Lillard,76,86
320,3,3:18.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by E. Turner),76,89
321,3,2:58.0,T. Jones misses 3-pt jump shot from 22 ft,,76,89
322,3,2:57.0,Offensive rebound by S. Hill,,76,89
323,3,2:53.0,Shooting block foul by E. Davis (drawn by A. Davis),,76,89
324,3,2:53.0,A. Davis makes free throw 1 of 2,,77,89
325,3,2:53.0,,A. Crabbe enters the game for C. McCollum,77,89
326,3,2:53.0,A. Davis makes free throw 2 of 2,,78,89
327,3,2:33.0,,A. Crabbe misses 3-pt jump shot from 25 ft,78,89
328,3,2:32.0,Defensive rebound by T. Frazier,,78,89
329,3,2:14.0,S. Hill misses 2-pt layup from 2 ft (block by E. Davis),,78,89
330,3,2:14.0,,Defensive rebound by E. Turner,78,89
331,3,2:07.0,,M. Leonard makes 2-pt layup from 2 ft (assist by E. Turner),78,91
332,3,1:55.0,T. Jones misses 2-pt jump shot from 5 ft (block by A. Crabbe),,78,91
333,3,1:51.0,,Defensive rebound by E. Davis,78,91
334,3,1:48.0,,D. Lillard makes 3-pt jump shot from 25 ft,78,94
335,3,1:32.0,J. Holiday makes 3-pt jump shot from 26 ft (assist by T. Frazier),,81,94
336,3,1:07.0,,D. Lillard makes 3-pt jump shot from 25 ft (assist by E. Turner),81,97
337,3,0:52.0,A. Davis makes 2-pt jump shot from 7 ft,,83,97
338,3,0:36.0,,D. Lillard misses 3-pt jump shot from 34 ft,83,97
339,3,0:34.0,Defensive rebound by Team,,83,97
340,3,0:30.0,J. Holiday misses 3-pt jump shot from 30 ft,,83,97
341,3,0:30.0,,Defensive rebound by M. Leonard,83,97
342,3,0:14.0,,E. Turner makes 3-pt jump shot from 23 ft (assist by D. Lillard),83,100
343,3,0:02.0,T. Frazier misses 2-pt layup from 1 ft,,83,100
344,3,0:01.0,,Defensive rebound by M. Leonard,83,100
345,4,11:42.0,T. Jones makes 3-pt jump shot from 25 ft (assist by J. Holiday),,86,100
346,4,11:22.0,,E. Turner misses 2-pt jump shot from 11 ft,86,100
347,4,11:20.0,Defensive rebound by J. Holiday,,86,100
348,4,11:09.0,A. Davis makes 2-pt layup from 1 ft,,88,100
349,4,10:48.0,,A. Crabbe makes 2-pt layup from 2 ft (assist by M. Plumlee),88,102
350,4,10:35.0,Turnover by J. Holiday (bad pass),,88,102
351,4,10:13.0,,M. Plumlee misses 2-pt jump shot from 5 ft (block by A. Davis),88,102
352,4,10:12.0,Defensive rebound by J. Holiday,,88,102
353,4,10:04.0,A. Brown misses 3-pt jump shot from 25 ft,,88,102
354,4,10:02.0,,Defensive rebound by M. Plumlee,88,102
355,4,9:47.0,,E. Turner misses 3-pt jump shot from 24 ft,88,102
356,4,9:47.0,Defensive rebound by Team,,88,102
357,4,9:47.0,,Loose ball foul by M. Leonard (drawn by A. Davis),88,102
358,4,9:47.0,,C. McCollum enters the game for D. Lillard,88,102
359,4,9:34.0,Shooting foul by M. Leonard (drawn by A. Davis),,88,102
360,4,9:34.0,A. Davis misses free throw 1 of 2,,88,102
361,4,9:34.0,Offensive rebound by Team,,88,102
362,4,9:34.0,A. Davis makes free throw 2 of 2,,89,102
363,4,9:18.0,,Turnover by C. McCollum (bad pass; steal by L. Galloway),89,102
364,4,9:06.0,A. Davis makes 2-pt hook shot from 6 ft (assist by T. Jones),,91,102
365,4,9:06.0,Shooting foul by M. Leonard (drawn by A. Davis),,91,102
366,4,9:06.0,A. Davis makes free throw 1 of 1,,92,102
367,4,8:51.0,,C. McCollum misses 3-pt jump shot from 23 ft (block by J. Holiday),92,102
368,4,8:50.0,Defensive rebound by A. Davis,,92,102
369,4,8:44.0,Turnover by J. Holiday (bad pass; steal by C. McCollum),,92,102
370,4,8:39.0,,C. McCollum misses 2-pt layup from 2 ft,92,102
371,4,8:39.0,Defensive rebound by Team,,92,102
372,4,8:39.0,Official timeout,,92,102
373,4,8:20.0,L. Galloway misses 2-pt jump shot from 8 ft,,92,102
374,4,8:16.0,,Defensive rebound by M. Plumlee,92,102
375,4,8:09.0,,M. Leonard misses 3-pt jump shot from 24 ft,92,102
376,4,8:09.0,Defensive rebound by A. Brown,,92,102
377,4,7:58.0,T. Jones misses 2-pt jump shot from 5 ft,,92,102
378,4,7:57.0,,Defensive rebound by M. Leonard,92,102
379,4,7:46.0,,Turnover by A. Crabbe (lost ball),92,102
380,4,7:46.0,,Loose ball foul by A. Crabbe (drawn by A. Davis),92,102
381,4,7:28.0,J. Holiday makes 2-pt jump shot from 18 ft,,94,102
382,4,7:13.0,,C. McCollum misses 2-pt jump shot from 8 ft,94,102
383,4,7:13.0,Defensive rebound by A. Davis,,94,102
384,4,7:01.0,A. Davis misses 3-pt jump shot from 25 ft,,94,102
385,4,7:01.0,,Defensive rebound by M. Leonard,94,102
386,4,6:49.0,,M. Leonard makes 3-pt jump shot from 25 ft (assist by C. McCollum),94,105
