,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,MILWAUKEE_ACTION,WASHINGTON_SCORE,MILWAUKEE_SCORE
380,4,3:23.0,,M. Brogdon makes 3-pt jump shot from 24 ft (assist by M. Plumlee),88,119
381,4,3:08.0,T. Burke misses 3-pt jump shot from 28 ft,,88,119
382,4,3:06.0,Offensive rebound by A. Nicholson,,88,119
383,4,2:57.0,D. Ochefu misses 2-pt jump shot from 7 ft,,88,119
384,4,2:56.0,,Defensive rebound by T. Maker,88,119
385,4,2:43.0,,Turnover by M. Plumlee (lost ball),88,119
386,4,2:43.0,Washington full timeout,,88,119
387,4,2:25.0,T. Burke makes 2-pt jump shot from 13 ft (assist by S. Mac),,90,119
388,4,1:58.0,,S. Novak misses 3-pt jump shot from 27 ft,90,119
389,4,1:58.0,,Offensive rebound by Team,90,119
390,4,1:58.0,Loose ball foul by A. Nicholson (drawn by M. Plumlee),,90,119
391,4,1:58.0,,M. Plumlee makes free throw 1 of 2,90,120
392,4,1:58.0,,M. Plumlee makes free throw 2 of 2,90,121
393,4,1:45.0,T. Satoranský makes 2-pt layup from 2 ft (assist by S. Mac),,92,121
394,4,1:21.0,,M. Brogdon makes 2-pt layup from 1 ft,92,123
395,4,1:01.0,D. Ochefu makes 2-pt layup at rim (assist by A. Nicholson),,94,123
396,4,0:44.0,,Offensive foul by T. Maker (drawn by T. Burke),94,123
397,4,0:44.0,,Turnover by T. Maker (offensive foul),94,123
398,4,0:22.0,Shooting foul by M. Plumlee (drawn by S. Mac),,94,123
399,4,0:22.0,S. Mac makes free throw 1 of 2,,95,123
400,4,0:22.0,S. Mac makes free throw 2 of 2,,96,123
