,QUARTER,TIME_REMAINING,DENVER_ACTION,BOSTON_ACTION,DENVER_SCORE,BOSTON_SCORE
81,1,3:51.0,D. Gallinari makes 2-pt jump shot from 21 ft (assist by W. Chandler),,25,12
82,1,3:38.0,,Shooting foul by J. Nelson (drawn by I. Thomas),25,12
83,1,3:38.0,,I. Thomas makes free throw 1 of 2,25,13
84,1,3:38.0,K. Faried enters the game for J. Nurkić,,25,13
85,1,3:38.0,,I. Thomas makes free throw 2 of 2,25,14
86,1,3:24.0,Shooting foul by J. Jerebko (drawn by E. Mudiay),,25,14
87,1,3:24.0,E. Mudiay makes free throw 1 of 2,,26,14
88,1,3:24.0,E. Mudiay makes free throw 2 of 2,,27,14
89,1,3:13.0,,I. Thomas makes 2-pt jump shot from 11 ft (assist by A. Johnson),27,16
90,1,2:57.0,E. Mudiay makes 2-pt jump shot from 20 ft (assist by D. Gallinari),,29,16
91,1,2:46.0,,Turnover by I. Thomas (bad pass; steal by J. Nelson),29,16
92,1,2:35.0,E. Mudiay makes 3-pt jump shot from 27 ft (assist by D. Gallinari),,32,16
93,1,2:28.0,,M. Smart makes 2-pt layup at rim (assist by I. Thomas),32,18
94,1,2:14.0,E. Mudiay makes 3-pt jump shot from 26 ft,,35,18
95,1,2:00.0,,T. Rozier misses 3-pt jump shot from 23 ft,35,18
96,1,1:59.0,Defensive rebound by W. Chandler,,35,18
97,1,1:47.0,E. Mudiay makes 3-pt jump shot from 27 ft (assist by K. Faried),,38,18
98,1,1:45.0,,Boston full timeout,38,18
99,1,1:45.0,Denver full timeout,,38,18
100,1,1:45.0,,A. Bradley enters the game for A. Johnson,38,18
101,1,1:45.0,,G. Green enters the game for I. Thomas,38,18
102,1,1:45.0,,J. Mickey enters the game for T. Rozier,38,18
103,1,1:31.0,,M. Smart makes 2-pt jump shot from 8 ft (assist by A. Bradley),38,20
104,1,1:09.0,E. Mudiay makes 2-pt jump shot from 13 ft (assist by W. Chandler),,40,20
105,1,0:58.0,,M. Smart makes 2-pt jump shot from 19 ft,40,22
106,1,0:46.0,Turnover by K. Faried (bad pass; steal by J. Jerebko),,40,22
107,1,0:45.0,,Personal foul by W. Chandler (drawn by A. Bradley),40,22
108,1,0:45.0,,A. Bradley misses free throw 1 of 2,40,22
109,1,0:45.0,,Offensive rebound by Team,40,22
110,1,0:45.0,,A. Bradley makes free throw 2 of 2,40,23
111,1,0:36.0,J. Nelson makes 2-pt jump shot from 21 ft,,42,23
112,1,0:30.0,,A. Bradley misses 3-pt jump shot from 27 ft,42,23
113,1,0:29.0,,Offensive rebound by Team,42,23
114,1,0:24.0,,M. Smart misses 3-pt jump shot from 27 ft,42,23
115,1,0:23.0,Defensive rebound by J. Nelson,,42,23
116,1,0:02.0,J. Nelson misses 3-pt jump shot from 26 ft,,42,23
117,1,0:00.0,,Defensive rebound by G. Green,42,23
118,2,11:48.0,,G. Green makes 3-pt jump shot from 27 ft (assist by J. Brown),42,26
119,2,11:23.0,W. Chandler makes 2-pt hook shot from 3 ft,,44,26
120,2,11:13.0,,J. Mickey makes 2-pt dunk at rim (assist by G. Green),44,28
121,2,11:02.0,Def 3 sec tech foul by J. Mickey,,44,28
122,2,11:02.0,J. Murray makes technical free throw,,45,28
123,2,10:53.0,W. Chandler makes 2-pt layup from 1 ft,,47,28
124,2,10:53.0,Shooting foul by J. Mickey (drawn by W. Chandler),,47,28
125,2,10:53.0,W. Chandler makes free throw 1 of 1,,48,28
126,2,10:40.0,,J. Mickey makes 2-pt dunk at rim (assist by M. Smart),48,30
127,2,10:39.0,Denver full timeout,,48,30
128,2,10:18.0,W. Chandler misses 2-pt jump shot from 4 ft,,48,30
129,2,10:16.0,Offensive rebound by Team,,48,30
130,2,10:03.0,K. Faried makes 2-pt jump shot from 4 ft (assist by J. Nelson),,50,30
131,2,9:49.0,,J. Brown misses 2-pt jump shot from 21 ft,50,30
132,2,9:48.0,,Offensive rebound by M. Smart,50,30
133,2,9:36.0,,G. Green misses 3-pt jump shot from 27 ft,50,30
134,2,9:35.0,Defensive rebound by W. Chandler,,50,30
135,2,9:29.0,N. Jokić makes 2-pt dunk at rim (assist by J. Nelson),,52,30
136,2,9:29.0,,Boston full timeout,52,30
137,2,9:29.0,,J. Jerebko enters the game for J. Brown,52,30
138,2,9:29.0,,J. Young enters the game for M. Smart,52,30
139,2,9:17.0,,J. Mickey makes 2-pt dunk at rim (assist by G. Green),52,32
140,2,8:53.0,J. Murray makes 2-pt jump shot from 17 ft,,54,32
141,2,8:41.0,,A. Bradley makes 3-pt jump shot from 26 ft (assist by G. Green),54,35
142,2,8:21.0,Shooting foul by A. Bradley (drawn by K. Faried),,54,35
143,2,8:21.0,K. Faried misses free throw 1 of 2,,54,35
144,2,8:21.0,Offensive rebound by Team,,54,35
145,2,8:21.0,E. Mudiay enters the game for J. Murray,,54,35
146,2,8:21.0,K. Faried makes free throw 2 of 2,,55,35
147,2,8:11.0,,A. Bradley misses 2-pt jump shot from 20 ft,55,35
148,2,8:10.0,Defensive rebound by E. Mudiay,,55,35
149,2,7:59.0,Shooting foul by J. Young (drawn by K. Faried),,55,35
150,2,7:59.0,K. Faried makes free throw 1 of 2,,56,35
151,2,7:59.0,K. Faried misses free throw 2 of 2,,56,35
152,2,7:59.0,,Defensive rebound by T. Zeller,56,35
153,2,7:59.0,,I. Thomas enters the game for G. Green,56,35
154,2,7:59.0,,T. Zeller enters the game for J. Mickey,56,35
155,2,7:43.0,,J. Young misses 2-pt jump shot from 20 ft,56,35
156,2,7:42.0,,Offensive rebound by J. Jerebko,56,35
157,2,7:39.0,,Turnover by J. Young (kicked ball),56,35
158,2,7:39.0,D. Gallinari enters the game for K. Faried,,56,35
159,2,7:25.0,D. Gallinari misses 2-pt jump shot from 21 ft,,56,35
160,2,7:25.0,,Defensive rebound by Team,56,35
161,2,7:08.0,,Turnover by I. Thomas (bad pass; steal by N. Jokić),56,35
162,2,6:51.0,W. Chandler makes 2-pt jump shot from 4 ft,,58,35
163,2,6:39.0,,I. Thomas makes 2-pt jump shot from 13 ft,58,37
164,2,6:26.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by N. Jokić),,61,37
165,2,6:16.0,,I. Thomas makes 2-pt layup from 1 ft,61,39
166,2,5:59.0,Shooting foul by T. Zeller (drawn by W. Chandler),,61,39
167,2,5:59.0,W. Chandler makes free throw 1 of 2,,62,39
168,2,5:59.0,,M. Smart enters the game for J. Young,62,39
169,2,5:59.0,W. Chandler makes free throw 2 of 2,,63,39
170,2,5:41.0,,I. Thomas makes 2-pt jump shot from 10 ft (assist by A. Bradley),63,41
171,2,5:27.0,Personal foul by M. Smart (drawn by W. Chandler),,63,41
172,2,5:27.0,W. Chandler makes free throw 1 of 2,,64,41
173,2,5:27.0,W. Chandler misses free throw 2 of 2,,64,41
174,2,5:27.0,,Defensive rebound by M. Smart,64,41
175,2,5:27.0,,D. Jackson enters the game for A. Bradley,64,41
176,2,5:20.0,,M. Smart misses 2-pt layup at rim,64,41
177,2,5:19.0,,Offensive rebound by J. Jerebko,64,41
178,2,5:18.0,,J. Jerebko misses 2-pt layup from 1 ft (block by D. Gallinari),64,41
179,2,5:17.0,Defensive rebound by N. Jokić,,64,41
180,2,5:07.0,J. Nelson makes 2-pt jump shot from 3 ft,,66,41
181,2,5:02.0,,Personal foul by N. Jokić (drawn by I. Thomas),66,41
182,2,5:02.0,G. Harris enters the game for W. Chandler,,66,41
183,2,5:02.0,J. Nurkić enters the game for N. Jokić,,66,41
184,2,4:59.0,,Shooting foul by G. Harris (drawn by I. Thomas),66,41
185,2,4:59.0,,I. Thomas makes free throw 1 of 2,66,42
186,2,4:59.0,,I. Thomas makes free throw 2 of 2,66,43
187,2,4:47.0,,Offensive charge foul by E. Mudiay (drawn by T. Zeller),66,43
188,2,4:47.0,Turnover by E. Mudiay (offensive foul),,66,43
189,2,4:36.0,,T. Zeller makes 2-pt jump shot from 21 ft (assist by I. Thomas),66,45
190,2,4:23.0,Personal foul by I. Thomas (drawn by J. Nelson),,66,45
191,2,4:23.0,J. Nelson makes free throw 1 of 2,,67,45
192,2,4:23.0,J. Nelson makes free throw 2 of 2,,68,45
193,2,4:14.0,,J. Jerebko misses 2-pt jump shot from 6 ft,68,45
194,2,4:13.0,,Offensive rebound by J. Jerebko,68,45
195,2,4:13.0,,J. Jerebko makes 2-pt layup from 1 ft,68,47
196,2,3:59.0,W. Chandler enters the game for J. Nelson,,68,47
197,2,3:50.0,D. Gallinari makes 2-pt layup from 1 ft,,70,47
198,2,3:43.0,,M. Smart misses 3-pt jump shot from 23 ft,70,47
199,2,3:42.0,Defensive rebound by E. Mudiay,,70,47
200,2,3:32.0,J. Nurkić misses 2-pt layup from 2 ft,,70,47
201,2,3:31.0,,Defensive rebound by M. Smart,70,47
202,2,3:23.0,,M. Smart misses 2-pt layup from 1 ft,70,47
203,2,3:20.0,Defensive rebound by W. Chandler,,70,47
204,2,3:20.0,,A. Bradley enters the game for D. Jackson,70,47
205,2,3:08.0,J. Nurkić misses 2-pt dunk at rim,,70,47
206,2,3:07.0,,Defensive rebound by T. Zeller,70,47
207,2,3:02.0,,Shooting foul by G. Harris (drawn by I. Thomas),70,47
208,2,3:02.0,,I. Thomas makes free throw 1 of 2,70,48
209,2,3:02.0,,I. Thomas misses free throw 2 of 2,70,48
210,2,3:02.0,Defensive rebound by J. Nurkić,,70,48
211,2,2:56.0,,Offensive charge foul by E. Mudiay (drawn by M. Smart),70,48
212,2,2:56.0,Turnover by E. Mudiay (offensive foul),,70,48
213,2,2:56.0,Official timeout,,70,48
214,2,2:45.0,,T. Zeller misses 2-pt layup from 1 ft,70,48
215,2,2:44.0,Defensive rebound by J. Nurkić,,70,48
216,2,2:31.0,G. Harris misses 2-pt jump shot from 6 ft,,70,48
217,2,2:30.0,,Defensive rebound by T. Zeller,70,48
218,2,2:16.0,,M. Smart misses 2-pt layup from 2 ft,70,48
219,2,2:15.0,Defensive rebound by J. Nurkić,,70,48
220,2,2:11.0,Turnover by J. Nurkić (traveling),,70,48
221,2,1:58.0,,Turnover by J. Jerebko (bad pass; steal by G. Harris),70,48
222,2,1:56.0,G. Harris makes 2-pt layup from 2 ft,,72,48
223,2,1:56.0,Shooting foul by I. Thomas (drawn by G. Harris),,72,48
224,2,1:56.0,N. Jokić enters the game for J. Nurkić,,72,48
225,2,1:56.0,G. Harris makes free throw 1 of 1,,73,48
226,2,1:46.0,,A. Bradley misses 2-pt jump shot from 20 ft,73,48
227,2,1:45.0,Defensive rebound by G. Harris,,73,48
228,2,1:39.0,Offensive foul by W. Chandler (drawn by A. Bradley),,73,48
229,2,1:39.0,Turnover by W. Chandler (offensive foul),,73,48
230,2,1:39.0,,A. Johnson enters the game for J. Jerebko,73,48
231,2,1:29.0,,Personal foul by G. Harris (drawn by I. Thomas),73,48
232,2,1:23.0,,A. Bradley makes 2-pt dunk from 2 ft (assist by I. Thomas),73,50
233,2,1:07.0,E. Mudiay misses 2-pt layup from 1 ft (block by T. Zeller),,73,50
234,2,1:06.0,,Defensive rebound by A. Bradley,73,50
235,2,0:52.0,,A. Johnson misses 2-pt layup from 3 ft (block by N. Jokić),73,50
236,2,0:51.0,Defensive rebound by E. Mudiay,,73,50
237,2,0:36.0,D. Gallinari makes 2-pt dunk at rim (assist by G. Harris),,75,50
238,2,0:34.0,,Shooting foul by G. Harris (drawn by I. Thomas),75,50
239,2,0:34.0,,I. Thomas makes free throw 1 of 2,75,51
240,2,0:34.0,J. Nelson enters the game for G. Harris,,75,51
241,2,0:34.0,,I. Thomas makes free throw 2 of 2,75,52
242,2,0:19.0,E. Mudiay misses 2-pt layup from 2 ft (block by A. Bradley),,75,52
243,2,0:18.0,Offensive rebound by Team,,75,52
244,2,0:15.0,W. Chandler makes 2-pt jump shot from 21 ft (assist by E. Mudiay),,77,52
245,2,0:04.0,,Turnover by I. Thomas (lost ball; steal by W. Chandler),77,52
246,2,0:00.0,W. Chandler misses 3-pt jump shot from 43 ft,,77,52
247,2,0:00.0,Offensive rebound by Team,,77,52
248,3,11:48.0,,A. Bradley makes 2-pt jump shot from 14 ft (assist by A. Johnson),77,54
249,3,11:31.0,Turnover by N. Jokić (traveling),,77,54
250,3,11:14.0,,T. Zeller makes 2-pt dunk at rim (assist by I. Thomas),77,56
251,3,10:54.0,J. Nurkić misses 2-pt jump shot from 5 ft,,77,56
252,3,10:52.0,,Defensive rebound by A. Bradley,77,56
253,3,10:45.0,,I. Thomas misses 3-pt jump shot from 26 ft,77,56
254,3,10:44.0,Defensive rebound by E. Mudiay,,77,56
255,3,10:38.0,Turnover by E. Mudiay (bad pass),,77,56
256,3,10:30.0,,I. Thomas misses 2-pt layup from 2 ft,77,56
257,3,10:27.0,Defensive rebound by G. Harris,,77,56
258,3,10:24.0,Turnover by J. Nurkić (bad pass),,77,56
259,3,10:11.0,,M. Smart makes 2-pt layup from 1 ft,77,58
260,3,10:11.0,Denver full timeout,,77,58
261,3,10:11.0,W. Chandler enters the game for J. Nurkić,,77,58
262,3,9:46.0,D. Gallinari misses 3-pt jump shot from 26 ft,,77,58
263,3,9:45.0,,Defensive rebound by I. Thomas,77,58
264,3,9:28.0,,A. Bradley misses 3-pt jump shot from 26 ft,77,58
265,3,9:27.0,Defensive rebound by N. Jokić,,77,58
266,3,9:16.0,W. Chandler misses 2-pt jump shot from 19 ft,,77,58
267,3,9:14.0,,Defensive rebound by A. Johnson,77,58
268,3,9:08.0,,Personal foul by G. Harris (drawn by I. Thomas),77,58
269,3,9:08.0,J. Nelson enters the game for G. Harris,,77,58
270,3,9:00.0,,A. Bradley makes 2-pt jump shot from 7 ft,77,60
271,3,8:35.0,W. Chandler makes 2-pt layup from 3 ft (assist by J. Nelson),,79,60
272,3,8:25.0,,I. Thomas makes 2-pt jump shot from 19 ft (assist by A. Johnson),79,62
273,3,8:09.0,W. Chandler makes 3-pt jump shot from 26 ft (assist by J. Nelson),,82,62
274,3,7:59.0,,Personal foul by J. Nelson (drawn by A. Johnson),82,62
275,3,7:49.0,,A. Johnson misses 2-pt hook shot from 6 ft,82,62
276,3,7:48.0,Defensive rebound by N. Jokić,,82,62
277,3,7:36.0,N. Jokić makes 2-pt jump shot from 6 ft (assist by E. Mudiay),,84,62
278,3,7:24.0,,A. Johnson misses 2-pt jump shot from 12 ft,84,62
279,3,7:23.0,Defensive rebound by N. Jokić,,84,62
280,3,7:06.0,E. Mudiay misses 3-pt jump shot from 26 ft,,84,62
281,3,7:05.0,,Defensive rebound by A. Bradley,84,62
282,3,7:01.0,,A. Johnson makes 2-pt dunk at rim (assist by A. Bradley),84,64
283,3,6:40.0,W. Chandler misses 3-pt jump shot from 26 ft,,84,64
284,3,6:39.0,,Defensive rebound by A. Bradley,84,64
285,3,6:30.0,,A. Bradley makes 2-pt jump shot from 10 ft,84,66
286,3,6:20.0,Turnover by J. Nelson (bad pass; steal by T. Zeller),,84,66
287,3,6:15.0,,T. Zeller misses 2-pt layup from 1 ft,84,66
288,3,6:14.0,Defensive rebound by N. Jokić,,84,66
289,3,6:10.0,,Offensive charge foul by E. Mudiay (drawn by I. Thomas),84,66
290,3,6:10.0,Turnover by E. Mudiay (offensive foul),,84,66
291,3,6:10.0,,J. Jerebko enters the game for A. Johnson,84,66
292,3,6:10.0,,T. Rozier enters the game for I. Thomas,84,66
293,3,5:56.0,,M. Smart makes 3-pt jump shot from 25 ft (assist by T. Zeller),84,69
294,3,5:35.0,N. Jokić makes 2-pt layup from 2 ft,,86,69
295,3,5:35.0,Shooting foul by T. Zeller (drawn by N. Jokić),,86,69
296,3,5:35.0,N. Jokić makes free throw 1 of 1,,87,69
297,3,5:22.0,,A. Bradley misses 2-pt jump shot from 20 ft,87,69
298,3,5:21.0,Defensive rebound by W. Chandler,,87,69
299,3,5:08.0,D. Gallinari makes 3-pt jump shot from 26 ft (assist by J. Nelson),,90,69
300,3,4:46.0,,J. Jerebko makes 2-pt jump shot from 7 ft (assist by A. Bradley),90,71
301,3,4:28.0,D. Gallinari makes 3-pt jump shot from 25 ft,,93,71
302,3,4:09.0,,A. Bradley misses 3-pt jump shot from 25 ft (block by E. Mudiay),93,71
303,3,4:07.0,,Offensive rebound by A. Bradley,93,71
304,3,4:03.0,,J. Jerebko makes 3-pt jump shot from 27 ft (assist by M. Smart),93,74
305,3,3:47.0,W. Chandler misses 2-pt jump shot from 5 ft,,93,74
306,3,3:47.0,Offensive rebound by Team,,93,74
307,3,3:47.0,Personal foul by J. Jerebko (drawn by N. Jokić),,93,74
308,3,3:47.0,K. Faried enters the game for N. Jokić,,93,74
309,3,3:47.0,,J. Brown enters the game for M. Smart,93,74
310,3,3:47.0,,J. Mickey enters the game for T. Zeller,93,74
311,3,3:47.0,,I. Thomas enters the game for A. Bradley,93,74
312,3,3:38.0,Personal foul by J. Mickey (drawn by D. Gallinari),,93,74
313,3,3:22.0,W. Chandler makes 2-pt layup from 2 ft,,95,74
314,3,3:11.0,,J. Jerebko misses 3-pt jump shot from 25 ft,95,74
315,3,3:10.0,Defensive rebound by K. Faried,,95,74
316,3,2:58.0,J. Nelson makes 3-pt jump shot from 26 ft,,98,74
317,3,2:40.0,,Shooting foul by W. Chandler (drawn by I. Thomas),98,74
318,3,2:40.0,,Boston full timeout,98,74
319,3,2:40.0,,I. Thomas makes free throw 1 of 2,98,75
320,3,2:40.0,,G. Green enters the game for J. Jerebko,98,74
321,3,2:40.0,J. Murray enters the game for W. Chandler,,98,74
322,3,2:40.0,,I. Thomas makes free throw 2 of 2,98,76
323,3,2:24.0,J. Murray misses 3-pt jump shot from 28 ft,,98,76
324,3,2:22.0,Offensive rebound by Team,,98,76
325,3,2:14.0,E. Mudiay misses 2-pt jump shot from 12 ft,,98,76
326,3,2:13.0,,Defensive rebound by G. Green,98,76
327,3,2:04.0,,Personal foul by J. Nelson (drawn by I. Thomas),98,76
328,3,1:53.0,Offensive charge foul by G. Green (drawn by K. Faried),,98,76
329,3,1:53.0,,Turnover by G. Green (offensive foul),98,76
330,3,1:38.0,J. Nelson misses 3-pt jump shot from 26 ft,,98,76
331,3,1:37.0,,Defensive rebound by J. Mickey,98,76
332,3,1:28.0,,J. Brown misses 2-pt jump shot from 5 ft,98,76
333,3,1:27.0,Defensive rebound by K. Faried,,98,76
334,3,1:10.0,J. Murray makes 3-pt jump shot from 23 ft (assist by J. Nelson),,101,76
335,3,0:58.0,,G. Green makes 2-pt jump shot from 15 ft (assist by J. Mickey),101,78
336,3,0:46.0,E. Mudiay makes 2-pt layup from 2 ft,,103,78
337,3,0:39.0,,G. Green makes 3-pt jump shot from 23 ft (assist by I. Thomas),103,81
338,3,0:22.0,J. Murray misses 2-pt jump shot from 14 ft,,103,81
339,3,0:21.0,,Defensive rebound by J. Mickey,103,81
340,3,0:02.0,,I. Thomas makes 2-pt layup from 2 ft,103,83
341,3,0:02.0,Violation by K. Faried (def goaltending),,103,83
342,3,0:00.0,J. Murray misses 3-pt jump shot from 54 ft,,103,83
343,3,0:00.0,Offensive rebound by Team,,103,83
344,4,11:43.0,Personal foul by I. Thomas (drawn by D. Gallinari),,103,83
345,4,11:38.0,Shooting foul by G. Green (drawn by K. Faried),,103,83
346,4,11:38.0,K. Faried makes free throw 1 of 2,,104,83
347,4,11:38.0,K. Faried misses free throw 2 of 2,,104,83
348,4,11:38.0,,Defensive rebound by A. Bradley,104,83
349,4,11:16.0,,D. Jackson makes 3-pt jump shot from 26 ft (assist by G. Green),104,86
350,4,10:53.0,G. Harris makes 3-pt jump shot from 26 ft,,107,86
351,4,10:30.0,,I. Thomas misses 2-pt jump shot from 8 ft,107,86
352,4,10:29.0,Defensive rebound by G. Harris,,107,86
353,4,10:11.0,G. Harris misses 2-pt jump shot from 17 ft,,107,86
354,4,10:10.0,Offensive rebound by K. Faried,,107,86
355,4,9:58.0,Shooting foul by G. Green (drawn by K. Faried),,107,86
356,4,9:58.0,K. Faried makes free throw 1 of 2,,108,86
357,4,9:58.0,,M. Smart enters the game for G. Green,108,86
358,4,9:58.0,,T. Zeller enters the game for J. Mickey,108,86
359,4,9:58.0,K. Faried makes free throw 2 of 2,,109,86
360,4,9:49.0,,I. Thomas makes 3-pt jump shot from 25 ft (assist by T. Zeller),109,89
361,4,9:34.0,G. Harris misses 2-pt jump shot from 9 ft,,109,89
362,4,9:28.0,Offensive rebound by K. Faried,,109,89
363,4,9:28.0,K. Faried makes 2-pt layup from 1 ft,,111,89
364,4,9:16.0,,M. Smart makes 2-pt layup from 2 ft (assist by D. Jackson),111,91
365,4,8:58.0,J. Nelson misses 2-pt jump shot from 4 ft,,111,91
366,4,8:54.0,Offensive rebound by K. Faried,,111,91
367,4,8:54.0,K. Faried misses 2-pt layup from 2 ft,,111,91
368,4,8:53.0,,Defensive rebound by A. Bradley,111,91
369,4,8:49.0,,A. Bradley misses 2-pt layup from 1 ft,111,91
370,4,8:47.0,Defensive rebound by D. Gallinari,,111,91
371,4,8:39.0,Shooting foul by T. Zeller (drawn by K. Faried),,111,91
372,4,8:39.0,Official timeout,,111,91
373,4,8:39.0,K. Faried makes free throw 1 of 2,,112,91
374,4,8:39.0,E. Mudiay enters the game for J. Murray,,111,91
375,4,8:39.0,K. Faried makes free throw 2 of 2,,113,91
376,4,8:26.0,,T. Zeller misses 2-pt jump shot from 19 ft,113,91
377,4,8:25.0,Defensive rebound by D. Gallinari,,113,91
378,4,8:04.0,Personal foul by A. Bradley (drawn by E. Mudiay),,113,91
379,4,8:04.0,E. Mudiay makes free throw 1 of 2,,114,91
380,4,8:04.0,,J. Brown enters the game for D. Jackson,114,91
381,4,8:04.0,E. Mudiay makes free throw 2 of 2,,115,91
382,4,7:52.0,,A. Bradley misses 2-pt layup from 3 ft (block by G. Harris),115,91
