,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
0,1,11:48.0,B. Griffin makes 2-pt layup from 2 ft (assist by C. Paul),,2,0
1,1,11:21.0,,Turnover by Team (shot clock),2,0
2,1,11:08.0,J. Redick misses 2-pt jump shot from 21 ft,,2,0
3,1,11:07.0,,Defensive rebound by S. Muhammad,2,0
4,1,10:49.0,,K. Towns misses 2-pt jump shot from 15 ft,2,0
5,1,10:48.0,,Offensive rebound by G. Dieng,2,0
6,1,10:48.0,,G. Dieng makes 2-pt layup from 1 ft,2,2
7,1,10:33.0,J. Redick misses 2-pt jump shot from 5 ft,,2,2
8,1,10:32.0,,Defensive rebound by K. Towns,2,2
9,1,10:26.0,,S. Muhammad makes 2-pt layup from 1 ft (assist by R. Rubio),2,4
10,1,10:18.0,B. Griffin misses 2-pt jump shot from 20 ft,,2,4
11,1,10:17.0,,Defensive rebound by K. Towns,2,4
12,1,10:07.0,,G. Dieng misses 2-pt jump shot from 4 ft,2,4
13,1,10:05.0,Defensive rebound by C. Paul,,2,4
14,1,9:59.0,L. Mbah a Moute misses 2-pt jump shot from 19 ft,,2,4
15,1,9:57.0,,Defensive rebound by R. Rubio,2,4
16,1,9:48.0,,R. Rubio makes 2-pt jump shot from 9 ft,2,6
17,1,9:48.0,,Shooting foul by C. Paul (drawn by R. Rubio),2,6
18,1,9:48.0,,R. Rubio makes free throw 1 of 1,2,7
19,1,9:36.0,J. Redick misses 2-pt jump shot from 17 ft,,2,7
20,1,9:35.0,,Defensive rebound by R. Rubio,2,7
21,1,9:29.0,,R. Rubio makes 2-pt layup from 2 ft,2,9
22,1,9:28.0,LA Clippers full timeout,,2,9
23,1,9:10.0,Turnover by C. Paul (bad pass; steal by G. Dieng),,2,9
24,1,9:06.0,,S. Muhammad makes 2-pt dunk at rim (assist by R. Rubio),2,11
25,1,8:54.0,D. Jordan misses 2-pt layup from 2 ft,,2,11
26,1,8:53.0,,Defensive rebound by K. Towns,2,11
27,1,8:33.0,,K. Towns makes 2-pt jump shot from 18 ft (assist by A. Wiggins),2,13
28,1,8:11.0,C. Paul misses 2-pt jump shot from 19 ft,,2,13
29,1,8:10.0,,Defensive rebound by K. Towns,2,13
30,1,8:05.0,,G. Dieng makes 2-pt dunk at rim (assist by R. Rubio),2,15
31,1,7:46.0,D. Jordan misses 2-pt layup from 3 ft,,2,15
32,1,7:45.0,Offensive rebound by D. Jordan,,2,15
33,1,7:43.0,D. Jordan makes 2-pt layup from 1 ft,,4,15
34,1,7:25.0,,K. Towns makes 2-pt jump shot from 4 ft (assist by R. Rubio),4,17
35,1,7:05.0,B. Griffin makes 2-pt jump shot from 7 ft,,6,17
36,1,6:52.0,,K. Towns misses 2-pt jump shot from 19 ft,6,17
37,1,6:51.0,Defensive rebound by B. Griffin,,6,17
38,1,6:38.0,J. Redick misses 2-pt jump shot from 20 ft,,6,17
39,1,6:37.0,,Defensive rebound by G. Dieng,6,17
40,1,6:28.0,,A. Wiggins misses 2-pt jump shot from 14 ft,6,17
41,1,6:27.0,,Offensive rebound by S. Muhammad,6,17
42,1,6:19.0,,S. Muhammad misses 2-pt layup from 2 ft,6,17
43,1,6:17.0,,Offensive rebound by K. Towns,6,17
44,1,6:17.0,,K. Towns makes 2-pt dunk at rim,6,19
45,1,6:13.0,Turnover by B. Griffin (lost ball; steal by R. Rubio),,6,19
46,1,6:08.0,,R. Rubio makes 2-pt jump shot from 17 ft,6,21
47,1,5:51.0,J. Redick makes 2-pt jump shot from 19 ft (assist by C. Paul),,8,21
48,1,5:34.0,,R. Rubio misses 3-pt jump shot from 25 ft,8,21
49,1,5:32.0,Defensive rebound by Team,,8,21
50,1,5:32.0,A. Rivers enters the game for L. Mbah a Moute,,8,21
51,1,5:32.0,J. Crawford enters the game for J. Redick,,8,21
52,1,5:32.0,M. Speights enters the game for D. Jordan,,8,21
53,1,5:21.0,M. Speights misses 3-pt jump shot from 24 ft,,8,21
54,1,5:20.0,Offensive rebound by C. Paul,,8,21
55,1,5:09.0,B. Griffin misses 3-pt jump shot from 25 ft,,8,21
56,1,5:08.0,,Defensive rebound by K. Towns,8,21
57,1,4:56.0,,Turnover by R. Rubio (bad pass; steal by J. Crawford),8,21
58,1,4:53.0,Turnover by J. Crawford (bad pass; steal by S. Muhammad),,8,21
59,1,4:48.0,,Minnesota full timeout,8,21
60,1,4:48.0,,N. Bjelica enters the game for K. Towns,8,21
61,1,4:34.0,,A. Wiggins makes 2-pt layup from 2 ft (assist by R. Rubio),8,23
62,1,4:17.0,B. Griffin makes 2-pt jump shot from 19 ft (assist by C. Paul),,10,23
63,1,3:52.0,,Shooting foul by J. Crawford (drawn by A. Wiggins),10,23
64,1,3:52.0,,A. Wiggins makes free throw 1 of 2,10,24
65,1,3:52.0,,A. Wiggins makes free throw 2 of 2,10,25
66,1,3:38.0,Personal foul by S. Muhammad (drawn by A. Rivers),,10,25
67,1,3:31.0,Def 3 sec tech foul by N. Bjelica,,10,25
68,1,3:31.0,C. Paul misses technical free throw,,10,25
69,1,3:31.0,Offensive rebound by Team,,10,25
70,1,3:22.0,M. Speights makes 2-pt layup from 1 ft (assist by C. Paul),,12,25
71,1,3:01.0,,A. Wiggins misses 2-pt jump shot from 14 ft,12,25
72,1,3:00.0,,Offensive rebound by G. Dieng,12,25
73,1,2:58.0,,R. Rubio misses 2-pt jump shot from 14 ft,12,25
74,1,2:57.0,,Offensive rebound by Team,12,25
75,1,2:57.0,,Turnover by Team (shot clock),12,25
76,1,2:43.0,M. Speights misses 2-pt jump shot from 5 ft,,12,25
77,1,2:42.0,,Defensive rebound by R. Rubio,12,25
78,1,2:30.0,,Turnover by S. Muhammad (lost ball; steal by C. Paul),12,25
79,1,2:28.0,Personal foul by R. Rubio (drawn by C. Paul),,12,25
80,1,2:28.0,R. Felton enters the game for C. Paul,,12,25
81,1,2:28.0,,K. Dunn enters the game for R. Rubio,12,25
82,1,2:19.0,J. Crawford misses 3-pt jump shot from 25 ft,,12,25
83,1,2:18.0,,Defensive rebound by G. Dieng,12,25
84,1,2:03.0,,Shooting foul by B. Griffin (drawn by A. Wiggins),12,25
85,1,2:03.0,,A. Wiggins makes free throw 1 of 2,12,26
86,1,2:03.0,,A. Wiggins makes free throw 2 of 2,12,27
87,1,1:54.0,A. Rivers misses 2-pt layup at rim,,12,27
88,1,1:52.0,,Defensive rebound by G. Dieng,12,27
89,1,1:48.0,,Turnover by S. Muhammad (bad pass; steal by J. Crawford),12,27
90,1,1:43.0,A. Rivers misses 2-pt layup from 1 ft,,12,27
91,1,1:42.0,,Defensive rebound by A. Wiggins,12,27
92,1,1:38.0,Offensive charge foul by A. Wiggins (drawn by M. Speights),,12,27
93,1,1:38.0,,Turnover by A. Wiggins (offensive foul),12,27
94,1,1:29.0,Personal foul by G. Dieng (drawn by B. Griffin),,12,27
95,1,1:21.0,M. Speights makes 3-pt jump shot from 25 ft (assist by A. Rivers),,15,27
96,1,0:58.0,,K. Dunn makes 2-pt jump shot from 7 ft,15,29
97,1,0:47.0,M. Speights misses 2-pt jump shot from 14 ft,,15,29
98,1,0:46.0,,Defensive rebound by K. Dunn,15,29
99,1,0:40.0,,K. Dunn misses 2-pt jump shot from 19 ft,15,29
100,1,0:39.0,Defensive rebound by B. Griffin,,15,29
101,1,0:29.0,M. Speights makes 2-pt dunk at rim (assist by R. Felton),,17,29
102,1,0:09.0,,Shooting foul by R. Felton (drawn by A. Wiggins),17,29
103,1,0:09.0,,Technical foul by G. Dieng,17,29
104,1,0:09.0,Technical foul by B. Griffin,,17,29
105,1,0:09.0,,A. Wiggins makes free throw 1 of 2,17,30
106,1,0:09.0,,A. Wiggins makes free throw 2 of 2,17,31
107,1,0:01.0,Shooting foul by K. Dunn (drawn by B. Griffin),,17,31
108,1,0:01.0,B. Griffin makes free throw 1 of 2,,18,31
109,1,0:01.0,B. Griffin makes free throw 2 of 2,,19,31
110,2,11:38.0,,Turnover by T. Jones (bad pass; steal by R. Felton),19,31
111,2,11:26.0,R. Felton makes 2-pt jump shot from 16 ft,,21,31
112,2,11:10.0,,K. Towns misses 2-pt jump shot from 7 ft,21,31
113,2,11:09.0,,Offensive rebound by N. Bjelica,21,31
114,2,11:09.0,,N. Bjelica misses 2-pt layup from 1 ft,21,31
115,2,11:07.0,Defensive rebound by M. Speights,,21,31
116,2,11:02.0,Shooting foul by K. Dunn (drawn by J. Crawford),,21,31
117,2,11:02.0,,Technical foul by K. Dunn,21,31
118,2,11:02.0,J. Crawford makes technical free throw,,22,31
119,2,11:02.0,J. Crawford makes free throw 1 of 2,,23,31
120,2,11:02.0,J. Crawford makes free throw 2 of 2,,24,31
121,2,10:52.0,,N. Bjelica misses 2-pt layup from 2 ft,24,31
122,2,10:51.0,Defensive rebound by M. Speights,,24,31
123,2,10:42.0,J. Crawford misses 3-pt jump shot from 26 ft,,24,31
124,2,10:41.0,,Defensive rebound by L. Stephenson,24,31
125,2,10:37.0,,T. Jones makes 2-pt layup from 3 ft (assist by K. Dunn),24,33
126,2,10:20.0,M. Speights makes 3-pt jump shot from 25 ft (assist by A. Rivers),,27,33
127,2,10:00.0,,T. Jones misses 3-pt jump shot from 23 ft,27,33
128,2,9:59.0,,Offensive rebound by K. Towns,27,33
129,2,9:57.0,,K. Towns makes 2-pt layup from 3 ft,27,35
130,2,9:41.0,Turnover by J. Crawford (step out of bounds),,27,35
131,2,9:20.0,,K. Dunn makes 3-pt jump shot from 26 ft (assist by L. Stephenson),27,38
132,2,9:00.0,M. Speights misses 3-pt jump shot from 26 ft,,27,38
133,2,9:00.0,,Defensive rebound by L. Stephenson,27,38
134,2,8:56.0,,K. Towns makes 2-pt dunk at rim (assist by L. Stephenson),27,40
135,2,8:53.0,LA Clippers full timeout,,27,40
136,2,8:53.0,LA Clippers full timeout,,27,40
137,2,8:53.0,D. Jordan enters the game for M. Speights,,27,40
138,2,8:42.0,Personal foul by K. Dunn (drawn by A. Rivers),,27,40
139,2,8:42.0,,R. Rubio enters the game for K. Dunn,27,40
140,2,8:32.0,A. Rivers misses 3-pt jump shot from 26 ft,,27,40
141,2,8:31.0,Offensive rebound by D. Jordan,,27,40
142,2,8:29.0,D. Jordan makes 2-pt layup from 3 ft,,29,40
143,2,8:08.0,,Shooting foul by A. Rivers (drawn by R. Rubio),29,40
144,2,8:08.0,,R. Rubio makes free throw 1 of 2,29,41
145,2,8:08.0,,R. Rubio makes free throw 2 of 2,29,42
146,2,7:56.0,J. Crawford misses 2-pt jump shot from 20 ft,,29,42
