,QUARTER,TIME_REMAINING,PHOENIX_ACTION,SACRAMENTO_ACTION,PHOENIX_SCORE,SACRAMENTO_SCORE
108,1,1:20.0,Defensive rebound by D. Bender,,22,24
109,1,0:59.0,D. Jones misses 3-pt jump shot from 25 ft,,22,24
110,1,0:58.0,,Defensive rebound by T. Lawson,22,24
111,1,0:50.0,,G. Papagiannis makes 2-pt jump shot from 10 ft (assist by T. Lawson),22,26
112,1,0:36.0,T. Warren misses 2-pt layup from 3 ft,,22,26
113,1,0:36.0,Offensive rebound by D. Jones,,22,26
114,1,0:31.0,D. Bender makes 2-pt jump shot from 6 ft,,24,26
115,1,0:31.0,Shooting foul by G. Papagiannis (drawn by D. Bender),,24,26
116,1,0:31.0,,B. McLemore enters the game for T. Lawson,24,26
117,1,0:31.0,D. Bender makes free throw 1 of 1,,25,26
118,1,0:18.0,,L. Galloway misses 2-pt jump shot from 17 ft,25,26
119,1,0:17.0,,Offensive rebound by A. Tolliver,25,26
120,1,0:15.0,,Personal foul by D. Bender (drawn by G. Papagiannis),25,26
121,1,0:15.0,,Technical foul by G. Papagiannis,25,26
122,1,0:15.0,Technical foul by D. Bender,,25,26
123,1,0:15.0,Technical foul by M. Chriss,,25,26
124,1,0:15.0,,B. McLemore makes technical free throw,25,27
125,1,0:15.0,,G. Papagiannis makes free throw 1 of 2,25,28
126,1,0:15.0,,G. Papagiannis misses free throw 2 of 2,25,28
127,1,0:12.0,Defensive rebound by D. Bender,,25,28
128,1,0:02.0,T. Ulis misses 3-pt jump shot from 26 ft,,25,28
129,1,0:01.0,,Defensive rebound by G. Papagiannis,25,28
130,2,11:44.0,D. Bender misses 2-pt jump shot from 16 ft,,25,28
131,2,11:44.0,,Defensive rebound by Team,25,28
132,2,11:25.0,,B. McLemore makes 2-pt layup from 5 ft (assist by A. Tolliver),25,30
133,2,11:08.0,A. Williams makes 2-pt jump shot from 15 ft (assist by D. Jones),,27,30
134,2,10:54.0,,Turnover by G. Papagiannis (3 sec),27,30
135,2,10:42.0,Personal foul by B. McLemore (drawn by D. Jones),,27,30
136,2,10:34.0,A. Williams misses 2-pt jump shot from 11 ft,,27,30
137,2,10:34.0,,Defensive rebound by A. Tolliver,27,30
138,2,10:19.0,,Turnover by L. Galloway (bad pass; steal by R. Price),27,30
139,2,10:10.0,D. Bender misses 3-pt jump shot from 26 ft,,27,30
140,2,10:09.0,,Defensive rebound by G. Temple,27,30
141,2,10:01.0,,L. Galloway misses 2-pt jump shot from 10 ft,27,30
142,2,10:00.0,Defensive rebound by D. Bender,,27,30
143,2,9:56.0,D. Jones makes 2-pt dunk at rim (assist by D. Bender),,29,30
144,2,9:41.0,,B. McLemore makes 2-pt layup from 3 ft (assist by A. Tolliver),29,32
145,2,9:20.0,R. Price misses 3-pt jump shot from 24 ft,,29,32
146,2,9:19.0,,Defensive rebound by A. Tolliver,29,32
147,2,9:08.0,,G. Papagiannis misses 2-pt hook shot from 8 ft,29,32
148,2,9:06.0,Defensive rebound by A. Williams,,29,32
149,2,8:56.0,E. Millsap misses 2-pt jump shot from 20 ft,,29,32
150,2,8:56.0,,Defensive rebound by G. Papagiannis,29,32
151,2,8:47.0,,Turnover by G. Temple (lost ball),29,32
152,2,8:47.0,Official timeout,,29,32
153,2,8:47.0,,W. Cauley-Stein enters the game for B. McLemore,29,32
154,2,8:47.0,,T. Lawson enters the game for G. Papagiannis,29,32
155,2,8:37.0,A. Williams makes 2-pt layup from 2 ft (assist by D. Bender),,31,32
156,2,8:24.0,,Personal foul by R. Price (drawn by T. Lawson),31,32
157,2,8:11.0,,W. Cauley-Stein misses 2-pt jump shot from 9 ft,31,32
158,2,8:10.0,,Offensive rebound by Team,31,32
159,2,7:59.0,,T. Lawson misses 2-pt jump shot from 15 ft,31,32
160,2,7:59.0,Defensive rebound by A. Williams,,31,32
161,2,7:41.0,D. Jones misses 3-pt jump shot from 25 ft,,31,32
162,2,7:40.0,,Defensive rebound by W. Cauley-Stein,31,32
163,2,7:34.0,,G. Temple makes 3-pt jump shot from 24 ft (assist by T. Lawson),31,35
164,2,7:25.0,Personal foul by G. Temple (drawn by D. Bender),,31,35
165,2,7:18.0,,Violation by W. Cauley-Stein (kicked ball),31,35
166,2,7:15.0,D. Bender misses 3-pt jump shot from 25 ft,,31,35
167,2,7:14.0,Offensive rebound by E. Millsap,,31,35
168,2,7:14.0,Turnover by E. Millsap (lost ball),,31,35
169,2,6:56.0,,A. Tolliver makes 3-pt jump shot from 25 ft (assist by L. Galloway),31,38
170,2,6:39.0,D. Bender misses 3-pt jump shot from 26 ft,,31,38
171,2,6:38.0,,Defensive rebound by T. Lawson,31,38
172,2,6:28.0,,Personal foul by D. Bender (drawn by G. Temple),31,38
173,2,6:28.0,A. Len enters the game for D. Bender,,31,38
174,2,6:20.0,,W. Cauley-Stein misses 2-pt hook shot from 6 ft,31,38
175,2,6:19.0,Defensive rebound by A. Len,,31,38
176,2,6:08.0,A. Len makes 2-pt layup from 2 ft (assist by A. Williams),,33,38
177,2,5:44.0,,L. Galloway misses 2-pt jump shot from 8 ft,33,38
178,2,5:42.0,,Offensive rebound by G. Temple,33,38
179,2,5:40.0,,Shooting foul by D. Jones (drawn by A. Tolliver),33,38
180,2,5:40.0,,Sacramento full timeout,33,38
181,2,5:40.0,,A. Tolliver misses free throw 1 of 3,33,38
182,2,5:40.0,,Offensive rebound by Team,33,38
183,2,5:40.0,,A. Tolliver makes free throw 2 of 3,33,39
184,2,5:40.0,,B. Hield enters the game for T. Lawson,33,38
185,2,5:40.0,,A. Tolliver makes free throw 3 of 3,33,40
186,2,5:22.0,A. Williams misses 2-pt jump shot from 13 ft,,33,40
187,2,5:21.0,,Defensive rebound by A. Tolliver,33,40
188,2,5:07.0,,G. Temple makes 2-pt jump shot from 13 ft (assist by W. Cauley-Stein),33,42
189,2,4:59.0,R. Price misses 2-pt jump shot from 15 ft,,33,42
190,2,4:58.0,Offensive rebound by E. Millsap,,33,42
191,2,4:58.0,E. Millsap makes 2-pt layup from 2 ft,,35,42
192,2,4:46.0,,W. Cauley-Stein misses 2-pt hook shot from 5 ft,35,42
193,2,4:45.0,Defensive rebound by E. Millsap,,35,42
194,2,4:32.0,Turnover by R. Price (bad pass; steal by W. Cauley-Stein),,35,42
195,2,4:23.0,,A. Tolliver makes 3-pt jump shot from 23 ft (assist by G. Temple),35,45
196,2,4:05.0,R. Price misses 3-pt jump shot from 26 ft,,35,45
197,2,4:04.0,Offensive rebound by E. Millsap,,35,45
198,2,4:03.0,Personal foul by B. Hield (drawn by E. Millsap),,35,45
199,2,4:03.0,,S. Labissière enters the game for A. Tolliver,35,45
200,2,4:03.0,T. Ulis enters the game for R. Price,,35,45
201,2,4:03.0,M. Chriss enters the game for A. Williams,,35,45
202,2,4:03.0,T. Warren enters the game for E. Millsap,,35,45
203,2,4:00.0,Personal foul by S. Labissière (drawn by T. Ulis),,35,45
204,2,3:54.0,M. Chriss misses 2-pt jump shot from 20 ft,,35,45
205,2,3:53.0,,Defensive rebound by B. Hield,35,45
206,2,3:44.0,,Turnover by B. Hield (bad pass; steal by D. Jones),35,45
207,2,3:42.0,Turnover by D. Jones (traveling),,35,45
208,2,3:32.0,,Def 3 sec tech foul by A. Len,35,45
209,2,3:32.0,,B. Hield misses technical free throw,35,45
210,2,3:32.0,,Offensive rebound by Team,35,45
211,2,3:32.0,,G. Papagiannis enters the game for W. Cauley-Stein,35,45
212,2,3:32.0,,B. McLemore enters the game for G. Temple,35,45
213,2,3:20.0,,B. McLemore misses 2-pt jump shot from 7 ft,35,45
214,2,3:19.0,,Offensive rebound by S. Labissière,35,45
215,2,3:17.0,,Personal foul by M. Chriss (drawn by S. Labissière),35,45
216,2,3:17.0,,S. Labissière makes free throw 1 of 2,35,46
217,2,3:17.0,,S. Labissière makes free throw 2 of 2,35,47
218,2,3:07.0,Shooting foul by L. Galloway (drawn by T. Ulis),,35,47
219,2,3:07.0,T. Ulis misses free throw 1 of 2,,35,47
220,2,3:07.0,Offensive rebound by Team,,35,47
221,2,3:07.0,T. Ulis makes free throw 2 of 2,,36,47
222,2,2:50.0,,S. Labissière misses 2-pt jump shot from 11 ft,36,47
223,2,2:49.0,Defensive rebound by A. Len,,36,47
224,2,2:41.0,T. Warren misses 2-pt jump shot from 19 ft,,36,47
225,2,2:40.0,Offensive rebound by A. Len,,36,47
226,2,2:40.0,A. Len misses 2-pt layup from 2 ft,,36,47
227,2,2:39.0,Offensive rebound by A. Len,,36,47
228,2,2:39.0,A. Len misses 2-pt layup from 2 ft,,36,47
229,2,2:39.0,,Defensive rebound by Team,36,47
230,2,2:39.0,Loose ball foul by A. Len (drawn by G. Papagiannis),,36,47
231,2,2:39.0,Phoenix full timeout,,36,47
232,2,2:39.0,,G. Papagiannis makes free throw 1 of 2,36,48
233,2,2:39.0,,T. Lawson enters the game for L. Galloway,36,47
234,2,2:39.0,,G. Papagiannis makes free throw 2 of 2,36,49
235,2,2:29.0,Personal foul by S. Labissière (drawn by T. Ulis),,36,49
236,2,2:29.0,M. Chriss misses free throw 1 of 2,,36,49
237,2,2:29.0,Offensive rebound by Team,,36,49
238,2,2:29.0,M. Chriss misses free throw 2 of 2,,36,49
239,2,2:28.0,,Defensive rebound by G. Papagiannis,36,49
240,2,2:10.0,,Turnover by B. McLemore (bad pass; steal by T. Warren),36,49
241,2,1:57.0,T. Warren misses 3-pt jump shot from 26 ft,,36,49
242,2,1:55.0,,Defensive rebound by S. Labissière,36,49
243,2,1:41.0,,Shooting foul by A. Len (drawn by T. Lawson),36,49
244,2,1:41.0,,T. Lawson makes free throw 1 of 2,36,50
245,2,1:41.0,,T. Lawson makes free throw 2 of 2,36,51
246,2,1:31.0,Turnover by M. Chriss (lost ball; steal by T. Lawson),,36,51
247,2,1:23.0,,S. Labissière misses 2-pt layup from 3 ft,36,51
248,2,1:23.0,,Offensive rebound by S. Labissière,36,51
249,2,1:23.0,,Shooting foul by A. Len (drawn by S. Labissière),36,51
250,2,1:23.0,,S. Labissière misses free throw 1 of 2,36,51
251,2,1:23.0,,Offensive rebound by Team,36,51
252,2,1:23.0,A. Williams enters the game for A. Len,,36,51
253,2,1:23.0,,S. Labissière makes free throw 2 of 2,36,52
254,2,1:10.0,T. Warren misses 2-pt jump shot from 13 ft,,36,52
255,2,1:09.0,,Defensive rebound by B. Hield,36,52
256,2,1:01.0,,S. Labissière makes 2-pt hook shot from 5 ft (assist by T. Lawson),36,54
257,2,0:51.0,T. Ulis misses 2-pt jump shot from 11 ft,,36,54
258,2,0:49.0,,Defensive rebound by B. McLemore,36,54
259,2,0:39.0,,B. Hield makes 2-pt layup from 3 ft (assist by T. Lawson),36,56
260,2,0:24.0,D. Jones makes 3-pt jump shot from 23 ft (assist by T. Ulis),,39,56
261,2,0:03.0,,Shooting foul by T. Warren (drawn by T. Lawson),39,56
262,2,0:03.0,,T. Lawson makes free throw 1 of 2,39,57
263,2,0:03.0,,L. Galloway enters the game for G. Papagiannis,39,57
264,2,0:03.0,,T. Lawson makes free throw 2 of 2,39,58
265,2,0:00.0,T. Ulis misses 3-pt jump shot from 46 ft,,39,58
266,2,0:00.0,Offensive rebound by Team,,39,58
267,3,11:43.0,D. Jones makes 2-pt jump shot from 15 ft (assist by T. Ulis),,41,58
268,3,11:43.0,Shooting foul by B. Hield (drawn by D. Jones),,41,58
269,3,11:43.0,,Violation by T. Lawson (lane),41,58
270,3,11:43.0,D. Jones makes free throw 1 of 1,,42,58
271,3,11:24.0,,W. Cauley-Stein makes 2-pt jump shot from 13 ft (assist by T. Lawson),42,60
272,3,11:13.0,T. Ulis makes 3-pt jump shot from 25 ft,,45,60
273,3,11:00.0,,B. Hield makes 2-pt layup from 1 ft (assist by T. Lawson),45,62
274,3,10:51.0,Personal foul by S. Labissière (drawn by M. Chriss),,45,62
275,3,10:47.0,T. Warren misses 2-pt jump shot from 17 ft,,45,62
276,3,10:46.0,,Defensive rebound by S. Labissière,45,62
277,3,10:30.0,,W. Cauley-Stein makes 2-pt jump shot from 9 ft,45,64
278,3,10:17.0,T. Ulis makes 2-pt layup from 4 ft,,47,64
279,3,10:01.0,,W. Cauley-Stein makes 2-pt jump shot from 14 ft,47,66
280,3,9:41.0,T. Ulis makes 2-pt jump shot from 16 ft (assist by A. Len),,49,66
281,3,9:31.0,,B. Hield misses 3-pt jump shot from 26 ft,49,66
282,3,9:30.0,Defensive rebound by A. Len,,49,66
283,3,9:23.0,T. Ulis misses 2-pt jump shot from 15 ft,,49,66
284,3,9:22.0,,Defensive rebound by B. McLemore,49,66
285,3,9:15.0,,B. Hield makes 2-pt layup from 3 ft,49,68
286,3,9:04.0,Personal foul by B. Hield,,49,68
287,3,8:58.0,M. Chriss misses 2-pt jump shot from 8 ft,,49,68
288,3,8:57.0,Offensive rebound by A. Len,,49,68
289,3,8:57.0,A. Len makes 2-pt layup from 3 ft,,51,68
290,3,8:49.0,,Shooting foul by M. Chriss (drawn by T. Lawson),51,68
291,3,8:49.0,,T. Lawson makes free throw 1 of 2,51,69
292,3,8:49.0,,T. Lawson makes free throw 2 of 2,51,70
293,3,8:42.0,Personal foul by S. Labissière (drawn by M. Chriss),,51,70
294,3,8:37.0,T. Warren misses 2-pt jump shot from 17 ft,,51,70
295,3,8:36.0,,Defensive rebound by S. Labissière,51,70
296,3,8:23.0,,W. Cauley-Stein makes 2-pt jump shot from 16 ft (assist by T. Lawson),51,72
297,3,8:07.0,A. Len misses 2-pt layup from 1 ft,,51,72
298,3,8:06.0,,Defensive rebound by W. Cauley-Stein,51,72
299,3,7:58.0,,B. Hield makes 3-pt jump shot from 22 ft (assist by T. Lawson),51,75
300,3,7:57.0,Phoenix full timeout,,51,75
301,3,7:57.0,D. Bender enters the game for A. Len,,51,75
302,3,7:57.0,A. Williams enters the game for D. Jones,,51,75
303,3,7:57.0,,A. Tolliver enters the game for S. Labissière,51,75
304,3,7:51.0,Violation by Team (jump ball),,51,75
305,3,7:51.0,Personal foul by B. Hield (drawn by M. Chriss),,51,75
306,3,7:51.0,M. Chriss makes free throw 1 of 2,,52,75
307,3,7:51.0,M. Chriss makes free throw 2 of 2,,53,75
308,3,7:40.0,,T. Lawson makes 2-pt layup from 4 ft,53,77
309,3,7:27.0,A. Williams makes 2-pt jump shot from 9 ft (assist by T. Warren),,55,77
310,3,7:20.0,,B. Hield misses 2-pt layup from 5 ft,55,77
311,3,7:18.0,Defensive rebound by M. Chriss,,55,77
312,3,7:13.0,M. Chriss makes 2-pt dunk at rim (assist by T. Ulis),,57,77
313,3,6:53.0,,Turnover by T. Lawson (bad pass; steal by T. Warren),57,77
314,3,6:40.0,A. Williams misses 2-pt jump shot from 12 ft,,57,77
315,3,6:39.0,,Defensive rebound by A. Tolliver,57,77
316,3,6:33.0,,Shooting foul by A. Williams (drawn by B. McLemore),57,77
317,3,6:33.0,,B. McLemore makes free throw 1 of 2,57,78
318,3,6:33.0,,G. Temple enters the game for B. Hield,57,78
319,3,6:33.0,,L. Galloway enters the game for T. Lawson,57,78
320,3,6:33.0,,B. McLemore makes free throw 2 of 2,57,79
321,3,6:23.0,Turnover by M. Chriss (bad pass; steal by G. Temple),,57,79
322,3,6:18.0,,G. Temple makes 2-pt dunk at rim,57,81
323,3,6:07.0,T. Ulis makes 2-pt jump shot from 19 ft,,59,81
324,3,5:47.0,,Shooting foul by D. Bender (drawn by W. Cauley-Stein),59,81
325,3,5:47.0,,W. Cauley-Stein makes free throw 1 of 2,59,82
326,3,5:47.0,,W. Cauley-Stein misses free throw 2 of 2,59,82
327,3,5:46.0,Defensive rebound by M. Chriss,,59,82
328,3,5:34.0,T. Warren makes 2-pt layup from 2 ft (assist by T. Ulis),,61,82
329,3,5:11.0,,W. Cauley-Stein makes 2-pt layup from 3 ft (assist by A. Tolliver),61,84
330,3,4:53.0,D. Bender misses 2-pt jump shot from 8 ft,,61,84
331,3,4:52.0,Offensive rebound by A. Williams,,61,84
332,3,4:51.0,A. Williams makes 2-pt layup from 3 ft,,63,84
333,3,4:32.0,,W. Cauley-Stein misses 2-pt jump shot from 18 ft,63,84
334,3,4:31.0,Defensive rebound by T. Warren,,63,84
335,3,4:22.0,T. Ulis misses 2-pt jump shot from 21 ft,,63,84
336,3,4:22.0,Offensive rebound by Team,,63,84
337,3,4:22.0,,G. Papagiannis enters the game for B. McLemore,63,84
338,3,4:22.0,,T. Lawson enters the game for W. Cauley-Stein,63,84
339,3,4:21.0,Shooting foul by L. Galloway (drawn by T. Warren),,63,84
340,3,4:21.0,T. Warren misses free throw 1 of 2,,63,84
341,3,4:21.0,Offensive rebound by Team,,63,84
342,3,4:21.0,T. Warren makes free throw 2 of 2,,64,84
343,3,4:02.0,,Shooting foul by D. Bender (drawn by A. Tolliver),64,84
344,3,4:02.0,,A. Tolliver makes free throw 1 of 2,64,85
345,3,4:02.0,R. Price enters the game for D. Bender,,64,85
346,3,4:02.0,,A. Tolliver makes free throw 2 of 2,64,86
347,3,3:51.0,T. Warren makes 2-pt jump shot from 19 ft,,66,86
348,3,3:39.0,,L. Galloway misses 3-pt jump shot from 24 ft,66,86
349,3,3:38.0,Defensive rebound by A. Williams,,66,86
350,3,3:26.0,A. Williams makes 2-pt layup from 3 ft (assist by R. Price),,68,86
351,3,3:07.0,,Turnover by G. Papagiannis (back court),68,86
352,3,3:02.0,Turnover by T. Ulis (bad pass; steal by A. Tolliver),,68,86
353,3,2:50.0,,G. Papagiannis misses 2-pt dunk at rim,68,86
354,3,2:50.0,Defensive rebound by T. Warren,,68,86
355,3,2:38.0,M. Chriss misses 2-pt hook shot from 7 ft,,68,86
356,3,2:36.0,,Defensive rebound by L. Galloway,68,86
357,3,2:31.0,,T. Lawson makes 2-pt layup from 3 ft (assist by G. Temple),68,88
358,3,2:21.0,T. Ulis misses 3-pt jump shot from 26 ft,,68,88
359,3,2:20.0,,Defensive rebound by T. Lawson,68,88
360,3,2:11.0,,A. Tolliver misses 3-pt jump shot from 25 ft,68,88
361,3,2:10.0,Defensive rebound by A. Williams,,68,88
362,3,2:06.0,T. Ulis misses 2-pt layup from 4 ft (block by G. Papagiannis),,68,88
363,3,2:06.0,Offensive rebound by Team,,68,88
364,3,2:06.0,,Sacramento full timeout,68,88
365,3,1:56.0,T. Warren misses 2-pt jump shot from 10 ft,,68,88
366,3,1:55.0,,Defensive rebound by T. Lawson,68,88
367,3,1:42.0,,L. Galloway makes 2-pt layup from 2 ft (assist by G. Papagiannis),68,90
368,3,1:30.0,T. Ulis makes 3-pt jump shot from 25 ft,,71,90
369,3,1:18.0,,Turnover by T. Lawson (bad pass; steal by A. Williams),71,90
370,3,1:13.0,T. Warren misses 2-pt layup from 2 ft,,71,90
371,3,1:11.0,,Defensive rebound by A. Tolliver,71,90
372,3,1:04.0,,T. Lawson makes 3-pt jump shot from 26 ft,71,93
373,3,0:49.0,R. Price makes 3-pt jump shot from 25 ft,,74,93
374,3,0:40.0,,Shooting foul by M. Chriss (drawn by A. Tolliver),74,93
375,3,0:40.0,,A. Tolliver makes free throw 1 of 2,74,94
376,3,0:40.0,,A. Tolliver makes free throw 2 of 2,74,95
377,3,0:40.0,Personal foul by T. Lawson (drawn by T. Ulis),,74,95
378,3,0:40.0,T. Ulis makes free throw 1 of 2,,75,95
379,3,0:40.0,,B. McLemore enters the game for G. Papagiannis,74,94
380,3,0:40.0,T. Ulis misses free throw 2 of 2,,75,95
381,3,0:39.0,,Defensive rebound by B. McLemore,75,95
382,3,0:28.0,,T. Lawson misses 2-pt jump shot from 8 ft,75,95
383,3,0:27.0,Defensive rebound by A. Williams,,75,95
384,3,0:13.0,Personal foul by B. McLemore (drawn by M. Chriss),,75,95
385,3,0:13.0,M. Chriss makes free throw 1 of 2,,76,95
386,3,0:13.0,M. Chriss makes free throw 2 of 2,,77,95
387,3,0:05.0,,Shooting foul by A. Williams (drawn by T. Lawson),77,95
