,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
99,2,10:56.0,Defensive rebound by A. Tolliver,,17,24
100,2,10:48.0,G. Temple misses 2-pt jump shot from 17 ft,,17,24
101,2,10:48.0,Offensive rebound by A. Tolliver,,17,24
102,2,10:39.0,G. Temple misses 3-pt jump shot from 24 ft,,17,24
103,2,10:38.0,,Defensive rebound by D. Favors,17,24
104,2,10:20.0,,D. Favors misses 2-pt layup from 3 ft,17,24
105,2,10:19.0,Defensive rebound by G. Temple,,17,24
106,2,10:10.0,T. Lawson makes 2-pt layup from 3 ft,,19,24
107,2,9:47.0,,T. Lyles makes 2-pt jump shot from 18 ft (assist by J. Ingles),19,26
108,2,9:22.0,A. Afflalo makes 2-pt jump shot from 6 ft,,21,26
109,2,9:06.0,,T. Lyles makes 3-pt jump shot from 25 ft,21,29
110,2,8:46.0,W. Cauley-Stein misses 2-pt layup from 1 ft (block by T. Lyles),,21,29
111,2,8:45.0,,Defensive rebound by J. Johnson,21,29
112,2,8:31.0,,Turnover by T. Lyles (bad pass),21,29
113,2,8:31.0,Sacramento full timeout,,21,29
114,2,8:31.0,,R. Gobert enters the game for D. Favors,21,29
115,2,8:31.0,D. Cousins enters the game for W. Cauley-Stein,,21,29
116,2,8:06.0,D. Cousins misses 2-pt layup from 3 ft,,21,29
117,2,8:06.0,,Defensive rebound by J. Ingles,21,29
118,2,7:57.0,,T. Lyles misses 3-pt jump shot from 25 ft,21,29
119,2,7:56.0,Defensive rebound by T. Lawson,,21,29
120,2,7:51.0,Turnover by G. Temple (bad pass; steal by T. Lyles),,21,29
121,2,7:35.0,,J. Ingles makes 2-pt jump shot from 22 ft,21,31
122,2,7:25.0,Personal foul by R. Neto (drawn by T. Lawson),,21,31
123,2,7:14.0,D. Cousins makes 2-pt layup from 3 ft,,23,31
124,2,6:51.0,,Personal foul by A. Afflalo (drawn by R. Gobert),23,31
125,2,6:51.0,,S. Mack enters the game for R. Neto,23,31
126,2,6:51.0,,Utah full timeout,23,31
127,2,6:51.0,,G. Hayward enters the game for J. Johnson,23,31
128,2,6:51.0,,B. Diaw enters the game for T. Lyles,23,31
129,2,6:37.0,,G. Hayward misses 2-pt jump shot from 13 ft,23,31
130,2,6:36.0,,Offensive rebound by B. Diaw,23,31
131,2,6:25.0,,R. Gobert misses 2-pt jump shot from 4 ft,23,31
132,2,6:24.0,Defensive rebound by D. Cousins,,23,31
133,2,6:03.0,D. Cousins misses 2-pt jump shot from 21 ft,,23,31
134,2,6:03.0,,Defensive rebound by R. Gobert,23,31
135,2,5:46.0,,R. Gobert misses 2-pt layup from 2 ft (block by D. Cousins),23,31
136,2,5:46.0,,Offensive rebound by R. Gobert,23,31
137,2,5:46.0,,Shooting foul by D. Cousins (drawn by R. Gobert),23,31
138,2,5:46.0,,R. Gobert makes free throw 1 of 2,23,32
139,2,5:46.0,,R. Gobert makes free throw 2 of 2,23,33
140,2,5:34.0,D. Cousins makes 2-pt layup from 2 ft (assist by G. Temple),,25,33
141,2,5:34.0,Shooting foul by R. Gobert (drawn by D. Cousins),,25,33
142,2,5:34.0,D. Cousins misses free throw 1 of 1,,25,33
143,2,5:33.0,,Defensive rebound by R. Gobert,25,33
144,2,5:14.0,,B. Diaw misses 2-pt layup from 2 ft,25,33
145,2,5:13.0,Defensive rebound by D. Cousins,,25,33
146,2,5:07.0,G. Temple makes 3-pt jump shot from 25 ft (assist by D. Cousins),,28,33
147,2,4:50.0,,R. Gobert makes 2-pt layup from 2 ft (assist by B. Diaw),28,35
148,2,4:33.0,D. Cousins misses 3-pt jump shot from 25 ft,,28,35
149,2,4:32.0,,Defensive rebound by G. Hayward,28,35
150,2,4:25.0,Offensive charge foul by B. Diaw (drawn by D. Cousins),,28,35
151,2,4:25.0,,Turnover by B. Diaw (offensive foul),28,35
152,2,4:25.0,D. Collison enters the game for T. Lawson,,28,35
153,2,4:07.0,D. Cousins makes 2-pt dunk at rim,,30,35
154,2,3:51.0,,Shooting foul by D. Collison (drawn by S. Mack),30,35
155,2,3:51.0,,S. Mack makes free throw 1 of 2,30,36
156,2,3:51.0,M. Barnes enters the game for A. Tolliver,,30,36
157,2,3:51.0,,S. Mack makes free throw 2 of 2,30,37
158,2,3:38.0,D. Cousins misses 2-pt jump shot from 14 ft,,30,37
159,2,3:38.0,,Defensive rebound by R. Gobert,30,37
160,2,3:29.0,,J. Ingles misses 3-pt jump shot from 26 ft,30,37
161,2,3:28.0,Defensive rebound by M. Barnes,,30,37
162,2,3:22.0,D. Collison makes 2-pt layup from 2 ft,,32,37
163,2,2:56.0,,S. Mack makes 2-pt jump shot from 6 ft,32,39
164,2,2:34.0,A. Afflalo makes 3-pt jump shot from 24 ft (assist by G. Temple),,35,39
165,2,2:19.0,,Shooting block foul by A. Afflalo (drawn by G. Hayward),35,39
166,2,2:19.0,Sacramento full timeout,,35,39
167,2,2:19.0,,G. Hayward makes free throw 1 of 2,35,40
168,2,2:19.0,,G. Hayward makes free throw 2 of 2,35,41
169,2,1:58.0,G. Temple misses 3-pt jump shot from 23 ft,,35,41
170,2,1:57.0,,Defensive rebound by S. Mack,35,41
171,2,1:33.0,,Shooting foul by G. Temple (drawn by J. Ingles),35,41
172,2,1:33.0,,J. Ingles makes free throw 1 of 2,35,42
173,2,1:33.0,,J. Ingles makes free throw 2 of 2,35,43
174,2,1:15.0,Turnover by A. Afflalo (lost ball; steal by J. Ingles),,35,43
175,2,1:12.0,,G. Hayward makes 2-pt dunk at rim (assist by J. Ingles),35,45
176,2,0:57.0,D. Cousins misses 2-pt jump shot from 3 ft (block by R. Gobert),,35,45
177,2,0:56.0,,Defensive rebound by B. Diaw,35,45
178,2,0:45.0,,S. Mack makes 3-pt jump shot from 25 ft,35,48
179,2,0:28.0,M. Barnes makes 3-pt jump shot from 24 ft,,38,48
180,2,0:28.0,Shooting foul by J. Ingles (drawn by M. Barnes),,38,48
181,2,0:28.0,M. Barnes misses free throw 1 of 1,,38,48
182,2,0:28.0,,T. Lyles enters the game for B. Diaw,38,48
183,2,0:28.0,K. Koufos enters the game for D. Cousins,,38,48
184,2,0:27.0,,Defensive rebound by R. Gobert,38,48
185,2,0:07.0,,Turnover by S. Mack (traveling),38,48
186,2,0:07.0,D. Cousins enters the game for K. Koufos,,38,48
187,3,11:45.0,,J. Ingles misses 3-pt jump shot from 24 ft,38,48
188,3,11:45.0,Defensive rebound by D. Collison,,38,48
189,3,11:20.0,D. Cousins misses 3-pt jump shot from 25 ft,,38,48
190,3,11:19.0,Offensive rebound by M. Barnes,,38,48
191,3,11:17.0,M. Barnes misses 2-pt layup from 2 ft,,38,48
192,3,11:16.0,,Defensive rebound by J. Ingles,38,48
193,3,10:53.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by B. Diaw),38,51
194,3,10:25.0,D. Collison misses 2-pt jump shot from 24 ft,,38,51
195,3,10:24.0,,Defensive rebound by R. Gobert,38,51
196,3,10:10.0,,S. Mack makes 2-pt jump shot from 6 ft,38,53
197,3,9:56.0,D. Collison makes 2-pt jump shot from 16 ft (assist by K. Koufos),,40,53
198,3,9:37.0,,G. Hayward misses 3-pt jump shot from 25 ft,40,53
199,3,9:36.0,Defensive rebound by K. Koufos,,40,53
200,3,9:20.0,K. Koufos makes 2-pt layup from 2 ft (assist by D. Cousins),,42,53
201,3,8:55.0,,S. Mack misses 2-pt jump shot from 9 ft,42,53
202,3,8:54.0,,Offensive rebound by R. Gobert,42,53
203,3,8:43.0,,G. Hayward makes 2-pt jump shot from 12 ft (assist by B. Diaw),42,55
204,3,8:43.0,,Shooting foul by B. McLemore (drawn by G. Hayward),42,55
205,3,8:43.0,,G. Hayward makes free throw 1 of 1,42,56
206,3,8:19.0,B. McLemore misses 2-pt jump shot from 17 ft,,42,56
207,3,8:19.0,,Defensive rebound by S. Mack,42,56
208,3,8:00.0,,J. Ingles makes 3-pt jump shot from 25 ft (assist by G. Hayward),42,59
209,3,7:40.0,D. Cousins misses 2-pt dunk at rim,,42,59
210,3,7:40.0,Offensive rebound by D. Cousins,,42,59
211,3,7:38.0,D. Cousins misses 2-pt layup from 2 ft (block by R. Gobert),,42,59
212,3,7:36.0,,Defensive rebound by B. Diaw,42,59
213,3,7:30.0,,G. Hayward makes 3-pt jump shot from 23 ft (assist by B. Diaw),42,62
214,3,7:30.0,Sacramento full timeout,,42,62
215,3,7:16.0,Turnover by B. McLemore (bad pass; steal by R. Gobert),,42,62
216,3,7:00.0,,G. Hayward misses 2-pt jump shot from 22 ft,42,62
217,3,6:59.0,Defensive rebound by K. Koufos,,42,62
218,3,6:50.0,D. Cousins misses 2-pt jump shot from 3 ft (block by R. Gobert),,42,62
219,3,6:46.0,Offensive rebound by Team,,42,62
220,3,6:43.0,,Violation by R. Gobert (def goaltending),42,62
221,3,6:43.0,D. Collison makes 2-pt jump shot from 3 ft,,44,62
222,3,6:29.0,,G. Hayward makes 2-pt hook shot from 4 ft (assist by B. Diaw),44,64
223,3,6:16.0,D. Collison misses 2-pt jump shot from 17 ft,,44,64
224,3,6:15.0,,Defensive rebound by G. Hayward,44,64
225,3,6:06.0,,Turnover by G. Hayward (bad pass; steal by B. McLemore),44,64
226,3,6:01.0,D. Collison misses 2-pt layup from 1 ft,,44,64
227,3,6:00.0,Offensive rebound by B. McLemore,,44,64
228,3,6:00.0,B. McLemore makes 2-pt layup from 2 ft,,46,64
229,3,5:39.0,,Offensive foul by J. Ingles (drawn by M. Barnes),46,64
230,3,5:39.0,,Turnover by J. Ingles (offensive foul),46,64
231,3,5:39.0,A. Tolliver enters the game for K. Koufos,,46,64
232,3,5:23.0,D. Collison makes 2-pt jump shot from 12 ft,,48,64
233,3,5:09.0,,R. Gobert makes 2-pt layup from 2 ft,48,66
234,3,4:47.0,A. Tolliver makes 3-pt jump shot from 23 ft (assist by M. Barnes),,51,66
235,3,4:28.0,,Turnover by B. Diaw (bad pass; steal by M. Barnes),51,66
236,3,4:24.0,,T. Lyles enters the game for B. Diaw,51,66
237,3,4:24.0,,J. Johnson enters the game for J. Ingles,51,66
238,3,4:24.0,G. Temple enters the game for B. McLemore,,51,66
239,3,4:01.0,D. Cousins misses 2-pt layup from 2 ft,,51,66
240,3,4:01.0,,Defensive rebound by R. Gobert,51,66
241,3,3:52.0,,S. Mack misses 3-pt jump shot from 28 ft,51,66
242,3,3:51.0,Defensive rebound by D. Cousins,,51,66
243,3,3:46.0,Shooting foul by R. Gobert (drawn by D. Cousins),,51,66
244,3,3:46.0,D. Cousins makes free throw 1 of 2,,52,66
245,3,3:46.0,T. Lawson enters the game for D. Collison,,52,66
246,3,3:46.0,D. Cousins makes free throw 2 of 2,,53,66
247,3,3:36.0,,Offensive foul by G. Hayward (drawn by G. Temple),53,66
248,3,3:36.0,,Turnover by G. Hayward (offensive foul),53,66
249,3,3:36.0,,D. Favors enters the game for R. Gobert,53,66
250,3,3:36.0,W. Cauley-Stein enters the game for D. Cousins,,53,66
251,3,3:28.0,T. Lawson makes 2-pt jump shot from 20 ft,,55,66
252,3,3:07.0,,T. Lyles makes 2-pt jump shot from 21 ft,55,68
253,3,2:54.0,M. Barnes misses 2-pt layup from 2 ft,,55,68
254,3,2:53.0,,Defensive rebound by G. Hayward,55,68
255,3,2:37.0,,S. Mack makes 3-pt jump shot from 25 ft (assist by G. Hayward),55,71
256,3,2:13.0,W. Cauley-Stein makes 2-pt hook shot from 5 ft,,57,71
257,3,2:13.0,,Utah full timeout,57,71
258,3,2:13.0,,R. Neto enters the game for S. Mack,57,71
259,3,2:13.0,A. Afflalo enters the game for M. Barnes,,57,71
260,3,2:03.0,,G. Hayward misses 2-pt jump shot from 22 ft,57,71
261,3,2:02.0,Defensive rebound by A. Tolliver,,57,71
262,3,1:48.0,G. Temple makes 3-pt jump shot from 24 ft (assist by A. Afflalo),,60,71
263,3,1:35.0,,Personal foul by G. Temple (drawn by G. Hayward),60,71
264,3,1:35.0,,J. Ingles enters the game for G. Hayward,60,71
265,3,1:20.0,,R. Neto misses 3-pt jump shot from 30 ft,60,71
266,3,1:20.0,Defensive rebound by W. Cauley-Stein,,60,71
267,3,1:11.0,T. Lawson makes 2-pt jump shot from 18 ft,,62,71
268,3,0:57.0,,J. Ingles misses 2-pt jump shot from 9 ft (block by W. Cauley-Stein),62,71
269,3,0:56.0,Defensive rebound by A. Afflalo,,62,71
270,3,0:46.0,Turnover by T. Lawson (bad pass; steal by R. Neto),,62,71
271,3,0:30.0,,T. Lyles misses 3-pt jump shot from 25 ft,62,71
272,3,0:30.0,Defensive rebound by A. Afflalo,,62,71
273,3,0:13.0,A. Afflalo misses 2-pt jump shot from 17 ft,,62,71
274,3,0:12.0,,Defensive rebound by R. Neto,62,71
275,3,0:02.0,,R. Neto makes 2-pt layup from 2 ft,62,73
276,3,0:00.0,T. Lawson misses 3-pt jump shot from 50 ft,,62,73
277,3,0:00.0,Offensive rebound by Team,,62,73
278,4,11:45.0,A. Afflalo misses 3-pt jump shot from 24 ft,,62,73
279,4,11:45.0,,Defensive rebound by D. Favors,62,73
280,4,11:27.0,,J. Ingles misses 3-pt jump shot from 24 ft,62,73
281,4,11:26.0,Defensive rebound by A. Tolliver,,62,73
282,4,11:18.0,T. Lawson makes 2-pt jump shot from 19 ft,,64,73
283,4,10:50.0,,T. Lyles misses 2-pt jump shot from 7 ft,64,73
284,4,10:50.0,,Offensive rebound by T. Lyles,64,73
285,4,10:46.0,,T. Lyles misses 2-pt layup from 2 ft,64,73
286,4,10:45.0,Defensive rebound by G. Temple,,64,73
287,4,10:41.0,Shooting foul by J. Ingles (drawn by W. Cauley-Stein),,64,73
288,4,10:41.0,W. Cauley-Stein makes free throw 1 of 2,,65,73
289,4,10:41.0,W. Cauley-Stein misses free throw 2 of 2,,65,73
290,4,10:41.0,Offensive rebound by A. Afflalo,,65,73
291,4,10:36.0,Personal foul by D. Favors (drawn by A. Afflalo),,65,73
292,4,10:28.0,A. Tolliver makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,68,73
293,4,10:18.0,,Utah full timeout,68,73
294,4,10:18.0,,G. Hayward enters the game for J. Johnson,68,73
295,4,10:02.0,,R. Neto makes 2-pt layup from 3 ft,68,75
296,4,9:44.0,A. Afflalo makes 3-pt jump shot from 22 ft (assist by T. Lawson),,71,75
297,4,9:25.0,,D. Favors misses 2-pt layup from 1 ft,71,75
298,4,9:23.0,,Offensive rebound by D. Favors,71,75
299,4,9:23.0,,D. Favors misses 2-pt layup from 2 ft,71,75
300,4,9:22.0,Defensive rebound by W. Cauley-Stein,,71,75
301,4,9:07.0,G. Temple makes 2-pt layup from 1 ft (assist by W. Cauley-Stein),,73,75
302,4,8:47.0,,Shooting foul by G. Temple (drawn by G. Hayward),73,75
303,4,8:47.0,,G. Hayward makes free throw 1 of 2,73,76
304,4,8:47.0,,R. Gobert enters the game for D. Favors,73,76
305,4,8:47.0,,G. Hayward makes free throw 2 of 2,73,77
306,4,8:33.0,A. Afflalo misses 2-pt layup from 3 ft,,73,77
307,4,8:33.0,,Defensive rebound by G. Hayward,73,77
308,4,8:25.0,,Offensive foul by T. Lyles (drawn by W. Cauley-Stein),73,77
309,4,8:25.0,,Turnover by T. Lyles (offensive foul),73,77
310,4,8:14.0,Shooting foul by R. Neto (drawn by T. Lawson),,73,77
311,4,8:14.0,T. Lawson makes free throw 1 of 2,,74,77
312,4,8:14.0,,B. Diaw enters the game for T. Lyles,74,77
313,4,8:14.0,T. Lawson makes free throw 2 of 2,,75,77
314,4,8:04.0,,Personal foul by G. Temple (drawn by J. Ingles),75,77
315,4,7:55.0,,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),75,79
316,4,7:43.0,T. Lawson misses 2-pt jump shot from 18 ft,,75,79
317,4,7:43.0,,Defensive rebound by J. Ingles,75,79
318,4,7:21.0,,G. Hayward misses 2-pt jump shot from 15 ft,75,79
319,4,7:20.0,Defensive rebound by T. Lawson,,75,79
320,4,7:09.0,Sacramento full timeout,,75,79
321,4,7:09.0,D. Cousins enters the game for W. Cauley-Stein,,75,79
322,4,7:01.0,G. Temple makes 3-pt jump shot from 25 ft (assist by A. Afflalo),,78,79
323,4,6:39.0,,J. Ingles misses 3-pt jump shot from 25 ft,78,79
324,4,6:38.0,Defensive rebound by A. Tolliver,,78,79
325,4,6:24.0,Personal foul by R. Neto (drawn by D. Cousins),,78,79
326,4,6:24.0,,S. Mack enters the game for R. Neto,78,79
327,4,6:13.0,Turnover by D. Cousins (lost ball; steal by J. Ingles),,78,79
328,4,6:04.0,,S. Mack misses 3-pt jump shot from 25 ft,78,79
329,4,6:04.0,,Offensive rebound by Team,78,79
330,4,6:04.0,Loose ball foul by A. Afflalo (drawn by R. Gobert),,78,79
331,4,5:57.0,,G. Hayward makes 2-pt jump shot from 18 ft,78,81
332,4,5:42.0,Offensive foul by A. Afflalo (drawn by G. Hayward),,78,81
333,4,5:42.0,Turnover by A. Afflalo (offensive foul),,78,81
334,4,5:42.0,M. Barnes enters the game for G. Temple,,78,81
335,4,5:18.0,,B. Diaw makes 2-pt jump shot from 15 ft,78,83
336,4,5:09.0,T. Lawson makes 2-pt layup from 2 ft,,80,83
337,4,4:45.0,,R. Gobert makes 2-pt dunk at rim (assist by B. Diaw),80,85
338,4,4:45.0,,Shooting foul by M. Barnes (drawn by R. Gobert),80,85
339,4,4:45.0,,J. Johnson enters the game for B. Diaw,80,85
340,4,4:45.0,,R. Gobert makes free throw 1 of 1,80,86
341,4,4:29.0,T. Lawson makes 2-pt layup from 2 ft,,82,86
342,4,4:13.0,,G. Hayward misses 3-pt jump shot from 24 ft,82,86
343,4,4:13.0,Defensive rebound by T. Lawson,,82,86
344,4,4:03.0,A. Afflalo misses 3-pt jump shot from 24 ft,,82,86
345,4,4:02.0,Offensive rebound by M. Barnes,,82,86
346,4,4:02.0,M. Barnes makes 2-pt layup from 2 ft,,84,86
347,4,3:34.0,,G. Hayward makes 2-pt jump shot from 23 ft,84,88
348,4,3:11.0,Personal foul by S. Mack (drawn by D. Cousins),,84,88
349,4,3:11.0,D. Cousins makes free throw 1 of 2,,85,88
350,4,3:11.0,D. Cousins makes free throw 2 of 2,,86,88
351,4,3:00.0,,G. Hayward misses 2-pt jump shot from 16 ft,86,88
352,4,2:59.0,,Offensive rebound by G. Hayward,86,88
353,4,2:55.0,,J. Johnson misses 3-pt jump shot from 24 ft,86,88
354,4,2:54.0,Defensive rebound by Team,,86,88
355,4,2:54.0,Sacramento full timeout,,86,88
356,4,2:54.0,G. Temple enters the game for M. Barnes,,86,88
357,4,2:37.0,T. Lawson misses 2-pt layup from 2 ft,,86,88
358,4,2:36.0,,Defensive rebound by R. Gobert,86,88
359,4,2:13.0,,J. Johnson misses 2-pt jump shot from 9 ft,86,88
360,4,2:12.0,Defensive rebound by D. Cousins,,86,88
361,4,1:59.0,Personal foul by J. Johnson (drawn by T. Lawson),,86,88
362,4,1:59.0,T. Lawson makes free throw 1 of 2,,87,88
363,4,1:59.0,T. Lawson makes free throw 2 of 2,,88,88
364,4,1:49.0,,Personal foul by T. Lawson (drawn by S. Mack),88,88
365,4,1:49.0,,S. Mack misses free throw 1 of 2,88,88
366,4,1:49.0,,Offensive rebound by Team,88,88
367,4,1:49.0,,S. Mack makes free throw 2 of 2,88,89
368,4,1:35.0,Turnover by D. Cousins (traveling),,88,89
369,4,1:24.0,,S. Mack misses 2-pt jump shot from 20 ft,88,89
370,4,1:23.0,Defensive rebound by A. Afflalo,,88,89
371,4,1:15.0,Sacramento full timeout,,88,89
372,4,1:08.0,Shooting block foul by G. Hayward (drawn by D. Cousins),,88,89
373,4,1:08.0,D. Cousins makes free throw 1 of 2,,89,89
374,4,1:08.0,D. Cousins makes free throw 2 of 2,,90,89
375,4,0:45.0,,Turnover by J. Ingles (bad pass; steal by T. Lawson),90,89
376,4,0:26.0,Shooting foul by R. Gobert (drawn by D. Cousins),,90,89
377,4,0:26.0,D. Cousins makes free throw 1 of 2,,91,89
378,4,0:26.0,D. Cousins misses free throw 2 of 2,,91,89
379,4,0:26.0,,Defensive rebound by G. Hayward,91,89
380,4,0:25.0,,Utah full timeout,91,89
381,4,0:19.0,,Shooting foul by T. Lawson (drawn by R. Gobert),91,89
382,4,0:19.0,,R. Gobert makes free throw 1 of 2,91,90
383,4,0:19.0,,R. Gobert misses free throw 2 of 2,91,90
384,4,0:19.0,K. Koufos enters the game for A. Afflalo,,91,90
