,QUARTER,TIME_REMAINING,NEW YORK_ACTION,MILWAUKEE_ACTION,NEW YORK_SCORE,MILWAUKEE_SCORE
95,1,0:00.0,,Offensive rebound by Team,32,33
96,2,11:36.0,Turnover by Team (shot clock),,32,33
97,2,11:19.0,,Turnover by M. Beasley (bad pass; steal by K. O'Quinn),32,33
98,2,11:11.0,Shooting foul by J. Terry (drawn by K. Porziņģis),,32,33
99,2,11:11.0,K. Porziņģis makes free throw 1 of 2,,33,33
100,2,11:11.0,K. Porziņģis makes free throw 2 of 2,,34,33
101,2,10:52.0,,M. Teletović makes 3-pt jump shot from 27 ft (assist by M. Beasley),34,36
102,2,10:36.0,J. Holiday misses 3-pt jump shot from 27 ft,,34,36
103,2,10:34.0,Offensive rebound by L. Thomas,,34,36
104,2,10:26.0,Turnover by B. Jennings (lost ball; steal by J. Terry),,34,36
105,2,10:20.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by J. Terry),34,38
106,2,10:15.0,K. Porziņģis makes 2-pt jump shot from 16 ft (assist by B. Jennings),,36,38
107,2,10:06.0,,G. Antetokounmpo makes 3-pt jump shot from 24 ft,36,41
108,2,9:54.0,Turnover by L. Thomas (bad pass; steal by G. Antetokounmpo),,36,41
109,2,9:51.0,,M. Beasley misses 2-pt layup from 1 ft (block by K. Porziņģis),36,41
110,2,9:51.0,Defensive rebound by Team,,36,41
111,2,9:51.0,M. Kuzminskas enters the game for K. O'Quinn,,36,41
112,2,9:33.0,Turnover by M. Kuzminskas (traveling),,36,41
113,2,9:20.0,,G. Monroe makes 2-pt layup from 1 ft,36,43
114,2,9:20.0,,Shooting foul by K. Porziņģis (drawn by G. Monroe),36,43
115,2,9:20.0,,G. Monroe makes free throw 1 of 1,36,44
116,2,9:02.0,Offensive foul by L. Thomas (drawn by G. Monroe),,36,44
117,2,9:02.0,Turnover by L. Thomas (offensive foul),,36,44
118,2,9:02.0,J. Noah enters the game for L. Thomas,,36,44
119,2,8:44.0,,G. Monroe misses 2-pt jump shot from 16 ft,36,44
120,2,8:43.0,Defensive rebound by B. Jennings,,36,44
121,2,8:26.0,Turnover by B. Jennings (bad pass; steal by J. Terry),,36,44
122,2,8:21.0,,M. Teletović makes 3-pt jump shot from 24 ft (assist by M. Beasley),36,47
123,2,7:58.0,B. Jennings misses 3-pt jump shot from 28 ft,,36,47
124,2,7:57.0,,Defensive rebound by G. Antetokounmpo,36,47
125,2,7:46.0,,Shooting foul by J. Noah (drawn by G. Monroe),36,47
126,2,7:46.0,Official timeout,,36,47
127,2,7:46.0,,G. Monroe makes free throw 1 of 2,36,48
128,2,7:46.0,D. Rose enters the game for J. Holiday,,36,47
129,2,7:46.0,,G. Monroe misses free throw 2 of 2,36,48
130,2,7:45.0,Defensive rebound by K. Porziņģis,,36,48
131,2,7:28.0,M. Kuzminskas misses 3-pt jump shot from 24 ft,,36,48
132,2,7:27.0,Offensive rebound by J. Noah,,36,48
133,2,7:25.0,Turnover by J. Noah (bad pass; steal by M. Teletović),,36,48
134,2,7:20.0,,Personal foul by D. Rose (drawn by G. Monroe),36,48
135,2,7:20.0,Technical foul by J. Noah,,36,48
136,2,7:20.0,,J. Terry makes technical free throw,36,49
137,2,7:20.0,C. Lee enters the game for B. Jennings,,36,49
138,2,7:20.0,C. Anthony enters the game for M. Kuzminskas,,36,49
139,2,7:04.0,,M. Beasley misses 3-pt jump shot from 26 ft,36,49
140,2,7:04.0,Defensive rebound by Team,,36,49
141,2,6:53.0,D. Rose misses 2-pt layup from 1 ft,,36,49
142,2,6:51.0,Offensive rebound by J. Noah,,36,49
143,2,6:51.0,J. Noah makes 2-pt layup at rim,,38,49
144,2,6:51.0,Violation by Team (jump ball),,38,49
145,2,6:34.0,,M. Beasley makes 2-pt layup from 3 ft,38,51
146,2,6:34.0,,Shooting foul by C. Anthony (drawn by M. Beasley),38,51
147,2,6:34.0,,M. Beasley makes free throw 1 of 1,38,52
148,2,6:20.0,C. Anthony misses 2-pt jump shot from 20 ft,,38,52
149,2,6:19.0,,Defensive rebound by G. Antetokounmpo,38,52
150,2,6:11.0,,Shooting foul by K. Porziņģis (drawn by M. Teletović),38,52
151,2,6:11.0,,M. Teletović makes free throw 1 of 2,38,53
152,2,6:11.0,,M. Brogdon enters the game for M. Beasley,38,53
153,2,6:11.0,L. Thomas enters the game for K. Porziņģis,,38,53
154,2,6:11.0,,M. Teletović makes free throw 2 of 2,38,54
155,2,5:59.0,Shooting foul by J. Terry (drawn by C. Lee),,38,54
156,2,5:59.0,,Milwaukee full timeout,38,54
157,2,5:59.0,C. Lee makes free throw 1 of 2,,39,54
158,2,5:59.0,,Violation by G. Antetokounmpo (lane),39,54
159,2,5:59.0,,J. Parker enters the game for M. Teletović,38,54
160,2,5:59.0,,T. Snell enters the game for J. Terry,38,54
161,2,5:59.0,C. Lee makes free throw 2 of 2,,40,54
162,2,5:32.0,,G. Monroe misses 2-pt jump shot from 9 ft,40,54
163,2,5:31.0,Defensive rebound by J. Noah,,40,54
164,2,5:25.0,D. Rose makes 2-pt layup from 1 ft,,42,54
165,2,5:08.0,,J. Parker misses 2-pt jump shot from 17 ft,42,54
166,2,5:08.0,,Offensive rebound by Team,42,54
167,2,5:08.0,Loose ball foul by J. Noah (drawn by G. Monroe),,42,54
168,2,5:08.0,,G. Monroe misses free throw 1 of 2,42,54
169,2,5:08.0,,Offensive rebound by Team,42,54
170,2,5:08.0,K. O'Quinn enters the game for J. Noah,,42,54
171,2,5:08.0,,G. Monroe makes free throw 2 of 2,42,55
172,2,4:56.0,C. Anthony misses 2-pt jump shot from 13 ft,,42,55
173,2,4:55.0,,Defensive rebound by J. Parker,42,55
174,2,4:47.0,,G. Monroe makes 2-pt hook shot from 4 ft (assist by M. Brogdon),42,57
175,2,4:34.0,Turnover by D. Rose (bad pass; steal by G. Monroe),,42,57
176,2,4:28.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,42,57
177,2,4:26.0,Defensive rebound by C. Anthony,,42,57
178,2,4:17.0,K. O'Quinn misses 2-pt jump shot from 4 ft (block by G. Antetokounmpo),,42,57
179,2,4:16.0,Offensive rebound by Team,,42,57
180,2,4:16.0,,Loose ball foul by G. Antetokounmpo (drawn by K. O'Quinn),42,57
181,2,4:16.0,,J. Henson enters the game for G. Monroe,42,57
182,2,4:02.0,C. Anthony misses 2-pt layup from 1 ft,,42,57
183,2,4:02.0,Offensive rebound by Team,,42,57
184,2,4:02.0,Turnover by Team (shot clock),,42,57
185,2,3:44.0,,J. Henson makes 2-pt layup from 2 ft (assist by J. Parker),42,59
186,2,3:21.0,D. Rose misses 2-pt jump shot from 19 ft,,42,59
187,2,3:20.0,Offensive rebound by K. O'Quinn,,42,59
188,2,3:20.0,Shooting foul by G. Antetokounmpo (drawn by K. O'Quinn),,42,59
189,2,3:20.0,K. O'Quinn misses free throw 1 of 2,,42,59
190,2,3:20.0,Offensive rebound by Team,,42,59
191,2,3:20.0,K. O'Quinn makes free throw 2 of 2,,43,59
192,2,3:08.0,,J. Parker makes 2-pt layup from 3 ft,43,61
193,2,3:02.0,New York full timeout,,43,61
194,2,3:02.0,,M. Beasley enters the game for G. Antetokounmpo,43,61
195,2,2:52.0,C. Anthony makes 3-pt jump shot from 26 ft (assist by C. Lee),,46,61
196,2,2:27.0,,M. Brogdon makes 2-pt hook shot from 4 ft,46,63
197,2,2:13.0,Turnover by C. Anthony (bad pass; steal by T. Snell),,46,63
198,2,2:03.0,,J. Henson misses 2-pt jump shot from 19 ft,46,63
199,2,2:02.0,Defensive rebound by L. Thomas,,46,63
200,2,1:48.0,L. Thomas makes 3-pt jump shot from 23 ft (assist by C. Lee),,49,63
201,2,1:30.0,,M. Brogdon makes 2-pt hook shot from 1 ft,49,65
202,2,1:11.0,Turnover by C. Lee (lost ball),,49,65
203,2,0:53.0,,J. Parker misses 2-pt layup at rim,49,65
204,2,0:50.0,Defensive rebound by C. Anthony,,49,65
205,2,0:44.0,C. Lee misses 3-pt jump shot from 23 ft,,49,65
206,2,0:42.0,Offensive rebound by Team,,49,65
207,2,0:37.0,L. Thomas makes 2-pt layup from 2 ft (assist by C. Anthony),,51,65
208,2,0:33.0,,Shooting foul by L. Thomas (drawn by J. Parker),51,65
209,2,0:33.0,,J. Parker misses free throw 1 of 2,51,65
210,2,0:33.0,,Offensive rebound by Team,51,65
211,2,0:33.0,,J. Parker misses free throw 2 of 2,51,65
212,2,0:33.0,M. Kuzminskas enters the game for L. Thomas,,51,65
213,2,0:32.0,Defensive rebound by K. O'Quinn,,51,65
214,2,0:18.0,Shooting block foul by J. Parker (drawn by D. Rose),,51,65
215,2,0:18.0,D. Rose makes free throw 1 of 2,,52,65
216,2,0:18.0,D. Rose makes free throw 2 of 2,,53,65
217,3,11:41.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by D. Rose),,56,65
218,3,11:16.0,,M. Brogdon misses 3-pt jump shot from 26 ft,56,65
219,3,11:14.0,Defensive rebound by K. Porziņģis,,56,65
220,3,11:04.0,D. Rose misses 2-pt jump shot from 6 ft,,56,65
221,3,11:02.0,,Defensive rebound by J. Henson,56,65
222,3,10:57.0,,T. Snell misses 3-pt jump shot from 26 ft,56,65
223,3,10:55.0,Defensive rebound by J. Noah,,56,65
224,3,10:49.0,K. Porziņģis makes 2-pt jump shot from 10 ft (assist by C. Anthony),,58,65
225,3,10:32.0,,J. Parker makes 3-pt jump shot from 27 ft (assist by J. Henson),58,68
226,3,10:19.0,J. Noah makes 2-pt dunk at rim (assist by C. Anthony),,60,68
227,3,9:53.0,,Turnover by G. Antetokounmpo (traveling),60,68
228,3,9:43.0,J. Noah makes 2-pt dunk at rim (assist by C. Anthony),,62,68
229,3,9:17.0,,Turnover by G. Antetokounmpo (step out of bounds),62,68
230,3,9:04.0,D. Rose misses 3-pt jump shot from 27 ft,,62,68
231,3,9:02.0,,Defensive rebound by G. Antetokounmpo,62,68
232,3,8:53.0,,J. Parker misses 3-pt jump shot from 24 ft,62,68
233,3,8:52.0,Defensive rebound by J. Noah,,62,68
234,3,8:44.0,K. Porziņģis misses 2-pt layup from 1 ft,,62,68
235,3,8:42.0,,Defensive rebound by M. Brogdon,62,68
236,3,8:35.0,,Shooting foul by J. Noah (drawn by J. Parker),62,68
237,3,8:35.0,,J. Parker misses free throw 1 of 2,62,68
238,3,8:35.0,,Offensive rebound by Team,62,68
239,3,8:35.0,,J. Parker makes free throw 2 of 2,62,69
240,3,8:17.0,C. Anthony makes 2-pt jump shot from 18 ft,,64,69
241,3,7:55.0,,G. Antetokounmpo misses 3-pt jump shot from 26 ft,64,69
242,3,7:54.0,Defensive rebound by D. Rose,,64,69
243,3,7:45.0,C. Anthony makes 2-pt jump shot from 10 ft,,66,69
244,3,7:45.0,,Milwaukee full timeout,66,69
245,3,7:30.0,,Turnover by G. Antetokounmpo (bad pass; steal by C. Lee),66,69
246,3,7:26.0,K. Porziņģis makes 2-pt dunk at rim (assist by D. Rose),,68,69
247,3,7:10.0,,J. Parker makes 3-pt jump shot from 27 ft (assist by G. Antetokounmpo),68,72
248,3,6:52.0,C. Anthony misses 2-pt jump shot from 18 ft,,68,72
249,3,6:51.0,,Defensive rebound by T. Snell,68,72
250,3,6:37.0,,J. Parker makes 2-pt jump shot from 12 ft (assist by G. Antetokounmpo),68,74
251,3,6:27.0,K. Porziņģis misses 2-pt layup from 1 ft,,68,74
252,3,6:25.0,Offensive rebound by J. Noah,,68,74
253,3,6:25.0,J. Noah misses 2-pt layup from 1 ft,,68,74
254,3,6:24.0,,Defensive rebound by M. Brogdon,68,74
255,3,6:21.0,,G. Antetokounmpo makes 2-pt layup at rim (assist by M. Brogdon),68,76
256,3,6:03.0,D. Rose misses 2-pt jump shot from 6 ft (block by J. Henson),,68,76
257,3,6:01.0,,Defensive rebound by T. Snell,68,76
258,3,5:47.0,,M. Brogdon makes 2-pt layup at rim (assist by J. Parker),68,78
259,3,5:47.0,New York full timeout,,68,78
260,3,5:28.0,Offensive foul by J. Noah (drawn by J. Parker),,68,78
261,3,5:28.0,Turnover by J. Noah (offensive foul),,68,78
262,3,5:25.0,M. Kuzminskas enters the game for J. Noah,,68,78
263,3,5:19.0,,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),68,80
264,3,5:02.0,M. Kuzminskas makes 3-pt jump shot from 23 ft (assist by C. Lee),,71,80
265,3,4:39.0,,G. Antetokounmpo misses 2-pt layup at rim,71,80
266,3,4:37.0,Defensive rebound by M. Kuzminskas,,71,80
267,3,4:35.0,Turnover by C. Anthony (bad pass; steal by T. Snell),,71,80
268,3,4:33.0,,Personal foul by K. Porziņģis (drawn by M. Brogdon),71,80
269,3,4:33.0,K. O'Quinn enters the game for K. Porziņģis,,71,80
270,3,4:22.0,,Shooting block foul by K. O'Quinn (drawn by J. Henson),71,80
271,3,4:22.0,,J. Henson makes free throw 1 of 2,71,81
272,3,4:22.0,,J. Henson makes free throw 2 of 2,71,82
273,3,4:07.0,C. Anthony makes 2-pt jump shot from 10 ft,,73,82
274,3,3:52.0,,G. Monroe enters the game for J. Henson,73,82
275,3,3:45.0,,G. Monroe makes 2-pt hook shot from 5 ft,73,84
276,3,3:45.0,,Shooting foul by K. O'Quinn (drawn by G. Monroe),73,84
277,3,3:45.0,,G. Monroe misses free throw 1 of 1,73,84
278,3,3:44.0,Defensive rebound by C. Anthony,,73,84
279,3,3:28.0,M. Kuzminskas misses 3-pt jump shot from 25 ft,,73,84
280,3,3:26.0,,Defensive rebound by M. Brogdon,73,84
281,3,3:16.0,,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by M. Brogdon),73,86
282,3,2:58.0,K. O'Quinn makes 2-pt dunk at rim (assist by C. Anthony),,75,86
283,3,2:43.0,,M. Brogdon misses 2-pt layup from 3 ft,75,86
284,3,2:42.0,Defensive rebound by K. O'Quinn,,75,86
285,3,2:36.0,Shooting foul by M. Brogdon (drawn by D. Rose),,75,86
286,3,2:36.0,D. Rose makes free throw 1 of 2,,76,86
287,3,2:36.0,,M. Teletović enters the game for G. Antetokounmpo,76,86
288,3,2:36.0,,J. Terry enters the game for M. Brogdon,76,86
289,3,2:36.0,L. Thomas enters the game for C. Anthony,,76,86
290,3,2:36.0,D. Rose makes free throw 2 of 2,,77,86
291,3,2:24.0,,J. Parker makes 2-pt jump shot from 14 ft,77,88
292,3,2:11.0,M. Kuzminskas makes 2-pt layup from 1 ft (assist by D. Rose),,79,88
293,3,2:01.0,,Shooting foul by K. O'Quinn (drawn by G. Monroe),79,88
294,3,2:01.0,,G. Monroe makes free throw 1 of 2,79,89
295,3,2:01.0,,G. Monroe makes free throw 2 of 2,79,90
296,3,1:48.0,D. Rose misses 2-pt layup from 1 ft (block by T. Snell),,79,90
297,3,1:45.0,,Defensive rebound by G. Monroe,79,90
298,3,1:42.0,,J. Parker makes 2-pt dunk at rim (assist by J. Terry),79,92
299,3,1:36.0,Personal foul by J. Terry (drawn by M. Kuzminskas),,79,92
300,3,1:32.0,D. Rose misses 2-pt layup from 2 ft,,79,92
301,3,1:31.0,Offensive rebound by K. O'Quinn,,79,92
302,3,1:31.0,K. O'Quinn makes 2-pt layup at rim,,81,92
303,3,1:14.0,,T. Snell makes 2-pt dunk at rim (assist by G. Monroe),81,94
304,3,1:04.0,M. Kuzminskas makes 2-pt dunk at rim (assist by K. O'Quinn),,83,94
305,3,0:49.0,,T. Snell makes 2-pt hook shot from 2 ft (assist by G. Monroe),83,96
306,3,0:32.0,D. Rose misses 2-pt jump shot from 5 ft,,83,96
307,3,0:29.0,,Defensive rebound by G. Monroe,83,96
308,3,0:07.0,,J. Parker misses 2-pt jump shot from 13 ft,83,96
309,3,0:06.0,Defensive rebound by K. O'Quinn,,83,96
310,3,0:00.0,D. Rose misses 2-pt layup from 1 ft (block by T. Snell),,83,96
311,3,0:00.0,,Defensive rebound by M. Teletović,83,96
312,4,11:51.0,,M. Teletović misses 3-pt jump shot from 26 ft,83,96
313,4,11:49.0,Defensive rebound by R. Baker,,83,96
314,4,11:33.0,R. Baker misses 3-pt jump shot from 26 ft,,83,96
315,4,11:33.0,Offensive rebound by Team,,83,96
316,4,11:33.0,,Loose ball foul by G. Monroe (drawn by K. O'Quinn),83,96
317,4,11:32.0,Personal foul by M. Beasley (drawn by C. Anthony),,83,96
318,4,11:25.0,C. Anthony makes 2-pt jump shot from 14 ft,,85,96
319,4,11:25.0,Shooting foul by M. Beasley (drawn by C. Anthony),,85,96
320,4,11:25.0,C. Anthony makes free throw 1 of 1,,86,96
321,4,11:08.0,,M. Beasley misses 2-pt layup at rim,86,96
322,4,11:07.0,,Offensive rebound by G. Monroe,86,96
323,4,11:02.0,,Turnover by M. Beasley (lost ball; steal by C. Anthony),86,96
324,4,10:58.0,R. Baker makes 2-pt layup from 1 ft (assist by C. Anthony),,88,96
325,4,10:32.0,,G. Antetokounmpo misses 3-pt jump shot from 27 ft,88,96
326,4,10:31.0,Defensive rebound by K. Porziņģis,,88,96
327,4,10:09.0,K. Porziņģis makes 2-pt jump shot from 14 ft (assist by R. Baker),,90,96
328,4,9:55.0,,Personal foul by R. Baker (drawn by J. Terry),90,96
329,4,9:55.0,Flagrant foul type 1 by J. Terry (drawn by R. Baker),,90,96
330,4,9:55.0,,Turnover by J. Terry (offensive foul),90,96
331,4,9:55.0,R. Baker makes flagrant free throw 1 of 2,,91,96
332,4,9:55.0,R. Baker makes flagrant free throw 2 of 2,,92,96
333,4,9:42.0,C. Anthony misses 2-pt jump shot from 12 ft (block by G. Antetokounmpo),,92,96
334,4,9:41.0,Offensive rebound by K. O'Quinn,,92,96
335,4,9:39.0,C. Anthony misses 2-pt jump shot from 20 ft,,92,96
336,4,9:37.0,,Defensive rebound by J. Terry,92,96
337,4,9:31.0,,G. Antetokounmpo misses 2-pt layup at rim,92,96
338,4,9:27.0,Defensive rebound by C. Anthony,,92,96
339,4,9:20.0,C. Anthony makes 3-pt jump shot from 27 ft (assist by M. Kuzminskas),,95,96
340,4,8:50.0,,G. Monroe makes 2-pt layup from 2 ft (assist by J. Terry),95,98
341,4,8:28.0,Shooting foul by G. Antetokounmpo (drawn by C. Anthony),,95,98
342,4,8:28.0,Official timeout,,95,98
343,4,8:28.0,C. Anthony makes free throw 1 of 2,,96,98
344,4,8:28.0,,T. Snell enters the game for M. Teletović,95,98
345,4,8:28.0,,J. Parker enters the game for M. Beasley,95,98
346,4,8:28.0,C. Anthony makes free throw 2 of 2,,97,98
347,4,8:13.0,,G. Monroe misses 2-pt layup at rim,97,98
348,4,8:12.0,,Offensive rebound by Team,97,98
349,4,8:01.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by J. Terry),97,101
350,4,7:39.0,K. O'Quinn misses 2-pt layup from 1 ft (block by G. Antetokounmpo),,97,101
351,4,7:37.0,,Defensive rebound by J. Terry,97,101
352,4,7:28.0,,T. Snell makes 3-pt jump shot from 24 ft (assist by J. Terry),97,104
353,4,7:28.0,New York full timeout,,97,104
354,4,7:28.0,J. Noah enters the game for K. O'Quinn,,97,104
355,4,7:28.0,C. Lee enters the game for M. Kuzminskas,,97,104
356,4,7:14.0,K. Porziņģis makes 3-pt jump shot from 26 ft (assist by C. Anthony),,100,104
357,4,6:53.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by K. Porziņģis),100,104
358,4,6:52.0,,Offensive rebound by G. Antetokounmpo,100,104
359,4,6:51.0,,G. Antetokounmpo misses 2-pt layup from 1 ft (block by K. Porziņģis),100,104
360,4,6:50.0,Defensive rebound by K. Porziņģis,,100,104
361,4,6:36.0,K. Porziņģis makes 3-pt jump shot from 28 ft (assist by C. Anthony),,103,104
362,4,6:33.0,,Offensive foul by J. Terry (drawn by R. Baker),103,104
363,4,6:33.0,,Turnover by J. Terry (offensive foul),103,104
364,4,6:33.0,,M. Brogdon enters the game for J. Terry,103,104
365,4,6:19.0,C. Anthony misses 2-pt jump shot from 11 ft,,103,104
366,4,6:18.0,Offensive rebound by J. Noah,,103,104
367,4,6:12.0,C. Anthony misses 3-pt jump shot from 25 ft,,103,104
368,4,6:11.0,Offensive rebound by J. Noah,,103,104
369,4,5:54.0,K. Porziņģis misses 3-pt jump shot from 26 ft,,103,104
370,4,5:53.0,,Defensive rebound by M. Brogdon,103,104
371,4,5:37.0,,G. Antetokounmpo makes 2-pt jump shot from 17 ft,103,106
372,4,5:14.0,Turnover by J. Noah (lost ball; steal by G. Monroe),,103,106
373,4,5:11.0,,Shooting foul by K. Porziņģis (drawn by G. Antetokounmpo),103,106
