,QUARTER,TIME_REMAINING,MIAMI_ACTION,DETROIT_ACTION,MIAMI_SCORE,DETROIT_SCORE
62,1,5:29.0,G. Dragić misses 3-pt jump shot from 26 ft,,8,19
63,1,5:29.0,,Defensive rebound by A. Drummond,8,19
64,1,5:13.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,8,19
65,1,5:12.0,Defensive rebound by T. Johnson,,8,19
66,1,5:02.0,T. Johnson misses 3-pt jump shot from 26 ft,,8,19
67,1,5:02.0,,Defensive rebound by B. Udrih,8,19
68,1,4:52.0,,Turnover by B. Udrih (bad pass; steal by J. Johnson),8,19
69,1,4:48.0,R. McGruder misses 2-pt jump shot from 5 ft (block by J. Leuer),,8,19
70,1,4:48.0,Offensive rebound by Team,,8,19
71,1,4:40.0,T. Johnson makes 2-pt jump shot from 8 ft,,10,19
72,1,4:26.0,,Shooting foul by R. McGruder (drawn by M. Morris),10,19
73,1,4:26.0,,M. Morris misses free throw 1 of 2,10,19
74,1,4:26.0,,Offensive rebound by Team,10,19
75,1,4:26.0,,M. Morris makes free throw 2 of 2,10,20
76,1,4:19.0,Shooting foul by B. Udrih (drawn by G. Dragić),,10,20
77,1,4:19.0,G. Dragić makes free throw 1 of 2,,11,20
78,1,4:19.0,G. Dragić misses free throw 2 of 2,,11,20
79,1,4:18.0,,Defensive rebound by A. Drummond,11,20
80,1,4:03.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by B. Udrih),11,22
81,1,3:51.0,T. Johnson makes 2-pt layup at rim (assist by J. Johnson),,13,22
82,1,3:35.0,,B. Udrih misses 2-pt jump shot from 14 ft,13,22
83,1,3:35.0,,Offensive rebound by B. Udrih,13,22
84,1,3:23.0,,A. Drummond misses 2-pt hook shot from 7 ft,13,22
85,1,3:23.0,Defensive rebound by J. Johnson,,13,22
86,1,3:17.0,Turnover by J. Johnson (lost ball; steal by K. Caldwell-Pope),,13,22
87,1,3:12.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft,13,24
88,1,2:52.0,T. Johnson misses 2-pt layup at rim,,13,24
89,1,2:51.0,,Defensive rebound by K. Caldwell-Pope,13,24
90,1,2:30.0,,J. Leuer makes 2-pt layup at rim (assist by K. Caldwell-Pope),13,26
91,1,2:03.0,J. Johnson misses 3-pt jump shot from 27 ft,,13,26
92,1,2:03.0,,Defensive rebound by A. Drummond,13,26
93,1,1:55.0,,A. Drummond makes 2-pt layup at rim (assist by B. Udrih),13,28
94,1,1:55.0,,Shooting foul by H. Whiteside (drawn by A. Drummond),13,28
95,1,1:55.0,,Detroit full timeout,13,28
96,1,1:55.0,,A. Drummond misses free throw 1 of 1,13,28
97,1,1:55.0,,T. Harris enters the game for M. Morris,13,28
98,1,1:55.0,,R. Bullock enters the game for K. Caldwell-Pope,13,28
99,1,1:55.0,J. McRoberts enters the game for H. Whiteside,,13,28
100,1,1:54.0,Defensive rebound by J. Johnson,,13,28
101,1,1:48.0,Turnover by G. Dragić (bad pass; steal by A. Drummond),,13,28
102,1,1:35.0,,B. Udrih misses 2-pt jump shot from 8 ft,13,28
103,1,1:34.0,,Offensive rebound by B. Udrih,13,28
104,1,1:25.0,Violation by J. Johnson (kicked ball),,13,28
105,1,1:25.0,L. Babbitt enters the game for G. Dragić,,13,28
106,1,1:25.0,,A. Baynes enters the game for A. Drummond,13,28
107,1,1:13.0,,R. Bullock misses 2-pt jump shot from 18 ft,13,28
108,1,1:13.0,Defensive rebound by J. McRoberts,,13,28
109,1,1:01.0,Personal foul by J. Leuer (drawn by J. Johnson),,13,28
110,1,1:01.0,J. Johnson misses free throw 1 of 2,,13,28
111,1,1:01.0,Offensive rebound by Team,,13,28
112,1,1:01.0,J. Johnson makes free throw 2 of 2,,14,28
113,1,0:45.0,,R. Bullock misses 3-pt jump shot from 25 ft,14,28
114,1,0:45.0,Defensive rebound by R. McGruder,,14,28
115,1,0:31.0,J. McRoberts misses 2-pt jump shot from 13 ft,,14,28
116,1,0:31.0,,Defensive rebound by T. Harris,14,28
117,1,0:17.0,,Turnover by A. Baynes (traveling),14,28
118,1,0:03.0,Shooting foul by A. Baynes (drawn by T. Johnson),,14,28
119,1,0:03.0,T. Johnson makes free throw 1 of 2,,15,28
120,1,0:03.0,T. Johnson makes free throw 2 of 2,,16,28
121,2,11:42.0,,Turnover by J. Leuer (bad pass; steal by J. McRoberts),16,28
122,2,11:33.0,L. Babbitt misses 2-pt layup from 1 ft,,16,28
123,2,11:32.0,,Defensive rebound by A. Baynes,16,28
124,2,11:19.0,,T. Harris misses 3-pt jump shot from 26 ft,16,28
125,2,11:18.0,Defensive rebound by J. McRoberts,,16,28
126,2,11:05.0,T. Johnson makes 2-pt jump shot from 7 ft,,18,28
127,2,10:41.0,,Turnover by T. Harris (lost ball; steal by J. Johnson),18,28
128,2,10:38.0,Shooting foul by J. Leuer (drawn by T. Johnson),,18,28
129,2,10:38.0,T. Johnson makes free throw 1 of 2,,19,28
130,2,10:38.0,,S. Johnson enters the game for R. Bullock,19,28
131,2,10:38.0,T. Johnson makes free throw 2 of 2,,20,28
132,2,10:18.0,,T. Harris misses 2-pt jump shot from 19 ft (block by J. Johnson),20,28
133,2,10:18.0,Defensive rebound by J. McRoberts,,20,28
134,2,10:09.0,Turnover by T. Johnson (bad pass; steal by B. Udrih),,20,28
135,2,9:55.0,,T. Harris misses 2-pt jump shot from 7 ft,20,28
136,2,9:53.0,Defensive rebound by J. McRoberts,,20,28
137,2,9:39.0,R. McGruder makes 3-pt jump shot from 23 ft (assist by T. Johnson),,23,28
138,2,9:18.0,,Turnover by A. Baynes (3 sec),23,28
139,2,9:06.0,T. Johnson misses 3-pt jump shot from 26 ft,,23,28
140,2,9:06.0,Offensive rebound by L. Babbitt,,23,28
141,2,9:01.0,L. Babbitt misses 2-pt jump shot from 13 ft,,23,28
142,2,9:00.0,,Defensive rebound by A. Baynes,23,28
143,2,8:51.0,,B. Udrih makes 2-pt jump shot from 18 ft,23,30
144,2,8:40.0,J. Johnson makes 3-pt jump shot from 25 ft (assist by T. Johnson),,26,30
145,2,8:13.0,,S. Johnson makes 3-pt jump shot from 26 ft (assist by T. Harris),26,33
146,2,7:59.0,Shooting foul by T. Harris (drawn by J. Johnson),,26,33
147,2,7:59.0,Official timeout,,26,33
148,2,7:59.0,J. Johnson makes free throw 1 of 2,,27,33
149,2,7:59.0,D. Waiters enters the game for T. Johnson,,26,33
150,2,7:59.0,,M. Morris enters the game for J. Leuer,26,33
151,2,7:59.0,J. Johnson makes free throw 2 of 2,,28,33
152,2,7:41.0,,T. Harris misses 2-pt jump shot from 6 ft,28,33
153,2,7:40.0,Defensive rebound by J. McRoberts,,28,33
154,2,7:25.0,R. McGruder makes 2-pt layup from 1 ft (assist by J. McRoberts),,30,33
155,2,7:12.0,,B. Udrih makes 3-pt jump shot from 25 ft,30,36
156,2,6:51.0,Turnover by D. Waiters (lost ball; steal by A. Baynes),,30,36
157,2,6:36.0,,M. Morris misses 2-pt jump shot from 20 ft,30,36
158,2,6:35.0,Defensive rebound by J. McRoberts,,30,36
159,2,6:33.0,Miami full timeout,,30,36
160,2,6:33.0,,I. Smith enters the game for B. Udrih,30,36
161,2,6:33.0,,K. Caldwell-Pope enters the game for A. Baynes,30,36
162,2,6:33.0,,A. Drummond enters the game for S. Johnson,30,36
163,2,6:33.0,H. Whiteside enters the game for J. McRoberts,,30,36
164,2,6:23.0,H. Whiteside makes 2-pt dunk at rim (assist by D. Waiters),,32,36
165,2,6:02.0,,Turnover by T. Harris (lost ball),32,36
166,2,5:49.0,L. Babbitt misses 3-pt jump shot from 26 ft,,32,36
167,2,5:48.0,,Defensive rebound by A. Drummond,32,36
168,2,5:35.0,,T. Harris makes 2-pt layup from 1 ft,32,38
169,2,5:23.0,D. Waiters misses 3-pt jump shot from 26 ft,,32,38
170,2,5:23.0,,Defensive rebound by A. Drummond,32,38
171,2,5:13.0,,I. Smith makes 2-pt layup from 1 ft,32,40
172,2,4:47.0,D. Waiters makes 2-pt layup at rim,,34,40
173,2,4:24.0,,I. Smith misses 2-pt jump shot from 20 ft,34,40
174,2,4:24.0,Defensive rebound by H. Whiteside,,34,40
175,2,4:13.0,H. Whiteside misses 2-pt jump shot from 6 ft (block by A. Drummond),,34,40
176,2,4:11.0,Offensive rebound by R. McGruder,,34,40
177,2,4:08.0,R. McGruder makes 2-pt layup from 1 ft,,36,40
178,2,3:47.0,,A. Drummond makes 2-pt layup at rim (assist by M. Morris),36,42
179,2,3:23.0,H. Whiteside misses 2-pt jump shot from 4 ft,,36,42
180,2,3:22.0,,Defensive rebound by T. Harris,36,42
181,2,3:19.0,,Personal foul by L. Babbitt (drawn by A. Drummond),36,42
182,2,3:19.0,J. Richardson enters the game for R. McGruder,,36,42
183,2,3:19.0,G. Dragić enters the game for J. Johnson,,36,42
184,2,3:07.0,,I. Smith makes 2-pt jump shot from 6 ft,36,44
185,2,3:02.0,Offensive foul by L. Babbitt (drawn by I. Smith),,36,44
186,2,3:02.0,Turnover by L. Babbitt (offensive foul),,36,44
187,2,3:02.0,J. Johnson enters the game for L. Babbitt,,36,44
188,2,2:48.0,,Shooting foul by D. Waiters (drawn by T. Harris),36,44
189,2,2:48.0,,Detroit full timeout,36,44
190,2,2:48.0,,T. Harris makes free throw 1 of 2,36,45
191,2,2:48.0,,T. Harris makes free throw 2 of 2,36,46
192,2,2:28.0,D. Waiters misses 2-pt jump shot from 18 ft,,36,46
193,2,2:27.0,,Defensive rebound by A. Drummond,36,46
194,2,2:23.0,,Shooting foul by J. Richardson (drawn by I. Smith),36,46
195,2,2:23.0,,I. Smith makes free throw 1 of 2,36,47
196,2,2:23.0,,I. Smith makes free throw 2 of 2,36,48
197,2,2:04.0,G. Dragić misses 3-pt jump shot from 25 ft,,36,48
198,2,2:04.0,,Defensive rebound by Team,36,48
199,2,2:04.0,Loose ball foul by H. Whiteside (drawn by A. Drummond),,36,48
200,2,2:04.0,,B. Udrih enters the game for I. Smith,36,48
201,2,1:45.0,,M. Morris makes 2-pt jump shot from 18 ft,36,50
202,2,1:24.0,H. Whiteside misses 2-pt layup from 3 ft (block by A. Drummond),,36,50
203,2,1:23.0,,Defensive rebound by K. Caldwell-Pope,36,50
204,2,1:16.0,,Shooting foul by J. Richardson (drawn by M. Morris),36,50
205,2,1:16.0,,M. Morris makes free throw 1 of 2,36,51
206,2,1:16.0,,M. Morris makes free throw 2 of 2,36,52
207,2,1:00.0,J. Richardson makes 2-pt hook shot from 6 ft,,38,52
208,2,0:46.0,,M. Morris misses 2-pt layup at rim,38,52
209,2,0:46.0,,Offensive rebound by A. Drummond,38,52
210,2,0:46.0,,A. Drummond makes 2-pt layup from 1 ft,38,54
211,2,0:33.0,J. Johnson makes 2-pt jump shot from 18 ft (assist by G. Dragić),,40,54
212,2,0:23.0,,Personal foul by J. Richardson (drawn by K. Caldwell-Pope),40,54
213,2,0:23.0,,K. Caldwell-Pope makes free throw 1 of 2,40,55
214,2,0:23.0,T. Johnson enters the game for J. Richardson,,40,55
215,2,0:23.0,,S. Johnson enters the game for T. Harris,40,55
216,2,0:23.0,,K. Caldwell-Pope makes free throw 2 of 2,40,56
217,2,0:20.0,Miami full timeout,,40,56
218,2,0:20.0,L. Babbitt enters the game for J. Johnson,,40,56
219,2,0:02.0,T. Johnson makes 2-pt jump shot from 5 ft (assist by G. Dragić),,42,56
220,2,0:01.0,,B. Udrih misses 3-pt jump shot from 56 ft,42,56
221,2,0:00.0,,Offensive rebound by Team,42,56
222,3,11:46.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,42,56
223,3,11:45.0,,Offensive rebound by A. Drummond,42,56
224,3,11:41.0,,A. Drummond makes 2-pt layup from 1 ft,42,58
225,3,11:25.0,D. Williams makes 2-pt layup from 1 ft (assist by G. Dragić),,44,58
226,3,11:08.0,,K. Caldwell-Pope misses 2-pt jump shot from 13 ft,44,58
227,3,11:08.0,,Offensive rebound by K. Caldwell-Pope,44,58
228,3,11:03.0,,K. Caldwell-Pope misses 2-pt jump shot from 4 ft,44,58
229,3,11:03.0,Defensive rebound by J. Richardson,,44,58
230,3,10:56.0,G. Dragić makes 3-pt jump shot from 23 ft (assist by J. Richardson),,47,58
231,3,10:43.0,,T. Harris misses 2-pt jump shot from 19 ft,47,58
232,3,10:43.0,Defensive rebound by H. Whiteside,,47,58
233,3,10:37.0,Shooting foul by I. Smith (drawn by D. Waiters),,47,58
234,3,10:37.0,D. Waiters makes free throw 1 of 2,,48,58
235,3,10:37.0,D. Waiters makes free throw 2 of 2,,49,58
236,3,10:19.0,,Turnover by K. Caldwell-Pope (bad pass; steal by H. Whiteside),49,58
237,3,10:05.0,Turnover by D. Waiters (lost ball; steal by M. Morris),,49,58
238,3,9:59.0,,I. Smith misses 2-pt layup from 3 ft,49,58
239,3,9:58.0,Defensive rebound by G. Dragić,,49,58
240,3,9:40.0,D. Waiters misses 2-pt jump shot from 19 ft,,49,58
241,3,9:40.0,,Defensive rebound by Team,49,58
242,3,9:26.0,,Shooting foul by J. Richardson (drawn by K. Caldwell-Pope),49,58
243,3,9:26.0,,K. Caldwell-Pope makes free throw 1 of 2,49,59
244,3,9:26.0,T. Johnson enters the game for J. Richardson,,49,59
245,3,9:26.0,,K. Caldwell-Pope makes free throw 2 of 2,49,60
246,3,9:06.0,H. Whiteside makes 2-pt jump shot from 19 ft (assist by D. Waiters),,51,60
247,3,8:56.0,,K. Caldwell-Pope makes 2-pt layup from 1 ft,51,62
248,3,8:50.0,Miami full timeout,,51,62
249,3,8:38.0,H. Whiteside misses 2-pt jump shot from 11 ft (block by A. Drummond),,51,62
250,3,8:35.0,Offensive rebound by G. Dragić,,51,62
251,3,8:29.0,D. Williams misses 3-pt jump shot from 26 ft,,51,62
252,3,8:28.0,,Defensive rebound by A. Drummond,51,62
253,3,8:10.0,,T. Harris makes 2-pt jump shot from 5 ft,51,64
254,3,7:57.0,G. Dragić misses 2-pt layup from 1 ft,,51,64
255,3,7:57.0,Offensive rebound by D. Williams,,51,64
256,3,7:53.0,D. Williams makes 2-pt layup from 1 ft,,53,64
257,3,7:35.0,,K. Caldwell-Pope makes 2-pt dunk at rim (assist by T. Harris),53,66
258,3,7:17.0,H. Whiteside misses 2-pt hook shot from 6 ft,,53,66
259,3,7:16.0,,Defensive rebound by M. Morris,53,66
260,3,7:08.0,,Turnover by M. Morris (lost ball),53,66
261,3,6:55.0,Shooting foul by A. Drummond (drawn by D. Waiters),,53,66
262,3,6:55.0,D. Waiters makes free throw 1 of 2,,54,66
263,3,6:55.0,D. Waiters makes free throw 2 of 2,,55,66
264,3,6:38.0,,T. Harris makes 2-pt layup from 1 ft (assist by M. Morris),55,68
265,3,6:15.0,G. Dragić misses 3-pt jump shot from 26 ft,,55,68
266,3,6:14.0,,Defensive rebound by A. Drummond,55,68
267,3,6:07.0,,I. Smith misses 2-pt layup from 1 ft,55,68
268,3,6:07.0,,Offensive rebound by A. Drummond,55,68
269,3,6:06.0,,A. Drummond makes 2-pt dunk at rim,55,70
270,3,5:53.0,Personal foul by M. Morris (drawn by D. Waiters),,55,70
271,3,5:53.0,J. Johnson enters the game for D. Williams,,55,70
272,3,5:37.0,H. Whiteside makes 2-pt jump shot from 14 ft (assist by D. Waiters),,57,70
273,3,5:31.0,,Personal foul by D. Waiters (drawn by M. Morris),57,70
274,3,5:31.0,,J. Leuer enters the game for T. Harris,57,70
275,3,5:20.0,,I. Smith misses 2-pt jump shot from 6 ft (block by H. Whiteside),57,70
276,3,5:19.0,Defensive rebound by D. Waiters,,57,70
277,3,5:11.0,D. Waiters misses 2-pt jump shot from 5 ft (block by A. Drummond),,57,70
278,3,5:11.0,,Defensive rebound by I. Smith,57,70
279,3,5:10.0,,Personal foul by G. Dragić (drawn by K. Caldwell-Pope),57,70
280,3,5:10.0,,K. Caldwell-Pope makes free throw 1 of 2,57,71
281,3,5:10.0,,K. Caldwell-Pope makes free throw 2 of 2,57,72
282,3,4:58.0,T. Johnson misses 2-pt layup from 2 ft,,57,72
283,3,4:58.0,,Defensive rebound by J. Leuer,57,72
284,3,4:53.0,Violation by T. Johnson (kicked ball),,57,72
285,3,4:53.0,Technical foul by D. Waiters,,57,72
286,3,4:53.0,R. McGruder enters the game for D. Waiters,,57,72
287,3,4:53.0,,J. Leuer makes technical free throw,57,73
288,3,4:34.0,,M. Morris misses 2-pt jump shot from 15 ft,57,73
289,3,4:34.0,Defensive rebound by H. Whiteside,,57,73
290,3,4:28.0,T. Johnson misses 3-pt jump shot from 28 ft,,57,73
291,3,4:28.0,,Defensive rebound by A. Drummond,57,73
292,3,4:10.0,,J. Leuer makes 3-pt jump shot from 23 ft (assist by M. Morris),57,76
293,3,3:56.0,G. Dragić misses 2-pt jump shot from 18 ft,,57,76
294,3,3:55.0,,Defensive rebound by A. Drummond,57,76
295,3,3:43.0,,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by I. Smith),57,79
296,3,3:39.0,Miami full timeout,,57,79
297,3,3:39.0,J. Richardson enters the game for H. Whiteside,,57,79
298,3,3:39.0,J. McRoberts enters the game for G. Dragić,,57,79
299,3,3:39.0,,S. Johnson enters the game for M. Morris,57,79
300,3,3:39.0,,B. Udrih enters the game for I. Smith,57,79
301,3,3:39.0,,Violation by Team (jump ball),57,79
302,3,3:28.0,J. Johnson misses 3-pt jump shot from 28 ft,,57,79
303,3,3:27.0,,Defensive rebound by K. Caldwell-Pope,57,79
304,3,3:17.0,,A. Drummond misses 2-pt jump shot from 6 ft (block by J. Johnson),57,79
305,3,3:15.0,,Offensive rebound by J. Leuer,57,79
306,3,3:07.0,,A. Drummond makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),57,81
307,3,2:51.0,Turnover by R. McGruder (step out of bounds),,57,81
308,3,2:51.0,,Detroit full timeout,57,81
309,3,2:51.0,,A. Baynes enters the game for A. Drummond,57,81
310,3,2:28.0,,B. Udrih misses 2-pt jump shot from 18 ft,57,81
311,3,2:28.0,Defensive rebound by J. Richardson,,57,81
312,3,2:16.0,J. Richardson makes 2-pt jump shot from 14 ft,,59,81
313,3,2:03.0,,K. Caldwell-Pope misses 3-pt jump shot from 26 ft,59,81
314,3,2:03.0,Defensive rebound by J. Richardson,,59,81
315,3,1:49.0,J. McRoberts misses 3-pt jump shot from 26 ft,,59,81
316,3,1:48.0,Offensive rebound by R. McGruder,,59,81
317,3,1:38.0,T. Johnson misses 2-pt jump shot from 20 ft,,59,81
318,3,1:38.0,,Defensive rebound by J. Leuer,59,81
319,3,1:22.0,,K. Caldwell-Pope makes 2-pt jump shot from 8 ft,59,83
320,3,1:00.0,Shooting block foul by K. Caldwell-Pope (drawn by T. Johnson),,59,83
321,3,1:00.0,T. Johnson makes free throw 1 of 2,,60,83
322,3,1:00.0,T. Johnson makes free throw 2 of 2,,61,83
323,3,0:45.0,,J. Leuer misses 3-pt jump shot from 26 ft,61,83
324,3,0:44.0,Defensive rebound by T. Johnson,,61,83
325,3,0:34.0,R. McGruder makes 3-pt jump shot from 23 ft (assist by J. Johnson),,64,83
326,3,0:24.0,,B. Udrih misses 2-pt jump shot from 14 ft (block by T. Johnson),64,83
327,3,0:24.0,,Offensive rebound by Team,64,83
328,3,0:19.0,,B. Udrih makes 2-pt layup at rim,64,85
329,3,0:19.0,,Shooting foul by J. Johnson (drawn by B. Udrih),64,85
330,3,0:19.0,,B. Udrih makes free throw 1 of 1,64,86
331,3,0:03.0,T. Johnson misses 2-pt jump shot from 13 ft,,64,86
332,3,0:01.0,,Defensive rebound by K. Caldwell-Pope,64,86
333,4,11:43.0,J. Richardson misses 3-pt jump shot from 26 ft,,64,86
334,4,11:43.0,,Defensive rebound by A. Baynes,64,86
335,4,11:21.0,,B. Udrih misses 3-pt jump shot from 26 ft,64,86
336,4,11:20.0,,Offensive rebound by Team,64,86
337,4,11:20.0,,Turnover by Team (shot clock),64,86
338,4,11:09.0,J. McRoberts makes 2-pt jump shot from 13 ft (assist by T. Johnson),,66,86
339,4,10:54.0,,A. Baynes makes 2-pt layup at rim (assist by J. Leuer),66,88
340,4,10:42.0,Def 3 sec tech foul by T. Harris,,66,88
341,4,10:42.0,T. Johnson makes technical free throw,,67,88
342,4,10:35.0,J. Richardson misses 2-pt jump shot from 5 ft (block by S. Johnson),,67,88
343,4,10:35.0,Offensive rebound by Team,,67,88
344,4,10:32.0,J. Richardson misses 2-pt jump shot from 19 ft,,67,88
345,4,10:31.0,,Defensive rebound by A. Baynes,67,88
346,4,10:15.0,,Shooting foul by J. Johnson (drawn by T. Harris),67,88
347,4,10:15.0,,T. Harris misses free throw 1 of 2,67,88
348,4,10:15.0,,Offensive rebound by Team,67,88
349,4,10:15.0,,T. Harris makes free throw 2 of 2,67,89
350,4,9:56.0,J. McRoberts misses 3-pt jump shot from 27 ft,,67,89
351,4,9:56.0,,Defensive rebound by S. Johnson,67,89
352,4,9:47.0,,A. Baynes makes 2-pt dunk at rim (assist by B. Udrih),67,91
353,4,9:14.0,R. McGruder misses 3-pt jump shot from 26 ft,,67,91
354,4,9:14.0,,Defensive rebound by T. Harris,67,91
355,4,9:06.0,,T. Harris misses 3-pt jump shot from 26 ft,67,91
356,4,9:06.0,Defensive rebound by J. Richardson,,67,91
357,4,8:56.0,T. Johnson makes 2-pt layup from 1 ft (assist by J. McRoberts),,69,91
358,4,8:39.0,,Personal foul by R. McGruder (drawn by T. Harris),69,91
359,4,8:39.0,Official timeout,,69,91
360,4,8:23.0,,S. Johnson misses 3-pt jump shot from 27 ft,69,91
361,4,8:23.0,Defensive rebound by J. McRoberts,,69,91
362,4,8:23.0,Personal foul by J. Leuer (drawn by J. McRoberts),,69,91
363,4,7:58.0,R. McGruder misses 3-pt jump shot from 24 ft,,69,91
364,4,7:58.0,,Defensive rebound by A. Baynes,69,91
365,4,7:54.0,,J. Leuer makes 2-pt dunk at rim (assist by B. Udrih),69,93
366,4,7:31.0,J. McRoberts misses 2-pt hook shot from 6 ft,,69,93
367,4,7:29.0,,Defensive rebound by A. Baynes,69,93
368,4,7:22.0,,T. Harris makes 2-pt dunk at rim (assist by B. Udrih),69,95
369,4,7:22.0,Miami full timeout,,69,95
370,4,7:22.0,U. Haslem enters the game for J. Richardson,,69,95
371,4,7:22.0,L. Babbitt enters the game for J. McRoberts,,69,95
372,4,7:08.0,J. Johnson misses 2-pt jump shot from 20 ft,,69,95
373,4,7:08.0,,Defensive rebound by A. Baynes,69,95
374,4,6:49.0,,Turnover by J. Leuer (bad pass; steal by T. Johnson),69,95
375,4,6:44.0,R. McGruder makes 2-pt layup from 1 ft (assist by T. Johnson),,71,95
376,4,6:25.0,,J. Leuer misses 3-pt jump shot from 26 ft,71,95
377,4,6:25.0,,Offensive rebound by S. Johnson,71,95
378,4,6:25.0,,S. Johnson makes 2-pt layup from 1 ft,71,97
379,4,6:25.0,,Shooting foul by L. Babbitt (drawn by S. Johnson),71,97
380,4,6:25.0,,S. Johnson makes free throw 1 of 1,71,98
381,4,6:07.0,Shooting foul by A. Baynes (drawn by U. Haslem),,71,98
382,4,6:07.0,U. Haslem misses free throw 1 of 2,,71,98
383,4,6:07.0,Offensive rebound by Team,,71,98
