,QUARTER,TIME_REMAINING,NEW ORLEANS_ACTION,PHOENIX_ACTION,NEW ORLEANS_SCORE,PHOENIX_SCORE
108,1,0:59.0,,B. Knight makes free throw 1 of 2,27,26
109,1,0:59.0,,B. Knight misses free throw 2 of 2,27,26
110,1,0:59.0,,Offensive rebound by A. Len,27,26
111,1,0:58.0,,A. Len makes 2-pt dunk at rim,27,28
112,1,0:41.0,A. Davis misses 2-pt jump shot from 12 ft,,27,28
113,1,0:38.0,,Defensive rebound by P. Tucker,27,28
114,1,0:35.0,,B. Knight misses 2-pt jump shot from 8 ft,27,28
115,1,0:32.0,Defensive rebound by L. Galloway,,27,28
116,1,0:22.0,T. Evans misses 3-pt jump shot from 26 ft,,27,28
117,1,0:21.0,Offensive rebound by Team,,27,28
118,1,0:21.0,Personal foul by P. Tucker (drawn by A. Davis),,27,28
119,1,0:21.0,A. Davis makes free throw 1 of 2,,28,28
120,1,0:21.0,,D. Booker enters the game for A. Len,28,28
121,1,0:21.0,A. Davis makes free throw 2 of 2,,29,28
122,1,0:04.0,,E. Bledsoe misses 2-pt layup from 2 ft,29,28
123,1,0:03.0,Defensive rebound by T. Evans,,29,28
124,2,11:46.0,,A. Len misses 2-pt jump shot from 16 ft,29,28
125,2,11:46.0,,Offensive rebound by Team,29,28
126,2,11:46.0,Loose ball foul by T. Evans (drawn by P. Tucker),,29,28
127,2,11:39.0,,A. Len makes 2-pt jump shot from 5 ft,29,30
128,2,11:27.0,Turnover by T. Evans (bad pass),,29,30
129,2,11:12.0,,J. Dudley misses 3-pt jump shot from 25 ft,29,30
130,2,11:10.0,,Offensive rebound by Team,29,30
131,2,11:02.0,,B. Knight misses 2-pt jump shot from 5 ft,29,30
132,2,11:02.0,,Offensive rebound by Team,29,30
133,2,11:02.0,Loose ball foul by E. Moore (drawn by A. Len),,29,30
134,2,10:50.0,,L. Barbosa misses 2-pt jump shot from 17 ft,29,30
135,2,10:47.0,Defensive rebound by T. Evans,,29,30
136,2,10:43.0,L. Galloway misses 3-pt jump shot from 26 ft,,29,30
137,2,10:39.0,,Defensive rebound by B. Knight,29,30
138,2,10:34.0,,A. Len makes 2-pt layup from 1 ft (assist by B. Knight),29,32
139,2,10:20.0,L. Galloway misses 2-pt jump shot from 20 ft,,29,32
140,2,10:18.0,Offensive rebound by A. Ajinça,,29,32
141,2,10:12.0,A. Ajinça makes 2-pt dunk at rim (assist by T. Evans),,31,32
142,2,9:50.0,,Turnover by A. Len (lost ball; steal by A. Ajinça),31,32
143,2,9:47.0,T. Evans makes 2-pt layup from 1 ft (assist by E. Moore),,33,32
144,2,9:47.0,Shooting block foul by J. Dudley (drawn by T. Evans),,33,32
145,2,9:47.0,T. Evans misses free throw 1 of 1,,33,32
146,2,9:45.0,,Defensive rebound by A. Len,33,32
147,2,9:38.0,,J. Dudley makes 3-pt jump shot from 25 ft (assist by B. Knight),33,35
148,2,9:24.0,E. Moore makes 2-pt jump shot from 16 ft,,35,35
149,2,9:18.0,,B. Knight makes 2-pt layup from 1 ft,35,37
150,2,9:18.0,,Shooting foul by T. Evans (drawn by B. Knight),35,37
151,2,9:18.0,,B. Knight makes free throw 1 of 1,35,38
152,2,9:08.0,T. Evans makes 2-pt jump shot from 20 ft,,37,38
153,2,8:59.0,Official timeout,,37,38
154,2,8:59.0,,T. Warren enters the game for P. Tucker,37,38
155,2,8:53.0,,L. Barbosa misses 2-pt jump shot from 8 ft,37,38
156,2,8:50.0,Defensive rebound by T. Evans,,37,38
157,2,8:49.0,Shooting block foul by B. Knight (drawn by E. Moore),,37,38
158,2,8:49.0,E. Moore makes 2-pt layup from 1 ft (assist by T. Evans),,39,38
159,2,8:49.0,E. Moore makes free throw 1 of 1,,40,38
160,2,8:29.0,,A. Len makes 2-pt jump shot from 7 ft,40,40
161,2,8:09.0,E. Moore makes 2-pt jump shot from 14 ft,,42,40
162,2,7:54.0,,Shooting foul by A. Ajinça (drawn by A. Len),42,40
163,2,7:54.0,,A. Len makes free throw 1 of 2,42,41
164,2,7:54.0,A. Davis enters the game for A. Ajinça,,42,41
165,2,7:54.0,,A. Len makes free throw 2 of 2,42,42
166,2,7:45.0,T. Evans makes 2-pt layup at rim,,44,42
167,2,7:28.0,,J. Dudley misses 2-pt layup from 3 ft (block by A. Davis),44,42
168,2,7:26.0,,Offensive rebound by Team,44,42
169,2,7:25.0,,P. Tucker enters the game for J. Dudley,44,42
170,2,7:17.0,,P. Tucker misses 3-pt jump shot from 26 ft,44,42
171,2,7:17.0,,Offensive rebound by Team,44,42
172,2,7:17.0,,Turnover by Team (shot clock),44,42
173,2,7:04.0,A. Davis misses 2-pt layup from 1 ft,,44,42
174,2,7:02.0,,Defensive rebound by L. Barbosa,44,42
175,2,6:56.0,,B. Knight makes 2-pt jump shot from 6 ft,44,44
176,2,6:45.0,Personal foul by B. Knight (drawn by T. Evans),,44,44
177,2,6:45.0,B. Hield enters the game for T. Evans,,44,44
178,2,6:45.0,J. Holiday enters the game for L. Galloway,,44,44
179,2,6:45.0,,D. Booker enters the game for L. Barbosa,44,44
180,2,6:45.0,,E. Bledsoe enters the game for B. Knight,44,44
181,2,6:27.0,B. Hield misses 3-pt jump shot from 24 ft,,44,44
182,2,6:25.0,,Defensive rebound by A. Len,44,44
183,2,6:19.0,,Personal foul by B. Hield (drawn by E. Bledsoe),44,44
184,2,6:19.0,,E. Bledsoe makes free throw 1 of 2,44,45
185,2,6:19.0,,E. Bledsoe makes free throw 2 of 2,44,46
186,2,6:09.0,E. Moore misses 3-pt jump shot from 26 ft,,44,46
187,2,6:07.0,,Defensive rebound by P. Tucker,44,46
188,2,5:57.0,,A. Len misses 2-pt jump shot from 4 ft (block by A. Davis),44,46
189,2,5:56.0,,Offensive rebound by Team,44,46
190,2,5:56.0,,Phoenix full timeout,44,46
191,2,5:53.0,,D. Booker misses 2-pt jump shot from 17 ft,44,46
192,2,5:52.0,,Offensive rebound by A. Len,44,46
193,2,5:39.0,,E. Bledsoe makes 2-pt layup from 2 ft,44,48
194,2,5:21.0,B. Hield misses 3-pt jump shot from 24 ft,,44,48
195,2,5:19.0,,Defensive rebound by P. Tucker,44,48
196,2,5:11.0,Violation by S. Hill (kicked ball),,44,48
197,2,5:11.0,,T. Chandler enters the game for T. Warren,44,48
198,2,5:11.0,,M. Chriss enters the game for A. Len,44,48
199,2,4:59.0,,E. Bledsoe misses 2-pt jump shot from 21 ft,44,48
200,2,4:55.0,Defensive rebound by J. Holiday,,44,48
201,2,4:41.0,E. Moore misses 2-pt jump shot from 22 ft,,44,48
202,2,4:39.0,,Defensive rebound by T. Chandler,44,48
203,2,4:32.0,,T. Chandler makes 2-pt hook shot from 9 ft (assist by P. Tucker),44,50
204,2,4:08.0,Turnover by A. Davis (lost ball),,44,50
205,2,3:56.0,,E. Bledsoe misses 3-pt jump shot from 25 ft,44,50
206,2,3:54.0,,Offensive rebound by P. Tucker,44,50
207,2,3:46.0,,D. Booker misses 2-pt layup from 2 ft,44,50
208,2,3:44.0,,Offensive rebound by E. Bledsoe,44,50
209,2,3:40.0,,D. Booker makes 3-pt jump shot from 23 ft (assist by E. Bledsoe),44,53
210,2,3:26.0,Offensive foul by A. Davis (drawn by P. Tucker),,44,53
211,2,3:26.0,Turnover by A. Davis (offensive foul),,44,53
212,2,3:20.0,,E. Bledsoe makes 2-pt layup from 2 ft,44,55
213,2,3:16.0,New Orleans full timeout,,44,55
214,2,3:16.0,D. Motiejūnas enters the game for B. Hield,,44,55
215,2,3:16.0,L. Galloway enters the game for E. Moore,,44,55
216,2,3:04.0,Turnover by J. Holiday (lost ball; steal by M. Chriss),,44,55
217,2,2:59.0,,D. Booker misses 2-pt layup from 2 ft,44,55
218,2,2:58.0,,Offensive rebound by M. Chriss,44,55
219,2,2:58.0,,Shooting foul by S. Hill (drawn by M. Chriss),44,55
220,2,2:58.0,,M. Chriss misses free throw 1 of 2,44,55
221,2,2:58.0,,Offensive rebound by Team,44,55
222,2,2:58.0,,M. Chriss makes free throw 2 of 2,44,56
223,2,2:40.0,A. Davis makes 2-pt jump shot from 13 ft (assist by J. Holiday),,46,56
224,2,2:18.0,,E. Bledsoe misses 2-pt layup from 2 ft,46,56
225,2,2:17.0,Defensive rebound by D. Motiejūnas,,46,56
226,2,2:09.0,Turnover by S. Hill (bad pass; steal by P. Tucker),,46,56
227,2,2:05.0,,P. Tucker makes 2-pt jump shot from 13 ft,46,58
228,2,1:49.0,J. Holiday makes 2-pt jump shot from 10 ft,,48,58
229,2,1:42.0,,D. Booker misses 2-pt jump shot from 23 ft,48,58
230,2,1:39.0,Defensive rebound by D. Motiejūnas,,48,58
231,2,1:30.0,J. Holiday misses 3-pt jump shot from 25 ft,,48,58
232,2,1:28.0,,Defensive rebound by E. Bledsoe,48,58
233,2,1:18.0,,M. Chriss misses 3-pt jump shot from 24 ft,48,58
234,2,1:16.0,Defensive rebound by D. Motiejūnas,,48,58
235,2,1:10.0,J. Holiday makes 2-pt layup from 1 ft,,50,58
236,2,0:53.0,Offensive charge foul by E. Bledsoe (drawn by A. Davis),,50,58
237,2,0:53.0,,Turnover by E. Bledsoe (offensive foul),50,58
238,2,0:37.0,D. Motiejūnas misses 2-pt jump shot from 4 ft,,50,58
239,2,0:35.0,,Defensive rebound by T. Chandler,50,58
240,2,0:30.0,,P. Tucker misses 3-pt jump shot from 23 ft,50,58
241,2,0:27.0,Defensive rebound by A. Davis,,50,58
242,2,0:07.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Holiday),,53,58
243,2,0:04.0,,Shooting block foul by A. Davis (drawn by E. Bledsoe),53,58
244,2,0:04.0,,E. Bledsoe misses free throw 1 of 2,53,58
245,2,0:04.0,,Offensive rebound by Team,53,58
246,2,0:04.0,,E. Bledsoe misses free throw 2 of 2,53,58
247,2,0:04.0,Defensive rebound by D. Motiejūnas,,53,58
248,2,0:00.0,L. Galloway misses 3-pt jump shot from 31 ft,,53,58
249,2,0:00.0,Offensive rebound by Team,,53,58
250,3,11:47.0,,Turnover by M. Chriss (lost ball; steal by B. Hield),53,58
251,3,11:22.0,A. Davis makes 2-pt jump shot from 15 ft (assist by B. Hield),,55,58
252,3,11:04.0,,D. Booker makes 2-pt jump shot from 9 ft,55,60
253,3,10:40.0,Turnover by B. Hield (lost ball; steal by M. Chriss),,55,60
254,3,10:32.0,,D. Booker misses 3-pt jump shot from 25 ft,55,60
255,3,10:30.0,Defensive rebound by A. Davis,,55,60
256,3,10:20.0,A. Davis makes 2-pt jump shot from 13 ft (assist by J. Holiday),,57,60
257,3,10:20.0,Shooting foul by M. Chriss (drawn by A. Davis),,57,60
258,3,10:20.0,A. Davis makes free throw 1 of 1,,58,60
259,3,10:06.0,,Turnover by D. Booker (bad pass; steal by J. Holiday),58,60
260,3,9:59.0,Shooting foul by M. Chriss (drawn by J. Holiday),,58,60
261,3,9:59.0,J. Holiday makes free throw 1 of 2,,59,60
262,3,9:59.0,,P. Tucker enters the game for M. Chriss,59,60
263,3,9:59.0,J. Holiday makes free throw 2 of 2,,60,60
264,3,9:47.0,,T. Warren misses 2-pt jump shot from 19 ft,60,60
265,3,9:45.0,Defensive rebound by B. Hield,,60,60
266,3,9:36.0,A. Davis misses 2-pt jump shot from 18 ft,,60,60
267,3,9:34.0,,Defensive rebound by T. Chandler,60,60
268,3,9:27.0,,E. Bledsoe misses 3-pt jump shot from 26 ft,60,60
269,3,9:24.0,Defensive rebound by A. Davis,,60,60
270,3,9:16.0,B. Hield makes 3-pt jump shot from 25 ft (assist by J. Holiday),,63,60
271,3,9:16.0,,Phoenix full timeout,63,60
272,3,8:59.0,,Shooting foul by A. Davis (drawn by T. Chandler),63,60
273,3,8:59.0,,T. Chandler makes free throw 1 of 2,63,61
274,3,8:59.0,,T. Chandler makes free throw 2 of 2,63,62
275,3,8:40.0,S. Hill misses 3-pt jump shot from 24 ft,,63,62
276,3,8:38.0,Offensive rebound by A. Ajinça,,63,62
277,3,8:33.0,Turnover by A. Davis (traveling),,63,62
278,3,8:10.0,,D. Booker makes 2-pt layup at rim,63,64
279,3,7:58.0,J. Holiday makes 3-pt jump shot from 26 ft,,66,64
280,3,7:44.0,,E. Bledsoe makes 2-pt jump shot from 3 ft,66,66
281,3,7:32.0,A. Ajinça makes 2-pt jump shot from 16 ft (assist by J. Holiday),,68,66
282,3,7:23.0,,T. Chandler misses 2-pt dunk at rim,68,66
283,3,7:22.0,,Offensive rebound by Team,68,66
284,3,7:12.0,,D. Booker misses 2-pt jump shot from 17 ft,68,66
285,3,7:09.0,Defensive rebound by A. Davis,,68,66
286,3,7:03.0,Shooting foul by T. Chandler (drawn by A. Ajinça),,68,66
287,3,7:03.0,A. Ajinça misses free throw 1 of 2,,68,66
288,3,7:03.0,Offensive rebound by Team,,68,66
289,3,7:03.0,A. Ajinça makes free throw 2 of 2,,69,66
290,3,6:56.0,,E. Bledsoe misses 2-pt layup from 1 ft,69,66
291,3,6:52.0,Defensive rebound by A. Davis,,69,66
292,3,6:33.0,A. Ajinça misses 2-pt jump shot from 16 ft,,69,66
293,3,6:31.0,,Defensive rebound by P. Tucker,69,66
294,3,6:22.0,,Turnover by D. Booker (bad pass; steal by J. Holiday),69,66
295,3,6:17.0,B. Hield misses 2-pt layup from 2 ft (block by D. Booker),,69,66
296,3,6:13.0,,Defensive rebound by T. Warren,69,66
297,3,6:10.0,,D. Booker misses 2-pt layup from 2 ft (block by A. Davis),69,66
298,3,6:07.0,Defensive rebound by B. Hield,,69,66
299,3,6:05.0,Shooting block foul by E. Bledsoe (drawn by S. Hill),,69,66
300,3,6:05.0,S. Hill makes free throw 1 of 2,,70,66
301,3,6:05.0,,B. Knight enters the game for E. Bledsoe,70,66
302,3,6:05.0,S. Hill makes free throw 2 of 2,,71,66
303,3,5:50.0,,B. Knight makes 3-pt jump shot from 23 ft (assist by T. Chandler),71,69
304,3,5:31.0,A. Davis misses 2-pt jump shot from 18 ft (block by T. Chandler),,71,69
305,3,5:29.0,,Defensive rebound by P. Tucker,71,69
306,3,5:23.0,,T. Warren misses 2-pt jump shot from 17 ft,71,69
307,3,5:20.0,Defensive rebound by S. Hill,,71,69
308,3,5:09.0,J. Holiday misses 3-pt jump shot from 25 ft,,71,69
309,3,5:07.0,,Defensive rebound by T. Chandler,71,69
310,3,4:54.0,,Personal foul by A. Ajinça (drawn by D. Booker),71,69
311,3,4:54.0,E. Moore enters the game for B. Hield,,71,69
312,3,4:54.0,D. Motiejūnas enters the game for A. Ajinça,,71,69
313,3,4:54.0,T. Evans enters the game for J. Holiday,,71,69
314,3,4:44.0,,B. Knight makes 2-pt jump shot from 18 ft,71,71
315,3,4:27.0,Turnover by T. Evans (step out of bounds),,71,71
316,3,4:27.0,,A. Len enters the game for T. Chandler,71,71
317,3,4:13.0,,A. Len misses 2-pt hook shot from 7 ft,71,71
318,3,4:10.0,Defensive rebound by D. Motiejūnas,,71,71
319,3,4:01.0,Shooting foul by D. Booker (drawn by S. Hill),,71,71
320,3,4:01.0,S. Hill makes free throw 1 of 3,,72,71
321,3,4:01.0,S. Hill makes free throw 2 of 3,,73,71
322,3,4:01.0,S. Hill makes free throw 3 of 3,,74,71
323,3,3:45.0,,B. Knight misses 2-pt jump shot from 16 ft,74,71
324,3,3:43.0,,Offensive rebound by P. Tucker,74,71
325,3,3:43.0,,P. Tucker makes 2-pt layup at rim,74,73
326,3,3:33.0,Personal foul by D. Booker (drawn by S. Hill),,74,73
327,3,3:33.0,S. Hill misses free throw 1 of 2,,74,73
328,3,3:33.0,Offensive rebound by Team,,74,73
329,3,3:33.0,S. Hill makes free throw 2 of 2,,75,73
330,3,3:17.0,,A. Len misses 2-pt layup from 1 ft,75,73
331,3,3:16.0,,Offensive rebound by Team,75,73
332,3,3:13.0,,Turnover by T. Warren (traveling),75,73
333,3,3:02.0,D. Motiejūnas misses 3-pt jump shot from 24 ft,,75,73
334,3,3:00.0,,Defensive rebound by B. Knight,75,73
335,3,2:49.0,,A. Len misses 2-pt hook shot from 5 ft,75,73
336,3,2:46.0,Defensive rebound by A. Davis,,75,73
337,3,2:33.0,T. Evans misses 3-pt jump shot from 25 ft,,75,73
338,3,2:30.0,,Defensive rebound by P. Tucker,75,73
339,3,2:29.0,Offensive charge foul by P. Tucker (drawn by D. Motiejūnas),,75,73
340,3,2:29.0,,Turnover by P. Tucker (offensive foul),75,73
341,3,2:29.0,New Orleans full timeout,,75,73
342,3,2:29.0,,E. Bledsoe enters the game for T. Warren,75,73
343,3,2:15.0,E. Moore misses 3-pt jump shot from 26 ft,,75,73
344,3,2:13.0,,Defensive rebound by P. Tucker,75,73
345,3,1:57.0,,Personal block foul by E. Moore (drawn by B. Knight),75,73
346,3,1:46.0,,D. Booker makes 2-pt jump shot from 17 ft (assist by E. Bledsoe),75,75
347,3,1:30.0,S. Hill misses 3-pt jump shot from 24 ft,,75,75
348,3,1:28.0,,Defensive rebound by P. Tucker,75,75
349,3,1:21.0,,Shooting foul by E. Moore (drawn by E. Bledsoe),75,75
350,3,1:21.0,,E. Bledsoe makes free throw 1 of 3,75,76
351,3,1:21.0,,E. Bledsoe makes free throw 2 of 3,75,77
352,3,1:21.0,L. Galloway enters the game for S. Hill,,75,77
353,3,1:21.0,,E. Bledsoe makes free throw 3 of 3,75,78
354,3,1:04.0,Shooting foul by P. Tucker (drawn by A. Davis),,75,78
355,3,1:04.0,A. Davis makes free throw 1 of 2,,76,78
356,3,1:04.0,A. Davis makes free throw 2 of 2,,77,78
357,3,0:51.0,,Turnover by B. Knight (lost ball; steal by T. Evans),77,78
358,3,0:48.0,Turnover by L. Galloway (bad pass; steal by E. Bledsoe),,77,78
359,3,0:30.0,,E. Bledsoe misses 2-pt layup from 2 ft,77,78
360,3,0:28.0,,Offensive rebound by P. Tucker,77,78
361,3,0:28.0,,P. Tucker misses 2-pt layup from 1 ft,77,78
362,3,0:28.0,,Offensive rebound by P. Tucker,77,78
363,3,0:28.0,,P. Tucker makes 2-pt layup from 1 ft,77,80
364,3,0:07.0,D. Motiejūnas misses 3-pt jump shot from 24 ft,,77,80
365,3,0:05.0,,Defensive rebound by P. Tucker,77,80
366,3,0:00.0,,Offensive foul by D. Booker (drawn by A. Davis),77,80
367,3,0:00.0,,Turnover by D. Booker (offensive foul),77,80
368,4,11:52.0,Personal foul by A. Len (drawn by D. Motiejūnas),,77,80
369,4,11:42.0,D. Motiejūnas makes 2-pt dunk at rim (assist by A. Davis),,79,80
370,4,11:22.0,,A. Len misses 2-pt jump shot from 17 ft,79,80
371,4,11:20.0,Defensive rebound by T. Evans,,79,80
372,4,11:12.0,Turnover by J. Holiday (bad pass; steal by E. Bledsoe),,79,80
373,4,10:55.0,,E. Bledsoe makes 3-pt jump shot from 25 ft,79,83
374,4,10:43.0,Offensive foul by T. Evans (drawn by A. Len),,79,83
375,4,10:43.0,Turnover by T. Evans (offensive foul),,79,83
376,4,10:43.0,B. Hield enters the game for A. Davis,,79,83
377,4,10:36.0,,Turnover by J. Dudley (bad pass),79,83
378,4,10:20.0,D. Motiejūnas misses 2-pt jump shot from 13 ft,,79,83
379,4,10:17.0,,Defensive rebound by A. Len,79,83
380,4,10:09.0,,B. Knight misses 2-pt jump shot from 8 ft (block by L. Galloway),79,83
381,4,10:06.0,Defensive rebound by B. Hield,,79,83
382,4,10:00.0,B. Hield misses 2-pt jump shot from 7 ft (block by A. Len),,79,83
383,4,10:00.0,Offensive rebound by Team,,79,83
384,4,9:50.0,T. Evans misses 2-pt layup from 1 ft,,79,83
385,4,9:49.0,Offensive rebound by D. Motiejūnas,,79,83
386,4,9:44.0,Turnover by D. Motiejūnas (lost ball; steal by E. Bledsoe),,79,83
387,4,9:40.0,,E. Bledsoe makes 2-pt layup from 2 ft,79,85
388,4,9:28.0,L. Galloway makes 3-pt jump shot from 25 ft (assist by J. Holiday),,82,85
389,4,9:13.0,,J. Dudley makes 2-pt jump shot from 18 ft (assist by L. Barbosa),82,87
