,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,PORTLAND_ACTION,MINNESOTA_SCORE,PORTLAND_SCORE
385,4,4:40.0,Defensive rebound by G. Dieng,,92,97
386,4,4:15.0,R. Rubio misses 2-pt jump shot from 20 ft,,92,97
387,4,4:14.0,,Defensive rebound by A. Aminu,92,97
388,4,3:59.0,,D. Lillard makes 2-pt layup from 1 ft,92,99
389,4,3:50.0,Minnesota full timeout,,92,99
390,4,3:50.0,,C. McCollum enters the game for A. Crabbe,92,99
391,4,3:44.0,R. Rubio misses 2-pt layup from 2 ft,,92,99
392,4,3:44.0,,Defensive rebound by N. Vonleh,92,99
393,4,3:22.0,,D. Lillard misses 3-pt jump shot from 27 ft,92,99
394,4,3:21.0,Defensive rebound by K. Towns,,92,99
395,4,3:08.0,K. Towns misses 2-pt jump shot from 19 ft,,92,99
396,4,3:07.0,,Defensive rebound by D. Lillard,92,99
397,4,2:47.0,,C. McCollum misses 2-pt jump shot from 20 ft,92,99
398,4,2:46.0,Defensive rebound by A. Wiggins,,92,99
399,4,2:40.0,A. Wiggins makes 2-pt jump shot from 6 ft,,94,99
400,4,2:24.0,Violation by K. Towns (kicked ball),,94,99
401,4,2:24.0,,Portland full timeout,94,99
402,4,2:24.0,,A. Crabbe enters the game for E. Turner,94,99
403,4,2:10.0,,A. Aminu misses 3-pt jump shot from 23 ft,94,99
404,4,2:08.0,Defensive rebound by R. Rubio,,94,99
405,4,1:55.0,A. Wiggins misses 2-pt jump shot from 6 ft (block by A. Aminu),,94,99
406,4,1:54.0,,Defensive rebound by D. Lillard,94,99
407,4,1:36.0,,Turnover by D. Lillard (lost ball; steal by G. Dieng),94,99
408,4,1:18.0,A. Wiggins misses 2-pt jump shot from 5 ft,,94,99
409,4,1:17.0,Offensive rebound by A. Wiggins,,94,99
410,4,1:17.0,A. Wiggins misses 2-pt layup from 1 ft,,94,99
411,4,1:16.0,,Defensive rebound by N. Vonleh,94,99
412,4,0:59.0,,Shooting block foul by G. Dieng (drawn by D. Lillard),94,99
413,4,0:59.0,,D. Lillard makes free throw 1 of 2,94,100
414,4,0:59.0,O. Casspi enters the game for G. Dieng,,94,99
415,4,0:59.0,,E. Turner enters the game for N. Vonleh,94,100
416,4,0:59.0,,M. Harkless enters the game for A. Crabbe,94,100
417,4,0:59.0,,D. Lillard makes free throw 2 of 2,94,101
418,4,0:48.0,B. Rush misses 3-pt jump shot from 23 ft,,94,101
419,4,0:46.0,,Defensive rebound by D. Lillard,94,101
420,4,0:39.0,,Turnover by D. Lillard (step out of bounds),94,101
421,4,0:39.0,Minnesota full timeout,,94,101
422,4,0:37.0,A. Wiggins misses 3-pt jump shot from 25 ft,,94,101
423,4,0:35.0,Offensive rebound by O. Casspi,,94,101
424,4,0:33.0,O. Casspi misses 2-pt jump shot from 6 ft,,94,101
425,4,0:32.0,,Defensive rebound by D. Lillard,94,101
426,4,0:29.0,,E. Turner makes 2-pt dunk at rim (assist by D. Lillard),94,103
427,4,0:19.0,R. Rubio misses 2-pt jump shot from 9 ft,,94,103
428,4,0:19.0,Offensive rebound by K. Towns,,94,103
429,4,0:19.0,K. Towns makes 2-pt layup at rim,,96,103
430,4,0:16.0,,Portland full timeout,96,103
431,4,0:16.0,,A. Crabbe enters the game for M. Harkless,96,103
432,4,0:10.0,,Personal take foul by O. Casspi (drawn by E. Turner),96,103
433,4,0:10.0,,E. Turner misses free throw 1 of 2,96,103
434,4,0:10.0,,Offensive rebound by Team,96,103
435,4,0:10.0,,E. Turner makes free throw 2 of 2,96,104
436,4,0:07.0,R. Rubio makes 2-pt layup from 2 ft,,98,104
437,4,0:02.0,,Personal take foul by O. Casspi (drawn by A. Aminu),98,104
438,4,0:02.0,,A. Aminu misses free throw 1 of 2,98,104
439,4,0:02.0,,Offensive rebound by Team,98,104
440,4,0:02.0,,A. Aminu makes free throw 2 of 2,98,105
