,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,OKLAHOMA CITY_ACTION,MINNESOTA_SCORE,OKLAHOMA CITY_SCORE
76,1,1:45.0,,S. Christon enters the game for A. Roberson,21,29
77,1,1:45.0,,J. Lauvergne enters the game for S. Adams,21,29
78,1,1:45.0,,J. Grant enters the game for R. Westbrook,21,29
79,1,1:45.0,C. Aldrich enters the game for G. Dieng,,21,29
80,1,1:32.0,K. Towns makes 2-pt jump shot from 6 ft,,23,29
81,1,1:27.0,Technical foul by Team,,23,29
82,1,1:27.0,,Á. Abrines makes technical free throw,23,30
83,1,1:14.0,,S. Christon makes 2-pt jump shot from 12 ft,23,32
84,1,0:54.0,A. Wiggins misses 2-pt layup from 3 ft (block by J. Grant),,23,32
85,1,0:53.0,,Defensive rebound by J. Grant,23,32
86,1,0:48.0,,J. Lauvergne misses 2-pt layup from 2 ft (block by K. Towns),23,32
87,1,0:46.0,Defensive rebound by C. Aldrich,,23,32
88,1,0:39.0,A. Wiggins misses 2-pt layup from 2 ft (block by J. Grant),,23,32
89,1,0:39.0,Offensive rebound by Z. LaVine,,23,32
90,1,0:37.0,Z. LaVine misses 2-pt layup from 1 ft (block by J. Grant),,23,32
91,1,0:34.0,Offensive rebound by K. Towns,,23,32
92,1,0:33.0,K. Towns misses 2-pt layup from 2 ft,,23,32
93,1,0:32.0,Offensive rebound by A. Wiggins,,23,32
94,1,0:25.0,A. Wiggins makes 2-pt jump shot from 5 ft,,25,32
95,1,0:02.0,,S. Christon misses 2-pt jump shot from 14 ft,25,32
96,1,0:01.0,Defensive rebound by Team,,25,32
97,2,11:48.0,Personal foul by J. Grant (drawn by C. Aldrich),,25,32
98,2,11:37.0,K. Towns misses 2-pt jump shot from 7 ft (block by J. Grant),,25,32
99,2,11:36.0,Offensive rebound by C. Aldrich,,25,32
100,2,11:36.0,,Violation by J. Grant (def goaltending),25,32
101,2,11:36.0,C. Aldrich makes 2-pt layup from 2 ft,,27,32
102,2,11:23.0,,Turnover by E. Freedom (traveling),27,32
103,2,11:23.0,N. Bjelica enters the game for K. Towns,,27,32
104,2,11:23.0,,V. Oladipo enters the game for Á. Abrines,27,32
105,2,11:04.0,T. Jones misses 2-pt jump shot from 6 ft,,27,32
106,2,11:04.0,,Defensive rebound by E. Freedom,27,32
107,2,10:50.0,,V. Oladipo misses 2-pt jump shot from 9 ft,27,32
108,2,10:49.0,Defensive rebound by B. Rush,,27,32
109,2,10:39.0,S. Muhammad makes 2-pt jump shot from 7 ft,,29,32
110,2,10:24.0,,E. Freedom makes 2-pt layup from 2 ft (assist by S. Christon),29,34
111,2,10:03.0,B. Rush misses 2-pt jump shot from 17 ft,,29,34
112,2,10:03.0,,Defensive rebound by E. Freedom,29,34
113,2,9:52.0,,Turnover by E. Freedom (3 sec),29,34
114,2,9:30.0,T. Jones misses 3-pt jump shot from 23 ft,,29,34
115,2,9:29.0,,Defensive rebound by E. Freedom,29,34
116,2,9:21.0,,E. Freedom makes 2-pt jump shot from 6 ft (assist by S. Christon),29,36
117,2,9:02.0,S. Muhammad makes 2-pt jump shot from 6 ft,,31,36
118,2,8:47.0,,V. Oladipo misses 3-pt jump shot from 25 ft,31,36
119,2,8:47.0,,Offensive rebound by E. Freedom,31,36
120,2,8:44.0,,E. Freedom makes 2-pt layup from 2 ft,31,38
121,2,8:38.0,Shooting foul by S. Christon (drawn by T. Jones),,31,38
122,2,8:38.0,Official timeout,,31,38
123,2,8:38.0,T. Jones makes free throw 1 of 2,,32,38
124,2,8:38.0,,R. Westbrook enters the game for E. Freedom,31,38
125,2,8:38.0,,S. Adams enters the game for S. Christon,31,38
126,2,8:38.0,T. Jones makes free throw 2 of 2,,33,38
127,2,8:26.0,,V. Oladipo misses 2-pt layup from 1 ft,33,38
128,2,8:26.0,Defensive rebound by C. Aldrich,,33,38
129,2,8:19.0,B. Rush misses 3-pt jump shot from 25 ft,,33,38
130,2,8:18.0,Offensive rebound by S. Muhammad,,33,38
131,2,8:13.0,B. Rush misses 3-pt jump shot from 22 ft,,33,38
132,2,8:13.0,,Defensive rebound by S. Adams,33,38
133,2,7:50.0,,J. Lauvergne misses 3-pt jump shot from 22 ft,33,38
134,2,7:49.0,,Offensive rebound by S. Adams,33,38
135,2,7:46.0,,Turnover by S. Adams (bad pass; steal by C. Aldrich),33,38
136,2,7:28.0,N. Bjelica misses 3-pt jump shot from 26 ft,,33,38
137,2,7:27.0,,Defensive rebound by Team,33,38
138,2,7:27.0,Loose ball foul by C. Aldrich (drawn by V. Oladipo),,33,38
139,2,7:27.0,K. Dunn enters the game for T. Jones,,33,38
140,2,7:27.0,G. Dieng enters the game for C. Aldrich,,33,38
141,2,7:21.0,,Turnover by R. Westbrook (bad pass),33,38
142,2,7:21.0,,A. Roberson enters the game for J. Grant,33,38
143,2,7:07.0,G. Dieng makes 2-pt layup from 1 ft (assist by K. Dunn),,35,38
144,2,6:46.0,,J. Lauvergne misses 2-pt layup from 2 ft (block by G. Dieng),35,38
145,2,6:45.0,Defensive rebound by B. Rush,,35,38
146,2,6:39.0,K. Dunn makes 2-pt layup from 1 ft,,37,38
147,2,6:19.0,,V. Oladipo makes 2-pt layup from 3 ft,37,40
148,2,6:19.0,,Shooting foul by N. Bjelica (drawn by V. Oladipo),37,40
149,2,6:19.0,K. Towns enters the game for N. Bjelica,,37,40
150,2,6:19.0,,D. Sabonis enters the game for J. Lauvergne,37,40
151,2,6:19.0,,V. Oladipo makes free throw 1 of 1,37,41
152,2,6:09.0,Personal take foul by S. Adams (drawn by K. Towns),,37,41
153,2,6:09.0,K. Towns makes free throw 1 of 2,,38,41
154,2,6:09.0,Z. LaVine enters the game for B. Rush,,38,41
155,2,6:09.0,K. Towns makes free throw 2 of 2,,39,41
156,2,5:53.0,,R. Westbrook misses 2-pt jump shot from 11 ft,39,41
157,2,5:52.0,Defensive rebound by G. Dieng,,39,41
158,2,5:40.0,K. Dunn misses 2-pt jump shot from 14 ft,,39,41
159,2,5:39.0,Offensive rebound by K. Towns,,39,41
160,2,5:39.0,K. Towns makes 2-pt layup from 2 ft,,41,41
161,2,5:39.0,Shooting foul by D. Sabonis (drawn by K. Towns),,41,41
162,2,5:39.0,,Oklahoma City full timeout,41,41
163,2,5:39.0,K. Towns makes free throw 1 of 1,,42,41
164,2,5:23.0,,S. Adams misses 2-pt hook shot from 5 ft,42,41
165,2,5:23.0,Defensive rebound by G. Dieng,,42,41
166,2,5:12.0,Turnover by Z. LaVine (lost ball),,42,41
167,2,5:01.0,,R. Westbrook misses 2-pt jump shot from 15 ft,42,41
168,2,5:01.0,,Offensive rebound by R. Westbrook,42,41
169,2,5:00.0,,Shooting foul by G. Dieng (drawn by R. Westbrook),42,41
170,2,5:00.0,,R. Westbrook makes free throw 1 of 2,42,42
171,2,5:00.0,,R. Westbrook makes free throw 2 of 2,42,43
172,2,5:00.0,Turnover by K. Towns (inbound),,42,43
173,2,5:00.0,A. Wiggins enters the game for S. Muhammad,,42,43
174,2,4:48.0,,R. Westbrook makes 3-pt jump shot from 26 ft,42,46
175,2,4:33.0,K. Towns makes 2-pt layup at rim,,44,46
176,2,4:26.0,,R. Westbrook misses 3-pt jump shot from 25 ft,44,46
177,2,4:26.0,Defensive rebound by G. Dieng,,44,46
178,2,4:15.0,K. Dunn makes 2-pt layup from 1 ft,,46,46
179,2,4:00.0,,S. Adams makes 2-pt hook shot from 4 ft,46,48
180,2,3:43.0,Z. LaVine misses 2-pt jump shot from 21 ft,,46,48
181,2,3:43.0,,Defensive rebound by A. Roberson,46,48
182,2,3:37.0,,R. Westbrook misses 2-pt layup from 2 ft,46,48
183,2,3:37.0,Defensive rebound by Team,,46,48
184,2,3:22.0,Turnover by Z. LaVine (bad pass; steal by S. Adams),,46,48
185,2,3:15.0,,R. Westbrook misses 2-pt jump shot from 8 ft,46,48
186,2,3:14.0,Defensive rebound by G. Dieng,,46,48
187,2,3:12.0,Turnover by G. Dieng (bad pass; steal by R. Westbrook),,46,48
188,2,3:12.0,,Oklahoma City full timeout,46,48
189,2,3:06.0,,R. Westbrook misses 2-pt layup from 2 ft,46,48
190,2,3:04.0,Defensive rebound by K. Towns,,46,48
191,2,3:00.0,Shooting foul by D. Sabonis (drawn by K. Dunn),,46,48
192,2,3:00.0,K. Dunn misses free throw 1 of 2,,46,48
193,2,3:00.0,Offensive rebound by Team,,46,48
194,2,3:00.0,K. Dunn makes free throw 2 of 2,,47,48
195,2,2:48.0,,D. Sabonis misses 2-pt jump shot from 16 ft,47,48
196,2,2:47.0,,Offensive rebound by R. Westbrook,47,48
197,2,2:35.0,,Shooting foul by K. Towns (drawn by A. Roberson),47,48
198,2,2:35.0,Minnesota full timeout,,47,48
199,2,2:35.0,,A. Roberson misses free throw 1 of 2,47,48
200,2,2:35.0,,Offensive rebound by Team,47,48
201,2,2:35.0,,A. Roberson makes free throw 2 of 2,47,49
202,2,2:21.0,A. Wiggins misses 2-pt jump shot from 15 ft,,47,49
203,2,2:20.0,,Defensive rebound by D. Sabonis,47,49
204,2,2:15.0,,R. Westbrook makes 2-pt dunk at rim,47,51
205,2,1:53.0,K. Dunn misses 2-pt layup from 3 ft (block by S. Adams),,47,51
206,2,1:52.0,Offensive rebound by K. Dunn,,47,51
207,2,1:52.0,Shooting foul by R. Westbrook (drawn by K. Dunn),,47,51
208,2,1:52.0,K. Dunn misses free throw 1 of 2,,47,51
209,2,1:52.0,Offensive rebound by Team,,47,51
210,2,1:52.0,K. Dunn makes free throw 2 of 2,,48,51
211,2,1:38.0,,A. Roberson makes 3-pt jump shot from 23 ft (assist by D. Sabonis),48,54
212,2,1:20.0,Turnover by A. Wiggins (offensive foul),,48,54
213,2,1:20.0,Offensive foul by A. Wiggins (drawn by A. Roberson),,48,54
214,2,1:14.0,,Shooting foul by K. Dunn (drawn by R. Westbrook),48,54
215,2,1:14.0,,R. Westbrook misses free throw 1 of 2,48,54
216,2,1:14.0,,Offensive rebound by Team,48,54
217,2,1:14.0,,R. Westbrook makes free throw 2 of 2,48,55
218,2,1:00.0,K. Towns makes 2-pt jump shot from 15 ft (assist by K. Dunn),,50,55
219,2,0:51.0,,Shooting foul by K. Dunn (drawn by R. Westbrook),50,55
220,2,0:51.0,,R. Westbrook misses free throw 1 of 2,50,55
221,2,0:51.0,,Offensive rebound by Team,50,55
222,2,0:51.0,T. Jones enters the game for K. Dunn,,50,55
223,2,0:51.0,,J. Grant enters the game for A. Roberson,50,55
224,2,0:51.0,,J. Lauvergne enters the game for D. Sabonis,50,55
225,2,0:51.0,,R. Westbrook makes free throw 2 of 2,50,56
226,2,0:41.0,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),,53,56
227,2,0:32.0,,R. Westbrook makes 3-pt jump shot from 25 ft,53,59
228,2,0:18.0,G. Dieng misses 2-pt jump shot from 18 ft,,53,59
229,2,0:17.0,,Defensive rebound by V. Oladipo,53,59
230,3,11:45.0,A. Wiggins misses 2-pt layup from 4 ft (block by D. Sabonis),,53,59
231,3,11:45.0,Offensive rebound by Team,,53,59
232,3,11:38.0,K. Towns makes 2-pt jump shot from 16 ft,,55,59
233,3,11:22.0,,R. Westbrook misses 2-pt layup from 2 ft,55,59
234,3,11:21.0,Defensive rebound by G. Dieng,,55,59
235,3,11:20.0,Personal take foul by R. Westbrook (drawn by G. Dieng),,55,59
236,3,11:20.0,,Technical foul by R. Westbrook,55,59
237,3,11:20.0,Z. LaVine makes technical free throw,,56,59
238,3,11:07.0,K. Towns misses 2-pt layup from 1 ft,,56,59
239,3,11:07.0,,Defensive rebound by D. Sabonis,56,59
240,3,10:58.0,,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),56,61
241,3,10:57.0,Minnesota full timeout,,56,61
242,3,10:38.0,K. Dunn misses 2-pt layup from 3 ft,,56,61
243,3,10:38.0,,Defensive rebound by S. Adams,56,61
244,3,10:32.0,,R. Westbrook makes 2-pt layup from 1 ft,56,63
245,3,10:09.0,G. Dieng makes 2-pt hook shot from 5 ft (assist by Z. LaVine),,58,63
246,3,9:54.0,,D. Sabonis misses 3-pt jump shot from 25 ft,58,63
247,3,9:53.0,,Offensive rebound by S. Adams,58,63
248,3,9:51.0,,Turnover by S. Adams (lost ball; steal by K. Dunn),58,63
249,3,9:43.0,A. Wiggins misses 2-pt jump shot from 8 ft,,58,63
250,3,9:42.0,,Defensive rebound by D. Sabonis,58,63
251,3,9:25.0,,D. Sabonis misses 2-pt jump shot from 5 ft (block by G. Dieng),58,63
252,3,9:24.0,Defensive rebound by K. Towns,,58,63
253,3,9:12.0,A. Wiggins makes 2-pt jump shot from 4 ft,,60,63
254,3,8:52.0,,A. Roberson makes 2-pt dunk at rim (assist by S. Adams),60,65
255,3,8:42.0,Turnover by K. Dunn (bad pass; steal by S. Adams),,60,65
256,3,8:33.0,,R. Westbrook makes 3-pt jump shot from 25 ft (assist by V. Oladipo),60,68
257,3,8:33.0,Minnesota full timeout,,60,68
258,3,8:09.0,K. Towns misses 2-pt layup from 1 ft (block by S. Adams),,60,68
259,3,8:08.0,Offensive rebound by K. Towns,,60,68
260,3,8:08.0,Turnover by K. Towns (traveling),,60,68
261,3,7:58.0,,R. Westbrook misses 2-pt dunk at rim,60,68
262,3,7:57.0,Defensive rebound by Team,,60,68
263,3,7:42.0,Turnover by A. Wiggins (bad pass; steal by R. Westbrook),,60,68
264,3,7:39.0,,Personal foul by K. Dunn (drawn by V. Oladipo),60,68
265,3,7:21.0,,R. Westbrook misses 2-pt jump shot from 14 ft,60,68
266,3,7:19.0,Defensive rebound by Team,,60,68
267,3,7:10.0,Shooting foul by R. Westbrook (drawn by K. Towns),,60,68
268,3,7:10.0,K. Towns misses free throw 1 of 2,,60,68
269,3,7:10.0,Offensive rebound by Team,,60,68
270,3,7:10.0,,E. Freedom enters the game for D. Sabonis,60,68
271,3,7:10.0,K. Towns makes free throw 2 of 2,,61,68
272,3,6:47.0,,Turnover by S. Adams (bad pass; steal by Z. LaVine),61,68
273,3,6:38.0,Turnover by K. Towns (lost ball),,61,68
274,3,6:38.0,,Oklahoma City full timeout,61,68
275,3,6:24.0,,Shooting foul by G. Dieng (drawn by S. Adams),61,68
276,3,6:24.0,,S. Adams makes free throw 1 of 2,61,69
277,3,6:24.0,,S. Adams makes free throw 2 of 2,61,70
278,3,6:07.0,K. Dunn misses 2-pt jump shot from 23 ft,,61,70
279,3,6:06.0,,Defensive rebound by S. Adams,61,70
280,3,5:59.0,,V. Oladipo misses 2-pt jump shot from 14 ft,61,70
281,3,5:58.0,,Offensive rebound by E. Freedom,61,70
282,3,5:45.0,,V. Oladipo makes 3-pt jump shot from 23 ft (assist by R. Westbrook),61,73
283,3,5:15.0,A. Wiggins misses 2-pt jump shot from 14 ft,,61,73
284,3,5:15.0,,Defensive rebound by S. Adams,61,73
285,3,4:58.0,,Shooting foul by G. Dieng (drawn by E. Freedom),61,73
286,3,4:58.0,,E. Freedom misses free throw 1 of 2,61,73
287,3,4:58.0,,Offensive rebound by Team,61,73
288,3,4:58.0,,E. Freedom makes free throw 2 of 2,61,74
289,3,4:45.0,Z. LaVine misses 3-pt jump shot from 24 ft,,61,74
290,3,4:44.0,,Defensive rebound by E. Freedom,61,74
291,3,4:38.0,,R. Westbrook makes 3-pt jump shot from 25 ft,61,77
292,3,4:23.0,Turnover by G. Dieng (bad pass; steal by R. Westbrook),,61,77
293,3,4:21.0,,R. Westbrook makes 2-pt dunk at rim,61,79
294,3,4:20.0,Minnesota full timeout,,61,79
295,3,4:20.0,,Á. Abrines enters the game for V. Oladipo,61,79
296,3,4:08.0,K. Towns misses 3-pt jump shot from 23 ft,,61,79
297,3,4:07.0,,Defensive rebound by E. Freedom,61,79
298,3,4:04.0,,S. Adams makes 2-pt dunk at rim (assist by E. Freedom),61,81
299,3,3:47.0,A. Wiggins misses 3-pt jump shot from 25 ft,,61,81
300,3,3:46.0,Offensive rebound by K. Dunn,,61,81
301,3,3:45.0,Shooting foul by E. Freedom (drawn by K. Dunn),,61,81
302,3,3:45.0,K. Dunn misses free throw 1 of 2,,61,81
303,3,3:45.0,Offensive rebound by Team,,61,81
304,3,3:45.0,B. Rush enters the game for Z. LaVine,,61,81
305,3,3:45.0,K. Dunn makes free throw 2 of 2,,62,81
306,3,3:34.0,,E. Freedom misses 3-pt jump shot from 23 ft,62,81
307,3,3:33.0,Defensive rebound by K. Dunn,,62,81
308,3,3:32.0,Personal foul by Á. Abrines (drawn by K. Dunn),,62,81
309,3,3:32.0,,J. Grant enters the game for A. Roberson,62,81
310,3,3:08.0,K. Dunn misses 2-pt jump shot from 22 ft,,62,81
311,3,3:07.0,Offensive rebound by G. Dieng,,62,81
312,3,3:05.0,G. Dieng misses 2-pt layup from 2 ft,,62,81
313,3,3:04.0,,Defensive rebound by Á. Abrines,62,81
314,3,2:57.0,,J. Grant makes 2-pt dunk at rim (assist by Á. Abrines),62,83
315,3,2:31.0,A. Wiggins misses 2-pt jump shot from 15 ft,,62,83
316,3,2:31.0,,Defensive rebound by Team,62,83
317,3,2:31.0,,J. Lauvergne enters the game for S. Adams,62,83
318,3,2:31.0,,S. Christon enters the game for R. Westbrook,62,83
319,3,2:31.0,C. Aldrich enters the game for G. Dieng,,62,83
320,3,2:13.0,,Turnover by E. Freedom (3 sec),62,83
321,3,2:13.0,S. Muhammad enters the game for A. Wiggins,,62,83
322,3,2:13.0,T. Jones enters the game for K. Dunn,,62,83
323,3,2:03.0,K. Towns makes 3-pt jump shot from 25 ft (assist by T. Jones),,65,83
324,3,1:48.0,,S. Christon makes 2-pt jump shot from 14 ft,65,85
325,3,1:45.0,Personal foul by S. Christon (drawn by T. Jones),,65,85
326,3,1:45.0,T. Jones makes free throw 1 of 2,,66,85
327,3,1:45.0,T. Jones makes free throw 2 of 2,,67,85
328,3,1:24.0,,S. Christon makes 2-pt layup from 1 ft,67,87
329,3,1:12.0,K. Towns makes 2-pt layup from 1 ft (assist by T. Jones),,69,87
330,3,0:57.0,,Shooting foul by C. Aldrich (drawn by E. Freedom),69,87
331,3,0:57.0,,E. Freedom makes free throw 1 of 2,69,88
332,3,0:57.0,,E. Freedom misses free throw 2 of 2,69,88
333,3,0:56.0,Defensive rebound by B. Rush,,69,88
334,3,0:45.0,Turnover by T. Jones (bad pass; steal by J. Grant),,69,88
335,3,0:41.0,,J. Grant makes 2-pt dunk at rim,69,90
336,3,0:25.0,S. Muhammad misses 2-pt jump shot from 5 ft,,69,90
337,3,0:25.0,Offensive rebound by S. Muhammad,,69,90
338,3,0:25.0,S. Muhammad makes 2-pt layup from 5 ft,,71,90
339,3,0:25.0,Shooting foul by E. Freedom (drawn by S. Muhammad),,71,90
340,3,0:25.0,S. Muhammad makes free throw 1 of 1,,72,90
341,3,0:08.0,Violation by T. Jones (kicked ball),,72,90
342,3,0:02.0,,S. Christon misses 2-pt jump shot from 15 ft,72,90
343,3,0:00.0,Defensive rebound by T. Jones,,72,90
344,4,11:40.0,,Turnover by J. Lauvergne (offensive foul),72,90
345,4,11:40.0,,Offensive foul by J. Lauvergne (drawn by B. Rush),72,90
346,4,11:22.0,B. Rush misses 3-pt jump shot from 26 ft,,72,90
347,4,11:21.0,Offensive rebound by T. Jones,,72,90
348,4,11:02.0,T. Jones misses 2-pt layup from 3 ft,,72,90
349,4,11:01.0,,Defensive rebound by E. Freedom,72,90
350,4,10:50.0,,Personal foul by T. Jones (drawn by J. Grant),72,90
351,4,10:39.0,,J. Lauvergne makes 2-pt layup from 1 ft,72,92
352,4,10:34.0,Turnover by T. Jones (bad pass; steal by E. Freedom),,72,92
353,4,10:33.0,,Turnover by J. Grant (bad pass; steal by B. Rush),72,92
354,4,10:30.0,S. Muhammad makes 2-pt dunk at rim (assist by B. Rush),,74,92
355,4,10:07.0,,E. Freedom makes 2-pt layup from 2 ft,74,94
356,4,9:51.0,Turnover by B. Rush (traveling),,74,94
357,4,9:43.0,,Personal foul by N. Bjelica (drawn by J. Lauvergne),74,94
358,4,9:32.0,,E. Freedom makes 2-pt layup from 2 ft (assist by S. Christon),74,96
359,4,9:12.0,S. Muhammad misses 2-pt jump shot from 13 ft,,74,96
360,4,9:11.0,Offensive rebound by C. Aldrich,,74,96
361,4,9:04.0,Shooting block foul by J. Lauvergne (drawn by T. Jones),,74,96
362,4,9:04.0,T. Jones makes free throw 1 of 2,,75,96
363,4,9:04.0,T. Jones makes free throw 2 of 2,,76,96
364,4,8:55.0,,Shooting foul by C. Aldrich (drawn by S. Christon),76,96
365,4,8:55.0,Official timeout,,76,96
366,4,8:55.0,,S. Christon makes free throw 1 of 2,76,97
367,4,8:55.0,,S. Christon makes free throw 2 of 2,76,98
368,4,8:30.0,T. Jones misses 3-pt jump shot from 23 ft,,76,98
369,4,8:29.0,,Defensive rebound by Á. Abrines,76,98
370,4,8:25.0,,Flagrant foul type 1 by N. Bjelica (drawn by J. Grant),76,98
371,4,8:25.0,,J. Grant misses flagrant free throw 1 of 2,76,98
372,4,8:25.0,,Offensive rebound by Team,76,98
373,4,8:25.0,,J. Grant misses flagrant free throw 2 of 2,76,98
374,4,8:25.0,,Offensive rebound by Team,76,98
375,4,8:14.0,,E. Freedom misses 2-pt layup from 2 ft,76,98
376,4,8:13.0,,Offensive rebound by E. Freedom,76,98
377,4,8:13.0,,E. Freedom misses 2-pt layup from 1 ft (block by C. Aldrich),76,98
378,4,8:13.0,,Offensive rebound by Team,76,98
379,4,8:09.0,,E. Freedom makes 2-pt layup from 1 ft (assist by S. Christon),76,100
380,4,7:54.0,S. Muhammad makes 2-pt layup from 1 ft,,78,100
381,4,7:35.0,,J. Lauvergne misses 2-pt layup from 1 ft,78,100
382,4,7:33.0,,Offensive rebound by Team,78,100
383,4,7:33.0,,V. Oladipo enters the game for Á. Abrines,78,100
384,4,7:30.0,,E. Freedom misses 2-pt jump shot from 16 ft,78,100
385,4,7:30.0,Defensive rebound by S. Muhammad,,78,100
