,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,BROOKLYN_ACTION,MILWAUKEE_SCORE,BROOKLYN_SCORE
94,1,0:45.0,Personal foul by C. LeVert (drawn by G. Antetokounmpo),,34,31
95,1,0:45.0,G. Antetokounmpo misses free throw 1 of 2,,34,31
96,1,0:45.0,Offensive rebound by Team,,34,31
97,1,0:45.0,G. Antetokounmpo makes free throw 2 of 2,,35,31
98,1,0:38.0,,Shooting foul by K. Middleton (drawn by C. LeVert),35,31
99,1,0:38.0,,C. LeVert makes free throw 1 of 2,35,32
100,1,0:38.0,,C. LeVert makes free throw 2 of 2,35,33
101,1,0:31.0,G. Monroe makes 2-pt hook shot from 3 ft (assist by M. Brogdon),,37,33
102,1,0:15.0,,C. LeVert misses 3-pt jump shot from 24 ft,37,33
103,1,0:14.0,Defensive rebound by R. Vaughn,,37,33
104,1,0:02.0,K. Middleton makes 2-pt jump shot from 18 ft,,39,33
105,2,11:51.0,Shooting foul by C. LeVert (drawn by M. Brogdon),,39,33
106,2,11:51.0,M. Brogdon makes free throw 1 of 2,,40,33
107,2,11:51.0,M. Brogdon makes free throw 2 of 2,,41,33
108,2,11:41.0,,J. Hamilton misses 3-pt jump shot from 23 ft,41,33
109,2,11:40.0,Defensive rebound by M. Brogdon,,41,33
110,2,11:33.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by M. Brogdon),,43,33
111,2,11:21.0,,Shooting foul by M. Teletović (drawn by T. Booker),43,33
112,2,11:21.0,,T. Booker makes free throw 1 of 2,43,34
113,2,11:21.0,,T. Booker makes free throw 2 of 2,43,35
114,2,11:12.0,Turnover by M. Brogdon (bad pass; steal by C. LeVert),,43,35
115,2,11:07.0,,I. Whitehead makes 2-pt layup from 1 ft (assist by C. LeVert),43,37
116,2,10:55.0,M. Brogdon misses 2-pt layup from 1 ft,,43,37
117,2,10:53.0,,Defensive rebound by C. LeVert,43,37
118,2,10:47.0,,Turnover by C. LeVert (lost ball; steal by G. Monroe),43,37
119,2,10:34.0,G. Antetokounmpo misses 2-pt jump shot from 14 ft,,43,37
120,2,10:33.0,,Defensive rebound by T. Booker,43,37
121,2,10:23.0,,J. Harris misses 2-pt jump shot from 15 ft,43,37
122,2,10:21.0,Defensive rebound by G. Monroe,,43,37
123,2,10:02.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by M. Brogdon),,45,37
124,2,9:42.0,,Turnover by J. Hamilton (bad pass; steal by M. Brogdon),45,37
125,2,9:41.0,Clear path foul by C. LeVert,,45,37
126,2,9:41.0,M. Brogdon makes clear path free throw 1 of 2,,46,37
127,2,9:41.0,M. Brogdon misses clear path free throw 2 of 2,,46,37
128,2,9:41.0,Offensive rebound by Team,,46,37
129,2,9:41.0,,R. Foye enters the game for C. LeVert,46,37
130,2,9:28.0,R. Vaughn misses 3-pt jump shot from 26 ft,,46,37
131,2,9:27.0,,Defensive rebound by T. Booker,46,37
132,2,9:19.0,,J. Hamilton misses 2-pt layup from 3 ft,46,37
133,2,9:18.0,Defensive rebound by R. Vaughn,,46,37
134,2,9:14.0,G. Antetokounmpo makes 2-pt layup from 3 ft,,48,37
135,2,9:14.0,Shooting foul by I. Whitehead (drawn by G. Antetokounmpo),,48,37
136,2,9:14.0,G. Antetokounmpo makes free throw 1 of 1,,49,37
137,2,8:54.0,Official timeout,,49,37
138,2,8:54.0,T. Maker enters the game for G. Monroe,,49,37
139,2,8:54.0,M. Dellavedova enters the game for M. Brogdon,,49,37
140,2,8:48.0,,T. Booker misses 3-pt jump shot from 24 ft,49,37
141,2,8:47.0,Defensive rebound by G. Antetokounmpo,,49,37
142,2,8:33.0,R. Vaughn misses 3-pt jump shot from 24 ft,,49,37
143,2,8:32.0,,Defensive rebound by T. Booker,49,37
144,2,8:15.0,,T. Booker makes 2-pt hook shot from 9 ft,49,39
145,2,7:59.0,M. Teletović misses 2-pt layup from 3 ft,,49,39
146,2,7:58.0,Offensive rebound by M. Teletović,,49,39
147,2,7:54.0,M. Teletović misses 3-pt jump shot from 25 ft,,49,39
148,2,7:52.0,,Defensive rebound by R. Foye,49,39
149,2,7:41.0,,T. Booker makes 2-pt jump shot from 5 ft (assist by J. Harris),49,41
150,2,7:21.0,G. Antetokounmpo makes 2-pt jump shot from 7 ft,,51,41
151,2,7:10.0,,Turnover by T. Booker (bad pass; steal by M. Dellavedova),51,41
152,2,7:02.0,M. Teletović misses 2-pt jump shot from 17 ft,,51,41
153,2,7:01.0,,Defensive rebound by J. Hamilton,51,41
154,2,6:44.0,,J. Harris misses 3-pt jump shot from 26 ft,51,41
155,2,6:42.0,Defensive rebound by R. Vaughn,,51,41
156,2,6:35.0,G. Antetokounmpo misses 2-pt jump shot from 5 ft,,51,41
157,2,6:34.0,,Defensive rebound by J. Hamilton,51,41
158,2,6:19.0,,T. Booker makes 2-pt jump shot from 16 ft,51,43
159,2,6:03.0,Shooting foul by I. Whitehead (drawn by T. Maker),,51,43
160,2,6:03.0,T. Maker misses free throw 1 of 2,,51,43
161,2,6:03.0,Offensive rebound by Team,,51,43
162,2,6:03.0,K. Middleton enters the game for M. Teletović,,51,43
163,2,6:03.0,T. Snell enters the game for R. Vaughn,,51,43
164,2,6:03.0,,B. Lopez enters the game for J. Hamilton,51,43
165,2,6:03.0,,B. Bogdanović enters the game for I. Whitehead,51,43
166,2,6:03.0,T. Maker makes free throw 2 of 2,,52,43
167,2,5:53.0,,B. Lopez makes 2-pt jump shot from 7 ft,52,45
168,2,5:53.0,,Shooting foul by K. Middleton (drawn by B. Lopez),52,45
169,2,5:53.0,,Brooklyn full timeout,52,45
170,2,5:53.0,,R. Hollis-Jefferson enters the game for T. Booker,52,45
171,2,5:53.0,,B. Lopez makes free throw 1 of 1,52,46
172,2,5:38.0,T. Maker misses 2-pt jump shot from 14 ft,,52,46
173,2,5:37.0,,Defensive rebound by B. Bogdanović,52,46
174,2,5:32.0,,Personal foul by T. Maker (drawn by B. Lopez),52,46
175,2,5:32.0,G. Monroe enters the game for T. Maker,,52,46
176,2,5:25.0,,B. Lopez makes 2-pt jump shot from 9 ft,52,48
177,2,5:08.0,M. Dellavedova misses 2-pt jump shot from 9 ft,,52,48
178,2,5:07.0,,Defensive rebound by J. Harris,52,48
179,2,4:50.0,,B. Lopez misses 2-pt jump shot from 12 ft,52,48
180,2,4:48.0,,Offensive rebound by R. Hollis-Jefferson,52,48
181,2,4:44.0,,Turnover by R. Hollis-Jefferson (bad pass; steal by K. Middleton),52,48
182,2,4:39.0,G. Antetokounmpo makes 2-pt layup from 2 ft (assist by K. Middleton),,54,48
183,2,4:28.0,,R. Foye misses 3-pt jump shot from 24 ft,54,48
184,2,4:25.0,Defensive rebound by K. Middleton,,54,48
185,2,4:20.0,K. Middleton misses 2-pt layup from 2 ft (block by B. Lopez),,54,48
186,2,4:18.0,,Defensive rebound by R. Hollis-Jefferson,54,48
187,2,4:13.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by B. Bogdanović),54,51
188,2,3:45.0,M. Dellavedova makes 3-pt jump shot from 24 ft,,57,51
189,2,3:27.0,,Personal foul by M. Dellavedova (drawn by R. Foye),57,51
190,2,3:27.0,,S. Kilpatrick enters the game for J. Harris,57,51
191,2,3:22.0,,B. Bogdanović misses 2-pt layup from 3 ft,57,51
192,2,3:21.0,,Offensive rebound by R. Hollis-Jefferson,57,51
193,2,3:20.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,57,53
194,2,3:20.0,,Shooting foul by K. Middleton (drawn by R. Hollis-Jefferson),57,53
195,2,3:20.0,,R. Hollis-Jefferson misses free throw 1 of 1,57,53
196,2,3:20.0,M. Beasley enters the game for K. Middleton,,57,53
197,2,3:19.0,Defensive rebound by G. Monroe,,57,53
198,2,3:09.0,G. Antetokounmpo misses 3-pt jump shot from 25 ft,,57,53
199,2,3:07.0,,Defensive rebound by R. Hollis-Jefferson,57,53
200,2,2:49.0,,B. Bogdanović misses 3-pt jump shot from 25 ft,57,53
201,2,2:48.0,,Offensive rebound by R. Hollis-Jefferson,57,53
202,2,2:44.0,,B. Lopez makes 3-pt jump shot from 25 ft (assist by R. Hollis-Jefferson),57,56
203,2,2:32.0,Personal foul by R. Hollis-Jefferson (drawn by M. Dellavedova),,57,56
204,2,2:32.0,Milwaukee full timeout,,57,56
205,2,2:32.0,M. Dellavedova makes free throw 1 of 2,,58,56
206,2,2:32.0,,S. Dinwiddie enters the game for R. Foye,57,56
207,2,2:32.0,M. Dellavedova makes free throw 2 of 2,,59,56
208,2,2:23.0,,B. Lopez misses 3-pt jump shot from 25 ft,59,56
209,2,2:22.0,Defensive rebound by G. Antetokounmpo,,59,56
210,2,2:04.0,Turnover by G. Monroe (lost ball; steal by B. Lopez),,59,56
211,2,1:57.0,,B. Bogdanović makes 2-pt jump shot from 7 ft (assist by S. Dinwiddie),59,58
212,2,1:40.0,Shooting foul by S. Dinwiddie (drawn by G. Monroe),,59,58
213,2,1:40.0,G. Monroe misses free throw 1 of 2,,59,58
214,2,1:40.0,Offensive rebound by Team,,59,58
215,2,1:40.0,G. Monroe makes free throw 2 of 2,,60,58
216,2,1:17.0,,S. Dinwiddie misses 2-pt jump shot from 12 ft,60,58
217,2,1:16.0,,Offensive rebound by B. Lopez,60,58
218,2,1:15.0,,B. Lopez misses 2-pt layup from 2 ft,60,58
219,2,1:14.0,,Offensive rebound by B. Lopez,60,58
220,2,1:13.0,,Shooting foul by G. Monroe (drawn by B. Lopez),60,58
221,2,1:13.0,,B. Lopez makes free throw 1 of 2,60,59
222,2,1:13.0,,B. Lopez makes free throw 2 of 2,60,60
223,2,0:51.0,G. Monroe misses 2-pt jump shot from 9 ft (block by B. Lopez),,60,60
224,2,0:49.0,,Defensive rebound by S. Kilpatrick,60,60
225,2,0:30.0,,S. Kilpatrick misses 2-pt jump shot from 16 ft,60,60
226,2,0:28.0,Defensive rebound by M. Beasley,,60,60
227,2,0:08.0,G. Antetokounmpo misses 2-pt jump shot from 8 ft,,60,60
228,2,0:07.0,Offensive rebound by G. Monroe,,60,60
229,2,0:07.0,G. Monroe makes 2-pt layup from 2 ft,,62,60
230,2,0:01.0,,S. Dinwiddie misses 2-pt jump shot from 20 ft,62,60
231,2,0:00.0,,Offensive rebound by Team,62,60
232,3,11:46.0,G. Antetokounmpo misses 2-pt layup from 3 ft (block by B. Lopez),,62,60
233,3,11:44.0,,Defensive rebound by R. Hollis-Jefferson,62,60
234,3,11:40.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by G. Antetokounmpo),62,60
235,3,11:26.0,M. Beasley makes 2-pt jump shot from 17 ft,,64,60
236,3,11:06.0,,Turnover by B. Bogdanović (lost ball; steal by T. Snell),64,60
237,3,11:03.0,G. Antetokounmpo makes 2-pt layup from 1 ft (assist by T. Snell),,66,60
238,3,11:03.0,Shooting foul by S. Dinwiddie (drawn by G. Antetokounmpo),,66,60
239,3,11:03.0,,Brooklyn full timeout,66,60
240,3,11:03.0,G. Antetokounmpo makes free throw 1 of 1,,67,60
241,3,10:51.0,,S. Dinwiddie makes 2-pt layup from 2 ft,67,62
242,3,10:31.0,M. Dellavedova makes 2-pt jump shot from 13 ft,,69,62
243,3,10:03.0,,S. Dinwiddie misses 3-pt jump shot from 27 ft,69,62
244,3,10:02.0,Defensive rebound by G. Antetokounmpo,,69,62
245,3,9:53.0,M. Beasley makes 2-pt jump shot from 5 ft (assist by T. Snell),,71,62
246,3,9:53.0,Shooting foul by S. Dinwiddie (drawn by M. Beasley),,71,62
247,3,9:53.0,M. Beasley misses free throw 1 of 1,,71,62
248,3,9:52.0,,Defensive rebound by R. Hollis-Jefferson,71,62
249,3,9:38.0,,B. Lopez makes 2-pt jump shot from 11 ft (assist by R. Hollis-Jefferson),71,64
250,3,9:19.0,M. Beasley makes 2-pt jump shot from 9 ft,,73,64
251,3,9:07.0,,Turnover by R. Foye (bad pass; steal by G. Antetokounmpo),73,64
252,3,9:04.0,Shooting foul by R. Foye (drawn by G. Antetokounmpo),,73,64
253,3,9:04.0,G. Antetokounmpo makes free throw 1 of 2,,74,64
254,3,9:04.0,G. Antetokounmpo makes free throw 2 of 2,,75,64
255,3,8:52.0,,Personal foul by M. Dellavedova (drawn by R. Foye),75,64
256,3,8:46.0,,Turnover by B. Bogdanović (bad pass; steal by G. Antetokounmpo),75,64
257,3,8:39.0,M. Beasley makes 2-pt jump shot from 14 ft (assist by G. Antetokounmpo),,77,64
258,3,8:24.0,,Shooting foul by M. Beasley (drawn by R. Hollis-Jefferson),77,64
259,3,8:24.0,,R. Hollis-Jefferson misses free throw 1 of 2,77,64
260,3,8:24.0,,Offensive rebound by Team,77,64
261,3,8:24.0,,S. Kilpatrick enters the game for R. Foye,77,64
262,3,8:24.0,,R. Hollis-Jefferson makes free throw 2 of 2,77,65
263,3,8:07.0,G. Antetokounmpo misses 2-pt jump shot from 9 ft (block by B. Lopez),,77,65
264,3,8:06.0,Offensive rebound by Team,,77,65
265,3,8:06.0,,Loose ball foul by B. Lopez (drawn by G. Antetokounmpo),77,65
266,3,7:58.0,Turnover by M. Dellavedova (traveling),,77,65
267,3,7:42.0,,R. Hollis-Jefferson misses 2-pt jump shot from 16 ft,77,65
268,3,7:41.0,Defensive rebound by T. Maker,,77,65
269,3,7:37.0,Turnover by T. Snell (traveling),,77,65
270,3,7:24.0,,B. Lopez makes 2-pt jump shot from 5 ft,77,67
271,3,7:24.0,,Shooting foul by T. Maker (drawn by B. Lopez),77,67
272,3,7:24.0,,B. Lopez misses free throw 1 of 1,77,67
273,3,7:24.0,,I. Whitehead enters the game for S. Dinwiddie,77,67
274,3,7:23.0,Defensive rebound by T. Maker,,77,67
275,3,7:08.0,G. Antetokounmpo misses 2-pt jump shot from 19 ft,,77,67
276,3,7:07.0,,Defensive rebound by B. Bogdanović,77,67
277,3,6:48.0,,S. Kilpatrick makes 3-pt jump shot from 25 ft (assist by I. Whitehead),77,70
278,3,6:48.0,Milwaukee full timeout,,77,70
279,3,6:48.0,K. Middleton enters the game for G. Antetokounmpo,,77,70
280,3,6:48.0,G. Monroe enters the game for T. Maker,,77,70
281,3,6:33.0,K. Middleton misses 2-pt jump shot from 19 ft,,77,70
282,3,6:32.0,,Defensive rebound by B. Bogdanović,77,70
283,3,6:13.0,,B. Lopez misses 2-pt jump shot from 15 ft,77,70
284,3,6:12.0,Defensive rebound by G. Monroe,,77,70
285,3,5:59.0,M. Dellavedova misses 2-pt jump shot from 9 ft,,77,70
286,3,5:58.0,,Defensive rebound by R. Hollis-Jefferson,77,70
287,3,5:53.0,,I. Whitehead makes 2-pt layup from 2 ft (assist by R. Hollis-Jefferson),77,72
288,3,5:53.0,,Shooting foul by G. Monroe (drawn by I. Whitehead),77,72
289,3,5:53.0,,T. Booker enters the game for R. Hollis-Jefferson,77,72
290,3,5:53.0,,I. Whitehead makes free throw 1 of 1,77,73
291,3,5:42.0,Turnover by K. Middleton (bad pass; steal by T. Booker),,77,73
292,3,5:21.0,,B. Bogdanović makes 2-pt jump shot from 6 ft (assist by T. Booker),77,75
293,3,5:07.0,K. Middleton makes 2-pt jump shot from 10 ft (assist by G. Monroe),,79,75
294,3,5:07.0,Shooting foul by B. Bogdanović (drawn by K. Middleton),,79,75
295,3,5:07.0,K. Middleton makes free throw 1 of 1,,80,75
296,3,4:49.0,,Turnover by T. Booker (lost ball; steal by K. Middleton),80,75
297,3,4:39.0,K. Middleton makes 2-pt jump shot from 10 ft,,82,75
298,3,4:26.0,,Turnover by I. Whitehead (bad pass; steal by T. Snell),82,75
299,3,4:22.0,T. Snell makes 2-pt layup from 2 ft,,84,75
300,3,3:57.0,,S. Kilpatrick makes 2-pt jump shot from 22 ft,84,77
301,3,3:37.0,K. Middleton makes 3-pt jump shot from 25 ft (assist by T. Snell),,87,77
302,3,3:24.0,,B. Lopez makes 3-pt jump shot from 26 ft (assist by S. Kilpatrick),87,80
303,3,3:05.0,G. Monroe misses 2-pt jump shot from 15 ft,,87,80
304,3,3:04.0,,Defensive rebound by T. Booker,87,80
305,3,2:57.0,,Turnover by S. Kilpatrick (bad pass; steal by M. Dellavedova),87,80
306,3,2:48.0,Personal foul by S. Kilpatrick (drawn by M. Dellavedova),,87,80
307,3,2:48.0,M. Dellavedova misses free throw 1 of 2,,87,80
308,3,2:48.0,Offensive rebound by Team,,87,80
309,3,2:48.0,M. Dellavedova misses free throw 2 of 2,,87,80
310,3,2:48.0,,J. Hamilton enters the game for B. Lopez,87,80
311,3,2:48.0,,C. LeVert enters the game for B. Bogdanović,87,80
312,3,2:48.0,G. Antetokounmpo enters the game for M. Beasley,,87,80
313,3,2:47.0,,Defensive rebound by J. Hamilton,87,80
314,3,2:33.0,,S. Kilpatrick makes 2-pt jump shot from 7 ft (assist by T. Booker),87,82
315,3,2:14.0,K. Middleton misses 2-pt jump shot from 12 ft,,87,82
316,3,2:13.0,Offensive rebound by G. Antetokounmpo,,87,82
317,3,2:08.0,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),,90,82
318,3,1:55.0,,Turnover by I. Whitehead (lost ball),90,82
319,3,1:55.0,M. Brogdon enters the game for M. Dellavedova,,90,82
320,3,1:44.0,K. Middleton misses 2-pt jump shot from 20 ft,,90,82
321,3,1:43.0,,Defensive rebound by I. Whitehead,90,82
322,3,1:29.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,90,82
323,3,1:28.0,Defensive rebound by T. Snell,,90,82
324,3,1:09.0,G. Monroe makes 2-pt layup from 2 ft,,92,82
325,3,0:52.0,,Turnover by I. Whitehead (lost ball; steal by G. Monroe),92,82
326,3,0:49.0,Personal foul by T. Booker (drawn by G. Antetokounmpo),,92,82
327,3,0:49.0,G. Antetokounmpo misses free throw 1 of 2,,92,82
328,3,0:49.0,Offensive rebound by Team,,92,82
329,3,0:49.0,G. Antetokounmpo makes free throw 2 of 2,,93,82
330,3,0:28.0,,I. Whitehead misses 2-pt jump shot from 6 ft,93,82
331,3,0:27.0,,Offensive rebound by I. Whitehead,93,82
332,3,0:21.0,,S. Kilpatrick misses 3-pt jump shot from 25 ft,93,82
333,3,0:20.0,Defensive rebound by M. Brogdon,,93,82
334,3,0:03.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),,95,82
335,3,0:01.0,,S. Kilpatrick misses 3-pt jump shot from 46 ft,95,82
336,3,0:00.0,,Offensive rebound by Team,95,82
337,4,11:43.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by C. LeVert),95,85
338,4,11:25.0,G. Monroe makes 2-pt layup from 2 ft (assist by K. Middleton),,97,85
339,4,11:12.0,,Personal foul by K. Middleton (drawn by C. LeVert),97,85
340,4,11:10.0,,S. Dinwiddie makes 2-pt layup from 3 ft (assist by B. Lopez),97,87
341,4,11:10.0,,Shooting foul by M. Brogdon (drawn by S. Dinwiddie),97,87
342,4,11:10.0,,S. Dinwiddie makes free throw 1 of 1,97,88
343,4,10:52.0,Turnover by R. Vaughn (lost ball; steal by S. Dinwiddie),,97,88
344,4,10:47.0,,T. Booker makes 2-pt layup from 3 ft (assist by C. LeVert),97,90
345,4,10:33.0,K. Middleton misses 2-pt layup from 2 ft,,97,90
346,4,10:31.0,,Defensive rebound by B. Lopez,97,90
347,4,10:26.0,,Turnover by C. LeVert (bad pass; steal by G. Antetokounmpo),97,90
348,4,10:25.0,G. Antetokounmpo makes 2-pt dunk at rim (assist by K. Middleton),,99,90
349,4,10:14.0,,Shooting foul by G. Antetokounmpo (drawn by T. Booker),99,90
350,4,10:14.0,,T. Booker makes free throw 1 of 2,99,91
351,4,10:14.0,,T. Booker makes free throw 2 of 2,99,92
352,4,10:01.0,G. Antetokounmpo makes 2-pt jump shot from 5 ft,,101,92
353,4,9:42.0,,T. Booker makes 2-pt hook shot from 6 ft,101,94
354,4,9:25.0,M. Brogdon makes 3-pt jump shot from 25 ft (assist by G. Monroe),,104,94
355,4,9:13.0,,C. LeVert misses 2-pt jump shot from 7 ft,104,94
356,4,9:12.0,Defensive rebound by G. Monroe,,104,94
357,4,9:05.0,G. Antetokounmpo misses 2-pt layup from 2 ft (block by B. Lopez),,104,94
358,4,9:05.0,,Defensive rebound by S. Dinwiddie,104,94
359,4,8:58.0,,S. Dinwiddie misses 2-pt jump shot from 7 ft,104,94
