,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,INDIANA_ACTION,WASHINGTON_SCORE,INDIANA_SCORE
396,4,5:09.0,O. Porter misses 3-pt jump shot from 26 ft,,92,96
397,4,5:09.0,,Defensive rebound by G. Robinson,92,96
398,4,5:02.0,,Turnover by T. Young (lost ball),92,96
399,4,5:02.0,Official timeout,,92,96
400,4,5:02.0,,C. Miles enters the game for G. Robinson,92,96
401,4,4:51.0,Shooting foul by M. Turner (drawn by M. Gortat),,92,96
402,4,4:51.0,M. Gortat makes free throw 1 of 2,,93,96
403,4,4:51.0,M. Gortat misses free throw 2 of 2,,93,96
404,4,4:51.0,,Defensive rebound by T. Young,93,96
405,4,4:32.0,,P. George makes 3-pt jump shot from 26 ft,93,99
406,4,4:17.0,B. Beal misses 2-pt layup from 3 ft,,93,99
407,4,4:16.0,,Defensive rebound by M. Turner,93,99
408,4,4:05.0,,P. George makes 2-pt jump shot from 17 ft,93,101
409,4,4:05.0,Washington full timeout,,93,101
410,4,3:57.0,J. Wall makes 2-pt layup from 3 ft,,95,101
411,4,3:57.0,Shooting foul by C. Miles (drawn by J. Wall),,95,101
412,4,3:57.0,J. Wall makes free throw 1 of 1,,96,101
413,4,3:36.0,,J. Teague misses 2-pt jump shot from 4 ft,96,101
414,4,3:35.0,Defensive rebound by M. Gortat,,96,101
415,4,3:28.0,O. Porter misses 3-pt jump shot from 27 ft,,96,101
416,4,3:27.0,,Defensive rebound by T. Young,96,101
417,4,3:08.0,,P. George misses 2-pt layup from 1 ft (block by O. Porter),96,101
418,4,3:07.0,Defensive rebound by M. Gortat,,96,101
419,4,3:02.0,Turnover by J. Wall (bad pass; steal by T. Young),,96,101
420,4,2:40.0,,J. Teague misses 3-pt jump shot from 27 ft,96,101
421,4,2:38.0,,Offensive rebound by Team,96,101
422,4,2:30.0,,P. George makes 2-pt jump shot from 19 ft,96,103
423,4,2:24.0,Shooting foul by M. Turner (drawn by J. Wall),,96,103
424,4,2:24.0,J. Wall makes free throw 1 of 2,,97,103
425,4,2:24.0,J. Wall makes free throw 2 of 2,,98,103
426,4,2:02.0,,P. George makes 2-pt jump shot from 17 ft,98,105
427,4,1:51.0,Offensive foul by M. Gortat (drawn by T. Young),,98,105
428,4,1:51.0,Turnover by M. Gortat (offensive foul),,98,105
429,4,1:33.0,,Turnover by P. George (bad pass; steal by M. Morris),98,105
430,4,1:20.0,B. Beal makes 3-pt jump shot from 28 ft (assist by J. Wall),,101,105
431,4,1:00.0,,P. George misses 3-pt jump shot from 26 ft,101,105
432,4,0:59.0,Defensive rebound by M. Morris,,101,105
433,4,0:53.0,J. Wall misses 3-pt jump shot from 27 ft,,101,105
434,4,0:53.0,Offensive rebound by O. Porter,,101,105
435,4,0:50.0,Personal block foul by M. Turner (drawn by B. Beal),,101,105
436,4,0:50.0,B. Beal makes free throw 1 of 2,,102,105
437,4,0:50.0,,L. Allen enters the game for M. Turner,101,105
438,4,0:50.0,,A. Jefferson enters the game for L. Allen,103,105
439,4,0:50.0,B. Beal makes free throw 2 of 2,,103,105
440,4,0:50.0,,Indiana full timeout,103,105
441,4,0:38.0,,P. George misses 2-pt jump shot from 19 ft,103,105
442,4,0:37.0,Defensive rebound by M. Morris,,103,105
443,4,0:16.0,B. Beal makes 2-pt jump shot from 24 ft,,105,105
444,4,0:16.0,,Indiana full timeout,105,105
445,4,0:16.0,,G. Robinson enters the game for A. Jefferson,105,105
446,4,0:05.0,,Personal take foul by O. Porter (drawn by P. George),105,105
447,4,0:05.0,,Indiana full timeout,105,105
448,4,0:05.0,K. Oubre enters the game for M. Gortat,,105,105
449,4,0:01.0,,T. Young makes 2-pt jump shot from 10 ft,105,107
450,4,0:01.0,Washington full timeout,,105,107
451,4,0:01.0,M. Gortat enters the game for K. Oubre,,105,107
452,4,0:00.0,B. Beal misses 3-pt jump shot from 22 ft,,105,107
453,4,0:00.0,Offensive rebound by Team,,105,107
