,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,TORONTO_ACTION,OKLAHOMA CITY_SCORE,TORONTO_SCORE
37,1,7:17.0,Offensive rebound by Team,,8,7
38,1,7:17.0,T. Gibson makes free throw 2 of 2,,9,7
39,1,6:54.0,,Turnover by C. Joseph (lost ball; steal by T. Gibson),9,7
40,1,6:49.0,V. Oladipo makes 2-pt layup from 1 ft (assist by R. Westbrook),,11,7
41,1,6:41.0,,Toronto full timeout,11,7
42,1,6:29.0,,J. Valančiūnas misses 2-pt jump shot from 14 ft,11,7
43,1,6:28.0,,Offensive rebound by Team,11,7
44,1,6:16.0,,D. DeRozan misses 2-pt jump shot from 22 ft,11,7
45,1,6:16.0,Defensive rebound by Team,,11,7
46,1,6:16.0,,Loose ball foul by J. Valančiūnas (drawn by S. Adams),11,7
47,1,6:16.0,,J. Poeltl enters the game for J. Valančiūnas,11,7
48,1,6:07.0,A. Roberson makes 2-pt layup from 4 ft (assist by R. Westbrook),,13,7
49,1,5:49.0,,S. Ibaka misses 2-pt jump shot from 19 ft,13,7
50,1,5:48.0,Defensive rebound by R. Westbrook,,13,7
51,1,5:43.0,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),,15,7
52,1,5:29.0,,D. DeRozan makes 2-pt layup from 3 ft,15,9
53,1,5:14.0,V. Oladipo makes 3-pt jump shot from 26 ft (assist by S. Adams),,18,9
54,1,5:01.0,,S. Ibaka misses 2-pt hook shot from 3 ft,18,9
55,1,5:01.0,Defensive rebound by V. Oladipo,,18,9
56,1,4:49.0,T. Gibson makes 2-pt jump shot from 15 ft (assist by A. Roberson),,20,9
57,1,4:39.0,,Toronto full timeout,20,9
58,1,4:39.0,E. Freedom enters the game for S. Adams,,20,9
59,1,4:39.0,Á. Abrines enters the game for V. Oladipo,,20,9
60,1,4:39.0,,P. Tucker enters the game for D. Carroll,20,9
61,1,4:39.0,,P. Patterson enters the game for S. Ibaka,20,9
62,1,4:24.0,,C. Joseph makes 3-pt jump shot from 23 ft (assist by P. Patterson),20,12
63,1,4:09.0,T. Gibson misses 2-pt jump shot from 17 ft,,20,12
64,1,4:09.0,,Defensive rebound by D. DeRozan,20,12
65,1,3:59.0,,P. Patterson misses 3-pt jump shot from 26 ft,20,12
66,1,3:58.0,Defensive rebound by R. Westbrook,,20,12
67,1,3:54.0,T. Gibson makes 2-pt hook shot from 4 ft (assist by R. Westbrook),,22,12
68,1,3:54.0,Shooting foul by P. Patterson (drawn by T. Gibson),,22,12
69,1,3:54.0,T. Gibson makes free throw 1 of 1,,23,12
70,1,3:33.0,,J. Poeltl makes 2-pt layup from 4 ft (assist by D. DeRozan),23,14
71,1,3:18.0,E. Freedom makes 2-pt layup from 1 ft (assist by T. Gibson),,25,14
72,1,3:07.0,,Turnover by D. DeRozan (bad pass),25,14
73,1,3:07.0,D. Sabonis enters the game for T. Gibson,,25,14
74,1,2:57.0,E. Freedom misses 2-pt layup from 2 ft (block by J. Poeltl),,25,14
75,1,2:56.0,,Defensive rebound by P. Patterson,25,14
76,1,2:47.0,,Shooting foul by A. Roberson (drawn by D. DeRozan),25,14
77,1,2:47.0,Oklahoma City full timeout,,25,14
78,1,2:47.0,,D. DeRozan makes free throw 1 of 2,25,15
79,1,2:47.0,S. Christon enters the game for R. Westbrook,,25,14
80,1,2:47.0,,D. DeRozan makes free throw 2 of 2,25,16
81,1,2:30.0,Á. Abrines misses 3-pt jump shot from 25 ft,,25,16
82,1,2:30.0,,Defensive rebound by J. Poeltl,25,16
83,1,2:07.0,,J. Poeltl makes 2-pt layup from 4 ft (assist by P. Tucker),25,18
84,1,1:52.0,D. Sabonis misses 2-pt hook shot from 3 ft,,25,18
85,1,1:52.0,Offensive rebound by E. Freedom,,25,18
86,1,1:51.0,E. Freedom makes 2-pt layup at rim,,27,18
87,1,1:34.0,,D. DeRozan makes 2-pt layup from 1 ft,27,20
88,1,1:21.0,Turnover by D. Sabonis (lost ball),,27,20
89,1,1:21.0,Loose ball foul by D. Sabonis (drawn by P. Patterson),,27,20
90,1,1:21.0,,D. Wright enters the game for D. DeRozan,27,20
91,1,1:21.0,,N. Powell enters the game for C. Joseph,27,20
92,1,1:06.0,,Shooting foul by E. Freedom (drawn by D. Wright),27,20
93,1,1:06.0,,D. Wright makes free throw 1 of 2,27,21
94,1,1:06.0,V. Oladipo enters the game for A. Roberson,,27,21
95,1,1:06.0,,D. Wright makes free throw 2 of 2,27,22
96,1,0:49.0,E. Freedom makes 2-pt hook shot from 4 ft,,29,22
97,1,0:34.0,,N. Powell misses 2-pt layup from 3 ft,29,22
98,1,0:33.0,,Offensive rebound by J. Poeltl,29,22
99,1,0:30.0,,P. Tucker misses 3-pt jump shot from 25 ft,29,22
100,1,0:29.0,Defensive rebound by V. Oladipo,,29,22
101,1,0:11.0,D. Sabonis misses 2-pt jump shot from 21 ft,,29,22
102,1,0:10.0,,Defensive rebound by P. Tucker,29,22
103,1,0:01.0,,Shooting foul by D. Sabonis (drawn by N. Powell),29,22
104,1,0:01.0,,N. Powell misses free throw 1 of 3,29,22
105,1,0:01.0,,Offensive rebound by Team,29,22
106,1,0:01.0,,N. Powell makes free throw 2 of 3,29,23
107,1,0:01.0,,N. Powell makes free throw 3 of 3,29,24
108,1,0:00.0,Turnover by E. Freedom (bad pass),,29,24
109,2,12:00.0,,Violation by Team (jump ball),29,24
110,2,11:43.0,,J. Poeltl misses 2-pt hook shot from 4 ft,29,24
111,2,11:43.0,Defensive rebound by D. Sabonis,,29,24
112,2,11:30.0,V. Oladipo misses 2-pt jump shot from 17 ft,,29,24
113,2,11:29.0,,Defensive rebound by D. Wright,29,24
114,2,11:21.0,,Turnover by D. Wright (bad pass; steal by Á. Abrines),29,24
115,2,11:13.0,V. Oladipo misses 2-pt layup from 3 ft,,29,24
116,2,11:12.0,Offensive rebound by V. Oladipo,,29,24
117,2,11:03.0,Shooting foul by J. Poeltl (drawn by E. Freedom),,29,24
118,2,11:03.0,E. Freedom makes free throw 1 of 2,,30,24
119,2,11:03.0,D. McDermott enters the game for Á. Abrines,,30,24
120,2,11:03.0,E. Freedom makes free throw 2 of 2,,31,24
121,2,10:47.0,,Shooting block foul by E. Freedom (drawn by N. Powell),31,24
122,2,10:47.0,,N. Powell makes free throw 1 of 2,31,25
123,2,10:47.0,,N. Powell makes free throw 2 of 2,31,26
124,2,10:31.0,D. McDermott makes 3-pt jump shot from 25 ft (assist by V. Oladipo),,34,26
125,2,10:17.0,,Shooting foul by S. Christon (drawn by J. Poeltl),34,26
126,2,10:17.0,,J. Poeltl makes free throw 1 of 2,34,27
127,2,10:17.0,,J. Poeltl makes free throw 2 of 2,34,28
128,2,10:04.0,,Violation by P. Patterson (kicked ball),34,28
129,2,9:55.0,E. Freedom misses 2-pt layup from 3 ft (block by P. Tucker),,34,28
130,2,9:54.0,,Defensive rebound by P. Tucker,34,28
131,2,9:48.0,,N. Powell misses 2-pt layup from 1 ft,34,28
132,2,9:47.0,Defensive rebound by D. Sabonis,,34,28
133,2,9:42.0,Turnover by S. Christon (bad pass; steal by P. Patterson),,34,28
134,2,9:35.0,,N. Powell misses 3-pt jump shot from 26 ft,34,28
135,2,9:35.0,Defensive rebound by V. Oladipo,,34,28
136,2,9:29.0,Oklahoma City full timeout,,34,28
137,2,9:29.0,,S. Ibaka enters the game for J. Poeltl,34,28
138,2,9:13.0,S. Christon misses 2-pt jump shot from 16 ft,,34,28
139,2,9:12.0,,Defensive rebound by Team,34,28
140,2,8:53.0,,S. Ibaka makes 2-pt jump shot from 16 ft,34,30
141,2,8:36.0,Shooting foul by P. Patterson (drawn by D. Sabonis),,34,30
142,2,8:36.0,D. Sabonis makes free throw 1 of 2,,35,30
143,2,8:36.0,D. Sabonis misses free throw 2 of 2,,35,30
144,2,8:36.0,,Defensive rebound by S. Ibaka,35,30
145,2,8:36.0,R. Westbrook enters the game for V. Oladipo,,35,30
146,2,8:24.0,,D. Wright misses 2-pt jump shot from 9 ft,35,30
147,2,8:24.0,,Offensive rebound by P. Patterson,35,30
148,2,8:24.0,,Shooting foul by D. Sabonis (drawn by P. Patterson),35,30
149,2,8:24.0,,P. Patterson makes free throw 1 of 2,35,31
150,2,8:24.0,,P. Patterson misses free throw 2 of 2,35,31
151,2,8:23.0,Defensive rebound by R. Westbrook,,35,31
152,2,8:12.0,D. McDermott misses 3-pt jump shot from 26 ft,,35,31
153,2,8:12.0,,Defensive rebound by P. Tucker,35,31
154,2,8:09.0,,Personal foul by D. McDermott (drawn by S. Ibaka),35,31
155,2,8:09.0,,D. DeRozan enters the game for P. Patterson,35,31
156,2,8:09.0,A. Roberson enters the game for S. Christon,,35,31
157,2,8:04.0,,Shooting foul by R. Westbrook (drawn by D. Wright),35,31
158,2,8:04.0,,D. Wright makes free throw 1 of 2,35,32
159,2,8:04.0,J. Grant enters the game for D. Sabonis,,35,32
160,2,8:04.0,,D. Wright makes free throw 2 of 2,35,33
161,2,7:50.0,J. Grant makes 3-pt jump shot from 26 ft (assist by R. Westbrook),,38,33
162,2,7:35.0,,Shooting foul by J. Grant (drawn by P. Tucker),38,33
163,2,7:35.0,,P. Tucker makes free throw 1 of 2,38,34
164,2,7:35.0,,P. Tucker misses free throw 2 of 2,38,34
165,2,7:34.0,Defensive rebound by R. Westbrook,,38,34
166,2,7:26.0,E. Freedom misses 2-pt jump shot from 13 ft,,38,34
167,2,7:25.0,,Defensive rebound by D. DeRozan,38,34
168,2,7:11.0,,N. Powell misses 2-pt layup from 3 ft,38,34
169,2,7:11.0,,Offensive rebound by N. Powell,38,34
170,2,7:09.0,,N. Powell misses 2-pt layup from 2 ft,38,34
171,2,7:09.0,Defensive rebound by E. Freedom,,38,34
172,2,7:09.0,Personal foul by D. Wright (drawn by E. Freedom),,38,34
173,2,7:09.0,S. Adams enters the game for E. Freedom,,38,34
174,2,7:09.0,,C. Joseph enters the game for P. Tucker,38,34
175,2,7:09.0,,J. Valančiūnas enters the game for D. Wright,38,34
176,2,6:57.0,Turnover by J. Grant (bad pass; steal by C. Joseph),,38,34
177,2,6:46.0,,J. Valančiūnas makes 2-pt jump shot from 15 ft (assist by C. Joseph),38,36
178,2,6:33.0,R. Westbrook misses 2-pt jump shot from 18 ft,,38,36
179,2,6:32.0,,Defensive rebound by D. DeRozan,38,36
180,2,6:23.0,,Turnover by S. Ibaka (bad pass; steal by A. Roberson),38,36
181,2,6:10.0,R. Westbrook misses 2-pt jump shot from 17 ft,,38,36
182,2,6:10.0,,Defensive rebound by N. Powell,38,36
183,2,5:59.0,,D. DeRozan misses 2-pt jump shot from 14 ft,38,36
184,2,5:59.0,Defensive rebound by S. Adams,,38,36
185,2,5:51.0,R. Westbrook makes 3-pt jump shot from 25 ft,,41,36
186,2,5:34.0,,S. Ibaka misses 3-pt jump shot from 26 ft,41,36
187,2,5:34.0,Defensive rebound by S. Adams,,41,36
188,2,5:25.0,S. Adams makes 2-pt hook shot from 3 ft (assist by R. Westbrook),,43,36
189,2,5:19.0,,Toronto full timeout,43,36
190,2,5:19.0,T. Gibson enters the game for J. Grant,,43,36
191,2,5:10.0,,D. DeRozan makes 2-pt layup from 3 ft (assist by C. Joseph),43,38
192,2,4:57.0,R. Westbrook makes 2-pt jump shot from 16 ft,,45,38
193,2,4:47.0,,J. Valančiūnas makes 2-pt jump shot from 14 ft (assist by C. Joseph),45,40
194,2,4:26.0,A. Roberson makes 2-pt layup from 4 ft (assist by R. Westbrook),,47,40
195,2,4:09.0,,J. Valančiūnas misses 2-pt hook shot from 5 ft,47,40
196,2,4:08.0,Defensive rebound by R. Westbrook,,47,40
197,2,4:01.0,S. Adams makes 2-pt hook shot from 9 ft (assist by R. Westbrook),,49,40
198,2,3:44.0,,D. DeRozan makes 2-pt jump shot from 17 ft,49,42
199,2,3:26.0,R. Westbrook makes 3-pt jump shot from 28 ft,,52,42
200,2,3:08.0,,S. Ibaka misses 3-pt jump shot from 27 ft,52,42
201,2,3:08.0,Defensive rebound by D. McDermott,,52,42
202,2,3:03.0,Turnover by R. Westbrook (bad pass),,52,42
203,2,3:03.0,V. Oladipo enters the game for D. McDermott,,52,42
204,2,3:03.0,,D. Carroll enters the game for N. Powell,52,42
205,2,2:54.0,,Turnover by S. Ibaka (bad pass; steal by A. Roberson),52,42
206,2,2:51.0,Official timeout,,52,42
207,2,2:45.0,S. Adams misses 2-pt layup from 1 ft (block by J. Valančiūnas),,52,42
208,2,2:44.0,Offensive rebound by V. Oladipo,,52,42
209,2,2:37.0,R. Westbrook makes 2-pt jump shot from 18 ft,,54,42
210,2,2:13.0,,Turnover by C. Joseph (bad pass; steal by R. Westbrook),54,42
211,2,2:08.0,V. Oladipo makes 2-pt layup from 2 ft (assist by R. Westbrook),,56,42
212,2,1:49.0,,C. Joseph makes 2-pt layup from 4 ft,56,44
213,2,1:37.0,V. Oladipo makes 2-pt layup from 3 ft (assist by R. Westbrook),,58,44
214,2,1:27.0,,Shooting foul by S. Adams (drawn by D. DeRozan),58,44
215,2,1:27.0,,D. DeRozan misses free throw 1 of 2,58,44
216,2,1:27.0,,Offensive rebound by Team,58,44
217,2,1:27.0,,D. DeRozan makes free throw 2 of 2,58,45
218,2,1:14.0,T. Gibson misses 2-pt jump shot from 9 ft,,58,45
219,2,1:14.0,Offensive rebound by T. Gibson,,58,45
220,2,1:13.0,Personal foul by D. DeRozan (drawn by T. Gibson),,58,45
221,2,1:05.0,R. Westbrook misses 3-pt jump shot from 26 ft,,58,45
222,2,1:05.0,Offensive rebound by T. Gibson,,58,45
223,2,0:55.0,A. Roberson misses 3-pt jump shot from 26 ft,,58,45
224,2,0:54.0,,Defensive rebound by S. Ibaka,58,45
225,2,0:43.0,,D. DeRozan makes 2-pt jump shot from 13 ft,58,47
226,2,0:43.0,,Shooting foul by A. Roberson (drawn by D. DeRozan),58,47
227,2,0:43.0,Oklahoma City full timeout,,58,47
228,2,0:43.0,,P. Tucker enters the game for J. Valančiūnas,58,47
229,2,0:43.0,,D. DeRozan makes free throw 1 of 1,58,48
230,2,0:33.0,R. Westbrook misses 2-pt jump shot from 13 ft,,58,48
231,2,0:33.0,,Defensive rebound by S. Ibaka,58,48
232,2,0:25.0,,D. Carroll misses 3-pt jump shot from 24 ft,58,48
233,2,0:24.0,,Offensive rebound by D. Carroll,58,48
234,2,0:00.0,,D. DeRozan misses 3-pt jump shot from 27 ft,58,48
235,2,0:00.0,Defensive rebound by S. Adams,,58,48
236,3,11:50.0,,Shooting foul by S. Adams (drawn by D. DeRozan),58,48
237,3,11:50.0,,D. DeRozan makes free throw 1 of 2,58,49
238,3,11:50.0,,D. DeRozan makes free throw 2 of 2,58,50
239,3,11:37.0,V. Oladipo makes 3-pt jump shot from 27 ft (assist by R. Westbrook),,61,50
240,3,11:11.0,,S. Ibaka makes 2-pt jump shot from 9 ft,61,52
241,3,10:58.0,Shooting foul by J. Valančiūnas (drawn by R. Westbrook),,61,52
242,3,10:58.0,R. Westbrook makes free throw 1 of 2,,62,52
243,3,10:58.0,R. Westbrook makes free throw 2 of 2,,63,52
244,3,10:44.0,,C. Joseph makes 2-pt jump shot from 10 ft,63,54
245,3,10:19.0,R. Westbrook makes 3-pt jump shot from 28 ft (assist by S. Adams),,66,54
246,3,10:06.0,,Turnover by D. DeRozan (bad pass; steal by T. Gibson),66,54
247,3,10:00.0,T. Gibson misses 2-pt layup from 2 ft,,66,54
248,3,9:58.0,Offensive rebound by A. Roberson,,66,54
249,3,9:57.0,A. Roberson makes 2-pt layup from 2 ft,,68,54
250,3,9:45.0,,Personal foul by A. Roberson (drawn by J. Valančiūnas),68,54
251,3,9:38.0,,S. Ibaka makes 2-pt jump shot from 18 ft (assist by C. Joseph),68,56
252,3,9:25.0,R. Westbrook misses 3-pt jump shot from 28 ft,,68,56
253,3,9:25.0,Offensive rebound by S. Adams,,68,56
254,3,9:08.0,V. Oladipo misses 2-pt jump shot from 8 ft (block by D. Carroll),,68,56
255,3,9:06.0,,Defensive rebound by D. Carroll,68,56
256,3,9:00.0,,D. DeRozan misses 2-pt jump shot from 15 ft,68,56
257,3,9:00.0,Defensive rebound by R. Westbrook,,68,56
258,3,8:51.0,V. Oladipo misses 2-pt jump shot from 15 ft,,68,56
259,3,8:50.0,,Defensive rebound by J. Valančiūnas,68,56
260,3,8:46.0,,Turnover by D. DeRozan (bad pass),68,56
261,3,8:46.0,Oklahoma City full timeout,,68,56
262,3,8:34.0,R. Westbrook misses 3-pt jump shot from 25 ft,,68,56
263,3,8:33.0,,Defensive rebound by D. Carroll,68,56
264,3,8:14.0,,D. DeRozan misses 2-pt jump shot from 18 ft,68,56
265,3,8:14.0,,Offensive rebound by J. Valančiūnas,68,56
266,3,8:12.0,,J. Valančiūnas misses 2-pt layup from 1 ft,68,56
267,3,8:11.0,,Offensive rebound by J. Valančiūnas,68,56
268,3,8:11.0,,J. Valančiūnas misses 2-pt layup from 1 ft,68,56
269,3,8:11.0,,Offensive rebound by Team,68,56
270,3,8:02.0,,D. Carroll misses 3-pt jump shot from 24 ft,68,56
271,3,8:02.0,Defensive rebound by R. Westbrook,,68,56
272,3,7:55.0,Shooting foul by D. Carroll (drawn by V. Oladipo),,68,56
273,3,7:55.0,V. Oladipo makes free throw 1 of 3,,69,56
274,3,7:55.0,V. Oladipo misses free throw 2 of 3,,69,56
275,3,7:55.0,Offensive rebound by Team,,69,56
276,3,7:55.0,V. Oladipo makes free throw 3 of 3,,70,56
277,3,7:32.0,,D. DeRozan makes 2-pt jump shot from 14 ft,70,58
278,3,7:22.0,Offensive foul by S. Adams (drawn by J. Valančiūnas),,70,58
279,3,7:22.0,Turnover by S. Adams (offensive foul),,70,58
280,3,7:22.0,,P. Patterson enters the game for D. Carroll,70,58
281,3,7:22.0,,N. Powell enters the game for J. Valančiūnas,70,58
282,3,7:22.0,Violation by Team (jump ball),,70,58
283,3,7:08.0,,D. DeRozan makes 2-pt jump shot from 9 ft,70,60
284,3,6:47.0,R. Westbrook misses 2-pt jump shot from 18 ft,,70,60
285,3,6:47.0,Offensive rebound by Team,,70,60
286,3,6:47.0,,Loose ball foul by S. Ibaka (drawn by S. Adams),70,60
287,3,6:39.0,R. Westbrook makes 3-pt jump shot from 28 ft (assist by A. Roberson),,73,60
288,3,6:22.0,,C. Joseph misses 2-pt layup from 3 ft,73,60
289,3,6:21.0,Defensive rebound by Team,,73,60
290,3,6:09.0,Personal foul by N. Powell (drawn by R. Westbrook),,73,60
291,3,5:59.0,S. Adams makes 2-pt dunk at rim (assist by R. Westbrook),,75,60
292,3,5:46.0,,S. Ibaka makes 2-pt jump shot from 15 ft (assist by D. DeRozan),75,62
293,3,5:32.0,V. Oladipo makes 2-pt dunk at rim (assist by R. Westbrook),,77,62
294,3,5:31.0,,Toronto full timeout,77,62
295,3,5:31.0,Á. Abrines enters the game for V. Oladipo,,77,62
296,3,5:26.0,,Offensive foul by S. Ibaka (drawn by T. Gibson),77,62
297,3,5:26.0,,Turnover by S. Ibaka (offensive foul),77,62
298,3,5:13.0,Personal foul by N. Powell (drawn by R. Westbrook),,77,62
299,3,5:13.0,R. Westbrook makes free throw 1 of 2,,78,62
300,3,5:13.0,R. Westbrook makes free throw 2 of 2,,79,62
301,3,4:57.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by C. Joseph),79,64
302,3,4:33.0,R. Westbrook misses 2-pt jump shot from 19 ft,,79,64
303,3,4:33.0,Offensive rebound by T. Gibson,,79,64
304,3,4:30.0,Personal block foul by C. Joseph (drawn by Á. Abrines),,79,64
305,3,4:30.0,Á. Abrines makes free throw 1 of 2,,80,64
306,3,4:30.0,Á. Abrines makes free throw 2 of 2,,81,64
307,3,4:17.0,,N. Powell misses 3-pt jump shot from 26 ft,81,64
308,3,4:16.0,Defensive rebound by R. Westbrook,,81,64
309,3,4:06.0,R. Westbrook makes 2-pt jump shot from 16 ft,,83,64
310,3,3:56.0,,N. Powell misses 2-pt layup from 4 ft,83,64
311,3,3:56.0,Defensive rebound by R. Westbrook,,83,64
312,3,3:46.0,Á. Abrines misses 3-pt jump shot from 27 ft,,83,64
313,3,3:45.0,,Defensive rebound by C. Joseph,83,64
314,3,3:35.0,,S. Ibaka makes 2-pt jump shot from 17 ft,83,66
315,3,3:19.0,A. Roberson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,86,66
316,3,2:59.0,,C. Joseph makes 2-pt jump shot from 19 ft (assist by S. Ibaka),86,68
317,3,2:36.0,T. Gibson makes 2-pt jump shot from 6 ft,,88,68
318,3,2:18.0,,P. Patterson misses 3-pt jump shot from 26 ft,88,68
319,3,2:17.0,Defensive rebound by T. Gibson,,88,68
320,3,2:06.0,T. Gibson makes 2-pt jump shot from 20 ft (assist by R. Westbrook),,90,68
321,3,1:59.0,,Shooting foul by T. Gibson (drawn by C. Joseph),90,68
322,3,1:59.0,,C. Joseph misses free throw 1 of 2,90,68
323,3,1:59.0,,Offensive rebound by Team,90,68
324,3,1:59.0,,C. Joseph misses free throw 2 of 2,90,68
325,3,1:59.0,D. Sabonis enters the game for T. Gibson,,90,68
326,3,1:59.0,E. Freedom enters the game for S. Adams,,90,68
327,3,1:59.0,S. Christon enters the game for R. Westbrook,,90,68
328,3,1:59.0,,D. Wright enters the game for S. Ibaka,90,68
329,3,1:59.0,,P. Tucker enters the game for D. DeRozan,90,68
330,3,1:59.0,,J. Poeltl enters the game for N. Powell,90,68
331,3,1:55.0,Defensive rebound by E. Freedom,,90,68
332,3,1:39.0,D. Sabonis makes 3-pt jump shot from 26 ft (assist by A. Roberson),,93,68
333,3,1:24.0,,P. Tucker makes 2-pt hook shot from 6 ft,93,70
334,3,1:08.0,A. Roberson makes 2-pt layup from 4 ft (assist by D. Sabonis),,95,70
335,3,0:55.0,,D. Wright misses 2-pt jump shot from 6 ft,95,70
336,3,0:54.0,Defensive rebound by Á. Abrines,,95,70
337,3,0:35.0,D. Sabonis makes 2-pt jump shot from 20 ft (assist by S. Christon),,97,70
338,3,0:12.0,,C. Joseph misses 2-pt layup from 4 ft,97,70
339,3,0:12.0,Defensive rebound by S. Christon,,97,70
340,3,0:03.0,Turnover by S. Christon (lost ball),,97,70
341,3,0:03.0,,F. VanVleet enters the game for C. Joseph,97,70
342,3,0:00.0,,D. Wright misses 3-pt jump shot from 34 ft,97,70
343,3,0:00.0,,Offensive rebound by Team,97,70
344,4,11:46.0,Turnover by V. Oladipo (bad pass),,97,70
345,4,11:38.0,,D. Wright makes 2-pt layup from 2 ft,97,72
346,4,11:25.0,V. Oladipo makes 2-pt jump shot from 7 ft,,99,72
347,4,11:03.0,,P. Tucker makes 3-pt jump shot from 24 ft (assist by F. VanVleet),99,75
348,4,10:45.0,Turnover by Á. Abrines (bad pass; steal by P. Patterson),,99,75
349,4,10:44.0,Loose ball foul by Á. Abrines (drawn by D. Wright),,99,75
350,4,10:22.0,,Turnover by P. Tucker (bad pass; steal by E. Freedom),99,75
351,4,10:17.0,V. Oladipo misses 2-pt layup from 5 ft (block by F. VanVleet),,99,75
352,4,10:17.0,Offensive rebound by Team,,99,75
353,4,10:11.0,Turnover by E. Freedom (bad pass; steal by F. VanVleet),,99,75
354,4,10:06.0,,F. VanVleet misses 2-pt layup from 2 ft,99,75
355,4,10:06.0,Defensive rebound by D. Sabonis,,99,75
356,4,10:06.0,Oklahoma City full timeout,,99,75
357,4,9:48.0,V. Oladipo makes 3-pt jump shot from 24 ft (assist by E. Freedom),,102,75
358,4,9:26.0,,P. Tucker misses 2-pt layup at rim,102,75
359,4,9:26.0,Defensive rebound by E. Freedom,,102,75
360,4,9:18.0,D. Sabonis misses 2-pt layup from 3 ft (block by J. Poeltl),,102,75
361,4,9:17.0,,Defensive rebound by P. Patterson,102,75
362,4,9:04.0,,P. Patterson misses 2-pt jump shot from 8 ft,102,75
363,4,9:04.0,Defensive rebound by E. Freedom,,102,75
364,4,8:44.0,E. Freedom makes 2-pt layup from 3 ft,,104,75
365,4,8:44.0,Shooting foul by J. Poeltl (drawn by E. Freedom),,104,75
366,4,8:44.0,D. McDermott enters the game for Á. Abrines,,104,75
367,4,8:44.0,E. Freedom makes free throw 1 of 1,,105,75
368,4,8:32.0,,Shooting foul by D. Sabonis (drawn by P. Patterson),105,75
369,4,8:32.0,,P. Patterson makes free throw 1 of 2,105,76
370,4,8:32.0,,P. Patterson makes free throw 2 of 2,105,77
371,4,8:16.0,Turnover by D. McDermott (bad pass; steal by D. Wright),,105,77
372,4,8:02.0,,F. VanVleet misses 2-pt hook shot from 6 ft,105,77
373,4,8:02.0,Defensive rebound by D. Sabonis,,105,77
374,4,7:50.0,Turnover by E. Freedom (3 sec),,105,77
375,4,7:38.0,,P. Patterson misses 3-pt jump shot from 25 ft,105,77
376,4,7:38.0,Defensive rebound by E. Freedom,,105,77
