,QUARTER,TIME_REMAINING,DALLAS_ACTION,OKLAHOMA CITY_ACTION,DALLAS_SCORE,OKLAHOMA CITY_SCORE
274,3,5:41.0,Defensive rebound by D. Harris,,66,69
275,3,5:19.0,S. Mejri misses 2-pt jump shot from 18 ft,,66,69
276,3,5:18.0,,Defensive rebound by D. Sabonis,66,69
277,3,5:14.0,,Shooting foul by S. Mejri (drawn by S. Adams),66,69
278,3,5:14.0,,S. Adams makes free throw 1 of 2,66,70
279,3,5:14.0,,S. Adams misses free throw 2 of 2,66,70
280,3,5:13.0,Defensive rebound by S. Mejri,,66,70
281,3,4:48.0,D. Harris misses 3-pt jump shot from 24 ft,,66,70
282,3,4:47.0,Offensive rebound by S. Mejri,,66,70
283,3,4:43.0,S. Curry misses 3-pt jump shot from 24 ft,,66,70
284,3,4:42.0,,Defensive rebound by S. Adams,66,70
285,3,4:37.0,,R. Westbrook misses 2-pt jump shot from 16 ft,66,70
286,3,4:35.0,Defensive rebound by S. Mejri,,66,70
287,3,4:24.0,S. Curry misses 2-pt jump shot from 18 ft,,66,70
288,3,4:23.0,,Defensive rebound by D. Sabonis,66,70
289,3,4:20.0,,Shooting foul by D. Harris (drawn by R. Westbrook),66,70
290,3,4:20.0,,R. Westbrook makes free throw 1 of 2,66,71
291,3,4:20.0,,R. Westbrook makes free throw 2 of 2,66,72
292,3,4:05.0,H. Barnes misses 2-pt jump shot from 3 ft (block by J. Grant),,66,72
293,3,4:03.0,Offensive rebound by D. Finney-Smith,,66,72
294,3,4:02.0,D. Finney-Smith misses 2-pt dunk from 1 ft,,66,72
295,3,4:02.0,,Defensive rebound by Team,66,72
296,3,3:53.0,,S. Adams makes 2-pt layup from 3 ft (assist by R. Westbrook),66,74
297,3,3:53.0,Dallas full timeout,,66,74
298,3,3:53.0,N. Brussino enters the game for H. Barnes,,66,74
299,3,3:53.0,J. Anderson enters the game for S. Curry,,66,74
300,3,3:40.0,D. Finney-Smith makes 2-pt dunk at rim (assist by J. Anderson),,68,74
301,3,3:22.0,,Def 3 sec tech foul by S. Mejri,68,74
302,3,3:22.0,,R. Westbrook makes technical free throw,68,75
303,3,3:14.0,,R. Westbrook misses 2-pt layup from 2 ft,68,75
304,3,3:14.0,,Offensive rebound by R. Westbrook,68,75
305,3,3:14.0,,R. Westbrook makes 2-pt layup from 2 ft,68,77
306,3,3:14.0,,Shooting foul by S. Mejri (drawn by R. Westbrook),68,77
307,3,3:14.0,,R. Westbrook makes free throw 1 of 1,68,78
308,3,2:47.0,J. Anderson misses 3-pt jump shot from 26 ft,,68,78
309,3,2:47.0,,Defensive rebound by J. Grant,68,78
310,3,2:39.0,,R. Westbrook misses 2-pt jump shot from 13 ft,68,78
311,3,2:38.0,Defensive rebound by N. Brussino,,68,78
312,3,2:27.0,N. Brussino misses 3-pt jump shot from 24 ft,,68,78
313,3,2:26.0,Offensive rebound by S. Mejri,,68,78
314,3,2:25.0,S. Mejri makes 2-pt layup from 1 ft,,70,78
315,3,2:25.0,,Oklahoma City full timeout,70,78
316,3,2:25.0,,C. Payne enters the game for D. Sabonis,70,78
317,3,2:25.0,,V. Oladipo enters the game for R. Westbrook,70,78
318,3,2:09.0,,S. Adams misses 2-pt hook shot from 6 ft,70,78
319,3,2:08.0,Defensive rebound by N. Brussino,,70,78
320,3,1:52.0,Shooting foul by J. Grant (drawn by S. Mejri),,70,78
321,3,1:52.0,S. Mejri makes free throw 1 of 2,,71,78
322,3,1:52.0,S. Mejri misses free throw 2 of 2,,71,78
323,3,1:51.0,,Defensive rebound by S. Adams,71,78
324,3,1:37.0,,V. Oladipo makes 2-pt jump shot from 17 ft,71,80
325,3,1:22.0,Turnover by S. Mejri (lost ball),,71,80
326,3,1:06.0,,C. Payne makes 3-pt jump shot from 22 ft (assist by V. Oladipo),71,83
327,3,0:47.0,D. Finney-Smith misses 2-pt jump shot from 15 ft,,71,83
328,3,0:46.0,Offensive rebound by S. Mejri,,71,83
329,3,0:41.0,Turnover by N. Brussino (bad pass; steal by V. Oladipo),,71,83
330,3,0:39.0,,Personal foul by N. Brussino (drawn by V. Oladipo),71,83
331,3,0:39.0,,V. Oladipo makes free throw 1 of 2,71,84
332,3,0:39.0,H. Barnes enters the game for N. Brussino,,71,84
333,3,0:39.0,D. Powell enters the game for S. Mejri,,71,84
334,3,0:39.0,,V. Oladipo makes free throw 2 of 2,71,85
335,3,0:34.0,D. Harris misses 3-pt jump shot from 24 ft,,71,85
336,3,0:33.0,,Defensive rebound by J. Grant,71,85
337,3,0:21.0,,S. Adams makes 2-pt hook shot from 5 ft,71,87
338,3,0:01.0,H. Barnes makes 2-pt jump shot from 11 ft,,73,87
339,3,0:00.0,,V. Oladipo misses 3-pt jump shot from 55 ft,73,87
340,3,0:00.0,,Offensive rebound by Team,73,87
341,4,11:43.0,D. Powell makes 2-pt dunk at rim (assist by D. Harris),,75,87
342,4,11:29.0,,Á. Abrines misses 3-pt jump shot from 24 ft,75,87
343,4,11:29.0,Defensive rebound by D. Finney-Smith,,75,87
344,4,11:14.0,H. Barnes misses 2-pt jump shot from 16 ft,,75,87
345,4,11:13.0,,Defensive rebound by J. Grant,75,87
346,4,10:57.0,,V. Oladipo misses 2-pt jump shot from 20 ft,75,87
347,4,10:57.0,Defensive rebound by D. Harris,,75,87
348,4,10:49.0,D. Harris makes 2-pt layup from 2 ft,,77,87
349,4,10:29.0,,Á. Abrines misses 3-pt jump shot from 25 ft,77,87
350,4,10:29.0,Defensive rebound by D. Finney-Smith,,77,87
351,4,10:02.0,H. Barnes makes 2-pt layup from 1 ft,,79,87
352,4,10:02.0,,Oklahoma City full timeout,79,87
353,4,10:02.0,,K. Singler enters the game for Á. Abrines,79,87
354,4,9:48.0,,Turnover by C. Payne (lost ball; steal by D. Harris),79,87
355,4,9:30.0,H. Barnes misses 2-pt jump shot from 12 ft,,79,87
356,4,9:29.0,Offensive rebound by J. Anderson,,79,87
357,4,9:23.0,D. Finney-Smith makes 3-pt jump shot from 25 ft (assist by H. Barnes),,82,87
358,4,9:10.0,,C. Payne misses 2-pt jump shot from 12 ft,82,87
359,4,9:10.0,Defensive rebound by D. Finney-Smith,,82,87
360,4,8:50.0,H. Barnes makes 2-pt layup from 1 ft (assist by D. Powell),,84,87
361,4,8:38.0,,Turnover by V. Oladipo (bad pass; steal by D. Harris),84,87
362,4,8:32.0,Turnover by D. Harris (bad pass; steal by V. Oladipo),,84,87
363,4,8:24.0,,D. Sabonis makes 3-pt jump shot from 25 ft (assist by J. Grant),84,90
364,4,8:23.0,Dallas full timeout,,84,90
365,4,8:23.0,,R. Westbrook enters the game for C. Payne,84,90
366,4,8:23.0,,A. Roberson enters the game for J. Grant,84,90
367,4,8:23.0,S. Curry enters the game for D. Harris,,84,90
368,4,8:13.0,J. Anderson makes 2-pt layup from 1 ft,,86,90
369,4,8:01.0,,R. Westbrook misses 2-pt layup from 1 ft (block by D. Powell),86,90
370,4,7:54.0,Defensive rebound by H. Barnes,,86,90
371,4,7:38.0,H. Barnes misses 2-pt jump shot from 15 ft,,86,90
372,4,7:37.0,,Defensive rebound by A. Roberson,86,90
373,4,7:29.0,,Offensive foul by D. Sabonis (drawn by D. Powell),86,90
374,4,7:29.0,,Turnover by D. Sabonis (offensive foul),86,90
375,4,7:29.0,,S. Adams enters the game for D. Sabonis,86,90
376,4,7:16.0,D. Powell misses 3-pt jump shot from 24 ft,,86,90
377,4,7:16.0,,Defensive rebound by R. Westbrook,86,90
378,4,7:10.0,,Turnover by R. Westbrook (bad pass; steal by D. Finney-Smith),86,90
379,4,6:51.0,H. Barnes misses 2-pt jump shot from 8 ft,,86,90
380,4,6:51.0,,Defensive rebound by R. Westbrook,86,90
381,4,6:45.0,,R. Westbrook makes 2-pt layup from 1 ft,86,92
382,4,6:37.0,J. Anderson misses 2-pt jump shot from 6 ft,,86,92
383,4,6:36.0,,Defensive rebound by A. Roberson,86,92
