,QUARTER,TIME_REMAINING,DENVER_ACTION,SAN ANTONIO_ACTION,DENVER_SCORE,SAN ANTONIO_SCORE
87,1,2:02.0,W. Barton misses 2-pt jump shot from 16 ft,,16,22
88,1,2:00.0,,Defensive rebound by L. Aldridge,16,22
89,1,1:48.0,Loose ball foul by J. Nelson (drawn by D. Dedmon),,16,22
90,1,1:44.0,,Shooting foul by J. Nelson (drawn by P. Mills),16,22
91,1,1:44.0,,P. Mills misses free throw 1 of 2,16,22
92,1,1:44.0,,Offensive rebound by Team,16,22
93,1,1:44.0,,P. Mills misses free throw 2 of 2,16,22
94,1,1:43.0,Defensive rebound by J. Murray,,16,22
95,1,1:35.0,J. Nelson makes 2-pt jump shot from 17 ft,,18,22
96,1,1:20.0,,L. Aldridge makes 2-pt jump shot from 20 ft (assist by P. Mills),18,24
97,1,1:01.0,J. Nurkić makes 2-pt dunk at rim (assist by J. Murray),,20,24
98,1,0:50.0,,L. Aldridge misses 2-pt jump shot from 20 ft,20,24
99,1,0:49.0,Defensive rebound by W. Barton,,20,24
100,1,0:44.0,J. Nelson makes 3-pt jump shot from 25 ft (assist by W. Barton),,23,24
101,1,0:29.0,,Shooting foul by J. Nurkić (drawn by L. Aldridge),23,24
102,1,0:29.0,,L. Aldridge makes free throw 1 of 2,23,25
103,1,0:29.0,K. Faried enters the game for N. Jokić,,23,25
104,1,0:29.0,,L. Aldridge makes free throw 2 of 2,23,26
105,1,0:08.0,J. Nelson misses 2-pt jump shot from 16 ft,,23,26
106,1,0:07.0,,Defensive rebound by D. Dedmon,23,26
107,1,0:02.0,,J. Simmons makes 2-pt dunk at rim (assist by D. Green),23,28
108,1,0:01.0,J. Murray misses 3-pt jump shot from 53 ft,,23,28
109,1,0:00.0,Offensive rebound by Team,,23,28
110,2,11:37.0,,D. Green misses 2-pt jump shot from 17 ft,23,28
111,2,11:35.0,Defensive rebound by K. Faried,,23,28
112,2,11:19.0,J. Murray makes 3-pt jump shot from 25 ft (assist by J. Nelson),,26,28
113,2,11:08.0,,J. Simmons makes 2-pt jump shot from 14 ft,26,30
114,2,10:54.0,J. Nurkić misses 2-pt jump shot from 4 ft,,26,30
115,2,10:52.0,,Defensive rebound by D. Green,26,30
116,2,10:36.0,,L. Aldridge misses 2-pt jump shot from 20 ft,26,30
117,2,10:35.0,Defensive rebound by K. Faried,,26,30
118,2,10:27.0,J. Murray makes 2-pt layup from 3 ft (assist by K. Faried),,28,30
119,2,10:18.0,,Personal foul by J. Hernangómez,28,30
120,2,10:06.0,,J. Simmons misses 3-pt jump shot from 24 ft,28,30
121,2,10:05.0,Defensive rebound by K. Faried,,28,30
122,2,9:53.0,Shooting foul by D. Green (drawn by J. Murray),,28,30
123,2,9:53.0,J. Murray makes free throw 1 of 3,,29,30
124,2,9:53.0,J. Murray makes free throw 2 of 3,,30,30
125,2,9:53.0,J. Murray makes free throw 3 of 3,,31,30
126,2,9:44.0,,Turnover by P. Mills (bad pass),31,30
127,2,9:26.0,Turnover by J. Nurkić (lost ball; steal by D. Dedmon),,31,30
128,2,9:13.0,,J. Simmons misses 2-pt jump shot from 17 ft,31,30
129,2,9:12.0,Defensive rebound by Team,,31,30
130,2,9:12.0,,Loose ball foul by D. Dedmon,31,30
131,2,8:58.0,J. Nurkić misses 2-pt hook shot from 7 ft,,31,30
132,2,8:57.0,Offensive rebound by K. Faried,,31,30
133,2,8:57.0,Shooting foul by L. Aldridge (drawn by K. Faried),,31,30
134,2,8:57.0,Official timeout,,31,30
135,2,8:57.0,K. Faried makes free throw 1 of 2,,32,30
136,2,8:57.0,,D. Murray enters the game for D. Green,31,30
137,2,8:57.0,,M. Ginóbili enters the game for D. Dedmon,31,30
138,2,8:57.0,,K. Leonard enters the game for J. Simmons,31,30
139,2,8:57.0,,D. Lee enters the game for P. Mills,31,30
140,2,8:57.0,K. Faried misses free throw 2 of 2,,32,30
141,2,8:56.0,,Defensive rebound by D. Lee,32,30
142,2,8:33.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,32,30
143,2,8:30.0,Defensive rebound by K. Faried,,32,30
144,2,8:22.0,J. Nelson misses 2-pt layup from 2 ft,,32,30
145,2,8:20.0,,Defensive rebound by M. Ginóbili,32,30
146,2,8:13.0,,M. Ginóbili makes 2-pt layup from 2 ft,32,32
147,2,7:55.0,J. Murray misses 3-pt jump shot from 25 ft,,32,32
148,2,7:53.0,,Defensive rebound by M. Ginóbili,32,32
149,2,7:45.0,,M. Ginóbili makes 3-pt jump shot from 26 ft (assist by L. Aldridge),32,35
150,2,7:25.0,J. Murray misses 2-pt jump shot from 11 ft,,32,35
151,2,7:24.0,Offensive rebound by Team,,32,35
152,2,7:24.0,N. Jokić enters the game for J. Nurkić,,32,35
153,2,7:24.0,,D. Dedmon enters the game for L. Aldridge,32,35
154,2,7:10.0,K. Faried makes 2-pt layup from 2 ft (assist by J. Nelson),,34,35
155,2,6:57.0,,Shooting foul by J. Hernangómez (drawn by K. Leonard),34,35
156,2,6:57.0,,K. Leonard makes free throw 1 of 2,34,36
157,2,6:57.0,,K. Leonard makes free throw 2 of 2,34,37
158,2,6:36.0,J. Murray makes 3-pt jump shot from 24 ft (assist by J. Nelson),,37,37
159,2,6:21.0,,D. Dedmon misses 2-pt layup from 1 ft,37,37
160,2,6:20.0,Defensive rebound by K. Faried,,37,37
161,2,6:15.0,J. Murray misses 3-pt jump shot from 27 ft,,37,37
162,2,6:12.0,,Defensive rebound by M. Ginóbili,37,37
163,2,6:07.0,,K. Leonard makes 2-pt jump shot from 16 ft (assist by M. Ginóbili),37,39
164,2,5:48.0,J. Murray misses 3-pt jump shot from 26 ft,,37,39
165,2,5:46.0,,Defensive rebound by D. Lee,37,39
166,2,5:41.0,,D. Dedmon makes 2-pt dunk at rim (assist by M. Ginóbili),37,41
167,2,5:41.0,Denver full timeout,,37,41
168,2,5:41.0,E. Mudiay enters the game for J. Nelson,,37,41
169,2,5:41.0,W. Barton enters the game for J. Murray,,37,41
170,2,5:22.0,Shooting foul by D. Dedmon (drawn by N. Jokić),,37,41
171,2,5:22.0,N. Jokić makes free throw 1 of 2,,38,41
172,2,5:22.0,N. Jokić makes free throw 2 of 2,,39,41
173,2,5:02.0,,M. Ginóbili misses 3-pt jump shot from 25 ft,39,41
174,2,5:01.0,Defensive rebound by N. Jokić,,39,41
175,2,4:51.0,J. Hernangómez misses 2-pt jump shot from 6 ft,,39,41
176,2,4:50.0,Offensive rebound by Team,,39,41
177,2,4:47.0,Offensive foul by N. Jokić (drawn by D. Murray),,39,41
178,2,4:47.0,Turnover by N. Jokić (offensive foul),,39,41
179,2,4:28.0,,D. Dedmon makes 2-pt jump shot from 4 ft (assist by K. Leonard),39,43
180,2,4:10.0,N. Jokić makes 2-pt jump shot from 5 ft (assist by W. Barton),,41,43
181,2,3:52.0,,K. Leonard makes 2-pt jump shot from 9 ft,41,45
182,2,3:40.0,K. Faried misses 2-pt jump shot from 6 ft,,41,45
183,2,3:38.0,,Defensive rebound by D. Dedmon,41,45
184,2,3:30.0,,M. Ginóbili makes 2-pt layup from 2 ft,41,47
185,2,3:18.0,Shooting foul by K. Leonard (drawn by N. Jokić),,41,47
186,2,3:18.0,N. Jokić makes free throw 1 of 2,,42,47
187,2,3:18.0,,J. Simmons enters the game for M. Ginóbili,42,47
188,2,3:18.0,,D. Bertāns enters the game for D. Lee,42,47
189,2,3:18.0,N. Jokić makes free throw 2 of 2,,43,47
190,2,2:58.0,,K. Leonard makes 2-pt jump shot from 14 ft (assist by D. Bertāns),43,49
191,2,2:47.0,Shooting foul by D. Dedmon (drawn by W. Barton),,43,49
192,2,2:47.0,,San Antonio full timeout,43,49
193,2,2:47.0,W. Barton makes free throw 1 of 2,,44,49
194,2,2:47.0,,P. Mills enters the game for D. Murray,43,49
195,2,2:47.0,,L. Aldridge enters the game for D. Dedmon,43,49
196,2,2:47.0,J. Nelson enters the game for K. Faried,,43,49
197,2,2:47.0,W. Barton makes free throw 2 of 2,,45,49
198,2,2:33.0,,K. Leonard misses 2-pt jump shot from 14 ft,45,49
199,2,2:28.0,,Offensive rebound by L. Aldridge,45,49
200,2,2:28.0,,L. Aldridge makes 2-pt layup from 1 ft,45,51
201,2,2:16.0,E. Mudiay makes 2-pt layup from 2 ft (assist by N. Jokić),,47,51
202,2,2:08.0,,K. Leonard misses 2-pt jump shot from 16 ft,47,51
203,2,2:06.0,Defensive rebound by J. Nelson,,47,51
204,2,2:02.0,Turnover by W. Barton (lost ball; steal by K. Leonard),,47,51
205,2,1:55.0,,P. Mills misses 3-pt jump shot from 23 ft,47,51
206,2,1:53.0,Defensive rebound by N. Jokić,,47,51
207,2,1:49.0,N. Jokić makes 2-pt hook shot from 3 ft,,49,51
208,2,1:49.0,Shooting block foul by D. Bertāns (drawn by N. Jokić),,49,51
209,2,1:49.0,,D. Murray enters the game for P. Mills,49,51
210,2,1:49.0,N. Jokić makes free throw 1 of 1,,50,51
211,2,1:36.0,,Technical foul by Team,50,51
212,2,1:36.0,,Technical foul by Team,50,51
213,2,1:36.0,W. Barton makes technical free throw,,51,51
214,2,1:36.0,W. Barton makes technical free throw,,52,51
215,2,1:24.0,,D. Murray makes 3-pt jump shot from 24 ft (assist by L. Aldridge),52,54
216,2,1:13.0,W. Barton makes 2-pt layup from 2 ft (assist by N. Jokić),,54,54
217,2,1:06.0,,Personal foul by N. Jokić (drawn by L. Aldridge),54,54
218,2,0:57.0,,D. Bertāns makes 3-pt jump shot from 26 ft (assist by L. Aldridge),54,57
219,2,0:48.0,E. Mudiay makes 2-pt layup from 2 ft (assist by J. Nelson),,56,57
220,2,0:32.0,,Turnover by K. Leonard (bad pass; steal by E. Mudiay),56,57
221,2,0:27.0,Turnover by E. Mudiay (bad pass; steal by J. Simmons),,56,57
222,2,0:17.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by J. Simmons),56,59
223,2,0:04.0,Shooting foul by L. Aldridge (drawn by E. Mudiay),,56,59
224,2,0:04.0,E. Mudiay makes free throw 1 of 2,,57,59
225,2,0:04.0,J. Murray enters the game for N. Jokić,,57,59
226,2,0:04.0,K. Faried enters the game for J. Nelson,,57,59
227,2,0:04.0,E. Mudiay makes free throw 2 of 2,,58,59
228,2,0:00.0,,K. Leonard misses 2-pt jump shot from 16 ft,58,59
229,2,0:00.0,,Offensive rebound by Team,58,59
230,3,11:47.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by K. Leonard),58,61
231,3,11:29.0,N. Jokić misses 2-pt jump shot from 16 ft,,58,61
232,3,11:27.0,,Defensive rebound by K. Leonard,58,61
233,3,11:13.0,,D. Lee makes 2-pt layup from 1 ft (assist by D. Green),58,63
234,3,11:02.0,Turnover by K. Faried (lost ball; steal by D. Green),,58,63
235,3,10:57.0,,K. Leonard makes 2-pt dunk at rim (assist by D. Lee),58,65
236,3,10:57.0,Denver full timeout,,58,65
237,3,10:43.0,N. Jokić misses 3-pt jump shot from 25 ft,,58,65
238,3,10:41.0,,Defensive rebound by K. Leonard,58,65
239,3,10:28.0,,Shooting block foul by J. Hernangómez (drawn by D. Murray),58,65
240,3,10:28.0,,D. Murray makes free throw 1 of 2,58,66
241,3,10:28.0,,D. Murray makes free throw 2 of 2,58,67
242,3,10:18.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,58,67
243,3,10:16.0,,Defensive rebound by D. Lee,58,67
244,3,10:11.0,,D. Green misses 3-pt jump shot from 24 ft,58,67
245,3,10:08.0,Defensive rebound by N. Jokić,,58,67
246,3,10:04.0,Turnover by N. Jokić (bad pass; steal by D. Murray),,58,67
247,3,9:58.0,,D. Green makes 2-pt dunk at rim (assist by D. Murray),58,69
248,3,9:41.0,Personal foul by D. Murray (drawn by N. Jokić),,58,69
249,3,9:37.0,Turnover by W. Barton (bad pass; steal by K. Leonard),,58,69
250,3,9:29.0,,D. Murray makes 3-pt jump shot from 22 ft (assist by D. Green),58,72
251,3,9:27.0,Denver full timeout,,58,72
252,3,9:16.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,58,72
253,3,9:14.0,,Defensive rebound by D. Lee,58,72
254,3,8:59.0,,K. Leonard makes 2-pt jump shot from 17 ft,58,74
255,3,8:46.0,N. Jokić makes 2-pt jump shot from 10 ft (assist by E. Mudiay),,60,74
256,3,8:29.0,,L. Aldridge misses 2-pt jump shot from 14 ft,60,74
257,3,8:28.0,,Offensive rebound by D. Lee,60,74
258,3,8:22.0,,K. Leonard makes 2-pt layup from 3 ft,60,76
259,3,7:55.0,N. Jokić misses 2-pt jump shot from 7 ft,,60,76
260,3,7:54.0,Offensive rebound by K. Faried,,60,76
261,3,7:54.0,K. Faried misses 2-pt jump shot from 3 ft,,60,76
262,3,7:52.0,Offensive rebound by N. Jokić,,60,76
263,3,7:51.0,N. Jokić makes 2-pt layup from 1 ft,,62,76
264,3,7:33.0,,K. Leonard misses 3-pt jump shot from 25 ft,62,76
265,3,7:31.0,Defensive rebound by N. Jokić,,62,76
266,3,7:22.0,J. Hernangómez makes 2-pt layup from 3 ft (assist by W. Barton),,64,76
267,3,7:21.0,,San Antonio full timeout,64,76
268,3,7:21.0,J. Nelson enters the game for J. Hernangómez,,64,76
269,3,7:01.0,,Shooting foul by J. Nelson (drawn by D. Murray),64,76
270,3,7:01.0,,D. Murray makes free throw 1 of 3,64,77
271,3,7:01.0,,D. Murray makes free throw 2 of 3,64,78
272,3,7:01.0,,D. Murray makes free throw 3 of 3,64,79
273,3,6:45.0,N. Jokić misses 2-pt jump shot from 16 ft,,64,79
274,3,6:44.0,,Defensive rebound by D. Lee,64,79
275,3,6:26.0,,K. Leonard misses 2-pt jump shot from 13 ft,64,79
276,3,6:25.0,Defensive rebound by W. Barton,,64,79
277,3,6:20.0,W. Barton misses 2-pt layup from 2 ft (block by D. Green),,64,79
278,3,6:19.0,,Defensive rebound by K. Leonard,64,79
279,3,6:10.0,,L. Aldridge misses 2-pt jump shot from 18 ft,64,79
280,3,6:08.0,Defensive rebound by N. Jokić,,64,79
281,3,5:55.0,Turnover by E. Mudiay (bad pass),,64,79
282,3,5:43.0,,D. Murray makes 2-pt layup from 2 ft (assist by D. Lee),64,81
283,3,5:26.0,E. Mudiay makes 3-pt jump shot from 25 ft (assist by W. Barton),,67,81
284,3,5:17.0,,Personal block foul by W. Barton (drawn by K. Leonard),67,81
285,3,5:17.0,,D. Dedmon enters the game for L. Aldridge,67,81
286,3,5:17.0,,P. Mills enters the game for D. Murray,67,81
287,3,5:17.0,,M. Ginóbili enters the game for D. Green,67,81
288,3,5:17.0,J. Murray enters the game for E. Mudiay,,67,81
289,3,5:17.0,J. Nurkić enters the game for N. Jokić,,67,81
290,3,5:17.0,M. Miller enters the game for K. Faried,,67,81
291,3,5:11.0,,Shooting foul by W. Barton (drawn by K. Leonard),67,81
292,3,5:11.0,,K. Leonard makes free throw 1 of 2,67,82
293,3,5:11.0,,D. Bertāns enters the game for D. Lee,67,82
294,3,5:11.0,,K. Leonard makes free throw 2 of 2,67,83
295,3,4:59.0,W. Barton makes 2-pt layup from 1 ft,,69,83
296,3,4:59.0,Shooting foul by D. Bertāns (drawn by W. Barton),,69,83
297,3,4:59.0,W. Barton makes free throw 1 of 1,,70,83
298,3,4:37.0,,M. Ginóbili misses 2-pt jump shot from 12 ft,70,83
299,3,4:36.0,Defensive rebound by M. Miller,,70,83
300,3,4:27.0,W. Barton makes 3-pt jump shot from 25 ft (assist by M. Miller),,73,83
301,3,4:16.0,,P. Mills misses 2-pt jump shot from 17 ft,73,83
302,3,4:14.0,Defensive rebound by J. Murray,,73,83
303,3,4:07.0,M. Miller makes 3-pt jump shot from 27 ft (assist by J. Murray),,76,83
304,3,4:07.0,,San Antonio full timeout,76,83
305,3,3:58.0,,Personal foul by J. Murray (drawn by K. Leonard),76,83
306,3,3:58.0,,K. Leonard makes free throw 1 of 2,76,84
307,3,3:58.0,,K. Leonard makes free throw 2 of 2,76,85
308,3,3:44.0,J. Murray misses 2-pt jump shot from 14 ft,,76,85
309,3,3:43.0,,Defensive rebound by K. Leonard,76,85
310,3,3:27.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Ginóbili),76,88
311,3,3:07.0,Shooting foul by D. Dedmon (drawn by J. Nurkić),,76,88
312,3,3:07.0,J. Nurkić misses free throw 1 of 2,,76,88
313,3,3:07.0,Offensive rebound by Team,,76,88
314,3,3:07.0,J. Nurkić misses free throw 2 of 2,,76,88
315,3,3:07.0,,J. Simmons enters the game for K. Leonard,76,88
316,3,3:07.0,,L. Aldridge enters the game for D. Dedmon,76,88
317,3,3:06.0,,Defensive rebound by L. Aldridge,76,88
318,3,2:45.0,,J. Simmons makes 2-pt layup from 1 ft,76,90
319,3,2:35.0,J. Nelson misses 3-pt jump shot from 25 ft,,76,90
320,3,2:34.0,,Defensive rebound by J. Simmons,76,90
321,3,2:26.0,,Shooting foul by M. Miller (drawn by D. Bertāns),76,90
322,3,2:26.0,,D. Bertāns misses free throw 1 of 2,76,90
323,3,2:26.0,,Offensive rebound by Team,76,90
324,3,2:26.0,,D. Bertāns makes free throw 2 of 2,76,91
325,3,2:17.0,Shooting foul by L. Aldridge (drawn by J. Nurkić),,76,91
326,3,2:17.0,J. Nurkić misses free throw 1 of 2,,76,91
327,3,2:17.0,Offensive rebound by Team,,76,91
328,3,2:17.0,J. Nurkić misses free throw 2 of 2,,76,91
329,3,2:16.0,,Defensive rebound by J. Simmons,76,91
330,3,2:02.0,,P. Mills misses 2-pt layup from 2 ft (block by J. Nurkić),76,91
331,3,2:00.0,,Offensive rebound by Team,76,91
332,3,1:54.0,,D. Bertāns misses 3-pt jump shot from 25 ft,76,91
333,3,1:52.0,Defensive rebound by J. Nurkić,,76,91
334,3,1:42.0,Turnover by W. Barton (bad pass; steal by M. Ginóbili),,76,91
335,3,1:32.0,,J. Simmons misses 2-pt layup from 3 ft,76,91
336,3,1:31.0,Defensive rebound by W. Barton,,76,91
337,3,1:18.0,J. Nurkić makes 2-pt hook shot from 5 ft,,78,91
338,3,1:18.0,Shooting foul by L. Aldridge (drawn by J. Nurkić),,78,91
339,3,1:18.0,,D. Lee enters the game for L. Aldridge,78,91
340,3,1:18.0,J. Nurkić makes free throw 1 of 1,,79,91
341,3,1:01.0,,Shooting foul by W. Barton (drawn by J. Simmons),79,91
342,3,1:01.0,,J. Simmons misses free throw 1 of 2,79,91
343,3,1:01.0,,Offensive rebound by Team,79,91
344,3,1:01.0,,J. Simmons makes free throw 2 of 2,79,92
345,3,0:50.0,J. Murray makes 2-pt dunk at rim,,81,92
346,3,0:44.0,,Turnover by J. Simmons (lost ball; steal by J. Nelson),81,92
347,3,0:37.0,M. Miller misses 3-pt jump shot from 23 ft,,81,92
348,3,0:35.0,,Defensive rebound by M. Ginóbili,81,92
349,3,0:30.0,,J. Simmons misses 2-pt layup from 3 ft (block by J. Nelson),81,92
350,3,0:27.0,Defensive rebound by J. Murray,,81,92
351,3,0:11.0,J. Nurkić misses 2-pt jump shot from 2 ft (block by D. Lee),,81,92
352,3,0:09.0,,Defensive rebound by J. Simmons,81,92
353,4,11:44.0,J. Nelson misses 3-pt jump shot from 26 ft,,81,92
354,4,11:43.0,,Defensive rebound by M. Ginóbili,81,92
355,4,11:37.0,,M. Ginóbili makes 2-pt jump shot from 10 ft,81,94
356,4,11:37.0,,Shooting foul by J. Murray (drawn by M. Ginóbili),81,94
357,4,11:37.0,,M. Ginóbili makes free throw 1 of 1,81,95
358,4,11:21.0,Personal foul by D. Lee (drawn by N. Jokić),,81,95
359,4,11:21.0,,D. Green enters the game for J. Simmons,81,95
360,4,11:15.0,N. Jokić misses 2-pt jump shot from 6 ft,,81,95
361,4,11:14.0,,Defensive rebound by D. Lee,81,95
362,4,11:08.0,,M. Ginóbili misses 2-pt jump shot from 23 ft,81,95
363,4,11:06.0,Defensive rebound by J. Murray,,81,95
364,4,10:48.0,J. Hernangómez makes 3-pt jump shot from 24 ft (assist by J. Nelson),,84,95
365,4,10:24.0,,M. Ginóbili makes 2-pt layup from 2 ft,84,97
366,4,10:17.0,Turnover by J. Hernangómez (bad pass),,84,97
367,4,10:00.0,,D. Green makes 3-pt jump shot from 23 ft (assist by P. Mills),84,100
368,4,10:00.0,Denver full timeout,,84,100
369,4,10:00.0,,D. Murray enters the game for P. Mills,84,100
370,4,10:00.0,,K. Leonard enters the game for M. Ginóbili,84,100
371,4,9:49.0,N. Jokić makes 2-pt dunk at rim (assist by J. Nelson),,86,100
372,4,9:27.0,,D. Lee misses 2-pt layup from 1 ft,86,100
373,4,9:25.0,Defensive rebound by M. Miller,,86,100
374,4,9:21.0,Turnover by M. Miller (bad pass; steal by D. Lee),,86,100
375,4,9:13.0,,D. Green misses 3-pt jump shot from 24 ft,86,100
376,4,9:11.0,Defensive rebound by J. Murray,,86,100
377,4,9:03.0,J. Hernangómez misses 3-pt jump shot from 25 ft,,86,100
378,4,9:01.0,Offensive rebound by N. Jokić,,86,100
379,4,8:57.0,N. Jokić misses 3-pt jump shot from 24 ft,,86,100
380,4,8:56.0,,Defensive rebound by K. Leonard,86,100
381,4,8:37.0,,K. Leonard misses 2-pt jump shot from 13 ft,86,100
382,4,8:36.0,Defensive rebound by J. Nelson,,86,100
383,4,8:20.0,J. Murray misses 3-pt jump shot from 24 ft,,86,100
