,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,MIAMI_ACTION,MEMPHIS_SCORE,MIAMI_SCORE
35,1,6:39.0,,Turnover by D. Waiters (bad pass; steal by J. Green),12,17
36,1,6:35.0,Shooting foul by D. Waiters (drawn by T. Williams),,12,17
37,1,6:35.0,T. Williams misses free throw 1 of 2,,12,17
38,1,6:35.0,Offensive rebound by Team,,12,17
39,1,6:35.0,T. Williams misses free throw 2 of 2,,12,17
40,1,6:33.0,,Defensive rebound by R. McGruder,12,17
41,1,6:27.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by R. McGruder),12,20
42,1,6:08.0,Shooting foul by H. Whiteside (drawn by M. Gasol),,12,20
43,1,6:08.0,M. Gasol makes free throw 1 of 2,,13,20
44,1,6:08.0,A. Harrison enters the game for M. Conley,,13,20
45,1,6:08.0,V. Carter enters the game for T. Allen,,13,20
46,1,6:08.0,M. Gasol makes free throw 2 of 2,,14,20
47,1,5:58.0,,J. Richardson misses 2-pt jump shot from 18 ft,14,20
48,1,5:57.0,,Offensive rebound by D. Williams,14,20
49,1,5:48.0,,H. Whiteside misses 2-pt hook shot from 8 ft,14,20
50,1,5:47.0,Defensive rebound by T. Williams,,14,20
51,1,5:38.0,M. Gasol misses 3-pt jump shot from 25 ft,,14,20
52,1,5:37.0,,Defensive rebound by D. Waiters,14,20
53,1,5:26.0,,J. Richardson makes 3-pt jump shot from 24 ft (assist by D. Waiters),14,23
54,1,5:04.0,M. Gasol makes 2-pt jump shot from 17 ft (assist by V. Carter),,16,23
55,1,4:49.0,,Shooting foul by T. Williams (drawn by D. Waiters),16,23
56,1,4:49.0,,D. Waiters misses free throw 1 of 2,16,23
57,1,4:49.0,,Offensive rebound by Team,16,23
58,1,4:49.0,,T. Johnson enters the game for J. Richardson,16,23
59,1,4:49.0,,L. Babbitt enters the game for R. McGruder,16,23
60,1,4:49.0,J. Martin enters the game for J. Green,,16,23
61,1,4:49.0,,D. Waiters makes free throw 2 of 2,16,24
62,1,4:41.0,Offensive foul by J. Martin (drawn by T. Johnson),,16,24
63,1,4:41.0,Turnover by J. Martin (offensive foul),,16,24
64,1,4:24.0,,L. Babbitt misses 3-pt jump shot from 25 ft,16,24
65,1,4:23.0,Defensive rebound by J. Martin,,16,24
66,1,4:07.0,Shooting foul by H. Whiteside (drawn by M. Gasol),,16,24
67,1,4:07.0,M. Gasol makes free throw 1 of 2,,17,24
68,1,4:07.0,,J. McRoberts enters the game for H. Whiteside,17,24
69,1,4:07.0,M. Gasol makes free throw 2 of 2,,18,24
70,1,3:47.0,,J. McRoberts makes 2-pt jump shot from 17 ft (assist by D. Waiters),18,26
71,1,3:34.0,V. Carter misses 2-pt jump shot from 19 ft,,18,26
72,1,3:33.0,,Defensive rebound by D. Waiters,18,26
73,1,3:25.0,,Miami full timeout,18,26
74,1,3:25.0,M. Conley enters the game for M. Gasol,,18,26
75,1,3:25.0,D. Davis enters the game for T. Williams,,18,26
76,1,3:25.0,,J. Johnson enters the game for D. Williams,18,26
77,1,3:15.0,,D. Waiters misses 3-pt jump shot from 25 ft,18,26
78,1,3:14.0,Defensive rebound by J. Martin,,18,26
79,1,3:01.0,D. Davis makes 2-pt layup from 2 ft (assist by V. Carter),,20,26
80,1,2:44.0,,D. Waiters makes 2-pt layup from 1 ft,20,28
81,1,2:26.0,J. Martin makes 2-pt layup from 2 ft (assist by M. Conley),,22,28
82,1,2:17.0,,D. Waiters misses 2-pt layup from 1 ft (block by D. Davis),22,28
83,1,2:16.0,Defensive rebound by M. Conley,,22,28
84,1,1:59.0,J. Martin misses 2-pt hook shot from 6 ft,,22,28
85,1,1:58.0,Offensive rebound by D. Davis,,22,28
86,1,1:58.0,Personal foul by J. McRoberts (drawn by D. Davis),,22,28
87,1,1:48.0,Turnover by M. Conley (bad pass; steal by J. McRoberts),,22,28
88,1,1:44.0,,D. Waiters misses 2-pt layup from 3 ft (block by A. Harrison),22,28
89,1,1:43.0,,Offensive rebound by Team,22,28
90,1,1:43.0,,Inbound foul by A. Harrison,22,28
91,1,1:43.0,,D. Waiters makes free throw 1 of 1,22,29
92,1,1:25.0,,J. Johnson misses 3-pt jump shot from 26 ft,22,29
93,1,1:24.0,Defensive rebound by V. Carter,,22,29
94,1,1:15.0,M. Conley misses 2-pt jump shot from 13 ft,,22,29
95,1,1:14.0,,Defensive rebound by J. Johnson,22,29
96,1,1:06.0,,J. Johnson misses 2-pt layup from 2 ft (block by D. Davis),22,29
97,1,1:05.0,Defensive rebound by A. Harrison,,22,29
98,1,0:55.0,Turnover by A. Harrison (lost ball; steal by J. McRoberts),,22,29
99,1,0:49.0,,Personal foul by V. Carter (drawn by L. Babbitt),22,29
100,1,0:49.0,,L. Babbitt misses free throw 1 of 2,22,29
101,1,0:49.0,,Offensive rebound by Team,22,29
102,1,0:49.0,,R. McGruder enters the game for D. Waiters,22,29
103,1,0:49.0,,L. Babbitt makes free throw 2 of 2,22,30
104,1,0:27.0,V. Carter makes 2-pt jump shot from 19 ft,,24,30
105,1,0:05.0,,Turnover by J. Johnson (lost ball; steal by J. Martin),24,30
106,1,0:05.0,Turnover by J. Martin (lost ball),,24,30
107,1,0:05.0,Loose ball foul by J. Martin (drawn by T. Johnson),,24,30
108,1,0:05.0,,T. Johnson makes free throw 1 of 2,24,31
109,1,0:05.0,,T. Johnson misses free throw 2 of 2,24,31
110,1,0:04.0,Defensive rebound by J. Martin,,24,31
111,1,0:01.0,J. Martin misses 3-pt jump shot from 29 ft,,24,31
112,1,0:00.0,Offensive rebound by Team,,24,31
113,2,11:42.0,M. Conley misses 3-pt jump shot from 24 ft,,24,31
114,2,11:41.0,,Defensive rebound by J. McRoberts,24,31
115,2,11:24.0,,Turnover by J. Johnson (discontinued dribble),24,31
116,2,11:24.0,T. Williams enters the game for A. Harrison,,24,31
117,2,11:16.0,M. Conley misses 2-pt jump shot from 5 ft,,24,31
118,2,11:15.0,,Defensive rebound by J. McRoberts,24,31
119,2,11:07.0,,T. Johnson misses 3-pt jump shot from 25 ft,24,31
120,2,11:06.0,Defensive rebound by M. Conley,,24,31
121,2,10:44.0,J. Martin makes 2-pt jump shot from 19 ft (assist by V. Carter),,26,31
122,2,10:20.0,,R. McGruder misses 3-pt jump shot from 25 ft,26,31
123,2,10:19.0,Defensive rebound by V. Carter,,26,31
124,2,10:05.0,J. Martin misses 2-pt jump shot from 22 ft,,26,31
125,2,10:04.0,,Defensive rebound by R. McGruder,26,31
126,2,9:53.0,,Turnover by R. McGruder (lost ball; steal by J. Martin),26,31
127,2,9:43.0,Shooting foul by T. Johnson (drawn by M. Conley),,26,31
128,2,9:43.0,M. Conley makes free throw 1 of 2,,27,31
129,2,9:43.0,T. Allen enters the game for V. Carter,,27,31
130,2,9:43.0,M. Conley makes free throw 2 of 2,,28,31
131,2,9:22.0,,L. Babbitt misses 2-pt layup from 2 ft,28,31
132,2,9:21.0,Defensive rebound by J. Martin,,28,31
133,2,9:08.0,M. Conley makes 2-pt jump shot from 20 ft,,30,31
134,2,9:06.0,,Miami full timeout,30,31
135,2,9:06.0,J. Green enters the game for D. Davis,,30,31
136,2,8:48.0,,R. McGruder makes 2-pt jump shot from 18 ft,30,33
137,2,8:26.0,M. Conley makes 2-pt jump shot from 22 ft,,32,33
138,2,8:01.0,,L. Babbitt misses 3-pt jump shot from 24 ft,32,33
139,2,8:00.0,Defensive rebound by J. Green,,32,33
140,2,7:50.0,T. Allen makes 2-pt layup from 1 ft (assist by J. Green),,34,33
141,2,7:34.0,,J. Johnson makes 2-pt jump shot from 16 ft (assist by T. Johnson),34,35
142,2,7:22.0,T. Allen misses 2-pt layup from 2 ft (block by J. Johnson),,34,35
143,2,7:21.0,,Defensive rebound by T. Johnson,34,35
144,2,7:08.0,,R. McGruder makes 3-pt jump shot from 24 ft (assist by J. McRoberts),34,38
145,2,7:02.0,Memphis full timeout,,34,38
146,2,7:02.0,M. Gasol enters the game for M. Conley,,34,38
147,2,7:02.0,A. Harrison enters the game for J. Martin,,34,38
148,2,7:02.0,,J. Richardson enters the game for L. Babbitt,34,38
149,2,7:02.0,,H. Whiteside enters the game for J. McRoberts,34,38
150,2,6:47.0,Shooting foul by J. Johnson (drawn by A. Harrison),,34,38
151,2,6:47.0,A. Harrison makes free throw 1 of 2,,35,38
152,2,6:47.0,A. Harrison makes free throw 2 of 2,,36,38
153,2,6:29.0,,T. Johnson misses 3-pt jump shot from 25 ft,36,38
154,2,6:28.0,,Offensive rebound by H. Whiteside,36,38
155,2,6:27.0,,H. Whiteside makes 2-pt jump shot from 10 ft,36,40
156,2,6:11.0,T. Allen misses 2-pt layup at rim (block by R. McGruder),,36,40
157,2,6:10.0,,Defensive rebound by Team,36,40
158,2,5:59.0,,Turnover by T. Johnson (step out of bounds),36,40
159,2,5:48.0,T. Williams makes 2-pt jump shot from 7 ft (assist by M. Gasol),,38,40
160,2,5:27.0,,Shooting foul by A. Harrison (drawn by T. Johnson),38,40
161,2,5:27.0,,T. Johnson makes free throw 1 of 2,38,41
162,2,5:27.0,,D. Waiters enters the game for R. McGruder,38,41
163,2,5:27.0,,T. Johnson makes free throw 2 of 2,38,42
164,2,5:13.0,Shooting foul by D. Waiters (drawn by T. Williams),,38,42
165,2,5:13.0,T. Williams makes free throw 1 of 2,,39,42
166,2,5:13.0,T. Williams makes free throw 2 of 2,,40,42
167,2,4:48.0,,J. Richardson makes 2-pt jump shot from 8 ft,40,44
168,2,4:31.0,M. Gasol makes 2-pt jump shot from 17 ft,,42,44
169,2,4:19.0,,J. Johnson misses 3-pt jump shot from 25 ft,42,44
170,2,4:18.0,Defensive rebound by T. Allen,,42,44
171,2,4:02.0,M. Gasol misses 2-pt jump shot from 18 ft,,42,44
172,2,4:01.0,,Defensive rebound by J. Johnson,42,44
173,2,3:54.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Johnson),42,47
174,2,3:38.0,A. Harrison misses 2-pt jump shot from 16 ft,,42,47
175,2,3:37.0,,Defensive rebound by H. Whiteside,42,47
176,2,3:29.0,,D. Waiters misses 2-pt jump shot from 8 ft,42,47
177,2,3:28.0,Defensive rebound by T. Allen,,42,47
178,2,3:20.0,T. Allen misses 2-pt layup from 2 ft (block by T. Johnson),,42,47
179,2,3:19.0,Offensive rebound by Team,,42,47
180,2,3:19.0,,R. McGruder enters the game for T. Johnson,42,47
181,2,3:09.0,T. Williams misses 3-pt jump shot from 25 ft,,42,47
182,2,3:08.0,,Defensive rebound by J. Johnson,42,47
183,2,2:55.0,,R. McGruder misses 2-pt jump shot from 4 ft (block by J. Green),42,47
184,2,2:54.0,Defensive rebound by T. Williams,,42,47
185,2,2:50.0,T. Williams makes 2-pt layup from 3 ft,,44,47
186,2,2:25.0,,D. Waiters misses 2-pt jump shot from 19 ft,44,47
187,2,2:24.0,Defensive rebound by M. Gasol,,44,47
188,2,2:17.0,M. Gasol makes 2-pt layup from 3 ft (assist by T. Williams),,46,47
189,2,2:10.0,,Miami full timeout,46,47
190,2,2:10.0,Official timeout,,46,47
191,2,2:10.0,M. Conley enters the game for T. Williams,,46,47
192,2,2:10.0,,D. Williams enters the game for J. Johnson,46,47
193,2,2:03.0,,Personal foul by M. Gasol (drawn by D. Waiters),46,47
194,2,1:49.0,,Turnover by Team (shot clock),46,47
195,2,1:36.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),,49,47
196,2,1:20.0,,D. Williams misses 3-pt jump shot from 23 ft,49,47
197,2,1:19.0,,Offensive rebound by R. McGruder,49,47
198,2,1:15.0,,H. Whiteside makes 2-pt layup from 2 ft,49,49
199,2,0:59.0,T. Allen misses 3-pt jump shot from 24 ft,,49,49
200,2,0:58.0,,Defensive rebound by D. Waiters,49,49
201,2,0:46.0,,Turnover by H. Whiteside (bad pass),49,49
202,2,0:46.0,,U. Haslem enters the game for H. Whiteside,49,49
203,2,0:46.0,,T. Johnson enters the game for D. Waiters,49,49
204,2,0:36.0,Shooting foul by J. Richardson (drawn by A. Harrison),,49,49
205,2,0:36.0,A. Harrison makes free throw 1 of 2,,50,49
206,2,0:36.0,A. Harrison misses free throw 2 of 2,,50,49
207,2,0:36.0,,Defensive rebound by Team,50,49
208,2,0:35.0,Loose ball foul by J. Green (drawn by U. Haslem),,50,49
209,2,0:21.0,,R. McGruder misses 2-pt jump shot from 7 ft,50,49
210,2,0:19.0,Defensive rebound by J. Green,,50,49
211,2,0:19.0,Personal foul by R. McGruder (drawn by J. Green),,50,49
212,2,0:19.0,J. Green makes free throw 1 of 2,,51,49
213,2,0:19.0,J. Green misses free throw 2 of 2,,51,49
214,2,0:19.0,,Defensive rebound by U. Haslem,51,49
215,2,0:01.0,,D. Williams misses 3-pt jump shot from 38 ft,51,49
216,2,0:00.0,,Offensive rebound by Team,51,49
217,3,11:43.0,Personal foul by D. Williams (drawn by M. Gasol),,51,49
218,3,11:34.0,M. Conley makes 2-pt jump shot from 19 ft,,53,49
219,3,11:10.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by R. McGruder),53,52
220,3,10:54.0,M. Gasol misses 2-pt jump shot from 12 ft,,53,52
221,3,10:53.0,,Defensive rebound by H. Whiteside,53,52
222,3,10:40.0,,D. Williams makes 2-pt jump shot from 20 ft,53,54
223,3,10:28.0,J. Green makes 2-pt dunk at rim (assist by T. Allen),,55,54
224,3,10:02.0,,D. Williams makes 3-pt jump shot from 25 ft (assist by D. Waiters),55,57
225,3,9:47.0,J. Green makes 3-pt jump shot from 24 ft (assist by M. Gasol),,58,57
226,3,9:29.0,,H. Whiteside makes 2-pt jump shot from 18 ft (assist by J. Richardson),58,59
227,3,9:16.0,T. Williams makes 2-pt layup from 1 ft (assist by M. Gasol),,60,59
228,3,8:50.0,,D. Williams misses 3-pt jump shot from 26 ft,60,59
229,3,8:49.0,Defensive rebound by T. Allen,,60,59
230,3,8:40.0,J. Green makes 3-pt jump shot from 24 ft (assist by T. Allen),,63,59
231,3,8:40.0,,Miami full timeout,63,59
232,3,8:26.0,,J. Richardson makes 2-pt jump shot from 20 ft,63,61
233,3,8:04.0,M. Gasol makes 2-pt layup from 1 ft (assist by M. Conley),,65,61
234,3,7:44.0,,R. McGruder misses 3-pt jump shot from 24 ft,65,61
235,3,7:43.0,Defensive rebound by J. Green,,65,61
236,3,7:32.0,M. Gasol makes 3-pt jump shot from 25 ft (assist by M. Conley),,68,61
237,3,7:16.0,,D. Williams makes 2-pt jump shot from 21 ft (assist by J. Richardson),68,63
238,3,6:53.0,Shooting foul by R. McGruder (drawn by T. Allen),,68,63
239,3,6:53.0,T. Allen makes free throw 1 of 2,,69,63
240,3,6:53.0,,J. Johnson enters the game for D. Williams,69,63
241,3,6:53.0,T. Allen makes free throw 2 of 2,,70,63
242,3,6:44.0,,J. Richardson makes 3-pt jump shot from 24 ft,70,66
243,3,6:20.0,T. Williams misses 2-pt layup from 3 ft (block by H. Whiteside),,70,66
244,3,6:19.0,,Defensive rebound by D. Waiters,70,66
245,3,6:11.0,,Turnover by J. Richardson (bad pass; steal by T. Allen),70,66
246,3,6:08.0,Shooting foul by J. Johnson (drawn by T. Williams),,70,66
247,3,6:08.0,T. Williams makes free throw 1 of 2,,71,66
248,3,6:08.0,T. Williams makes free throw 2 of 2,,72,66
249,3,5:57.0,,J. Richardson misses 3-pt jump shot from 24 ft,72,66
250,3,5:56.0,Defensive rebound by T. Williams,,72,66
251,3,5:41.0,M. Conley misses 3-pt jump shot from 24 ft,,72,66
252,3,5:40.0,,Defensive rebound by H. Whiteside,72,66
253,3,5:32.0,,D. Waiters misses 2-pt jump shot from 17 ft,72,66
254,3,5:31.0,Defensive rebound by T. Allen,,72,66
255,3,5:19.0,J. Green misses 3-pt jump shot from 24 ft,,72,66
256,3,5:18.0,,Defensive rebound by H. Whiteside,72,66
257,3,4:59.0,,D. Waiters makes 3-pt jump shot from 24 ft (assist by J. Johnson),72,69
258,3,4:59.0,Memphis full timeout,,72,69
259,3,4:59.0,A. Harrison enters the game for T. Williams,,72,69
260,3,4:59.0,V. Carter enters the game for M. Conley,,72,69
261,3,4:59.0,,T. Johnson enters the game for J. Richardson,72,69
262,3,4:39.0,M. Gasol makes 2-pt jump shot from 18 ft (assist by V. Carter),,74,69
263,3,4:19.0,,J. Johnson makes 2-pt jump shot from 5 ft,74,71
264,3,4:07.0,J. Green misses 2-pt layup from 3 ft (block by H. Whiteside),,74,71
265,3,4:06.0,Offensive rebound by J. Green,,74,71
266,3,3:58.0,Shooting foul by J. Johnson (drawn by A. Harrison),,74,71
267,3,3:58.0,A. Harrison misses free throw 1 of 2,,74,71
268,3,3:58.0,Offensive rebound by Team,,74,71
269,3,3:58.0,A. Harrison makes free throw 2 of 2,,75,71
270,3,3:45.0,,T. Johnson misses 3-pt jump shot from 24 ft,75,71
271,3,3:44.0,Defensive rebound by J. Green,,75,71
272,3,3:31.0,M. Gasol misses 2-pt jump shot from 18 ft,,75,71
273,3,3:30.0,,Defensive rebound by T. Johnson,75,71
274,3,3:26.0,,Shooting foul by J. Green (drawn by J. Johnson),75,71
275,3,3:26.0,,J. Johnson misses free throw 1 of 2,75,71
276,3,3:26.0,,Offensive rebound by Team,75,71
277,3,3:26.0,,J. Johnson makes free throw 2 of 2,75,72
278,3,3:05.0,Shooting foul by H. Whiteside (drawn by T. Allen),,75,72
279,3,3:05.0,T. Allen misses free throw 1 of 2,,75,72
280,3,3:05.0,Offensive rebound by Team,,75,72
281,3,3:05.0,J. Martin enters the game for J. Green,,75,72
282,3,3:05.0,T. Allen makes free throw 2 of 2,,76,72
283,3,2:50.0,,D. Waiters makes 2-pt layup from 2 ft,76,74
284,3,2:41.0,Memphis full timeout,,76,74
285,3,2:41.0,D. Davis enters the game for T. Allen,,76,74
286,3,2:41.0,M. Conley enters the game for M. Gasol,,76,74
287,3,2:29.0,V. Carter makes 2-pt jump shot from 9 ft,,78,74
288,3,2:10.0,,Shooting foul by D. Davis (drawn by H. Whiteside),78,74
289,3,2:10.0,,H. Whiteside misses free throw 1 of 2,78,74
290,3,2:10.0,,Offensive rebound by Team,78,74
291,3,2:10.0,,H. Whiteside misses free throw 2 of 2,78,74
292,3,2:10.0,,L. Babbitt enters the game for R. McGruder,78,74
293,3,2:09.0,Defensive rebound by A. Harrison,,78,74
294,3,1:57.0,Shooting foul by L. Babbitt (drawn by V. Carter),,78,74
295,3,1:57.0,V. Carter makes free throw 1 of 2,,79,74
296,3,1:57.0,V. Carter makes free throw 2 of 2,,80,74
297,3,1:39.0,,Def 3 sec tech foul by J. Martin,80,74
298,3,1:39.0,,T. Johnson makes technical free throw,80,75
299,3,1:27.0,,L. Babbitt misses 2-pt jump shot from 20 ft,80,75
300,3,1:26.0,Defensive rebound by M. Conley,,80,75
301,3,1:20.0,M. Conley misses 2-pt jump shot from 16 ft,,80,75
302,3,1:19.0,,Defensive rebound by H. Whiteside,80,75
303,3,1:12.0,,T. Johnson makes 3-pt jump shot from 24 ft (assist by D. Waiters),80,78
304,3,0:48.0,V. Carter misses 3-pt jump shot from 25 ft,,80,78
305,3,0:47.0,,Defensive rebound by T. Johnson,80,78
306,3,0:36.0,,D. Waiters misses 2-pt layup from 2 ft,80,78
307,3,0:35.0,,Offensive rebound by H. Whiteside,80,78
308,3,0:34.0,,H. Whiteside makes 2-pt dunk at rim,80,80
309,3,0:15.0,Shooting foul by T. Johnson (drawn by M. Conley),,80,80
310,3,0:15.0,M. Conley makes free throw 1 of 2,,81,80
311,3,0:15.0,J. Green enters the game for J. Martin,,81,80
312,3,0:15.0,M. Conley makes free throw 2 of 2,,82,80
313,3,0:01.0,,T. Johnson makes 2-pt jump shot from 22 ft (assist by D. Waiters),82,82
314,3,0:00.0,V. Carter misses 3-pt jump shot from 43 ft,,82,82
315,3,0:00.0,Offensive rebound by Team,,82,82
316,4,11:36.0,,D. Waiters misses 2-pt jump shot from 20 ft,82,82
317,4,11:35.0,Defensive rebound by V. Carter,,82,82
318,4,11:13.0,V. Carter misses 3-pt jump shot from 25 ft,,82,82
319,4,11:12.0,,Defensive rebound by L. Babbitt,82,82
320,4,10:55.0,,D. Waiters makes 2-pt layup from 2 ft,82,84
321,4,10:30.0,V. Carter misses 3-pt jump shot from 26 ft,,82,84
322,4,10:29.0,,Defensive rebound by L. Babbitt,82,84
323,4,10:23.0,,Personal foul by J. Martin (drawn by J. Johnson),82,84
324,4,10:23.0,,R. McGruder enters the game for T. Johnson,82,84
325,4,10:23.0,T. Williams enters the game for A. Harrison,,82,84
326,4,10:05.0,,D. Waiters makes 3-pt jump shot from 25 ft (assist by J. Johnson),82,87
327,4,9:52.0,,Violation by J. McRoberts (kicked ball),82,87
328,4,9:52.0,M. Gasol enters the game for D. Davis,,82,87
329,4,9:52.0,T. Allen enters the game for V. Carter,,82,87
330,4,9:39.0,J. Martin makes 2-pt jump shot from 15 ft (assist by M. Conley),,84,87
331,4,9:14.0,,R. McGruder misses 3-pt jump shot from 24 ft,84,87
332,4,9:13.0,Defensive rebound by T. Allen,,84,87
333,4,9:02.0,M. Gasol makes 2-pt jump shot from 8 ft,,86,87
334,4,8:38.0,,D. Waiters misses 2-pt jump shot from 19 ft,86,87
335,4,8:37.0,Defensive rebound by T. Allen,,86,87
336,4,8:17.0,T. Williams makes 3-pt jump shot from 26 ft (assist by M. Conley),,89,87
337,4,8:10.0,,Miami full timeout,89,87
338,4,8:10.0,,J. Richardson enters the game for D. Waiters,89,87
339,4,8:10.0,,H. Whiteside enters the game for J. McRoberts,89,87
340,4,7:58.0,,R. McGruder makes 2-pt hook shot from 3 ft,89,89
341,4,7:48.0,Turnover by J. Martin (lost ball),,89,89
342,4,7:48.0,,T. Johnson enters the game for L. Babbitt,89,89
343,4,7:48.0,A. Harrison enters the game for M. Conley,,89,89
344,4,7:43.0,,Personal foul by A. Harrison (drawn by J. Richardson),89,89
345,4,7:43.0,J. Green enters the game for J. Martin,,89,89
346,4,7:23.0,,J. Richardson misses 3-pt jump shot from 25 ft,89,89
347,4,7:22.0,,Offensive rebound by Team,89,89
348,4,7:08.0,,J. Johnson makes 2-pt layup from 3 ft,89,91
349,4,6:48.0,T. Williams makes 3-pt jump shot from 25 ft (assist by M. Gasol),,92,91
350,4,6:31.0,,T. Johnson misses 2-pt jump shot from 9 ft,92,91
351,4,6:30.0,Defensive rebound by M. Gasol,,92,91
352,4,6:12.0,T. Williams misses 3-pt jump shot from 26 ft,,92,91
353,4,6:11.0,Offensive rebound by Team,,92,91
354,4,6:00.0,J. Green makes 3-pt jump shot from 25 ft (assist by A. Harrison),,95,91
355,4,5:38.0,,H. Whiteside misses 2-pt hook shot from 8 ft,95,91
356,4,5:37.0,,Offensive rebound by R. McGruder,95,91
357,4,5:36.0,,R. McGruder makes 2-pt layup from 1 ft,95,93
358,4,5:11.0,Shooting foul by J. Richardson (drawn by A. Harrison),,95,93
359,4,5:11.0,Official timeout,,95,93
360,4,5:11.0,A. Harrison makes free throw 1 of 2,,96,93
361,4,5:11.0,A. Harrison makes free throw 2 of 2,,97,93
362,4,5:00.0,,Turnover by J. Richardson (lost ball; steal by A. Harrison),97,93
363,4,4:54.0,T. Allen makes 2-pt layup from 2 ft (assist by T. Williams),,99,93
364,4,4:45.0,,Personal foul by J. Green (drawn by J. Johnson),99,93
365,4,4:45.0,,D. Waiters enters the game for R. McGruder,99,93
366,4,4:33.0,,J. Johnson makes 2-pt jump shot from 7 ft,99,95
367,4,4:33.0,,Shooting foul by T. Williams (drawn by J. Johnson),99,95
368,4,4:33.0,,J. Johnson makes free throw 1 of 1,99,96
369,4,4:15.0,A. Harrison misses 3-pt jump shot from 25 ft,,99,96
370,4,4:14.0,,Defensive rebound by H. Whiteside,99,96
371,4,4:01.0,,Personal foul by T. Allen (drawn by J. Richardson),99,96
372,4,4:01.0,,J. Richardson makes free throw 1 of 2,99,97
373,4,4:01.0,M. Conley enters the game for A. Harrison,,99,97
374,4,4:01.0,,J. Richardson makes free throw 2 of 2,99,98
375,4,3:43.0,M. Conley misses 2-pt jump shot from 8 ft,,99,98
376,4,3:42.0,,Defensive rebound by J. Johnson,99,98
377,4,3:32.0,,J. Richardson misses 2-pt jump shot from 19 ft,99,98
378,4,3:31.0,Defensive rebound by J. Green,,99,98
379,4,3:23.0,Personal foul by J. Johnson (drawn by T. Williams),,99,98
380,4,3:13.0,Personal foul by J. Richardson (drawn by J. Green),,99,98
381,4,3:06.0,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),,102,98
382,4,2:45.0,,H. Whiteside makes 2-pt hook shot from 4 ft (assist by J. Richardson),102,100
383,4,2:27.0,Turnover by T. Williams (bad pass; steal by H. Whiteside),,102,100
384,4,2:18.0,,Turnover by T. Johnson (lost ball),102,100
385,4,2:18.0,Memphis full timeout,,102,100
386,4,2:00.0,Shooting foul by H. Whiteside (drawn by M. Conley),,102,100
387,4,2:00.0,M. Conley makes 2-pt layup from 1 ft,,104,100
388,4,2:00.0,M. Conley makes free throw 1 of 1,,105,100
389,4,1:43.0,,J. Johnson misses 3-pt jump shot from 25 ft,105,100
