,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,DETROIT_ACTION,CLEVELAND_SCORE,DETROIT_SCORE
39,1,7:33.0,K. Love makes 2-pt layup from 1 ft,,6,10
40,1,7:04.0,,R. Jackson makes 2-pt jump shot from 20 ft,6,12
41,1,6:51.0,Turnover by K. Love (lost ball; steal by J. Leuer),,6,12
42,1,6:41.0,,M. Morris misses 2-pt layup at rim,6,12
43,1,6:40.0,Defensive rebound by K. Love,,6,12
44,1,6:31.0,K. Irving makes 3-pt jump shot from 25 ft,,9,12
45,1,6:07.0,,J. Leuer misses 2-pt jump shot from 20 ft,9,12
46,1,6:07.0,Defensive rebound by K. Irving,,9,12
47,1,6:04.0,Personal foul by J. Leuer (drawn by K. Love),,9,12
48,1,6:04.0,,T. Harris enters the game for J. Leuer,9,12
49,1,6:04.0,Personal foul by A. Drummond (drawn by T. Thompson),,9,12
50,1,5:55.0,T. Thompson misses 2-pt jump shot from 10 ft,,9,12
51,1,5:54.0,,Defensive rebound by A. Drummond,9,12
52,1,5:49.0,,Detroit full timeout,9,12
53,1,5:36.0,,T. Harris makes 3-pt jump shot from 27 ft (assist by M. Morris),9,15
54,1,5:24.0,Turnover by K. Love (bad pass; steal by M. Morris),,9,15
55,1,5:18.0,,Turnover by M. Morris (bad pass; steal by K. Love),9,15
56,1,5:11.0,K. Irving makes 2-pt layup from 1 ft,,11,15
57,1,4:56.0,,M. Morris makes 2-pt jump shot from 21 ft (assist by T. Harris),11,17
58,1,4:39.0,K. Love misses 3-pt jump shot from 27 ft,,11,17
59,1,4:38.0,Offensive rebound by T. Thompson,,11,17
60,1,4:29.0,K. Love makes 3-pt jump shot from 26 ft (assist by K. Irving),,14,17
61,1,4:24.0,,Personal foul by D. Liggins (drawn by R. Jackson),14,17
62,1,4:24.0,I. Shumpert enters the game for K. Irving,,14,17
63,1,4:07.0,,T. Harris makes 2-pt layup from 1 ft (assist by M. Morris),14,19
64,1,3:51.0,K. Love misses 2-pt jump shot from 17 ft,,14,19
65,1,3:50.0,,Defensive rebound by A. Drummond,14,19
66,1,3:32.0,,R. Jackson misses 3-pt jump shot from 27 ft,14,19
67,1,3:31.0,Defensive rebound by T. Thompson,,14,19
68,1,3:29.0,Offensive foul by K. Love (drawn by T. Harris),,14,19
69,1,3:29.0,Turnover by K. Love (offensive foul),,14,19
70,1,3:29.0,,I. Smith enters the game for R. Jackson,14,19
71,1,3:16.0,,K. Caldwell-Pope misses 2-pt jump shot from 17 ft,14,19
72,1,3:16.0,Defensive rebound by D. Liggins,,14,19
73,1,3:00.0,I. Shumpert makes 3-pt jump shot from 26 ft,,17,19
74,1,2:41.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,17,19
75,1,2:41.0,,Offensive rebound by A. Drummond,17,19
76,1,2:41.0,,Personal foul by T. Thompson (drawn by A. Drummond),17,19
77,1,2:41.0,,S. Johnson enters the game for K. Caldwell-Pope,17,19
78,1,2:41.0,K. Felder enters the game for D. Liggins,,17,19
79,1,2:41.0,M. Dunleavy enters the game for R. Jefferson,,17,19
80,1,2:27.0,,S. Johnson misses 2-pt jump shot from 20 ft,17,19
81,1,2:26.0,,Offensive rebound by A. Drummond,17,19
82,1,2:24.0,,A. Drummond misses 2-pt layup at rim,17,19
83,1,2:22.0,Defensive rebound by T. Thompson,,17,19
84,1,2:10.0,I. Shumpert misses 2-pt jump shot from 13 ft,,17,19
85,1,2:09.0,,Defensive rebound by S. Johnson,17,19
86,1,1:54.0,,Turnover by A. Drummond (lost ball; steal by K. Felder),17,19
87,1,1:46.0,Offensive foul by K. Love (drawn by A. Drummond),,17,19
88,1,1:46.0,Turnover by K. Love (offensive foul),,17,19
89,1,1:46.0,C. Frye enters the game for K. Love,,17,19
90,1,1:29.0,,M. Morris misses 2-pt jump shot from 18 ft,17,19
91,1,1:29.0,Defensive rebound by M. Dunleavy,,17,19
92,1,1:21.0,Shooting foul by I. Smith (drawn by K. Felder),,17,19
93,1,1:21.0,K. Felder makes free throw 1 of 2,,18,19
94,1,1:21.0,K. Felder makes free throw 2 of 2,,19,19
95,1,1:01.0,,S. Johnson makes 3-pt jump shot from 24 ft (assist by I. Smith),19,22
96,1,0:51.0,K. Felder misses 2-pt jump shot from 7 ft,,19,22
97,1,0:49.0,,Defensive rebound by M. Morris,19,22
98,1,0:44.0,,M. Morris misses 2-pt jump shot from 6 ft,19,22
99,1,0:44.0,Defensive rebound by Team,,19,22
100,1,0:26.0,M. Dunleavy misses 2-pt jump shot from 17 ft,,19,22
101,1,0:26.0,,Defensive rebound by A. Drummond,19,22
102,1,0:09.0,,Turnover by I. Smith (traveling),19,22
103,1,0:04.0,K. Felder misses 2-pt jump shot from 15 ft (block by I. Smith),,19,22
104,1,0:02.0,,Defensive rebound by A. Drummond,19,22
105,1,0:01.0,,A. Drummond misses 3-pt jump shot from 69 ft,19,22
106,1,0:00.0,,Offensive rebound by Team,19,22
107,2,11:50.0,I. Shumpert makes 2-pt dunk at rim,,21,22
108,2,11:35.0,,K. Caldwell-Pope makes 2-pt jump shot from 19 ft (assist by I. Smith),21,24
109,2,11:22.0,Turnover by K. Felder (palming),,21,24
110,2,11:08.0,,I. Smith misses 2-pt jump shot from 13 ft,21,24
111,2,11:08.0,Defensive rebound by C. Frye,,21,24
112,2,10:55.0,C. Frye makes 2-pt hook shot from 8 ft (assist by K. Felder),,23,24
113,2,10:34.0,,K. Caldwell-Pope makes 2-pt jump shot from 18 ft,23,26
114,2,10:19.0,Turnover by I. Shumpert (bad pass; steal by I. Smith),,23,26
115,2,10:17.0,,Personal foul by M. Dunleavy (drawn by I. Smith),23,26
116,2,10:06.0,,T. Harris misses 2-pt jump shot from 8 ft,23,26
117,2,10:06.0,Defensive rebound by Team,,23,26
118,2,9:47.0,R. Jefferson misses 3-pt jump shot from 27 ft,,23,26
119,2,9:47.0,,Defensive rebound by A. Baynes,23,26
120,2,9:36.0,,A. Baynes makes 2-pt hook shot from 6 ft (assist by I. Smith),23,28
121,2,9:24.0,Shooting foul by A. Baynes (drawn by K. Felder),,23,28
122,2,9:24.0,K. Felder makes free throw 1 of 2,,24,28
123,2,9:24.0,K. Irving enters the game for R. Jefferson,,24,28
124,2,9:24.0,K. Felder makes free throw 2 of 2,,25,28
125,2,8:59.0,,S. Johnson misses 2-pt jump shot from 20 ft,25,28
126,2,8:59.0,Defensive rebound by K. Felder,,25,28
127,2,8:53.0,Offensive foul by C. Frye (drawn by I. Smith),,25,28
128,2,8:53.0,Turnover by C. Frye (offensive foul),,25,28
129,2,8:53.0,Official timeout,,25,28
130,2,8:53.0,,J. Leuer enters the game for S. Johnson,25,28
131,2,8:36.0,,I. Smith makes 3-pt jump shot from 24 ft (assist by T. Harris),25,31
132,2,8:20.0,C. Frye makes 3-pt jump shot from 27 ft (assist by M. Dunleavy),,28,31
133,2,8:02.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by I. Smith),28,34
134,2,7:40.0,C. Frye misses 3-pt jump shot from 27 ft,,28,34
135,2,7:40.0,,Defensive rebound by I. Smith,28,34
136,2,7:33.0,,I. Smith makes 2-pt layup from 1 ft,28,36
137,2,7:21.0,Turnover by K. Irving (lost ball; steal by K. Caldwell-Pope),,28,36
138,2,7:21.0,,Personal foul by K. Irving (drawn by K. Caldwell-Pope),28,36
139,2,7:06.0,,K. Caldwell-Pope misses 2-pt jump shot from 21 ft,28,36
140,2,7:05.0,,Offensive rebound by A. Baynes,28,36
141,2,7:01.0,,T. Harris misses 3-pt jump shot from 25 ft,28,36
142,2,6:59.0,Defensive rebound by K. Irving,,28,36
143,2,6:53.0,D. Liggins enters the game for K. Felder,,28,36
144,2,6:53.0,,A. Drummond enters the game for A. Baynes,28,36
145,2,6:53.0,,R. Jackson enters the game for I. Smith,28,36
146,2,6:38.0,C. Frye misses 2-pt jump shot from 19 ft,,28,36
147,2,6:38.0,Offensive rebound by Team,,28,36
148,2,6:38.0,Turnover by Team (shot clock),,28,36
149,2,6:27.0,,J. Leuer misses 2-pt jump shot from 8 ft,28,36
150,2,6:27.0,,Offensive rebound by A. Drummond,28,36
151,2,6:27.0,,A. Drummond makes 2-pt layup from 1 ft,28,38
152,2,6:27.0,,Shooting foul by C. Frye (drawn by A. Drummond),28,38
153,2,6:27.0,,A. Drummond misses free throw 1 of 1,28,38
154,2,6:27.0,,M. Morris enters the game for T. Harris,28,38
155,2,6:25.0,Defensive rebound by C. Frye,,28,38
156,2,6:16.0,Personal foul by K. Caldwell-Pope (drawn by K. Irving),,28,38
157,2,6:00.0,K. Irving makes 2-pt jump shot from 16 ft (assist by C. Frye),,30,38
158,2,5:42.0,,A. Drummond misses 2-pt hook shot from 12 ft,30,38
159,2,5:41.0,,Offensive rebound by J. Leuer,30,38
160,2,5:38.0,,J. Leuer misses 2-pt jump shot from 4 ft,30,38
161,2,5:37.0,Defensive rebound by C. Frye,,30,38
162,2,5:34.0,Offensive foul by C. Frye (drawn by K. Caldwell-Pope),,30,38
163,2,5:34.0,Turnover by C. Frye (offensive foul),,30,38
164,2,5:34.0,,Detroit full timeout,30,38
165,2,5:34.0,T. Thompson enters the game for D. Liggins,,30,38
166,2,5:34.0,K. Love enters the game for C. Frye,,30,38
167,2,5:23.0,,M. Morris makes 3-pt jump shot from 26 ft (assist by J. Leuer),30,41
168,2,5:06.0,M. Dunleavy misses 2-pt jump shot from 20 ft,,30,41
169,2,5:06.0,Offensive rebound by K. Love,,30,41
170,2,4:50.0,K. Irving misses 2-pt layup at rim,,30,41
171,2,4:50.0,,Defensive rebound by A. Drummond,30,41
172,2,4:44.0,,K. Caldwell-Pope misses 3-pt jump shot from 27 ft,30,41
173,2,4:44.0,,Offensive rebound by A. Drummond,30,41
174,2,4:37.0,,A. Drummond misses 2-pt hook shot from 4 ft,30,41
175,2,4:36.0,Defensive rebound by K. Love,,30,41
176,2,4:26.0,K. Irving misses 3-pt jump shot from 23 ft,,30,41
177,2,4:26.0,,Defensive rebound by J. Leuer,30,41
178,2,4:18.0,,M. Morris misses 3-pt jump shot from 25 ft,30,41
179,2,4:17.0,Defensive rebound by K. Love,,30,41
180,2,4:04.0,I. Shumpert makes 2-pt jump shot from 14 ft,,32,41
181,2,3:53.0,,R. Jackson makes 2-pt layup from 1 ft,32,43
182,2,3:53.0,,Shooting foul by T. Thompson (drawn by R. Jackson),32,43
183,2,3:53.0,R. Jefferson enters the game for M. Dunleavy,,32,43
184,2,3:53.0,D. Liggins enters the game for I. Shumpert,,32,43
185,2,3:53.0,,R. Jackson makes free throw 1 of 1,32,44
186,2,3:37.0,Turnover by K. Irving (bad pass; steal by M. Morris),,32,44
187,2,3:26.0,,A. Drummond makes 2-pt hook shot from 7 ft (assist by R. Jackson),32,46
188,2,3:04.0,K. Irving misses 2-pt jump shot from 10 ft,,32,46
189,2,3:04.0,Offensive rebound by T. Thompson,,32,46
190,2,3:03.0,Shooting foul by R. Jackson (drawn by T. Thompson),,32,46
191,2,3:03.0,T. Thompson makes free throw 1 of 2,,33,46
192,2,3:03.0,T. Thompson misses free throw 2 of 2,,33,46
193,2,3:02.0,Offensive rebound by K. Love,,33,46
194,2,2:55.0,R. Jefferson makes 2-pt layup at rim (assist by K. Love),,35,46
195,2,2:50.0,,Personal take foul by R. Jefferson (drawn by A. Drummond),35,46
196,2,2:50.0,Cleveland full timeout,,35,46
197,2,2:50.0,,A. Drummond misses free throw 1 of 2,35,46
198,2,2:50.0,,Offensive rebound by Team,35,46
199,2,2:50.0,,A. Drummond misses free throw 2 of 2,35,46
200,2,2:50.0,,T. Harris enters the game for J. Leuer,35,46
201,2,2:49.0,Defensive rebound by K. Irving,,35,46
202,2,2:27.0,R. Jefferson misses 3-pt jump shot from 26 ft,,35,46
203,2,2:27.0,,Defensive rebound by A. Drummond,35,46
204,2,2:17.0,,Shooting foul by R. Jefferson (drawn by A. Drummond),35,46
205,2,2:17.0,,A. Drummond misses free throw 1 of 2,35,46
206,2,2:17.0,,Offensive rebound by Team,35,46
207,2,2:17.0,,A. Drummond misses free throw 2 of 2,35,46
208,2,2:17.0,M. Dunleavy enters the game for R. Jefferson,,35,46
209,2,2:16.0,Defensive rebound by K. Love,,35,46
210,2,2:05.0,K. Love makes 2-pt jump shot from 10 ft (assist by K. Irving),,37,46
211,2,2:05.0,,Detroit full timeout,37,46
212,2,2:05.0,K. Felder enters the game for K. Irving,,37,46
213,2,2:05.0,,A. Baynes enters the game for A. Drummond,37,46
214,2,1:45.0,,T. Harris makes 2-pt layup from 1 ft,37,48
215,2,1:37.0,Shooting foul by A. Baynes (drawn by K. Love),,37,48
216,2,1:37.0,K. Love makes free throw 1 of 2,,38,48
217,2,1:37.0,K. Love makes free throw 2 of 2,,39,48
218,2,1:19.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by R. Jackson),39,50
219,2,0:55.0,Turnover by D. Liggins (step out of bounds),,39,50
220,2,0:38.0,,Turnover by K. Caldwell-Pope (bad pass; steal by M. Dunleavy),39,50
221,2,0:31.0,M. Dunleavy makes 3-pt jump shot from 24 ft (assist by K. Felder),,42,50
222,2,0:15.0,,T. Harris misses 3-pt jump shot from 27 ft,42,50
223,2,0:15.0,Defensive rebound by T. Thompson,,42,50
224,2,0:05.0,Cleveland full timeout,,42,50
225,2,0:03.0,M. Dunleavy makes 2-pt layup from 1 ft (assist by D. Liggins),,44,50
226,2,0:01.0,,M. Morris misses 3-pt jump shot from 37 ft,44,50
227,2,0:00.0,,Offensive rebound by Team,44,50
228,3,11:45.0,T. Thompson makes 2-pt layup at rim (assist by K. Irving),,46,50
229,3,11:27.0,,Personal foul by D. Liggins (drawn by R. Jackson),46,50
230,3,11:22.0,,Turnover by R. Jackson (bad pass; steal by K. Love),46,50
231,3,11:15.0,K. Irving makes 3-pt jump shot from 26 ft,,49,50
232,3,11:15.0,,Detroit full timeout,49,50
233,3,10:55.0,,K. Caldwell-Pope makes 2-pt jump shot from 16 ft (assist by A. Drummond),49,52
234,3,10:34.0,T. Thompson makes 2-pt hook shot from 4 ft (assist by K. Irving),,51,52
235,3,10:07.0,,A. Drummond misses 2-pt hook shot from 6 ft,51,52
236,3,10:05.0,Defensive rebound by K. Love,,51,52
237,3,10:00.0,K. Love misses 3-pt jump shot from 27 ft,,51,52
238,3,9:59.0,,Defensive rebound by K. Caldwell-Pope,51,52
239,3,9:40.0,,J. Leuer makes 3-pt jump shot from 23 ft (assist by A. Drummond),51,55
240,3,9:30.0,Personal foul by R. Jackson (drawn by K. Irving),,51,55
241,3,9:20.0,,Offensive charge foul by T. Thompson (drawn by R. Jackson),51,55
242,3,9:20.0,Turnover by T. Thompson (offensive foul),,51,55
243,3,9:05.0,,Turnover by R. Jackson (bad pass; steal by R. Jefferson),51,55
244,3,9:02.0,D. Liggins misses 2-pt layup from 5 ft (block by K. Caldwell-Pope),,51,55
245,3,9:01.0,Offensive rebound by K. Irving,,51,55
246,3,8:56.0,K. Love misses 3-pt jump shot from 24 ft,,51,55
247,3,8:56.0,Offensive rebound by R. Jefferson,,51,55
248,3,8:49.0,K. Love makes 3-pt jump shot from 24 ft (assist by R. Jefferson),,54,55
249,3,8:31.0,,M. Morris misses 2-pt jump shot from 15 ft,54,55
250,3,8:31.0,Defensive rebound by T. Thompson,,54,55
251,3,8:16.0,Turnover by K. Love (lost ball; steal by K. Caldwell-Pope),,54,55
252,3,8:15.0,,Personal foul by R. Jefferson (drawn by K. Caldwell-Pope),54,55
253,3,8:15.0,I. Shumpert enters the game for D. Liggins,,54,55
254,3,8:07.0,,J. Leuer makes 2-pt layup from 1 ft (assist by K. Caldwell-Pope),54,57
255,3,8:07.0,,Shooting foul by K. Irving (drawn by J. Leuer),54,57
256,3,8:07.0,,J. Leuer makes free throw 1 of 1,54,58
257,3,7:58.0,K. Irving misses 3-pt jump shot from 24 ft,,54,58
258,3,7:58.0,,Defensive rebound by M. Morris,54,58
259,3,7:52.0,,R. Jackson makes 3-pt jump shot from 26 ft,54,61
260,3,7:52.0,Cleveland full timeout,,54,61
261,3,7:35.0,K. Love makes 3-pt jump shot from 27 ft (assist by K. Irving),,57,61
262,3,7:18.0,,M. Morris misses 2-pt layup from 1 ft,57,61
263,3,7:17.0,,Offensive rebound by A. Drummond,57,61
264,3,7:14.0,,A. Drummond makes 2-pt layup at rim,57,63
265,3,6:58.0,K. Irving misses 2-pt jump shot from 15 ft (block by A. Drummond),,57,63
266,3,6:56.0,,Defensive rebound by M. Morris,57,63
267,3,6:51.0,,J. Leuer misses 2-pt layup from 3 ft (block by K. Love),57,63
268,3,6:49.0,Defensive rebound by T. Thompson,,57,63
269,3,6:39.0,I. Shumpert misses 3-pt jump shot from 27 ft,,57,63
270,3,6:38.0,,Defensive rebound by K. Caldwell-Pope,57,63
271,3,6:31.0,,R. Jackson makes 2-pt jump shot from 8 ft,57,65
272,3,6:13.0,K. Irving misses 2-pt jump shot from 15 ft,,57,65
273,3,6:12.0,Offensive rebound by T. Thompson,,57,65
274,3,6:07.0,K. Irving makes 2-pt layup from 1 ft (assist by T. Thompson),,59,65
275,3,5:52.0,,J. Leuer misses 3-pt jump shot from 25 ft,59,65
276,3,5:52.0,,Offensive rebound by A. Drummond,59,65
277,3,5:47.0,,A. Drummond misses 2-pt layup at rim,59,65
278,3,5:47.0,Defensive rebound by K. Love,,59,65
279,3,5:25.0,I. Shumpert misses 3-pt jump shot from 25 ft,,59,65
280,3,5:24.0,,Defensive rebound by A. Drummond,59,65
281,3,5:18.0,,Turnover by R. Jackson (bad pass; steal by I. Shumpert),59,65
282,3,5:13.0,Shooting foul by M. Morris (drawn by T. Thompson),,59,65
283,3,5:13.0,T. Thompson makes free throw 1 of 2,,60,65
284,3,5:13.0,,T. Harris enters the game for M. Morris,60,65
285,3,5:13.0,T. Thompson makes free throw 2 of 2,,61,65
286,3,4:45.0,,J. Leuer makes 2-pt jump shot from 21 ft (assist by T. Harris),61,67
287,3,4:23.0,Turnover by I. Shumpert (bad pass),,61,67
288,3,4:01.0,,T. Harris makes 2-pt jump shot from 12 ft,61,69
289,3,3:49.0,K. Love misses 2-pt jump shot from 17 ft,,61,69
290,3,3:48.0,,Defensive rebound by T. Harris,61,69
291,3,3:40.0,,Turnover by R. Jackson (lost ball; steal by I. Shumpert),61,69
292,3,3:31.0,I. Shumpert makes 2-pt layup at rim,,63,69
293,3,3:17.0,,Shooting foul by T. Thompson (drawn by A. Drummond),63,69
294,3,3:17.0,,A. Drummond misses free throw 1 of 2,63,69
295,3,3:17.0,,Offensive rebound by Team,63,69
296,3,3:17.0,,I. Smith enters the game for R. Jackson,63,69
297,3,3:17.0,K. Felder enters the game for K. Irving,,63,69
298,3,3:17.0,M. Dunleavy enters the game for R. Jefferson,,63,69
299,3,3:17.0,C. Frye enters the game for T. Thompson,,63,69
300,3,3:17.0,,A. Drummond makes free throw 2 of 2,63,70
301,3,3:03.0,C. Frye misses 3-pt jump shot from 24 ft,,63,70
302,3,3:03.0,,Defensive rebound by K. Caldwell-Pope,63,70
303,3,2:49.0,,A. Drummond misses 2-pt hook shot from 7 ft,63,70
304,3,2:47.0,Defensive rebound by K. Love,,63,70
305,3,2:27.0,K. Felder misses 2-pt jump shot from 17 ft,,63,70
306,3,2:27.0,,Defensive rebound by J. Leuer,63,70
307,3,2:22.0,,T. Harris misses 2-pt layup from 3 ft,63,70
308,3,2:19.0,Defensive rebound by K. Love,,63,70
309,3,2:07.0,Turnover by C. Frye (bad pass),,63,70
310,3,2:07.0,,S. Johnson enters the game for K. Caldwell-Pope,63,70
311,3,2:07.0,,A. Baynes enters the game for A. Drummond,63,70
312,3,1:55.0,,Offensive foul by A. Baynes (drawn by I. Shumpert),63,70
313,3,1:55.0,,Turnover by A. Baynes (offensive foul),63,70
314,3,1:55.0,J. Jones enters the game for K. Love,,63,70
315,3,1:44.0,K. Felder misses 2-pt jump shot from 8 ft,,63,70
316,3,1:44.0,,Defensive rebound by Team,63,70
317,3,1:44.0,Loose ball foul by C. Frye (drawn by T. Harris),,63,70
318,3,1:44.0,,T. Harris makes free throw 1 of 2,63,71
319,3,1:44.0,,T. Harris makes free throw 2 of 2,63,72
320,3,1:27.0,Shooting foul by S. Johnson (drawn by M. Dunleavy),,63,72
321,3,1:27.0,M. Dunleavy misses free throw 1 of 2,,63,72
322,3,1:27.0,Offensive rebound by Team,,63,72
323,3,1:27.0,,M. Morris enters the game for J. Leuer,63,72
324,3,1:27.0,M. Dunleavy makes free throw 2 of 2,,64,72
325,3,1:09.0,,T. Harris makes 2-pt jump shot from 17 ft,64,74
326,3,0:58.0,J. Jones misses 3-pt jump shot from 24 ft,,64,74
327,3,0:58.0,,Defensive rebound by Team,64,74
328,3,0:38.0,,I. Smith makes 2-pt jump shot from 19 ft,64,76
329,3,0:29.0,K. Felder misses 2-pt jump shot from 17 ft,,64,76
330,3,0:29.0,,Defensive rebound by T. Harris,64,76
331,3,0:20.0,,S. Johnson misses 3-pt jump shot from 23 ft,64,76
332,3,0:20.0,Defensive rebound by C. Frye,,64,76
333,3,0:01.0,I. Shumpert misses 2-pt jump shot from 18 ft,,64,76
334,3,0:00.0,Offensive rebound by Team,,64,76
335,4,11:47.0,,Personal foul by J. Jones (drawn by M. Morris),64,76
336,4,11:38.0,,T. Harris misses 3-pt jump shot from 26 ft,64,76
337,4,11:38.0,Defensive rebound by Team,,64,76
338,4,11:29.0,Turnover by M. Dunleavy (bad pass; steal by S. Johnson),,64,76
339,4,11:16.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by I. Smith),64,79
340,4,11:04.0,Shooting foul by M. Morris (drawn by K. Felder),,64,79
341,4,11:04.0,K. Felder misses free throw 1 of 2,,64,79
342,4,11:04.0,Offensive rebound by Team,,64,79
343,4,11:04.0,K. Felder makes free throw 2 of 2,,65,79
344,4,10:51.0,,Turnover by T. Harris (bad pass),65,79
345,4,10:51.0,K. Irving enters the game for K. Felder,,65,79
346,4,10:40.0,Turnover by I. Shumpert (bad pass; steal by M. Morris),,65,79
347,4,10:31.0,,M. Morris misses 3-pt jump shot from 25 ft,65,79
348,4,10:31.0,Defensive rebound by Team,,65,79
349,4,10:31.0,,K. Caldwell-Pope enters the game for S. Johnson,65,79
350,4,10:16.0,K. Irving misses 2-pt layup from 1 ft,,65,79
351,4,10:14.0,,Defensive rebound by A. Baynes,65,79
352,4,10:09.0,,K. Caldwell-Pope makes 3-pt jump shot from 25 ft,65,82
353,4,10:09.0,Cleveland full timeout,,65,82
354,4,9:56.0,K. Irving misses 3-pt jump shot from 25 ft,,65,82
355,4,9:56.0,,Defensive rebound by A. Baynes,65,82
356,4,9:47.0,,I. Smith misses 2-pt jump shot from 12 ft,65,82
357,4,9:46.0,Defensive rebound by K. Irving,,65,82
358,4,9:39.0,C. Frye makes 3-pt jump shot from 27 ft (assist by K. Irving),,68,82
359,4,9:26.0,,Shooting foul by C. Frye (drawn by T. Harris),68,82
360,4,9:26.0,,T. Harris makes free throw 1 of 2,68,83
361,4,9:26.0,,A. Drummond enters the game for A. Baynes,68,83
362,4,9:26.0,,T. Harris makes free throw 2 of 2,68,84
363,4,9:15.0,K. Irving makes 2-pt layup from 1 ft (assist by I. Shumpert),,70,84
364,4,9:15.0,Shooting foul by K. Caldwell-Pope (drawn by K. Irving),,70,84
365,4,9:15.0,K. Irving misses free throw 1 of 1,,70,84
366,4,9:13.0,,Defensive rebound by A. Drummond,70,84
367,4,8:53.0,,I. Smith misses 2-pt jump shot from 20 ft,70,84
368,4,8:52.0,Defensive rebound by M. Dunleavy,,70,84
369,4,8:43.0,K. Irving misses 3-pt jump shot from 27 ft,,70,84
370,4,8:42.0,,Defensive rebound by I. Smith,70,84
371,4,8:40.0,,R. Jackson enters the game for I. Smith,70,84
372,4,8:26.0,,A. Drummond makes 2-pt layup from 1 ft (assist by T. Harris),70,86
373,4,8:10.0,C. Frye makes 3-pt jump shot from 25 ft (assist by K. Irving),,73,86
374,4,7:59.0,,R. Jackson misses 2-pt jump shot from 12 ft,73,86
375,4,7:59.0,Defensive rebound by M. Dunleavy,,73,86
376,4,7:53.0,K. Irving makes 2-pt layup from 1 ft,,75,86
377,4,7:53.0,,Detroit full timeout,75,86
378,4,7:53.0,,J. Leuer enters the game for A. Drummond,75,86
379,4,7:30.0,,M. Morris misses 2-pt jump shot from 18 ft,75,86
380,4,7:29.0,,Offensive rebound by M. Morris,75,86
381,4,7:29.0,,M. Morris makes 2-pt jump shot from 17 ft (assist by R. Jackson),75,88
382,4,7:11.0,C. Frye misses 2-pt hook shot from 11 ft,,75,88
383,4,7:09.0,,Defensive rebound by T. Harris,75,88
384,4,6:54.0,,Turnover by R. Jackson (bad pass; steal by I. Shumpert),75,88
385,4,6:48.0,Turnover by K. Irving (lost ball; steal by R. Jackson),,75,88
386,4,6:48.0,,Personal foul by K. Irving (drawn by R. Jackson),75,88
