,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,MIAMI_ACTION,PHILADELPHIA_SCORE,MIAMI_SCORE
83,1,2:23.0,S. Rodríguez misses 2-pt layup from 2 ft,,21,28
84,1,2:22.0,,Defensive rebound by Team,21,28
85,1,2:22.0,,W. Ellington enters the game for R. McGruder,21,28
86,1,2:08.0,,J. Johnson makes 2-pt jump shot from 3 ft,21,30
87,1,1:58.0,N. Stauskas makes 2-pt layup from 2 ft,,23,30
88,1,1:58.0,Shooting block foul by O. White (drawn by N. Stauskas),,23,30
89,1,1:58.0,N. Stauskas misses free throw 1 of 1,,23,30
90,1,1:58.0,,Defensive rebound by O. White,23,30
91,1,1:35.0,,D. Waiters misses 3-pt jump shot from 24 ft,23,30
92,1,1:34.0,Defensive rebound by T. Luwawu-Cabarrot,,23,30
93,1,1:28.0,Shooting foul by T. Johnson (drawn by R. Covington),,23,30
94,1,1:28.0,R. Covington makes free throw 1 of 2,,24,30
95,1,1:28.0,,J. Richardson enters the game for D. Waiters,24,30
96,1,1:28.0,R. Covington makes free throw 2 of 2,,25,30
97,1,1:15.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Johnson),25,33
98,1,0:54.0,T. Luwawu-Cabarrot misses 2-pt jump shot from 3 ft (block by J. Richardson),,25,33
99,1,0:52.0,,Defensive rebound by O. White,25,33
100,1,0:46.0,,Shooting foul by S. Rodríguez (drawn by T. Johnson),25,33
101,1,0:46.0,,T. Johnson makes free throw 1 of 2,25,34
102,1,0:46.0,,T. Johnson makes free throw 2 of 2,25,35
103,1,0:42.0,,Offensive charge foul by T. Luwawu-Cabarrot (drawn by T. Johnson),25,35
104,1,0:42.0,Turnover by R. Holmes (offensive foul),,25,35
105,1,0:26.0,,W. Ellington misses 3-pt jump shot from 26 ft,25,35
106,1,0:25.0,Defensive rebound by N. Stauskas,,25,35
107,1,0:17.0,R. Holmes makes 2-pt hook shot from 6 ft (assist by T. Luwawu-Cabarrot),,27,35
108,1,0:03.0,,J. Richardson makes 2-pt layup from 2 ft,27,37
109,2,11:42.0,R. Covington misses 2-pt jump shot from 4 ft,,27,37
110,2,11:41.0,,Defensive rebound by Team,27,37
111,2,11:29.0,,Shooting foul by R. Covington (drawn by J. Johnson),27,37
112,2,11:29.0,,J. Johnson misses free throw 1 of 2,27,37
113,2,11:29.0,,Offensive rebound by Team,27,37
114,2,11:29.0,,J. Johnson misses free throw 2 of 2,27,37
115,2,11:29.0,G. Henderson enters the game for N. Stauskas,,27,37
116,2,11:28.0,Defensive rebound by R. Covington,,27,37
117,2,11:11.0,R. Covington makes 3-pt jump shot from 25 ft (assist by G. Henderson),,30,37
118,2,10:52.0,,J. Johnson makes 2-pt jump shot from 4 ft,30,39
119,2,10:30.0,Offensive foul by J. Anderson (drawn by O. White),,30,39
120,2,10:30.0,Turnover by J. Anderson (offensive foul),,30,39
121,2,10:15.0,,O. White makes 2-pt dunk at rim (assist by T. Johnson),30,41
122,2,10:12.0,Philadelphia full timeout,,30,41
123,2,10:06.0,Shooting foul by O. White (drawn by R. Covington),,30,41
124,2,10:06.0,R. Covington makes free throw 1 of 2,,31,41
125,2,10:06.0,R. Covington misses free throw 2 of 2,,31,41
126,2,10:05.0,,Defensive rebound by J. Richardson,31,41
127,2,9:47.0,,J. Johnson misses 2-pt jump shot from 17 ft,31,41
128,2,9:46.0,Defensive rebound by R. Covington,,31,41
129,2,9:31.0,Turnover by G. Henderson (bad pass; steal by T. Johnson),,31,41
130,2,9:27.0,,T. Johnson makes 2-pt dunk at rim (assist by J. Johnson),31,43
131,2,9:13.0,R. Covington misses 3-pt jump shot from 25 ft,,31,43
132,2,9:12.0,,Defensive rebound by J. Richardson,31,43
133,2,8:58.0,,J. Johnson misses 3-pt jump shot from 25 ft,31,43
134,2,8:57.0,Defensive rebound by Team,,31,43
135,2,8:43.0,S. Rodríguez makes 2-pt jump shot from 4 ft,,33,43
136,2,8:28.0,,J. Johnson makes 2-pt jump shot from 8 ft,33,45
137,2,8:19.0,S. Rodríguez makes 2-pt layup from 3 ft,,35,45
138,2,8:04.0,,T. Johnson makes 2-pt jump shot from 20 ft,35,47
139,2,7:48.0,R. Holmes misses 2-pt jump shot from 3 ft,,35,47
140,2,7:47.0,Offensive rebound by J. Anderson,,35,47
141,2,7:46.0,J. Anderson makes 2-pt dunk at rim,,37,47
142,2,7:25.0,,T. Johnson misses 2-pt jump shot from 19 ft,37,47
143,2,7:24.0,,Offensive rebound by Team,37,47
144,2,7:24.0,,Personal foul by G. Henderson (drawn by O. White),37,47
145,2,7:24.0,,G. Dragić enters the game for T. Johnson,37,47
146,2,7:20.0,D. Šarić enters the game for R. Covington,,37,47
147,2,7:20.0,J. Okafor enters the game for R. Holmes,,37,47
148,2,7:11.0,,G. Dragić makes 2-pt jump shot from 19 ft (assist by J. Richardson),37,49
149,2,7:05.0,Offensive foul by J. Anderson (drawn by J. Johnson),,37,49
150,2,7:05.0,Turnover by J. Anderson (offensive foul),,37,49
151,2,7:05.0,T. McConnell enters the game for S. Rodríguez,,37,49
152,2,6:42.0,,O. White misses 2-pt jump shot from 13 ft,37,49
153,2,6:41.0,Defensive rebound by D. Šarić,,37,49
154,2,6:21.0,J. Okafor misses 2-pt layup from 3 ft,,37,49
155,2,6:20.0,,Defensive rebound by J. Richardson,37,49
156,2,6:09.0,,J. Richardson misses 2-pt jump shot from 4 ft,37,49
157,2,6:08.0,Defensive rebound by J. Okafor,,37,49
158,2,5:57.0,Personal foul by J. Richardson (drawn by D. Šarić),,37,49
159,2,5:57.0,Official timeout,,37,49
160,2,5:57.0,,H. Whiteside enters the game for J. Johnson,37,49
161,2,5:57.0,N. Stauskas enters the game for G. Henderson,,37,49
162,2,5:49.0,N. Stauskas misses 2-pt layup from 3 ft,,37,49
163,2,5:48.0,,Defensive rebound by H. Whiteside,37,49
164,2,5:38.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by G. Dragić),37,52
165,2,5:19.0,Turnover by J. Okafor (step out of bounds),,37,52
166,2,5:00.0,,G. Dragić makes 2-pt layup from 3 ft (assist by H. Whiteside),37,54
167,2,4:40.0,D. Šarić misses 2-pt jump shot from 18 ft,,37,54
168,2,4:39.0,,Defensive rebound by G. Dragić,37,54
169,2,4:28.0,,H. Whiteside misses 2-pt jump shot from 17 ft,37,54
170,2,4:27.0,Defensive rebound by J. Anderson,,37,54
171,2,4:15.0,N. Stauskas misses 2-pt layup from 2 ft,,37,54
172,2,4:14.0,Offensive rebound by D. Šarić,,37,54
173,2,4:05.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by D. Šarić),,40,54
174,2,3:46.0,,H. Whiteside makes 2-pt jump shot from 9 ft (assist by G. Dragić),40,56
175,2,3:32.0,Turnover by D. Šarić (lost ball; steal by O. White),,40,56
176,2,3:31.0,,Personal foul by T. McConnell,40,56
177,2,3:31.0,R. Covington enters the game for J. Anderson,,40,56
178,2,3:31.0,,D. Waiters enters the game for O. White,40,56
179,2,3:31.0,,J. Johnson enters the game for J. Richardson,40,56
180,2,3:19.0,,Personal foul by D. Šarić (drawn by H. Whiteside),40,56
181,2,3:03.0,,H. Whiteside misses 2-pt hook shot from 10 ft,40,56
182,2,3:02.0,Defensive rebound by N. Stauskas,,40,56
183,2,2:50.0,R. Covington makes 3-pt jump shot from 25 ft (assist by J. Okafor),,43,56
184,2,2:49.0,,Miami full timeout,43,56
185,2,2:49.0,,T. Johnson enters the game for W. Ellington,43,56
186,2,2:28.0,,G. Dragić makes 2-pt layup from 3 ft,43,58
187,2,2:19.0,Turnover by J. Okafor (lost ball),,43,58
188,2,2:07.0,,D. Waiters misses 2-pt jump shot from 15 ft,43,58
189,2,2:05.0,,Offensive rebound by H. Whiteside,43,58
190,2,2:03.0,,H. Whiteside makes 2-pt jump shot from 3 ft,43,60
191,2,1:40.0,N. Stauskas misses 2-pt jump shot from 9 ft,,43,60
192,2,1:39.0,,Defensive rebound by H. Whiteside,43,60
193,2,1:28.0,,G. Dragić misses 2-pt jump shot from 20 ft,43,60
194,2,1:27.0,Defensive rebound by D. Šarić,,43,60
195,2,1:25.0,Turnover by D. Šarić (offensive foul),,43,60
196,2,1:25.0,Offensive foul by D. Šarić (drawn by J. Johnson),,43,60
197,2,1:25.0,T. Luwawu-Cabarrot enters the game for D. Šarić,,43,60
198,2,1:12.0,,T. Johnson makes 2-pt jump shot from 19 ft (assist by H. Whiteside),43,62
199,2,0:57.0,N. Stauskas misses 2-pt layup from 2 ft,,43,62
200,2,0:56.0,Offensive rebound by J. Okafor,,43,62
201,2,0:53.0,Turnover by J. Okafor (lost ball; steal by T. Johnson),,43,62
202,2,0:46.0,,T. Johnson makes 2-pt jump shot from 8 ft,43,64
203,2,0:38.0,T. Luwawu-Cabarrot misses 2-pt layup from 3 ft (block by J. Johnson),,43,64
204,2,0:35.0,,Defensive rebound by H. Whiteside,43,64
205,2,0:34.0,,Turnover by T. Johnson (bad pass; steal by R. Covington),43,64
206,2,0:31.0,Shooting block foul by J. Johnson (drawn by T. Luwawu-Cabarrot),,43,64
207,2,0:31.0,T. Luwawu-Cabarrot misses free throw 1 of 2,,43,64
208,2,0:31.0,Offensive rebound by Team,,43,64
209,2,0:31.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,44,64
210,2,0:06.0,,G. Dragić misses 3-pt jump shot from 24 ft,44,64
211,2,0:05.0,Defensive rebound by J. Okafor,,44,64
212,3,11:47.0,Turnover by J. Okafor (lost ball; steal by G. Dragić),,44,64
213,3,11:28.0,,G. Dragić misses 2-pt jump shot from 14 ft,44,64
214,3,11:27.0,,Offensive rebound by H. Whiteside,44,64
215,3,11:27.0,,Shooting foul by N. Stauskas (drawn by H. Whiteside),44,64
216,3,11:27.0,,H. Whiteside makes free throw 1 of 2,44,65
217,3,11:27.0,,H. Whiteside misses free throw 2 of 2,44,65
218,3,11:26.0,Defensive rebound by J. Okafor,,44,65
219,3,11:14.0,J. Okafor misses 2-pt layup from 2 ft (block by H. Whiteside),,44,65
220,3,11:13.0,Offensive rebound by T. McConnell,,44,65
221,3,11:07.0,R. Covington makes 3-pt jump shot from 24 ft (assist by T. McConnell),,47,65
222,3,10:55.0,,G. Dragić makes 2-pt layup from 2 ft,47,67
223,3,10:40.0,D. Šarić misses 2-pt layup from 2 ft (block by H. Whiteside),,47,67
224,3,10:39.0,,Defensive rebound by G. Dragić,47,67
225,3,10:34.0,,D. Waiters makes 2-pt layup from 3 ft,47,69
226,3,10:34.0,Philadelphia full timeout,,47,69
227,3,10:08.0,N. Stauskas misses 2-pt jump shot from 20 ft,,47,69
228,3,10:08.0,,Defensive rebound by D. Waiters,47,69
229,3,10:02.0,,D. Waiters makes 2-pt layup from 2 ft,47,71
230,3,9:43.0,R. Covington makes 2-pt jump shot from 3 ft,,49,71
231,3,9:33.0,,Turnover by H. Whiteside (bad pass),49,71
232,3,9:33.0,T. Luwawu-Cabarrot enters the game for N. Stauskas,,49,71
233,3,9:21.0,Turnover by T. Luwawu-Cabarrot (lost ball; steal by G. Dragić),,49,71
234,3,9:15.0,,G. Dragić misses 2-pt layup from 2 ft (block by T. Luwawu-Cabarrot),49,71
235,3,9:14.0,,Offensive rebound by R. McGruder,49,71
236,3,9:12.0,,R. McGruder makes 2-pt layup from 3 ft,49,73
237,3,8:56.0,D. Šarić misses 2-pt jump shot from 12 ft (block by L. Babbitt),,49,73
238,3,8:55.0,Offensive rebound by D. Šarić,,49,73
239,3,8:50.0,R. Covington misses 2-pt jump shot from 19 ft,,49,73
240,3,8:49.0,Offensive rebound by J. Okafor,,49,73
241,3,8:45.0,J. Okafor misses 2-pt jump shot from 6 ft,,49,73
242,3,8:44.0,,Defensive rebound by L. Babbitt,49,73
243,3,8:39.0,,Turnover by H. Whiteside (bad pass; steal by T. Luwawu-Cabarrot),49,73
244,3,8:36.0,Personal foul by G. Dragić,,49,73
245,3,8:36.0,J. Anderson enters the game for R. Covington,,49,73
246,3,8:20.0,T. McConnell makes 2-pt jump shot from 16 ft,,51,73
247,3,8:02.0,,G. Dragić misses 3-pt jump shot from 25 ft,51,73
248,3,8:01.0,Defensive rebound by T. Luwawu-Cabarrot,,51,73
249,3,7:54.0,Shooting foul by G. Dragić (drawn by T. Luwawu-Cabarrot),,51,73
250,3,7:54.0,T. Luwawu-Cabarrot makes free throw 1 of 2,,52,73
251,3,7:54.0,T. Luwawu-Cabarrot makes free throw 2 of 2,,53,73
252,3,7:43.0,,L. Babbitt misses 3-pt jump shot from 25 ft,53,73
253,3,7:42.0,Defensive rebound by T. McConnell,,53,73
254,3,7:36.0,T. McConnell makes 2-pt jump shot from 12 ft,,55,73
255,3,7:23.0,,D. Waiters misses 2-pt jump shot from 6 ft (block by J. Okafor),55,73
256,3,7:22.0,,Offensive rebound by H. Whiteside,55,73
257,3,7:21.0,,H. Whiteside makes 2-pt layup from 2 ft,55,75
258,3,7:12.0,,Offensive charge foul by J. Okafor (drawn by H. Whiteside),55,75
259,3,7:12.0,Turnover by J. Okafor (offensive foul),,55,75
260,3,7:05.0,,Turnover by G. Dragić (bad pass; steal by J. Anderson),55,75
261,3,6:50.0,T. McConnell makes 2-pt jump shot from 12 ft,,57,75
262,3,6:37.0,,D. Waiters makes 2-pt jump shot from 18 ft,57,77
263,3,6:28.0,D. Šarić misses 3-pt jump shot from 26 ft,,57,77
264,3,6:27.0,,Defensive rebound by H. Whiteside,57,77
265,3,6:17.0,,L. Babbitt misses 3-pt jump shot from 23 ft,57,77
266,3,6:16.0,Defensive rebound by T. McConnell,,57,77
267,3,6:10.0,T. McConnell misses 2-pt layup from 2 ft (block by L. Babbitt),,57,77
268,3,6:09.0,,Defensive rebound by H. Whiteside,57,77
269,3,6:07.0,,Personal foul by T. Luwawu-Cabarrot (drawn by L. Babbitt),57,77
270,3,6:07.0,R. Holmes enters the game for J. Okafor,,57,77
271,3,6:01.0,,Turnover by G. Dragić (bad pass),57,77
272,3,5:45.0,D. Šarić misses 2-pt jump shot from 4 ft (block by H. Whiteside),,57,77
273,3,5:44.0,Offensive rebound by D. Šarić,,57,77
274,3,5:43.0,Personal foul by G. Dragić (drawn by J. Anderson),,57,77
275,3,5:43.0,,T. Johnson enters the game for G. Dragić,57,77
276,3,5:36.0,Turnover by T. McConnell (bad pass; steal by H. Whiteside),,57,77
277,3,5:28.0,,Turnover by D. Waiters (bad pass; steal by R. Holmes),57,77
278,3,5:27.0,Turnover by R. Holmes (bad pass),,57,77
279,3,5:13.0,,T. Johnson misses 2-pt jump shot from 12 ft,57,77
280,3,5:12.0,Defensive rebound by Team,,57,77
281,3,5:05.0,D. Šarić makes 3-pt jump shot from 25 ft (assist by T. McConnell),,60,77
282,3,5:05.0,,Miami full timeout,60,77
283,3,5:05.0,,J. Johnson enters the game for H. Whiteside,60,77
284,3,4:48.0,,T. Johnson makes 2-pt dunk at rim (assist by J. Johnson),60,79
285,3,4:39.0,R. Holmes makes 2-pt dunk at rim (assist by J. Anderson),,62,79
286,3,4:23.0,,D. Waiters makes 2-pt layup from 1 ft,62,81
287,3,4:10.0,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft,,62,81
288,3,4:09.0,,Defensive rebound by T. Johnson,62,81
289,3,4:01.0,,R. McGruder misses 3-pt jump shot from 24 ft,62,81
290,3,4:00.0,Defensive rebound by T. McConnell,,62,81
291,3,3:54.0,T. Luwawu-Cabarrot makes 2-pt layup from 3 ft (assist by T. McConnell),,64,81
292,3,3:42.0,,D. Waiters makes 2-pt layup from 1 ft,64,83
293,3,3:28.0,T. McConnell makes 2-pt layup from 2 ft,,66,83
294,3,3:11.0,,J. Johnson misses 3-pt jump shot from 26 ft,66,83
295,3,3:10.0,Defensive rebound by T. Luwawu-Cabarrot,,66,83
296,3,2:58.0,R. Holmes makes 2-pt dunk at rim (assist by T. McConnell),,68,83
297,3,2:41.0,,J. Johnson makes 2-pt layup from 1 ft (assist by T. Johnson),68,85
298,3,2:20.0,D. Šarić misses 2-pt jump shot from 19 ft,,68,85
299,3,2:19.0,,Defensive rebound by R. McGruder,68,85
300,3,2:14.0,,Personal foul by T. Luwawu-Cabarrot (drawn by J. Johnson),68,85
301,3,2:14.0,,J. Richardson enters the game for R. McGruder,68,85
302,3,2:14.0,,O. White enters the game for L. Babbitt,68,85
303,3,2:14.0,R. Covington enters the game for D. Šarić,,68,85
304,3,2:14.0,S. Rodríguez enters the game for T. McConnell,,68,85
305,3,2:04.0,,J. Johnson makes 2-pt layup from 2 ft,68,87
306,3,2:00.0,Turnover by T. Luwawu-Cabarrot (bad pass; steal by J. Richardson),,68,87
307,3,1:52.0,,D. Waiters misses 2-pt layup from 1 ft,68,87
308,3,1:51.0,Defensive rebound by R. Covington,,68,87
309,3,1:47.0,Shooting foul by J. Johnson (drawn by R. Covington),,68,87
310,3,1:47.0,R. Covington makes free throw 1 of 2,,69,87
311,3,1:47.0,,W. Ellington enters the game for D. Waiters,69,87
312,3,1:47.0,R. Covington makes free throw 2 of 2,,70,87
313,3,1:31.0,,T. Johnson misses 2-pt jump shot from 20 ft,70,87
314,3,1:30.0,Defensive rebound by R. Holmes,,70,87
315,3,1:18.0,R. Covington misses 3-pt jump shot from 26 ft,,70,87
316,3,1:17.0,,Defensive rebound by W. Ellington,70,87
317,3,1:00.0,,O. White misses 2-pt jump shot from 11 ft,70,87
318,3,0:59.0,Defensive rebound by J. Anderson,,70,87
319,3,0:52.0,S. Rodríguez makes 2-pt layup from 2 ft,,72,87
320,3,0:37.0,,J. Richardson misses 3-pt jump shot from 25 ft,72,87
321,3,0:36.0,Defensive rebound by R. Holmes,,72,87
322,3,0:28.0,S. Rodríguez makes 2-pt jump shot from 19 ft,,74,87
323,3,0:11.0,,Personal foul by R. Holmes (drawn by T. Johnson),74,87
324,3,0:05.0,,Shooting foul by R. Holmes (drawn by T. Johnson),74,87
325,3,0:05.0,,T. Johnson misses free throw 1 of 2,74,87
326,3,0:05.0,,Offensive rebound by Team,74,87
327,3,0:05.0,,T. Johnson makes free throw 2 of 2,74,88
328,3,0:04.0,Turnover by R. Covington (bad pass),,74,88
329,3,0:00.0,,J. Johnson misses 3-pt jump shot from 25 ft,74,88
330,3,0:00.0,,Offensive rebound by Team,74,88
331,4,11:43.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by T. Johnson),74,91
332,4,11:32.0,S. Rodríguez misses 2-pt jump shot from 16 ft (block by J. Johnson),,74,91
333,4,11:31.0,Offensive rebound by S. Rodríguez,,74,91
334,4,11:22.0,R. Covington misses 3-pt jump shot from 25 ft,,74,91
335,4,11:21.0,,Defensive rebound by J. Richardson,74,91
336,4,11:13.0,,J. Richardson misses 3-pt jump shot from 24 ft,74,91
337,4,11:12.0,Defensive rebound by R. Holmes,,74,91
338,4,11:01.0,R. Covington misses 3-pt jump shot from 25 ft,,74,91
339,4,11:00.0,,Defensive rebound by J. Johnson,74,91
340,4,10:54.0,,Shooting foul by R. Covington (drawn by T. Johnson),74,91
341,4,10:54.0,,T. Johnson misses free throw 1 of 2,74,91
342,4,10:54.0,,Offensive rebound by Team,74,91
343,4,10:54.0,N. Stauskas enters the game for J. Anderson,,74,91
344,4,10:54.0,T. McConnell enters the game for T. Luwawu-Cabarrot,,74,91
345,4,10:54.0,,T. Johnson makes free throw 2 of 2,74,92
346,4,10:39.0,S. Rodríguez misses 2-pt jump shot from 22 ft,,74,92
347,4,10:38.0,,Defensive rebound by J. Johnson,74,92
348,4,10:24.0,,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),74,95
349,4,10:07.0,Turnover by N. Stauskas (bad pass),,74,95
350,4,9:56.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by J. Richardson),74,98
351,4,9:56.0,Philadelphia full timeout,,74,98
352,4,9:42.0,R. Holmes makes 2-pt layup from 2 ft,,76,98
353,4,9:42.0,Shooting foul by O. White (drawn by R. Holmes),,76,98
354,4,9:42.0,R. Holmes makes free throw 1 of 1,,77,98
355,4,9:22.0,,O. White misses 2-pt jump shot from 3 ft (block by R. Covington),77,98
356,4,9:21.0,,Offensive rebound by O. White,77,98
357,4,9:20.0,,O. White misses 2-pt layup from 1 ft (block by R. Holmes),77,98
358,4,9:19.0,Defensive rebound by T. McConnell,,77,98
359,4,9:14.0,Shooting foul by J. Johnson (drawn by R. Covington),,77,98
360,4,9:14.0,R. Covington misses free throw 1 of 2,,77,98
361,4,9:14.0,Offensive rebound by Team,,77,98
362,4,9:14.0,D. Šarić enters the game for S. Rodríguez,,77,98
363,4,9:14.0,R. Covington makes free throw 2 of 2,,78,98
364,4,8:54.0,,W. Ellington makes 3-pt jump shot from 25 ft (assist by O. White),78,101
365,4,8:39.0,R. Covington misses 3-pt jump shot from 25 ft,,78,101
366,4,8:38.0,,Defensive rebound by W. Ellington,78,101
367,4,8:29.0,,J. Richardson misses 2-pt jump shot from 17 ft,78,101
368,4,8:28.0,Defensive rebound by R. Covington,,78,101
369,4,8:22.0,Turnover by D. Šarić (lost ball; steal by J. Johnson),,78,101
370,4,8:06.0,,W. Ellington misses 3-pt jump shot from 25 ft,78,101
371,4,8:05.0,Defensive rebound by R. Holmes,,78,101
372,4,7:56.0,Shooting foul by J. Richardson (drawn by T. McConnell),,78,101
373,4,7:56.0,T. McConnell makes free throw 1 of 2,,79,101
374,4,7:56.0,J. Anderson enters the game for R. Covington,,79,101
375,4,7:56.0,T. McConnell makes free throw 2 of 2,,80,101
376,4,7:42.0,,Shooting foul by T. McConnell (drawn by T. Johnson),80,101
377,4,7:42.0,,T. Johnson makes free throw 1 of 2,80,102
378,4,7:42.0,,T. Johnson makes free throw 2 of 2,80,103
