,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
120,2,9:08.0,,F. Kaminsky makes free throw 2 of 2,44,32
121,2,8:52.0,C. Frye makes 3-pt jump shot from 25 ft (assist by K. Felder),,47,32
122,2,8:35.0,D. Liggins enters the game for K. Felder,,47,32
123,2,8:35.0,,K. Walker enters the game for J. Lamb,47,32
124,2,8:35.0,,M. Williams enters the game for R. Hibbert,47,32
125,2,8:30.0,,N. Batum misses 3-pt jump shot from 24 ft,47,32
126,2,8:29.0,Defensive rebound by D. Liggins,,47,32
127,2,8:23.0,D. Liggins makes 2-pt layup from 1 ft,,49,32
128,2,8:10.0,,Turnover by K. Walker (bad pass; steal by D. Liggins),49,32
129,2,8:02.0,Shooting foul by K. Walker (drawn by K. Love),,49,32
130,2,8:02.0,K. Love makes free throw 1 of 2,,50,32
131,2,8:02.0,K. Love makes free throw 2 of 2,,51,32
132,2,7:45.0,,M. Williams makes 3-pt jump shot from 24 ft (assist by K. Walker),51,35
133,2,7:32.0,C. Frye misses 3-pt jump shot from 26 ft,,51,35
134,2,7:29.0,,Defensive rebound by R. Sessions,51,35
135,2,7:23.0,,M. Williams misses 3-pt jump shot from 25 ft,51,35
136,2,7:21.0,,Offensive rebound by R. Sessions,51,35
137,2,7:13.0,,M. Williams misses 2-pt jump shot from 7 ft,51,35
138,2,7:12.0,,Offensive rebound by R. Sessions,51,35
139,2,7:05.0,,K. Walker makes 2-pt layup from 1 ft (assist by N. Batum),51,37
140,2,7:04.0,Cleveland full timeout,,51,37
141,2,7:04.0,T. Thompson enters the game for C. Frye,,51,37
142,2,7:04.0,L. James enters the game for R. Jefferson,,51,37
143,2,7:01.0,,M. Kidd-Gilchrist enters the game for R. Sessions,51,37
144,2,6:48.0,I. Shumpert misses 3-pt jump shot from 23 ft,,51,37
145,2,6:48.0,Offensive rebound by Team,,51,37
146,2,6:38.0,L. James misses 2-pt jump shot from 8 ft,,51,37
147,2,6:37.0,,Defensive rebound by M. Williams,51,37
148,2,6:29.0,,K. Walker makes 2-pt layup from 1 ft,51,39
149,2,6:16.0,I. Shumpert misses 2-pt jump shot from 12 ft,,51,39
150,2,6:15.0,,Defensive rebound by K. Walker,51,39
151,2,6:11.0,,Shooting foul by I. Shumpert (drawn by K. Walker),51,39
152,2,6:11.0,,K. Walker makes free throw 1 of 2,51,40
153,2,6:11.0,,K. Walker makes free throw 2 of 2,51,41
154,2,5:56.0,D. Liggins misses 3-pt jump shot from 23 ft,,51,41
155,2,5:54.0,,Defensive rebound by F. Kaminsky,51,41
156,2,5:45.0,,K. Walker misses 2-pt jump shot from 8 ft,51,41
157,2,5:43.0,Defensive rebound by T. Thompson,,51,41
158,2,5:33.0,Shooting foul by M. Williams (drawn by K. Love),,51,41
159,2,5:33.0,K. Love makes free throw 1 of 2,,52,41
160,2,5:33.0,J. McRae enters the game for I. Shumpert,,52,41
161,2,5:33.0,,C. Zeller enters the game for M. Williams,52,41
162,2,5:33.0,K. Love makes free throw 2 of 2,,53,41
163,2,5:17.0,,C. Zeller makes 2-pt hook shot from 4 ft (assist by N. Batum),53,43
164,2,4:59.0,K. Love makes 3-pt jump shot from 25 ft,,56,43
165,2,4:37.0,,K. Walker makes 2-pt layup from 1 ft,56,45
166,2,4:26.0,L. James misses 2-pt layup at rim,,56,45
167,2,4:24.0,,Defensive rebound by N. Batum,56,45
168,2,4:20.0,,F. Kaminsky makes 2-pt dunk at rim (assist by C. Zeller),56,47
169,2,3:50.0,J. McRae misses 3-pt jump shot from 23 ft,,56,47
170,2,3:46.0,,Defensive rebound by Team,56,47
171,2,3:31.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by C. Zeller),56,50
172,2,3:28.0,Cleveland full timeout,,56,50
173,2,3:18.0,,Violation by F. Kaminsky (kicked ball),56,50
174,2,3:10.0,Personal foul by C. Zeller (drawn by L. James),,56,50
175,2,3:09.0,,S. Hawes enters the game for C. Zeller,56,50
176,2,2:56.0,L. James misses 2-pt jump shot from 16 ft,,56,50
177,2,2:54.0,,Defensive rebound by K. Walker,56,50
178,2,2:45.0,,K. Walker makes 2-pt layup from 1 ft,56,52
179,2,2:29.0,Shooting foul by S. Hawes (drawn by L. James),,56,52
180,2,2:29.0,L. James misses free throw 1 of 2,,56,52
181,2,2:29.0,Offensive rebound by Team,,56,52
182,2,2:29.0,L. James makes free throw 2 of 2,,57,52
183,2,2:08.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 6 ft,57,52
184,2,2:05.0,Defensive rebound by L. James,,57,52
185,2,1:56.0,K. Love makes 3-pt jump shot from 23 ft (assist by L. James),,60,52
186,2,1:52.0,,Personal foul by D. Liggins (drawn by K. Walker),60,52
187,2,1:47.0,,Offensive foul by S. Hawes (drawn by D. Liggins),60,52
188,2,1:47.0,,Turnover by S. Hawes (offensive foul),60,52
189,2,1:31.0,K. Love makes 3-pt jump shot from 26 ft (assist by D. Liggins),,63,52
190,2,1:10.0,,N. Batum misses 2-pt jump shot from 9 ft,63,52
191,2,1:09.0,Defensive rebound by K. Love,,63,52
192,2,1:08.0,Turnover by K. Love (bad pass),,63,52
193,2,1:00.0,,K. Walker misses 3-pt jump shot from 24 ft,63,52
194,2,0:59.0,Defensive rebound by L. James,,63,52
195,2,0:54.0,L. James makes 2-pt layup from 1 ft,,65,52
196,2,0:54.0,,Personal foul by D. Liggins (drawn by K. Walker),65,52
197,2,0:54.0,,K. Walker makes free throw 1 of 2,65,53
198,2,0:54.0,I. Shumpert enters the game for D. Liggins,,65,53
199,2,0:54.0,,K. Walker makes free throw 2 of 2,65,54
200,2,0:37.0,L. James makes 3-pt jump shot from 25 ft,,68,54
201,2,0:30.0,,Shooting foul by I. Shumpert (drawn by K. Walker),68,54
202,2,0:30.0,,K. Walker makes free throw 1 of 3,68,55
203,2,0:30.0,,K. Walker makes free throw 2 of 3,68,56
204,2,0:30.0,,K. Walker makes free throw 3 of 3,68,57
205,2,0:10.0,J. McRae makes 3-pt jump shot from 25 ft (assist by L. James),,71,57
206,2,0:01.0,,K. Walker misses 3-pt jump shot from 24 ft,71,57
207,2,0:01.0,,Offensive rebound by Team,71,57
208,2,0:01.0,Loose ball foul by I. Shumpert (drawn by S. Hawes),,71,57
209,2,0:01.0,,S. Hawes makes free throw 1 of 2,71,58
210,2,0:01.0,,S. Hawes makes free throw 2 of 2,71,59
211,3,11:49.0,,Personal foul by J. McRae (drawn by C. Zeller),71,59
212,3,11:34.0,,Turnover by N. Batum (lost ball; steal by T. Thompson),71,59
213,3,11:21.0,D. Liggins misses 3-pt jump shot from 24 ft,,71,59
214,3,11:19.0,,Defensive rebound by N. Batum,71,59
215,3,11:14.0,,C. Zeller makes 2-pt dunk at rim (assist by N. Batum),71,61
216,3,10:48.0,T. Thompson makes 2-pt hook shot from 6 ft,,73,61
217,3,10:29.0,,K. Walker misses 2-pt jump shot from 9 ft,73,61
218,3,10:27.0,Defensive rebound by T. Thompson,,73,61
219,3,10:08.0,T. Thompson makes 2-pt hook shot from 4 ft (assist by D. Liggins),,75,61
220,3,9:47.0,,N. Batum makes 2-pt jump shot from 7 ft (assist by M. Williams),75,63
221,3,9:29.0,J. McRae makes 2-pt layup from 1 ft (assist by L. James),,77,63
222,3,9:14.0,,N. Batum misses 2-pt jump shot from 8 ft,77,63
223,3,9:13.0,Defensive rebound by K. Love,,77,63
224,3,9:00.0,J. McRae misses 2-pt jump shot from 13 ft,,77,63
225,3,8:59.0,Offensive rebound by T. Thompson,,77,63
226,3,8:41.0,L. James misses 2-pt layup from 2 ft,,77,63
227,3,8:39.0,Offensive rebound by D. Liggins,,77,63
228,3,8:35.0,K. Love misses 3-pt jump shot from 23 ft,,77,63
229,3,8:34.0,,Defensive rebound by C. Zeller,77,63
230,3,8:24.0,,K. Walker makes 3-pt jump shot from 25 ft,77,66
231,3,7:59.0,K. Love misses 2-pt hook shot from 9 ft,,77,66
232,3,7:58.0,,Defensive rebound by K. Walker,77,66
233,3,7:51.0,,K. Walker makes 2-pt layup from 1 ft,77,68
234,3,7:30.0,T. Thompson makes 2-pt hook shot from 9 ft,,79,68
235,3,7:17.0,,K. Walker misses 2-pt layup from 1 ft,79,68
236,3,7:16.0,Defensive rebound by J. McRae,,79,68
237,3,7:12.0,Shooting foul by C. Zeller (drawn by T. Thompson),,79,68
238,3,7:12.0,T. Thompson makes free throw 1 of 2,,80,68
239,3,7:12.0,,R. Hibbert enters the game for C. Zeller,80,68
240,3,7:12.0,T. Thompson makes free throw 2 of 2,,81,68
241,3,7:02.0,Violation by T. Thompson (def goaltending),,81,68
242,3,7:02.0,,N. Batum makes 2-pt layup from 3 ft (assist by K. Walker),81,70
243,3,6:46.0,Personal foul by M. Kidd-Gilchrist (drawn by L. James),,81,70
244,3,6:26.0,J. McRae makes 2-pt jump shot from 6 ft,,83,70
245,3,6:00.0,,Shooting foul by L. James (drawn by M. Kidd-Gilchrist),83,70
246,3,6:00.0,,M. Kidd-Gilchrist misses free throw 1 of 2,83,70
247,3,6:00.0,,Offensive rebound by Team,83,70
248,3,6:00.0,,M. Kidd-Gilchrist makes free throw 2 of 2,83,71
249,3,5:42.0,J. McRae makes 3-pt jump shot from 24 ft (assist by L. James),,86,71
250,3,5:28.0,,N. Batum misses 2-pt jump shot from 11 ft,86,71
251,3,5:26.0,,Offensive rebound by R. Hibbert,86,71
252,3,5:18.0,,M. Williams misses 2-pt layup from 2 ft,86,71
253,3,5:17.0,Defensive rebound by K. Love,,86,71
254,3,5:09.0,J. McRae misses 2-pt jump shot from 5 ft,,86,71
255,3,5:08.0,,Defensive rebound by N. Batum,86,71
256,3,5:08.0,,Personal foul by T. Thompson (drawn by N. Batum),86,71
257,3,5:08.0,,Charlotte full timeout,86,71
258,3,5:08.0,,F. Kaminsky enters the game for M. Williams,86,71
259,3,5:08.0,,J. Lamb enters the game for N. Batum,86,71
260,3,4:51.0,,J. Lamb makes 2-pt jump shot from 8 ft,86,73
261,3,4:29.0,D. Liggins misses 3-pt jump shot from 25 ft,,86,73
262,3,4:27.0,,Defensive rebound by F. Kaminsky,86,73
263,3,4:04.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 14 ft,86,73
264,3,4:03.0,Defensive rebound by J. McRae,,86,73
265,3,3:49.0,T. Thompson makes 2-pt dunk at rim (assist by J. McRae),,88,73
266,3,3:49.0,Shooting foul by K. Walker (drawn by T. Thompson),,88,73
267,3,3:49.0,T. Thompson makes free throw 1 of 1,,89,73
268,3,3:37.0,,K. Walker makes 2-pt layup from 1 ft,89,75
269,3,3:15.0,L. James misses 3-pt jump shot from 25 ft,,89,75
270,3,3:14.0,,Defensive rebound by F. Kaminsky,89,75
271,3,3:05.0,,K. Walker makes 3-pt jump shot from 25 ft,89,78
272,3,2:39.0,J. McRae makes 2-pt jump shot from 9 ft,,91,78
273,3,2:28.0,,K. Walker makes 2-pt jump shot from 16 ft,91,80
274,3,2:28.0,Cleveland full timeout,,91,80
275,3,2:28.0,C. Frye enters the game for K. Love,,91,80
276,3,2:28.0,R. Jefferson enters the game for T. Thompson,,91,80
277,3,2:28.0,K. Felder enters the game for D. Liggins,,91,80
278,3,2:28.0,,R. Sessions enters the game for J. Lamb,91,80
279,3,2:13.0,K. Felder makes 3-pt jump shot from 24 ft (assist by L. James),,94,80
280,3,1:48.0,,R. Hibbert misses 2-pt jump shot from 17 ft,94,80
281,3,1:48.0,,Offensive rebound by M. Kidd-Gilchrist,94,80
282,3,1:48.0,,Turnover by Team (shot clock),94,80
283,3,1:35.0,L. James makes 2-pt layup from 1 ft,,96,80
284,3,1:35.0,Shooting foul by M. Kidd-Gilchrist (drawn by L. James),,96,80
285,3,1:35.0,L. James makes free throw 1 of 1,,97,80
286,3,1:21.0,,R. Sessions misses 2-pt jump shot from 6 ft,97,80
287,3,1:20.0,Defensive rebound by C. Frye,,97,80
288,3,1:02.0,Shooting foul by F. Kaminsky (drawn by R. Jefferson),,97,80
289,3,1:02.0,R. Jefferson misses free throw 1 of 2,,97,80
290,3,1:02.0,Offensive rebound by Team,,97,80
291,3,1:02.0,R. Jefferson makes free throw 2 of 2,,98,80
292,3,0:51.0,,K. Walker makes 2-pt layup from 1 ft,98,82
293,3,0:34.0,Shooting foul by R. Hibbert (drawn by K. Felder),,98,82
294,3,0:34.0,K. Felder makes free throw 1 of 2,,99,82
295,3,0:34.0,K. Felder misses free throw 2 of 2,,99,82
296,3,0:32.0,,Defensive rebound by M. Kidd-Gilchrist,99,82
297,3,0:08.0,,K. Walker misses 2-pt jump shot from 19 ft,99,82
298,3,0:07.0,Defensive rebound by C. Frye,,99,82
299,3,0:01.0,L. James misses 3-pt jump shot from 25 ft,,99,82
300,3,0:00.0,,Defensive rebound by K. Walker,99,82
301,4,11:36.0,L. James misses 3-pt jump shot from 24 ft,,99,82
302,4,11:36.0,,Defensive rebound by Team,99,82
303,4,11:17.0,,N. Batum makes 2-pt jump shot from 16 ft (assist by R. Sessions),99,84
304,4,11:00.0,L. James misses 2-pt jump shot from 3 ft (block by M. Williams),,99,84
305,4,10:58.0,Offensive rebound by L. James,,99,84
306,4,10:52.0,Shooting foul by M. Williams (drawn by C. Frye),,99,84
307,4,10:52.0,C. Frye makes free throw 1 of 2,,100,84
308,4,10:52.0,K. Love enters the game for L. James,,100,84
309,4,10:52.0,I. Shumpert enters the game for J. McRae,,100,84
310,4,10:52.0,C. Frye makes free throw 2 of 2,,101,84
311,4,10:38.0,,M. Williams misses 2-pt jump shot from 13 ft,101,84
312,4,10:36.0,Defensive rebound by R. Jefferson,,101,84
313,4,10:24.0,K. Love makes 2-pt jump shot from 17 ft,,103,84
314,4,9:58.0,,J. Lamb makes 3-pt jump shot from 24 ft,103,87
315,4,9:43.0,Turnover by I. Shumpert (bad pass; steal by M. Williams),,103,87
316,4,9:37.0,,M. Williams makes 2-pt layup from 1 ft (assist by N. Batum),103,89
317,4,9:37.0,Cleveland full timeout,,103,89
318,4,9:25.0,I. Shumpert makes 2-pt layup from 1 ft,,105,89
319,4,9:05.0,,M. Williams misses 2-pt jump shot from 7 ft,105,89
320,4,9:04.0,Defensive rebound by C. Frye,,105,89
321,4,8:56.0,K. Love misses 3-pt jump shot from 24 ft,,105,89
322,4,8:55.0,,Defensive rebound by J. Lamb,105,89
323,4,8:45.0,,F. Kaminsky makes 2-pt layup from 1 ft (assist by J. Lamb),105,91
324,4,8:32.0,Personal foul by J. Lamb (drawn by I. Shumpert),,105,91
325,4,8:25.0,I. Shumpert misses 3-pt jump shot from 23 ft,,105,91
326,4,8:23.0,,Defensive rebound by R. Sessions,105,91
327,4,8:14.0,,R. Sessions misses 2-pt jump shot from 20 ft,105,91
328,4,8:12.0,,Offensive rebound by F. Kaminsky,105,91
329,4,8:12.0,,F. Kaminsky makes 2-pt dunk at rim,105,93
330,4,7:49.0,K. Love misses 2-pt jump shot from 7 ft (block by N. Batum),,105,93
331,4,7:47.0,,Defensive rebound by N. Batum,105,93
332,4,7:35.0,,M. Williams makes 3-pt jump shot from 22 ft (assist by J. Lamb),105,96
333,4,7:33.0,Cleveland full timeout,,105,96
334,4,7:33.0,,K. Walker enters the game for J. Lamb,105,96
335,4,7:20.0,K. Love misses 2-pt jump shot from 17 ft (block by N. Batum),,105,96
336,4,7:18.0,,Defensive rebound by M. Williams,105,96
337,4,7:05.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,105,96
338,4,7:04.0,,Offensive rebound by R. Sessions,105,96
339,4,6:55.0,,Turnover by K. Walker (bad pass; steal by K. Felder),105,96
340,4,6:45.0,K. Felder makes 2-pt layup from 1 ft,,107,96
341,4,6:21.0,,Turnover by Team (shot clock),107,96
342,4,6:11.0,K. Felder makes 2-pt jump shot from 19 ft,,109,96
343,4,5:56.0,,M. Williams makes 2-pt jump shot from 21 ft (assist by K. Walker),109,98
344,4,5:37.0,K. Love misses 2-pt layup from 2 ft,,109,98
345,4,5:36.0,,Defensive rebound by N. Batum,109,98
346,4,5:34.0,,K. Walker makes 2-pt layup from 1 ft (assist by N. Batum),109,100
347,4,5:34.0,,Shooting foul by K. Felder (drawn by K. Walker),109,100
348,4,5:34.0,Official timeout,,109,100
349,4,5:34.0,L. James enters the game for C. Frye,,109,100
350,4,5:34.0,T. Thompson enters the game for R. Jefferson,,109,100
351,4,5:34.0,,M. Kidd-Gilchrist enters the game for R. Sessions,109,100
352,4,5:34.0,,K. Walker makes free throw 1 of 1,109,101
353,4,5:13.0,L. James misses 2-pt jump shot from 21 ft,,109,101
354,4,5:11.0,Offensive rebound by I. Shumpert,,109,101
355,4,5:07.0,L. James misses 3-pt jump shot from 28 ft,,109,101
356,4,5:07.0,Offensive rebound by K. Love,,109,101
357,4,5:07.0,K. Love makes 2-pt layup from 1 ft,,111,101
358,4,5:07.0,Shooting foul by F. Kaminsky (drawn by K. Love),,111,101
359,4,5:07.0,,C. Zeller enters the game for F. Kaminsky,111,101
360,4,5:07.0,K. Love makes free throw 1 of 1,,112,101
361,4,4:53.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by N. Batum),112,104
362,4,4:31.0,L. James makes 2-pt jump shot from 13 ft,,114,104
363,4,4:17.0,,M. Williams misses 3-pt jump shot from 25 ft,114,104
364,4,4:16.0,Defensive rebound by L. James,,114,104
365,4,4:13.0,Turnover by K. Love (lost ball),,114,104
366,4,4:06.0,,Personal foul by I. Shumpert (drawn by C. Zeller),114,104
367,4,3:53.0,,K. Walker misses 3-pt jump shot from 28 ft,114,104
368,4,3:51.0,Defensive rebound by K. Love,,114,104
369,4,3:44.0,L. James misses 2-pt layup from 1 ft (block by M. Kidd-Gilchrist),,114,104
370,4,3:44.0,Offensive rebound by Team,,114,104
371,4,3:44.0,J. McRae enters the game for K. Felder,,114,104
372,4,3:28.0,K. Love misses 3-pt jump shot from 25 ft,,114,104
373,4,3:26.0,Offensive rebound by K. Love,,114,104
374,4,3:25.0,K. Love misses 2-pt layup from 1 ft,,114,104
375,4,3:24.0,Offensive rebound by Team,,114,104
376,4,3:24.0,,Technical foul by K. Walker,114,104
377,4,3:24.0,L. James misses technical free throw,,114,104
378,4,3:24.0,Offensive rebound by Team,,114,104
379,4,3:12.0,L. James makes 2-pt jump shot from 22 ft,,116,104
380,4,2:56.0,,Turnover by K. Walker (lost ball),116,104
381,4,2:56.0,,Technical foul by Team,116,104
382,4,2:56.0,,Charlotte full timeout,116,104
383,4,2:56.0,K. Love makes technical free throw,,117,104
384,4,2:33.0,L. James makes 2-pt layup from 2 ft,,119,104
385,4,2:21.0,,Turnover by K. Walker (bad pass; steal by I. Shumpert),119,104
386,4,2:01.0,L. James misses 2-pt jump shot from 17 ft,,119,104
387,4,2:00.0,,Defensive rebound by N. Batum,119,104
388,4,1:59.0,,Charlotte full timeout,119,104
